Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
64,1.4604557,-3.0426629,-1.9031849,-1.4480592,0.8441317,15,5.0,MAP,t-Distribution,Sequential RNN
65,1.1860634,-2.2951655,-1.3652138,-0.9937761,0.68891364,15,5.0,MAP,t-Distribution,Sequential RNN
66,0.048347194,-2.2525263,-1.3837838,-1.0367942,0.64356935,15,5.0,MAP,t-Distribution,Sequential RNN
67,-0.013214041,-2.7641034,-1.7022979,-1.2781957,0.7865916,15,5.0,MAP,t-Distribution,Sequential RNN
68,0.34818757,-2.875353,-1.8024762,-1.373952,0.79479337,15,5.0,MAP,t-Distribution,Sequential RNN
69,0.96396834,-2.2509284,-1.3980416,-1.057385,0.6318234,15,5.0,MAP,t-Distribution,Sequential RNN
70,-0.050233874,-2.3896677,-1.50488,-1.1514816,0.65545577,15,5.0,MAP,t-Distribution,Sequential RNN
71,-0.31672406,-3.1959329,-2.0919454,-1.6509951,0.8178403,15,5.0,MAP,t-Distribution,Sequential RNN
72,0.07762251,-2.0238044,-1.2302911,-0.91334933,0.58783907,15,5.0,MAP,t-Distribution,Sequential RNN
73,0.56691045,-2.4004805,-1.449288,-1.0693666,0.7046488,15,5.0,MAP,t-Distribution,Sequential RNN
74,-0.3712323,-2.086183,-1.2203292,-0.8744933,0.6414295,15,5.0,MAP,t-Distribution,Sequential RNN
75,0.12777294,-2.0622003,-1.2273732,-0.8939299,0.6184447,15,5.0,MAP,t-Distribution,Sequential RNN
76,-0.23283404,-3.0110688,-1.8807809,-1.4293259,0.8373237,15,5.0,MAP,t-Distribution,Sequential RNN
77,-0.021050222,-3.08168,-1.9870838,-1.5498846,0.8108831,15,5.0,MAP,t-Distribution,Sequential RNN
78,-0.5171136,-2.2888298,-1.3775722,-1.0136013,0.67506486,15,5.0,MAP,t-Distribution,Sequential RNN
79,0.36609244,-2.9469118,-1.8870126,-1.4636718,0.7851795,15,5.0,MAP,t-Distribution,Sequential RNN
80,0.14993553,-1.9454566,-1.1390395,-0.81694365,0.59739834,15,5.0,MAP,t-Distribution,Sequential RNN
81,1.027896,-1.9694058,-1.1565152,-0.8318337,0.602194,15,5.0,MAP,t-Distribution,Sequential RNN
82,0.5763629,-2.7239983,-1.7032241,-1.2955105,0.7561954,15,5.0,MAP,t-Distribution,Sequential RNN
83,-0.0627245,-2.1628509,-1.2927415,-0.9452058,0.64458203,15,5.0,MAP,t-Distribution,Sequential RNN
84,0.68180436,-2.689489,-1.5957338,-1.1588705,0.81026006,15,5.0,MAP,t-Distribution,Sequential RNN
85,0.8387975,-2.1212134,-1.2714856,-0.9320906,0.6294833,15,5.0,MAP,t-Distribution,Sequential RNN
86,0.17750798,-2.6107705,-1.6711783,-1.2958902,0.6960552,15,5.0,MAP,t-Distribution,Sequential RNN
87,0.7438003,-2.2244856,-1.3137672,-0.9500118,0.67466533,15,5.0,MAP,t-Distribution,Sequential RNN
88,0.4531004,-2.432092,-1.4766736,-1.0950642,0.7077794,15,5.0,MAP,t-Distribution,Sequential RNN
89,0.50996107,-2.5913403,-1.5454595,-1.127718,0.77479446,15,5.0,MAP,t-Distribution,Sequential RNN
90,-0.0012914529,-2.3213718,-1.3943995,-1.0241519,0.68670636,15,5.0,MAP,t-Distribution,Sequential RNN
91,-0.29330972,-2.394799,-1.4220599,-1.0335323,0.7206106,15,5.0,MAP,t-Distribution,Sequential RNN
92,-1.1663711,-2.2676256,-1.2246163,-0.8080217,0.7726672,15,5.0,MAP,t-Distribution,Sequential RNN
93,0.26788783,-2.539937,-1.529812,-1.1263518,0.74830633,15,5.0,MAP,t-Distribution,Sequential RNN
94,0.1668988,-2.7809317,-1.7887572,-1.3924668,0.7350085,15,5.0,MAP,t-Distribution,Sequential RNN
95,-0.63925076,-1.9772389,-1.1017472,-0.75206167,0.64856935,15,5.0,MAP,t-Distribution,Sequential RNN
96,-0.024917834,-3.3663268,-2.1078765,-1.6052314,0.9322671,15,5.0,MAP,t-Distribution,Sequential RNN
97,-0.97178537,-2.73754,-1.5505215,-1.0764072,0.8793501,15,5.0,MAP,t-Distribution,Sequential RNN
98,0.86724323,-2.6000016,-1.658214,-1.2820491,0.69768155,15,5.0,MAP,t-Distribution,Sequential RNN
99,1.1772327,-2.586966,-1.6601428,-1.2899548,0.68659586,15,5.0,MAP,t-Distribution,Sequential RNN
100,-0.4884104,-2.9730668,-1.9298316,-1.5131468,0.77283466,15,5.0,MAP,t-Distribution,Sequential RNN
101,-0.48196435,-2.4132016,-1.3664048,-0.9482974,0.77547306,15,5.0,MAP,t-Distribution,Sequential RNN
102,0.05477102,-1.6125602,-0.9270038,-0.6531816,0.507864,15,5.0,MAP,t-Distribution,Sequential RNN
103,0.3721366,-2.368711,-1.4796333,-1.1245215,0.65863377,15,5.0,MAP,t-Distribution,Sequential RNN
104,-0.09482749,-2.4906363,-1.5472317,-1.1704206,0.6988796,15,5.0,MAP,t-Distribution,Sequential RNN
105,-0.49435315,-2.3097494,-1.3977863,-1.0335337,0.6755874,15,5.0,MAP,t-Distribution,Sequential RNN
106,-0.07654231,-1.8393438,-1.0907873,-0.79180175,0.554535,15,5.0,MAP,t-Distribution,Sequential RNN
107,-0.35309255,-2.1426182,-1.2968248,-0.9590013,0.6265687,15,5.0,MAP,t-Distribution,Sequential RNN
108,-0.2755468,-2.990462,-1.8957453,-1.458498,0.8109724,15,5.0,MAP,t-Distribution,Sequential RNN
109,-0.1371322,-3.0854888,-2.0075827,-1.5770499,0.7985189,15,5.0,MAP,t-Distribution,Sequential RNN
110,0.09103752,-1.8107265,-1.0911654,-0.8037611,0.533055,15,5.0,MAP,t-Distribution,Sequential RNN
111,-1.4478017,-2.6640995,-1.642921,-1.2350459,0.7564949,15,5.0,MAP,t-Distribution,Sequential RNN
112,-1.9600648,-4.918865,-2.8969183,-2.0893202,1.4978697,15,5.0,MAP,t-Distribution,Sequential RNN
113,-2.1024568,-5.5283957,-3.0829074,-2.1061404,1.8116314,15,5.0,MAP,t-Distribution,Sequential RNN
114,-2.5378404,-1.8125987,-1.0067173,-0.6848354,0.59700155,15,5.0,MAP,t-Distribution,Sequential RNN
115,-3.5159402,-4.7755914,-2.79209,-1.9998478,1.4693891,15,5.0,MAP,t-Distribution,Sequential RNN
116,6.2486577,-5.273908,-3.2531385,-2.4460108,1.4969976,15,5.0,MAP,t-Distribution,Sequential RNN
117,-0.64332783,-3.2950509,-2.2540789,-1.8382981,0.771158,15,5.0,MAP,t-Distribution,Sequential RNN
118,5.0559278,-2.417399,-1.2902185,-0.84000456,0.8350217,15,5.0,MAP,t-Distribution,Sequential RNN
119,-0.8995106,-3.940741,-2.7138822,-2.2238553,0.908864,15,5.0,MAP,t-Distribution,Sequential RNN
120,-0.21873967,-3.2706866,-1.8645887,-1.3029708,1.0416454,15,5.0,MAP,t-Distribution,Sequential RNN
121,-0.029437646,-4.1784825,-2.6191328,-1.9963033,1.1551753,15,5.0,MAP,t-Distribution,Sequential RNN
122,-1.7940111,-5.422468,-3.2258487,-2.3484836,1.6272684,15,5.0,MAP,t-Distribution,Sequential RNN
123,-5.582588,-3.584869,-2.375736,-1.8927889,0.8957325,15,5.0,MAP,t-Distribution,Sequential RNN
124,-4.921467,-5.0041122,-2.976361,-2.1664445,1.5021697,15,5.0,MAP,t-Distribution,Sequential RNN
125,-2.5892467,-4.471327,-2.5094552,-1.7258523,1.4533657,15,5.0,MAP,t-Distribution,Sequential RNN
126,-1.9387321,-3.1175928,-2.340264,-2.0297866,0.5758495,15,5.0,MAP,t-Distribution,Sequential RNN
127,3.6221786,-6.1726727,-3.694752,-2.7050307,1.8356578,15,5.0,MAP,t-Distribution,Sequential RNN
128,-0.43944126,-1.8290365,-1.1854441,-0.92838305,0.47677687,15,5.0,MAP,t-Distribution,Sequential RNN
129,1.8793674,-5.3674855,-3.151455,-2.266337,1.6416482,15,5.0,MAP,t-Distribution,Sequential RNN
130,-3.2147186,-2.378383,-1.6378124,-1.3420167,0.5486189,15,5.0,MAP,t-Distribution,Sequential RNN
131,-7.6842275,-3.0586903,-1.8520792,-1.3701394,0.89386445,15,5.0,MAP,t-Distribution,Sequential RNN
132,4.6882935,-4.526922,-2.6635857,-1.9193393,1.3803705,15,5.0,MAP,t-Distribution,Sequential RNN
133,1.7281009,-2.2041085,-1.3264263,-0.97586596,0.65019196,15,5.0,MAP,t-Distribution,Sequential RNN
134,5.14855,-2.4703763,-1.5679023,-1.2074398,0.66855776,15,5.0,MAP,t-Distribution,Sequential RNN
135,0.04078173,-1.7652029,-1.2897507,-1.0998476,0.35221767,15,5.0,MAP,t-Distribution,Sequential RNN
136,3.097104,-4.0363584,-2.283733,-1.5837064,1.2983549,15,5.0,MAP,t-Distribution,Sequential RNN
137,-0.2878646,-1.6595211,-1.1461426,-0.94109106,0.3803137,15,5.0,MAP,t-Distribution,Sequential RNN
138,1.0894661,-3.559288,-2.2345436,-1.7054193,0.9813783,15,5.0,MAP,t-Distribution,Sequential RNN
139,2.393403,-3.2821183,-2.048567,-1.555867,0.9138218,15,5.0,MAP,t-Distribution,Sequential RNN
140,1.0192491,-3.5510411,-2.189429,-1.6455795,1.0086899,15,5.0,MAP,t-Distribution,Sequential RNN
141,1.534738,-2.7727063,-1.720479,-1.3002025,0.7794961,15,5.0,MAP,t-Distribution,Sequential RNN
142,0.32336065,-1.6637902,-1.0613016,-0.82065797,0.446327,15,5.0,MAP,t-Distribution,Sequential RNN
143,0.67900604,-2.4418275,-1.132309,-0.60926634,0.9700988,15,5.0,MAP,t-Distribution,Sequential RNN
144,-2.9012165,-3.528529,-2.373326,-1.9119195,0.85578084,15,5.0,MAP,t-Distribution,Sequential RNN
145,0.0662996,-1.5552765,-0.7522205,-0.4314671,0.5949084,15,5.0,MAP,t-Distribution,Sequential RNN
146,4.5685573,-2.8453948,-1.9507719,-1.5934452,0.6627418,15,5.0,MAP,t-Distribution,Sequential RNN
147,0.25402,-1.779975,-1.2267375,-1.0057656,0.40984154,15,5.0,MAP,t-Distribution,Sequential RNN
148,4.4665556,-5.039505,-3.1838102,-2.4426157,1.3747095,15,5.0,MAP,t-Distribution,Sequential RNN
149,0.71487886,-3.0928519,-1.9993228,-1.5625497,0.8100926,15,5.0,MAP,t-Distribution,Sequential RNN
150,0.7054873,-3.4598324,-2.1786306,-1.6668981,0.94912153,15,5.0,MAP,t-Distribution,Sequential RNN
151,-2.3753521,-3.5822709,-2.049907,-1.4378563,1.1351838,15,5.0,MAP,t-Distribution,Sequential RNN
152,1.1786617,-5.1642766,-3.1124418,-2.2929063,1.5200107,15,5.0,MAP,t-Distribution,Sequential RNN
153,0.96525156,-2.7585497,-1.7773342,-1.3854212,0.7268899,15,5.0,MAP,t-Distribution,Sequential RNN
154,1.3714705,-1.455534,-0.833404,-0.5849154,0.46087742,15,5.0,MAP,t-Distribution,Sequential RNN
155,-0.9396183,-2.6941538,-1.8297702,-1.4845216,0.6403402,15,5.0,MAP,t-Distribution,Sequential RNN
156,-1.5030158,-2.0038488,-1.1269127,-0.77665037,0.6496393,15,5.0,MAP,t-Distribution,Sequential RNN
157,-3.1360319,-5.0073953,-2.9311712,-2.1018941,1.5380787,15,5.0,MAP,t-Distribution,Sequential RNN
158,-0.017079242,-3.2401261,-2.059258,-1.5876004,0.8747939,15,5.0,MAP,t-Distribution,Sequential RNN
159,-1.1611185,-2.6537113,-1.6374103,-1.2314835,0.7528816,15,5.0,MAP,t-Distribution,Sequential RNN
160,-0.16296726,-5.9025736,-3.410818,-2.415571,1.8459066,15,5.0,MAP,t-Distribution,Sequential RNN
161,1.4845957,-3.4539201,-2.3571172,-1.9190364,0.8125179,15,5.0,MAP,t-Distribution,Sequential RNN
162,-0.8275917,-2.4228723,-1.5656818,-1.2233062,0.63501155,15,5.0,MAP,t-Distribution,Sequential RNN
163,-0.09602876,-2.6113617,-1.5651808,-1.1473194,0.7750168,15,5.0,MAP,t-Distribution,Sequential RNN
164,0.91713977,-2.8420036,-1.8624787,-1.4712409,0.7256375,15,5.0,MAP,t-Distribution,Sequential RNN
165,0.37140146,-2.2490695,-1.2392858,-0.8359621,0.7480535,15,5.0,MAP,t-Distribution,Sequential RNN
166,-0.39954007,-2.822545,-1.8800006,-1.5035332,0.69824237,15,5.0,MAP,t-Distribution,Sequential RNN
167,0.24714509,-4.4405055,-2.679883,-1.9766622,1.3042791,15,5.0,MAP,t-Distribution,Sequential RNN
168,-0.13212287,-3.7715023,-2.322735,-1.7440743,1.073255,15,5.0,MAP,t-Distribution,Sequential RNN
169,-1.431966,-4.0854087,-2.5864038,-1.9876775,1.1104712,15,5.0,MAP,t-Distribution,Sequential RNN
170,1.2163112,-3.098322,-1.9595543,-1.5047123,0.84360546,15,5.0,MAP,t-Distribution,Sequential RNN
171,-1.0667341,-2.0534477,-1.1234983,-0.75206167,0.6889118,15,5.0,MAP,t-Distribution,Sequential RNN
172,-0.46462512,-2.7959678,-1.6071153,-1.1322685,0.8807087,15,5.0,MAP,t-Distribution,Sequential RNN
173,-0.19081739,-2.8501377,-1.7768975,-1.3482282,0.79506254,15,5.0,MAP,t-Distribution,Sequential RNN
174,-1.9059297,-3.1730232,-1.8334628,-1.298421,0.99235404,15,5.0,MAP,t-Distribution,Sequential RNN
175,-1.4816902,-2.744751,-1.5801926,-1.1150491,0.8627116,15,5.0,MAP,t-Distribution,Sequential RNN
176,-0.65942705,-1.7922534,-1.0007211,-0.6845704,0.58637166,15,5.0,MAP,t-Distribution,Sequential RNN
177,2.8902988,-4.6719213,-2.8335757,-2.099311,1.3618567,15,5.0,MAP,t-Distribution,Sequential RNN
178,0.98195326,-3.0294352,-1.8540256,-1.3845483,0.87075,15,5.0,MAP,t-Distribution,Sequential RNN
179,0.30962035,-2.8844109,-1.911214,-1.5225036,0.72094977,15,5.0,MAP,t-Distribution,Sequential RNN
180,-0.29528418,-2.6413763,-1.481827,-1.0186846,0.85900056,15,5.0,MAP,t-Distribution,Sequential RNN
181,-0.59077215,-3.178807,-1.8105006,-1.2639772,1.0136491,15,5.0,MAP,t-Distribution,Sequential RNN
182,-1.1637414,-2.0470734,-1.0254384,-0.61738104,0.75683296,15,5.0,MAP,t-Distribution,Sequential RNN
183,-0.45226952,-2.1283557,-1.1672711,-0.78339857,0.71197695,15,5.0,MAP,t-Distribution,Sequential RNN
184,1.3041749,-4.4019933,-2.9750915,-2.405164,1.0570568,15,5.0,MAP,t-Distribution,Sequential RNN
185,-1.5864669,-2.9735065,-1.7900475,-1.317355,0.8767132,15,5.0,MAP,t-Distribution,Sequential RNN
186,1.3715285,-2.8441682,-1.7014818,-1.2450746,0.84650856,15,5.0,MAP,t-Distribution,Sequential RNN
187,-3.0990422,-3.1819713,-1.9631107,-1.4762782,0.90293896,15,5.0,MAP,t-Distribution,Sequential RNN
188,-2.1882286,-4.604335,-2.721431,-1.969369,1.3948659,15,5.0,MAP,t-Distribution,Sequential RNN
189,-0.9723278,-3.3616462,-2.310944,-1.8912767,0.7783662,15,5.0,MAP,t-Distribution,Sequential RNN
190,1.4370372,-2.1685488,-1.4049401,-1.0999426,0.5656857,15,5.0,MAP,t-Distribution,Sequential RNN
191,0.52588195,-2.0289772,-1.2561237,-0.94743365,0.57253426,15,5.0,MAP,t-Distribution,Sequential RNN
192,-0.91678715,-3.0158134,-1.7981893,-1.3118507,0.90202284,15,5.0,MAP,t-Distribution,Sequential RNN
193,0.44881424,-4.4097443,-2.820304,-2.1854563,1.1774663,15,5.0,MAP,t-Distribution,Sequential RNN
194,-1.6530653,-3.1963403,-2.0347373,-1.5707747,0.86052203,15,5.0,MAP,t-Distribution,Sequential RNN
195,-0.74983776,-2.7624092,-1.6693324,-1.2327399,0.80975753,15,5.0,MAP,t-Distribution,Sequential RNN
196,-1.8436664,-1.9951445,-1.1487538,-0.8106917,0.6270111,15,5.0,MAP,t-Distribution,Sequential RNN
197,-0.9541689,-4.082052,-2.3188162,-1.6145515,1.3062153,15,5.0,MAP,t-Distribution,Sequential RNN
198,0.2259189,-3.5071297,-2.4621515,-2.0447705,0.77412575,15,5.0,MAP,t-Distribution,Sequential RNN
199,-0.33768666,-3.183827,-1.8060349,-1.2557226,1.0206763,15,5.0,MAP,t-Distribution,Sequential RNN
200,0.57751906,-3.4283493,-2.1498587,-1.639209,0.94711316,15,5.0,MAP,t-Distribution,Sequential RNN
201,0.48754156,-2.1398401,-1.3639511,-1.0540485,0.574783,15,5.0,MAP,t-Distribution,Sequential RNN
202,0.109200865,-3.213507,-1.956123,-1.4539037,0.9314772,15,5.0,MAP,t-Distribution,Sequential RNN
203,0.8921494,-2.5311885,-1.5918633,-1.2166817,0.6958575,15,5.0,MAP,t-Distribution,Sequential RNN
204,-0.9238536,-2.4285965,-1.585506,-1.248762,0.6245663,15,5.0,MAP,t-Distribution,Sequential RNN
205,-0.3201761,-3.55403,-2.2204258,-1.6877631,0.9879415,15,5.0,MAP,t-Distribution,Sequential RNN
206,0.47083193,-3.7206357,-2.5011387,-2.0140522,0.9034102,15,5.0,MAP,t-Distribution,Sequential RNN
207,-0.9566375,-3.8712044,-2.3650656,-1.7634897,1.1157562,15,5.0,MAP,t-Distribution,Sequential RNN
208,0.1824593,-4.0863757,-2.5670147,-1.9601578,1.1255512,15,5.0,MAP,t-Distribution,Sequential RNN
209,0.36095786,-1.5710497,-0.80884117,-0.5044029,0.56464845,15,5.0,MAP,t-Distribution,Sequential RNN
210,1.531424,-3.3500237,-2.1822832,-1.715869,0.86506885,15,5.0,MAP,t-Distribution,Sequential RNN
211,0.058570698,-1.4357688,-0.8099333,-0.5599646,0.46362254,15,5.0,MAP,t-Distribution,Sequential RNN
212,0.42446613,-1.9903373,-1.1374322,-0.7967683,0.63183695,15,5.0,MAP,t-Distribution,Sequential RNN
213,-0.979174,-3.0186346,-1.9629009,-1.5412239,0.7820936,15,5.0,MAP,t-Distribution,Sequential RNN
214,-0.25493142,-2.594285,-1.6014389,-1.2048802,0.735506,15,5.0,MAP,t-Distribution,Sequential RNN
215,0.40103883,-2.6018295,-1.5851158,-1.179024,0.7531874,15,5.0,MAP,t-Distribution,Sequential RNN
216,0.4617422,-2.3846326,-1.4263408,-1.0435838,0.70990807,15,5.0,MAP,t-Distribution,Sequential RNN
217,-0.50121975,-1.3340398,-0.66692656,-0.40047085,0.49420133,15,5.0,MAP,t-Distribution,Sequential RNN
218,-0.6580789,-2.3564875,-1.3958986,-1.012224,0.71160984,15,5.0,MAP,t-Distribution,Sequential RNN
219,0.42278302,-2.4434311,-1.5477245,-1.1899649,0.6635446,15,5.0,MAP,t-Distribution,Sequential RNN
220,0.40285298,-2.2014802,-1.2770771,-0.90785563,0.6848031,15,5.0,MAP,t-Distribution,Sequential RNN
221,-0.12201548,-2.6117954,-1.6580176,-1.2770635,0.70656407,15,5.0,MAP,t-Distribution,Sequential RNN
222,0.54194945,-2.7812152,-1.6990455,-1.2668096,0.8016775,15,5.0,MAP,t-Distribution,Sequential RNN
223,0.8809819,-3.8740711,-2.5421593,-2.0101724,0.98668796,15,5.0,MAP,t-Distribution,Sequential RNN
224,0.18474099,-2.3930168,-1.5133445,-1.1619895,0.65166616,15,5.0,MAP,t-Distribution,Sequential RNN
225,-0.9457237,-2.3206577,-1.4300803,-1.0743693,0.65974486,15,5.0,MAP,t-Distribution,Sequential RNN
226,-0.60702556,-2.140262,-1.224004,-0.85803604,0.678769,15,5.0,MAP,t-Distribution,Sequential RNN
227,-0.10958239,-2.2719965,-1.3120493,-0.92863095,0.71113443,15,5.0,MAP,t-Distribution,Sequential RNN
228,-0.80346364,-2.5462396,-1.424632,-0.9766438,0.83089346,15,5.0,MAP,t-Distribution,Sequential RNN
229,-0.5600615,-2.034858,-1.1567409,-0.8060069,0.6505141,15,5.0,MAP,t-Distribution,Sequential RNN
230,1.2643343,-1.3429773,-0.5918898,-0.29189345,0.5564099,15,5.0,MAP,t-Distribution,Sequential RNN
231,-0.5716653,-2.021763,-1.309118,-1.0244762,0.5279315,15,5.0,MAP,t-Distribution,Sequential RNN
