Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model,Estimation_Method,Distribution
0.011522196,0.088630654,-0.37229827,0.091831625,0.061494686,-0.16754904,0.10361834,-0.27832928,-0.4395104,1.9005895,156,Sequential RNN,MAP,t-Distribution
0.33515218,0.3801299,-0.10490826,0.17547649,0.12388325,0.47438207,0.61469793,-1.4965667,-0.17129377,0.6690469,157,Sequential RNN,MAP,t-Distribution
-0.0006347377,-0.13621482,-0.22158936,-0.00870865,0.35513684,1.7265033,0.2943991,-0.38626352,-0.7345995,0.111971386,158,Sequential RNN,MAP,t-Distribution
-0.008451843,-0.093075775,-0.704146,-0.09552347,0.16602676,-0.6598697,-0.05921538,0.3533583,-0.047133613,2.1480308,159,Sequential RNN,MAP,t-Distribution
-0.014119307,-0.17325227,-0.80103546,-0.17219992,0.24908763,-0.6815129,-0.11217434,0.70756406,-0.19214915,2.1897917,160,Sequential RNN,MAP,t-Distribution
0.09210743,-0.25305405,-0.4987568,-0.25588882,0.10460303,-0.37493193,-0.2949455,1.4271276,-0.47052836,1.5242674,161,Sequential RNN,MAP,t-Distribution
-0.016376937,-0.2630783,-0.5376861,-0.16195449,0.061750147,0.049760837,-0.19387855,1.3363417,-0.6665383,1.39166,162,Sequential RNN,MAP,t-Distribution
-0.028284915,-0.0020549872,-0.43002823,-0.04001144,0.07874472,-0.5611939,-0.03406449,0.13994107,0.09018452,1.7867676,163,Sequential RNN,MAP,t-Distribution
-0.037607703,-0.22131015,-0.52525795,-0.01821798,0.18170415,0.80922335,-0.08936533,0.7137672,-0.9997357,1.1868002,164,Sequential RNN,MAP,t-Distribution
0.013716526,0.13533722,-0.38774994,0.14604115,0.04974456,-0.27201062,0.09730867,-0.37286624,-0.3847581,1.9752368,165,Sequential RNN,MAP,t-Distribution
-0.033611223,-0.21925126,-0.42449525,-0.15715154,0.0417302,-0.5042772,-0.21244897,1.2722439,-0.2757473,1.5130087,166,Sequential RNN,MAP,t-Distribution
-0.04232717,-0.26004556,-0.9506116,-0.18520467,0.20837753,-0.94856536,-0.22792986,0.9874108,0.16729823,2.2515976,167,Sequential RNN,MAP,t-Distribution
-0.007729906,-0.07882368,-0.535386,-0.08729408,0.06650377,-0.5435886,-0.10688083,0.5307142,-0.2856997,2.0481849,168,Sequential RNN,MAP,t-Distribution
0.025697974,-0.12310805,-0.5675707,-0.078881636,0.17897,0.06572474,-0.05278534,0.4705623,-0.7004921,1.7818829,169,Sequential RNN,MAP,t-Distribution
-0.039145164,-0.20653133,-0.6980645,-0.088105634,0.1598863,0.027078377,-0.09551935,0.6751453,-0.60540384,1.8706598,170,Sequential RNN,MAP,t-Distribution
0.009847478,0.17721088,-0.34244105,0.17845239,0.21602948,0.5620094,0.30625388,-0.88133234,-0.6570331,1.431003,171,Sequential RNN,MAP,t-Distribution
-0.0095942775,0.23334768,-0.21354944,0.23363422,0.2308637,0.03011188,0.3132032,-1.1634076,0.069405206,1.2759854,172,Sequential RNN,MAP,t-Distribution
-0.0067463634,-0.11289381,-0.57262874,-0.10440453,0.1053576,-0.5193887,-0.090554856,0.5827366,-0.3982775,2.1168003,173,Sequential RNN,MAP,t-Distribution
0.07201036,-0.10910934,-0.6095677,-0.10162062,0.15553586,-0.12067715,0.02388753,0.34358117,-0.574492,1.9204519,174,Sequential RNN,MAP,t-Distribution
-0.04629104,-0.025135377,-0.17269649,0.066308476,0.29550245,1.2239531,0.2646423,-0.6137141,-0.5399568,0.54738736,175,Sequential RNN,MAP,t-Distribution
0.032074284,0.045373574,-0.026342092,0.06470517,0.1988948,1.0995485,0.32381845,-0.5364332,-0.50180596,0.30016655,176,Sequential RNN,MAP,t-Distribution
0.051415112,0.17575282,-0.41247725,0.13432921,0.03296895,-0.33684728,0.12115953,-0.44169495,-0.324966,2.0003598,177,Sequential RNN,MAP,t-Distribution
-0.04107485,-0.08893979,-0.61673397,-0.027649239,0.119467005,-0.29736313,-0.029011365,0.29349324,-0.516321,2.204133,178,Sequential RNN,MAP,t-Distribution
-0.06401617,-0.17109579,-0.57265973,-0.083801046,0.06730194,-0.7099683,-0.1850725,0.9169558,-0.1715082,1.973864,179,Sequential RNN,MAP,t-Distribution
0.1183618,-0.07976418,-0.48394296,-0.07844109,0.109415464,0.034558196,0.051223725,0.25452644,-0.61322635,1.6872889,180,Sequential RNN,MAP,t-Distribution
0.07160031,-0.032105654,-0.24610174,0.08983734,0.19732058,1.3241799,0.19904773,-0.37074748,-0.870934,0.637903,181,Sequential RNN,MAP,t-Distribution
0.08126371,0.1291275,0.04126118,0.24490894,0.21279897,1.512159,0.43841368,-1.1150755,-0.5678105,0.022953015,182,Sequential RNN,MAP,t-Distribution
0.13612238,-0.14051944,-0.35751507,-0.09641041,0.14713718,0.96714926,0.032593388,0.37459674,-0.80110955,0.7379556,183,Sequential RNN,MAP,t-Distribution
-0.03793705,0.049111478,-0.43867004,0.035008464,0.09263591,-0.39993355,0.009136864,0.07097096,-0.43260494,2.0522819,184,Sequential RNN,MAP,t-Distribution
0.03799179,0.05546722,-0.39357772,0.015445719,0.025524016,-0.37450042,0.024546886,-0.032744955,-0.34068897,1.9825364,185,Sequential RNN,MAP,t-Distribution
-0.014361156,0.015236986,-0.4952975,-0.027621407,0.235768,-0.534864,0.12387622,-0.37980172,0.57982355,1.497241,186,Sequential RNN,MAP,t-Distribution
-0.035316814,-0.03624426,-0.42970464,-0.05549269,0.0826986,-0.61771464,-0.056090966,0.24263917,0.16122192,1.7440044,187,Sequential RNN,MAP,t-Distribution
-0.0289523,0.03620177,-0.32760912,-0.024205063,0.18302156,-0.3992878,0.029193511,-0.068306796,0.084855594,1.5150887,188,Sequential RNN,MAP,t-Distribution
-0.012592658,-0.06909583,-0.69359684,-0.087817505,0.1720267,-0.6921094,-0.04370664,0.3359596,-0.15812197,2.2490547,189,Sequential RNN,MAP,t-Distribution
-0.019124066,-0.043008823,-0.57231265,-0.016006125,0.20739193,-0.16053626,-0.004104292,0.1929017,-0.62378067,2.0385792,190,Sequential RNN,MAP,t-Distribution
0.022637036,-0.18357196,-0.71041197,-0.12789327,0.08942718,-0.6053307,-0.26308522,1.0754006,-0.36359987,2.0664282,191,Sequential RNN,MAP,t-Distribution
-0.023031127,-0.14021862,-0.5874849,-0.033880025,0.13826549,0.20363648,-0.0110978475,0.29653,-0.6017552,1.7590357,192,Sequential RNN,MAP,t-Distribution
-0.051882204,-0.2955221,-0.68903655,-0.13393287,0.2629216,0.1482742,-0.20844229,1.1319699,-0.57402974,1.40968,193,Sequential RNN,MAP,t-Distribution
-0.052710917,-0.27817944,-0.6789339,-0.19054195,0.124142334,-0.5841782,-0.237183,1.3298277,-0.44560412,2.0133617,194,Sequential RNN,MAP,t-Distribution
0.038939286,-0.14201677,-0.6539663,-0.050496794,0.122088715,0.18816008,-1.3537187e-5,0.27460214,-0.61938435,1.8420875,195,Sequential RNN,MAP,t-Distribution
-0.034247916,-0.23111115,-0.6074631,-0.14303085,0.09662421,-0.18590188,-0.17885017,1.1058136,-0.6370721,1.8152394,196,Sequential RNN,MAP,t-Distribution
0.026871825,0.07529667,-0.4226601,-0.01547809,0.20336011,-0.45725876,0.08387891,-0.20053798,-0.05553736,1.7620648,197,Sequential RNN,MAP,t-Distribution
-0.04156835,-0.08141262,-0.51296,-0.06854589,0.11113154,-0.40409142,-0.09276063,0.53183675,-0.51212263,2.0704932,198,Sequential RNN,MAP,t-Distribution
0.013740952,0.16949117,-0.38944286,0.15135254,0.19441636,-0.34249747,0.21082193,-0.82388735,-0.12958199,1.9455867,199,Sequential RNN,MAP,t-Distribution
-0.074628145,0.020002997,-0.521401,0.18793604,0.1716861,0.013216049,0.03798836,-0.12256122,-0.7434587,2.0312195,200,Sequential RNN,MAP,t-Distribution
0.05021531,-0.14512804,-0.56675684,-0.11373574,0.08939997,-0.2717298,-0.13385347,0.7405849,-0.6087641,1.9597678,201,Sequential RNN,MAP,t-Distribution
-0.033206087,-0.15550458,-0.6625692,-0.07080439,0.08529375,-0.3572902,-0.079862125,0.5973684,-0.56788284,2.2444572,202,Sequential RNN,MAP,t-Distribution
-0.014486225,-0.13806409,-0.4336817,-0.089058615,0.10937649,-0.10976381,-0.0835816,0.6160508,-0.59245,1.7356588,203,Sequential RNN,MAP,t-Distribution
-0.002453288,-0.10642338,-0.4159285,-0.10398493,0.07924796,-0.4160828,-0.13785322,0.6791635,-0.3839566,1.8082713,204,Sequential RNN,MAP,t-Distribution
0.0102764955,-0.017643092,-0.66376585,-0.02089904,0.24389704,-0.6839904,0.05165981,-0.28632107,0.5844143,1.7823718,205,Sequential RNN,MAP,t-Distribution
-0.03666063,-0.14195386,-0.47290874,-0.104936875,0.05819169,-0.6658333,-0.13814294,0.7384756,-0.18585405,1.9496231,206,Sequential RNN,MAP,t-Distribution
-0.0246924,0.006378718,-0.5432902,-0.046738412,0.11059263,-0.9005775,0.0102170175,-0.076018564,0.7891263,1.6750025,207,Sequential RNN,MAP,t-Distribution
0.042620793,0.120529465,-0.38331228,0.2860813,0.09147494,-0.032755166,0.12721433,-0.5409877,-0.48317978,1.7723141,208,Sequential RNN,MAP,t-Distribution
0.06353149,-0.02535045,-0.36005574,-0.021995308,0.25823662,0.50868887,0.19143207,-0.1318271,-0.66658175,1.1839213,209,Sequential RNN,MAP,t-Distribution
0.0026881176,-0.30746642,-0.57990354,-0.21999305,0.19501649,0.6881474,-0.20240784,1.3486161,-0.8849121,0.96021473,210,Sequential RNN,MAP,t-Distribution
0.05443442,0.0759509,-0.3432755,0.105111904,0.04587166,0.09791198,0.14067598,-0.3843127,-0.5793207,1.786952,211,Sequential RNN,MAP,t-Distribution
0.06579289,0.066781625,-0.19371451,0.2594586,0.19031943,1.2734307,0.3590847,-0.93057173,-0.78128093,0.6906992,212,Sequential RNN,MAP,t-Distribution
-0.037226792,-0.17696898,-0.60015744,-0.1157508,0.117704235,-0.39854053,-0.14656916,0.8483879,-0.51707685,2.0261984,213,Sequential RNN,MAP,t-Distribution
-0.04500691,-0.0002831064,-0.51903313,-0.012783318,0.0646008,-0.7947639,-0.013986552,0.012374901,0.34135032,1.9675308,214,Sequential RNN,MAP,t-Distribution
0.093157984,0.00956283,-0.34415507,-0.01731145,0.1092263,0.041329738,0.13079338,-0.075142995,-0.47004697,1.5225862,215,Sequential RNN,MAP,t-Distribution
-0.000611176,-0.20202394,-0.6286778,-0.12539935,0.22242671,0.4090343,0.0051656333,0.5578071,-0.7940816,1.5563601,216,Sequential RNN,MAP,t-Distribution
0.0776712,-0.042323504,-0.45035416,-0.09808334,0.14758894,-0.3589844,-0.02210045,0.31215352,-0.3879126,1.8223448,217,Sequential RNN,MAP,t-Distribution
0.092039324,0.06571946,-0.39903447,-0.019757178,0.3963066,0.23135544,0.40306893,-0.8168822,-0.07036472,1.1175487,218,Sequential RNN,MAP,t-Distribution
-0.034039337,-0.028381906,-0.63613087,0.041920103,0.04580183,-0.5242848,-0.015502339,0.10782859,-0.40573043,2.4485192,219,Sequential RNN,MAP,t-Distribution
0.0016849875,-0.33851597,-0.5249593,-0.23609169,0.15440585,0.11072082,-0.32758445,1.7199562,-0.7571639,1.1975474,220,Sequential RNN,MAP,t-Distribution
-0.01325734,-0.25401917,-0.51863027,-0.15966524,0.16490686,0.26351428,-0.1519523,1.0635152,-0.8359353,1.4415232,221,Sequential RNN,MAP,t-Distribution
0.01836177,-0.16312006,-0.7021305,-0.15171736,0.20014958,-0.65446544,-0.12238934,0.6102224,0.048513338,1.9165756,222,Sequential RNN,MAP,t-Distribution
-0.03135812,-0.36292744,-0.6386602,-0.31105727,0.083793394,-0.5403468,-0.3844618,2.052726,-0.39043355,1.5227257,223,Sequential RNN,MAP,t-Distribution
-0.06625276,-0.07200706,-0.4408945,0.014819366,0.29987907,0.22952303,0.06356041,-0.13968667,-0.15283094,1.26389,224,Sequential RNN,MAP,t-Distribution
0.14587754,-0.0020030064,-0.4720413,0.017448334,0.091348484,-0.073289596,0.024955418,-0.008494061,-0.53641427,1.8126124,225,Sequential RNN,MAP,t-Distribution
0.024330921,-0.22218241,-0.5877897,-0.09997156,0.16083069,0.42737427,-0.108149014,0.8479972,-0.89995813,1.4575179,226,Sequential RNN,MAP,t-Distribution
0.1193741,0.013803373,-0.46556768,0.07352407,0.28634104,0.18937106,0.1703921,-0.6062468,0.13612315,1.0828856,227,Sequential RNN,MAP,t-Distribution
0.057544697,-0.0022116797,-0.5015791,0.050687663,0.17116606,-0.09276285,0.018539315,0.03458713,-0.5992429,1.8632717,228,Sequential RNN,MAP,t-Distribution
0.20614561,0.016683603,-0.24817125,0.06811857,0.13168035,0.9895215,0.22181076,-0.44701305,-0.68353283,0.74475676,229,Sequential RNN,MAP,t-Distribution
0.04410221,-0.021302406,-0.36746573,-0.060586445,0.2783705,0.25098974,0.21886587,-0.08947047,-0.5626886,1.3091854,230,Sequential RNN,MAP,t-Distribution
-0.05965989,-0.22666495,-0.58405405,-0.15070236,0.19252278,-0.32544982,-0.16772766,0.97503626,-0.3937713,1.740471,231,Sequential RNN,MAP,t-Distribution
-0.03140345,-0.014076736,-0.52535325,-0.032020845,0.06456829,-0.5612976,-0.0489876,0.2446424,-0.1942624,2.0981913,232,Sequential RNN,MAP,t-Distribution
0.11122711,-0.13438877,-0.54362106,-0.061243244,0.08834444,0.3652847,-0.043709178,0.45302284,-0.8227839,1.587867,233,Sequential RNN,MAP,t-Distribution
-0.07255836,-0.2633032,-0.5975664,-0.21257445,0.14445235,-0.5174163,-0.27463743,1.4623544,-0.34824166,1.6794909,234,Sequential RNN,MAP,t-Distribution
0.01898935,-0.20317122,-0.5552951,-0.10395736,0.077622354,0.020833831,-0.10120834,0.75604236,-0.6175137,1.7076578,235,Sequential RNN,MAP,t-Distribution
0.0573429,-0.14409155,-0.47682497,-0.0495986,0.2086846,0.8278053,0.031071568,0.2875716,-0.8819014,1.1399405,236,Sequential RNN,MAP,t-Distribution
-0.038667787,-0.10581982,-0.49532482,-0.105984114,0.0815713,-0.59210914,-0.13790572,0.62630117,-0.0378589,1.8057978,237,Sequential RNN,MAP,t-Distribution
-0.017729305,-0.08127731,-0.536847,0.00026483813,0.18759611,-0.4740849,-0.09625379,0.35486448,-0.2125878,1.8760546,238,Sequential RNN,MAP,t-Distribution
-0.020513626,0.05171402,-0.3183166,0.0329753,0.14090808,-0.2773393,0.064054,-0.10404734,-0.35624316,1.7868086,239,Sequential RNN,MAP,t-Distribution
-0.02366571,0.01592007,-0.61062485,0.14299831,0.16218111,-0.4010593,0.03232594,-0.21154124,-0.22070944,2.114175,240,Sequential RNN,MAP,t-Distribution
-0.043926466,-0.063201874,-0.5644831,-0.058477707,0.15044643,-0.76852876,-0.045217328,0.1894352,0.36035344,1.8436002,241,Sequential RNN,MAP,t-Distribution
0.037901584,-0.20688629,-0.46632558,-0.11546809,0.11356379,0.5798068,-0.11926413,0.8561972,-0.87237716,1.1928519,242,Sequential RNN,MAP,t-Distribution
0.14943069,-0.15397656,-0.5329147,-0.061001457,0.14794679,0.8161182,0.049875457,0.2605961,-0.96488225,1.2888077,243,Sequential RNN,MAP,t-Distribution
-0.038954634,-0.10686068,-0.68742365,-0.10056179,0.10520436,-0.7275689,-0.1155557,0.58071345,-0.14575209,2.2367597,244,Sequential RNN,MAP,t-Distribution
0.018441869,0.035044774,-0.5504784,0.11324515,0.060420774,-0.35744438,0.024147179,-0.07465481,-0.45620522,2.187483,245,Sequential RNN,MAP,t-Distribution
-0.021522835,-0.088965975,-0.41368935,-0.07007583,0.050539613,-0.351391,-0.09866579,0.5672793,-0.4341081,1.8606,246,Sequential RNN,MAP,t-Distribution
0.41372198,0.10387169,-0.09037668,0.05084558,0.18262714,1.1342559,0.5774993,-1.194391,-0.35402808,0.17597422,247,Sequential RNN,MAP,t-Distribution
0.051417854,-0.013146632,-0.49423498,-0.0160978,0.19270748,-0.20669456,0.038895342,0.059675504,-0.4834844,1.8709621,248,Sequential RNN,MAP,t-Distribution
0.14369294,0.18244125,-0.45072985,0.027909555,0.12679902,-0.47988266,0.12506334,-0.4894604,0.15732236,1.6568445,249,Sequential RNN,MAP,t-Distribution
