Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
228,-1.069669,3.0195365,1.8690599,1.4095411,0.85227966,5,5.0,MAP,t-Distribution,Sequential RNN
229,2.834597,2.40473,1.3401663,0.91496253,0.78863496,5,5.0,MAP,t-Distribution,Sequential RNN
230,1.7031701,2.388304,1.3689513,0.96180564,0.75514215,5,5.0,MAP,t-Distribution,Sequential RNN
231,1.6746682,2.446351,1.41215,0.9990736,0.76614195,5,5.0,MAP,t-Distribution,Sequential RNN
232,0.11087245,2.998711,1.9052811,1.4685476,0.81001925,5,5.0,MAP,t-Distribution,Sequential RNN
233,0.14670485,2.8486102,1.8507055,1.4521264,0.73925346,5,5.0,MAP,t-Distribution,Sequential RNN
234,-0.31698564,2.7697043,1.6494576,1.202013,0.82988524,5,5.0,MAP,t-Distribution,Sequential RNN
235,-0.015260607,2.6639888,1.5878351,1.158002,0.7972208,5,5.0,MAP,t-Distribution,Sequential RNN
236,-0.7021748,2.4263265,1.4260372,1.0265057,0.7410199,5,5.0,MAP,t-Distribution,Sequential RNN
237,-0.21447738,3.607869,2.3371875,1.8296572,0.941328,5,5.0,MAP,t-Distribution,Sequential RNN
238,0.8174662,3.2012815,2.0285966,1.5602076,0.8687316,5,5.0,MAP,t-Distribution,Sequential RNN
239,-0.08042742,2.452136,1.2988704,0.83823776,0.8543457,5,5.0,MAP,t-Distribution,Sequential RNN
