Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
85,0.47685835,-2.2285998,-1.3745482,-1.0334263,0.6326863,15,5.0,MAP,t-Distribution,Sequential LSTM
86,0.42892873,-2.5060391,-1.4970686,-1.0940697,0.7474511,15,5.0,MAP,t-Distribution,Sequential LSTM
87,0.9731375,-3.175498,-1.9887116,-1.5146902,0.87917817,15,5.0,MAP,t-Distribution,Sequential LSTM
88,0.07047318,-2.2975469,-1.3771298,-1.0095006,0.68185014,15,5.0,MAP,t-Distribution,Sequential LSTM
89,0.4316199,-2.9503634,-1.7295253,-1.2419031,0.90440375,15,5.0,MAP,t-Distribution,Sequential LSTM
90,-0.19724116,-2.4605725,-1.4744126,-1.0805244,0.7305529,15,5.0,MAP,t-Distribution,Sequential LSTM
91,-0.5356909,-2.587067,-1.5601727,-1.1500146,0.76072913,15,5.0,MAP,t-Distribution,Sequential LSTM
92,-1.0430914,-3.5123491,-1.9185796,-1.2820024,1.1806736,15,5.0,MAP,t-Distribution,Sequential LSTM
93,0.47304103,-3.5950322,-2.105945,-1.5111799,1.1031241,15,5.0,MAP,t-Distribution,Sequential LSTM
94,0.26242405,-2.8939483,-1.8348037,-1.4117644,0.78462034,15,5.0,MAP,t-Distribution,Sequential LSTM
95,-1.3969773,-3.5213194,-2.0873363,-1.5145804,1.062303,15,5.0,MAP,t-Distribution,Sequential LSTM
96,0.30295822,-3.7705805,-2.3909504,-1.839904,1.0220379,15,5.0,MAP,t-Distribution,Sequential LSTM
97,-1.4776006,-2.9037898,-1.489909,-0.92518246,1.0474108,15,5.0,MAP,t-Distribution,Sequential LSTM
98,1.336007,-2.4625113,-1.5613288,-1.201382,0.66760117,15,5.0,MAP,t-Distribution,Sequential LSTM
99,1.3121732,-2.954648,-1.8512622,-1.4105521,0.8173946,15,5.0,MAP,t-Distribution,Sequential LSTM
100,-0.72710574,-3.609742,-2.3259985,-1.8132508,0.9510044,15,5.0,MAP,t-Distribution,Sequential LSTM
101,-0.46518272,-2.408568,-1.4927697,-1.1269852,0.67842865,15,5.0,MAP,t-Distribution,Sequential LSTM
102,0.1840127,-1.7660965,-0.91686255,-0.57766485,0.62911737,15,5.0,MAP,t-Distribution,Sequential LSTM
103,0.5370148,-2.6130114,-1.6053591,-1.2028866,0.74647456,15,5.0,MAP,t-Distribution,Sequential LSTM
104,-0.09386102,-2.5788746,-1.627148,-1.2470132,0.70504445,15,5.0,MAP,t-Distribution,Sequential LSTM
105,-0.4238708,-2.656448,-1.6372569,-1.2301756,0.7550225,15,5.0,MAP,t-Distribution,Sequential LSTM
106,-0.008919961,-1.750325,-1.019986,-0.728277,0.5410392,15,5.0,MAP,t-Distribution,Sequential LSTM
107,-0.4633849,-2.1603186,-1.3009546,-0.9577109,0.63662165,15,5.0,MAP,t-Distribution,Sequential LSTM
108,-0.27222976,-3.0776968,-1.8927348,-1.4194419,0.87782663,15,5.0,MAP,t-Distribution,Sequential LSTM
109,-0.0813169,-2.6347904,-1.6557982,-1.2647731,0.725243,15,5.0,MAP,t-Distribution,Sequential LSTM
110,-0.27374807,-1.5058748,-0.82015973,-0.5462742,0.5079816,15,5.0,MAP,t-Distribution,Sequential LSTM
111,-1.5007904,-2.6964676,-1.5662236,-1.1147861,0.83729124,15,5.0,MAP,t-Distribution,Sequential LSTM
112,-1.9777112,-2.5025582,-1.5332017,-1.1460252,0.7181049,15,5.0,MAP,t-Distribution,Sequential LSTM
113,-0.5753583,-6.092949,-3.677392,-2.71258,1.7894583,15,5.0,MAP,t-Distribution,Sequential LSTM
114,-3.6559725,-3.4261916,-1.9196146,-1.3178635,1.1160809,15,5.0,MAP,t-Distribution,Sequential LSTM
115,-3.96599,-5.367194,-2.984092,-2.0322428,1.7654158,15,5.0,MAP,t-Distribution,Sequential LSTM
116,5.0177436,-3.776806,-2.2286737,-1.6103249,1.1468654,15,5.0,MAP,t-Distribution,Sequential LSTM
117,-1.1159023,-3.283248,-2.14909,-1.6960891,0.8401907,15,5.0,MAP,t-Distribution,Sequential LSTM
118,5.934062,-5.553344,-3.1868823,-2.2416794,1.7530884,15,5.0,MAP,t-Distribution,Sequential LSTM
119,0.14486422,-3.05714,-1.8981926,-1.4352906,0.85855484,15,5.0,MAP,t-Distribution,Sequential LSTM
120,0.6365031,-3.6933384,-2.3654552,-1.8350772,0.9837035,15,5.0,MAP,t-Distribution,Sequential LSTM
121,-3.915045,-3.2154698,-1.8785983,-1.3446305,0.990362,15,5.0,MAP,t-Distribution,Sequential LSTM
122,1.253677,-3.496454,-2.1101367,-1.5564196,1.0269916,15,5.0,MAP,t-Distribution,Sequential LSTM
123,-4.376837,-3.0937965,-1.9980105,-1.560336,0.81176454,15,5.0,MAP,t-Distribution,Sequential LSTM
124,-2.8612766,-3.9891016,-2.2381518,-1.5387945,1.2971135,15,5.0,MAP,t-Distribution,Sequential LSTM
125,0.52645504,-2.9010324,-1.817191,-1.3842875,0.8029159,15,5.0,MAP,t-Distribution,Sequential LSTM
126,-2.0742235,-4.64199,-3.0658267,-2.4362817,1.167631,15,5.0,MAP,t-Distribution,Sequential LSTM
127,3.3203151,-2.315628,-1.4597658,-1.1179208,0.63402766,15,5.0,MAP,t-Distribution,Sequential LSTM
128,-3.9566364,-2.9076202,-1.8543009,-1.4335883,0.78030497,15,5.0,MAP,t-Distribution,Sequential LSTM
129,-5.8759155,-2.025437,-0.9594756,-0.5337134,0.78967047,15,5.0,MAP,t-Distribution,Sequential LSTM
130,-4.163805,-2.6080062,-1.5883992,-1.1811519,0.7553306,15,5.0,MAP,t-Distribution,Sequential LSTM
131,-5.4451485,-2.6822417,-1.51756,-1.0523674,0.8628028,15,5.0,MAP,t-Distribution,Sequential LSTM
132,1.4118328,-3.8861728,-2.304431,-1.6726578,1.1717635,15,5.0,MAP,t-Distribution,Sequential LSTM
133,3.392422,-2.930596,-1.8631699,-1.4368229,0.79075533,15,5.0,MAP,t-Distribution,Sequential LSTM
134,5.4107533,-2.4918458,-1.5061755,-1.112483,0.73019016,15,5.0,MAP,t-Distribution,Sequential LSTM
135,0.39952114,-2.504287,-1.5709952,-1.1982236,0.69138783,15,5.0,MAP,t-Distribution,Sequential LSTM
136,-0.3760352,-0.913329,-0.24397011,0.023382545,0.49586487,15,5.0,MAP,t-Distribution,Sequential LSTM
137,0.9285704,-2.6618643,-1.5716076,-1.1361417,0.8076683,15,5.0,MAP,t-Distribution,Sequential LSTM
138,-1.555091,-3.4425294,-2.187178,-1.6857705,0.92997146,15,5.0,MAP,t-Distribution,Sequential LSTM
139,2.8024151,-3.454334,-2.0483856,-1.4868274,1.0415345,15,5.0,MAP,t-Distribution,Sequential LSTM
140,1.0201764,-3.4127486,-2.0634425,-1.5245081,0.9995736,15,5.0,MAP,t-Distribution,Sequential LSTM
141,4.6672487,-3.479102,-2.13619,-1.5998095,0.99483675,15,5.0,MAP,t-Distribution,Sequential LSTM
142,-0.10311115,-2.4572241,-1.504428,-1.1238661,0.7058367,15,5.0,MAP,t-Distribution,Sequential LSTM
143,1.3446826,-3.3290575,-2.0412002,-1.5268093,0.9540521,15,5.0,MAP,t-Distribution,Sequential LSTM
144,-0.8932315,-2.973203,-1.9158553,-1.4935337,0.78328913,15,5.0,MAP,t-Distribution,Sequential LSTM
145,-1.0997337,-2.3790505,-1.578745,-1.2590902,0.5928709,15,5.0,MAP,t-Distribution,Sequential LSTM
146,4.8367453,-2.8995805,-1.7963248,-1.355667,0.81729805,15,5.0,MAP,t-Distribution,Sequential LSTM
147,1.6781332,-2.492211,-1.518056,-1.1289629,0.7216597,15,5.0,MAP,t-Distribution,Sequential LSTM
148,1.969099,-3.2623987,-2.066421,-1.5887285,0.885987,15,5.0,MAP,t-Distribution,Sequential LSTM
149,0.9686821,-3.3309886,-2.0187361,-1.4946016,0.9721241,15,5.0,MAP,t-Distribution,Sequential LSTM
150,-0.6523477,-3.8435235,-2.4666133,-1.9166534,1.0200229,15,5.0,MAP,t-Distribution,Sequential LSTM
151,-2.3416772,-4.253073,-2.4937377,-1.7910308,1.3033259,15,5.0,MAP,t-Distribution,Sequential LSTM
152,-0.13350815,-3.712264,-2.256025,-1.6743798,1.0787902,15,5.0,MAP,t-Distribution,Sequential LSTM
153,1.2648739,-3.0416021,-1.8094469,-1.3173044,0.9127877,15,5.0,MAP,t-Distribution,Sequential LSTM
154,0.2340018,-2.2201843,-1.2765292,-0.8996182,0.69906515,15,5.0,MAP,t-Distribution,Sequential LSTM
155,1.2324489,-3.0774338,-1.8776217,-1.3983974,0.88882774,15,5.0,MAP,t-Distribution,Sequential LSTM
156,-0.6633649,-2.8054621,-1.7355684,-1.3082356,0.7925834,15,5.0,MAP,t-Distribution,Sequential LSTM
157,-1.9878069,-3.204709,-1.8737783,-1.3421834,0.98596096,15,5.0,MAP,t-Distribution,Sequential LSTM
158,-0.8356575,-3.1731818,-1.9492447,-1.4603847,0.90669954,15,5.0,MAP,t-Distribution,Sequential LSTM
159,-0.8429706,-2.9978585,-1.863612,-1.410576,0.8402562,15,5.0,MAP,t-Distribution,Sequential LSTM
160,0.6185293,-5.115353,-2.902828,-2.01911,1.6390512,15,5.0,MAP,t-Distribution,Sequential LSTM
161,0.76455396,-3.8884504,-2.3675117,-1.7600245,1.12672,15,5.0,MAP,t-Distribution,Sequential LSTM
162,0.27497518,-2.1916852,-1.3399734,-0.9997862,0.63095295,15,5.0,MAP,t-Distribution,Sequential LSTM
163,-0.6427929,-3.6221523,-2.3627965,-1.8597896,0.93293804,15,5.0,MAP,t-Distribution,Sequential LSTM
164,2.8159826,-3.1157908,-1.9871854,-1.5364023,0.83607733,15,5.0,MAP,t-Distribution,Sequential LSTM
165,1.4603655,-3.7377024,-2.3408203,-1.7828834,1.034818,15,5.0,MAP,t-Distribution,Sequential LSTM
166,0.0830809,-3.3366868,-2.001393,-1.4680552,0.9891933,15,5.0,MAP,t-Distribution,Sequential LSTM
167,-0.5833208,-3.9768598,-2.2023573,-1.4935924,1.3145616,15,5.0,MAP,t-Distribution,Sequential LSTM
168,-0.5614334,-3.026499,-1.9284147,-1.4898223,0.8134671,15,5.0,MAP,t-Distribution,Sequential LSTM
169,-0.55197847,-4.062347,-2.5012584,-1.8777345,1.1564634,15,5.0,MAP,t-Distribution,Sequential LSTM
170,1.0396023,-2.6650176,-1.6544871,-1.2508651,0.7486067,15,5.0,MAP,t-Distribution,Sequential LSTM
171,-0.14254397,-3.4200833,-2.1202984,-1.6011436,0.96288794,15,5.0,MAP,t-Distribution,Sequential LSTM
172,0.23568681,-3.158271,-1.9771329,-1.5053674,0.87499386,15,5.0,MAP,t-Distribution,Sequential LSTM
173,-0.31781346,-3.149706,-1.9837635,-1.5180675,0.86373675,15,5.0,MAP,t-Distribution,Sequential LSTM
174,-1.7831205,-2.454141,-1.4100351,-0.9930026,0.7734796,15,5.0,MAP,t-Distribution,Sequential LSTM
175,-0.9337378,-2.9617512,-1.7767901,-1.3034978,0.8778258,15,5.0,MAP,t-Distribution,Sequential LSTM
176,-1.3470191,-3.2321842,-1.9551934,-1.4451427,0.94600207,15,5.0,MAP,t-Distribution,Sequential LSTM
177,2.6350586,-2.8741536,-1.7416087,-1.2892522,0.83899575,15,5.0,MAP,t-Distribution,Sequential LSTM
178,0.23399214,-2.7815442,-1.5636036,-1.0771388,0.9022573,15,5.0,MAP,t-Distribution,Sequential LSTM
179,-0.95491123,-3.5465596,-2.2733612,-1.7648255,0.94319254,15,5.0,MAP,t-Distribution,Sequential LSTM
180,0.01890099,-3.5860777,-2.1561136,-1.5849632,1.0593255,15,5.0,MAP,t-Distribution,Sequential LSTM
181,0.15085046,-3.5578823,-2.0877883,-1.5006092,1.0890541,15,5.0,MAP,t-Distribution,Sequential LSTM
182,-1.604496,-4.506447,-2.7778554,-2.0874283,1.2805502,15,5.0,MAP,t-Distribution,Sequential LSTM
183,-0.47402748,-2.7111356,-1.5610107,-1.1016325,0.85201895,15,5.0,MAP,t-Distribution,Sequential LSTM
184,1.5600009,-4.080402,-2.5888104,-1.993045,1.1049794,15,5.0,MAP,t-Distribution,Sequential LSTM
185,-0.91566616,-2.9401443,-1.8238398,-1.37797,0.82696474,15,5.0,MAP,t-Distribution,Sequential LSTM
186,1.1019076,-2.6641862,-1.589136,-1.1597438,0.7964034,15,5.0,MAP,t-Distribution,Sequential LSTM
187,-3.6690612,-2.398972,-1.4969723,-1.1366991,0.66820663,15,5.0,MAP,t-Distribution,Sequential LSTM
188,-1.980421,-4.422261,-2.4286225,-1.6323311,1.4768991,15,5.0,MAP,t-Distribution,Sequential LSTM
189,-0.96778023,-2.785791,-1.7688504,-1.362668,0.7533553,15,5.0,MAP,t-Distribution,Sequential LSTM
190,1.2093796,-2.6817992,-1.5779938,-1.1371162,0.81770533,15,5.0,MAP,t-Distribution,Sequential LSTM
191,0.7805706,-2.664388,-1.6800786,-1.2869297,0.7291819,15,5.0,MAP,t-Distribution,Sequential LSTM
192,-1.092192,-2.909479,-1.6852753,-1.1963087,0.906897,15,5.0,MAP,t-Distribution,Sequential LSTM
193,0.124042064,-2.6438184,-1.4996387,-1.042635,0.84761477,15,5.0,MAP,t-Distribution,Sequential LSTM
194,-1.7837832,-3.0071611,-1.7738984,-1.2813134,0.9136081,15,5.0,MAP,t-Distribution,Sequential LSTM
195,-0.25040096,-2.3320768,-1.4164481,-1.0507313,0.67830294,15,5.0,MAP,t-Distribution,Sequential LSTM
196,-1.9774182,-2.2451656,-1.3460153,-0.98688036,0.6660957,15,5.0,MAP,t-Distribution,Sequential LSTM
197,-2.1143048,-5.496795,-3.07095,-2.1020286,1.7970798,15,5.0,MAP,t-Distribution,Sequential LSTM
198,0.7301177,-3.6315691,-2.2126775,-1.6459492,1.0511231,15,5.0,MAP,t-Distribution,Sequential LSTM
199,-0.952511,-4.3722024,-2.644396,-1.9542824,1.2799689,15,5.0,MAP,t-Distribution,Sequential LSTM
200,0.7078881,-3.798396,-2.4319487,-1.8861679,1.012272,15,5.0,MAP,t-Distribution,Sequential LSTM
201,-0.027784593,-3.3557885,-2.085268,-1.5778017,0.9412089,15,5.0,MAP,t-Distribution,Sequential LSTM
202,-0.17342938,-2.963251,-1.6903161,-1.1818856,0.9429974,15,5.0,MAP,t-Distribution,Sequential LSTM
203,1.0774431,-2.1827388,-1.3258816,-0.98363906,0.6347647,15,5.0,MAP,t-Distribution,Sequential LSTM
204,-0.82066953,-2.3168557,-1.4229323,-1.065885,0.6622236,15,5.0,MAP,t-Distribution,Sequential LSTM
205,-0.18160875,-3.7554805,-2.2517097,-1.6510797,1.1140019,15,5.0,MAP,t-Distribution,Sequential LSTM
206,-0.30707136,-2.5161974,-1.5377872,-1.1469946,0.7248118,15,5.0,MAP,t-Distribution,Sequential LSTM
207,-1.1338445,-2.9145849,-1.8210528,-1.3842785,0.8100948,15,5.0,MAP,t-Distribution,Sequential LSTM
208,1.2170384,-2.8604472,-1.6806521,-1.2094231,0.87399894,15,5.0,MAP,t-Distribution,Sequential LSTM
209,0.026802335,-2.457786,-1.4804713,-1.0901161,0.72400033,15,5.0,MAP,t-Distribution,Sequential LSTM
210,2.354728,-3.8227484,-2.4728022,-1.9336121,1.0000478,15,5.0,MAP,t-Distribution,Sequential LSTM
211,-0.7441658,-2.9310167,-1.8575262,-1.4287568,0.795248,15,5.0,MAP,t-Distribution,Sequential LSTM
212,0.6148278,-2.4266853,-1.3970443,-0.9857892,0.7627639,15,5.0,MAP,t-Distribution,Sequential LSTM
213,-0.50999093,-2.919561,-1.8228956,-1.38487,0.81241584,15,5.0,MAP,t-Distribution,Sequential LSTM
214,-0.5921063,-2.5827928,-1.5019982,-1.0703115,0.80065876,15,5.0,MAP,t-Distribution,Sequential LSTM
215,0.94986707,-2.5909321,-1.468831,-1.0206459,0.83125883,15,5.0,MAP,t-Distribution,Sequential LSTM
216,1.150271,-2.8931932,-1.7250043,-1.258411,0.8654009,15,5.0,MAP,t-Distribution,Sequential LSTM
217,-0.06185811,-1.1391665,-0.5278202,-0.28363878,0.45288876,15,5.0,MAP,t-Distribution,Sequential LSTM
218,-0.33484554,-2.7271528,-1.5817808,-1.1243008,0.8484982,15,5.0,MAP,t-Distribution,Sequential LSTM
219,0.8382963,-2.8693004,-1.7874761,-1.355378,0.8014216,15,5.0,MAP,t-Distribution,Sequential LSTM
220,0.24105418,-1.7371914,-0.98433197,-0.6836279,0.55772257,15,5.0,MAP,t-Distribution,Sequential LSTM
221,0.32544738,-3.416497,-2.2551868,-1.7913411,0.8603051,15,5.0,MAP,t-Distribution,Sequential LSTM
222,-0.5128333,-3.4389615,-2.1848447,-1.6839303,0.9290569,15,5.0,MAP,t-Distribution,Sequential LSTM
223,0.66269636,-2.5187087,-1.5318301,-1.137655,0.73108524,15,5.0,MAP,t-Distribution,Sequential LSTM
224,0.4428553,-2.7502418,-1.708561,-1.2924969,0.77168304,15,5.0,MAP,t-Distribution,Sequential LSTM
225,-0.5699309,-2.7513933,-1.7349342,-1.3289441,0.7529987,15,5.0,MAP,t-Distribution,Sequential LSTM
226,-0.43954098,-2.4825618,-1.5831327,-1.2238863,0.6663023,15,5.0,MAP,t-Distribution,Sequential LSTM
227,-0.33809733,-3.3335204,-2.0163941,-1.4903126,0.97573483,15,5.0,MAP,t-Distribution,Sequential LSTM
