Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
29,-0.0656413,2.3175795,1.2263985,0.7905633,0.8083531,2,5.0,MAP,t-Distribution,Sequential RNN
30,0.93859434,2.1178024,1.0612977,0.63931274,0.7826647,2,5.0,MAP,t-Distribution,Sequential RNN
31,-0.17480901,2.734618,1.6193426,1.1738838,0.8262023,2,5.0,MAP,t-Distribution,Sequential RNN
32,0.68351907,1.8784869,0.8055121,0.37694874,0.79486585,2,5.0,MAP,t-Distribution,Sequential RNN
33,-0.9140711,3.3714042,2.1817703,1.7066114,0.88128763,2,5.0,MAP,t-Distribution,Sequential RNN
34,-0.13163145,2.695476,1.484482,1.0007917,0.8971113,2,5.0,MAP,t-Distribution,Sequential RNN
35,0.08124128,3.254779,2.0709684,1.5981354,0.87697375,2,5.0,MAP,t-Distribution,Sequential RNN
36,-0.07760411,1.8354468,0.77373123,0.34966502,0.78652495,2,5.0,MAP,t-Distribution,Sequential RNN
37,0.19873935,2.4700384,1.3929558,0.96275175,0.79790896,2,5.0,MAP,t-Distribution,Sequential RNN
38,-0.29037574,2.6797206,1.5959336,1.1630516,0.80287564,2,5.0,MAP,t-Distribution,Sequential RNN
39,1.0353044,3.7061017,2.4317331,1.9227301,0.9440593,2,5.0,MAP,t-Distribution,Sequential RNN
40,0.07171562,2.7998295,1.6687355,1.2169584,0.8379209,2,5.0,MAP,t-Distribution,Sequential RNN
41,0.8536141,4.5658274,3.1422803,2.5736928,1.0545719,2,5.0,MAP,t-Distribution,Sequential RNN
42,0.054506183,2.5219984,1.432165,0.996868,0.80735487,2,5.0,MAP,t-Distribution,Sequential RNN
43,-1.0941598,4.0330667,2.7192125,2.1944382,0.97331053,2,5.0,MAP,t-Distribution,Sequential RNN
44,-0.301712,3.2429361,1.9628698,1.4515908,0.9482804,2,5.0,MAP,t-Distribution,Sequential RNN
45,1.7965999,2.4846144,1.3834276,0.94359607,0.8157654,2,5.0,MAP,t-Distribution,Sequential RNN
46,-0.36658582,3.2433136,1.9948984,1.4962616,0.92483294,2,5.0,MAP,t-Distribution,Sequential RNN
47,1.1705374,2.769294,1.6311907,1.1766139,0.8431135,2,5.0,MAP,t-Distribution,Sequential RNN
48,-2.2109578,3.5625012,2.3107831,1.8108269,0.9272799,2,5.0,MAP,t-Distribution,Sequential RNN
49,-1.1766431,2.816051,1.4553022,0.91179746,1.0080503,2,5.0,MAP,t-Distribution,Sequential RNN
50,0.13375923,2.4756997,1.2177708,0.71533394,0.9318808,2,5.0,MAP,t-Distribution,Sequential RNN
51,0.3863744,1.8591965,0.8009407,0.37825632,0.783962,2,5.0,MAP,t-Distribution,Sequential RNN
52,1.7150017,3.297746,2.1279147,1.6606654,0.8666176,2,5.0,MAP,t-Distribution,Sequential RNN
53,0.796729,4.8877416,3.3436306,2.726888,1.1438863,2,5.0,MAP,t-Distribution,Sequential RNN
54,-0.7450837,2.3043447,1.2328581,0.80488914,0.7937634,2,5.0,MAP,t-Distribution,Sequential RNN
55,0.91894865,2.2438116,1.0825857,0.6187735,0.8602427,2,5.0,MAP,t-Distribution,Sequential RNN
56,-2.269773,2.2777321,1.1962928,0.76434857,0.80113643,2,5.0,MAP,t-Distribution,Sequential RNN
57,-1.859407,2.7755423,1.4078709,0.8616011,1.0131787,2,5.0,MAP,t-Distribution,Sequential RNN
58,0.941975,2.6221466,1.2620806,0.71884835,1.0075446,2,5.0,MAP,t-Distribution,Sequential RNN
59,0.23813723,2.8861468,1.7494109,1.2953805,0.8421004,2,5.0,MAP,t-Distribution,Sequential RNN
60,0.37805307,1.9929838,0.94705045,0.52928793,0.7748334,2,5.0,MAP,t-Distribution,Sequential RNN
61,-0.7710909,2.297278,1.2482315,0.8292256,0.7771396,2,5.0,MAP,t-Distribution,Sequential RNN
62,1.4563804,2.7881567,1.5935112,1.1163507,0.8850003,2,5.0,MAP,t-Distribution,Sequential RNN
63,-0.2705838,2.492469,1.3533872,0.89841974,0.8438383,2,5.0,MAP,t-Distribution,Sequential RNN
64,0.010020636,1.9819604,0.90257514,0.4714514,0.7996147,2,5.0,MAP,t-Distribution,Sequential RNN
65,2.3466136,2.4147012,1.3488281,0.9231013,0.7896049,2,5.0,MAP,t-Distribution,Sequential RNN
66,-0.81294334,3.405364,2.1039414,1.5841326,0.96410125,2,5.0,MAP,t-Distribution,Sequential RNN
67,-0.15039727,2.415397,1.2332779,0.7611207,0.87572056,2,5.0,MAP,t-Distribution,Sequential RNN
68,-0.16063136,1.882776,0.81049067,0.3822027,0.7943551,2,5.0,MAP,t-Distribution,Sequential RNN
69,0.14476612,2.3865123,1.3081971,0.8775008,0.798822,2,5.0,MAP,t-Distribution,Sequential RNN
70,-0.584818,2.6737955,1.5889719,1.155676,0.8036434,2,5.0,MAP,t-Distribution,Sequential RNN
71,0.44362754,2.1868017,1.0578793,0.6069697,0.8363121,2,5.0,MAP,t-Distribution,Sequential RNN
72,-0.14919186,2.88418,1.7758389,1.3331497,0.82106555,2,5.0,MAP,t-Distribution,Sequential RNN
73,1.1569374,1.9068621,0.838141,0.41127667,0.7917147,2,5.0,MAP,t-Distribution,Sequential RNN
74,0.029572405,3.1797647,1.9878137,1.5117295,0.88300407,2,5.0,MAP,t-Distribution,Sequential RNN
75,-1.4983206,2.477387,1.4074979,0.98016703,0.79257995,2,5.0,MAP,t-Distribution,Sequential RNN
76,-0.7851399,2.9002388,1.6038,1.0859816,0.96040916,2,5.0,MAP,t-Distribution,Sequential RNN
77,0.072451025,1.9733967,0.80360436,0.33637056,0.86658883,2,5.0,MAP,t-Distribution,Sequential RNN
78,-0.15889975,3.1834285,2.0262802,1.5640966,0.8572221,2,5.0,MAP,t-Distribution,Sequential RNN
79,0.6691269,3.1440747,1.9755212,1.5087823,0.86567104,2,5.0,MAP,t-Distribution,Sequential RNN
80,-0.26424983,3.4017107,2.208741,1.7322499,0.8837588,2,5.0,MAP,t-Distribution,Sequential RNN
81,0.8573001,2.5786097,1.4729807,1.0313748,0.8190563,2,5.0,MAP,t-Distribution,Sequential RNN
82,1.9635724,2.9567387,1.8206388,1.3668623,0.84162927,2,5.0,MAP,t-Distribution,Sequential RNN
83,-0.47973788,3.4449341,2.154635,1.6392688,0.955861,2,5.0,MAP,t-Distribution,Sequential RNN
84,0.85008293,2.7474933,1.5973884,1.138018,0.85200435,2,5.0,MAP,t-Distribution,Sequential RNN
85,0.90603673,2.63218,1.5343744,1.0958931,0.81326073,2,5.0,MAP,t-Distribution,Sequential RNN
86,0.72070843,4.061359,2.7393706,2.211347,0.9793366,2,5.0,MAP,t-Distribution,Sequential RNN
87,-0.24547549,2.5712538,1.4872652,1.0543028,0.80302495,2,5.0,MAP,t-Distribution,Sequential RNN
88,0.13903514,2.0234656,0.9488496,0.5196308,0.79608166,2,5.0,MAP,t-Distribution,Sequential RNN
89,0.48269567,3.778632,2.5187569,2.0155427,0.93332267,2,5.0,MAP,t-Distribution,Sequential RNN
90,-0.7291783,1.9379315,0.8797911,0.45715287,0.7838765,2,5.0,MAP,t-Distribution,Sequential RNN
91,-0.047846526,2.2196007,1.058598,0.594875,0.8600774,2,5.0,MAP,t-Distribution,Sequential RNN
92,-0.48210776,3.4134114,2.210154,1.7295539,0.89137983,2,5.0,MAP,t-Distribution,Sequential RNN
93,-1.7784702,5.4932837,3.8439476,3.1851766,1.2218376,2,5.0,MAP,t-Distribution,Sequential RNN
94,0.41542044,2.5437126,1.1622494,0.61047095,1.0233958,2,5.0,MAP,t-Distribution,Sequential RNN
95,-0.70507276,3.1497328,2.0020041,1.543583,0.8502439,2,5.0,MAP,t-Distribution,Sequential RNN
96,0.19657347,3.5205026,2.241035,1.729995,0.94783694,2,5.0,MAP,t-Distribution,Sequential RNN
97,-1.8352755,3.8021586,2.5397062,2.0354626,0.93523186,2,5.0,MAP,t-Distribution,Sequential RNN
98,0.76308775,2.5973718,1.2387344,0.6960728,1.0064864,2,5.0,MAP,t-Distribution,Sequential RNN
99,0.6851727,2.3027334,1.2339963,0.8071255,0.7917266,2,5.0,MAP,t-Distribution,Sequential RNN
100,1.3778715,2.653879,1.5646976,1.1296612,0.8068717,2,5.0,MAP,t-Distribution,Sequential RNN
101,-0.96316135,3.6430771,2.3612566,1.849277,0.94957995,2,5.0,MAP,t-Distribution,Sequential RNN
102,-0.1905282,4.2153573,2.802921,2.2387714,1.0463407,2,5.0,MAP,t-Distribution,Sequential RNN
103,0.99389696,3.2871804,2.094454,1.61806,0.88357854,2,5.0,MAP,t-Distribution,Sequential RNN
104,0.9235086,1.9240226,0.8013488,0.35293496,0.8316831,2,5.0,MAP,t-Distribution,Sequential RNN
105,0.3036316,2.4342353,1.3458177,0.91108626,0.80630606,2,5.0,MAP,t-Distribution,Sequential RNN
106,0.43080476,2.8906984,1.781994,1.3391596,0.8213346,2,5.0,MAP,t-Distribution,Sequential RNN
107,-0.3557124,3.013965,1.8878483,1.4380592,0.8342336,2,5.0,MAP,t-Distribution,Sequential RNN
108,0.0097344965,2.971415,1.809,1.3447127,0.86112374,2,5.0,MAP,t-Distribution,Sequential RNN
109,-0.18604904,2.1671066,1.115174,0.69501525,0.77927774,2,5.0,MAP,t-Distribution,Sequential RNN
110,-0.17139512,4.141889,2.7925966,2.2536676,0.9995634,2,5.0,MAP,t-Distribution,Sequential RNN
111,-2.6101305,2.8937643,1.7610141,1.3085756,0.83914775,2,5.0,MAP,t-Distribution,Sequential RNN
112,-2.0526388,2.9203005,1.552138,1.0056721,1.0135425,2,5.0,MAP,t-Distribution,Sequential RNN
113,-2.3279123,2.9063425,1.5631025,1.0265908,0.99507993,2,5.0,MAP,t-Distribution,Sequential RNN
114,-0.010231912,5.9887176,4.2444983,3.5478292,1.2921277,2,5.0,MAP,t-Distribution,Sequential RNN
115,-5.672737,5.523745,3.8868716,3.2330782,1.2126051,2,5.0,MAP,t-Distribution,Sequential RNN
116,0.14881913,2.6101832,1.1799295,0.6086633,1.05954,2,5.0,MAP,t-Distribution,Sequential RNN
117,2.4774618,1.6693965,0.5729501,0.1350119,0.8122537,2,5.0,MAP,t-Distribution,Sequential RNN
118,-1.9898477,3.7358675,2.3691123,1.8232086,1.0124999,2,5.0,MAP,t-Distribution,Sequential RNN
119,2.6506405,2.985323,1.6476382,1.1133455,0.99096453,2,5.0,MAP,t-Distribution,Sequential RNN
120,-2.3005362,5.893196,4.1116114,3.4000175,1.3198084,2,5.0,MAP,t-Distribution,Sequential RNN
121,-6.065935,4.86002,3.299484,2.6761808,1.1560541,2,5.0,MAP,t-Distribution,Sequential RNN
122,-0.35504013,6.3573403,4.5527744,3.8320024,1.3368324,2,5.0,MAP,t-Distribution,Sequential RNN
123,-3.8498402,1.3718314,0.31448275,-0.10783921,0.7832899,2,5.0,MAP,t-Distribution,Sequential RNN
124,-9.988115,6.122387,4.3587914,3.6543827,1.3064817,2,5.0,MAP,t-Distribution,Sequential RNN
125,1.1417675,6.428554,4.597346,3.8659322,1.3565694,2,5.0,MAP,t-Distribution,Sequential RNN
126,-12.358777,1.6838852,0.49919042,0.026004355,0.8776286,2,5.0,MAP,t-Distribution,Sequential RNN
127,3.2092328,6.417953,4.592212,3.862982,1.3525193,2,5.0,MAP,t-Distribution,Sequential RNN
128,-9.014757,2.0317807,0.7960226,0.302441,0.9154567,2,5.0,MAP,t-Distribution,Sequential RNN
129,-3.6632047,6.345993,4.4212785,3.652517,1.4258394,2,5.0,MAP,t-Distribution,Sequential RNN
130,0.3163247,2.6051748,1.176436,0.6057748,1.0584179,2,5.0,MAP,t-Distribution,Sequential RNN
131,-6.7016335,2.0439305,0.99989986,0.58289725,0.7734239,2,5.0,MAP,t-Distribution,Sequential RNN
132,6.3439245,5.6611104,3.8773324,3.164863,1.3214328,2,5.0,MAP,t-Distribution,Sequential RNN
133,6.756115,1.9567851,0.68244404,0.17345178,0.94403917,2,5.0,MAP,t-Distribution,Sequential RNN
134,3.7765245,1.8765262,0.70031506,0.2305175,0.871344,2,5.0,MAP,t-Distribution,Sequential RNN
135,-4.2988844,2.032593,0.8060295,0.31612036,0.90864533,2,5.0,MAP,t-Distribution,Sequential RNN
136,8.730108,5.9897237,4.2290263,3.5257754,1.3043346,2,5.0,MAP,t-Distribution,Sequential RNN
137,-2.6960878,5.215994,3.5213456,2.844476,1.2554052,2,5.0,MAP,t-Distribution,Sequential RNN
138,5.0812626,4.1793756,2.7101827,2.1233635,1.0883867,2,5.0,MAP,t-Distribution,Sequential RNN
139,-4.037373,5.878539,4.0583844,3.3313854,1.3483812,2,5.0,MAP,t-Distribution,Sequential RNN
140,-1.9781947,2.5990956,1.168541,0.5971546,1.059763,2,5.0,MAP,t-Distribution,Sequential RNN
141,5.4166336,5.388413,3.7467804,3.0910861,1.2161307,2,5.0,MAP,t-Distribution,Sequential RNN
142,0.8854617,1.8869925,0.6565596,0.165105,0.91151166,2,5.0,MAP,t-Distribution,Sequential RNN
143,-1.2857741,1.6863059,0.5816256,0.14039862,0.8183534,2,5.0,MAP,t-Distribution,Sequential RNN
144,5.1870227,2.034635,0.77058893,0.26570868,0.93641263,2,5.0,MAP,t-Distribution,Sequential RNN
145,1.3812304,4.073885,2.6142437,2.0312397,1.0813104,2,5.0,MAP,t-Distribution,Sequential RNN
146,2.4257803,4.0632176,2.697821,2.1524596,1.0114937,2,5.0,MAP,t-Distribution,Sequential RNN
147,-1.8111842,2.710077,1.4991472,1.0154823,0.89706385,2,5.0,MAP,t-Distribution,Sequential RNN
148,-1.3701553,4.373732,2.9028096,2.3152997,1.0896677,2,5.0,MAP,t-Distribution,Sequential RNN
149,2.3422513,3.358113,2.043071,1.5178224,0.97419053,2,5.0,MAP,t-Distribution,Sequential RNN
150,-2.4460268,2.9106846,1.6811407,1.1900412,0.91085315,2,5.0,MAP,t-Distribution,Sequential RNN
151,-3.9461656,2.9981213,1.6394583,1.0967866,1.0065053,2,5.0,MAP,t-Distribution,Sequential RNN
152,-0.2812178,4.304449,2.7790341,2.1697588,1.1300361,2,5.0,MAP,t-Distribution,Sequential RNN
153,1.3203102,1.5408801,0.41957867,-0.028287068,0.8306665,2,5.0,MAP,t-Distribution,Sequential RNN
154,1.6215789,4.9568734,3.397553,2.7747355,1.1551535,2,5.0,MAP,t-Distribution,Sequential RNN
155,2.3486385,6.1402135,4.305552,3.5727587,1.3591276,2,5.0,MAP,t-Distribution,Sequential RNN
156,-0.39147416,1.9660031,0.6821884,0.16941229,0.9510572,2,5.0,MAP,t-Distribution,Sequential RNN
157,2.4743178,1.6001755,0.46075556,0.0056530163,0.84408873,2,5.0,MAP,t-Distribution,Sequential RNN
158,2.6940675,1.9316419,0.5937123,0.059321743,0.9911459,2,5.0,MAP,t-Distribution,Sequential RNN
159,-6.9267106,5.6935544,3.9175503,3.208186,1.3156738,2,5.0,MAP,t-Distribution,Sequential RNN
160,1.0407878,3.968745,2.431481,1.817473,1.138814,2,5.0,MAP,t-Distribution,Sequential RNN
161,2.4205337,3.2849958,2.0905926,1.613529,0.8848206,2,5.0,MAP,t-Distribution,Sequential RNN
162,-0.4768696,2.7114956,1.5010782,1.0176181,0.89668417,2,5.0,MAP,t-Distribution,Sequential RNN
163,0.36778504,4.5019774,3.0629342,2.4881573,1.0660515,2,5.0,MAP,t-Distribution,Sequential RNN
164,1.4212556,5.444151,3.830565,3.1860728,1.1953536,2,5.0,MAP,t-Distribution,Sequential RNN
165,0.5436183,1.8136928,0.5268615,0.012880435,0.953292,2,5.0,MAP,t-Distribution,Sequential RNN
166,-0.57762676,4.519524,3.1051674,2.5402508,1.0477635,2,5.0,MAP,t-Distribution,Sequential RNN
167,0.056792915,3.426393,2.1755686,1.6759694,0.92661786,2,5.0,MAP,t-Distribution,Sequential RNN
168,-3.098591,4.589827,3.1611037,2.5904489,1.0584062,2,5.0,MAP,t-Distribution,Sequential RNN
169,1.3292768,2.6055665,1.1797905,0.61031276,1.0562229,2,5.0,MAP,t-Distribution,Sequential RNN
170,1.5400211,3.2797909,2.046351,1.5536952,0.9137394,2,5.0,MAP,t-Distribution,Sequential RNN
171,3.1118796,1.892696,0.5511847,0.015363606,0.9937992,2,5.0,MAP,t-Distribution,Sequential RNN
172,0.32600874,4.6291685,3.0674427,2.4436643,1.1569355,2,5.0,MAP,t-Distribution,Sequential RNN
173,-1.7640121,1.8539641,0.7941591,0.37085605,0.7851096,2,5.0,MAP,t-Distribution,Sequential RNN
174,-1.7115763,2.2569532,0.9244818,0.3922715,0.9871023,2,5.0,MAP,t-Distribution,Sequential RNN
175,7.1163406,3.1355777,1.8013531,1.2684424,0.9884012,2,5.0,MAP,t-Distribution,Sequential RNN
176,-0.3642114,1.8732413,0.7162173,0.25408334,0.85713,2,5.0,MAP,t-Distribution,Sequential RNN
177,2.6518934,2.1677299,0.86324835,0.34221753,0.96636736,2,5.0,MAP,t-Distribution,Sequential RNN
178,-2.6462095,5.170547,3.498819,2.831104,1.2384256,2,5.0,MAP,t-Distribution,Sequential RNN
179,3.705842,3.2350535,1.8647479,1.3174257,1.0151304,2,5.0,MAP,t-Distribution,Sequential RNN
180,1.127825,2.5951955,1.3766856,0.8899932,0.90267915,2,5.0,MAP,t-Distribution,Sequential RNN
181,2.505412,1.7753373,0.4978439,-0.012407429,0.9463744,2,5.0,MAP,t-Distribution,Sequential RNN
182,1.6528505,1.945502,0.5955416,0.056345742,1.0000584,2,5.0,MAP,t-Distribution,Sequential RNN
183,-0.26868653,3.7400224,2.395901,1.8590374,0.9957329,2,5.0,MAP,t-Distribution,Sequential RNN
184,-0.3161018,1.6305325,0.5182592,0.07399951,0.82397836,2,5.0,MAP,t-Distribution,Sequential RNN
185,2.6403494,1.6693352,0.5375146,0.08544736,0.8384592,2,5.0,MAP,t-Distribution,Sequential RNN
186,0.6595919,3.606789,2.2565978,1.7173097,1.0002295,2,5.0,MAP,t-Distribution,Sequential RNN
187,-3.602979,4.288878,2.9312863,2.3890426,1.0057116,2,5.0,MAP,t-Distribution,Sequential RNN
188,-3.4085085,6.178683,4.4061346,3.6981506,1.3131137,2,5.0,MAP,t-Distribution,Sequential RNN
189,-2.276254,2.4675496,1.081625,0.5280645,1.0267009,2,5.0,MAP,t-Distribution,Sequential RNN
190,3.8410463,4.8740587,3.3219297,2.7019844,1.1498262,2,5.0,MAP,t-Distribution,Sequential RNN
191,1.8756891,3.0576603,1.7828021,1.2736033,0.9444223,2,5.0,MAP,t-Distribution,Sequential RNN
192,-1.6654127,2.5954864,1.4185042,0.9483987,0.87191516,2,5.0,MAP,t-Distribution,Sequential RNN
193,-0.106120855,3.4258592,2.0859244,1.5507329,0.99263144,2,5.0,MAP,t-Distribution,Sequential RNN
194,0.5277379,2.430057,1.3542932,0.92461586,0.7969321,2,5.0,MAP,t-Distribution,Sequential RNN
195,0.9567047,2.08045,1.0286087,0.60848635,0.77921015,2,5.0,MAP,t-Distribution,Sequential RNN
196,-0.3275509,2.018771,0.92054045,0.4818896,0.81357545,2,5.0,MAP,t-Distribution,Sequential RNN
197,-3.2213364,5.0597844,3.5106487,2.891899,1.1476086,2,5.0,MAP,t-Distribution,Sequential RNN
198,2.2427642,2.7726803,1.3668879,0.80539197,1.041419,2,5.0,MAP,t-Distribution,Sequential RNN
199,-1.7942358,5.66833,3.935825,3.243835,1.2834496,2,5.0,MAP,t-Distribution,Sequential RNN
200,2.0653212,2.4686637,1.0982524,0.5508882,1.0152085,2,5.0,MAP,t-Distribution,Sequential RNN
201,0.5840836,4.683579,3.1388676,2.5218854,1.1443307,2,5.0,MAP,t-Distribution,Sequential RNN
202,1.6190691,1.6562377,0.49947324,0.03744302,0.8569377,2,5.0,MAP,t-Distribution,Sequential RNN
203,0.21339607,2.9331365,1.7334853,1.2543255,0.88870835,2,5.0,MAP,t-Distribution,Sequential RNN
204,-0.22426738,1.6238236,0.5012138,0.052825477,0.8316358,2,5.0,MAP,t-Distribution,Sequential RNN
205,-2.0920024,3.6419659,2.39035,1.8904346,0.9272041,2,5.0,MAP,t-Distribution,Sequential RNN
206,0.50039935,2.678297,1.306461,0.75852776,1.0162638,2,5.0,MAP,t-Distribution,Sequential RNN
207,-0.72499233,2.2748508,1.2234162,0.80345637,0.7789087,2,5.0,MAP,t-Distribution,Sequential RNN
208,2.1784503,2.7443988,1.5604188,1.0875183,0.8770991,2,5.0,MAP,t-Distribution,Sequential RNN
209,-1.0052205,4.3300605,2.8671505,2.2828412,1.0837319,2,5.0,MAP,t-Distribution,Sequential RNN
210,2.5463545,2.973782,1.7284352,1.2310237,0.92256004,2,5.0,MAP,t-Distribution,Sequential RNN
211,-0.95659834,2.064981,0.83858556,0.3487436,0.9085207,2,5.0,MAP,t-Distribution,Sequential RNN
212,-0.18264894,3.9201581,2.5597992,2.0164502,1.0077616,2,5.0,MAP,t-Distribution,Sequential RNN
213,-0.42640164,1.7464103,0.65632594,0.2209288,0.80754066,2,5.0,MAP,t-Distribution,Sequential RNN
214,4.161128,2.0929039,0.9821306,0.53847,0.8228672,2,5.0,MAP,t-Distribution,Sequential RNN
215,-1.4976139,2.7140436,1.4811244,0.9886768,0.9133535,2,5.0,MAP,t-Distribution,Sequential RNN
216,0.33187494,2.3536532,1.0257849,0.49541292,0.9836925,2,5.0,MAP,t-Distribution,Sequential RNN
217,-1.7114831,4.909532,3.421614,2.8273158,1.1022582,2,5.0,MAP,t-Distribution,Sequential RNN
218,0.57095397,3.0720382,1.749136,1.2207477,0.9800134,2,5.0,MAP,t-Distribution,Sequential RNN
219,-0.11412942,1.7336233,0.6084204,0.15899634,0.8335567,2,5.0,MAP,t-Distribution,Sequential RNN
220,-0.3498293,3.0786395,1.9253985,1.4647756,0.8543275,2,5.0,MAP,t-Distribution,Sequential RNN
221,0.46670938,1.8890526,0.79476136,0.35768387,0.81065726,2,5.0,MAP,t-Distribution,Sequential RNN
222,-1.335223,3.3907564,2.204597,1.7308261,0.87871355,2,5.0,MAP,t-Distribution,Sequential RNN
223,-0.7877312,4.2505913,2.8150275,2.2416403,1.0634738,2,5.0,MAP,t-Distribution,Sequential RNN
224,3.20341,4.5996685,3.1258142,2.537133,1.0918398,2,5.0,MAP,t-Distribution,Sequential RNN
225,-0.014090568,4.8943706,3.2824075,2.6385639,1.1941514,2,5.0,MAP,t-Distribution,Sequential RNN
226,0.9711154,1.7245361,0.6384001,0.20457996,0.80461574,2,5.0,MAP,t-Distribution,Sequential RNN
227,-0.97281045,2.852489,1.7184651,1.2655177,0.84009147,2,5.0,MAP,t-Distribution,Sequential RNN
228,1.6856725,4.7341022,3.226159,2.6238625,1.1170927,2,5.0,MAP,t-Distribution,Sequential RNN
229,1.1653544,2.4852874,1.327272,0.8647421,0.85786444,2,5.0,MAP,t-Distribution,Sequential RNN
230,0.35635322,3.8628745,2.5585454,2.0375752,0.9662546,2,5.0,MAP,t-Distribution,Sequential RNN
231,-0.8330951,3.3630314,2.182384,1.7108144,0.8746304,2,5.0,MAP,t-Distribution,Sequential RNN
232,0.37490988,2.656639,1.4611909,0.98370975,0.8855949,2,5.0,MAP,t-Distribution,Sequential RNN
233,-0.013382554,2.3268497,1.2762592,0.8566365,0.7782835,2,5.0,MAP,t-Distribution,Sequential RNN
234,0.99503565,4.8271704,3.342183,2.7490554,1.1000872,2,5.0,MAP,t-Distribution,Sequential RNN
235,1.5033736,1.9646509,0.8586008,0.41682667,0.8193682,2,5.0,MAP,t-Distribution,Sequential RNN
236,-1.9990432,4.2182097,2.8190627,2.260221,1.0364962,2,5.0,MAP,t-Distribution,Sequential RNN
237,-0.57425535,4.0700297,2.638448,2.0666513,1.0605239,2,5.0,MAP,t-Distribution,Sequential RNN
238,0.3701231,2.3771365,1.2424657,0.78926,0.8405706,2,5.0,MAP,t-Distribution,Sequential RNN
239,0.8669148,2.1715078,1.1268383,0.70958066,0.7738972,2,5.0,MAP,t-Distribution,Sequential RNN
240,0.12521294,2.7484224,1.637227,1.1933979,0.8231798,2,5.0,MAP,t-Distribution,Sequential RNN
241,0.47825068,2.9850898,1.8583688,1.4083383,0.83468133,2,5.0,MAP,t-Distribution,Sequential RNN
242,0.06694853,3.0870907,1.9495379,1.495181,0.8427057,2,5.0,MAP,t-Distribution,Sequential RNN
243,0.6965514,1.550383,0.41201496,-0.042667404,0.84330946,2,5.0,MAP,t-Distribution,Sequential RNN
244,-2.9558198,5.0702405,3.532128,2.9177814,1.1394424,2,5.0,MAP,t-Distribution,Sequential RNN
