Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
1,6.2421756,-17.250076,-10.145372,-7.3076396,5.2632055,29,5.0,MAP,t-Distribution,Sequential RNN
2,-0.6224545,-7.7516356,-4.5390224,-3.2558537,2.379922,29,5.0,MAP,t-Distribution,Sequential RNN
3,1.2190944,-13.328931,-8.071993,-5.972287,3.89437,29,5.0,MAP,t-Distribution,Sequential RNN
4,-2.7798212,-54.494167,-32.778988,-24.1056,16.086727,29,5.0,MAP,t-Distribution,Sequential RNN
5,2.0634644,-13.835219,-8.326453,-6.126164,4.080925,29,5.0,MAP,t-Distribution,Sequential RNN
6,1.3463043,-9.498076,-5.858683,-4.405051,2.6960833,29,5.0,MAP,t-Distribution,Sequential RNN
7,-14.775732,-244.12737,-141.8304,-100.97135,75.78217,29,5.0,MAP,t-Distribution,Sequential RNN
8,1.7053376,-8.794947,-5.3005013,-3.9047642,2.5887048,29,5.0,MAP,t-Distribution,Sequential RNN
9,-4.297872,-81.54837,-48.918354,-35.885403,24.172503,29,5.0,MAP,t-Distribution,Sequential RNN
10,0.46298063,-17.873362,-10.819192,-8.001644,5.2257686,29,5.0,MAP,t-Distribution,Sequential RNN
11,-13.463284,-77.8265,-47.317513,-35.131737,22.601229,29,5.0,MAP,t-Distribution,Sequential RNN
12,-38.314236,-97.04662,-58.53103,-43.14728,28.532572,29,5.0,MAP,t-Distribution,Sequential RNN
13,-2.7132742,-8.201607,-4.8587704,-3.523588,2.4763923,29,5.0,MAP,t-Distribution,Sequential RNN
14,-1.2536995,-12.38578,-7.205771,-5.1367927,3.8373802,29,5.0,MAP,t-Distribution,Sequential RNN
15,0.8771571,-54.705658,-32.727333,-23.948835,16.281672,29,5.0,MAP,t-Distribution,Sequential RNN
16,-1.9669834,-14.657031,-8.82909,-6.5013175,4.317372,29,5.0,MAP,t-Distribution,Sequential RNN
17,2.3866622,-18.852568,-11.011056,-7.87903,5.8090363,29,5.0,MAP,t-Distribution,Sequential RNN
18,-0.124321565,-7.3733015,-4.5107336,-3.367378,2.1206067,29,5.0,MAP,t-Distribution,Sequential RNN
19,7.580406,-83.56834,-49.73581,-36.222557,25.063326,29,5.0,MAP,t-Distribution,Sequential RNN
20,-3.2771122,-111.761734,-65.93802,-47.635296,33.94647,29,5.0,MAP,t-Distribution,Sequential RNN
21,0.63719094,-17.767721,-10.20455,-7.183698,5.60284,29,5.0,MAP,t-Distribution,Sequential RNN
22,-6.9035516,-31.570763,-19.003891,-13.984482,9.309609,29,5.0,MAP,t-Distribution,Sequential RNN
23,-2.19616,-34.35603,-20.636368,-15.156517,10.163602,29,5.0,MAP,t-Distribution,Sequential RNN
24,1.9400394,-25.42896,-14.972356,-10.79582,7.746313,29,5.0,MAP,t-Distribution,Sequential RNN
25,-0.6233482,-65.33721,-38.372463,-27.602312,19.97564,29,5.0,MAP,t-Distribution,Sequential RNN
26,3.8231328,-38.283764,-22.723452,-16.508413,11.527167,29,5.0,MAP,t-Distribution,Sequential RNN
27,1.7101125,-13.106134,-7.57852,-5.370702,4.0948887,29,5.0,MAP,t-Distribution,Sequential RNN
28,0.93922293,-10.413855,-6.1212783,-4.4067545,3.1799648,29,5.0,MAP,t-Distribution,Sequential RNN
29,15.204346,-63.391014,-37.8148,-27.59925,18.947006,29,5.0,MAP,t-Distribution,Sequential RNN
30,1.9912705,-13.484288,-8.037227,-5.861583,4.035214,29,5.0,MAP,t-Distribution,Sequential RNN
31,-34.048397,-232.9231,-133.71347,-94.087555,73.495056,29,5.0,MAP,t-Distribution,Sequential RNN
32,5.787371,-72.23946,-43.179115,-31.57195,21.528069,29,5.0,MAP,t-Distribution,Sequential RNN
33,-1.476887,-9.286063,-5.5438895,-4.049206,2.7722235,29,5.0,MAP,t-Distribution,Sequential RNN
34,-1.4990683,-14.402805,-8.843632,-6.6232085,4.118268,29,5.0,MAP,t-Distribution,Sequential RNN
35,0.2347119,-10.06432,-6.0563474,-4.455499,2.9691286,29,5.0,MAP,t-Distribution,Sequential RNN
36,-2.1044154,-60.435158,-34.151173,-23.65293,19.471325,29,5.0,MAP,t-Distribution,Sequential RNN
37,1.0389619,-13.532081,-7.721522,-5.400692,4.304495,29,5.0,MAP,t-Distribution,Sequential RNN
38,-1.6513141,-88.154785,-52.75046,-38.60941,26.227722,29,5.0,MAP,t-Distribution,Sequential RNN
39,0.096597835,-15.72118,-9.698511,-7.2929616,4.461627,29,5.0,MAP,t-Distribution,Sequential RNN
40,-11.772969,-132.491,-77.250534,-55.18661,40.922447,29,5.0,MAP,t-Distribution,Sequential RNN
41,10.323914,-210.83499,-123.589554,-88.74233,64.63191,29,5.0,MAP,t-Distribution,Sequential RNN
42,-1.3509259,-24.662666,-14.665445,-10.672396,7.4059987,29,5.0,MAP,t-Distribution,Sequential RNN
