Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
24,-0.011855977,-0.5435239,-0.3358894,-0.25295687,0.15381682,30,5.0,MAP,t-Distribution,Sequential RNN
25,-0.0022433705,-0.5304246,-0.32132173,-0.2378027,0.1549046,30,5.0,MAP,t-Distribution,Sequential RNN
26,-0.036928758,-0.5332738,-0.3261658,-0.24344353,0.1534268,30,5.0,MAP,t-Distribution,Sequential RNN
27,0.00693855,-0.5315225,-0.3243514,-0.24160396,0.15347353,30,5.0,MAP,t-Distribution,Sequential RNN
28,0.0069726356,-0.55295974,-0.34807056,-0.26623458,0.15178306,30,5.0,MAP,t-Distribution,Sequential RNN
29,-0.03484972,-0.5331517,-0.32509547,-0.24199452,0.15412922,30,5.0,MAP,t-Distribution,Sequential RNN
30,0.010170267,-0.5314688,-0.3205447,-0.23629825,0.15625377,30,5.0,MAP,t-Distribution,Sequential RNN
31,0.019883592,-0.5353553,-0.32860133,-0.24602048,0.15316454,30,5.0,MAP,t-Distribution,Sequential RNN
32,-0.027060604,-0.5221733,-0.31492093,-0.23214102,0.15353371,30,5.0,MAP,t-Distribution,Sequential RNN
33,0.01950191,-0.5481893,-0.342254,-0.26000017,0.15255801,30,5.0,MAP,t-Distribution,Sequential RNN
34,0.0010454449,-0.5157543,-0.30592024,-0.22210914,0.15544628,30,5.0,MAP,t-Distribution,Sequential RNN
35,-0.04486283,-0.5371847,-0.32907024,-0.245946,0.15417238,30,5.0,MAP,t-Distribution,Sequential RNN
36,0.009560078,-0.5294498,-0.32449383,-0.24263112,0.15183258,30,5.0,MAP,t-Distribution,Sequential RNN
37,0.00027113757,-0.5419758,-0.3384071,-0.2570985,0.15080488,30,5.0,MAP,t-Distribution,Sequential RNN
38,0.012140293,-0.5356338,-0.32954878,-0.24723512,0.15266895,30,5.0,MAP,t-Distribution,Sequential RNN
39,0.020735612,-0.51823336,-0.307925,-0.22392447,0.15579763,30,5.0,MAP,t-Distribution,Sequential RNN
40,0.0034982301,-0.53381264,-0.32861155,-0.24665095,0.15201414,30,5.0,MAP,t-Distribution,Sequential RNN
41,0.014640686,-0.5433771,-0.33557925,-0.25258145,0.15393783,30,5.0,MAP,t-Distribution,Sequential RNN
42,0.0065281433,-0.52498,-0.31820813,-0.23562011,0.15317778,30,5.0,MAP,t-Distribution,Sequential RNN
43,0.03693494,-0.5443411,-0.33731863,-0.25463054,0.1533634,30,5.0,MAP,t-Distribution,Sequential RNN
44,0.018949598,-0.50015295,-0.29108667,-0.20758225,0.15487748,30,5.0,MAP,t-Distribution,Sequential RNN
45,-0.030167513,-0.5388575,-0.33157358,-0.24878109,0.1535571,30,5.0,MAP,t-Distribution,Sequential RNN
46,-0.0082020955,-0.54313856,-0.33589482,-0.25311837,0.15352732,30,5.0,MAP,t-Distribution,Sequential RNN
47,0.044729985,-0.5380588,-0.32809383,-0.24423046,0.15554325,30,5.0,MAP,t-Distribution,Sequential RNN
48,0.03195719,-0.5199866,-0.30858722,-0.22415091,0.1566059,30,5.0,MAP,t-Distribution,Sequential RNN
49,0.012569318,-0.5262449,-0.31868777,-0.23578613,0.1537595,30,5.0,MAP,t-Distribution,Sequential RNN
50,-3.5061792e-5,-0.5322235,-0.32781658,-0.24617317,0.15142581,30,5.0,MAP,t-Distribution,Sequential RNN
51,-0.02315372,-0.53049344,-0.32503378,-0.24296992,0.15220566,30,5.0,MAP,t-Distribution,Sequential RNN
52,-0.008700792,-0.53241724,-0.32406166,-0.2408411,0.154351,30,5.0,MAP,t-Distribution,Sequential RNN
53,0.010727487,-0.52962106,-0.32028136,-0.23666771,0.15508007,30,5.0,MAP,t-Distribution,Sequential RNN
54,0.034748867,-0.5268663,-0.3206002,-0.23821424,0.1528031,30,5.0,MAP,t-Distribution,Sequential RNN
55,0.007233368,-0.518753,-0.31252262,-0.23015092,0.15277661,30,5.0,MAP,t-Distribution,Sequential RNN
56,0.027392916,-0.548012,-0.3433118,-0.26155123,0.1516431,30,5.0,MAP,t-Distribution,Sequential RNN
57,-0.009661416,-0.5238962,-0.31677976,-0.23405415,0.15343305,30,5.0,MAP,t-Distribution,Sequential RNN
58,0.0023496933,-0.498264,-0.29298073,-0.21098731,0.15207502,30,5.0,MAP,t-Distribution,Sequential RNN
59,-0.04010173,-0.5365194,-0.33079797,-0.24862953,0.15239961,30,5.0,MAP,t-Distribution,Sequential RNN
60,0.011339915,-0.5281423,-0.3211198,-0.2384317,0.15336342,30,5.0,MAP,t-Distribution,Sequential RNN
61,-0.0019349257,-0.54784226,-0.34002557,-0.25702026,0.15395178,30,5.0,MAP,t-Distribution,Sequential RNN
62,-0.01832183,-0.54862314,-0.34065688,-0.2575918,0.1540626,30,5.0,MAP,t-Distribution,Sequential RNN
63,0.01956418,-0.5445178,-0.33479854,-0.2510333,0.15536122,30,5.0,MAP,t-Distribution,Sequential RNN
64,-0.008340076,-0.5244292,-0.31912044,-0.23711683,0.1520939,30,5.0,MAP,t-Distribution,Sequential RNN
65,-0.023492966,-0.54117113,-0.33047003,-0.24631265,0.15608856,30,5.0,MAP,t-Distribution,Sequential RNN
66,-0.025523178,-0.5218825,-0.31289425,-0.22942103,0.15481967,30,5.0,MAP,t-Distribution,Sequential RNN
67,0.018302105,-0.5508818,-0.3449318,-0.2626721,0.15256892,30,5.0,MAP,t-Distribution,Sequential RNN
68,-0.013705166,-0.54294974,-0.33591413,-0.25322077,0.15337318,30,5.0,MAP,t-Distribution,Sequential RNN
69,-0.01749912,-0.53561175,-0.32565743,-0.24179831,0.15553537,30,5.0,MAP,t-Distribution,Sequential RNN
70,-0.01656657,-0.5393417,-0.32992408,-0.24627933,0.15513776,30,5.0,MAP,t-Distribution,Sequential RNN
71,-0.0032497605,-0.54168594,-0.33537015,-0.25296435,0.1528399,30,5.0,MAP,t-Distribution,Sequential RNN
72,0.0075977235,-0.5349628,-0.32567742,-0.2420855,0.15503979,30,5.0,MAP,t-Distribution,Sequential RNN
73,-0.008182519,-0.5259165,-0.3188364,-0.23612528,0.15340613,30,5.0,MAP,t-Distribution,Sequential RNN
74,0.0022091698,-0.5447378,-0.3366761,-0.25357288,0.15413332,30,5.0,MAP,t-Distribution,Sequential RNN
75,-0.00046627855,-0.54419416,-0.3375038,-0.25494835,0.15311742,30,5.0,MAP,t-Distribution,Sequential RNN
76,-0.02056678,-0.52977484,-0.32248133,-0.23968498,0.15356421,30,5.0,MAP,t-Distribution,Sequential RNN
77,0.026029976,-0.50564694,-0.30028397,-0.21825872,0.15213405,30,5.0,MAP,t-Distribution,Sequential RNN
78,0.031774364,-0.5443338,-0.3368348,-0.25395635,0.15371644,30,5.0,MAP,t-Distribution,Sequential RNN
79,-0.00041592802,-0.5248425,-0.31687003,-0.23380253,0.15406716,30,5.0,MAP,t-Distribution,Sequential RNN
80,0.05796022,-0.56128514,-0.3560603,-0.2740902,0.15203175,30,5.0,MAP,t-Distribution,Sequential RNN
81,-0.03650404,-0.50134856,-0.29308733,-0.20990445,0.15428112,30,5.0,MAP,t-Distribution,Sequential RNN
82,-0.0034229835,-0.54987985,-0.34465072,-0.2626789,0.15203494,30,5.0,MAP,t-Distribution,Sequential RNN
83,-0.010187097,-0.5560506,-0.3486555,-0.26581857,0.15363948,30,5.0,MAP,t-Distribution,Sequential RNN
84,-0.011689574,-0.5328099,-0.3231665,-0.23943157,0.15530501,30,5.0,MAP,t-Distribution,Sequential RNN
85,0.031306345,-0.5461477,-0.33801472,-0.25488308,0.1541861,30,5.0,MAP,t-Distribution,Sequential RNN
86,-0.0011710261,-0.5221613,-0.31109905,-0.22679743,0.15635611,30,5.0,MAP,t-Distribution,Sequential RNN
87,0.009641924,-0.5199302,-0.31235078,-0.22944023,0.15377602,30,5.0,MAP,t-Distribution,Sequential RNN
88,0.08108444,-0.53647757,-0.33041215,-0.24810633,0.15265444,30,5.0,MAP,t-Distribution,Sequential RNN
89,0.0031557938,-0.50808436,-0.29744005,-0.21330534,0.15604651,30,5.0,MAP,t-Distribution,Sequential RNN
90,0.0152134355,-0.5385403,-0.33152157,-0.24883498,0.15336065,30,5.0,MAP,t-Distribution,Sequential RNN
91,0.015581119,-0.5209711,-0.31393692,-0.23124416,0.1533721,30,5.0,MAP,t-Distribution,Sequential RNN
92,0.08546516,-0.5539564,-0.34665656,-0.26385772,0.15356888,30,5.0,MAP,t-Distribution,Sequential RNN
93,0.030100588,-0.53558594,-0.32477078,-0.24056783,0.15617307,30,5.0,MAP,t-Distribution,Sequential RNN
94,0.009959739,-0.48482874,-0.27757993,-0.19480143,0.1535311,30,5.0,MAP,t-Distribution,Sequential RNN
95,0.010712257,-0.5418868,-0.33437437,-0.2514906,0.1537264,30,5.0,MAP,t-Distribution,Sequential RNN
96,0.0393931,-0.4984928,-0.28988683,-0.20656626,0.1545365,30,5.0,MAP,t-Distribution,Sequential RNN
97,-0.012275172,-0.5609159,-0.35276368,-0.26962432,0.15420036,30,5.0,MAP,t-Distribution,Sequential RNN
98,-0.025941504,-0.5054737,-0.2958764,-0.21215995,0.15527081,30,5.0,MAP,t-Distribution,Sequential RNN
99,-0.050420597,-0.51599455,-0.30840722,-0.2254935,0.15378188,30,5.0,MAP,t-Distribution,Sequential RNN
100,-0.071837515,-0.52299947,-0.31824076,-0.23645687,0.15168642,30,5.0,MAP,t-Distribution,Sequential RNN
101,0.05734791,-0.56327593,-0.35173863,-0.26724726,0.15670803,30,5.0,MAP,t-Distribution,Sequential RNN
102,0.028765548,-0.5438741,-0.33142415,-0.24656825,0.15738413,30,5.0,MAP,t-Distribution,Sequential RNN
103,-0.045825534,-0.5259634,-0.31311348,-0.22809783,0.15768044,30,5.0,MAP,t-Distribution,Sequential RNN
104,0.0034548512,-0.5452494,-0.33796093,-0.25516662,0.15356046,30,5.0,MAP,t-Distribution,Sequential RNN
105,-0.0047252467,-0.53505605,-0.32578912,-0.24220456,0.15502612,30,5.0,MAP,t-Distribution,Sequential RNN
106,0.009688643,-0.51703405,-0.30546594,-0.22096226,0.15673085,30,5.0,MAP,t-Distribution,Sequential RNN
107,0.04213989,-0.5317697,-0.32106942,-0.23691235,0.15608796,30,5.0,MAP,t-Distribution,Sequential RNN
108,0.012381983,-0.536355,-0.32560393,-0.24142659,0.15612559,30,5.0,MAP,t-Distribution,Sequential RNN
109,0.021968579,-0.53082144,-0.32540795,-0.24336253,0.15217148,30,5.0,MAP,t-Distribution,Sequential RNN
110,0.014231524,-0.5333136,-0.32601845,-0.24322145,0.15356542,30,5.0,MAP,t-Distribution,Sequential RNN
111,0.10659864,-0.52618665,-0.31982628,-0.23740263,0.15287293,30,5.0,MAP,t-Distribution,Sequential RNN
112,0.12638149,-0.5514115,-0.34201688,-0.2583813,0.15512075,30,5.0,MAP,t-Distribution,Sequential RNN
113,0.122431785,-0.59817183,-0.38455102,-0.29922745,0.15825152,30,5.0,MAP,t-Distribution,Sequential RNN
114,0.11958937,-0.5530509,-0.33576646,-0.24897961,0.16096552,30,5.0,MAP,t-Distribution,Sequential RNN
115,0.26018474,-0.65699846,-0.44581652,-0.3614671,0.15644476,30,5.0,MAP,t-Distribution,Sequential RNN
116,-0.050226025,-0.56516963,-0.35174847,-0.26650462,0.15810362,30,5.0,MAP,t-Distribution,Sequential RNN
117,-0.13106461,-0.39501762,-0.17231996,-0.083370954,0.16497569,30,5.0,MAP,t-Distribution,Sequential RNN
118,0.043699484,-0.6243384,-0.4128046,-0.3283146,0.15670544,30,5.0,MAP,t-Distribution,Sequential RNN
119,-0.18212435,-0.37449554,-0.14906852,-0.05902936,0.16699761,30,5.0,MAP,t-Distribution,Sequential RNN
120,0.19912216,-0.6291313,-0.41349566,-0.32736734,0.15974413,30,5.0,MAP,t-Distribution,Sequential RNN
121,0.3565083,-0.55520415,-0.33414587,-0.24585168,0.16376121,30,5.0,MAP,t-Distribution,Sequential RNN
122,0.46306902,-0.63715297,-0.3947848,-0.2979791,0.1795477,30,5.0,MAP,t-Distribution,Sequential RNN
123,0.022225998,-0.4404688,-0.22319125,-0.13640712,0.16096044,30,5.0,MAP,t-Distribution,Sequential RNN
124,0.37523243,-0.68622804,-0.4597913,-0.36934885,0.16774562,30,5.0,MAP,t-Distribution,Sequential RNN
125,0.90584254,-0.78282106,-0.5425707,-0.44661093,0.1779788,30,5.0,MAP,t-Distribution,Sequential RNN
126,0.95459914,-0.266557,-0.006734111,0.09704331,0.19247828,30,5.0,MAP,t-Distribution,Sequential RNN
127,-0.22733982,-0.63445973,-0.39458802,-0.29877943,0.17769833,30,5.0,MAP,t-Distribution,Sequential RNN
128,-2.6918054,-0.5204972,-0.26770863,-0.16674083,0.18726721,30,5.0,MAP,t-Distribution,Sequential RNN
129,0.8055598,-0.71586025,-0.46679133,-0.3673092,0.18451168,30,5.0,MAP,t-Distribution,Sequential RNN
130,-0.50291777,-0.51893264,-0.3010754,-0.21405976,0.16138986,30,5.0,MAP,t-Distribution,Sequential RNN
131,-0.25045896,-0.5266873,-0.31172034,-0.22585909,0.15924878,30,5.0,MAP,t-Distribution,Sequential RNN
132,-0.14930901,-0.5786901,-0.34685865,-0.25426146,0.17174205,30,5.0,MAP,t-Distribution,Sequential RNN
133,0.014503888,-0.5543427,-0.32836264,-0.23810259,0.1674073,30,5.0,MAP,t-Distribution,Sequential RNN
134,0.02217613,-0.57845896,-0.36899415,-0.28533053,0.15517274,30,5.0,MAP,t-Distribution,Sequential RNN
135,-0.757176,-0.36033076,-0.11865282,-0.022122787,0.1790364,30,5.0,MAP,t-Distribution,Sequential RNN
136,-0.073337376,-0.5711734,-0.34011415,-0.24782537,0.17117004,30,5.0,MAP,t-Distribution,Sequential RNN
137,-0.074661076,-0.48572806,-0.25771293,-0.16664003,0.16891491,30,5.0,MAP,t-Distribution,Sequential RNN
138,-0.01506323,-0.60323846,-0.3843873,-0.29697463,0.1621262,30,5.0,MAP,t-Distribution,Sequential RNN
139,0.09445838,-0.6432743,-0.42362615,-0.33589515,0.16271661,30,5.0,MAP,t-Distribution,Sequential RNN
140,-0.02450938,-0.5026492,-0.29080078,-0.20618512,0.15693852,30,5.0,MAP,t-Distribution,Sequential RNN
141,-0.186319,-0.5940991,-0.3774443,-0.29090887,0.16049914,30,5.0,MAP,t-Distribution,Sequential RNN
142,-0.097819805,-0.4127127,-0.17511529,-0.080215074,0.17601351,30,5.0,MAP,t-Distribution,Sequential RNN
143,0.15192762,-0.5320563,-0.31948754,-0.23458418,0.15747213,30,5.0,MAP,t-Distribution,Sequential RNN
144,-0.09112747,-0.5308585,-0.31181872,-0.22433071,0.16226593,30,5.0,MAP,t-Distribution,Sequential RNN
145,0.0019980792,-0.5283422,-0.31255051,-0.22635984,0.15985972,30,5.0,MAP,t-Distribution,Sequential RNN
146,-0.12525584,-0.5817585,-0.3626343,-0.27511257,0.16232848,30,5.0,MAP,t-Distribution,Sequential RNN
147,0.09802312,-0.4919789,-0.25947782,-0.16661316,0.17223814,30,5.0,MAP,t-Distribution,Sequential RNN
148,0.13738835,-0.63175595,-0.39513427,-0.30062377,0.17529069,30,5.0,MAP,t-Distribution,Sequential RNN
149,-0.18685818,-0.58201224,-0.34324855,-0.24788252,0.1768775,30,5.0,MAP,t-Distribution,Sequential RNN
150,-0.052843947,-0.578831,-0.36262998,-0.27627584,0.16016296,30,5.0,MAP,t-Distribution,Sequential RNN
151,0.08677687,-0.5973795,-0.37631422,-0.2880172,0.16376643,30,5.0,MAP,t-Distribution,Sequential RNN
152,0.019157145,-0.6127855,-0.39456937,-0.30741036,0.16165575,30,5.0,MAP,t-Distribution,Sequential RNN
153,-0.06631661,-0.5085246,-0.2885369,-0.20067029,0.16296816,30,5.0,MAP,t-Distribution,Sequential RNN
154,-0.0042408467,-0.56401074,-0.35356286,-0.26950663,0.15590097,30,5.0,MAP,t-Distribution,Sequential RNN
155,-0.17764625,-0.52969086,-0.31090572,-0.22351944,0.1620773,30,5.0,MAP,t-Distribution,Sequential RNN
156,0.0019756183,-0.5351292,-0.32806265,-0.24535695,0.15339607,30,5.0,MAP,t-Distribution,Sequential RNN
157,0.034363873,-0.53181094,-0.32357952,-0.24040855,0.15425901,30,5.0,MAP,t-Distribution,Sequential RNN
158,-0.04502114,-0.5326412,-0.32434765,-0.24115187,0.15430504,30,5.0,MAP,t-Distribution,Sequential RNN
159,0.056839228,-0.564082,-0.3478905,-0.26154014,0.1601559,30,5.0,MAP,t-Distribution,Sequential RNN
160,0.07577226,-0.5507223,-0.3338528,-0.24723163,0.16065818,30,5.0,MAP,t-Distribution,Sequential RNN
161,-0.026694033,-0.5520593,-0.3408149,-0.2564405,0.15649106,30,5.0,MAP,t-Distribution,Sequential RNN
162,0.040770378,-0.52062905,-0.30613562,-0.22046353,0.15889794,30,5.0,MAP,t-Distribution,Sequential RNN
163,-0.04820088,-0.5743337,-0.35831112,-0.27202824,0.16003077,30,5.0,MAP,t-Distribution,Sequential RNN
164,-0.08611907,-0.52362937,-0.31142193,-0.22666287,0.15720448,30,5.0,MAP,t-Distribution,Sequential RNN
165,0.01361208,-0.51430607,-0.30857825,-0.22640729,0.15240432,30,5.0,MAP,t-Distribution,Sequential RNN
166,-0.0018565283,-0.5398992,-0.32004035,-0.2322252,0.16287267,30,5.0,MAP,t-Distribution,Sequential RNN
167,-0.06419245,-0.5886075,-0.37831324,-0.29431838,0.15578716,30,5.0,MAP,t-Distribution,Sequential RNN
168,-0.00044218195,-0.60054,-0.37996465,-0.29186332,0.16340345,30,5.0,MAP,t-Distribution,Sequential RNN
169,-0.052087784,-0.52610976,-0.31441444,-0.22985992,0.15682513,30,5.0,MAP,t-Distribution,Sequential RNN
170,-0.17507838,-0.53928846,-0.32694337,-0.24212936,0.15730643,30,5.0,MAP,t-Distribution,Sequential RNN
171,-0.034879394,-0.49837843,-0.2921895,-0.20983434,0.15274593,30,5.0,MAP,t-Distribution,Sequential RNN
172,-0.0085621625,-0.5973754,-0.38616085,-0.30179837,0.15646893,30,5.0,MAP,t-Distribution,Sequential RNN
173,0.09372178,-0.5113744,-0.30274633,-0.21941693,0.15455288,30,5.0,MAP,t-Distribution,Sequential RNN
174,0.022207845,-0.55292207,-0.34054828,-0.25572276,0.15732773,30,5.0,MAP,t-Distribution,Sequential RNN
175,-0.16614583,-0.5299035,-0.31623378,-0.23089066,0.15828775,30,5.0,MAP,t-Distribution,Sequential RNN
176,-0.023577388,-0.52492416,-0.32231858,-0.24139468,0.15009135,30,5.0,MAP,t-Distribution,Sequential RNN
177,-0.10614891,-0.4980778,-0.28861487,-0.204952,0.15517133,30,5.0,MAP,t-Distribution,Sequential RNN
178,-0.06373064,-0.52137804,-0.30189535,-0.21423046,0.16259402,30,5.0,MAP,t-Distribution,Sequential RNN
179,-0.083621286,-0.5479927,-0.33175793,-0.24539028,0.16018797,30,5.0,MAP,t-Distribution,Sequential RNN
180,0.02161172,-0.5437983,-0.33303657,-0.24885494,0.15613353,30,5.0,MAP,t-Distribution,Sequential RNN
181,0.0020900127,-0.516584,-0.306693,-0.22285917,0.15548843,30,5.0,MAP,t-Distribution,Sequential RNN
182,-0.018270403,-0.5163498,-0.31023902,-0.22791506,0.15268803,30,5.0,MAP,t-Distribution,Sequential RNN
183,-0.050752744,-0.53856725,-0.33178505,-0.24919294,0.15318541,30,5.0,MAP,t-Distribution,Sequential RNN
184,0.01237836,-0.5074512,-0.30196205,-0.2198864,0.1522275,30,5.0,MAP,t-Distribution,Sequential RNN
185,-0.04660107,-0.5177791,-0.31390026,-0.23246779,0.15103464,30,5.0,MAP,t-Distribution,Sequential RNN
186,-0.063856445,-0.5586222,-0.34562564,-0.26055142,0.15778902,30,5.0,MAP,t-Distribution,Sequential RNN
187,0.19108725,-0.5503617,-0.32701737,-0.23781006,0.16545476,30,5.0,MAP,t-Distribution,Sequential RNN
188,0.16424276,-0.60734624,-0.38474143,-0.2958295,0.16490692,30,5.0,MAP,t-Distribution,Sequential RNN
189,0.061634123,-0.52728206,-0.31914946,-0.23601799,0.15418582,30,5.0,MAP,t-Distribution,Sequential RNN
190,-0.15471561,-0.49937466,-0.28320464,-0.19686289,0.16013996,30,5.0,MAP,t-Distribution,Sequential RNN
191,-0.06154079,-0.5758641,-0.36334327,-0.27845904,0.15743662,30,5.0,MAP,t-Distribution,Sequential RNN
192,-0.0025734091,-0.58808786,-0.36273608,-0.27272695,0.16694188,30,5.0,MAP,t-Distribution,Sequential RNN
193,0.008667627,-0.5638165,-0.34484804,-0.25738853,0.1622131,30,5.0,MAP,t-Distribution,Sequential RNN
194,-0.0011008292,-0.5742588,-0.35964605,-0.27392626,0.15898637,30,5.0,MAP,t-Distribution,Sequential RNN
195,-0.051294338,-0.5316218,-0.31528476,-0.22887626,0.16026375,30,5.0,MAP,t-Distribution,Sequential RNN
196,0.066656336,-0.541367,-0.3316778,-0.24792455,0.15533897,30,5.0,MAP,t-Distribution,Sequential RNN
197,0.046408862,-0.58676785,-0.36884114,-0.28179774,0.16144134,30,5.0,MAP,t-Distribution,Sequential RNN
198,0.0015688457,-0.52705383,-0.3205247,-0.23803364,0.15299799,30,5.0,MAP,t-Distribution,Sequential RNN
199,-0.024111805,-0.61818606,-0.40634042,-0.3217259,0.15693644,30,5.0,MAP,t-Distribution,Sequential RNN
200,-0.054424174,-0.49706858,-0.28654438,-0.20245765,0.15595752,30,5.0,MAP,t-Distribution,Sequential RNN
201,-0.009304762,-0.5226527,-0.3131213,-0.2294311,0.15522206,30,5.0,MAP,t-Distribution,Sequential RNN
202,-0.096084155,-0.5089868,-0.2930678,-0.20682633,0.15995398,30,5.0,MAP,t-Distribution,Sequential RNN
203,-0.06506675,-0.54441464,-0.33641616,-0.25333825,0.15408646,30,5.0,MAP,t-Distribution,Sequential RNN
204,0.049982015,-0.5278865,-0.32003486,-0.2370156,0.15397768,30,5.0,MAP,t-Distribution,Sequential RNN
205,0.05699352,-0.53056204,-0.3152099,-0.22919479,0.1595341,30,5.0,MAP,t-Distribution,Sequential RNN
206,0.025208715,-0.5181767,-0.3053153,-0.22029503,0.15768896,30,5.0,MAP,t-Distribution,Sequential RNN
207,0.056362536,-0.5386834,-0.321811,-0.23518866,0.16066034,30,5.0,MAP,t-Distribution,Sequential RNN
208,-0.045838416,-0.50987184,-0.30443254,-0.22237678,0.15219063,30,5.0,MAP,t-Distribution,Sequential RNN
209,-0.007876505,-0.56270355,-0.3572458,-0.2751827,0.15220426,30,5.0,MAP,t-Distribution,Sequential RNN
210,-0.09932069,-0.51060367,-0.29824615,-0.21342717,0.15731566,30,5.0,MAP,t-Distribution,Sequential RNN
211,0.04307721,-0.5340629,-0.3310332,-0.24993989,0.15040557,30,5.0,MAP,t-Distribution,Sequential RNN
212,-0.017712884,-0.5304315,-0.3206231,-0.23682226,0.15542728,30,5.0,MAP,t-Distribution,Sequential RNN
213,-0.08390448,-0.5267956,-0.31437397,-0.22952937,0.15736316,30,5.0,MAP,t-Distribution,Sequential RNN
214,-0.10542532,-0.5059225,-0.29349855,-0.20865302,0.15736486,30,5.0,MAP,t-Distribution,Sequential RNN
215,0.023472613,-0.53494793,-0.33300602,-0.2523472,0.14959972,30,5.0,MAP,t-Distribution,Sequential RNN
216,-0.018802606,-0.50916874,-0.298182,-0.21391053,0.15630019,30,5.0,MAP,t-Distribution,Sequential RNN
217,0.047515456,-0.5270776,-0.32024643,-0.23763472,0.15322174,30,5.0,MAP,t-Distribution,Sequential RNN
218,-0.0246735,-0.53948575,-0.3320802,-0.24923909,0.15364721,30,5.0,MAP,t-Distribution,Sequential RNN
219,0.004786942,-0.5273725,-0.3182547,-0.23472974,0.15491562,30,5.0,MAP,t-Distribution,Sequential RNN
220,0.0024059,-0.53427887,-0.3238982,-0.23986876,0.15585123,30,5.0,MAP,t-Distribution,Sequential RNN
221,0.07066103,-0.5331981,-0.3289702,-0.2473983,0.15129319,30,5.0,MAP,t-Distribution,Sequential RNN
222,0.059065163,-0.5270284,-0.3121778,-0.22636306,0.1591625,30,5.0,MAP,t-Distribution,Sequential RNN
223,-0.061608784,-0.5284064,-0.31350732,-0.2276732,0.15919846,30,5.0,MAP,t-Distribution,Sequential RNN
224,-0.12628697,-0.5220993,-0.31089088,-0.22653088,0.1564644,30,5.0,MAP,t-Distribution,Sequential RNN
225,-0.06427288,-0.5610213,-0.34944957,-0.26494443,0.15673354,30,5.0,MAP,t-Distribution,Sequential RNN
226,-0.030142788,-0.5429782,-0.33338833,-0.24967478,0.15526539,30,5.0,MAP,t-Distribution,Sequential RNN
227,0.012975898,-0.5579265,-0.34030232,-0.25337973,0.16121724,30,5.0,MAP,t-Distribution,Sequential RNN
228,0.03908521,-0.53249013,-0.32220817,-0.23821819,0.15577808,30,5.0,MAP,t-Distribution,Sequential RNN
