Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
37,1.0389619,9.642838,6.1565022,4.764004,2.582697,29,5.0,MAP,t-Distribution,Sequential RNN
38,-1.6513141,53.05234,31.809748,23.325115,15.736633,29,5.0,MAP,t-Distribution,Sequential RNN
39,0.096597835,8.299721,4.6861196,3.2427895,2.6769762,29,5.0,MAP,t-Distribution,Sequential RNN
40,-11.772969,87.83087,54.686596,41.448242,24.553467,29,5.0,MAP,t-Distribution,Sequential RNN
41,10.323914,137.136,84.78874,63.88041,38.77915,29,5.0,MAP,t-Distribution,Sequential RNN
42,-1.3509259,15.2104,9.212067,6.816237,4.443599,29,5.0,MAP,t-Distribution,Sequential RNN
43,-0.16520473,6.6312027,3.8363283,2.720011,2.0704587,29,5.0,MAP,t-Distribution,Sequential RNN
44,-0.074982524,7.767826,4.587948,3.3178535,2.3556721,29,5.0,MAP,t-Distribution,Sequential RNN
45,-15.69676,64.892784,39.038013,28.711206,19.153358,29,5.0,MAP,t-Distribution,Sequential RNN
46,-0.6565522,19.311462,11.922412,8.971107,5.4738503,29,5.0,MAP,t-Distribution,Sequential RNN
47,-0.31853738,19.359228,11.628944,8.541346,5.7266383,29,5.0,MAP,t-Distribution,Sequential RNN
48,0.72938466,7.5653768,4.34316,3.0561554,2.3870363,29,5.0,MAP,t-Distribution,Sequential RNN
49,1.1601596,6.939769,4.117999,2.990939,2.0903833,29,5.0,MAP,t-Distribution,Sequential RNN
50,-3.0860128,121.97385,74.486984,55.519966,35.17854,29,5.0,MAP,t-Distribution,Sequential RNN
51,8.263244,73.69425,44.16427,32.36952,21.87598,29,5.0,MAP,t-Distribution,Sequential RNN
52,-5.0029645,29.070353,17.83502,13.347449,8.323197,29,5.0,MAP,t-Distribution,Sequential RNN
53,-0.19473481,17.973036,10.807985,7.9461503,5.30791,29,5.0,MAP,t-Distribution,Sequential RNN
54,-7.1219993,56.085625,34.116486,25.341663,16.27486,29,5.0,MAP,t-Distribution,Sequential RNN
55,3.2122295,16.327168,9.690947,7.0403333,4.9161506,29,5.0,MAP,t-Distribution,Sequential RNN
56,-2.6469939,8.697451,5.25066,3.8739567,2.553402,29,5.0,MAP,t-Distribution,Sequential RNN
57,1.1280215,7.304158,4.3638854,3.1894934,2.1781707,29,5.0,MAP,t-Distribution,Sequential RNN
58,1.8283516,13.896222,8.315863,6.086978,4.1339617,29,5.0,MAP,t-Distribution,Sequential RNN
59,8.284604,43.699577,26.081112,19.044014,13.051861,29,5.0,MAP,t-Distribution,Sequential RNN
60,2.414326,35.783062,21.885813,16.33503,10.295161,29,5.0,MAP,t-Distribution,Sequential RNN
61,2.1973681,43.52937,25.742153,18.637655,13.17687,29,5.0,MAP,t-Distribution,Sequential RNN
62,3.5926008,38.271263,22.583199,16.317135,11.621808,29,5.0,MAP,t-Distribution,Sequential RNN
63,20.018381,49.2169,29.871056,22.144016,14.331512,29,5.0,MAP,t-Distribution,Sequential RNN
64,-6.9312887,32.482983,19.617304,14.478544,9.53097,29,5.0,MAP,t-Distribution,Sequential RNN
65,0.093856715,3.1062906,1.7245207,1.1726197,1.023623,29,5.0,MAP,t-Distribution,Sequential RNN
66,4.824219,13.146957,7.88669,5.7856555,3.8968358,29,5.0,MAP,t-Distribution,Sequential RNN
67,-3.3467999,41.620266,24.706097,17.950308,12.530114,29,5.0,MAP,t-Distribution,Sequential RNN
68,-4.1453776,50.021442,29.829304,21.76424,14.958451,29,5.0,MAP,t-Distribution,Sequential RNN
69,0.19724728,31.364748,18.762156,13.7284775,9.336073,29,5.0,MAP,t-Distribution,Sequential RNN
70,4.0339684,20.398352,12.162604,8.873115,6.101089,29,5.0,MAP,t-Distribution,Sequential RNN
71,8.414663,185.5333,114.333176,85.89471,52.745457,29,5.0,MAP,t-Distribution,Sequential RNN
72,-5.9976945,37.846382,22.537285,16.422586,11.341066,29,5.0,MAP,t-Distribution,Sequential RNN
73,-8.755826,51.258095,30.914478,22.788914,15.070665,29,5.0,MAP,t-Distribution,Sequential RNN
74,0.84612244,6.8881373,4.0788693,2.9568024,2.081122,29,5.0,MAP,t-Distribution,Sequential RNN
75,0.3280228,33.85755,20.335445,14.9345,10.017254,29,5.0,MAP,t-Distribution,Sequential RNN
76,-7.3887944,37.06072,22.1732,16.226887,11.028759,29,5.0,MAP,t-Distribution,Sequential RNN
77,2.3288796,24.191477,14.483688,10.606242,7.1915846,29,5.0,MAP,t-Distribution,Sequential RNN
78,-2.2343125,8.612078,5.3200307,4.005134,2.4387674,29,5.0,MAP,t-Distribution,Sequential RNN
79,-13.364552,73.59855,45.564434,34.367157,20.767832,29,5.0,MAP,t-Distribution,Sequential RNN
80,-3.5555701,19.64046,12.632702,9.833692,5.1913867,29,5.0,MAP,t-Distribution,Sequential RNN
81,8.287902,18.78252,10.709692,7.485276,5.9803963,29,5.0,MAP,t-Distribution,Sequential RNN
82,-1.7946925,9.652738,5.706948,4.130936,2.9230638,29,5.0,MAP,t-Distribution,Sequential RNN
83,0.32458007,21.756124,13.477975,10.17155,6.1325006,29,5.0,MAP,t-Distribution,Sequential RNN
84,-1.0896829,20.431225,12.744941,9.674915,5.6940436,29,5.0,MAP,t-Distribution,Sequential RNN
85,-3.0213792,33.86494,20.611511,15.31788,9.818216,29,5.0,MAP,t-Distribution,Sequential RNN
86,-0.15690279,11.109325,6.6340814,4.8465977,3.3152864,29,5.0,MAP,t-Distribution,Sequential RNN
87,-11.546145,36.478073,22.189932,16.483019,10.584736,29,5.0,MAP,t-Distribution,Sequential RNN
88,-10.246459,26.21174,15.923318,11.813958,7.6217217,29,5.0,MAP,t-Distribution,Sequential RNN
89,-1.2132783,6.9307327,4.041815,2.8879344,2.140127,29,5.0,MAP,t-Distribution,Sequential RNN
90,4.8194256,17.941153,10.744309,7.8697753,5.331463,29,5.0,MAP,t-Distribution,Sequential RNN
91,-3.8218796,15.960203,9.770565,7.298324,4.585319,29,5.0,MAP,t-Distribution,Sequential RNN
92,0.37769684,5.4336123,3.5666096,2.820899,1.3830862,29,5.0,MAP,t-Distribution,Sequential RNN
93,0.32833508,2.6849942,1.355384,0.8243164,0.9849828,29,5.0,MAP,t-Distribution,Sequential RNN
94,-0.0131424945,7.4409704,4.2857294,3.025476,2.3374205,29,5.0,MAP,t-Distribution,Sequential RNN
95,2.4239604,9.388004,5.926145,4.5434227,2.5645654,29,5.0,MAP,t-Distribution,Sequential RNN
96,-2.5394986,8.609813,5.1143503,3.7182066,2.5894587,29,5.0,MAP,t-Distribution,Sequential RNN
97,-0.05780501,5.6636267,3.69926,2.9146605,1.4552139,29,5.0,MAP,t-Distribution,Sequential RNN
98,-1.6900786,16.02118,9.2175665,6.500095,5.040155,29,5.0,MAP,t-Distribution,Sequential RNN
99,28.474575,42.25747,25.971655,19.46684,12.064624,29,5.0,MAP,t-Distribution,Sequential RNN
100,0.93827826,5.647315,3.5139701,2.661878,1.5803939,29,5.0,MAP,t-Distribution,Sequential RNN
101,0.1692906,4.9655104,2.9943535,2.207042,1.4602443,29,5.0,MAP,t-Distribution,Sequential RNN
102,0.3624162,6.6326957,3.9117196,2.8249183,2.0157144,29,5.0,MAP,t-Distribution,Sequential RNN
103,-9.165819,60.272396,35.427063,25.503439,18.405565,29,5.0,MAP,t-Distribution,Sequential RNN
104,-5.147923,48.52591,29.11776,21.365833,14.377669,29,5.0,MAP,t-Distribution,Sequential RNN
105,8.953655,43.062016,26.423923,19.778402,12.325594,29,5.0,MAP,t-Distribution,Sequential RNN
106,-1.7451756,7.8298593,4.6604953,3.3946006,2.347883,29,5.0,MAP,t-Distribution,Sequential RNN
107,-2.2957103,12.027768,7.123149,5.1641655,3.63337,29,5.0,MAP,t-Distribution,Sequential RNN
108,2.820811,15.148604,9.210516,6.8387485,4.3989697,29,5.0,MAP,t-Distribution,Sequential RNN
109,23.101202,184.0221,118.85163,92.82151,48.278652,29,5.0,MAP,t-Distribution,Sequential RNN
110,26.702675,64.79329,37.271328,26.278616,20.388426,29,5.0,MAP,t-Distribution,Sequential RNN
111,-2.590523,7.506777,4.4449563,3.222016,2.2682142,29,5.0,MAP,t-Distribution,Sequential RNN
112,-1.5978047,3.5629675,2.248768,1.7238559,0.9735664,29,5.0,MAP,t-Distribution,Sequential RNN
113,-1.1916543,2.6953037,1.8044423,1.448618,0.65995514,29,5.0,MAP,t-Distribution,Sequential RNN
114,-1.736883,5.1748056,3.0450058,2.1943297,1.577768,29,5.0,MAP,t-Distribution,Sequential RNN
115,-4.034455,3.3466265,2.514015,2.1814566,0.61680335,29,5.0,MAP,t-Distribution,Sequential RNN
116,-0.72128063,13.49293,8.903112,7.069866,3.4001632,29,5.0,MAP,t-Distribution,Sequential RNN
117,-2.1450644,2.0141025,0.93135595,0.49888965,0.80210483,29,5.0,MAP,t-Distribution,Sequential RNN
118,2.456377,3.6723623,2.369692,1.8493848,0.9650255,29,5.0,MAP,t-Distribution,Sequential RNN
119,0.11028691,2.942675,1.5016981,0.9261489,1.067484,29,5.0,MAP,t-Distribution,Sequential RNN
120,-3.662077,3.4782028,2.4952347,2.1026218,0.7281883,29,5.0,MAP,t-Distribution,Sequential RNN
121,-17.313211,5.5626717,3.698467,2.9538739,1.3810134,29,5.0,MAP,t-Distribution,Sequential RNN
122,3.6660123,2.4460232,1.7285669,1.4420034,0.53149575,29,5.0,MAP,t-Distribution,Sequential RNN
123,-4.7492146,6.5123763,4.324756,3.4509854,1.6206015,29,5.0,MAP,t-Distribution,Sequential RNN
124,-5.6998653,3.4827402,2.5085068,2.1193824,0.7217176,29,5.0,MAP,t-Distribution,Sequential RNN
125,-1.6838576,2.3385916,1.6607709,1.3900385,0.5021334,29,5.0,MAP,t-Distribution,Sequential RNN
126,-1.9549347,0.8884685,0.33812752,0.11831254,0.40769574,29,5.0,MAP,t-Distribution,Sequential RNN
127,-0.3327639,2.358231,1.7672474,1.5311991,0.4378041,29,5.0,MAP,t-Distribution,Sequential RNN
128,0.10065152,1.2783436,0.909177,0.761726,0.27348065,29,5.0,MAP,t-Distribution,Sequential RNN
129,-2.127937,0.8045801,0.4262076,0.27507955,0.28030053,29,5.0,MAP,t-Distribution,Sequential RNN
130,3.7672586,3.9071178,2.4760702,1.9044869,1.0601282,29,5.0,MAP,t-Distribution,Sequential RNN
131,-5.4953485,3.2434778,2.4850924,2.1821811,0.5618162,29,5.0,MAP,t-Distribution,Sequential RNN
132,1.9040747,1.6861719,0.99323076,0.716459,0.51333475,29,5.0,MAP,t-Distribution,Sequential RNN
133,-1.2423159,1.0327457,0.46904826,0.24389848,0.41759026,29,5.0,MAP,t-Distribution,Sequential RNN
134,3.4343314,2.4739668,1.6733592,1.3535836,0.59309477,29,5.0,MAP,t-Distribution,Sequential RNN
135,3.1358607,0.9158627,0.29827088,0.05159484,0.4575155,29,5.0,MAP,t-Distribution,Sequential RNN
136,3.3857539,2.6467621,1.7611966,1.4074875,0.656032,29,5.0,MAP,t-Distribution,Sequential RNN
137,1.4832261,3.6077795,1.9162027,1.2405597,1.2531298,29,5.0,MAP,t-Distribution,Sequential RNN
138,-1.945496,4.6308293,3.1202168,2.516854,1.1190704,29,5.0,MAP,t-Distribution,Sequential RNN
139,2.5155835,4.268712,2.77733,2.181648,1.1048244,29,5.0,MAP,t-Distribution,Sequential RNN
140,0.52749395,5.2865114,3.6776934,3.0351057,1.1918216,29,5.0,MAP,t-Distribution,Sequential RNN
141,5.386217,5.2965546,3.244191,2.4244442,1.5204026,29,5.0,MAP,t-Distribution,Sequential RNN
142,5.505766,0.761072,0.0477333,-0.23718558,0.52844536,29,5.0,MAP,t-Distribution,Sequential RNN
143,-0.23030786,8.607351,5.941567,4.87681,1.9748281,29,5.0,MAP,t-Distribution,Sequential RNN
144,-0.08394606,3.5856957,1.6370895,0.85878503,1.4435385,29,5.0,MAP,t-Distribution,Sequential RNN
145,-1.3463346,2.131784,0.8907759,0.39509743,0.91934586,29,5.0,MAP,t-Distribution,Sequential RNN
146,0.4846703,4.707215,2.9298148,2.219893,1.3167078,29,5.0,MAP,t-Distribution,Sequential RNN
147,-3.5183678,2.4029202,1.056496,0.5187127,0.9974388,29,5.0,MAP,t-Distribution,Sequential RNN
148,1.031841,3.302455,1.8899949,1.3258357,1.0463585,29,5.0,MAP,t-Distribution,Sequential RNN
149,7.638716,6.59881,3.6686068,2.4982367,2.1707115,29,5.0,MAP,t-Distribution,Sequential RNN
150,-0.2428257,3.9384503,2.7580028,2.286513,0.87448233,29,5.0,MAP,t-Distribution,Sequential RNN
151,0.7600869,5.254904,3.0980768,2.2366056,1.5977898,29,5.0,MAP,t-Distribution,Sequential RNN
152,1.4396774,2.685535,1.661229,1.2521049,0.7588116,29,5.0,MAP,t-Distribution,Sequential RNN
153,0.5677259,5.0717154,2.9957957,2.16664,1.5378532,29,5.0,MAP,t-Distribution,Sequential RNN
154,6.4278436,6.432133,4.0868254,3.150072,1.7374172,29,5.0,MAP,t-Distribution,Sequential RNN
155,63.89303,52.433887,32.18966,24.103792,14.997039,29,5.0,MAP,t-Distribution,Sequential RNN
156,3.9800742,3.9824157,2.3122892,1.6452138,1.2372394,29,5.0,MAP,t-Distribution,Sequential RNN
157,1.4823507,11.193768,7.5067677,6.034121,2.7313507,29,5.0,MAP,t-Distribution,Sequential RNN
158,-1.4277921,4.453617,2.6207757,1.8887095,1.3577793,29,5.0,MAP,t-Distribution,Sequential RNN
159,-2.6268506,4.047284,2.4040487,1.747714,1.2173182,29,5.0,MAP,t-Distribution,Sequential RNN
160,-0.14203967,3.1330118,1.9014349,1.4095234,0.91235924,29,5.0,MAP,t-Distribution,Sequential RNN
161,-9.059975,17.199163,10.579515,7.9355216,4.9038734,29,5.0,MAP,t-Distribution,Sequential RNN
162,-4.0833592,7.2607117,4.238296,3.0310948,2.2390227,29,5.0,MAP,t-Distribution,Sequential RNN
163,0.44580254,8.159121,5.0773077,3.8463821,2.2830248,29,5.0,MAP,t-Distribution,Sequential RNN
164,-0.512203,17.578985,10.916888,8.25594,4.9353194,29,5.0,MAP,t-Distribution,Sequential RNN
165,-1.0846617,5.1064725,3.2413564,2.4963992,1.3816886,29,5.0,MAP,t-Distribution,Sequential RNN
166,-2.0185325,6.3079534,3.5524037,2.451793,2.041327,29,5.0,MAP,t-Distribution,Sequential RNN
167,-1.145859,2.7567677,1.7915044,1.4059628,0.7150726,29,5.0,MAP,t-Distribution,Sequential RNN
168,-0.70641845,2.234698,1.3045235,0.9329969,0.68907857,29,5.0,MAP,t-Distribution,Sequential RNN
169,7.3337903,42.604324,25.57436,18.77232,12.615893,29,5.0,MAP,t-Distribution,Sequential RNN
170,4.639377,13.688485,7.995064,5.72102,4.217719,29,5.0,MAP,t-Distribution,Sequential RNN
171,-0.48432234,2.7855098,1.5757952,1.0926157,0.8961635,29,5.0,MAP,t-Distribution,Sequential RNN
172,0.58507586,4.9956017,3.2522933,2.555988,1.2914528,29,5.0,MAP,t-Distribution,Sequential RNN
173,-2.312283,5.968397,4.083092,3.3300714,1.3966445,29,5.0,MAP,t-Distribution,Sequential RNN
174,-23.974457,61.96976,36.23272,25.952936,19.066145,29,5.0,MAP,t-Distribution,Sequential RNN
175,1.6032424,11.930373,7.08251,5.1461964,3.5913246,29,5.0,MAP,t-Distribution,Sequential RNN
176,-1.5924143,2.822168,1.7141315,1.271564,0.82083976,29,5.0,MAP,t-Distribution,Sequential RNN
177,1.4586965,4.7979493,2.9234378,2.174728,1.3886489,29,5.0,MAP,t-Distribution,Sequential RNN
178,-2.563604,3.0024364,1.6470548,1.1056938,1.0040743,29,5.0,MAP,t-Distribution,Sequential RNN
179,3.5996404,10.171565,6.2379856,4.6668506,2.9140182,29,5.0,MAP,t-Distribution,Sequential RNN
180,-0.6619567,6.1910834,4.133827,3.3121257,1.5240273,29,5.0,MAP,t-Distribution,Sequential RNN
181,1.4752529,9.272371,5.932018,4.597827,2.4745533,29,5.0,MAP,t-Distribution,Sequential RNN
182,1.44528,5.598252,3.9156659,3.243614,1.2464694,29,5.0,MAP,t-Distribution,Sequential RNN
183,20.664759,21.751116,12.884762,9.343397,6.5682464,29,5.0,MAP,t-Distribution,Sequential RNN
184,1.5578654,3.6417825,2.4127018,1.9217874,0.91051,29,5.0,MAP,t-Distribution,Sequential RNN
185,-0.40852928,8.432613,5.300558,4.049565,2.3202446,29,5.0,MAP,t-Distribution,Sequential RNN
186,-0.4373538,4.2745237,2.4476707,1.7179966,1.353343,29,5.0,MAP,t-Distribution,Sequential RNN
187,-5.002297,2.6857255,1.4647728,0.9771048,0.9044887,29,5.0,MAP,t-Distribution,Sequential RNN
188,-1.1110489,2.5631754,1.8056933,1.5031428,0.5611471,29,5.0,MAP,t-Distribution,Sequential RNN
189,3.402015,5.5480185,3.4993496,2.6810787,1.5176655,29,5.0,MAP,t-Distribution,Sequential RNN
190,3.210451,10.994309,6.42407,4.5986433,3.3856592,29,5.0,MAP,t-Distribution,Sequential RNN
191,-0.74702007,3.3272867,2.106826,1.6193545,0.90412414,29,5.0,MAP,t-Distribution,Sequential RNN
192,0.4234659,5.5062494,3.2056928,2.2868135,1.7042655,29,5.0,MAP,t-Distribution,Sequential RNN
193,0.17171317,8.381085,5.1658206,3.8815923,2.3818865,29,5.0,MAP,t-Distribution,Sequential RNN
194,-12.780077,33.998123,20.208193,14.700274,10.215658,29,5.0,MAP,t-Distribution,Sequential RNN
195,0.13863136,5.186367,3.211032,2.4220514,1.4633394,29,5.0,MAP,t-Distribution,Sequential RNN
196,1.3911437,16.331757,9.843558,7.2520676,4.8064947,29,5.0,MAP,t-Distribution,Sequential RNN
197,1.0476294,2.5588813,1.5618362,1.1636004,0.73861665,29,5.0,MAP,t-Distribution,Sequential RNN
198,-2.1808653,7.64676,5.196004,4.2171326,1.8155341,29,5.0,MAP,t-Distribution,Sequential RNN
199,-0.038762443,3.091832,2.1372428,1.7559646,0.707165,29,5.0,MAP,t-Distribution,Sequential RNN
200,-2.1029963,15.250967,9.31823,6.9485993,4.3950057,29,5.0,MAP,t-Distribution,Sequential RNN
201,-39.767044,29.328896,18.770699,14.553585,7.821573,29,5.0,MAP,t-Distribution,Sequential RNN
202,-1.5406522,3.3909423,1.855735,1.2425486,1.1372904,29,5.0,MAP,t-Distribution,Sequential RNN
203,1.5852696,9.121946,5.534966,4.102268,2.657256,29,5.0,MAP,t-Distribution,Sequential RNN
204,23.014559,32.572903,20.145706,15.182083,9.20614,29,5.0,MAP,t-Distribution,Sequential RNN
205,-1.8773971,4.6309624,2.6645842,1.8791813,1.4567043,29,5.0,MAP,t-Distribution,Sequential RNN
206,-7.087861,12.904803,7.631065,5.5246496,3.906815,29,5.0,MAP,t-Distribution,Sequential RNN
207,0.51574486,3.522849,1.8984398,1.2496246,1.2033718,29,5.0,MAP,t-Distribution,Sequential RNN
208,-0.90984726,8.354171,5.5691557,4.4567757,2.0631554,29,5.0,MAP,t-Distribution,Sequential RNN
209,1.8348365,4.447288,2.6585748,1.9441342,1.3250889,29,5.0,MAP,t-Distribution,Sequential RNN
210,0.008147337,13.096238,7.5938835,5.3961554,4.076175,29,5.0,MAP,t-Distribution,Sequential RNN
211,-1.6407104,7.9543543,5.203757,4.105124,2.0376585,29,5.0,MAP,t-Distribution,Sequential RNN
212,-0.255981,17.576826,10.643634,7.874406,5.1361485,29,5.0,MAP,t-Distribution,Sequential RNN
213,-0.87191176,6.1029215,3.4215324,2.3505428,1.9863881,29,5.0,MAP,t-Distribution,Sequential RNN
214,3.4804611,6.1259923,3.3922498,2.3003492,2.025172,29,5.0,MAP,t-Distribution,Sequential RNN
215,-0.13634142,4.0837965,2.8353207,2.3366594,0.9248782,29,5.0,MAP,t-Distribution,Sequential RNN
216,-1.4573215,9.334568,5.294168,3.6803677,2.9931514,29,5.0,MAP,t-Distribution,Sequential RNN
217,0.09152407,3.2347085,1.9784335,1.476657,0.93065584,29,5.0,MAP,t-Distribution,Sequential RNN
218,-2.4227166,25.508512,15.394987,11.355483,7.492157,29,5.0,MAP,t-Distribution,Sequential RNN
219,2.046883,8.913998,5.341666,3.9148197,2.6464036,29,5.0,MAP,t-Distribution,Sequential RNN
220,0.21460705,2.5676777,1.2323824,0.69904405,0.98919445,29,5.0,MAP,t-Distribution,Sequential RNN
221,-3.187603,7.673407,4.8987722,3.7905388,2.0554652,29,5.0,MAP,t-Distribution,Sequential RNN
222,-0.2709515,4.8981757,2.7852132,1.9412621,1.5652947,29,5.0,MAP,t-Distribution,Sequential RNN
223,2.9841256,19.92273,11.778116,8.525027,6.0335755,29,5.0,MAP,t-Distribution,Sequential RNN
224,2.4064739,7.9219317,4.757098,3.493013,2.3445268,29,5.0,MAP,t-Distribution,Sequential RNN
225,0.67957026,4.4200845,2.7304473,2.055579,1.251693,29,5.0,MAP,t-Distribution,Sequential RNN
226,-16.319235,46.80327,29.775927,22.974934,12.613953,29,5.0,MAP,t-Distribution,Sequential RNN
227,3.1626465,8.670201,5.421272,4.123597,2.4068253,29,5.0,MAP,t-Distribution,Sequential RNN
228,1.1462549,4.622701,2.7681086,2.027355,1.3738925,29,5.0,MAP,t-Distribution,Sequential RNN
229,-2.461478,20.481777,12.708258,9.603391,5.7586665,29,5.0,MAP,t-Distribution,Sequential RNN
230,0.33159724,4.5041475,2.7695875,2.0767765,1.2849718,29,5.0,MAP,t-Distribution,Sequential RNN
231,-0.45934674,4.13256,2.2630653,1.5163593,1.3849323,29,5.0,MAP,t-Distribution,Sequential RNN
232,1.0249826,6.9545193,4.0952177,2.9531667,2.118187,29,5.0,MAP,t-Distribution,Sequential RNN
233,-19.412802,138.2459,87.32828,66.99097,37.720062,29,5.0,MAP,t-Distribution,Sequential RNN
234,-2.8633733,6.5153165,3.7518346,2.6480558,2.0472028,29,5.0,MAP,t-Distribution,Sequential RNN
235,-0.6207919,8.005771,4.6773777,3.3479643,2.4656923,29,5.0,MAP,t-Distribution,Sequential RNN
236,-2.9566927,25.451487,15.7642975,11.895079,7.1763244,29,5.0,MAP,t-Distribution,Sequential RNN
237,-1.9002659,7.1418977,4.141917,2.943677,2.2224026,29,5.0,MAP,t-Distribution,Sequential RNN
238,2.7419248,14.820294,8.777967,6.3645654,4.4761906,29,5.0,MAP,t-Distribution,Sequential RNN
239,-0.42835364,16.384058,10.704842,8.436473,4.2071953,29,5.0,MAP,t-Distribution,Sequential RNN
240,-15.20277,23.513168,13.898336,10.058019,7.1227226,29,5.0,MAP,t-Distribution,Sequential RNN
241,0.6868658,4.852864,2.8792136,2.0909061,1.4620913,29,5.0,MAP,t-Distribution,Sequential RNN
242,0.287486,4.7496037,3.0813854,2.4150724,1.2358257,29,5.0,MAP,t-Distribution,Sequential RNN
243,-6.168376,20.721119,12.5321,9.261274,6.0664716,29,5.0,MAP,t-Distribution,Sequential RNN
244,-0.5279647,5.598457,3.166816,2.1955798,1.8013734,29,5.0,MAP,t-Distribution,Sequential RNN
245,1.5610211,8.813193,5.3496428,3.9662457,2.5658176,29,5.0,MAP,t-Distribution,Sequential RNN
246,-0.3585614,12.383666,7.310348,5.2839837,3.7583427,29,5.0,MAP,t-Distribution,Sequential RNN
247,-0.37184343,2.8775349,1.9137592,1.5288117,0.7139706,29,5.0,MAP,t-Distribution,Sequential RNN
248,-0.29607457,5.7453127,3.5448442,2.665942,1.6301196,29,5.0,MAP,t-Distribution,Sequential RNN
249,1.4556442,3.1452796,2.2196836,1.849986,0.6856867,29,5.0,MAP,t-Distribution,Sequential RNN
