Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model,Estimation_Method,Distribution
-0.32492754,0.022660384,-2.0333917,-0.009289703,-0.6928369,0.07089121,0.051078316,-0.25539696,1.3918153,0.8242944,-0.20891654,-0.65866923,3.4583392,0.667859,-0.28633255,-0.0068350867,-0.098769344,0.03749133,0.09185172,-0.6772251,0.33444592,-0.14342023,0.53517437,0.019420296,-0.118915856,-1.3026938,-0.10042184,0.15661831,0.2561024,11,Sequential LSTM,MAP,t-Distribution
-0.31335795,0.029741999,-2.0335119,0.005899182,-0.77163637,-0.02035578,0.07568012,-0.3582659,1.629273,1.0723023,-0.019608056,-0.4888651,3.2717597,0.7477618,-0.28339827,-0.019404937,-0.23640186,-0.14660439,0.059017405,-0.8422402,0.46952435,-0.07229891,0.41702193,-0.003405881,-0.09776737,-1.3506466,-0.07933248,0.17395106,0.18516885,12,Sequential LSTM,MAP,t-Distribution
-0.30952895,0.021869881,-2.1382215,-0.012084068,-0.8595439,-0.19653384,0.048648283,-0.2255011,1.4390892,0.6748684,-0.33868203,-0.25242,3.8309126,0.44561636,-0.2819884,-0.014356211,-0.12204646,0.05333507,-0.059975434,-0.721296,0.46447855,0.10143191,0.1286065,0.0989926,-0.42459065,-1.3883166,-0.047520995,0.16367239,0.9210846,13,Sequential LSTM,MAP,t-Distribution
-0.27228832,-0.07511447,-2.0990458,-0.12618576,-0.7611075,-0.4001715,-0.006728923,0.24025485,0.4734242,0.34457907,-0.5176293,-0.12717947,4.0227656,1.0863134,-0.38196567,-0.038719323,-0.31075972,0.81899905,-0.11950351,-0.525337,0.30501956,-0.027342416,-0.12270742,0.13318926,-0.42452592,-0.6869447,-0.012218199,-0.026709508,0.6376392,14,Sequential LSTM,MAP,t-Distribution
-0.18607484,-0.08814898,-1.9321318,-0.11677443,-0.5064821,-0.5021204,0.004415508,0.15311864,0.7414583,0.4522443,-0.2664123,0.3431129,3.1404295,1.5709938,-0.6304603,-0.06611292,-0.6017714,1.3508419,-0.31626987,-0.7246643,0.42148134,-0.1560025,-0.6372156,-0.038303416,-0.48577788,-1.0123048,-0.032403693,-0.03780473,1.1591402,15,Sequential LSTM,MAP,t-Distribution
-0.16735996,-0.096902825,-1.7187343,-0.08869467,-0.3665468,-0.35126004,-0.025328489,0.28340724,0.11467137,0.39613497,-0.33356255,-0.047138903,2.7950113,1.2763482,-0.50899965,-0.054770865,-0.49964634,1.1306758,-0.18535171,-0.75003034,0.5387449,-0.2252636,-0.29680842,-0.05323881,-0.49688372,-0.47745752,-0.10449729,-0.12584776,1.4393307,16,Sequential LSTM,MAP,t-Distribution
-0.26232588,-0.022842854,-2.016091,-0.018474307,-0.60000336,-0.48463106,0.040657274,-0.022150593,0.23439528,0.9634362,-0.65029335,0.1537543,3.6390364,0.25002274,-0.037466206,-0.039272327,-0.21568473,1.4239283,-0.13059248,-1.2480943,0.18232165,-0.081700385,-0.460711,0.08363476,-0.36848187,-0.818577,0.061885256,-0.065415554,1.5097363,17,Sequential LSTM,MAP,t-Distribution
-0.34374407,-0.04384905,-2.1158624,-0.06285282,-0.731137,-0.44589987,0.040451996,0.0071097263,0.33147928,0.92862505,-0.6978571,0.13616009,3.993499,0.16499703,-0.0026348054,-0.0518113,-0.24809504,1.0902838,-0.11029503,-1.0952371,0.16852558,-0.087481275,-0.39868686,0.12672143,-0.23104699,-0.70015,0.09355905,-0.036587484,1.3218163,18,Sequential LSTM,MAP,t-Distribution
-0.2292508,-0.058581512,-1.6411735,-0.013534536,-0.4694265,-0.48714873,0.074047595,-0.09401361,0.7484464,1.0287112,-0.7015493,0.37373587,2.913419,0.67329806,-0.48313832,-0.08040653,-0.82993066,2.058084,-0.08663336,-1.4988353,0.13483945,0.018861476,-0.7687038,-0.02516858,-0.573471,-0.91932046,-0.007092284,-0.07551428,2.01945,19,Sequential LSTM,MAP,t-Distribution
-0.19407809,-0.077875316,-1.601667,-0.102590114,-0.5247368,0.5637426,0.13543727,-0.18402709,0.8463815,0.38272446,-0.7460168,0.9556911,3.1047044,0.80710655,-0.8722271,-0.09732994,0.16987537,3.48753,-0.1530329,-1.1744441,0.28566277,0.04037732,-1.1923113,-0.096091226,-0.50750786,-1.8475782,-0.44042748,0.0016433501,0.031064536,20,Sequential LSTM,MAP,t-Distribution
-0.19632404,-0.10667686,-1.7829401,-0.10496161,-0.4999697,0.25293046,0.06442218,-0.020817982,0.59606725,0.73203325,-0.5037814,0.5897709,3.1188576,1.1067263,-0.93027174,-0.022592362,-0.0017784773,1.6207564,-0.11162667,-1.1056062,0.548003,0.045932826,-0.66574746,0.07249111,-0.33488494,-0.9886906,-0.24452345,-0.044893004,-0.08190478,21,Sequential LSTM,MAP,t-Distribution
-0.15922785,-0.09621572,-1.4320241,-0.13531858,-0.47690475,0.21178679,-0.022122007,0.3389416,1.0989577,1.2973484,-0.6426114,0.20335357,2.3681037,1.0989592,-1.0601597,-0.01140185,-0.18891187,1.656662,-0.37473273,-1.2562943,0.14165978,0.13833462,-0.22359107,0.10922284,-0.12329528,-1.3166693,-0.29176503,0.040054,0.107861295,22,Sequential LSTM,MAP,t-Distribution
-0.15681787,-0.06995869,-1.3854595,-0.0867721,-0.38877547,0.092171654,-0.017528115,0.23651765,1.0670934,1.5484895,-0.4151769,0.28386843,2.0398905,1.4085735,-1.0956938,-0.025293116,-0.4980787,1.0561985,-0.39313385,-1.2855294,0.19585586,0.08338659,-0.30701318,0.0764791,-0.12114667,-0.8991263,-0.25205383,0.027760992,0.28127202,23,Sequential LSTM,MAP,t-Distribution
-0.20368157,-0.032103032,-1.540312,-0.062216006,-0.47794205,-0.18557912,-0.013983608,0.10022365,1.2286657,1.8405454,-0.19834056,0.35903156,2.1329837,1.145544,-0.72461,-0.0650223,-0.28230444,0.6488206,-0.25018165,-1.4073477,0.34422132,0.23449136,-0.37572905,0.14239176,-0.022027768,-1.1246996,-0.08626849,0.12192585,-0.24649599,24,Sequential LSTM,MAP,t-Distribution
-0.18109475,-0.01719075,-1.5572141,-0.012114903,-0.4123591,0.14409995,-0.0015946388,-0.03245204,1.6027714,1.4623533,-0.18662064,0.31492293,2.121865,0.5774773,-0.755954,-0.06827543,-0.9811698,1.1136153,-0.03265217,-1.3727686,0.17661926,0.38396677,-0.4814879,-0.049774747,-0.30295703,-1.035565,-0.13581881,0.05499215,0.6643811,25,Sequential LSTM,MAP,t-Distribution
-0.21905744,-0.003548711,-1.5954701,-0.013835034,-0.5381284,0.13435933,0.00907516,-0.10828443,1.6139262,1.0619017,-0.31267002,0.15383214,2.5509934,0.741603,-0.5836089,-0.06293282,-0.8385205,0.7171012,0.029183159,-0.950081,0.22066146,0.26746473,-0.2956447,0.07626638,-0.32955822,-0.9068545,-0.057132695,0.019997891,0.21896158,26,Sequential LSTM,MAP,t-Distribution
-0.20710085,-0.016694443,-1.5878229,-0.012926002,-0.49212444,0.018637806,0.027939599,-0.16088812,1.450801,0.6642332,-0.24261415,0.08797689,2.5865295,0.8721798,-0.5533261,-0.058662962,-0.89537096,1.0801326,0.03958658,-0.72657806,0.3671859,0.10060371,-0.3139916,-0.031055093,-0.37514082,-0.8459383,-0.06818225,-0.0071599865,0.29977053,27,Sequential LSTM,MAP,t-Distribution
-0.29364565,-0.013574197,-2.039457,-0.01597291,-0.61646426,0.206242,-0.0023496442,-0.11221957,1.0422043,0.9226409,-0.047329165,-0.0030845383,3.2064674,0.7193224,-0.37301382,-0.024677169,-0.40558556,-0.32282972,0.09280384,-0.5612998,0.4278265,0.11708975,-0.01938647,0.07100397,0.08958872,-0.45389542,-0.016574718,-0.026429271,-0.54740083,28,Sequential LSTM,MAP,t-Distribution
-0.23533821,0.004020192,-1.6293133,-0.008594189,-0.592841,0.15932727,0.016090695,-0.040774196,1.3318793,1.0520899,-0.43101573,0.045036748,2.7315903,1.2305164,-0.547466,-0.09621526,-0.99495363,0.19158244,-0.19366853,-0.8770332,0.29377398,0.21486714,-0.16968969,0.082574666,0.10246432,-0.5796273,-0.0076246653,-0.15200374,0.10034509,29,Sequential LSTM,MAP,t-Distribution
-0.21337824,-0.021609103,-1.7006829,-0.0138699915,-0.60037017,0.21785636,0.028591687,-0.111957334,1.6627887,0.8802298,-0.1787561,-0.035810295,2.6989577,1.0370321,-0.4903432,-0.053255107,-0.8909469,0.22318457,-0.24169219,-0.6674681,0.29744133,0.3027146,-0.025063245,-0.06785766,0.06333396,-1.1951857,-0.09496308,0.062460564,0.1286178,30,Sequential LSTM,MAP,t-Distribution
-0.20312786,0.008501324,-1.7106678,0.0011163953,-0.60669774,0.38470802,0.049344517,-0.20592469,1.6643143,0.9404413,-0.40118462,-0.11006617,2.8670285,1.1751487,-0.5576324,-0.066284806,-0.97314054,0.35298786,-0.22080529,-0.7161766,0.14823855,0.20677114,0.01929669,-0.019557808,0.060996585,-1.114103,-0.15201376,0.09116658,0.08732255,31,Sequential LSTM,MAP,t-Distribution
-0.20043719,-0.012217187,-1.6688432,0.0042775325,-0.5321933,0.32775685,0.02847621,-0.10651287,1.2317538,0.88296777,-0.35165483,-0.07867292,2.728883,1.5193752,-0.7407563,-0.07879384,-0.9360558,0.4080418,-0.28854775,-0.71008724,0.22795852,0.058436338,-0.038355656,-0.06606977,0.022624694,-0.8345471,-0.19531071,0.07774393,0.3207598,32,Sequential LSTM,MAP,t-Distribution
-0.20217235,0.0025228292,-1.5624355,-0.02176543,-0.5752718,0.17812558,0.033306442,-0.15721822,1.7282786,1.1643763,-0.235304,-0.04599144,2.4634402,1.0384597,-0.474638,-0.05772672,-0.61771077,0.16003406,-0.146571,-0.83223236,0.2673908,0.05465424,-0.026065925,0.008068136,0.0315957,-1.2916756,-0.10572332,0.12634297,0.095906906,33,Sequential LSTM,MAP,t-Distribution
-0.22313464,-0.018372998,-1.703332,-0.025661683,-0.5200557,0.19947149,0.005254803,-0.028740546,1.1151686,1.2573539,0.15389346,-0.40467498,2.3955243,1.268825,-0.60001194,-0.044649716,-0.6261571,-0.16114965,-0.09661337,-0.90567166,0.38446102,-0.018738147,0.29996556,-0.16551965,-0.030594924,-0.6896927,-0.15052412,0.0952782,0.23809919,34,Sequential LSTM,MAP,t-Distribution
-0.27385604,-0.03792645,-1.7395815,-0.033664536,-0.59637606,-0.19883512,-3.5420977e-5,-0.044083666,1.4583865,1.3718982,0.18196411,-0.4446656,2.4790666,1.1377091,-0.46663725,-0.04162263,-0.29669508,-0.12293964,-0.06412741,-1.0036954,0.4833672,-0.13768888,0.38204703,-0.033552572,-0.19443151,-1.2020537,-0.0034287686,0.21865395,0.2228043,35,Sequential LSTM,MAP,t-Distribution
-0.2148484,-0.025465962,-1.644302,-0.0272631,-0.50031066,-0.23023483,0.021970183,-0.15740332,1.6220181,1.0446918,-0.019547535,-0.5066376,2.4622667,1.4591627,-0.58245796,-0.012982805,-0.30658385,-0.053662598,-0.014982859,-0.7982366,0.6178129,-0.16841877,0.41557714,0.051131114,-0.32238606,-1.3315339,0.00941871,0.21469565,-0.0014860717,36,Sequential LSTM,MAP,t-Distribution
-0.23031205,-0.029006725,-1.6345154,-0.03969741,-0.49259183,-0.12727903,0.0062972396,-0.046587408,1.2923821,1.3527333,-0.0431472,-0.94836944,2.4332347,1.3909502,-0.64649475,0.011778618,-0.14413163,0.027693085,0.10390062,-1.0406023,0.45447734,-0.14476746,0.81217253,0.019814115,-0.32667387,-1.1369659,-0.0032062565,0.18232453,-0.053409748,37,Sequential LSTM,MAP,t-Distribution
-0.2248,-0.029866342,-1.5243816,-0.032604184,-0.48696423,-0.06394742,0.010420307,-0.018527187,1.1703962,1.4833214,-0.12379144,-0.78225493,2.3181555,1.1269411,-0.57628196,0.0034776062,-0.28580528,0.033373185,0.05476808,-1.1971941,0.38631082,-0.099490635,0.65516543,0.0021235005,-0.284696,-0.99004495,-0.031127097,0.13699667,0.3703275,38,Sequential LSTM,MAP,t-Distribution
-0.23931545,-0.03245867,-1.5502452,-0.037656583,-0.50665593,-0.07172204,0.008119734,0.020124493,1.1052542,1.5278865,-0.10109332,-0.706893,2.3341398,0.9474346,-0.4963681,-0.00038742868,-0.29716256,-0.020060778,0.06766332,-1.2300924,0.42397305,-0.12534559,0.5540311,0.0042481776,-0.19278882,-0.87296766,-0.030670853,0.08839843,0.43061104,39,Sequential LSTM,MAP,t-Distribution
-0.18216325,-0.02215002,-1.5481063,-0.05218319,-0.49186054,0.07910098,0.036829654,-0.06267976,1.1579578,1.3422774,-0.09279505,-0.8366282,2.331186,1.2306904,-0.6773792,-0.01171448,-0.5888148,-0.008498276,0.13523488,-1.0623394,0.43201545,-0.26681915,0.64474463,-0.009469969,-0.33382723,-0.5525067,-0.14082554,0.074827835,0.475896,40,Sequential LSTM,MAP,t-Distribution
-0.20071684,-0.028166514,-1.5607268,-0.049117032,-0.56174207,-0.035513464,0.031155543,-0.11782445,1.3206307,1.3028504,-0.10320106,-0.83138293,2.4298756,0.9492428,-0.47026622,-0.020983113,-0.57178354,-0.052433297,0.16816404,-1.0026604,0.3810259,-0.24081807,0.6410852,-0.004619022,-0.25039458,-0.7217608,-0.10619387,0.10997383,0.5962999,41,Sequential LSTM,MAP,t-Distribution
-0.20294783,-0.0016205799,-1.7776378,-0.024487754,-0.5437823,-0.09959952,0.021371484,-0.1607378,0.89189774,1.2451378,-0.15460154,-0.78714037,2.7937207,0.94822276,-0.4434075,-0.01305628,-0.55826026,-0.12924457,0.124527544,-0.98397774,0.3631326,-0.20765956,0.6094706,0.02391044,-0.13939811,-0.32701325,-0.104065955,0.05933865,0.57790864,42,Sequential LSTM,MAP,t-Distribution
-0.17646474,-0.0009657726,-1.6004916,-0.023897532,-0.53955424,-0.10210531,0.018160325,-0.16290398,1.2040304,1.405309,-0.068579,-0.69220394,2.4068475,1.0035905,-0.48385116,-0.030525768,-0.5909118,0.008449188,0.09711975,-1.175696,0.4673999,-0.23937047,0.52221507,-0.024270233,-0.14331117,-0.61729705,-0.123196304,0.06745951,0.5950149,43,Sequential LSTM,MAP,t-Distribution
-0.20416495,-0.023050366,-1.8745311,-1.3935287e-5,-0.4996283,0.117994286,-0.0161254,-0.028899688,0.5458538,1.493612,0.2585741,-0.6471718,2.5657363,1.2405151,-0.6321773,-0.062223513,-0.48492947,-0.250571,0.12319025,-1.1199586,0.3114679,-0.08042462,0.46341634,-0.15644047,-0.0024198666,-0.075371556,-0.181819,0.0073885247,0.21217233,44,Sequential LSTM,MAP,t-Distribution
-0.19424585,-0.0064342455,-1.6737883,0.026326379,-0.4814002,-0.030745797,0.020477435,-0.13864574,0.7582911,1.6516858,0.19288376,-0.7922704,2.2594106,1.7410834,-0.9165782,-0.08352226,-0.32557267,0.24854542,0.17865673,-1.3557581,0.22376102,-0.12828842,0.5334474,-0.14188717,-0.119686715,-0.5907529,-0.13889499,0.10037938,0.18352354,45,Sequential LSTM,MAP,t-Distribution
-0.1785697,0.0015723116,-1.6425934,0.047818378,-0.43262723,0.13505563,-0.0064757518,-0.10255717,0.43427923,1.4501629,0.14653687,-0.66514224,2.2714756,1.7291139,-1.009876,-0.05622025,-0.33327964,0.43317825,0.03739403,-1.1457455,0.16110995,-0.17177007,0.41940463,-0.23942536,-0.14853702,-0.38582623,-0.21116589,0.038911276,0.42379853,46,Sequential LSTM,MAP,t-Distribution
-0.16470748,0.0020782878,-1.5945925,0.013992551,-0.5198264,0.07592336,-0.043216508,-0.056263678,1.109254,1.5157201,0.09182097,-1.0805019,2.2202,1.6573155,-0.8523696,-0.065761484,-0.37411818,0.04000551,0.13603361,-1.082008,0.15577377,-0.21248613,0.86139035,-0.14044732,-0.030974679,-0.82370055,-0.10178905,0.0865519,0.17670341,47,Sequential LSTM,MAP,t-Distribution
-0.18396324,-0.014571492,-1.74822,0.009163318,-0.47500086,0.053171746,-0.06602158,0.048816524,0.6483768,1.3338917,0.16089757,-0.97129,2.4298897,1.4472072,-0.73503566,-0.05068752,-0.28969908,0.06326057,0.09082275,-0.9887778,0.24590586,-0.27915576,0.76591325,-0.1887415,0.007015619,-0.5452299,-0.123036444,0.031382058,0.3237162,48,Sequential LSTM,MAP,t-Distribution
-0.28278348,0.0007554544,-1.8349928,-0.06584836,-0.55667573,-0.051207595,-0.061201356,0.1282816,1.1089795,1.1832211,0.22842152,-0.74330705,2.5311909,1.7807996,-0.71872455,-0.05293695,-0.45870033,-1.1065023,-0.12574653,-0.63547665,0.52690583,-0.037153322,0.7906688,0.020096485,0.063652605,-0.50400287,0.02587163,-0.036815584,-0.11676969,49,Sequential LSTM,MAP,t-Distribution
-0.2922259,0.0602198,-2.0059323,-0.07750014,-0.5647141,-0.008011169,-0.012687566,-0.0137142055,1.0411673,1.5716863,0.2770104,-1.0246744,2.6971478,1.4314386,-0.59446347,-0.029399836,-0.17811397,-1.0799466,-0.048334625,-0.9439283,0.53542125,-0.19411701,1.0901564,0.024042217,0.051226623,-0.6671011,0.00036268798,0.017043011,-0.06205752,50,Sequential LSTM,MAP,t-Distribution
-0.25069934,0.007963783,-1.7034749,-0.08508655,-0.49809805,-0.008025642,-0.0184091,0.0019378947,1.2314245,1.4798194,-0.053228937,-0.89491695,2.508306,1.2117301,-0.5479236,-0.006930255,-0.16391553,-0.6180973,-0.0598415,-1.0554909,0.54501855,-0.31142837,0.96421915,0.071281284,-0.03263735,-0.93376833,-0.05722728,0.069542244,0.20795673,51,Sequential LSTM,MAP,t-Distribution
-0.18737845,0.016884657,-1.3784971,-0.10138699,-0.4010791,0.027479742,0.005636433,-0.07189776,1.8319173,1.5021333,0.08529545,-0.6639715,1.8173176,1.4014581,-0.9632069,-0.016418913,-0.034851614,-0.27811202,-0.12027002,-1.199571,0.51867044,-0.345141,0.66573256,-0.073443405,-0.08681097,-1.8325523,-0.1099322,0.2047584,0.7872373,52,Sequential LSTM,MAP,t-Distribution
-0.22155657,0.030422248,-1.5480698,-0.090729676,-0.52566564,-0.0799704,0.010768054,-0.114454016,1.8160675,1.5211618,0.022737619,-0.6325634,2.1964338,0.962485,-0.71693355,0.006140858,-0.1599806,-0.81028706,-0.05326522,-1.174283,0.5435671,-0.20714048,0.6564656,0.043985765,0.0622872,-1.5473424,-0.011645588,0.2295847,0.7917805,53,Sequential LSTM,MAP,t-Distribution
-0.24715745,0.032982532,-1.4371324,-0.0556699,-0.41935843,0.072180234,0.034719743,-0.1671535,1.9247615,1.5446402,0.042942356,-0.5650002,1.9254686,1.0621285,-0.83320284,-0.013618347,-0.28832698,-0.41268596,-0.09600331,-1.3056927,0.52209276,-0.34871903,0.5266175,-0.08009309,0.1501667,-1.72349,-0.08592484,0.2196353,1.020893,54,Sequential LSTM,MAP,t-Distribution
-0.29101488,0.15334557,-2.0296023,-0.03636601,-0.65671086,-0.096604355,0.03155913,-0.40844613,1.4935427,1.4596487,0.012565043,0.058581572,3.0461318,-0.3385938,-0.16006449,0.038232286,-0.4897851,-0.2801369,-0.07715271,-1.2985306,0.58827156,-0.1921464,-0.060061,0.007129223,0.1486546,-1.1152707,0.0332663,0.14327087,1.3162869,55,Sequential LSTM,MAP,t-Distribution
-0.2940423,0.168723,-1.8837799,-0.037579123,-0.80372703,-0.14636022,0.06564971,-0.47704843,2.081771,1.2830865,-0.37288716,-0.08902603,3.2271976,-0.55682206,-0.03939122,0.016648082,-0.62925553,-0.016674714,-0.07812562,-1.252156,0.36089504,-0.16323,-0.021690855,0.056395065,0.05569741,-1.6533991,0.06018924,0.16888152,1.9700613,56,Sequential LSTM,MAP,t-Distribution
-0.2842404,0.11206154,-1.9578092,-0.04212027,-0.7250077,-0.26287997,0.023340855,-0.34486085,1.8817035,1.4836987,-0.038475193,0.28222868,2.8904574,-0.40731093,-0.038439605,-0.015289872,-0.7627114,0.24007325,-0.13419622,-1.3367336,0.39849353,-0.10732803,-0.36082911,-0.033773243,0.10011033,-1.3477317,0.10372,0.14047417,1.5433751,57,Sequential LSTM,MAP,t-Distribution
-0.156147,0.08325897,-1.5369936,-0.019223271,-0.43421155,-0.21835212,0.026601922,-0.2528042,1.7754341,1.5509524,-0.23321736,0.26622358,2.062735,-0.1528896,-0.20020103,-0.072282314,-1.0671356,0.95860994,-0.14731061,-1.6591979,0.4581559,-0.24352379,-0.5039975,-0.119955294,-0.10886594,-1.3778853,-0.025567645,0.06041932,2.2873702,58,Sequential LSTM,MAP,t-Distribution
-0.20869458,0.0970449,-1.6142122,0.0022425095,-0.581119,-0.19684602,0.07255763,-0.39427796,1.6478204,1.3846581,-0.35371605,0.1201211,2.5785549,-0.112988256,-0.15639727,-0.036763813,-0.8093616,0.53442657,-0.093680896,-1.4676433,0.34409192,-0.1627186,-0.3378338,-0.032555092,-0.12633479,-1.3384961,-0.00072438247,0.06682437,2.176021,59,Sequential LSTM,MAP,t-Distribution
-0.17588225,0.05285512,-1.576762,-0.0032845992,-0.51524365,-0.26399174,0.054825377,-0.32916337,1.7068802,1.1680176,-0.37465414,0.028078046,2.5307817,0.3174551,-0.29059616,-0.006107722,-0.8973448,0.59543544,-0.090836525,-1.2958353,0.43395928,-0.19464216,-0.3034851,-0.03084148,-0.1660634,-1.3316898,0.036178358,0.06747962,1.8544781,60,Sequential LSTM,MAP,t-Distribution
-0.23893681,0.009023739,-1.6963265,-0.0076252883,-0.6279169,-0.24588889,0.059690982,-0.28703406,1.4496222,1.0863512,-0.3466741,0.15495712,2.904069,0.13263117,-0.09957129,-0.011925063,-0.6147156,0.4825398,-0.08290681,-1.0272585,0.33333957,-0.103775,-0.33030444,0.02927669,-0.080554366,-1.101041,0.086193405,0.08259134,1.0921685,61,Sequential LSTM,MAP,t-Distribution
-0.25841877,0.00085780927,-1.6981825,0.023298455,-0.5295098,-0.19726174,0.055328075,-0.20734565,0.8947463,1.8516561,-0.14709498,0.6312923,2.4767594,0.26392832,-0.0404381,-0.036578253,-0.8814963,0.5063799,-0.20076033,-1.5221009,0.37983248,0.075440474,-0.6917005,-0.019255133,-0.035767272,-0.27346313,0.067639954,-0.081466176,0.5936797,62,Sequential LSTM,MAP,t-Distribution
-0.22400516,0.013077173,-1.647779,0.019107558,-0.47803733,-0.27987635,0.05592527,-0.21380581,0.9956162,1.954847,-0.045219585,0.49261943,2.2272089,0.6585916,-0.17435497,-0.050190866,-0.93156046,0.13327166,-0.15993609,-1.6149338,0.56432205,0.07540465,-0.55474085,0.008514081,-0.07948774,-0.25488836,0.08006092,-0.08587349,0.5161233,63,Sequential LSTM,MAP,t-Distribution
-0.24030425,0.034267865,-1.6614652,0.018537952,-0.5411492,-0.08435101,0.052971408,-0.21761306,1.3661234,1.426856,-0.15207864,0.18825124,2.4637058,1.0474601,-0.3540141,-0.08832521,-1.0753611,0.1910433,-0.10303448,-1.1656908,0.42225412,0.051340986,-0.29789716,0.0430584,-0.21010289,-0.3603075,0.024571301,-0.1081923,0.32944486,64,Sequential LSTM,MAP,t-Distribution
-0.058531318,0.014742859,-1.261395,-0.080044195,-0.38736916,0.101139896,0.02328369,-0.09083423,1.1383889,2.214597,0.031014564,-0.37003848,1.3875016,1.7435286,-0.75727797,-0.07447379,-0.45198756,0.28938636,0.00067526475,-1.8378743,0.5242963,-0.13267276,0.21918681,-0.107575655,-0.20314361,-0.96934485,-0.1839971,0.041966073,0.23685187,65,Sequential LSTM,MAP,t-Distribution
-0.08404867,-0.009464339,-1.1772746,-0.029404964,-0.21574263,0.07161172,0.012797795,-0.010002918,0.6764214,2.5653546,0.14080083,-0.21208932,1.008258,1.83398,-0.90571713,-0.094312586,-0.67018247,0.34137377,-0.020799845,-2.19704,0.6096842,-0.15267152,0.04758151,-0.19653054,-0.12650307,-0.5398136,-0.2623761,0.009883622,0.5862268,66,Sequential LSTM,MAP,t-Distribution
-0.10511369,0.005032068,-1.1345154,-0.053037453,-0.31763414,0.08632512,0.036661208,-0.075962186,1.1464257,2.295882,-0.014829916,-0.29731715,1.2026777,1.8454885,-0.9285266,-0.06649068,-0.5282723,0.17536367,-0.00980133,-1.90452,0.5166456,-0.17012809,0.14658159,-0.09053863,-0.029131964,-0.89775145,-0.22581835,0.07694566,0.3153605,67,Sequential LSTM,MAP,t-Distribution
-0.11811614,0.14011177,-1.294938,-0.0607168,-0.36888367,0.3332537,0.09906265,-0.29068413,1.8741621,2.3066218,0.19517484,0.10818512,1.1475987,1.8445508,-1.0332146,0.02434565,-0.61611724,0.3059178,-0.14051586,-1.7885034,0.3901611,-0.05878437,-0.17887624,-0.29362106,-0.15847856,-1.514418,-0.30533543,0.2513612,0.20069641,68,Sequential LSTM,MAP,t-Distribution
-0.12099752,0.0108653065,-1.3497152,-0.12326867,-0.37327567,0.56702065,0.043808203,0.0662636,1.4862983,1.8189745,0.172738,0.07855336,1.4352927,1.5410447,-0.80927604,-0.031927444,-0.8314897,0.28009742,-0.16179974,-1.3793367,0.22071366,-0.033686113,-0.17058386,-0.3378001,-0.14788465,-1.0453732,-0.26290846,0.03699929,0.4206532,69,Sequential LSTM,MAP,t-Distribution
-0.12520011,-0.015542592,-1.4505401,-0.08376821,-0.38517874,0.35231683,0.02981048,-0.024102427,1.4538147,1.6560434,0.29308802,0.55085397,1.5679797,0.88755995,-0.51958,-0.060578387,-0.71458507,0.54833734,-0.19671594,-1.3150083,0.27800208,0.071158476,-0.6040252,-0.3381361,-0.1565109,-1.212275,-0.17262584,0.030695409,0.6547126,70,Sequential LSTM,MAP,t-Distribution
-0.1764903,-0.0067632794,-1.7733792,-0.073051386,-0.48432326,0.34252793,0.025976807,-0.055247433,1.4063793,2.0450428,0.23371872,0.95449257,2.0064404,0.39611056,-0.19142824,-0.037734855,-0.7760784,-0.099846594,-0.24112582,-1.3625559,0.4079273,0.1530348,-0.79354596,-0.15711519,0.19999942,-0.69891924,-0.12571722,-0.027623462,-0.09070507,71,Sequential LSTM,MAP,t-Distribution
-0.23859309,-0.0017949998,-1.8113382,-0.026203813,-0.53613,0.17832406,0.020354625,-0.032062255,1.0391262,1.8433758,0.023245677,0.739469,2.4125023,0.25140703,-0.055760905,-0.050217748,-0.820472,0.019882675,-0.22374369,-1.2882937,0.3557328,0.15090601,-0.65365875,-0.069665544,0.19057554,-0.33574134,-0.07620134,-0.06779044,0.06276619,72,Sequential LSTM,MAP,t-Distribution
-0.22909717,-0.011167825,-1.7270396,-0.035984732,-0.5036608,0.02415553,0.041146796,-0.07320611,1.2544434,1.819174,-0.073391266,0.826177,2.3112645,0.5093155,-0.15095295,-0.06366785,-0.9789169,0.23289765,-0.26567143,-1.3363827,0.4405439,0.084096946,-0.75562096,-0.031501833,0.14318487,-0.4989446,-0.068848334,-0.08563398,0.20328902,73,Sequential LSTM,MAP,t-Distribution
-0.27163622,0.010397029,-1.818297,-0.033678405,-0.5340119,0.076783225,0.04120652,-0.15774883,1.0050066,1.8816338,0.092663705,0.44893518,2.4705997,0.3876517,-0.067323945,-0.07261144,-0.611869,0.06884754,-0.14533979,-1.4158424,0.3300986,0.038683068,-0.41734263,-0.102002166,0.07985765,-0.54484695,-0.07727316,-0.0147798825,0.35223952,74,Sequential LSTM,MAP,t-Distribution
