Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
226,-0.19960389,1.9430202,1.0509938,0.6947041,0.66081834,29,5.0,MAP,t-Distribution,Sequential LSTM
227,0.36436677,2.2969666,1.3317583,0.9462385,0.7150319,29,5.0,MAP,t-Distribution,Sequential LSTM
228,-0.12279917,2.2576735,1.3429688,0.97762114,0.6776185,29,5.0,MAP,t-Distribution,Sequential LSTM
229,-0.15106378,2.2963085,1.4029472,1.0461243,0.6618071,29,5.0,MAP,t-Distribution,Sequential LSTM
230,1.1866806,2.4578478,1.593008,1.2475773,0.6406782,29,5.0,MAP,t-Distribution,Sequential LSTM
231,0.4341916,1.663159,0.88341016,0.571966,0.5776424,29,5.0,MAP,t-Distribution,Sequential LSTM
232,-0.04044099,2.261251,1.2938963,0.9075194,0.7166218,29,5.0,MAP,t-Distribution,Sequential LSTM
233,0.25637245,2.4853485,1.4328569,1.012475,0.77969176,29,5.0,MAP,t-Distribution,Sequential LSTM
234,-0.73215413,1.9701011,1.0031681,0.6169595,0.7163095,29,5.0,MAP,t-Distribution,Sequential LSTM
235,-0.34970737,2.3319623,1.3582528,0.9693376,0.72132957,29,5.0,MAP,t-Distribution,Sequential LSTM
