Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
19,0.44818106,-5.747759,-3.6016421,-2.7444487,1.5898556,2,5.0,MAP,t-Distribution,Sequential LSTM
20,1.5270067,-4.639345,-2.8520525,-2.1381793,1.3240366,2,5.0,MAP,t-Distribution,Sequential LSTM
21,0.14768691,-5.2986,-3.3201258,-2.5298915,1.465665,2,5.0,MAP,t-Distribution,Sequential LSTM
22,0.26287115,-4.5513477,-2.7612152,-2.046208,1.3261402,2,5.0,MAP,t-Distribution,Sequential LSTM
23,1.1204762,-4.489377,-2.6809416,-1.9586235,1.3396994,2,5.0,MAP,t-Distribution,Sequential LSTM
24,0.34307522,-4.6976924,-2.8293748,-2.083139,1.3840603,2,5.0,MAP,t-Distribution,Sequential LSTM
25,-0.032147475,-4.614168,-2.831099,-2.1189127,1.3209078,2,5.0,MAP,t-Distribution,Sequential LSTM
26,0.08803938,-4.5780954,-2.7682617,-2.0453851,1.3407352,2,5.0,MAP,t-Distribution,Sequential LSTM
27,-0.053033143,-4.8308,-3.0211334,-2.2983239,1.3406111,2,5.0,MAP,t-Distribution,Sequential LSTM
28,-0.26046145,-5.5584397,-3.5831928,-2.7942474,1.4632741,2,5.0,MAP,t-Distribution,Sequential LSTM
29,-0.053425096,-4.854676,-3.014666,-2.2797368,1.3630897,2,5.0,MAP,t-Distribution,Sequential LSTM
30,0.92380434,-4.853031,-3.0352247,-2.3091636,1.3466414,2,5.0,MAP,t-Distribution,Sequential LSTM
31,-0.14839505,-4.597876,-2.7502081,-2.01222,1.368763,2,5.0,MAP,t-Distribution,Sequential LSTM
32,0.64355534,-5.232835,-3.3347688,-2.5766506,1.4060981,2,5.0,MAP,t-Distribution,Sequential LSTM
33,-0.90503186,-4.5177026,-2.5791743,-1.8048952,1.4360727,2,5.0,MAP,t-Distribution,Sequential LSTM
34,-0.14002423,-5.2532716,-3.2424605,-2.4393103,1.4896203,2,5.0,MAP,t-Distribution,Sequential LSTM
35,0.094133765,-4.610507,-2.6838653,-1.9143338,1.4272672,2,5.0,MAP,t-Distribution,Sequential LSTM
36,-0.07103719,-5.1935244,-3.307497,-2.5541875,1.3971797,2,5.0,MAP,t-Distribution,Sequential LSTM
37,0.19410995,-4.6410356,-2.837024,-2.116473,1.336422,2,5.0,MAP,t-Distribution,Sequential LSTM
38,-0.3029008,-4.505587,-2.7018158,-1.9813608,1.336244,2,5.0,MAP,t-Distribution,Sequential LSTM
39,1.0287325,-4.793421,-2.7294848,-1.9051158,1.5289755,2,5.0,MAP,t-Distribution,Sequential LSTM
40,0.035245717,-4.6287737,-2.7610579,-2.0150626,1.3836144,2,5.0,MAP,t-Distribution,Sequential LSTM
41,0.85375434,-4.953833,-2.6687872,-1.7561034,1.6927749,2,5.0,MAP,t-Distribution,Sequential LSTM
42,0.02229464,-4.6385894,-2.8139162,-2.0851123,1.3517283,2,5.0,MAP,t-Distribution,Sequential LSTM
43,-1.093017,-4.7361255,-2.6198657,-1.7745976,1.5677373,2,5.0,MAP,t-Distribution,Sequential LSTM
44,-0.2960677,-5.2974777,-3.173344,-2.324931,1.5735704,2,5.0,MAP,t-Distribution,Sequential LSTM
45,1.7773764,-4.7605686,-2.9240015,-2.1904473,1.3605393,2,5.0,MAP,t-Distribution,Sequential LSTM
46,-0.36520195,-4.994293,-2.9418082,-2.1220129,1.5204927,2,5.0,MAP,t-Distribution,Sequential LSTM
47,1.1515129,-4.7342587,-2.8619115,-2.1140661,1.3870454,2,5.0,MAP,t-Distribution,Sequential LSTM
48,-2.1900108,-4.674565,-2.6552465,-1.8486985,1.4959224,2,5.0,MAP,t-Distribution,Sequential LSTM
49,-1.1616598,-6.396617,-4.0055804,-3.0505621,1.7712935,2,5.0,MAP,t-Distribution,Sequential LSTM
50,0.1457398,-5.801413,-3.6621895,-2.8077495,1.5847489,2,5.0,MAP,t-Distribution,Sequential LSTM
51,0.34729028,-5.1416993,-3.2677188,-2.519221,1.3882555,2,5.0,MAP,t-Distribution,Sequential LSTM
52,1.682522,-4.486998,-2.5751185,-1.8114834,1.4163312,2,5.0,MAP,t-Distribution,Sequential LSTM
53,0.7966335,-5.3015685,-2.8451948,-1.8640798,1.8196957,2,5.0,MAP,t-Distribution,Sequential LSTM
54,-0.70582557,-4.72946,-2.9113739,-2.1852012,1.3468484,2,5.0,MAP,t-Distribution,Sequential LSTM
55,0.9191907,-5.3704324,-3.3942072,-2.6048713,1.4639989,2,5.0,MAP,t-Distribution,Sequential LSTM
56,-2.2052622,-4.8078413,-2.9700525,-2.23601,1.3614446,2,5.0,MAP,t-Distribution,Sequential LSTM
57,-1.847196,-6.492002,-4.0792804,-3.1156008,1.7873578,2,5.0,MAP,t-Distribution,Sequential LSTM
58,0.94515,-6.5332723,-4.142211,-3.187183,1.7713116,2,5.0,MAP,t-Distribution,Sequential LSTM
59,0.25088155,-4.5897856,-2.718428,-1.9709775,1.3863125,2,5.0,MAP,t-Distribution,Sequential LSTM
60,0.38130045,-4.9102345,-3.0860217,-2.357402,1.351387,2,5.0,MAP,t-Distribution,Sequential LSTM
61,-0.76048756,-4.6304164,-2.845848,-2.1330628,1.3220184,2,5.0,MAP,t-Distribution,Sequential LSTM
62,1.4517826,-5.066996,-3.0964553,-2.3093898,1.459788,2,5.0,MAP,t-Distribution,Sequential LSTM
63,-0.22732848,-4.991269,-3.0655355,-2.296367,1.4265945,2,5.0,MAP,t-Distribution,Sequential LSTM
64,0.014484558,-5.147793,-3.264281,-2.5119762,1.3953164,2,5.0,MAP,t-Distribution,Sequential LSTM
65,2.320808,-4.627437,-2.8335867,-2.1170943,1.3288945,2,5.0,MAP,t-Distribution,Sequential LSTM
66,-0.78987336,-5.339548,-3.1527014,-2.27924,1.6200285,2,5.0,MAP,t-Distribution,Sequential LSTM
67,-0.13059159,-5.3201227,-3.3339818,-2.5406852,1.4713446,2,5.0,MAP,t-Distribution,Sequential LSTM
68,-0.1488013,-5.22262,-3.3269708,-2.5698183,1.4043077,2,5.0,MAP,t-Distribution,Sequential LSTM
69,0.14055426,-4.719633,-2.906694,-2.1825771,1.3430356,2,5.0,MAP,t-Distribution,Sequential LSTM
70,-0.56730556,-4.516481,-2.711744,-1.9909033,1.3369595,2,5.0,MAP,t-Distribution,Sequential LSTM
71,0.43132713,-5.2221065,-3.2957573,-2.5263426,1.4270504,2,5.0,MAP,t-Distribution,Sequential LSTM
72,-0.13166828,-4.4694343,-2.6364923,-1.9043858,1.3578539,2,5.0,MAP,t-Distribution,Sequential LSTM
73,1.1206938,-5.168214,-3.2852967,-2.5332294,1.3948759,2,5.0,MAP,t-Distribution,Sequential LSTM
74,0.030546095,-4.6511307,-2.7098703,-1.9344999,1.4380968,2,5.0,MAP,t-Distribution,Sequential LSTM
75,-1.4816797,-4.5961056,-2.801618,-2.084871,1.3293666,2,5.0,MAP,t-Distribution,Sequential LSTM
76,-0.75222635,-5.7227573,-3.529935,-2.6540866,1.6244553,2,5.0,MAP,t-Distribution,Sequential LSTM
77,0.061457135,-5.837803,-3.7625608,-2.933676,1.5373511,2,5.0,MAP,t-Distribution,Sequential LSTM
78,-0.16415006,-4.513436,-2.6217282,-1.8661498,1.4013878,2,5.0,MAP,t-Distribution,Sequential LSTM
79,0.6559624,-4.6107206,-2.7049987,-1.9438229,1.4117696,2,5.0,MAP,t-Distribution,Sequential LSTM
80,-0.26200444,-4.515798,-2.5724103,-1.7961904,1.4396725,2,5.0,MAP,t-Distribution,Sequential LSTM
81,0.84523433,-4.706111,-2.8706121,-2.1374846,1.3597479,2,5.0,MAP,t-Distribution,Sequential LSTM
82,1.9401957,-4.5363803,-2.668042,-1.9217975,1.3840758,2,5.0,MAP,t-Distribution,Sequential LSTM
83,-0.47628438,-5.0961967,-2.9769475,-2.1304855,1.5699518,2,5.0,MAP,t-Distribution,Sequential LSTM
84,0.843735,-4.8223944,-2.929351,-2.1732392,1.4023772,2,5.0,MAP,t-Distribution,Sequential LSTM
85,0.86748517,-4.59022,-2.76196,-2.0317235,1.3543856,2,5.0,MAP,t-Distribution,Sequential LSTM
86,0.71800095,-4.6971855,-2.5751479,-1.7275721,1.5720174,2,5.0,MAP,t-Distribution,Sequential LSTM
87,-0.22369362,-4.5707088,-2.758449,-2.0346038,1.342532,2,5.0,MAP,t-Distribution,Sequential LSTM
88,0.10631512,-5.06724,-3.2017195,-2.456601,1.3819882,2,5.0,MAP,t-Distribution,Sequential LSTM
89,0.48838463,-4.6224737,-2.5863705,-1.7731183,1.5083569,2,5.0,MAP,t-Distribution,Sequential LSTM
90,-0.6696695,-5.0194235,-3.1671414,-2.4273105,1.372181,2,5.0,MAP,t-Distribution,Sequential LSTM
91,-0.061997086,-5.3985224,-3.4174633,-2.6261964,1.46758,2,5.0,MAP,t-Distribution,Sequential LSTM
92,-0.5062571,-4.594697,-2.6406024,-1.8601058,1.4476043,2,5.0,MAP,t-Distribution,Sequential LSTM
93,-1.7946652,-5.855648,-3.0921597,-1.9883783,2.0472078,2,5.0,MAP,t-Distribution,Sequential LSTM
94,0.43900937,-6.916896,-4.424822,-3.4294472,1.8461429,2,5.0,MAP,t-Distribution,Sequential LSTM
95,-0.70966685,-4.4744053,-2.591522,-1.8394684,1.3948506,2,5.0,MAP,t-Distribution,Sequential LSTM
96,0.1795826,-5.020856,-2.9278212,-2.0918295,1.550532,2,5.0,MAP,t-Distribution,Sequential LSTM
97,-1.818908,-4.6162415,-2.5762548,-1.7614517,1.5112336,2,5.0,MAP,t-Distribution,Sequential LSTM
98,0.7631732,-6.5503325,-4.1594577,-3.2045043,1.7711735,2,5.0,MAP,t-Distribution,Sequential LSTM
99,0.671724,-4.716595,-2.9026694,-2.1781583,1.3437667,2,5.0,MAP,t-Distribution,Sequential LSTM
100,1.3487561,-4.534022,-2.7191887,-1.9943154,1.3444388,2,5.0,MAP,t-Distribution,Sequential LSTM
101,-0.9725397,-4.7747936,-2.7125134,-1.8888059,1.527749,2,5.0,MAP,t-Distribution,Sequential LSTM
102,-0.20034972,-5.383205,-3.0326915,-2.0938587,1.7412739,2,5.0,MAP,t-Distribution,Sequential LSTM
103,1.0034591,-4.637255,-2.6978192,-1.9231775,1.436745,2,5.0,MAP,t-Distribution,Sequential LSTM
104,0.90854424,-5.3618593,-3.405651,-2.62431,1.4491704,2,5.0,MAP,t-Distribution,Sequential LSTM
105,0.28840828,-4.7062473,-2.8752494,-2.1439195,1.3564137,2,5.0,MAP,t-Distribution,Sequential LSTM
106,0.42077595,-4.4724097,-2.640305,-1.9085332,1.3572334,2,5.0,MAP,t-Distribution,Sequential LSTM
107,-0.35765085,-4.4663286,-2.6117108,-1.8709466,1.3739115,2,5.0,MAP,t-Distribution,Sequential LSTM
108,0.016087115,-4.714041,-2.8129752,-2.0536592,1.4083205,2,5.0,MAP,t-Distribution,Sequential LSTM
109,-0.21553782,-4.7765374,-2.9733088,-2.2530704,1.3358421,2,5.0,MAP,t-Distribution,Sequential LSTM
110,-0.17283893,-4.8835726,-2.7052653,-1.8352144,1.6137025,2,5.0,MAP,t-Distribution,Sequential LSTM
111,-2.5896487,-4.6048937,-2.7453256,-2.0025842,1.3775787,2,5.0,MAP,t-Distribution,Sequential LSTM
112,-2.031752,-6.4621706,-4.0273275,-3.054812,1.8037459,2,5.0,MAP,t-Distribution,Sequential LSTM
113,-2.373743,-6.160493,-3.8263392,-2.894041,1.7291542,2,5.0,MAP,t-Distribution,Sequential LSTM
114,-0.058413982,-6.883495,-3.6066713,-2.2978554,2.4274898,2,5.0,MAP,t-Distribution,Sequential LSTM
115,-5.7093945,-5.500946,-2.8552773,-1.7985549,1.9599265,2,5.0,MAP,t-Distribution,Sequential LSTM
116,-0.032580614,-8.058605,-5.1791353,-4.0290294,2.1331275,2,5.0,MAP,t-Distribution,Sequential LSTM
117,2.4025793,-5.6841288,-3.6772058,-2.8756084,1.4867402,2,5.0,MAP,t-Distribution,Sequential LSTM
118,-1.9718992,-5.4938154,-3.200603,-2.2846572,1.6988249,2,5.0,MAP,t-Distribution,Sequential LSTM
119,2.5403726,-6.053907,-3.7378483,-2.8127773,1.7157494,2,5.0,MAP,t-Distribution,Sequential LSTM
120,-2.3321252,-6.4267955,-3.3661678,-2.1437042,2.2673304,2,5.0,MAP,t-Distribution,Sequential LSTM
121,-6.2886353,-6.176004,-3.404846,-2.2980013,2.0528893,2,5.0,MAP,t-Distribution,Sequential LSTM
122,-0.14372718,-7.2863264,-3.7550294,-2.3445728,2.616005,2,5.0,MAP,t-Distribution,Sequential LSTM
123,-2.858817,-7.4168005,-4.9583445,-3.9763978,1.8212382,2,5.0,MAP,t-Distribution,Sequential LSTM
124,-10.064237,-7.0543513,-3.684602,-2.3386703,2.4963295,2,5.0,MAP,t-Distribution,Sequential LSTM
125,1.6405389,-7.0931497,-3.6155765,-2.226578,2.5762062,2,5.0,MAP,t-Distribution,Sequential LSTM
126,-10.124684,-8.324499,-5.5751204,-4.4769745,2.0367556,2,5.0,MAP,t-Distribution,Sequential LSTM
127,3.2460105,-7.113887,-3.6292114,-2.2373765,2.5814674,2,5.0,MAP,t-Distribution,Sequential LSTM
128,-9.1175,-6.520028,-4.1558905,-3.2116158,1.7513666,2,5.0,MAP,t-Distribution,Sequential LSTM
129,-3.3783927,-7.5940895,-4.05932,-2.6474764,2.6185775,2,5.0,MAP,t-Distribution,Sequential LSTM
130,0.26977456,-7.6786933,-4.9230323,-3.822377,2.0414093,2,5.0,MAP,t-Distribution,Sequential LSTM
131,-6.7232533,-4.847663,-3.0356317,-2.3118773,1.3423631,2,5.0,MAP,t-Distribution,Sequential LSTM
132,6.593295,-7.3872237,-4.0280867,-2.6863937,2.4884677,2,5.0,MAP,t-Distribution,Sequential LSTM
133,6.499002,-7.7450895,-5.0186124,-3.9296138,2.0197897,2,5.0,MAP,t-Distribution,Sequential LSTM
134,3.681719,-7.0434957,-4.5112777,-3.499869,1.8758818,2,5.0,MAP,t-Distribution,Sequential LSTM
135,-4.4180026,-6.5970683,-4.2027125,-3.2463686,1.7737525,2,5.0,MAP,t-Distribution,Sequential LSTM
136,8.5172415,-6.9471674,-3.6428237,-2.323016,2.4478767,2,5.0,MAP,t-Distribution,Sequential LSTM
137,-2.7029147,-7.0751114,-4.158033,-2.9929051,2.1609883,2,5.0,MAP,t-Distribution,Sequential LSTM
138,4.843313,-6.155095,-3.5403543,-2.4959848,1.937015,2,5.0,MAP,t-Distribution,Sequential LSTM
139,-3.9375062,-7.078523,-3.8322713,-2.5356665,2.4048417,2,5.0,MAP,t-Distribution,Sequential LSTM
140,-1.8205161,-7.809283,-5.011442,-3.89394,2.0726562,2,5.0,MAP,t-Distribution,Sequential LSTM
141,5.4505568,-6.2724843,-3.361347,-2.1985922,2.156587,2,5.0,MAP,t-Distribution,Sequential LSTM
142,0.6401715,-7.2217317,-4.642535,-3.6123626,1.9106834,2,5.0,MAP,t-Distribution,Sequential LSTM
143,-1.0787086,-5.607811,-3.614837,-2.8188112,1.4764066,2,5.0,MAP,t-Distribution,Sequential LSTM
144,5.4706445,-6.9828568,-4.5717664,-3.608738,1.7861499,2,5.0,MAP,t-Distribution,Sequential LSTM
145,1.2106105,-6.6400495,-3.9704363,-2.90415,1.9776647,2,5.0,MAP,t-Distribution,Sequential LSTM
146,2.4199855,-4.905589,-2.726272,-1.855818,1.6144505,2,5.0,MAP,t-Distribution,Sequential LSTM
147,-1.8392919,-5.569599,-3.4263582,-2.5703135,1.5877252,2,5.0,MAP,t-Distribution,Sequential LSTM
148,-1.3621039,-5.8563957,-3.3055077,-2.2866423,1.8897125,2,5.0,MAP,t-Distribution,Sequential LSTM
149,2.3239975,-5.4925437,-3.2830608,-2.400558,1.6367977,2,5.0,MAP,t-Distribution,Sequential LSTM
150,-2.3938804,-5.425556,-3.2962413,-2.4457588,1.5774088,2,5.0,MAP,t-Distribution,Sequential LSTM
151,-3.9409041,-6.2996664,-3.9010403,-2.9429908,1.7769159,2,5.0,MAP,t-Distribution,Sequential LSTM
152,-0.13484967,-6.605101,-3.8100777,-2.6937008,2.070569,2,5.0,MAP,t-Distribution,Sequential LSTM
153,1.3126984,-6.217316,-4.073113,-3.2166836,1.5884382,2,5.0,MAP,t-Distribution,Sequential LSTM
154,1.5851282,-5.343595,-2.8603299,-1.8684741,1.8396169,2,5.0,MAP,t-Distribution,Sequential LSTM
155,2.3933096,-6.1113567,-3.1385634,-1.9511821,2.2022624,2,5.0,MAP,t-Distribution,Sequential LSTM
156,-0.2149699,-6.516821,-4.182882,-3.2506692,1.7289954,2,5.0,MAP,t-Distribution,Sequential LSTM
157,2.2906976,-6.650956,-4.3875685,-3.483535,1.6767305,2,5.0,MAP,t-Distribution,Sequential LSTM
158,2.717884,-6.811129,-4.4136896,-3.4561136,1.7760371,2,5.0,MAP,t-Distribution,Sequential LSTM
159,-6.8958435,-6.652986,-3.5940738,-2.3722951,2.2660596,2,5.0,MAP,t-Distribution,Sequential LSTM
160,1.0026687,-7.538849,-4.529731,-3.3278406,2.2291722,2,5.0,MAP,t-Distribution,Sequential LSTM
161,2.4105785,-4.586611,-2.644017,-1.868114,1.4390845,2,5.0,MAP,t-Distribution,Sequential LSTM
162,-0.54364616,-5.555461,-3.4165814,-2.5622787,1.5844941,2,5.0,MAP,t-Distribution,Sequential LSTM
163,0.3451018,-5.2064257,-2.8569455,-1.9185255,1.7405083,2,5.0,MAP,t-Distribution,Sequential LSTM
164,1.405441,-5.373624,-2.7830677,-1.7483581,1.9190989,2,5.0,MAP,t-Distribution,Sequential LSTM
165,0.52013344,-6.515181,-4.23779,-3.3281639,1.6871041,2,5.0,MAP,t-Distribution,Sequential LSTM
166,-0.57896125,-4.8583703,-2.6011493,-1.6995791,1.6721622,2,5.0,MAP,t-Distribution,Sequential LSTM
167,0.034495115,-4.8981605,-2.8602567,-2.0462852,1.5096909,2,5.0,MAP,t-Distribution,Sequential LSTM
168,-3.1010842,-4.9655704,-2.6722913,-1.7563192,1.698874,2,5.0,MAP,t-Distribution,Sequential LSTM
169,1.4128404,-7.5691996,-4.8504486,-3.7645357,2.0140662,2,5.0,MAP,t-Distribution,Sequential LSTM
170,1.5904493,-4.8182464,-2.8111665,-2.0095067,1.4868562,2,5.0,MAP,t-Distribution,Sequential LSTM
171,3.2287488,-6.910023,-4.5047307,-3.5440183,1.7818545,2,5.0,MAP,t-Distribution,Sequential LSTM
172,0.32961148,-6.151299,-3.498786,-2.4393299,1.9649967,2,5.0,MAP,t-Distribution,Sequential LSTM
173,-1.5977703,-5.1381545,-3.2632663,-2.5144057,1.388928,2,5.0,MAP,t-Distribution,Sequential LSTM
174,-1.7947872,-7.246222,-4.717143,-3.7069883,1.8735561,2,5.0,MAP,t-Distribution,Sequential LSTM
175,7.1289244,-5.9032025,-3.6051717,-2.6873014,1.7023942,2,5.0,MAP,t-Distribution,Sequential LSTM
176,-0.97833085,-7.027749,-4.498473,-3.4882398,1.8737022,2,5.0,MAP,t-Distribution,Sequential LSTM
177,2.979082,-7.115231,-4.6422644,-3.6545217,1.8319879,2,5.0,MAP,t-Distribution,Sequential LSTM
178,-2.6491952,-6.24264,-3.4482238,-2.3320894,2.0701194,2,5.0,MAP,t-Distribution,Sequential LSTM
179,3.6859643,-6.262807,-3.8259635,-2.8526495,1.8052273,2,5.0,MAP,t-Distribution,Sequential LSTM
180,1.362825,-6.202874,-3.866542,-2.9333737,1.7307681,2,5.0,MAP,t-Distribution,Sequential LSTM
181,2.494837,-6.55801,-4.277276,-3.3663142,1.6895809,2,5.0,MAP,t-Distribution,Sequential LSTM
182,1.6894392,-6.9337583,-4.4966273,-3.523198,1.8054407,2,5.0,MAP,t-Distribution,Sequential LSTM
183,-0.23980764,-5.150913,-2.9615963,-2.0871482,1.6218581,2,5.0,MAP,t-Distribution,Sequential LSTM
184,-0.24722525,-5.936348,-3.864477,-3.0369387,1.5348538,2,5.0,MAP,t-Distribution,Sequential LSTM
185,2.6301649,-6.113756,-3.9916866,-3.1440978,1.5720415,2,5.0,MAP,t-Distribution,Sequential LSTM
186,0.61687064,-5.638007,-3.3232245,-2.3986633,1.7148042,2,5.0,MAP,t-Distribution,Sequential LSTM
187,-3.618579,-4.737929,-2.561475,-1.6921644,1.6123296,2,5.0,MAP,t-Distribution,Sequential LSTM
188,-3.2767432,-7.1541696,-3.7209454,-2.3496606,2.5433521,2,5.0,MAP,t-Distribution,Sequential LSTM
189,-1.9681035,-8.671521,-5.6430984,-4.433498,2.243473,2,5.0,MAP,t-Distribution,Sequential LSTM
190,3.7968245,-6.0184608,-3.3049169,-2.221084,2.0102086,2,5.0,MAP,t-Distribution,Sequential LSTM
191,1.8415569,-6.174937,-3.7834122,-2.828199,1.7716552,2,5.0,MAP,t-Distribution,Sequential LSTM
192,-1.6512502,-5.242749,-3.2225416,-2.4156384,1.4965811,2,5.0,MAP,t-Distribution,Sequential LSTM
193,-0.101003915,-5.671914,-3.389446,-2.4777918,1.6908653,2,5.0,MAP,t-Distribution,Sequential LSTM
194,0.5348067,-4.667851,-2.8624387,-2.1413283,1.3374597,2,5.0,MAP,t-Distribution,Sequential LSTM
195,0.9766868,-4.838213,-3.020701,-2.2947578,1.346423,2,5.0,MAP,t-Distribution,Sequential LSTM
196,-0.4364799,-5.1413584,-3.2392313,-2.4794915,1.4091065,2,5.0,MAP,t-Distribution,Sequential LSTM
197,-3.228366,-5.4350977,-2.9014285,-1.8894404,1.8769567,2,5.0,MAP,t-Distribution,Sequential LSTM
198,2.2691512,-7.0721107,-4.4725943,-3.4343057,1.9257367,2,5.0,MAP,t-Distribution,Sequential LSTM
199,-1.7233214,-6.129483,-3.2342143,-2.0777977,2.1448317,2,5.0,MAP,t-Distribution,Sequential LSTM
200,2.1583514,-6.955544,-4.4688435,-3.4756157,1.8421617,2,5.0,MAP,t-Distribution,Sequential LSTM
201,0.586132,-5.5923204,-3.0930777,-2.09484,1.8514534,2,5.0,MAP,t-Distribution,Sequential LSTM
202,1.5748729,-5.9446645,-3.8563745,-3.022278,1.5470171,2,5.0,MAP,t-Distribution,Sequential LSTM
203,0.2685814,-4.981671,-2.987015,-2.1903176,1.4776523,2,5.0,MAP,t-Distribution,Sequential LSTM
204,-0.2657644,-5.848385,-3.794205,-2.9737327,1.5217482,2,5.0,MAP,t-Distribution,Sequential LSTM
205,-2.0724895,-4.698199,-2.6726947,-1.8636762,1.5005049,2,5.0,MAP,t-Distribution,Sequential LSTM
206,0.5001071,-6.5994873,-4.174863,-3.2064288,1.7961758,2,5.0,MAP,t-Distribution,Sequential LSTM
207,-0.7131447,-4.657881,-2.8670862,-2.151814,1.3266311,2,5.0,MAP,t-Distribution,Sequential LSTM
208,2.1466641,-5.034398,-3.0808067,-2.3005111,1.4472315,2,5.0,MAP,t-Distribution,Sequential LSTM
209,-1.0031644,-5.3506427,-2.9918377,-2.0496933,1.747416,2,5.0,MAP,t-Distribution,Sequential LSTM
210,2.5573585,-5.2634377,-3.200767,-2.3769035,1.5280381,2,5.0,MAP,t-Distribution,Sequential LSTM
211,-0.9996795,-6.225296,-3.9603574,-3.0557046,1.6778795,2,5.0,MAP,t-Distribution,Sequential LSTM
212,-0.15355894,-5.265964,-3.014773,-2.1156113,1.6676952,2,5.0,MAP,t-Distribution,Sequential LSTM
213,-0.37919706,-5.5365562,-3.5657096,-2.7785218,1.4600146,2,5.0,MAP,t-Distribution,Sequential LSTM
214,4.136906,-5.2163854,-3.302715,-2.5383646,1.4176577,2,5.0,MAP,t-Distribution,Sequential LSTM
215,-1.26454,-6.309679,-3.9216235,-2.9677958,1.7690854,2,5.0,MAP,t-Distribution,Sequential LSTM
216,0.39325172,-6.6827216,-4.3022556,-3.3514597,1.7634624,2,5.0,MAP,t-Distribution,Sequential LSTM
217,-1.7137067,-5.0040455,-2.6301682,-1.6820035,1.7585818,2,5.0,MAP,t-Distribution,Sequential LSTM
218,0.601431,-5.8355436,-3.5726,-2.6687438,1.6764016,2,5.0,MAP,t-Distribution,Sequential LSTM
219,-0.14373074,-5.6099114,-3.6078212,-2.8081543,1.4831598,2,5.0,MAP,t-Distribution,Sequential LSTM
220,-0.33236068,-4.5747995,-2.689723,-1.9367933,1.3964753,2,5.0,MAP,t-Distribution,Sequential LSTM
221,0.43269968,-5.371971,-3.4354951,-2.6620355,1.4345526,2,5.0,MAP,t-Distribution,Sequential LSTM
222,-1.342303,-4.4994617,-2.5649078,-1.7922161,1.4331285,2,5.0,MAP,t-Distribution,Sequential LSTM
223,-0.8169575,-5.6038218,-3.169737,-2.1975248,1.8031837,2,5.0,MAP,t-Distribution,Sequential LSTM
224,3.1666741,-5.434885,-2.9898913,-2.0133216,1.8112652,2,5.0,MAP,t-Distribution,Sequential LSTM
225,-0.018938124,-6.0742884,-3.388868,-2.3162684,1.9893746,2,5.0,MAP,t-Distribution,Sequential LSTM
226,0.93982077,-5.5246396,-3.55779,-2.772199,1.4570533,2,5.0,MAP,t-Distribution,Sequential LSTM
227,-0.9964989,-4.60191,-2.7329082,-1.9863989,1.3845673,2,5.0,MAP,t-Distribution,Sequential LSTM
228,1.6807803,-5.6190243,-3.0829525,-2.070005,1.8787363,2,5.0,MAP,t-Distribution,Sequential LSTM
229,1.0904773,-5.174012,-3.19273,-2.401374,1.4677452,2,5.0,MAP,t-Distribution,Sequential LSTM
