Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
132,5.090018,-3.46368,-1.7685946,-1.0915504,1.2557288,29,5.0,MAP,t-Distribution,Sequential LSTM
133,-2.3595958,-2.7644198,-1.8336322,-1.4618609,0.68953264,29,5.0,MAP,t-Distribution,Sequential LSTM
134,2.9262378,-2.6997998,-1.5894166,-1.1459119,0.8225781,29,5.0,MAP,t-Distribution,Sequential LSTM
135,4.7110105,-2.7480507,-1.78005,-1.3934151,0.7171004,29,5.0,MAP,t-Distribution,Sequential LSTM
136,2.0841894,-2.665423,-1.4242232,-0.9284681,0.9194879,29,5.0,MAP,t-Distribution,Sequential LSTM
137,3.2237215,-3.2187345,-1.9954255,-1.5068163,0.9062343,29,5.0,MAP,t-Distribution,Sequential LSTM
138,1.6185293,-4.3050737,-2.5358074,-1.829134,1.3106828,29,5.0,MAP,t-Distribution,Sequential LSTM
139,2.30292,-7.4633756,-4.5353994,-3.3659189,2.1690617,29,5.0,MAP,t-Distribution,Sequential LSTM
140,3.4228315,-3.365629,-2.0428634,-1.5145298,0.9799122,29,5.0,MAP,t-Distribution,Sequential LSTM
141,1.8522116,-3.9390938,-2.2821038,-1.6202753,1.2275077,29,5.0,MAP,t-Distribution,Sequential LSTM
142,1.4717445,-2.7719822,-1.7897598,-1.3974442,0.72763604,29,5.0,MAP,t-Distribution,Sequential LSTM
143,-0.6361278,-4.288274,-2.5264761,-1.822786,1.3051497,29,5.0,MAP,t-Distribution,Sequential LSTM
144,0.78476214,-3.9726582,-2.45155,-1.8439949,1.1268457,29,5.0,MAP,t-Distribution,Sequential LSTM
145,-2.8146572,-3.4124515,-2.0403776,-1.4923495,1.01644,29,5.0,MAP,t-Distribution,Sequential LSTM
146,2.4612324,-4.16675,-2.3223307,-1.5856401,1.3663561,29,5.0,MAP,t-Distribution,Sequential LSTM
147,-2.3186328,-4.0972624,-2.5665374,-1.9551413,1.1339699,29,5.0,MAP,t-Distribution,Sequential LSTM
148,-0.50829005,-5.966804,-3.4535267,-2.4496837,1.86185,29,5.0,MAP,t-Distribution,Sequential LSTM
149,3.0946753,-5.681647,-3.4760554,-2.5951068,1.6339147,29,5.0,MAP,t-Distribution,Sequential LSTM
150,0.19964696,-4.9290857,-3.0951226,-2.3626082,1.3586105,29,5.0,MAP,t-Distribution,Sequential LSTM
151,-0.30719197,-4.554405,-2.7050788,-1.9664282,1.3699917,29,5.0,MAP,t-Distribution,Sequential LSTM
152,0.351022,-4.414957,-2.507571,-1.7457304,1.4130024,29,5.0,MAP,t-Distribution,Sequential LSTM
153,0.6254932,-5.401463,-3.4738533,-2.703935,1.4279844,29,5.0,MAP,t-Distribution,Sequential LSTM
154,1.4436018,-4.0803127,-2.4177456,-1.7536898,1.2316391,29,5.0,MAP,t-Distribution,Sequential LSTM
155,1.6858268,-4.1790304,-2.5044534,-1.8356009,1.240536,29,5.0,MAP,t-Distribution,Sequential LSTM
156,1.2259438,-3.70022,-2.201451,-1.6028188,1.1102966,29,5.0,MAP,t-Distribution,Sequential LSTM
157,-3.4615407,-3.968832,-2.2861772,-1.6140977,1.2465204,29,5.0,MAP,t-Distribution,Sequential LSTM
158,-0.14055708,-5.0284905,-3.2295425,-2.5110137,1.3326709,29,5.0,MAP,t-Distribution,Sequential LSTM
159,-2.4003017,-3.8571112,-2.2980037,-1.6752713,1.1549957,29,5.0,MAP,t-Distribution,Sequential LSTM
160,0.06497774,-4.583169,-2.5561671,-1.7465503,1.5016143,29,5.0,MAP,t-Distribution,Sequential LSTM
161,0.28532478,-4.925297,-3.0934627,-2.3617988,1.3570331,29,5.0,MAP,t-Distribution,Sequential LSTM
162,2.5637488,-4.1951933,-2.7522328,-2.1758914,1.0689532,29,5.0,MAP,t-Distribution,Sequential LSTM
163,-0.56840515,-4.9918084,-3.1176438,-2.3690727,1.3883919,29,5.0,MAP,t-Distribution,Sequential LSTM
164,2.0768926,-4.8142614,-3.0625563,-2.3628972,1.2976731,29,5.0,MAP,t-Distribution,Sequential LSTM
165,0.032058425,-3.765468,-2.3314295,-1.7586515,1.0623438,29,5.0,MAP,t-Distribution,Sequential LSTM
166,-0.5697143,-4.5762486,-2.9052079,-2.2377672,1.2379167,29,5.0,MAP,t-Distribution,Sequential LSTM
167,-0.5411578,-3.6464736,-2.0324237,-1.3877465,1.1956973,29,5.0,MAP,t-Distribution,Sequential LSTM
168,-0.29802924,-4.775336,-3.001062,-2.2923887,1.3143921,29,5.0,MAP,t-Distribution,Sequential LSTM
169,0.7283376,-5.198981,-3.3760648,-2.647963,1.3504264,29,5.0,MAP,t-Distribution,Sequential LSTM
170,-0.39965987,-4.2494497,-2.6706612,-2.040068,1.1695756,29,5.0,MAP,t-Distribution,Sequential LSTM
171,0.74010575,-2.621141,-1.5545295,-1.128508,0.7901517,29,5.0,MAP,t-Distribution,Sequential LSTM
172,-0.2446602,-3.6455195,-2.151733,-1.5550907,1.1066055,29,5.0,MAP,t-Distribution,Sequential LSTM
173,0.28745618,-3.540154,-2.19681,-1.6602571,0.9951568,29,5.0,MAP,t-Distribution,Sequential LSTM
174,-1.4461039,-3.3433216,-1.9778905,-1.4325155,1.0115191,29,5.0,MAP,t-Distribution,Sequential LSTM
175,-0.9321617,-3.4085207,-2.0670564,-1.5312543,0.99376434,29,5.0,MAP,t-Distribution,Sequential LSTM
176,-0.8629725,-3.1779387,-1.8990372,-1.3882235,0.94741744,29,5.0,MAP,t-Distribution,Sequential LSTM
177,2.2077641,-3.7482781,-2.3160193,-1.7439523,1.0610255,29,5.0,MAP,t-Distribution,Sequential LSTM
178,-1.0016192,-2.940758,-1.7531624,-1.2788178,0.8797775,29,5.0,MAP,t-Distribution,Sequential LSTM
179,0.12115651,-3.0992692,-1.9062448,-1.4297318,0.88379914,29,5.0,MAP,t-Distribution,Sequential LSTM
180,-0.83209133,-3.2903824,-2.0429068,-1.5446451,0.92413706,29,5.0,MAP,t-Distribution,Sequential LSTM
181,0.8185491,-3.8235855,-2.424622,-1.8658535,1.0363601,29,5.0,MAP,t-Distribution,Sequential LSTM
182,-1.386918,-3.1542237,-1.9649637,-1.4899542,0.8810105,29,5.0,MAP,t-Distribution,Sequential LSTM
183,1.2363528,-3.9083142,-2.3193755,-1.6847279,1.1770948,29,5.0,MAP,t-Distribution,Sequential LSTM
184,0.7747728,-3.9088633,-2.5460353,-2.0017,1.0095909,29,5.0,MAP,t-Distribution,Sequential LSTM
185,-1.062243,-4.1336646,-2.5995064,-1.9867392,1.1365131,29,5.0,MAP,t-Distribution,Sequential LSTM
186,-0.17370252,-4.0644207,-2.458302,-1.8167924,1.189822,29,5.0,MAP,t-Distribution,Sequential LSTM
187,-2.6343424,-3.9170558,-2.382833,-1.7700398,1.136561,29,5.0,MAP,t-Distribution,Sequential LSTM
188,-1.2812502,-3.4719899,-1.6712531,-0.95201004,1.333996,29,5.0,MAP,t-Distribution,Sequential LSTM
189,-0.45707062,-5.785671,-3.6099412,-2.7409198,1.6117933,29,5.0,MAP,t-Distribution,Sequential LSTM
190,1.5469514,-5.1646833,-3.1720996,-2.3762295,1.4761175,29,5.0,MAP,t-Distribution,Sequential LSTM
191,1.1973029,-3.5585155,-2.163997,-1.6070038,1.0330673,29,5.0,MAP,t-Distribution,Sequential LSTM
192,0.5778118,-4.4593134,-2.6663742,-1.9502456,1.3282195,29,5.0,MAP,t-Distribution,Sequential LSTM
193,0.32967556,-4.202316,-2.532295,-1.865262,1.2371609,29,5.0,MAP,t-Distribution,Sequential LSTM
194,-1.057939,-4.227593,-2.563249,-1.8984834,1.2329555,29,5.0,MAP,t-Distribution,Sequential LSTM
195,-0.2085299,-4.085956,-2.4785967,-1.8365917,1.190741,29,5.0,MAP,t-Distribution,Sequential LSTM
196,-0.3511967,-4.0597825,-2.5033855,-1.8817358,1.1529878,29,5.0,MAP,t-Distribution,Sequential LSTM
197,0.50643796,-4.58364,-2.8209162,-2.116856,1.3058357,29,5.0,MAP,t-Distribution,Sequential LSTM
198,-0.23930405,-4.9279904,-3.197322,-2.506065,1.2820892,29,5.0,MAP,t-Distribution,Sequential LSTM
199,-0.5563766,-2.856254,-1.5831711,-1.0746814,0.9431071,29,5.0,MAP,t-Distribution,Sequential LSTM
200,-0.53592753,-4.448841,-2.8169198,-2.1651042,1.2089368,29,5.0,MAP,t-Distribution,Sequential LSTM
201,0.052522257,-3.55939,-2.2312622,-1.7007866,0.98388475,29,5.0,MAP,t-Distribution,Sequential LSTM
202,-0.6893263,-3.5125957,-2.2378018,-1.7286286,0.94437456,29,5.0,MAP,t-Distribution,Sequential LSTM
203,0.7483181,-3.3429577,-2.047142,-1.5295726,0.9599476,29,5.0,MAP,t-Distribution,Sequential LSTM
204,0.9045601,-3.6136231,-2.2927063,-1.7651109,0.97854286,29,5.0,MAP,t-Distribution,Sequential LSTM
205,-0.08452997,-3.741274,-2.2219207,-1.6150668,1.1255456,29,5.0,MAP,t-Distribution,Sequential LSTM
206,0.36032948,-3.7146318,-2.395604,-1.8687629,0.9771434,29,5.0,MAP,t-Distribution,Sequential LSTM
207,0.21338327,-4.0544252,-2.5148966,-1.8999844,1.1404916,29,5.0,MAP,t-Distribution,Sequential LSTM
208,-0.5432841,-4.257745,-2.622375,-1.9691821,1.2114913,29,5.0,MAP,t-Distribution,Sequential LSTM
209,-0.13380699,-2.8389456,-1.5143502,-0.9852855,0.9812679,29,5.0,MAP,t-Distribution,Sequential LSTM
210,2.559118,-4.6899023,-2.9793506,-2.2961287,1.2671864,29,5.0,MAP,t-Distribution,Sequential LSTM
211,-0.9661886,-3.6720157,-2.2538857,-1.6874619,1.0505588,29,5.0,MAP,t-Distribution,Sequential LSTM
212,1.4201088,-3.9200354,-2.3555124,-1.7306169,1.1590074,29,5.0,MAP,t-Distribution,Sequential LSTM
213,-0.3367297,-3.9093313,-2.4172895,-1.8213441,1.1053131,29,5.0,MAP,t-Distribution,Sequential LSTM
214,-0.6439356,-4.074882,-2.656498,-2.0899727,1.0507469,29,5.0,MAP,t-Distribution,Sequential LSTM
215,-0.80252707,-3.487744,-2.0339372,-1.4532635,1.0769883,29,5.0,MAP,t-Distribution,Sequential LSTM
216,0.18687578,-3.8016908,-2.3451967,-1.7634498,1.078979,29,5.0,MAP,t-Distribution,Sequential LSTM
217,0.4185716,-3.1916387,-1.7856109,-1.224021,1.0415933,29,5.0,MAP,t-Distribution,Sequential LSTM
218,0.69822156,-3.939932,-2.3613427,-1.7308288,1.1694281,29,5.0,MAP,t-Distribution,Sequential LSTM
219,1.1926361,-3.7326906,-2.395307,-1.8611345,0.9907413,29,5.0,MAP,t-Distribution,Sequential LSTM
220,0.344845,-3.888732,-2.434328,-1.8534158,1.0774307,29,5.0,MAP,t-Distribution,Sequential LSTM
221,0.5610418,-4.6419992,-3.0333045,-2.390766,1.1917303,29,5.0,MAP,t-Distribution,Sequential LSTM
222,-0.8202689,-4.182325,-2.5953119,-1.9614335,1.1756681,29,5.0,MAP,t-Distribution,Sequential LSTM
223,1.4931005,-3.8643293,-2.4600017,-1.8990909,1.0403339,29,5.0,MAP,t-Distribution,Sequential LSTM
224,0.4294405,-3.5125995,-2.2587042,-1.7578784,0.9288928,29,5.0,MAP,t-Distribution,Sequential LSTM
225,-0.671486,-3.327119,-2.0011108,-1.4714817,0.98231465,29,5.0,MAP,t-Distribution,Sequential LSTM
226,-0.19960389,-3.9865994,-2.4998887,-1.9060725,1.1013639,29,5.0,MAP,t-Distribution,Sequential LSTM
