Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
1,0.6461859,-2.5576425,-1.5390519,-1.1322106,0.75457764,10,5.0,MAP,t-Distribution,Sequential LSTM
2,-0.526154,-2.6709886,-1.5770488,-1.1401118,0.81039673,10,5.0,MAP,t-Distribution,Sequential LSTM
3,-0.25596973,-2.6810465,-1.5953445,-1.1616979,0.8042941,10,5.0,MAP,t-Distribution,Sequential LSTM
4,-0.16708808,-2.700613,-1.6556118,-1.2382215,0.77414286,10,5.0,MAP,t-Distribution,Sequential LSTM
5,2.0811374,-3.0471632,-1.9085398,-1.4537554,0.8434987,10,5.0,MAP,t-Distribution,Sequential LSTM
6,-0.43634492,-3.316842,-1.9915696,-1.4622347,0.98176926,10,5.0,MAP,t-Distribution,Sequential LSTM
7,-0.24563126,-2.5237625,-1.4929192,-1.0811839,0.7636546,10,5.0,MAP,t-Distribution,Sequential LSTM
8,-0.8670984,-2.6707551,-1.6013638,-1.1742318,0.7922112,10,5.0,MAP,t-Distribution,Sequential LSTM
9,-0.9375383,-2.7718384,-1.506988,-1.0017865,0.9370084,10,5.0,MAP,t-Distribution,Sequential LSTM
10,-0.54508096,-2.738066,-1.5398104,-1.061208,0.88767445,10,5.0,MAP,t-Distribution,Sequential LSTM
11,-0.5069531,-2.4909747,-1.4679936,-1.0593987,0.7578302,10,5.0,MAP,t-Distribution,Sequential LSTM
12,-0.6947856,-3.2074876,-1.9915118,-1.5058316,0.9008018,10,5.0,MAP,t-Distribution,Sequential LSTM
13,1.1849949,-3.2177193,-1.806631,-1.2430197,1.0453423,10,5.0,MAP,t-Distribution,Sequential LSTM
14,-0.8633033,-3.9313948,-2.2440526,-1.570101,1.2499928,10,5.0,MAP,t-Distribution,Sequential LSTM
15,0.1857781,-3.1980536,-2.082302,-1.6366532,0.826555,10,5.0,MAP,t-Distribution,Sequential LSTM
16,0.07560768,-3.2703066,-2.2080293,-1.7837385,0.78694123,10,5.0,MAP,t-Distribution,Sequential LSTM
17,-0.9154951,-3.1474552,-1.9663777,-1.4946364,0.874949,10,5.0,MAP,t-Distribution,Sequential LSTM
18,-1.5783823,-3.739538,-2.1058547,-1.4533358,1.2102417,10,5.0,MAP,t-Distribution,Sequential LSTM
19,0.10038017,-3.320927,-2.1291056,-1.6530731,0.88290805,10,5.0,MAP,t-Distribution,Sequential LSTM
20,-0.48704517,-3.2461338,-2.0229104,-1.5343355,0.9061708,10,5.0,MAP,t-Distribution,Sequential LSTM
21,0.74747723,-3.6304166,-2.3842185,-1.8864669,0.92319083,10,5.0,MAP,t-Distribution,Sequential LSTM
22,0.8698086,-2.8264313,-1.7593205,-1.3330994,0.7905217,10,5.0,MAP,t-Distribution,Sequential LSTM
23,0.851544,-3.262636,-2.118415,-1.6613951,0.8476452,10,5.0,MAP,t-Distribution,Sequential LSTM
24,1.1595834,-2.4763503,-1.5052924,-1.1174363,0.7193653,10,5.0,MAP,t-Distribution,Sequential LSTM
25,0.111787826,-3.0907435,-1.9860662,-1.5448403,0.8183513,10,5.0,MAP,t-Distribution,Sequential LSTM
26,-0.9227549,-2.3912,-1.4078909,-1.0151415,0.728441,10,5.0,MAP,t-Distribution,Sequential LSTM
27,0.37274545,-3.2519188,-1.8986332,-1.3581092,1.0025218,10,5.0,MAP,t-Distribution,Sequential LSTM
28,0.6464548,-2.195632,-1.3274602,-0.9806984,0.64314663,10,5.0,MAP,t-Distribution,Sequential LSTM
