Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,2233.3271,NaN,5.0,1,2,9.2103405,Sequential RNN,2233.3271,Red,98.79518
0.1,929.1241,0.217617,5.0,1,2,4.6051702,Sequential RNN,928.9065,Red,92.36948
0.05,1361.4401,NaN,5.0,1,2,5.9914646,Sequential RNN,1361.4401,Red,96.385544
0.01,2251.7134,NaN,5.0,1,2,9.2103405,Sequential LSTM,2251.7134,Red,99.196785
0.1,910.8343,0.47031975,5.0,1,2,4.6051702,Sequential LSTM,910.36395,Red,91.56626
0.05,1361.4401,NaN,5.0,1,2,5.9914646,Sequential LSTM,1361.4401,Red,96.385544
