N_Assets,Confidence_Level,LR_CC,LR_IND,Basel_Zone,LR_TUFF,Model,LR_UC,PF_Percent,TUFF
5,0.01,14.888048,4.605631,Yellow,0.05024429,Sequential RNN,10.282417,3.6144576,124
5,0.1,0.9466874,0.9462449,Green,0.56285155,Sequential RNN,0.00044250488,10.040161,19
5,0.05,4.006488,3.025157,Green,5.5293636,Sequential RNN,0.9813309,6.4257026,107
5,0.01,5.1236563,3.1464646,Green,0.05024429,Sequential LSTM,1.9771919,2.008032,124
5,0.1,3.3131647,2.6001825,Green,5.8140535,Sequential LSTM,0.7129822,8.433735,54
5,0.05,7.3954635,7.210733,Green,5.5293636,Sequential LSTM,0.18473053,4.4176707,107
