Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day
-0.08154294,-0.049746215,0.10922329,-0.17644814,0.5965543,0.31485185,-0.077557474,0.11046758,-0.03235479,0.2865526,64
0.0059478106,-0.052210182,0.070496924,-0.23337376,0.5220858,0.47473446,-0.042819817,0.011038812,-0.15254338,0.3966433,65
-0.13914633,-0.034488454,0.0027197066,-0.2333233,0.5970935,0.45662126,0.0054953024,0.015606284,-0.08120255,0.41062453,66
-0.09177424,-0.04502161,0.041686784,-0.24055278,0.5750113,0.47379452,-0.0075185727,-0.024434548,-0.017919717,0.33672887,67
-0.08230082,-0.014203578,-0.0051285196,-0.22671695,0.52432054,0.5090027,0.010754664,-0.03028255,-0.0012153822,0.31576988,68
-0.08059586,-0.045235224,0.019798633,-0.22812107,0.49877948,0.5332727,0.0015512614,0.005404863,0.018524338,0.2766209,69
-0.07367921,-0.03930801,0.021139704,-0.24597737,0.5314757,0.46002775,-0.025409348,0.0359413,0.0852901,0.25049937,70
-0.07214945,-0.038975373,0.027161244,-0.2310516,0.5127889,0.4430603,-0.02641149,0.028487487,0.1211024,0.23598762,71
-0.061561137,-0.04895313,0.040314134,-0.22576497,0.49291173,0.440837,-0.025892895,0.025642132,0.14604028,0.21642685,72
-0.06012174,-0.045457374,0.04775805,-0.20702563,0.47157446,0.4412258,-0.034074236,0.03506394,0.13589002,0.21516672,73
-0.035691787,-0.059053686,0.041046776,-0.18666853,0.44406974,0.43995696,-0.014944744,0.030851591,0.13277414,0.20765953,74
-0.014558391,-0.047043927,-0.010083112,-0.19822033,0.47767517,0.52336514,0.008545365,0.0328152,0.035393365,0.1921115,75
0.049547907,-0.057549924,0.0039660702,-0.20567514,0.43815923,0.45870373,-0.018419325,0.078850165,0.06898233,0.18343495,76
0.019093074,-0.048453223,-0.01546376,-0.13636814,0.4356441,0.5332264,-0.026430352,0.017789472,-0.038107123,0.2590696,77
0.03800896,-0.061927907,-0.04616354,-0.1904427,0.5391136,0.4695384,-0.039112117,0.098867714,-0.14884277,0.34096038,78
0.07432194,-0.06980743,-0.07693833,-0.21420789,0.397862,0.51969916,0.093549445,-0.103948615,-0.068741165,0.4482109,79
0.07687488,-0.06299897,-0.042322446,-0.19463725,0.32281202,0.569935,0.064765975,-0.08916934,-0.06084305,0.41558316,80
0.07755735,-0.0746175,-0.036470033,-0.18425032,0.28593713,0.5728527,0.06294645,-0.07033623,-0.039382048,0.40576252,81
0.09229325,-0.030225668,0.089748055,-0.20493783,0.3183715,0.59039855,0.077379525,-0.18391019,-0.16532056,0.41620335,82
0.090869136,-0.036636252,0.08706941,-0.1779762,0.3158113,0.5878545,0.08800868,-0.19384013,-0.11219698,0.35103658,83
0.040792644,-0.048283406,0.09445492,-0.14858884,0.28986955,0.5835782,0.10308486,-0.18405285,-0.097059205,0.36620408,84
0.028010787,-0.055986818,0.13506104,-0.18175577,0.31742895,0.55670196,0.1182593,-0.18265323,-0.06437117,0.32930493,85
0.008276537,-0.013906387,0.11504341,-0.14676388,0.3393809,0.5596997,0.058013152,-0.14022015,-0.058601655,0.27907836,86
-0.03840729,-0.038051724,0.23355706,-0.17750387,0.400855,0.45762283,0.07437265,-0.110769406,-0.15066168,0.34898642,87
0.010457069,-0.07322524,0.21574672,-0.16746971,0.39820626,0.45039228,0.010241107,-0.073492914,-0.11246474,0.34160918,88
0.0069429404,-0.054960858,0.17375422,-0.16017047,0.41111526,0.37496713,0.089202136,-0.16821598,-0.024928674,0.3522943,89
0.026555946,-0.030269532,0.15147394,-0.1087509,0.3995257,0.3776292,0.0822614,-0.22672921,0.0058311615,0.3224723,90
0.04047334,-0.028619306,0.02890212,-0.12781896,0.39597994,0.45293275,0.0456754,-0.18675405,0.07247709,0.30675167,91
0.04991017,-0.06001676,0.22873874,-0.13432589,0.47902983,0.33148018,0.05304256,-0.25600043,0.1832393,0.12490229,92
0.07437322,-0.1514839,-0.1920898,-0.098325275,0.61652184,0.3501598,0.21678424,-0.3333263,-0.101855166,0.61924136,93
0.0032488005,-0.07791109,-0.07188434,-0.07499531,0.5723079,0.35517123,0.21696654,-0.39925927,-0.16722211,0.64357764,94
-0.011785576,-0.11019527,-0.07147754,-0.10372302,0.617207,0.35313806,0.14974219,-0.25520784,-0.15540192,0.58770394,95
0.031196391,-0.10932823,-0.05483245,-0.05329648,0.5862662,0.5087285,0.17883466,-0.45095426,-0.030129444,0.3935151,96
0.028502027,-0.057215743,0.063499786,-0.086137176,0.6846843,0.3742985,0.18718424,-0.44615114,-0.1791181,0.4304533,97
-0.03959637,-0.03362975,0.13832772,-0.042560715,0.6871335,0.38374987,0.19202133,-0.5136696,-0.21619734,0.44442138,98
-0.025700556,-0.028065775,0.15327263,0.0041232565,0.5755801,0.4737224,0.17071037,-0.44362596,-0.25113872,0.3711222,99
0.024694093,0.073074,0.19126697,0.11523834,0.7708363,0.3139569,0.2761927,-0.79869956,-0.056080457,0.08952074,100
0.08059323,0.034916166,0.20083883,-0.12709342,0.6561782,0.61561406,0.12127796,-0.41379628,-0.32195643,0.15342773,101
0.018173877,-0.033271603,0.29223344,-0.13188666,0.64484584,0.58561206,0.14895195,-0.42407367,-0.27508715,0.1745019,102
0.029875284,-0.07140222,0.22790232,-0.13953614,0.60606,0.65117764,0.1039041,-0.34123197,-0.22164522,0.15489617,103
0.032846786,-0.07698715,0.19114386,-0.15994573,0.606022,0.63278973,0.08565683,-0.28490928,-0.16635321,0.13973613,104
0.0068966704,-0.07715335,0.19060126,-0.13882287,0.56341165,0.6560133,0.0673284,-0.24366583,-0.18376368,0.1591544,105
0.052436974,-0.095241666,0.12258881,-0.1741265,0.56037843,0.67303735,0.05197254,-0.19783889,-0.14470623,0.15149923,106
0.07897708,-0.12789293,0.14256184,-0.15142296,0.48958525,0.6619652,0.02311381,-0.16965231,-0.07218407,0.12494912,107
0.17966017,-0.13214628,0.20653693,-0.23225719,0.3513753,0.7374849,0.10360373,-0.24743159,-0.1830315,0.21620558,108
0.12829134,-0.12778628,0.18367504,-0.18834531,0.30643678,0.7493104,0.066086665,-0.16960824,-0.14956121,0.20150083,109
0.12670814,-0.10413934,0.14078824,-0.15929113,0.27596843,0.7775746,0.036824334,-0.11632233,-0.17002751,0.19191654,110
0.10570468,-0.10700589,0.16066158,-0.14340594,0.2573426,0.751749,0.03979714,-0.092490226,-0.22472636,0.25237346,111
0.1712152,0.011881399,-0.27326292,-0.29604086,0.5664272,0.41610953,0.15118276,-0.1393817,-0.16584726,0.5577167,112
-0.03074118,0.2541708,-0.25031435,0.20426707,0.50283104,-0.17838149,0.19040488,-0.07986633,-0.4520197,0.8396492,113
-0.605086,0.063480176,0.1619029,-0.17236295,0.7725016,-0.24621294,0.28515944,0.27334732,-0.42846107,0.89573157,114
-0.30479062,-0.017993595,0.06226137,-0.24552283,0.5468275,-0.28599218,0.31138662,0.3809611,-0.34824523,0.90110785,115
-0.76559126,0.14030369,-0.13216323,0.036714982,0.6548593,-0.13534716,0.97201455,-0.45100462,-0.21125613,0.89146984,116
-0.71504396,0.071761124,0.43886754,-0.22350577,0.9597094,-0.09166704,0.4847735,0.19589846,-0.3351982,0.21440496,117
-0.69051665,0.058761105,0.44369397,-0.22361174,0.91749775,-0.067866765,0.3298332,0.37907153,-0.3416165,0.19475408,118
-0.59714496,0.08416127,0.68098617,-0.18641315,0.9238725,-0.019861007,0.35465994,0.07767799,-0.2391832,-0.078755505,119
-0.5914204,0.11766656,0.7133048,-0.24009828,0.83104765,-0.016310837,0.36433384,0.12411101,-0.22614199,-0.076492354,120
-0.64126426,0.08452241,0.42824322,-0.47650775,1.1034379,-0.040523794,0.63212204,-0.057771694,-0.3025692,0.27031118,121
-0.33364293,0.16695936,0.19608174,0.06483793,0.6294637,-0.115227945,1.3228941,-1.1897511,-0.09417637,0.35256162,122
-0.31082717,0.14928514,0.32181787,0.1552073,0.71753037,-0.09013784,1.1192048,-1.2288885,-0.10266625,0.26947433,123
-0.384521,0.13492285,0.46612528,0.046961367,0.66087323,-0.09840617,1.2979994,-1.2506285,-0.10664798,0.23332147,124
-0.25211704,0.104678735,0.09076293,0.23380135,0.24458301,0.03130803,1.6789975,-1.1407335,-0.07309411,0.08181305,125
-0.11892335,0.12089685,0.0599494,-0.037024297,-0.10084061,-0.007243172,2.3299868,-1.4208677,-0.031081308,0.20514725,126
-0.112200074,0.10779976,0.19836481,0.18681923,-0.042072985,0.0060617044,1.977085,-1.3450943,0.004145819,0.019091059,127
-0.11660275,0.12333644,0.21164839,0.16372575,-0.00840352,0.005662487,2.0293827,-1.4514161,0.00880043,0.03386614,128
-0.20876083,0.07648346,0.13618617,-0.225389,0.28737095,-0.003929708,1.7326931,-0.8905162,0.012129727,0.08373241,129
-0.19519958,0.09219149,0.15440913,-0.1779851,0.32426345,0.0007334009,1.6878353,-0.9754087,0.004847199,0.08431335,130
-0.14804648,0.07288946,0.023873571,-0.21058093,0.55389553,0.030108068,1.2722489,-0.74407107,0.013854884,0.13582811,131
-0.15507974,0.08406365,0.05141985,-0.14122505,0.62266207,0.02472931,1.0796945,-0.68858767,-0.004409127,0.12673217,132
-0.18227975,0.056276243,-0.089774,-0.2632752,0.69143814,0.011275619,1.030152,-0.37880647,-0.07254065,0.19753407,133
-0.18424033,0.09453795,0.06463666,-0.268042,0.24479295,-0.013937799,1.7882222,-1.0327455,0.0074374783,0.29933834,134
-0.20370308,0.09554655,0.05018947,-0.29897293,0.3537786,0.0005608729,1.6931131,-0.9799917,-0.017081099,0.30656022,135
-0.18213448,0.12166803,0.13656087,-0.39099127,0.22808594,-0.025578823,2.015009,-1.1891894,0.009396398,0.27717376,136
-0.1939212,0.101946436,0.1449004,-0.40491167,0.32718155,-0.010853405,1.9150679,-1.1475996,-0.017698687,0.28588828,137
-0.20768304,0.091870636,0.26744872,-0.41357464,0.44409832,0.032950275,1.685218,-1.0535022,-0.023972604,0.17714651,138
-0.18381731,0.049957998,0.065809324,-0.55127656,0.4803578,-0.0605968,1.646084,-0.713325,-0.07299256,0.33979926,139
-0.24833554,-0.01216847,0.18695565,-0.57143587,0.5556255,-0.045658123,1.240502,-0.2671072,-0.1318819,0.29350394,140
