Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
-0.13247855,-0.05874866,0.0055072424,-0.23071606,0.5303115,0.5716733,-0.024710461,0.12903453,0.09901658,0.12098776,-0.04513071,-0.11090675,0.16589323,0.14714202,-0.16687495,51
-0.07262282,-0.05735071,0.052395467,-0.26080045,0.5200208,0.6933426,-0.031687524,0.17999673,0.064010434,0.14035252,0.04657482,-0.09551262,0.077718094,0.118558206,-0.37499556,52
-0.06526483,-0.06274254,0.049237218,-0.2394147,0.48188677,0.68245256,-0.03233815,0.17223091,0.077997066,0.12070815,0.058595482,-0.085654534,0.06594011,0.13383275,-0.35746628,53
-0.113854155,-0.06364241,0.11291564,-0.21613312,0.5086848,0.62150276,-0.0288804,0.118565224,0.09342042,0.11802327,0.08016995,-0.07501066,0.09769647,0.08132748,-0.3347853,54
-0.068160534,-0.027607188,0.17381299,-0.26072195,0.51131594,0.6383269,-0.07085517,0.034246877,0.1787463,0.1753726,0.08758072,-0.124476515,0.124102615,-0.15254518,-0.21913834,55
-0.046670478,-0.035298143,0.109731816,-0.23988292,0.5495507,0.58901787,-0.040863454,0.0389953,0.06886999,0.22853525,0.07800076,-0.081932545,0.10713645,-0.12207456,-0.20311609,56
-0.12150912,-0.020379374,0.108083166,-0.2758808,0.5877532,0.50014687,-0.030609228,0.11598498,-0.03177703,0.3619301,-0.13490906,-0.093778305,0.22983272,-0.056485586,-0.13840252,57
-0.055058103,-0.013848487,0.04501746,-0.23079853,0.6272737,0.53339916,-0.009700914,0.05962728,0.074663706,0.34936333,-0.20171535,-0.113830335,0.17608345,-0.12689343,-0.11358289,58
-0.119960845,-0.012388077,0.018314226,-0.17630868,0.5954509,0.5560622,-0.05581769,0.038107958,0.0654956,0.32597107,-0.13754466,-0.11047099,0.25861412,-0.108412564,-0.13711262,59
-0.094701186,-0.035886683,0.04120317,-0.22808686,0.5837865,0.5358794,-0.0894967,0.19466092,0.016680159,0.36868805,-0.15457572,-0.15324888,0.22236934,-0.046451062,-0.1608204,60
-0.09542243,-0.03113672,0.031931862,-0.20471762,0.5992031,0.5237477,-0.086354055,0.15842317,0.029662061,0.33184618,-0.10549823,-0.13818969,0.2088494,-0.07170936,-0.15063535,61
-0.123320535,-0.03980157,0.038114406,-0.17511994,0.5885769,0.5334054,-0.09355776,0.14365904,0.03274366,0.34332946,-0.06560004,-0.12689508,0.18619147,-0.08669655,-0.15502883,62
-0.10020695,-0.036799133,0.031236852,-0.19806452,0.54898727,0.5367255,-0.07287706,0.15925735,0.052600566,0.29321003,-0.029829772,-0.13412297,0.17689781,-0.054766808,-0.17224817,63
-0.10422845,-0.023127902,0.06551416,-0.14104165,0.53414905,0.42381707,-0.08364264,0.13511461,0.01429044,0.31844896,-0.1585977,-0.08862567,0.22729352,-0.027048083,-0.09231576,64
0.019180175,-0.017754424,0.10246118,-0.21823357,0.53135777,0.5298819,-0.048247058,0.040840752,-0.1743721,0.43228275,-0.27521285,-0.077200465,0.08542738,0.101284586,-0.03169602,65
-0.10633122,-0.00079496345,0.10677827,-0.21984628,0.6785601,0.49597713,0.0043689515,0.055278406,-0.097821094,0.47589466,-0.11714461,-0.12975095,-0.2071298,0.11698905,-0.055027597,66
-0.0806333,-0.0123276375,0.085004024,-0.2478036,0.6448088,0.55077267,-0.009597513,-0.0049095037,-0.011805922,0.41125184,-0.086690634,-0.13335289,-0.08255833,0.10050672,-0.12266477,67
-0.074198365,0.02048416,0.016233074,-0.23814362,0.5879859,0.5979151,0.012319716,-0.01017431,0.0038096425,0.39027414,-0.09408772,-0.1283048,-0.049792774,0.07869766,-0.113017745,68
-0.08022889,-0.018050047,0.013930703,-0.25103223,0.55369735,0.63005924,0.0009533153,0.027343739,0.0261896,0.3456534,-0.019117994,-0.12822059,-0.0175067,0.057104304,-0.14077525,69
-0.080821946,-0.017037509,-0.02609649,-0.26720285,0.5758763,0.52110964,-0.031918988,0.04522564,0.07684748,0.30857733,0.06702022,-0.12645674,0.02538317,0.035030615,-0.105535895,70
-0.08782707,-0.015221138,-0.02914872,-0.26400894,0.5655352,0.47831228,-0.029972771,0.045341395,0.1267915,0.29610825,0.02653192,-0.07887794,0.05897402,0.020976568,-0.11351456,71
