Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day
-0.17397028,0.07168318,-0.829005,-0.09863531,-0.2986723,0.03313979,0.79318947,-0.46893921,-0.5170754,-0.5976593,-0.6433203,0.32925048,2.3494616,-0.010342953,-0.03909892,0.0038411834,0.89533406,-0.2770039,-0.0060150786,0.2769586,0.14860554,-0.25284776,-0.32243225,0.34840024,0.043986063,-0.27256432,-0.082276575,0.08590039,0.5101084,137
-0.14399165,0.07034549,-0.9034541,-0.058868393,-0.26184803,0.01518894,0.52966243,-0.42875353,-0.59922606,-0.71297383,-0.3571207,0.17885022,2.4673874,0.021066742,-0.063604034,0.02474592,0.904057,-0.26253375,0.023815686,0.35319516,0.13481246,-0.2236654,-0.21839589,0.27346832,-0.034526847,-0.18017909,-0.06152454,0.04480304,0.46926695,138
-0.14115354,0.05962027,-0.8253501,-0.09522008,-0.26669037,-0.15705553,0.5039674,-0.26208395,-0.61873144,-0.6313782,-0.6178483,0.293435,2.4023092,0.2565053,-0.1983103,-0.032762863,0.7152757,-0.12125052,-0.020719139,0.28740466,0.24656825,-0.20503294,-0.28096974,0.26939967,0.031063316,-0.11725926,-0.037797034,0.059970878,0.50409365,139
-0.14624445,0.037461746,-0.8369017,-0.08201845,-0.24730372,-0.14996265,0.35825437,-0.1405684,-0.75654507,-0.61220425,-0.5109518,0.26401567,2.3959093,0.35115102,-0.264423,-0.032016326,0.7980111,-0.18777761,-0.020883365,0.2913456,0.23940592,-0.20747763,-0.24596494,0.26048037,0.0012917365,-0.013946697,-0.034526803,0.048743065,0.44364688,140
-0.13471763,0.0030955176,-0.75461364,-0.08664049,-0.19676954,-0.17096137,0.2127691,0.060185928,-0.78701925,-0.5151511,-0.44677594,0.2967748,2.1270669,0.29168895,-0.23446502,-0.023914993,0.72735554,-0.12733151,-0.040403746,0.21531186,0.2846794,-0.18689416,-0.2654246,0.29398885,-0.00711764,0.044786904,-0.035333227,0.037728515,0.41810158,141
-0.14850716,-0.02139348,-0.6669678,-0.15551274,-0.13328278,-0.23450568,0.1799866,0.32141817,-0.6679747,-0.59572613,-0.5832436,0.2345184,1.977016,0.2311006,-0.12304776,-0.049932647,0.7590645,-0.05959007,-0.04935174,0.2423519,0.34564817,-0.24364766,-0.22659273,0.26041335,0.10123658,-0.1291483,-0.013244149,0.052649833,0.39626512,142
-0.13973692,-0.0011776853,-0.64615655,-0.11561415,-0.13373056,-0.20868607,0.30654308,0.0889266,-0.63861257,-0.29881546,-0.44924062,0.5511957,1.6459835,-0.028839098,0.034589313,-0.03872939,0.70116574,-0.05560343,-0.10287365,-0.0033332612,0.45205456,-0.24924152,-0.47309414,0.30344194,0.1290118,-0.08184431,-0.033252344,0.02729239,0.45837715,143
-0.1604443,-0.015916575,-0.6905798,-0.1174551,-0.038945038,-0.30123416,0.12937844,0.21187593,-0.68020606,-0.30988964,-0.22232363,0.33522522,1.5285243,0.11377913,-0.028943507,0.00014980664,0.7883029,-0.10179309,-0.034813587,0.059960127,0.5272014,-0.2648043,-0.26495978,0.20248364,0.09076436,-0.092823,-0.022902388,0.00845699,0.35193172,144
-0.1357805,-0.02804468,-0.507753,-0.115792304,0.009437143,-0.3009606,0.055696316,0.34062243,-0.65595686,-0.29324088,-0.2833036,0.3050191,1.2542523,0.12863655,-0.037363376,-0.031120146,0.64993495,0.03280513,-0.06843498,0.042044636,0.56547266,-0.2403756,-0.2384903,0.14217743,0.110640354,-0.04403339,-0.018037636,0.038084403,0.32386443,145
-0.121115685,-0.040543564,-0.42403653,-0.11755121,0.04147429,-0.3102211,-0.01986975,0.4561745,-0.5981746,-0.27090237,-0.24929409,0.2662564,1.0815845,0.08520603,0.0023932487,-0.029456923,0.4369114,0.13279079,-0.07110483,0.027240569,0.58389175,-0.22653419,-0.21505167,0.11918451,0.08668874,0.0021373662,-0.011341876,0.04018291,0.34308138,146
