Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
18,-0.059070338,-2.456084,-1.5581566,-1.0794748,1.3175862,5,MAP,Normal,Sequential RNN
19,-0.18199359,-3.5084608,-2.5920134,-2.1034586,1.3447618,5,MAP,Normal,Sequential RNN
20,0.4937954,-3.4761527,-2.587158,-2.113238,1.3044786,5,MAP,Normal,Sequential RNN
21,-0.33682862,-3.4001715,-2.587902,-2.1548843,1.1918949,5,MAP,Normal,Sequential RNN
22,2.0194492,-2.7891524,-1.9402566,-1.4877132,1.2456391,5,MAP,Normal,Sequential RNN
23,0.5373537,-2.8526027,-2.0451071,-1.614634,1.18489,5,MAP,Normal,Sequential RNN
24,-0.2588949,-2.6703253,-1.883096,-1.4634271,1.1551516,5,MAP,Normal,Sequential RNN
25,0.003368212,-3.1735673,-2.326055,-1.8742492,1.2436091,5,MAP,Normal,Sequential RNN
26,0.28077307,-2.8994532,-2.0510228,-1.5987277,1.2449561,5,MAP,Normal,Sequential RNN
27,-0.6185507,-3.2149575,-2.3561683,-1.898351,1.2601562,5,MAP,Normal,Sequential RNN
28,0.5828403,-3.1526566,-2.3051474,-1.8533434,1.2436044,5,MAP,Normal,Sequential RNN
29,0.5311072,-2.7086415,-1.8967822,-1.463983,1.191293,5,MAP,Normal,Sequential RNN
30,-0.0018705742,-2.9789875,-2.1580086,-1.7203479,1.2046746,5,MAP,Normal,Sequential RNN
31,-0.66003054,-2.874658,-2.044796,-1.6023996,1.2177095,5,MAP,Normal,Sequential RNN
32,1.1147097,-3.3554926,-2.4810305,-2.014858,1.283154,5,MAP,Normal,Sequential RNN
33,0.5575717,-2.490761,-1.6880809,-1.260175,1.1778239,5,MAP,Normal,Sequential RNN
34,1.0516785,-3.140706,-2.2378764,-1.7565814,1.3247793,5,MAP,Normal,Sequential RNN
35,-0.18824998,-2.5194895,-1.6954736,-1.2561936,1.2091312,5,MAP,Normal,Sequential RNN
36,-0.14915283,-3.3772435,-2.538925,-2.0920205,1.2301183,5,MAP,Normal,Sequential RNN
37,1.046228,-3.7030375,-2.7269864,-2.2066574,1.4322218,5,MAP,Normal,Sequential RNN
38,0.53277177,-2.3720717,-1.5678442,-1.1391134,1.1800944,5,MAP,Normal,Sequential RNN
39,-0.36861137,-2.8881989,-2.014405,-1.5485888,1.2821736,5,MAP,Normal,Sequential RNN
40,0.8047232,-3.0212767,-2.1815197,-1.7338482,1.2322292,5,MAP,Normal,Sequential RNN
41,-0.029634804,-2.6077142,-1.7255232,-1.2552305,1.294495,5,MAP,Normal,Sequential RNN
42,0.30404273,-2.94676,-2.0928907,-1.6376961,1.2529367,5,MAP,Normal,Sequential RNN
43,0.40693444,-2.8809826,-2.0249052,-1.5685333,1.2561773,5,MAP,Normal,Sequential RNN
44,-1.1914613,-3.054877,-2.1025634,-1.5948886,1.3973907,5,MAP,Normal,Sequential RNN
45,0.19418696,-3.306133,-2.36168,-1.8581955,1.3858563,5,MAP,Normal,Sequential RNN
46,0.77668434,-2.7256076,-1.996594,-1.6079594,1.0697284,5,MAP,Normal,Sequential RNN
47,-0.465197,-2.8426073,-1.9905927,-1.5363868,1.2502153,5,MAP,Normal,Sequential RNN
48,0.40163523,-3.0633023,-2.163281,-1.6834831,1.3206586,5,MAP,Normal,Sequential RNN
49,0.6482561,-3.5588856,-2.4934602,-1.925486,1.5633667,5,MAP,Normal,Sequential RNN
50,-0.3728791,-3.047752,-2.18874,-1.7308041,1.2604829,5,MAP,Normal,Sequential RNN
51,0.523721,-3.0347135,-2.1975968,-1.7513329,1.2283548,5,MAP,Normal,Sequential RNN
52,-0.028182285,-2.892025,-2.0472686,-1.596932,1.239565,5,MAP,Normal,Sequential RNN
53,-0.629682,-2.848474,-1.9930143,-1.5369719,1.2552705,5,MAP,Normal,Sequential RNN
54,-0.52384686,-2.9984188,-2.1633391,-1.7181612,1.2253658,5,MAP,Normal,Sequential RNN
55,0.079956144,-3.4162805,-2.4659522,-1.9593357,1.3944775,5,MAP,Normal,Sequential RNN
56,0.12581569,-1.9444262,-1.2239581,-0.8398793,1.0571887,5,MAP,Normal,Sequential RNN
57,0.51211625,-3.300019,-2.2929902,-1.7561468,1.4776777,5,MAP,Normal,Sequential RNN
58,0.31894392,-3.4104614,-2.557758,-2.103185,1.2512261,5,MAP,Normal,Sequential RNN
59,-0.037281886,-2.6799414,-1.8676076,-1.4345554,1.1919892,5,MAP,Normal,Sequential RNN
60,0.19164346,-3.236469,-2.4004962,-1.954842,1.2266765,5,MAP,Normal,Sequential RNN
61,-0.091428,-2.652705,-1.8531884,-1.4269689,1.1731819,5,MAP,Normal,Sequential RNN
62,-1.1871672,-3.2137117,-2.2890139,-1.7960609,1.3568683,5,MAP,Normal,Sequential RNN
63,-1.0312104,-3.3136566,-2.4295835,-1.9582875,1.2972567,5,MAP,Normal,Sequential RNN
64,2.815106,-3.7017858,-2.7396097,-2.2266774,1.411862,5,MAP,Normal,Sequential RNN
65,-0.94703335,-2.8580632,-2.0047255,-1.5498142,1.2521569,5,MAP,Normal,Sequential RNN
66,0.725601,-3.4159803,-2.5610802,-2.1053362,1.2544495,5,MAP,Normal,Sequential RNN
67,-1.0313997,-2.851078,-1.9797841,-1.5153004,1.2785054,5,MAP,Normal,Sequential RNN
68,0.18877926,-3.2805336,-2.370171,-1.8848603,1.3358327,5,MAP,Normal,Sequential RNN
69,-0.3962463,-2.9725072,-2.1186495,-1.663461,1.2529202,5,MAP,Normal,Sequential RNN
70,-0.034854367,-3.2613447,-2.3708253,-1.8960928,1.3067157,5,MAP,Normal,Sequential RNN
71,-0.030151112,-3.1726966,-2.2920036,-1.8225095,1.2922969,5,MAP,Normal,Sequential RNN
72,-0.41456527,-2.8837507,-2.0478747,-1.6022723,1.2265341,5,MAP,Normal,Sequential RNN
73,-0.084559575,-3.1659365,-2.311668,-1.8562605,1.2535229,5,MAP,Normal,Sequential RNN
74,-0.45970905,-2.8802724,-2.088563,-1.6665056,1.1617259,5,MAP,Normal,Sequential RNN
75,1.0027528,-2.898277,-2.0311403,-1.5688728,1.2724053,5,MAP,Normal,Sequential RNN
76,0.96784973,-3.0367627,-2.1339788,-1.6527079,1.3247125,5,MAP,Normal,Sequential RNN
77,0.27690485,-3.349828,-2.5299423,-2.092864,1.2030709,5,MAP,Normal,Sequential RNN
78,-1.6241305,-2.6012275,-1.7431614,-1.2857296,1.2590951,5,MAP,Normal,Sequential RNN
79,1.106018,-3.417933,-2.4635334,-1.9547466,1.4004513,5,MAP,Normal,Sequential RNN
80,-1.2852262,-2.3706079,-1.5637413,-1.1336037,1.1839669,5,MAP,Normal,Sequential RNN
81,0.6352566,-3.619983,-2.6511302,-2.1346385,1.4216592,5,MAP,Normal,Sequential RNN
82,-0.39727417,-2.8170161,-1.989258,-1.5479833,1.2146224,5,MAP,Normal,Sequential RNN
83,-0.4815069,-2.9857967,-2.130222,-1.6741184,1.2554393,5,MAP,Normal,Sequential RNN
84,-0.03544436,-3.2568867,-2.3133905,-1.8104161,1.3844523,5,MAP,Normal,Sequential RNN
85,-0.52662814,-2.737874,-1.9376072,-1.5109879,1.1742827,5,MAP,Normal,Sequential RNN
86,-0.58681417,-2.929099,-2.072987,-1.616597,1.2562276,5,MAP,Normal,Sequential RNN
87,0.4877901,-2.994042,-2.168003,-1.7276449,1.2120994,5,MAP,Normal,Sequential RNN
88,0.3594078,-3.099522,-2.2648835,-1.8199409,1.2247183,5,MAP,Normal,Sequential RNN
89,-0.5858336,-2.6757412,-1.8183047,-1.3612084,1.2581713,5,MAP,Normal,Sequential RNN
90,-0.29674774,-2.606682,-1.8203335,-1.4011339,1.1538595,5,MAP,Normal,Sequential RNN
91,0.6576913,-2.8467815,-1.9884326,-1.5308499,1.2595102,5,MAP,Normal,Sequential RNN
92,-1.8106058,-3.10112,-2.2260094,-1.759491,1.2841058,5,MAP,Normal,Sequential RNN
93,0.6149774,-2.7571015,-1.7809427,-1.2605561,1.4323801,5,MAP,Normal,Sequential RNN
94,0.65987617,-3.6665287,-2.7271452,-2.2263634,1.3784175,5,MAP,Normal,Sequential RNN
95,-0.6889696,-2.7058756,-1.9053142,-1.4785378,1.174715,5,MAP,Normal,Sequential RNN
96,0.9378136,-3.137504,-2.1929905,-1.6894739,1.3859451,5,MAP,Normal,Sequential RNN
97,-0.89306474,-2.1330705,-1.3705846,-0.9641063,1.118844,5,MAP,Normal,Sequential RNN
98,0.06796197,-3.5357234,-2.5916872,-2.088425,1.3852447,5,MAP,Normal,Sequential RNN
99,0.9149838,-3.7256608,-2.7789028,-2.2741897,1.3892385,5,MAP,Normal,Sequential RNN
100,1.378222,-2.8130558,-2.0399706,-1.6278417,1.1343973,5,MAP,Normal,Sequential RNN
101,0.6798127,-2.6029992,-1.7899681,-1.3565443,1.1930125,5,MAP,Normal,Sequential RNN
102,-0.67104185,-2.8751547,-1.9385014,-1.4391749,1.3744113,5,MAP,Normal,Sequential RNN
103,-0.8547962,-3.0781426,-2.1576288,-1.6669062,1.3507286,5,MAP,Normal,Sequential RNN
104,-0.40318847,-3.408423,-2.5825844,-2.142333,1.2118056,5,MAP,Normal,Sequential RNN
105,-0.5177556,-3.0352283,-2.2386944,-1.8140652,1.1688049,5,MAP,Normal,Sequential RNN
106,-0.83814,-2.8648024,-1.9910446,-1.5252476,1.2821205,5,MAP,Normal,Sequential RNN
107,-2.1944208,-3.0062962,-2.1423976,-1.6818565,1.2676535,5,MAP,Normal,Sequential RNN
108,-0.4251893,-3.6420388,-2.648876,-2.1194246,1.4573312,5,MAP,Normal,Sequential RNN
109,-0.75382197,-3.4198966,-2.5385952,-2.0687766,1.2931901,5,MAP,Normal,Sequential RNN
110,0.6338873,-3.012633,-2.0639741,-1.5582474,1.392028,5,MAP,Normal,Sequential RNN
111,1.1733979,-2.4899251,-1.723977,-1.315653,1.1239245,5,MAP,Normal,Sequential RNN
112,-4.3129277,-1.8062534,-1.0944774,-0.71503234,1.0444343,5,MAP,Normal,Sequential RNN
113,1.0827855,-3.9447708,-2.7530308,-2.1177185,1.7487164,5,MAP,Normal,Sequential RNN
114,-2.7015376,-3.300006,-2.3343074,-1.8194971,1.417031,5,MAP,Normal,Sequential RNN
115,-0.74285126,-3.0057266,-1.9955515,-1.4570309,1.4822943,5,MAP,Normal,Sequential RNN
116,0.69104975,-4.0277896,-2.7569377,-2.0794513,1.8648022,5,MAP,Normal,Sequential RNN
117,-1.7529296,-3.6328328,-2.7419012,-2.2669487,1.3073208,5,MAP,Normal,Sequential RNN
118,1.9308628,-3.1957464,-2.4145932,-1.9981633,1.1462358,5,MAP,Normal,Sequential RNN
119,1.4859043,-2.752534,-1.988077,-1.5805479,1.1217364,5,MAP,Normal,Sequential RNN
120,-1.2173699,-2.5588603,-1.5996608,-1.088315,1.4074948,5,MAP,Normal,Sequential RNN
121,-1.3160045,-2.9893625,-1.9321133,-1.3684976,1.5513692,5,MAP,Normal,Sequential RNN
122,-3.060109,-1.8561786,-1.1042355,-0.7033775,1.1033741,5,MAP,Normal,Sequential RNN
123,-1.3806458,-3.6765728,-2.6695383,-2.132692,1.477686,5,MAP,Normal,Sequential RNN
124,-7.058585,-2.798562,-1.931521,-1.4693048,1.2722646,5,MAP,Normal,Sequential RNN
125,-8.577951,-1.3942685,-0.71529835,-0.35334185,0.9962963,5,MAP,Normal,Sequential RNN
126,4.093877,-6.02168,-4.470152,-3.6430383,2.2766557,5,MAP,Normal,Sequential RNN
127,-1.7749228,-2.667789,-1.8674059,-1.4407246,1.1744533,5,MAP,Normal,Sequential RNN
128,2.227963,-3.3656037,-2.4645858,-1.9842564,1.3221211,5,MAP,Normal,Sequential RNN
129,2.9229746,-3.0214806,-2.0777586,-1.5746639,1.3847834,5,MAP,Normal,Sequential RNN
130,-3.410643,-4.0663233,-2.9529161,-2.3593628,1.6337736,5,MAP,Normal,Sequential RNN
131,3.5228014,-4.789223,-3.6828737,-3.0930827,1.6234176,5,MAP,Normal,Sequential RNN
132,3.5153277,-3.3770094,-2.14539,-1.488818,1.807234,5,MAP,Normal,Sequential RNN
133,5.3105273,-4.3243947,-3.3476694,-2.8269808,1.4332112,5,MAP,Normal,Sequential RNN
134,1.4740553,-2.585927,-1.7877673,-1.3622714,1.1711905,5,MAP,Normal,Sequential RNN
135,7.881234,-4.0773005,-3.158779,-2.6691184,1.3478054,5,MAP,Normal,Sequential RNN
136,6.721591,-0.06399449,0.35087246,0.5720365,0.6087608,5,MAP,Normal,Sequential RNN
137,-2.275854,-4.0543957,-2.9830241,-2.4118798,1.572092,5,MAP,Normal,Sequential RNN
138,-9.035769,-3.4530559,-2.5156705,-2.0159538,1.3754857,5,MAP,Normal,Sequential RNN
139,-1.6958475,-3.5073724,-2.4092488,-1.8238431,1.6113468,5,MAP,Normal,Sequential RNN
140,0.81470406,-2.919316,-2.0545976,-1.5936192,1.2688566,5,MAP,Normal,Sequential RNN
141,1.941142,-2.7471907,-1.8366312,-1.3512152,1.336122,5,MAP,Normal,Sequential RNN
142,2.9134068,-3.7844791,-2.831824,-2.323967,1.3978916,5,MAP,Normal,Sequential RNN
143,1.9702263,-3.5880113,-2.7200682,-2.2573712,1.273588,5,MAP,Normal,Sequential RNN
144,4.3127866,-3.158504,-2.4725053,-2.106802,1.0066096,5,MAP,Normal,Sequential RNN
145,-0.86942524,-3.6379242,-2.8196144,-2.3833766,1.2007581,5,MAP,Normal,Sequential RNN
146,2.1921046,-3.1427386,-2.2099812,-1.7127317,1.3686944,5,MAP,Normal,Sequential RNN
147,0.29596034,-2.5174725,-1.7534982,-1.3462263,1.1210282,5,MAP,Normal,Sequential RNN
148,-1.9967437,-2.0939677,-1.0970063,-0.5655299,1.462905,5,MAP,Normal,Sequential RNN
149,2.6517432,-3.7593927,-2.679224,-2.10339,1.5850008,5,MAP,Normal,Sequential RNN
150,0.64106107,-3.2742136,-2.400632,-1.9349288,1.281862,5,MAP,Normal,Sequential RNN
151,-1.1178075,-3.3887491,-2.424246,-1.9100732,1.4152768,5,MAP,Normal,Sequential RNN
152,-0.90282106,-3.2250917,-2.119266,-1.5297544,1.6226486,5,MAP,Normal,Sequential RNN
153,1.495513,-3.5779295,-2.804791,-2.392634,1.1344752,5,MAP,Normal,Sequential RNN
154,0.28685206,-2.5891335,-1.7802827,-1.3490875,1.1868783,5,MAP,Normal,Sequential RNN
155,2.0027957,-3.1431854,-2.00999,-1.4058877,1.6628098,5,MAP,Normal,Sequential RNN
156,0.24009408,-3.5862224,-2.7100122,-2.2429075,1.2857194,5,MAP,Normal,Sequential RNN
157,0.46922573,-3.2877696,-2.6441054,-2.3009708,0.9444892,5,MAP,Normal,Sequential RNN
158,-0.8353206,-4.3490086,-3.3428006,-2.806395,1.476473,5,MAP,Normal,Sequential RNN
159,1.4136947,-3.4763298,-2.384955,-1.803147,1.601444,5,MAP,Normal,Sequential RNN
160,-3.5924208,-3.2962852,-2.338029,-1.8271862,1.4061104,5,MAP,Normal,Sequential RNN
161,-0.3558491,-2.7942247,-1.835944,-1.3250883,1.4061462,5,MAP,Normal,Sequential RNN
162,0.15468971,-3.3001587,-2.4703665,-2.0280073,1.2176071,5,MAP,Normal,Sequential RNN
163,0.534788,-2.2040944,-1.4193552,-1.0010135,1.151498,5,MAP,Normal,Sequential RNN
164,2.5249946,-3.0695107,-2.2628875,-1.8328798,1.1836096,5,MAP,Normal,Sequential RNN
165,0.7991041,-3.540261,-2.7291107,-2.2966895,1.1902525,5,MAP,Normal,Sequential RNN
166,0.97704387,-2.8395545,-1.8708183,-1.3543885,1.4214886,5,MAP,Normal,Sequential RNN
167,-1.3823879,-3.070021,-2.1779842,-1.7024429,1.3089423,5,MAP,Normal,Sequential RNN
168,-1.7963537,-2.7076898,-1.6975341,-1.1590239,1.4822657,5,MAP,Normal,Sequential RNN
169,-0.20251432,-4.163758,-2.9297497,-2.2719047,1.8107388,5,MAP,Normal,Sequential RNN
170,1.0897444,-2.9603798,-2.1279426,-1.6841732,1.2214885,5,MAP,Normal,Sequential RNN
171,-0.45311782,-4.2068124,-3.2430673,-2.7292984,1.4141648,5,MAP,Normal,Sequential RNN
172,1.5410486,-2.9473503,-2.0977566,-1.6448413,1.246663,5,MAP,Normal,Sequential RNN
173,-1.6398555,-3.3793812,-2.5392828,-2.0914295,1.23273,5,MAP,Normal,Sequential RNN
174,0.34646404,-3.930521,-2.7566383,-2.1308458,1.722513,5,MAP,Normal,Sequential RNN
175,1.7572813,-3.5121455,-2.4648693,-1.90657,1.5367354,5,MAP,Normal,Sequential RNN
176,1.5078461,-3.4799397,-2.5605476,-2.070423,1.3490831,5,MAP,Normal,Sequential RNN
177,3.2629712,-3.3000236,-2.5439658,-2.1409142,1.1094116,5,MAP,Normal,Sequential RNN
178,-0.9311725,-2.3161967,-1.5697116,-1.1717632,1.0953652,5,MAP,Normal,Sequential RNN
179,-0.57831407,-3.3807294,-2.364853,-1.8232927,1.4906607,5,MAP,Normal,Sequential RNN
180,-0.33088425,-3.3044262,-2.5428507,-2.1368577,1.1175084,5,MAP,Normal,Sequential RNN
181,0.5135219,-4.0128174,-3.103952,-2.6194391,1.3336364,5,MAP,Normal,Sequential RNN
182,-0.48180452,-4.065777,-3.1802251,-2.7081406,1.2994268,5,MAP,Normal,Sequential RNN
183,0.4132687,-2.972635,-2.1676831,-1.7385662,1.1811575,5,MAP,Normal,Sequential RNN
184,2.4856074,-3.8884714,-3.0025656,-2.5302925,1.2999462,5,MAP,Normal,Sequential RNN
185,2.7883215,-2.6125064,-1.9360329,-1.5754074,0.9926328,5,MAP,Normal,Sequential RNN
186,-0.19261795,-3.1331568,-2.1768544,-1.667053,1.4032438,5,MAP,Normal,Sequential RNN
187,-0.6832421,-2.7204041,-1.8211269,-1.3417255,1.3195671,5,MAP,Normal,Sequential RNN
188,-1.1064959,-2.2824836,-1.4785373,-1.0499564,1.1796818,5,MAP,Normal,Sequential RNN
189,-1.0591825,-3.772886,-2.7589898,-2.2184854,1.4877548,5,MAP,Normal,Sequential RNN
190,3.4500628,-3.897794,-2.7528996,-2.1425607,1.6799766,5,MAP,Normal,Sequential RNN
191,-0.4671417,-2.5360208,-1.7646031,-1.3533633,1.1319503,5,MAP,Normal,Sequential RNN
192,0.763336,-3.3894627,-2.489816,-2.0102174,1.3201091,5,MAP,Normal,Sequential RNN
193,-0.21412887,-2.8577914,-1.9399097,-1.4505903,1.3468665,5,MAP,Normal,Sequential RNN
194,-0.64619946,-3.1094942,-2.2372777,-1.7723024,1.279859,5,MAP,Normal,Sequential RNN
195,1.6726862,-3.0736642,-2.2037895,-1.7400626,1.2764226,5,MAP,Normal,Sequential RNN
196,-3.0069692,-3.3605213,-2.530151,-2.0874834,1.2184556,5,MAP,Normal,Sequential RNN
197,0.22587664,-2.5761628,-1.6508694,-1.157599,1.357742,5,MAP,Normal,Sequential RNN
198,0.35863736,-3.638822,-2.6109629,-2.0630147,1.5082434,5,MAP,Normal,Sequential RNN
199,-1.6398969,-2.8214328,-1.8988773,-1.4070665,1.3537244,5,MAP,Normal,Sequential RNN
200,-0.37552252,-3.6668482,-2.8015826,-2.3403125,1.2696596,5,MAP,Normal,Sequential RNN
201,-1.8938993,-2.9877253,-2.09567,-1.6201187,1.3089695,5,MAP,Normal,Sequential RNN
202,0.38762534,-3.8033657,-2.816911,-2.2910357,1.4474878,5,MAP,Normal,Sequential RNN
203,2.5502503,-2.924679,-2.1722038,-1.7710621,1.1041548,5,MAP,Normal,Sequential RNN
204,-0.20881009,-3.4997923,-2.621703,-2.1535969,1.2884765,5,MAP,Normal,Sequential RNN
205,-0.52446485,-2.8832092,-1.9535819,-1.4580009,1.3641016,5,MAP,Normal,Sequential RNN
206,-0.5440748,-3.6507986,-2.605365,-2.0480483,1.5340314,5,MAP,Normal,Sequential RNN
207,-0.015138714,-2.5505037,-1.7178631,-1.2739854,1.2217869,5,MAP,Normal,Sequential RNN
208,2.5645568,-3.556242,-2.6244087,-2.1276517,1.3673385,5,MAP,Normal,Sequential RNN
209,-0.46188533,-2.4359727,-1.7083627,-1.3204765,1.0676684,5,MAP,Normal,Sequential RNN
210,1.166437,-3.2849262,-2.2964947,-1.7695655,1.4503887,5,MAP,Normal,Sequential RNN
211,-0.6579207,-3.0857663,-2.2692697,-1.8339983,1.1980976,5,MAP,Normal,Sequential RNN
212,-1.085621,-3.3817399,-2.3841505,-1.8523394,1.4638265,5,MAP,Normal,Sequential RNN
213,0.607326,-3.2590506,-2.3877513,-1.9232647,1.2785132,5,MAP,Normal,Sequential RNN
214,-0.88153327,-3.364314,-2.5155308,-2.063048,1.2454735,5,MAP,Normal,Sequential RNN
215,-0.6244422,-3.4508018,-2.565224,-2.0931256,1.2994651,5,MAP,Normal,Sequential RNN
216,0.52815616,-3.4822283,-2.5683994,-2.0812407,1.3409194,5,MAP,Normal,Sequential RNN
217,1.4465367,-2.7636847,-1.8982986,-1.4369645,1.2698362,5,MAP,Normal,Sequential RNN
218,0.6722916,-2.4788222,-1.5038885,-0.984155,1.4305823,5,MAP,Normal,Sequential RNN
219,-0.74752986,-3.2574377,-2.454841,-2.0269794,1.1777015,5,MAP,Normal,Sequential RNN
220,-1.5950612,-3.0054827,-2.0953026,-1.6100891,1.3355652,5,MAP,Normal,Sequential RNN
221,-2.2175252,-3.7742288,-2.840522,-2.3427663,1.3700876,5,MAP,Normal,Sequential RNN
222,-3.5812576,-2.8908994,-1.9203882,-1.4030123,1.424093,5,MAP,Normal,Sequential RNN
223,3.2417164,-4.0665812,-2.9249432,-2.3163402,1.6751984,5,MAP,Normal,Sequential RNN
224,1.8087875,-3.0849187,-2.170689,-1.6833166,1.3415076,5,MAP,Normal,Sequential RNN
225,0.27523932,-2.7664177,-1.8670267,-1.3875645,1.3197341,5,MAP,Normal,Sequential RNN
226,-1.5577182,-3.680126,-2.794537,-2.322433,1.2994809,5,MAP,Normal,Sequential RNN
227,0.56743354,-2.7834957,-1.9366014,-1.4851252,1.2427021,5,MAP,Normal,Sequential RNN
228,-1.1531767,-3.142527,-2.2162976,-1.722528,1.3591158,5,MAP,Normal,Sequential RNN
229,2.6267335,-3.0530314,-2.22958,-1.790601,1.2083027,5,MAP,Normal,Sequential RNN
230,1.5744745,-2.8575954,-2.0271146,-1.5843884,1.2186176,5,MAP,Normal,Sequential RNN
231,1.4315565,-3.0216606,-2.1720607,-1.7191424,1.2466717,5,MAP,Normal,Sequential RNN
232,0.52672535,-2.6357532,-1.7724743,-1.3122635,1.2667443,5,MAP,Normal,Sequential RNN
233,0.15705653,-2.3318975,-1.5382909,-1.1152221,1.1645098,5,MAP,Normal,Sequential RNN
234,0.38477397,-3.0926394,-2.2160714,-1.7487763,1.2862442,5,MAP,Normal,Sequential RNN
235,0.008550845,-2.630399,-1.8611714,-1.451099,1.1287366,5,MAP,Normal,Sequential RNN
236,-0.70815647,-2.7511053,-1.9631557,-1.5431027,1.1562088,5,MAP,Normal,Sequential RNN
237,-0.5648815,-2.836456,-1.912486,-1.4199208,1.3558004,5,MAP,Normal,Sequential RNN
238,0.9008134,-2.8741357,-1.965687,-1.4813964,1.3330247,5,MAP,Normal,Sequential RNN
239,-0.069992036,-3.4690619,-2.5830402,-2.1107054,1.3001161,5,MAP,Normal,Sequential RNN
240,0.92733973,-2.726748,-1.9284706,-1.5029118,1.1713635,5,MAP,Normal,Sequential RNN
241,-1.4279659,-2.9621866,-2.1290786,-1.6849517,1.2224725,5,MAP,Normal,Sequential RNN
242,-0.20756164,-3.1112852,-2.177346,-1.6794664,1.3704287,5,MAP,Normal,Sequential RNN
243,-0.22358489,-3.2466195,-2.4949086,-2.0941741,1.1030335,5,MAP,Normal,Sequential RNN
244,-0.13965681,-2.9384444,-1.9882551,-1.4817127,1.3942734,5,MAP,Normal,Sequential RNN
245,0.06180979,-3.0340135,-2.2153962,-1.7789942,1.2012095,5,MAP,Normal,Sequential RNN
246,-0.49728084,-2.835521,-2.0448909,-1.623409,1.1601418,5,MAP,Normal,Sequential RNN
247,0.10340913,-2.5607698,-1.6996155,-1.2405372,1.2636268,5,MAP,Normal,Sequential RNN
248,-0.31168827,-3.6953452,-2.584794,-1.9927634,1.6295824,5,MAP,Normal,Sequential RNN
249,0.3832027,-2.8356922,-2.0144708,-1.5766808,1.2050304,5,MAP,Normal,Sequential RNN
