Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
35,0.084552735,3.447242,2.5063176,2.0047143,1.3806784,2,MAP,Normal,Sequential LSTM
36,-0.07250254,2.526316,1.6201355,1.1370542,1.3296963,2,MAP,Normal,Sequential LSTM
37,0.19555044,2.8435292,1.9644502,1.4958165,1.2899288,2,MAP,Normal,Sequential LSTM
38,-0.2978,2.9960773,2.119358,1.6519822,1.2864662,2,MAP,Normal,Sequential LSTM
39,1.0369909,3.8486097,2.8418794,2.305195,1.4772397,2,MAP,Normal,Sequential LSTM
40,0.059511602,3.122652,2.2204213,1.7394454,1.3239009,2,MAP,Normal,Sequential LSTM
41,0.85910136,4.6093307,3.5019722,2.9116435,1.6248977,2,MAP,Normal,Sequential LSTM
42,0.040056735,2.918188,2.0375528,1.5680896,1.2922121,2,MAP,Normal,Sequential LSTM
43,-1.0955907,4.1152105,3.087391,2.5394638,1.5081857,2,MAP,Normal,Sequential LSTM
44,-0.3003534,3.5368655,2.5045211,1.9541824,1.5148245,2,MAP,Normal,Sequential LSTM
45,1.7832218,2.8581219,1.9602584,1.4816107,1.3174924,2,MAP,Normal,Sequential LSTM
46,-0.3667662,3.5175614,2.5324676,2.0073175,1.4454913,2,MAP,Normal,Sequential LSTM
47,1.1603761,3.062439,2.1461444,1.657671,1.3445377,2,MAP,Normal,Sequential LSTM
48,-2.2162974,3.6966147,2.7266467,2.2095604,1.4232961,2,MAP,Normal,Sequential LSTM
49,-1.1638072,3.4018369,2.2505069,1.6367372,1.6894199,2,MAP,Normal,Sequential LSTM
50,0.14377135,2.9863088,1.9422153,1.3856128,1.5320652,2,MAP,Normal,Sequential LSTM
51,0.35654333,2.5316322,1.6310064,1.1508862,1.3215456,2,MAP,Normal,Sequential LSTM
52,1.7068032,3.4825456,2.5556488,2.0615234,1.3600948,2,MAP,Normal,Sequential LSTM
53,0.797169,4.875507,3.708767,3.0867822,1.7120322,2,MAP,Normal,Sequential LSTM
54,-0.7257868,2.7750318,1.8999989,1.433522,1.2839918,2,MAP,Normal,Sequential LSTM
55,0.9191783,2.7813182,1.8105158,1.2929846,1.4245204,2,MAP,Normal,Sequential LSTM
56,-2.2405713,2.772151,1.8889536,1.4181243,1.2959719,2,MAP,Normal,Sequential LSTM
57,-1.8466308,3.3774362,2.2177105,1.5994651,1.7017393,2,MAP,Normal,Sequential LSTM
58,0.943925,3.217038,2.069439,1.457658,1.6839453,2,MAP,Normal,Sequential LSTM
59,0.24227488,3.1803474,2.2760952,1.7940415,1.3268672,2,MAP,Normal,Sequential LSTM
60,0.38031584,2.5778558,1.700306,1.2324874,1.2876848,2,MAP,Normal,Sequential LSTM
61,-0.76442504,2.742294,1.8802834,1.4207487,1.2648833,2,MAP,Normal,Sequential LSTM
62,1.4542427,3.10569,2.142846,1.6295575,1.4128424,2,MAP,Normal,Sequential LSTM
63,-0.25876743,2.9716237,2.0476341,1.5550586,1.3558289,2,MAP,Normal,Sequential LSTM
64,0.014009096,2.5974326,1.6817234,1.1935622,1.3436787,2,MAP,Normal,Sequential LSTM
65,2.3286774,2.8070889,1.9346473,1.4695519,1.2801893,2,MAP,Normal,Sequential LSTM
66,-0.8220938,3.7222848,2.6793473,2.1233613,1.5303688,2,MAP,Normal,Sequential LSTM
67,-0.13461098,2.8748045,1.9007545,1.381492,1.4292858,2,MAP,Normal,Sequential LSTM
68,-0.15029627,2.5550284,1.6380283,1.1491789,1.3455728,2,MAP,Normal,Sequential LSTM
69,0.1416968,2.7906218,1.9065623,1.4352736,1.2972367,2,MAP,Normal,Sequential LSTM
70,-0.57429504,2.9902747,2.1124678,1.644512,1.2880621,2,MAP,Normal,Sequential LSTM
71,0.43223944,2.7248397,1.7800741,1.2764231,1.3863149,2,MAP,Normal,Sequential LSTM
72,-0.1407903,3.1574283,2.268674,1.7948822,1.3041261,2,MAP,Normal,Sequential LSTM
73,1.1258144,2.559451,1.6484231,1.1627574,1.3368095,2,MAP,Normal,Sequential LSTM
74,0.029679889,3.4066517,2.4706516,1.9716736,1.3734524,2,MAP,Normal,Sequential LSTM
75,-1.4871048,2.8489625,1.9759768,1.5105915,1.2809875,2,MAP,Normal,Sequential LSTM
76,-0.7703505,3.305493,2.2450733,1.6797675,1.5560217,2,MAP,Normal,Sequential LSTM
77,0.056743722,2.7280815,1.7096113,1.1666685,1.4944664,2,MAP,Normal,Sequential LSTM
78,-0.16072784,3.386847,2.4656684,1.9745917,1.3517039,2,MAP,Normal,Sequential LSTM
79,0.6646857,3.3557556,2.42456,1.9281431,1.3664026,2,MAP,Normal,Sequential LSTM
80,-0.26400816,3.567883,2.6292737,2.1289046,1.3772812,2,MAP,Normal,Sequential LSTM
81,0.84947205,2.9205327,2.0232556,1.5449206,1.3166319,2,MAP,Normal,Sequential LSTM
82,1.9556409,3.22552,2.322335,1.8408505,1.3253008,2,MAP,Normal,Sequential LSTM
83,-0.4811126,3.6824365,2.6687376,2.1283386,1.487465,2,MAP,Normal,Sequential LSTM
84,0.8467204,3.0515838,2.124911,1.6309053,1.3597661,2,MAP,Normal,Sequential LSTM
85,0.8891288,2.991127,2.1077747,1.6368629,1.2961993,2,MAP,Normal,Sequential LSTM
86,0.72369564,4.117439,3.097963,2.5544844,1.4959415,2,MAP,Normal,Sequential LSTM
87,-0.23487768,2.9415267,2.0657578,1.5988885,1.2850716,2,MAP,Normal,Sequential LSTM
88,0.11060746,2.6084294,1.7013855,1.2178438,1.3309635,2,MAP,Normal,Sequential LSTM
89,0.4803675,3.8869803,2.8981123,2.3709505,1.4510291,2,MAP,Normal,Sequential LSTM
90,-0.6924466,2.5684311,1.6813275,1.2084159,1.3017037,2,MAP,Normal,Sequential LSTM
91,-0.061618865,2.7723846,1.7990696,1.280199,1.428207,2,MAP,Normal,Sequential LSTM
92,-0.48516887,3.5786254,2.6258297,2.1178977,1.3980981,2,MAP,Normal,Sequential LSTM
93,-1.8688755,5.736007,4.4004374,3.68845,1.9597669,2,MAP,Normal,Sequential LSTM
94,0.4339054,3.2373812,2.0482566,1.4143388,1.7448783,2,MAP,Normal,Sequential LSTM
95,-0.7066181,3.3653433,2.4533176,1.9671202,1.3382734,2,MAP,Normal,Sequential LSTM
96,0.19626889,3.7301822,2.7093244,2.165109,1.4979699,2,MAP,Normal,Sequential LSTM
97,-1.8427458,3.9062061,2.916242,2.3884957,1.4526376,2,MAP,Normal,Sequential LSTM
98,0.7631444,3.2007122,2.0527687,1.4408042,1.6844509,2,MAP,Normal,Sequential LSTM
99,0.678409,2.7710276,1.897796,1.4322795,1.2813483,2,MAP,Normal,Sequential LSTM
100,1.3637167,2.9965143,2.1187418,1.6508043,1.2880119,2,MAP,Normal,Sequential LSTM
101,-0.95872843,3.764228,2.77601,2.2491944,1.4500755,2,MAP,Normal,Sequential LSTM
102,-0.187483,4.467077,3.323442,2.7137744,1.6781284,2,MAP,Normal,Sequential LSTM
103,0.9960003,3.4757717,2.5283225,2.0232408,1.3902526,2,MAP,Normal,Sequential LSTM
104,0.91672426,2.6382515,1.7053392,1.2080071,1.3689219,2,MAP,Normal,Sequential LSTM
105,0.29694024,2.8665404,1.9841963,1.513822,1.2947197,2,MAP,Normal,Sequential LSTM
106,0.4257548,3.1581156,2.268173,1.793748,1.3058695,2,MAP,Normal,Sequential LSTM
107,-0.35654128,3.256984,2.3575091,1.8780024,1.3198568,2,MAP,Normal,Sequential LSTM
108,0.012352467,3.22026,2.2900572,1.7941693,1.3649461,2,MAP,Normal,Sequential LSTM
109,-0.20824337,2.659779,1.7856758,1.3196945,1.2826276,2,MAP,Normal,Sequential LSTM
110,-0.16930056,4.234621,3.1756976,2.6111891,1.5538263,2,MAP,Normal,Sequential LSTM
111,-2.5999799,3.1540067,2.2452037,1.7607242,1.3335446,2,MAP,Normal,Sequential LSTM
112,-2.0319266,3.592921,2.4114695,1.7816418,1.7336195,2,MAP,Normal,Sequential LSTM
113,-2.3583417,3.4386733,2.3119175,1.7112483,1.6533605,2,MAP,Normal,Sequential LSTM
114,0.03569895,6.954,5.355228,4.5029283,2.3459804,2,MAP,Normal,Sequential LSTM
115,-5.751151,5.635012,4.353138,3.669776,1.8809752,2,MAP,Normal,Sequential LSTM
116,0.059832215,4.091631,2.6571133,1.8923773,2.1049592,2,MAP,Normal,Sequential LSTM
117,2.4052851,2.5216153,1.5612891,1.0493428,1.4091479,2,MAP,Normal,Sequential LSTM
118,-2.0083573,3.9891815,2.9010832,2.321022,1.5966359,2,MAP,Normal,Sequential LSTM
119,2.582977,3.4994137,2.3795052,1.7824861,1.6433133,2,MAP,Normal,Sequential LSTM
120,-2.333293,6.6766524,5.168478,4.3644753,2.213041,2,MAP,Normal,Sequential LSTM
121,-6.121277,5.502846,4.1543117,3.4354131,1.97879,2,MAP,Normal,Sequential LSTM
122,-0.29236692,7.6962357,5.955315,5.0272365,2.554564,2,MAP,Normal,Sequential LSTM
123,-3.118938,2.677376,1.5775054,0.9911684,1.6139103,2,MAP,Normal,Sequential LSTM
124,-9.92363,7.1883693,5.5437136,4.6669536,2.4133086,2,MAP,Normal,Sequential LSTM
125,1.3301698,7.6224627,5.911415,4.9992623,2.510729,2,MAP,Normal,Sequential LSTM
126,-10.482583,2.900176,1.7171333,1.0864575,1.7359542,2,MAP,Normal,Sequential LSTM
127,3.222555,7.6522493,5.931788,5.014617,2.5245423,2,MAP,Normal,Sequential LSTM
128,-8.962753,3.1517768,2.037392,1.4433175,1.6352081,2,MAP,Normal,Sequential LSTM
129,-3.4237578,7.003534,5.455013,4.629502,2.272244,2,MAP,Normal,Sequential LSTM
130,0.28485936,3.5476413,2.2480862,1.5552983,1.90692,2,MAP,Normal,Sequential LSTM
131,-6.7167115,2.5996835,1.7268203,1.2615002,1.2808079,2,MAP,Normal,Sequential LSTM
132,6.554123,6.534568,5.032589,4.2318897,2.2039495,2,MAP,Normal,Sequential LSTM
133,6.437556,3.4519012,2.1606247,1.47225,1.8947724,2,MAP,Normal,Sequential LSTM
134,3.611555,3.3863602,2.1890838,1.5508201,1.7568402,2,MAP,Normal,Sequential LSTM
135,-4.196226,3.2108428,2.081892,1.4800526,1.6565815,2,MAP,Normal,Sequential LSTM
136,8.672371,6.9740677,5.379399,4.5292864,2.3399596,2,MAP,Normal,Sequential LSTM
137,-2.6950173,5.2370234,3.8402112,3.0955758,2.0496318,2,MAP,Normal,Sequential LSTM
138,4.951359,4.855177,3.5839567,2.906274,1.8653426,2,MAP,Normal,Sequential LSTM
139,-4.0975285,6.1576743,4.7018366,3.9257352,2.136243,2,MAP,Normal,Sequential LSTM
140,-1.8759909,3.6426098,2.3151684,1.6075141,1.9478395,2,MAP,Normal,Sequential LSTM
141,5.3944798,5.992526,4.5740385,3.8178482,2.0814369,2,MAP,Normal,Sequential LSTM
142,0.4865386,3.3560228,2.1367736,1.4867964,1.7890822,2,MAP,Normal,Sequential LSTM
143,-1.1318581,2.5175726,1.569049,1.0633947,1.391829,2,MAP,Normal,Sequential LSTM
144,5.3850713,3.0419629,1.8683761,1.2427413,1.7220787,2,MAP,Normal,Sequential LSTM
145,1.426708,4.563125,3.2799416,2.595881,1.8828975,2,MAP,Normal,Sequential LSTM
146,2.434797,4.0987124,3.0605175,2.5070598,1.5234094,2,MAP,Normal,Sequential LSTM
147,-1.8119824,3.2948225,2.2779906,1.7359211,1.4920623,2,MAP,Normal,Sequential LSTM
148,-1.3684771,4.87549,3.6314795,2.968302,1.8254164,2,MAP,Normal,Sequential LSTM
149,2.33697,3.7049313,2.6322496,2.060407,1.5740144,2,MAP,Normal,Sequential LSTM
150,-2.4470387,3.3981097,2.38374,1.8429831,1.4884496,2,MAP,Normal,Sequential LSTM
151,-3.941803,3.6285045,2.463551,1.8425188,1.7094103,2,MAP,Normal,Sequential LSTM
152,-0.17229867,5.1078105,3.7752337,3.064842,1.9553751,2,MAP,Normal,Sequential LSTM
153,1.261818,2.5520275,1.5405781,1.0013782,1.4841644,2,MAP,Normal,Sequential LSTM
154,1.771005,4.9559755,3.7753265,3.145927,1.7324417,2,MAP,Normal,Sequential LSTM
155,2.4194658,6.736601,5.2509036,4.458884,2.1800585,2,MAP,Normal,Sequential LSTM
156,-0.45705304,2.9981978,1.8962059,1.3087381,1.6170231,2,MAP,Normal,Sequential LSTM
157,2.389814,2.7184696,1.6376379,1.0614505,1.5859733,2,MAP,Normal,Sequential LSTM
158,2.8961582,2.9462402,1.8212489,1.2215201,1.6507717,2,MAP,Normal,Sequential LSTM
159,-6.964294,5.893261,4.4961176,3.7513058,2.0501175,2,MAP,Normal,Sequential LSTM
160,0.9825349,4.93795,3.523585,2.7695923,2.0753882,2,MAP,Normal,Sequential LSTM
161,2.4196024,3.4788878,2.542326,2.0430484,1.3742769,2,MAP,Normal,Sequential LSTM
162,-0.47894546,3.2914054,2.2763526,1.7352316,1.4894518,2,MAP,Normal,Sequential LSTM
163,0.41616675,4.6307087,3.4905353,2.882713,1.6730492,2,MAP,Normal,Sequential LSTM
164,1.3883324,5.553922,4.293104,3.620967,1.8500785,2,MAP,Normal,Sequential LSTM
165,0.5676767,2.7566924,1.6868389,1.116504,1.5698643,2,MAP,Normal,Sequential LSTM
166,-0.57269,4.548215,3.4612367,2.8817725,1.5949928,2,MAP,Normal,Sequential LSTM
167,0.055395275,3.6245894,2.6293354,2.0987692,1.4603997,2,MAP,Normal,Sequential LSTM
168,-3.1552494,4.6325927,3.521323,2.928909,1.6306372,2,MAP,Normal,Sequential LSTM
169,1.388197,3.4822369,2.202869,1.5208427,1.8772982,2,MAP,Normal,Sequential LSTM
170,1.535979,3.5058162,2.5406218,2.0260801,1.4162915,2,MAP,Normal,Sequential LSTM
171,3.2812707,2.8783557,1.7576662,1.1602308,1.6444594,2,MAP,Normal,Sequential LSTM
172,0.28434813,4.7711515,3.529712,2.8679054,1.8216431,2,MAP,Normal,Sequential LSTM
173,-1.6483941,2.5320058,1.6337473,1.1548891,1.3180718,2,MAP,Normal,Sequential LSTM
174,-1.7792373,3.1875806,1.9721994,1.3242841,1.7834065,2,MAP,Normal,Sequential LSTM
175,7.123145,3.6217232,2.5078738,1.9140848,1.6344223,2,MAP,Normal,Sequential LSTM
176,-1.3612509,3.4157848,2.2190294,1.5810435,1.7560757,2,MAP,Normal,Sequential LSTM
177,2.9021804,3.1250126,1.9282874,1.2903177,1.7560312,2,MAP,Normal,Sequential LSTM
178,-2.6919432,5.166592,3.8840315,3.2003033,1.8819832,2,MAP,Normal,Sequential LSTM
179,3.6892216,3.9294987,2.7365646,2.1006157,1.7504686,2,MAP,Normal,Sequential LSTM
180,1.1034414,3.442541,2.3414094,1.7544003,1.6157606,2,MAP,Normal,Sequential LSTM
181,2.4637883,2.7263885,1.658953,1.089907,1.5663162,2,MAP,Normal,Sequential LSTM
182,1.7519877,2.9831831,1.8422264,1.2339865,1.6741987,2,MAP,Normal,Sequential LSTM
183,-0.29760846,3.8963704,2.8541136,2.2984905,1.5293698,2,MAP,Normal,Sequential LSTM
184,-0.22432718,2.553285,1.5621972,1.0338521,1.4542862,2,MAP,Normal,Sequential LSTM
185,2.601061,2.62262,1.6004521,1.055538,1.4998924,2,MAP,Normal,Sequential LSTM
186,0.68841326,3.9508998,2.851943,2.2660933,1.6125696,2,MAP,Normal,Sequential LSTM
187,-3.5649784,4.3325214,3.2830577,2.7235923,1.5399452,2,MAP,Normal,Sequential LSTM
188,-3.4201589,7.3661613,5.6868925,4.7916803,2.4640987,2,MAP,Normal,Sequential LSTM
189,-1.9919297,3.5983424,2.2323866,1.5042005,2.0043542,2,MAP,Normal,Sequential LSTM
190,3.8425133,5.4074655,4.0846834,3.3795133,1.9410026,2,MAP,Normal,Sequential LSTM
191,1.8810036,3.7499294,2.6175783,2.0139263,1.6615709,2,MAP,Normal,Sequential LSTM
192,-1.6632638,3.1127381,2.1480846,1.6338316,1.4154973,2,MAP,Normal,Sequential LSTM
193,-0.10414993,3.8458378,2.7367585,2.1455123,1.627423,2,MAP,Normal,Sequential LSTM
194,0.53272426,2.8173177,1.937507,1.4684832,1.2910023,2,MAP,Normal,Sequential LSTM
195,0.96849537,2.6319442,1.7591758,1.2939061,1.2806689,2,MAP,Normal,Sequential LSTM
196,-0.37674892,2.6569335,1.7482144,1.2637795,1.3334216,2,MAP,Normal,Sequential LSTM
197,-3.2881665,5.176437,3.9510713,3.2978332,1.7980576,2,MAP,Normal,Sequential LSTM
198,2.2035482,3.659428,2.3964343,1.723137,1.853271,2,MAP,Normal,Sequential LSTM
199,-1.7676392,6.078468,4.681529,3.936826,2.0498178,2,MAP,Normal,Sequential LSTM
200,2.140755,3.2026043,2.012929,1.3787173,1.7456868,2,MAP,Normal,Sequential LSTM
201,0.51544183,4.653956,3.4886284,2.8673966,1.7099596,2,MAP,Normal,Sequential LSTM
202,1.5869231,2.5586722,1.5710866,1.0446086,1.4491471,2,MAP,Normal,Sequential LSTM
203,0.21848112,3.2932682,2.3344986,1.823382,1.4068638,2,MAP,Normal,Sequential LSTM
204,-0.25967145,2.523241,1.5497525,1.0307894,1.4284619,2,MAP,Normal,Sequential LSTM
205,-2.0954428,3.7803042,2.7926822,2.2661846,1.4492006,2,MAP,Normal,Sequential LSTM
206,0.5002869,3.285056,2.1235106,1.5042951,1.7044098,2,MAP,Normal,Sequential LSTM
207,-0.7179623,2.734876,1.8712623,1.410873,1.2672354,2,MAP,Normal,Sequential LSTM
208,2.162537,3.0684185,2.1131415,1.6038871,1.4017385,2,MAP,Normal,Sequential LSTM
209,-1.0161822,4.3464313,3.236976,2.6455293,1.6279745,2,MAP,Normal,Sequential LSTM
210,2.5501316,3.2845466,2.2811766,1.7462838,1.472309,2,MAP,Normal,Sequential LSTM
211,-0.95510525,3.0388896,1.9701904,1.4004709,1.5681707,2,MAP,Normal,Sequential LSTM
212,-0.18651436,4.159117,3.0632076,2.4789822,1.6080981,2,MAP,Normal,Sequential LSTM
213,-0.38125414,2.5369718,1.5876753,1.0816089,1.3929634,2,MAP,Normal,Sequential LSTM
214,4.1383,2.6706393,1.7341572,1.2349222,1.3741597,2,MAP,Normal,Sequential LSTM
215,-1.5315162,3.5658393,2.4379828,1.8367269,1.6549755,2,MAP,Normal,Sequential LSTM
216,0.37451547,3.091852,1.9391737,1.3246853,1.6913981,2,MAP,Normal,Sequential LSTM
217,-1.7239697,4.95924,3.8065307,3.1920254,1.6914442,2,MAP,Normal,Sequential LSTM
218,0.5859563,3.5208566,2.4258213,1.8420622,1.606815,2,MAP,Normal,Sequential LSTM
219,-0.13270688,2.5507388,1.5982493,1.0904808,1.3976485,2,MAP,Normal,Sequential LSTM
220,-0.3429196,3.3013108,2.3807387,1.8899853,1.3508139,2,MAP,Normal,Sequential LSTM
221,0.4337798,2.584965,1.6438686,1.1421735,1.3809308,2,MAP,Normal,Sequential LSTM
222,-1.3363394,3.5587687,2.6224597,2.1233168,1.3739061,2,MAP,Normal,Sequential LSTM
223,-0.7873097,4.6123486,3.4265964,2.7944765,1.7399296,2,MAP,Normal,Sequential LSTM
224,3.2468436,4.8104353,3.6231732,2.9902482,1.7421454,2,MAP,Normal,Sequential LSTM
225,-0.08697465,4.9143643,3.672235,3.0100605,1.8226556,2,MAP,Normal,Sequential LSTM
226,0.94271916,2.5220776,1.5777433,1.0743222,1.385682,2,MAP,Normal,Sequential LSTM
227,-0.9806464,3.157235,2.2541738,1.7727554,1.325119,2,MAP,Normal,Sequential LSTM
228,1.690056,5.0195737,3.7870345,3.1299722,1.8085836,2,MAP,Normal,Sequential LSTM
229,1.1494896,3.0120623,2.0650575,1.5602127,1.3896005,2,MAP,Normal,Sequential LSTM
230,0.36362118,3.937138,2.935006,2.400773,1.4704925,2,MAP,Normal,Sequential LSTM
231,-0.8315489,3.5355463,2.6015098,2.1035786,1.3705713,2,MAP,Normal,Sequential LSTM
232,0.37534425,3.0194664,2.049996,1.5331746,1.4225662,2,MAP,Normal,Sequential LSTM
233,-0.041216552,2.7604475,1.8984257,1.4388851,1.2648996,2,MAP,Normal,Sequential LSTM
234,0.9793836,4.878131,3.7203534,3.1031463,1.6988813,2,MAP,Normal,Sequential LSTM
235,1.4461423,2.6386204,1.7208284,1.2315569,1.3467349,2,MAP,Normal,Sequential LSTM
236,-1.9959773,4.2283173,3.168904,2.604135,1.5545442,2,MAP,Normal,Sequential LSTM
237,-0.5645916,4.600407,3.386417,2.739243,1.7813656,2,MAP,Normal,Sequential LSTM
238,0.37400833,2.8154957,1.8822836,1.3847916,1.3693616,2,MAP,Normal,Sequential LSTM
239,0.85629976,2.6689146,1.8044872,1.3436642,1.2684295,2,MAP,Normal,Sequential LSTM
240,0.12104772,3.0739286,2.1840005,1.709583,1.3058485,2,MAP,Normal,Sequential LSTM
241,0.47347122,3.227742,2.325663,1.844768,1.3236781,2,MAP,Normal,Sequential LSTM
242,0.08099973,3.3153126,2.4092443,1.9262227,1.3295317,2,MAP,Normal,Sequential LSTM
243,0.6295779,2.5426617,1.5358728,0.9991574,1.4773254,2,MAP,Normal,Sequential LSTM
244,-3.005487,5.1691666,3.9749975,3.3383906,1.7522801,2,MAP,Normal,Sequential LSTM
245,1.156385,3.5724761,2.2144701,1.4905221,1.9926889,2,MAP,Normal,Sequential LSTM
246,0.77374023,3.4328291,2.4805174,1.9728438,1.3973875,2,MAP,Normal,Sequential LSTM
247,-4.6223917,3.1291454,2.237755,1.7625581,1.307994,2,MAP,Normal,Sequential LSTM
248,2.0149467,3.805987,2.4525027,1.7309654,1.9860536,2,MAP,Normal,Sequential LSTM
249,-2.3727708,5.0736556,3.8518717,3.2005432,1.7928014,2,MAP,Normal,Sequential LSTM
