Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
39,1.1117188,-3.086534,-2.0470684,-1.4929332,1.5252743,2,MAP,Normal,Sequential RNN
40,0.22346178,-3.0391595,-2.1181662,-1.6271882,1.351432,2,MAP,Normal,Sequential RNN
41,0.9046972,-2.809518,-1.737299,-1.1657029,1.5733355,2,MAP,Normal,Sequential RNN
42,0.15939811,-3.198758,-2.2810242,-1.791784,1.3466488,2,MAP,Normal,Sequential RNN
43,-1.1199015,-2.8386738,-1.8200895,-1.2770859,1.4946339,2,MAP,Normal,Sequential RNN
44,-0.33370584,-3.8781173,-2.7144365,-2.0940826,1.7075433,2,MAP,Normal,Sequential RNN
45,1.8959014,-3.585778,-2.6038334,-2.0803626,1.4408698,2,MAP,Normal,Sequential RNN
46,-0.37327182,-2.9964292,-2.0339992,-1.5209316,1.4122347,2,MAP,Normal,Sequential RNN
47,1.2951202,-3.4490669,-2.4521286,-1.9206644,1.4628713,2,MAP,Normal,Sequential RNN
48,-2.3930047,-2.744275,-1.8011795,-1.2984186,1.3838645,2,MAP,Normal,Sequential RNN
49,-1.2983508,-5.210342,-3.8481278,-3.1219366,1.9988635,2,MAP,Normal,Sequential RNN
50,0.054863304,-4.79587,-3.599797,-2.962175,1.7550739,2,MAP,Normal,Sequential RNN
51,0.4357947,-4.101852,-3.1277885,-2.608519,1.4293054,2,MAP,Normal,Sequential RNN
52,2.0018055,-2.8365598,-1.8985845,-1.3985534,1.376351,2,MAP,Normal,Sequential RNN
53,0.7998451,-2.5812845,-1.5352787,-0.9776569,1.5348711,2,MAP,Normal,Sequential RNN
54,-0.8397604,-3.3910387,-2.4673226,-1.974893,1.3554276,2,MAP,Normal,Sequential RNN
55,0.9179986,-4.378455,-3.3003988,-2.7256908,1.581901,2,MAP,Normal,Sequential RNN
56,-2.4017837,-3.4509804,-2.5207937,-2.0249147,1.364922,2,MAP,Normal,Sequential RNN
57,-2.0206435,-5.336617,-3.960305,-3.226598,2.0195508,2,MAP,Normal,Sequential RNN
58,0.9897658,-5.4831524,-4.123193,-3.3982031,1.995556,2,MAP,Normal,Sequential RNN
59,0.17772076,-2.9811058,-2.0612724,-1.5709126,1.3497303,2,MAP,Normal,Sequential RNN
60,0.37203544,-3.8078136,-2.858644,-2.3526452,1.3927771,2,MAP,Normal,Sequential RNN
61,-0.8055762,-3.384821,-2.4625475,-1.970887,1.3533107,2,MAP,Normal,Sequential RNN
62,1.4847163,-3.8422306,-2.7646296,-2.1901643,1.5812329,2,MAP,Normal,Sequential RNN
63,-0.35407525,-3.3915284,-2.4426343,-1.9367825,1.3923726,2,MAP,Normal,Sequential RNN
64,0.0004659742,-4.145755,-3.1469183,-2.6144423,1.4656565,2,MAP,Normal,Sequential RNN
65,2.4629545,-3.4141312,-2.471587,-1.9691201,1.3830552,2,MAP,Normal,Sequential RNN
66,-0.91960025,-3.071312,-2.071449,-1.5384258,1.4671626,2,MAP,Normal,Sequential RNN
67,-0.24863403,-4.284919,-3.1911013,-2.6079915,1.6050278,2,MAP,Normal,Sequential RNN
68,-0.17872405,-4.219138,-3.2245028,-2.6942663,1.4594918,2,MAP,Normal,Sequential RNN
69,0.16388474,-3.5563602,-2.5932708,-2.0798514,1.4132026,2,MAP,Normal,Sequential RNN
70,-0.6842725,-3.1704414,-2.2383506,-1.7414566,1.3677162,2,MAP,Normal,Sequential RNN
71,0.4864507,-4.2221155,-3.1790593,-2.6230102,1.5305427,2,MAP,Normal,Sequential RNN
72,-0.25623626,-2.9765174,-2.0563462,-1.5658062,1.3502263,2,MAP,Normal,Sequential RNN
73,1.2172921,-4.1595488,-3.1699495,-2.6423979,1.452102,2,MAP,Normal,Sequential RNN
74,0.023839084,-2.8775644,-1.9466622,-1.4504017,1.3659723,2,MAP,Normal,Sequential RNN
75,-1.57854,-3.352918,-2.4128134,-1.9116473,1.3794751,2,MAP,Normal,Sequential RNN
76,-0.96209335,-4.526511,-3.2834425,-2.6207674,1.8240339,2,MAP,Normal,Sequential RNN
77,0.10056461,-4.8093977,-3.7178843,-3.1360025,1.6016473,2,MAP,Normal,Sequential RNN
78,-0.113475576,-2.966122,-2.0138495,-1.5061965,1.3973302,2,MAP,Normal,Sequential RNN
79,0.78086597,-3.1291432,-2.1477623,-1.6245918,1.4400429,2,MAP,Normal,Sequential RNN
80,-0.2839641,-2.7665007,-1.8327876,-1.3350288,1.3700966,2,MAP,Normal,Sequential RNN
81,0.9253645,-3.4837766,-2.506891,-1.9861168,1.4334468,2,MAP,Normal,Sequential RNN
82,2.090897,-2.9303632,-2.0120819,-1.5225495,1.3474529,2,MAP,Normal,Sequential RNN
83,-0.50016344,-2.9587226,-1.9820744,-1.461427,1.4330981,2,MAP,Normal,Sequential RNN
84,0.8905785,-3.567566,-2.550778,-2.0087318,1.491998,2,MAP,Normal,Sequential RNN
85,1.0539155,-3.1133027,-2.197651,-1.7095205,1.3435941,2,MAP,Normal,Sequential RNN
86,0.7674333,-2.6129632,-1.6447903,-1.1286608,1.4206619,2,MAP,Normal,Sequential RNN
87,-0.328868,-3.1436465,-2.2295213,-1.7422044,1.3413544,2,MAP,Normal,Sequential RNN
88,0.21731775,-4.050865,-3.060139,-2.5319865,1.4537556,2,MAP,Normal,Sequential RNN
89,0.39476278,-2.8191767,-1.8328679,-1.3070701,1.4472741,2,MAP,Normal,Sequential RNN
90,-0.804176,-3.8924086,-2.938368,-2.4297726,1.3999245,2,MAP,Normal,Sequential RNN
91,0.005510062,-4.4120584,-3.3329604,-2.7576973,1.5834292,2,MAP,Normal,Sequential RNN
92,-0.2299217,-2.9784253,-1.9974467,-1.4744906,1.4394525,2,MAP,Normal,Sequential RNN
93,-2.3145845,-3.2905712,-1.965013,-1.2583628,1.9450761,2,MAP,Normal,Sequential RNN
94,0.45693037,-5.7405024,-4.3629594,-3.628596,2.0213568,2,MAP,Normal,Sequential RNN
95,-0.6707295,-2.8619049,-1.9349772,-1.4408354,1.3601403,2,MAP,Normal,Sequential RNN
96,0.32586783,-3.4382908,-2.3380535,-1.751521,1.6144485,2,MAP,Normal,Sequential RNN
97,-2.096463,-2.7932975,-1.8102331,-1.2861651,1.4425131,2,MAP,Normal,Sequential RNN
98,0.7639697,-5.4978147,-4.143142,-3.4209712,1.9877975,2,MAP,Normal,Sequential RNN
99,0.71846294,-3.3865378,-2.463743,-1.9718045,1.3540758,2,MAP,Normal,Sequential RNN
100,1.504591,-3.085099,-2.1716557,-1.6847025,1.3403535,2,MAP,Normal,Sequential RNN
101,-0.87846905,-2.7551951,-1.802527,-1.2946631,1.3979108,2,MAP,Normal,Sequential RNN
102,-0.1195178,-3.4810631,-2.2769015,-1.6349672,1.7669435,2,MAP,Normal,Sequential RNN
103,0.9050705,-3.097845,-2.1058137,-1.5769655,1.455671,2,MAP,Normal,Sequential RNN
104,0.9297471,-4.1387544,-3.150688,-2.6239533,1.4498528,2,MAP,Normal,Sequential RNN
105,0.34505767,-3.286263,-2.3640785,-1.8724655,1.3531799,2,MAP,Normal,Sequential RNN
106,0.49611616,-3.0075438,-2.080483,-1.5862701,1.3603357,2,MAP,Normal,Sequential RNN
107,-0.3423609,-2.9260025,-2.0010455,-1.5079544,1.3572484,2,MAP,Normal,Sequential RNN
108,-0.037368283,-3.338419,-2.335808,-1.80132,1.4711949,2,MAP,Normal,Sequential RNN
109,-0.09461743,-3.6595912,-2.7095804,-2.2031333,1.3940114,2,MAP,Normal,Sequential RNN
110,-0.14110227,-2.9666905,-1.9053669,-1.3395792,1.557348,2,MAP,Normal,Sequential RNN
111,-2.7571635,-3.229644,-2.258985,-1.7415303,1.4243101,2,MAP,Normal,Sequential RNN
112,-2.1650555,-5.0413938,-3.6946695,-2.9767356,1.9761349,2,MAP,Normal,Sequential RNN
113,-2.0824552,-4.9181075,-3.5920691,-2.8851628,1.9457809,2,MAP,Normal,Sequential RNN
114,0.6314175,-3.4577448,-1.9918061,-1.2103198,2.1510653,2,MAP,Normal,Sequential RNN
115,-6.4771957,-2.8737075,-1.6518158,-1.0004297,1.7929599,2,MAP,Normal,Sequential RNN
116,0.012334943,-5.556544,-4.27523,-3.592166,1.8801541,2,MAP,Normal,Sequential RNN
117,2.4985242,-4.6036425,-3.5927274,-3.0538125,1.4833797,2,MAP,Normal,Sequential RNN
118,-2.1162546,-3.015121,-1.9905806,-1.4444019,1.5033735,2,MAP,Normal,Sequential RNN
119,3.1693757,-4.7454,-3.4376042,-2.740423,1.9190124,2,MAP,Normal,Sequential RNN
120,-2.194433,-2.852931,-1.5594343,-0.869876,1.8980302,2,MAP,Normal,Sequential RNN
121,-5.350543,-3.554659,-2.2596037,-1.5692147,1.9003171,2,MAP,Normal,Sequential RNN
122,-1.4362032,-2.6638007,-1.3447008,-0.6414936,1.9355993,2,MAP,Normal,Sequential RNN
123,-3.3131638,-4.667616,-3.8289425,-3.381849,1.2306386,2,MAP,Normal,Sequential RNN
124,-8.886902,-3.5970864,-2.0481498,-1.2224175,2.2728534,2,MAP,Normal,Sequential RNN
125,-0.6483922,-2.2346754,-1.076329,-0.45881876,1.6997156,2,MAP,Normal,Sequential RNN
126,-10.784377,-4.348754,-3.6577518,-3.289381,1.0139515,2,MAP,Normal,Sequential RNN
127,3.0683165,-2.2844346,-1.1028448,-0.47294384,1.7338219,2,MAP,Normal,Sequential RNN
128,-9.226542,-4.676981,-3.5415924,-2.936321,1.6660281,2,MAP,Normal,Sequential RNN
129,-3.975436,-2.2277138,-1.1949953,-0.6444568,1.515374,2,MAP,Normal,Sequential RNN
130,0.2848224,-5.948795,-4.538911,-3.7873068,2.068813,2,MAP,Normal,Sequential RNN
131,-6.6552806,-3.729644,-2.7854881,-2.282162,1.3854204,2,MAP,Normal,Sequential RNN
132,6.130401,-2.5787256,-1.5259576,-0.964731,1.5447935,2,MAP,Normal,Sequential RNN
133,7.219734,-4.9030333,-3.6116354,-2.923196,1.8949504,2,MAP,Normal,Sequential RNN
134,4.0755987,-5.0024657,-3.7118754,-3.0238667,1.8937656,2,MAP,Normal,Sequential RNN
135,-4.6215353,-4.7154975,-3.5590377,-2.9425335,1.696947,2,MAP,Normal,Sequential RNN
136,9.6769495,-2.9664304,-1.684056,-1.000427,1.8817097,2,MAP,Normal,Sequential RNN
137,-2.6893382,-3.5904555,-2.2000818,-1.4588788,2.0401843,2,MAP,Normal,Sequential RNN
138,5.646972,-3.723664,-2.483064,-1.8217045,1.8204119,2,MAP,Normal,Sequential RNN
139,-4.539673,-3.15793,-1.8068159,-1.0865419,1.982576,2,MAP,Normal,Sequential RNN
140,-1.8788598,-5.8825006,-4.5008,-3.7642205,2.0274572,2,MAP,Normal,Sequential RNN
141,5.1386766,-3.553296,-2.1723604,-1.4361887,2.0263352,2,MAP,Normal,Sequential RNN
142,1.6992898,-4.899638,-3.6546102,-2.9908903,1.8269088,2,MAP,Normal,Sequential RNN
143,-1.2972676,-4.50734,-3.5064697,-2.9729095,1.468641,2,MAP,Normal,Sequential RNN
144,5.3127384,-5.302382,-4.1637306,-3.5567195,1.6708162,2,MAP,Normal,Sequential RNN
145,1.6316198,-3.5133681,-2.2975864,-1.6494576,1.7839941,2,MAP,Normal,Sequential RNN
146,2.5119877,-2.6697533,-1.6936495,-1.1732922,1.4322995,2,MAP,Normal,Sequential RNN
147,-1.7703121,-3.5122375,-2.501789,-1.9631227,1.4826956,2,MAP,Normal,Sequential RNN
148,-1.3996525,-3.715351,-2.4315293,-1.7471288,1.8838335,2,MAP,Normal,Sequential RNN
149,2.4304914,-4.011702,-2.7963092,-2.148388,1.7834232,2,MAP,Normal,Sequential RNN
150,-2.5582206,-3.3287957,-2.3310728,-1.7991904,1.4640225,2,MAP,Normal,Sequential RNN
151,-3.9695487,-4.8440166,-3.518803,-2.8123362,1.944571,2,MAP,Normal,Sequential RNN
152,-0.5217187,-3.469279,-2.3151205,-1.6998427,1.6935707,2,MAP,Normal,Sequential RNN
153,1.2638674,-4.822637,-3.823876,-3.29144,1.4655459,2,MAP,Normal,Sequential RNN
154,2.7228074,-2.5784378,-1.5243114,-0.96236056,1.546787,2,MAP,Normal,Sequential RNN
155,2.1619372,-3.1193533,-1.7091029,-0.95730364,2.0693505,2,MAP,Normal,Sequential RNN
156,0.17957678,-4.7312765,-3.636695,-3.0531776,1.6061496,2,MAP,Normal,Sequential RNN
157,2.4264805,-4.9544773,-3.9506974,-3.415586,1.4729102,2,MAP,Normal,Sequential RNN
158,1.7999749,-4.8002357,-3.7376964,-3.1712606,1.5591316,2,MAP,Normal,Sequential RNN
159,-7.1834173,-2.9097962,-1.6682897,-1.0064471,1.8217417,2,MAP,Normal,Sequential RNN
160,1.1168277,-3.3512568,-2.3428147,-1.805218,1.4797513,2,MAP,Normal,Sequential RNN
161,2.4899352,-2.8123538,-1.882968,-1.3875158,1.3637471,2,MAP,Normal,Sequential RNN
162,-0.3783887,-3.504842,-2.4959712,-1.9581457,1.4803808,2,MAP,Normal,Sequential RNN
163,0.8397553,-3.1420097,-1.9931986,-1.3807716,1.685724,2,MAP,Normal,Sequential RNN
164,0.9415188,-2.7581758,-1.5756195,-0.94520307,1.7352403,2,MAP,Normal,Sequential RNN
165,0.25844055,-4.794795,-3.7664287,-3.2182105,1.5089874,2,MAP,Normal,Sequential RNN
166,-0.5219309,-2.5540113,-1.5485889,-1.0126019,1.4753206,2,MAP,Normal,Sequential RNN
167,0.24096969,-3.3454573,-2.2801392,-1.7122221,1.5632093,2,MAP,Normal,Sequential RNN
168,-3.616593,-2.8098512,-1.7347064,-1.1615508,1.5776284,2,MAP,Normal,Sequential RNN
169,1.3894209,-5.981512,-4.5560565,-3.7961514,2.0916617,2,MAP,Normal,Sequential RNN
170,1.249936,-2.907766,-1.9605737,-1.455629,1.3898759,2,MAP,Normal,Sequential RNN
171,2.652257,-4.8136687,-3.7831619,-3.2338026,1.5121284,2,MAP,Normal,Sequential RNN
172,0.1811966,-3.058496,-1.9181468,-1.3102309,1.6733072,2,MAP,Normal,Sequential RNN
173,-1.9423988,-4.070266,-3.1017466,-2.5854325,1.4211698,2,MAP,Normal,Sequential RNN
174,-1.7489568,-5.554161,-4.3198123,-3.6617854,1.8112391,2,MAP,Normal,Sequential RNN
175,7.0634875,-4.4855924,-3.2028608,-2.5190415,1.8822337,2,MAP,Normal,Sequential RNN
176,1.2488065,-5.074778,-3.7495344,-3.0430517,1.9446149,2,MAP,Normal,Sequential RNN
177,2.80146,-5.442184,-4.24908,-3.613041,1.7507173,2,MAP,Normal,Sequential RNN
178,-2.8047256,-2.9189904,-1.7562872,-1.1364545,1.7061085,2,MAP,Normal,Sequential RNN
179,3.7720351,-4.4600773,-3.1801531,-2.4978304,1.8781143,2,MAP,Normal,Sequential RNN
180,0.9543978,-3.9542644,-2.8509846,-2.26283,1.6189129,2,MAP,Normal,Sequential RNN
181,2.8017218,-4.803825,-3.7881477,-3.2466938,1.4903684,2,MAP,Normal,Sequential RNN
182,1.3042042,-4.8047795,-3.7405603,-3.1732287,1.5615972,2,MAP,Normal,Sequential RNN
183,-0.5284265,-2.8749914,-1.8861247,-1.3589635,1.4510272,2,MAP,Normal,Sequential RNN
184,-0.31799573,-4.7596984,-3.7405574,-3.1972573,1.4954503,2,MAP,Normal,Sequential RNN
185,2.649922,-4.8687015,-3.8337104,-3.2819605,1.5187085,2,MAP,Normal,Sequential RNN
186,0.8632488,-3.1191657,-2.0815167,-1.52835,1.5226084,2,MAP,Normal,Sequential RNN
187,-3.0884366,-2.59931,-1.6081493,-1.0797653,1.454393,2,MAP,Normal,Sequential RNN
188,-4.4932795,-3.1567392,-1.7366606,-0.9796218,2.0837722,2,MAP,Normal,Sequential RNN
189,-2.1593373,-5.664486,-4.3992434,-3.7247477,1.8565707,2,MAP,Normal,Sequential RNN
190,4.044217,-3.603765,-2.2838902,-1.5802699,1.9367365,2,MAP,Normal,Sequential RNN
191,1.9198675,-3.6185637,-2.520503,-1.9351311,1.6112545,2,MAP,Normal,Sequential RNN
192,-1.6891301,-3.4415395,-2.466846,-1.9472404,1.43023,2,MAP,Normal,Sequential RNN
193,-0.12727877,-4.113001,-2.8624687,-2.1958148,1.8349856,2,MAP,Normal,Sequential RNN
194,0.4943353,-3.4729996,-2.5182905,-2.0093386,1.4009056,2,MAP,Normal,Sequential RNN
195,0.9194131,-3.6455133,-2.7097893,-2.2109582,1.3730476,2,MAP,Normal,Sequential RNN
196,-0.23049033,-3.8847618,-2.920671,-2.4067175,1.414672,2,MAP,Normal,Sequential RNN
197,-3.6600664,-3.0811841,-1.8773986,-1.235665,1.7663914,2,MAP,Normal,Sequential RNN
198,2.590975,-5.510134,-4.1244884,-3.3858054,2.0332468,2,MAP,Normal,Sequential RNN
199,-2.195097,-2.70101,-1.5043879,-0.8664729,1.7558802,2,MAP,Normal,Sequential RNN
200,2.1756797,-5.7043333,-4.360817,-3.6445935,1.971427,2,MAP,Normal,Sequential RNN
201,0.27871293,-2.755991,-1.6965088,-1.1317025,1.554646,2,MAP,Normal,Sequential RNN
202,1.582433,-4.68775,-3.677734,-3.1392982,1.4820609,2,MAP,Normal,Sequential RNN
203,0.031097174,-3.1300611,-2.1753669,-1.6664227,1.400884,2,MAP,Normal,Sequential RNN
204,-0.2412821,-4.6641197,-3.6581693,-3.1219008,1.4760953,2,MAP,Normal,Sequential RNN
205,-2.3295248,-3.0015712,-1.9893018,-1.4496647,1.4853673,2,MAP,Normal,Sequential RNN
206,0.49484468,-5.520545,-4.1362634,-3.398308,2.0312448,2,MAP,Normal,Sequential RNN
207,-0.7593651,-3.3964403,-2.4752326,-1.9841403,1.3517466,2,MAP,Normal,Sequential RNN
208,2.3728383,-3.823455,-2.75697,-2.1884308,1.5649215,2,MAP,Normal,Sequential RNN
209,-1.0641751,-2.764959,-1.7412034,-1.1954432,1.502222,2,MAP,Normal,Sequential RNN
210,2.4813902,-3.9795213,-2.8403072,-2.2329965,1.6716415,2,MAP,Normal,Sequential RNN
211,-0.98650634,-4.5097966,-3.4156384,-2.832347,1.605528,2,MAP,Normal,Sequential RNN
212,-0.38202417,-3.5069952,-2.3348699,-1.710014,1.7199345,2,MAP,Normal,Sequential RNN
213,-0.46222925,-4.510361,-3.4973166,-2.957266,1.486505,2,MAP,Normal,Sequential RNN
214,4.230271,-4.224613,-3.1965194,-2.6484463,1.5085877,2,MAP,Normal,Sequential RNN
215,-1.6895237,-3.9481118,-2.8227096,-2.2227619,1.6513746,2,MAP,Normal,Sequential RNN
216,0.43945014,-5.4795384,-4.2072644,-3.5290198,1.8668889,2,MAP,Normal,Sequential RNN
217,-1.8539674,-2.596245,-1.530547,-0.9624274,1.5637667,2,MAP,Normal,Sequential RNN
218,0.4323023,-4.4982667,-3.224497,-2.545455,1.8690839,2,MAP,Normal,Sequential RNN
219,-0.11589994,-4.4746494,-3.4713318,-2.9364672,1.4722316,2,MAP,Normal,Sequential RNN
220,-0.49221405,-3.1091094,-2.1397803,-1.6230344,1.4223586,2,MAP,Normal,Sequential RNN
221,0.52034926,-4.383952,-3.3648334,-2.8215451,1.4954177,2,MAP,Normal,Sequential RNN
222,-1.2695754,-2.7905533,-1.8524067,-1.3522842,1.3766024,2,MAP,Normal,Sequential RNN
223,-0.6399904,-3.6565878,-2.4006636,-1.7311351,1.8428975,2,MAP,Normal,Sequential RNN
224,3.6526103,-3.3388176,-2.124378,-1.4769647,1.7820249,2,MAP,Normal,Sequential RNN
225,-0.26776662,-2.9231923,-1.7932109,-1.190822,1.6580938,2,MAP,Normal,Sequential RNN
226,0.99034804,-4.489263,-3.482598,-2.9459488,1.4771436,2,MAP,Normal,Sequential RNN
227,-0.8656343,-3.0020192,-2.0820107,-1.5915577,1.349987,2,MAP,Normal,Sequential RNN
228,1.7332946,-3.4537802,-2.1899052,-1.5161381,1.8545644,2,MAP,Normal,Sequential RNN
229,1.2814565,-3.4881432,-2.521196,-2.00572,1.4188633,2,MAP,Normal,Sequential RNN
230,0.47266376,-2.6672165,-1.7100432,-1.1997776,1.4045217,2,MAP,Normal,Sequential RNN
231,-0.9060788,-2.8245306,-1.8819997,-1.3795401,1.3830355,2,MAP,Normal,Sequential RNN
232,0.3704243,-4.0370107,-2.9441073,-2.3614845,1.6036869,2,MAP,Normal,Sequential RNN
233,0.13822281,-3.3565047,-2.435185,-1.9440329,1.3519111,2,MAP,Normal,Sequential RNN
234,0.8749508,-2.874854,-1.754782,-1.1576756,1.6435534,2,MAP,Normal,Sequential RNN
235,1.5871161,-4.003907,-3.0296621,-2.5102956,1.4295722,2,MAP,Normal,Sequential RNN
236,-1.9738779,-2.6486654,-1.661651,-1.1354772,1.4483093,2,MAP,Normal,Sequential RNN
237,-0.65907645,-3.825623,-2.5559814,-1.8791401,1.8630261,2,MAP,Normal,Sequential RNN
238,0.34711945,-3.9856439,-2.9503498,-2.3984385,1.5191529,2,MAP,Normal,Sequential RNN
239,0.910109,-3.5257463,-2.5967543,-2.101512,1.3631694,2,MAP,Normal,Sequential RNN
240,0.16982639,-3.041133,-2.1252515,-1.6369984,1.3439313,2,MAP,Normal,Sequential RNN
241,0.5534476,-3.0327957,-2.08984,-1.5871538,1.3836591,2,MAP,Normal,Sequential RNN
242,-0.19877273,-2.8896723,-1.9639308,-1.4704216,1.3583994,2,MAP,Normal,Sequential RNN
243,0.58350164,-4.7924476,-3.7974255,-3.2669828,1.4600595,2,MAP,Normal,Sequential RNN
244,-3.8592086,-2.5343227,-1.4627017,-0.8914245,1.5724578,2,MAP,Normal,Sequential RNN
245,0.97203267,-5.609079,-4.3645296,-3.7010648,1.8262069,2,MAP,Normal,Sequential RNN
246,0.8359848,-2.9249105,-1.9837507,-1.4820219,1.3810239,2,MAP,Normal,Sequential RNN
247,-4.9614105,-2.9869676,-2.0716064,-1.5836309,1.3431678,2,MAP,Normal,Sequential RNN
248,2.1250412,-5.7398033,-4.3804145,-3.6557295,1.9947177,2,MAP,Normal,Sequential RNN
249,-2.7739909,-2.6643665,-1.5771905,-0.99762094,1.5952829,2,MAP,Normal,Sequential RNN
