Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
24,0.038848154,0.29418728,0.22123985,0.18235186,0.1070404,30,MAP,Normal,Sequential LSTM
25,0.024765957,0.27278042,0.19911824,0.15984923,0.10808919,30,MAP,Normal,Sequential LSTM
26,0.08117623,0.29776567,0.22519895,0.18651392,0.106481776,30,MAP,Normal,Sequential LSTM
27,0.0071377736,0.26054084,0.18709335,0.14793876,0.10777419,30,MAP,Normal,Sequential LSTM
28,0.03926305,0.30868942,0.23618038,0.19752608,0.10639714,30,MAP,Normal,Sequential LSTM
29,0.07795033,0.27708682,0.20340598,0.16412698,0.10811663,30,MAP,Normal,Sequential LSTM
30,-0.0011280081,0.28083855,0.20644349,0.16678376,0.1091646,30,MAP,Normal,Sequential LSTM
31,-0.0024365021,0.2819936,0.20843615,0.16922295,0.107935525,30,MAP,Normal,Sequential LSTM
32,0.051969368,0.2906655,0.21781826,0.17898366,0.10689343,30,MAP,Normal,Sequential LSTM
33,0.01245184,0.30194625,0.2287471,0.1897249,0.10740977,30,MAP,Normal,Sequential LSTM
34,0.036477022,0.2804479,0.20728527,0.16828255,0.107356176,30,MAP,Normal,Sequential LSTM
35,0.102887735,0.3049813,0.23165657,0.19256741,0.107594065,30,MAP,Normal,Sequential LSTM
36,-0.055919796,0.25872687,0.18482776,0.14543241,0.10843687,30,MAP,Normal,Sequential LSTM
37,0.042157788,0.27011886,0.19583158,0.15622932,0.10900648,30,MAP,Normal,Sequential LSTM
38,-0.042643346,0.31323442,0.24001631,0.20098402,0.107437596,30,MAP,Normal,Sequential LSTM
39,-0.029343097,0.28842035,0.2152722,0.1762772,0.10733494,30,MAP,Normal,Sequential LSTM
40,-0.0039022835,0.29895374,0.22626317,0.18751208,0.10666353,30,MAP,Normal,Sequential LSTM
41,-0.029543206,0.283538,0.21108453,0.17245986,0.106315605,30,MAP,Normal,Sequential LSTM
42,-0.0063688518,0.28856763,0.21589097,0.17714731,0.1066431,30,MAP,Normal,Sequential LSTM
43,0.004294855,0.2948145,0.22231275,0.18366233,0.10638646,30,MAP,Normal,Sequential LSTM
44,-0.011047389,0.27032122,0.19775833,0.15907533,0.10647615,30,MAP,Normal,Sequential LSTM
45,0.04654691,0.26553088,0.19340988,0.15496244,0.10582776,30,MAP,Normal,Sequential LSTM
46,0.029895311,0.27288923,0.2000805,0.16126643,0.10683689,30,MAP,Normal,Sequential LSTM
47,-0.055633094,0.2909915,0.21844801,0.17977537,0.10644766,30,MAP,Normal,Sequential LSTM
48,-0.021871341,0.2906318,0.21790224,0.17913039,0.10672072,30,MAP,Normal,Sequential LSTM
49,-0.009667988,0.28349003,0.21137227,0.17292655,0.105823025,30,MAP,Normal,Sequential LSTM
50,0.026282128,0.29085886,0.21838652,0.17975177,0.10634331,30,MAP,Normal,Sequential LSTM
51,0.053809725,0.2945211,0.22258468,0.18423566,0.10555687,30,MAP,Normal,Sequential LSTM
52,0.071733095,0.26931196,0.1966873,0.15797135,0.10656681,30,MAP,Normal,Sequential LSTM
53,0.0076845605,0.27439803,0.20119105,0.16216469,0.107421264,30,MAP,Normal,Sequential LSTM
54,-0.03795464,0.27691373,0.20392588,0.16501632,0.10709972,30,MAP,Normal,Sequential LSTM
55,0.042044163,0.2972187,0.22411852,0.18514906,0.1072646,30,MAP,Normal,Sequential LSTM
56,0.01486324,0.35013324,0.27719057,0.2383051,0.107033424,30,MAP,Normal,Sequential LSTM
57,-0.015574419,0.29083055,0.2178844,0.17899708,0.10703855,30,MAP,Normal,Sequential LSTM
58,0.016906392,0.2593083,0.18669865,0.1479907,0.1065448,30,MAP,Normal,Sequential LSTM
59,0.10056764,0.28612807,0.21392138,0.17542827,0.10595347,30,MAP,Normal,Sequential LSTM
60,0.0025459994,0.2656301,0.19186032,0.15253392,0.10824711,30,MAP,Normal,Sequential LSTM
61,0.0077551855,0.30064687,0.2277344,0.18886504,0.10698913,30,MAP,Normal,Sequential LSTM
62,0.07089396,0.29430744,0.22164369,0.18290691,0.106624156,30,MAP,Normal,Sequential LSTM
63,-0.03659142,0.2737983,0.19959305,0.16003452,0.108886056,30,MAP,Normal,Sequential LSTM
64,0.05698684,0.28035396,0.20743322,0.16855945,0.107001245,30,MAP,Normal,Sequential LSTM
65,0.07491789,0.31133878,0.23796993,0.19885728,0.107658796,30,MAP,Normal,Sequential LSTM
66,0.06158006,0.2619982,0.18794806,0.1484722,0.1086585,30,MAP,Normal,Sequential LSTM
67,-0.03571117,0.3009392,0.22760344,0.1885084,0.10761028,30,MAP,Normal,Sequential LSTM
68,0.070173725,0.2710503,0.19802184,0.15909064,0.107159324,30,MAP,Normal,Sequential LSTM
69,0.057560686,0.26691017,0.19329554,0.15405186,0.10801944,30,MAP,Normal,Sequential LSTM
70,0.029159859,0.2639626,0.18954764,0.14987731,0.1091938,30,MAP,Normal,Sequential LSTM
71,0.015999807,0.28371668,0.21000041,0.17070253,0.1081686,30,MAP,Normal,Sequential LSTM
72,0.009357256,0.28138128,0.2083634,0.16943783,0.107143804,30,MAP,Normal,Sequential LSTM
73,0.036710702,0.2660445,0.19368885,0.15511632,0.10617207,30,MAP,Normal,Sequential LSTM
74,0.005238184,0.28532216,0.21230176,0.17337486,0.10714748,30,MAP,Normal,Sequential LSTM
75,0.018580573,0.29659256,0.22448705,0.18604787,0.10580503,30,MAP,Normal,Sequential LSTM
76,0.023294892,0.26689187,0.19477445,0.15632892,0.105822496,30,MAP,Normal,Sequential LSTM
77,0.0017873206,0.2891184,0.21688819,0.17838252,0.105988026,30,MAP,Normal,Sequential LSTM
78,-0.049496673,0.28292614,0.21121027,0.17297879,0.1052333,30,MAP,Normal,Sequential LSTM
79,0.022903198,0.26240018,0.19049414,0.1521613,0.10551233,30,MAP,Normal,Sequential LSTM
80,-0.03444783,0.30798432,0.23638424,0.19821452,0.10506334,30,MAP,Normal,Sequential LSTM
81,0.06893456,0.26637256,0.19476096,0.15658507,0.105080284,30,MAP,Normal,Sequential LSTM
82,0.01278367,0.28077105,0.20809424,0.1693505,0.10664332,30,MAP,Normal,Sequential LSTM
83,0.012381909,0.2812458,0.20840664,0.16957636,0.10688155,30,MAP,Normal,Sequential LSTM
84,0.051652085,0.25019825,0.17760827,0.13891083,0.1065159,30,MAP,Normal,Sequential LSTM
85,0.024712725,0.2958889,0.22287112,0.18394561,0.10714365,30,MAP,Normal,Sequential LSTM
86,0.003949393,0.2533874,0.17966026,0.1403566,0.108184524,30,MAP,Normal,Sequential LSTM
87,0.0147908535,0.26134259,0.1885223,0.14970206,0.10685389,30,MAP,Normal,Sequential LSTM
88,-0.10277885,0.29155478,0.21891849,0.18019636,0.106583856,30,MAP,Normal,Sequential LSTM
89,0.03343626,0.2700029,0.19731678,0.15856808,0.106656976,30,MAP,Normal,Sequential LSTM
90,-0.010581099,0.30086088,0.22861506,0.19010107,0.10601092,30,MAP,Normal,Sequential LSTM
91,-0.0335844,0.2643166,0.1922583,0.1538443,0.10573571,30,MAP,Normal,Sequential LSTM
92,-0.11069791,0.28936505,0.21693237,0.17831877,0.10628511,30,MAP,Normal,Sequential LSTM
93,-0.08638181,0.30454138,0.23256752,0.19419853,0.105611816,30,MAP,Normal,Sequential LSTM
94,-0.035314932,0.25740936,0.18563195,0.14736766,0.105323605,30,MAP,Normal,Sequential LSTM
95,-0.033023812,0.2746159,0.2028812,0.16463968,0.10526094,30,MAP,Normal,Sequential LSTM
96,-0.08596173,0.27457297,0.20398274,0.16635136,0.10358154,30,MAP,Normal,Sequential LSTM
97,0.0003136674,0.3356668,0.2643369,0.22631122,0.104666896,30,MAP,Normal,Sequential LSTM
98,0.023015063,0.2710169,0.19950415,0.16138096,0.10493523,30,MAP,Normal,Sequential LSTM
99,0.12326151,0.25005248,0.17831752,0.14007589,0.10526126,30,MAP,Normal,Sequential LSTM
100,0.14786433,0.268906,0.19627905,0.1575619,0.10657014,30,MAP,Normal,Sequential LSTM
101,-0.0787642,0.30984092,0.23582473,0.19636698,0.10860868,30,MAP,Normal,Sequential LSTM
102,-0.043017566,0.2977739,0.22444262,0.18534997,0.107603684,30,MAP,Normal,Sequential LSTM
103,0.08861808,0.25301737,0.17990772,0.14093326,0.10727842,30,MAP,Normal,Sequential LSTM
104,-0.010939883,0.28159687,0.20865673,0.1697726,0.107029736,30,MAP,Normal,Sequential LSTM
105,0.074407116,0.24813974,0.17537904,0.13659059,0.10676641,30,MAP,Normal,Sequential LSTM
106,-0.01894122,0.26488465,0.19227155,0.15356177,0.106549844,30,MAP,Normal,Sequential LSTM
107,-0.062598884,0.25300127,0.18069573,0.14214991,0.10609854,30,MAP,Normal,Sequential LSTM
108,-0.011645828,0.26119277,0.18845083,0.14967236,0.1067389,30,MAP,Normal,Sequential LSTM
109,-0.017004253,0.28602698,0.21409577,0.17574951,0.10554924,30,MAP,Normal,Sequential LSTM
110,0.019231351,0.27509218,0.20369871,0.16563912,0.10476021,30,MAP,Normal,Sequential LSTM
111,-0.14302962,0.30648,0.23489349,0.196731,0.10504343,30,MAP,Normal,Sequential LSTM
112,-0.23275755,0.32795176,0.2551373,0.21632017,0.106845304,30,MAP,Normal,Sequential LSTM
113,-0.15701066,0.31321052,0.24018416,0.20125408,0.107156225,30,MAP,Normal,Sequential LSTM
114,-0.15494017,0.29065242,0.2178404,0.17902459,0.10684171,30,MAP,Normal,Sequential LSTM
115,-0.25582188,0.33879036,0.2655362,0.22648466,0.10749052,30,MAP,Normal,Sequential LSTM
116,0.10266374,0.28371537,0.2087908,0.16884878,0.109941594,30,MAP,Normal,Sequential LSTM
117,0.059768174,0.2565575,0.18063673,0.14016366,0.11140337,30,MAP,Normal,Sequential LSTM
118,0.0021621129,0.3296158,0.2535506,0.2130005,0.11161535,30,MAP,Normal,Sequential LSTM
119,0.04785208,0.2669678,0.19114603,0.15072572,0.11125813,30,MAP,Normal,Sequential LSTM
120,-0.2338546,0.40527582,0.3291639,0.2885889,0.11168388,30,MAP,Normal,Sequential LSTM
121,-0.3846441,0.30206776,0.2267357,0.18657646,0.11053953,30,MAP,Normal,Sequential LSTM
122,-0.21412559,0.29616332,0.2162033,0.1735769,0.117330454,30,MAP,Normal,Sequential LSTM
123,-0.064665735,0.22941491,0.15281092,0.11197362,0.11240592,30,MAP,Normal,Sequential LSTM
124,-0.27851766,0.32597798,0.24553214,0.20264676,0.11804331,30,MAP,Normal,Sequential LSTM
125,-1.3328189,0.2959125,0.20890284,0.1625183,0.12767485,30,MAP,Normal,Sequential LSTM
126,-0.288712,0.32035318,0.23980899,0.19687119,0.11818763,30,MAP,Normal,Sequential LSTM
127,0.033405084,0.40661046,0.3207425,0.27496657,0.12599957,30,MAP,Normal,Sequential LSTM
128,0.41669965,0.3072294,0.22244638,0.17724887,0.12440752,30,MAP,Normal,Sequential LSTM
129,-0.33331364,0.3183578,0.23267642,0.18699999,0.12572575,30,MAP,Normal,Sequential LSTM
130,0.47629604,0.3859178,0.30380496,0.26003093,0.12048942,30,MAP,Normal,Sequential LSTM
131,0.23908031,0.36350766,0.28192073,0.23842703,0.11971771,30,MAP,Normal,Sequential LSTM
132,-0.09284711,0.34190208,0.26226738,0.2198144,0.11685309,30,MAP,Normal,Sequential LSTM
133,-0.22722441,0.22028542,0.1375806,0.093490966,0.12135806,30,MAP,Normal,Sequential LSTM
134,-0.26743984,0.31748837,0.2368279,0.1938281,0.11835826,30,MAP,Normal,Sequential LSTM
135,0.4695613,0.22803655,0.15030737,0.108870246,0.11405697,30,MAP,Normal,Sequential LSTM
136,0.22476362,0.4938034,0.41437477,0.37203166,0.1165507,30,MAP,Normal,Sequential LSTM
137,0.38014525,0.25636947,0.17859472,0.13713329,0.11412385,30,MAP,Normal,Sequential LSTM
138,0.033917435,0.33547965,0.25611088,0.21379967,0.11646287,30,MAP,Normal,Sequential LSTM
139,0.07291054,0.31506577,0.23653616,0.19467232,0.115231514,30,MAP,Normal,Sequential LSTM
140,0.085685164,0.23630573,0.15923171,0.118143834,0.113095626,30,MAP,Normal,Sequential LSTM
141,0.11582364,0.31770438,0.24111716,0.2002888,0.112381324,30,MAP,Normal,Sequential LSTM
142,0.25488254,0.23730604,0.1563858,0.1132475,0.118739456,30,MAP,Normal,Sequential LSTM
143,-0.3221489,0.34567663,0.26692232,0.22493869,0.11556124,30,MAP,Normal,Sequential LSTM
144,0.1833585,0.27744693,0.19985273,0.15848754,0.11385893,30,MAP,Normal,Sequential LSTM
145,0.09888764,0.28281286,0.20638902,0.16564777,0.112141564,30,MAP,Normal,Sequential LSTM
146,0.16373368,0.31341586,0.23594761,0.19464958,0.1136741,30,MAP,Normal,Sequential LSTM
147,-0.024126787,0.30739573,0.22697225,0.18409881,0.118010476,30,MAP,Normal,Sequential LSTM
148,-0.21147275,0.3051303,0.22442323,0.1813986,0.11842662,30,MAP,Normal,Sequential LSTM
149,0.19241005,0.3178382,0.2395917,0.1978788,0.114816055,30,MAP,Normal,Sequential LSTM
150,0.17746313,0.27674577,0.19638509,0.1535451,0.11791837,30,MAP,Normal,Sequential LSTM
151,-0.05260581,0.34237498,0.26331416,0.22116715,0.11601098,30,MAP,Normal,Sequential LSTM
152,-0.0680033,0.32876047,0.25082713,0.20928118,0.11435656,30,MAP,Normal,Sequential LSTM
153,-0.0070952503,0.24929526,0.17189522,0.13063355,0.11357401,30,MAP,Normal,Sequential LSTM
154,-0.12785544,0.2953965,0.21926825,0.17868455,0.111707844,30,MAP,Normal,Sequential LSTM
155,0.11946683,0.28841949,0.21477517,0.17551567,0.10806299,30,MAP,Normal,Sequential LSTM
156,0.0020604795,0.30135,0.22637494,0.18640602,0.11001569,30,MAP,Normal,Sequential LSTM
157,-0.15904279,0.30443063,0.2299258,0.19020754,0.1093257,30,MAP,Normal,Sequential LSTM
158,0.07447126,0.28576982,0.21101613,0.17116521,0.10969085,30,MAP,Normal,Sequential LSTM
159,-0.0156039875,0.30653363,0.23141958,0.19137655,0.11021965,30,MAP,Normal,Sequential LSTM
160,-0.013069359,0.2703341,0.19617036,0.15663396,0.10882518,30,MAP,Normal,Sequential LSTM
161,0.03072477,0.27726114,0.20439813,0.16555513,0.10691655,30,MAP,Normal,Sequential LSTM
162,-0.07364376,0.27800438,0.20421477,0.16487779,0.108276226,30,MAP,Normal,Sequential LSTM
163,-0.04598963,0.30138233,0.22877994,0.19007589,0.106534116,30,MAP,Normal,Sequential LSTM
164,0.13040183,0.2601795,0.1872111,0.1483119,0.107071206,30,MAP,Normal,Sequential LSTM
165,-0.018607168,0.25891453,0.18550372,0.1463687,0.10772036,30,MAP,Normal,Sequential LSTM
166,0.020147003,0.31288236,0.23900291,0.19961804,0.10840803,30,MAP,Normal,Sequential LSTM
167,0.05534962,0.32533124,0.25166926,0.21240035,0.108088896,30,MAP,Normal,Sequential LSTM
168,0.0119872,0.31378198,0.23944455,0.19981554,0.10908005,30,MAP,Normal,Sequential LSTM
169,0.09613358,0.26552016,0.19294454,0.15425475,0.10649484,30,MAP,Normal,Sequential LSTM
170,0.19399838,0.2872698,0.21443284,0.17560372,0.10687833,30,MAP,Normal,Sequential LSTM
171,-0.0018812886,0.25318283,0.17950982,0.14023502,0.10810509,30,MAP,Normal,Sequential LSTM
172,0.007629237,0.3091006,0.23512349,0.19568656,0.10855133,30,MAP,Normal,Sequential LSTM
173,-0.1417866,0.2543345,0.1812758,0.14232847,0.1072037,30,MAP,Normal,Sequential LSTM
174,-0.01831035,0.3162588,0.24303089,0.20399338,0.10745196,30,MAP,Normal,Sequential LSTM
175,0.2079792,0.26847392,0.19549239,0.1565862,0.10709048,30,MAP,Normal,Sequential LSTM
176,-0.002435602,0.33217964,0.25867414,0.21948865,0.107859306,30,MAP,Normal,Sequential LSTM
177,0.22463022,0.26837316,0.1956577,0.15689334,0.10670006,30,MAP,Normal,Sequential LSTM
178,0.1956717,0.32278752,0.24532424,0.20402884,0.11366682,30,MAP,Normal,Sequential LSTM
179,0.21254289,0.28697547,0.20943047,0.16809152,0.11378672,30,MAP,Normal,Sequential LSTM
180,0.0032438391,0.2936715,0.21656404,0.17545834,0.11314469,30,MAP,Normal,Sequential LSTM
181,-0.050487436,0.2819103,0.20628168,0.16596435,0.11097469,30,MAP,Normal,Sequential LSTM
182,-0.038939532,0.2722569,0.1978649,0.15820679,0.10916016,30,MAP,Normal,Sequential LSTM
183,0.11664837,0.31355387,0.23966312,0.20027223,0.108424604,30,MAP,Normal,Sequential LSTM
184,-0.01403065,0.22794595,0.15335773,0.11359503,0.10944805,30,MAP,Normal,Sequential LSTM
185,0.09045727,0.25191587,0.17865482,0.13959962,0.10750063,30,MAP,Normal,Sequential LSTM
186,0.07051579,0.31881398,0.24529256,0.20609857,0.10788265,30,MAP,Normal,Sequential LSTM
187,-0.33098382,0.29226887,0.216992,0.17686218,0.11045856,30,MAP,Normal,Sequential LSTM
188,-0.19711892,0.3337543,0.25722396,0.21642593,0.11229785,30,MAP,Normal,Sequential LSTM
189,-0.060116805,0.26178685,0.1865684,0.14646971,0.11037283,30,MAP,Normal,Sequential LSTM
190,0.17226897,0.2743708,0.1994272,0.15947506,0.10996951,30,MAP,Normal,Sequential LSTM
191,0.10784158,0.2933942,0.2146269,0.17263633,0.11558033,30,MAP,Normal,Sequential LSTM
192,0.008941057,0.3195164,0.2399813,0.19758144,0.11670691,30,MAP,Normal,Sequential LSTM
193,-0.045426328,0.302335,0.22458167,0.18313168,0.114092395,30,MAP,Normal,Sequential LSTM
194,-0.01583631,0.3641804,0.28808007,0.24751124,0.11166689,30,MAP,Normal,Sequential LSTM
195,0.023705307,0.2797839,0.20343691,0.16273661,0.112028815,30,MAP,Normal,Sequential LSTM
196,-0.040385403,0.31853163,0.24311876,0.20291644,0.110658124,30,MAP,Normal,Sequential LSTM
197,-0.12728903,0.30724826,0.23284487,0.1931807,0.10917686,30,MAP,Normal,Sequential LSTM
198,-0.068215616,0.28829706,0.21500139,0.17592774,0.10755142,30,MAP,Normal,Sequential LSTM
199,0.043949276,0.30891216,0.23482218,0.19532509,0.108716935,30,MAP,Normal,Sequential LSTM
200,0.027357088,0.23294657,0.16046233,0.121821254,0.10636075,30,MAP,Normal,Sequential LSTM
201,0.032714278,0.26567778,0.19351128,0.15503958,0.105894506,30,MAP,Normal,Sequential LSTM
202,0.14434958,0.23276229,0.15992343,0.1210933,0.10688112,30,MAP,Normal,Sequential LSTM
203,0.056203276,0.28589508,0.21325083,0.17452444,0.10659556,30,MAP,Normal,Sequential LSTM
204,0.014774315,0.31024274,0.23754767,0.19879419,0.10667012,30,MAP,Normal,Sequential LSTM
205,-0.08254674,0.30205324,0.22909074,0.1901947,0.10706255,30,MAP,Normal,Sequential LSTM
206,-0.10670345,0.27052894,0.19850828,0.16011433,0.10568052,30,MAP,Normal,Sequential LSTM
207,-0.097710334,0.2951316,0.2222106,0.18333669,0.10700163,30,MAP,Normal,Sequential LSTM
208,0.06734846,0.26411337,0.19282745,0.15482518,0.10460238,30,MAP,Normal,Sequential LSTM
209,0.07141113,0.32012674,0.24752839,0.20882648,0.10652818,30,MAP,Normal,Sequential LSTM
210,0.18848325,0.2350928,0.16148856,0.12225043,0.10800418,30,MAP,Normal,Sequential LSTM
211,-0.06976674,0.3080269,0.23466505,0.19555613,0.10764852,30,MAP,Normal,Sequential LSTM
212,0.06587709,0.28682595,0.21307309,0.17375572,0.108222276,30,MAP,Normal,Sequential LSTM
213,0.09026706,0.25841048,0.1841101,0.14450085,0.10902567,30,MAP,Normal,Sequential LSTM
214,0.18441553,0.28930706,0.21559979,0.17630672,0.10815537,30,MAP,Normal,Sequential LSTM
215,-0.022892656,0.30390343,0.23089497,0.19197443,0.10712999,30,MAP,Normal,Sequential LSTM
216,-0.019278733,0.25604606,0.18322581,0.1444056,0.1068538,30,MAP,Normal,Sequential LSTM
217,-0.042065278,0.31135514,0.2388081,0.20013352,0.10645292,30,MAP,Normal,Sequential LSTM
218,0.07531617,0.31330988,0.24100554,0.20246038,0.10609676,30,MAP,Normal,Sequential LSTM
219,0.017926313,0.26649,0.19333729,0.15433985,0.107341655,30,MAP,Normal,Sequential LSTM
220,-0.016675675,0.27297863,0.19986567,0.16088943,0.107283294,30,MAP,Normal,Sequential LSTM
221,-0.049382675,0.2541896,0.18193026,0.14340907,0.10603076,30,MAP,Normal,Sequential LSTM
222,-0.1256036,0.27895886,0.20695315,0.16856718,0.105658576,30,MAP,Normal,Sequential LSTM
223,0.027302692,0.26001385,0.18771881,0.1491786,0.10608314,30,MAP,Normal,Sequential LSTM
224,0.2086276,0.28785688,0.21595798,0.17762895,0.10550182,30,MAP,Normal,Sequential LSTM
225,0.012050564,0.29435495,0.22027066,0.18077661,0.1087086,30,MAP,Normal,Sequential LSTM
226,0.05295059,0.29959294,0.22632091,0.18725985,0.10751675,30,MAP,Normal,Sequential LSTM
227,0.026967933,0.2539807,0.18045594,0.14126016,0.107887566,30,MAP,Normal,Sequential LSTM
228,-0.059172984,0.26846915,0.19549334,0.15659022,0.10708205,30,MAP,Normal,Sequential LSTM
229,-0.030298332,0.28992426,0.21753412,0.1789432,0.10622268,30,MAP,Normal,Sequential LSTM
230,0.10348467,0.33669174,0.26418224,0.2255277,0.10639781,30,MAP,Normal,Sequential LSTM
231,0.063041076,0.2579754,0.18180373,0.1411969,0.11177155,30,MAP,Normal,Sequential LSTM
232,0.047593478,0.30940053,0.23408812,0.19393936,0.11051069,30,MAP,Normal,Sequential LSTM
233,-0.070791304,0.31212997,0.23761456,0.19789067,0.109341234,30,MAP,Normal,Sequential LSTM
234,-0.04841006,0.2604435,0.18572359,0.14589068,0.10964131,30,MAP,Normal,Sequential LSTM
235,-0.013010483,0.31036445,0.2361043,0.19651648,0.108966656,30,MAP,Normal,Sequential LSTM
236,-0.15418398,0.29932326,0.22599345,0.18690161,0.107601486,30,MAP,Normal,Sequential LSTM
237,-0.015582103,0.27101627,0.19781774,0.15879588,0.107408874,30,MAP,Normal,Sequential LSTM
238,0.05778939,0.28475827,0.21241789,0.1738535,0.10614967,30,MAP,Normal,Sequential LSTM
239,0.0049847793,0.27013794,0.19783507,0.15929069,0.1060946,30,MAP,Normal,Sequential LSTM
240,-0.076086216,0.28405443,0.21182515,0.17332,0.105986625,30,MAP,Normal,Sequential LSTM
241,0.010406984,0.2530318,0.18051723,0.14186,0.10640522,30,MAP,Normal,Sequential LSTM
242,0.05379807,0.28051722,0.20884718,0.17064016,0.10516601,30,MAP,Normal,Sequential LSTM
243,0.029827876,0.2625527,0.19051884,0.15211786,0.10569986,30,MAP,Normal,Sequential LSTM
244,-0.016339885,0.30913296,0.23673292,0.19813672,0.106237225,30,MAP,Normal,Sequential LSTM
245,0.1884415,0.244252,0.1727757,0.13467196,0.104881726,30,MAP,Normal,Sequential LSTM
246,-0.052291982,0.25268638,0.17970237,0.14079486,0.1070941,30,MAP,Normal,Sequential LSTM
247,-0.2084809,0.41451058,0.3421296,0.30354357,0.106209226,30,MAP,Normal,Sequential LSTM
248,-0.08579288,0.2937998,0.22179708,0.1834127,0.10565416,30,MAP,Normal,Sequential LSTM
249,-0.030392393,0.35172006,0.27937624,0.24081002,0.1061547,30,MAP,Normal,Sequential LSTM
