Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
158,-1.0508705,-2.5015829,-1.825335,-1.4648298,0.9923016,15,MAP,Normal,Sequential LSTM
159,-1.9530569,-3.121682,-2.1427436,-1.620875,1.436459,15,MAP,Normal,Sequential LSTM
160,-0.50608754,-2.2668178,-1.4975511,-1.0874579,1.1287941,15,MAP,Normal,Sequential LSTM
161,1.7735467,-3.2532108,-2.5120575,-2.1169515,1.0875415,15,MAP,Normal,Sequential LSTM
162,0.5651659,-2.50544,-1.86442,-1.5226947,0.94060946,15,MAP,Normal,Sequential LSTM
163,-0.5537456,-1.9448248,-1.240885,-0.8656174,1.0329356,15,MAP,Normal,Sequential LSTM
164,1.9924678,-2.7515435,-2.042656,-1.6647508,1.0401958,15,MAP,Normal,Sequential LSTM
165,1.318109,-2.0613878,-1.498045,-1.197729,0.826629,15,MAP,Normal,Sequential LSTM
166,-0.3912435,-2.6960921,-1.8976117,-1.4719448,1.1716613,15,MAP,Normal,Sequential LSTM
167,-1.4115391,-1.5329406,-0.8202239,-0.4402773,1.0458148,15,MAP,Normal,Sequential LSTM
168,-1.9599125,-1.7625494,-0.961771,-0.534879,1.1750332,15,MAP,Normal,Sequential LSTM
169,-1.4852586,-3.3756313,-2.5659666,-2.1343374,1.1880727,15,MAP,Normal,Sequential LSTM
170,1.5443764,-1.63951,-1.1364263,-0.8682342,0.7382068,15,MAP,Normal,Sequential LSTM
171,0.6623638,-1.5714406,-1.1418246,-0.9127979,0.630403,15,MAP,Normal,Sequential LSTM
172,-0.78010887,-1.7834139,-1.2551701,-0.9735653,0.77512574,15,MAP,Normal,Sequential LSTM
173,0.32885543,-1.7233489,-1.2623487,-1.0165911,0.6764551,15,MAP,Normal,Sequential LSTM
174,-1.935325,-2.1668098,-1.5568073,-1.2316172,0.8950956,15,MAP,Normal,Sequential LSTM
175,-1.2850387,-2.2569768,-1.675278,-1.3651763,0.8535641,15,MAP,Normal,Sequential LSTM
176,-1.6789105,-1.3097622,-0.9015283,-0.6839003,0.59902775,15,MAP,Normal,Sequential LSTM
177,2.5820427,-1.5683717,-1.0941284,-0.84131104,0.6958873,15,MAP,Normal,Sequential LSTM
178,-0.7251198,-2.5934849,-1.8388945,-1.4366251,1.1072586,15,MAP,Normal,Sequential LSTM
179,0.15114497,-2.6831267,-1.9119,-1.500762,1.13167,15,MAP,Normal,Sequential LSTM
180,-0.98611045,-2.256039,-1.5760525,-1.2135543,0.9977874,15,MAP,Normal,Sequential LSTM
181,0.76439303,-2.5305893,-1.850173,-1.4874455,0.99841833,15,MAP,Normal,Sequential LSTM
182,-0.8188239,-1.441582,-0.9460406,-0.68186927,0.72713953,15,MAP,Normal,Sequential LSTM
183,-1.0740134,-2.4591541,-1.7210548,-1.3275766,1.0830604,15,MAP,Normal,Sequential LSTM
184,1.5961995,-2.290295,-1.6848913,-1.362153,0.88834727,15,MAP,Normal,Sequential LSTM
185,-2.4400856,-2.5826995,-1.9095888,-1.5507561,0.9876982,15,MAP,Normal,Sequential LSTM
186,0.95381755,-2.7323906,-1.9276762,-1.498686,1.1808087,15,MAP,Normal,Sequential LSTM
187,-3.3887627,-2.2715945,-1.4121475,-0.95397955,1.2611214,15,MAP,Normal,Sequential LSTM
188,-1.7806093,-2.9869766,-1.7886934,-1.149893,1.7583175,15,MAP,Normal,Sequential LSTM
189,-1.2478746,-3.027947,-2.2514427,-1.837491,1.1394144,15,MAP,Normal,Sequential LSTM
190,0.6695546,-3.0196416,-2.292335,-1.9046105,1.0672234,15,MAP,Normal,Sequential LSTM
191,0.8747084,-1.8656751,-1.3942611,-1.1429521,0.6917358,15,MAP,Normal,Sequential LSTM
192,-0.897438,-2.6605036,-1.9452032,-1.5638793,1.0496058,15,MAP,Normal,Sequential LSTM
193,0.36839402,-2.2005198,-1.572568,-1.2378093,0.9214336,15,MAP,Normal,Sequential LSTM
194,-1.4589233,-2.0279377,-1.3769497,-1.0299103,0.9552364,15,MAP,Normal,Sequential LSTM
195,-0.8832334,-2.8402846,-2.1637917,-1.8031559,0.9926611,15,MAP,Normal,Sequential LSTM
196,-1.955402,-1.7374161,-1.2244793,-0.95103455,0.75266504,15,MAP,Normal,Sequential LSTM
197,-1.3530177,-1.8388172,-0.86166096,-0.3407426,1.4338437,15,MAP,Normal,Sequential LSTM
198,1.0939344,-2.7906964,-2.1301408,-1.7780011,0.96927536,15,MAP,Normal,Sequential LSTM
199,-2.076002,-2.6421506,-1.7825596,-1.3243148,1.2613328,15,MAP,Normal,Sequential LSTM
200,-0.6134888,-4.0798,-3.127279,-2.6194935,1.3976948,15,MAP,Normal,Sequential LSTM
201,1.7694134,-2.4544168,-1.8046125,-1.4582043,0.95349914,15,MAP,Normal,Sequential LSTM
202,-0.9609731,-2.3710735,-1.6802704,-1.312006,1.0136592,15,MAP,Normal,Sequential LSTM
203,0.6548727,-1.8380264,-1.3679788,-1.1173981,0.6897308,15,MAP,Normal,Sequential LSTM
204,-0.49288133,-1.6023476,-1.213019,-1.0054694,0.5712866,15,MAP,Normal,Sequential LSTM
205,0.33214453,-2.1577485,-1.4656389,-1.0966779,1.0155765,15,MAP,Normal,Sequential LSTM
206,0.72178316,-2.2980168,-1.6929544,-1.3703979,0.8878466,15,MAP,Normal,Sequential LSTM
207,-0.4289153,-1.7025771,-1.0223602,-0.6597391,0.9981257,15,MAP,Normal,Sequential LSTM
208,0.5502542,-2.94548,-2.1533387,-1.731051,1.1623598,15,MAP,Normal,Sequential LSTM
209,0.08274206,-1.7551154,-1.0878525,-0.73213714,0.97911745,15,MAP,Normal,Sequential LSTM
