Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
77,0.094807364,-3.5139318,-2.5919194,-2.100398,1.3529277,5,MAP,Normal,Sequential LSTM
78,-1.3809774,-2.4075854,-1.6076567,-1.1812177,1.1737864,5,MAP,Normal,Sequential LSTM
79,1.1246802,-3.128101,-2.2260826,-1.74522,1.3235894,5,MAP,Normal,Sequential LSTM
80,-1.4659064,-2.5121968,-1.7112124,-1.2842107,1.1753355,5,MAP,Normal,Sequential LSTM
81,0.6813656,-3.3169663,-2.3932478,-1.9008168,1.3554311,5,MAP,Normal,Sequential LSTM
82,-0.36095947,-2.7296004,-1.9171268,-1.4840001,1.1921943,5,MAP,Normal,Sequential LSTM
83,-0.095026456,-2.8437457,-2.0168273,-1.5760003,1.21339,5,MAP,Normal,Sequential LSTM
84,-0.040542096,-2.839733,-2.0228229,-1.587331,1.1987042,5,MAP,Normal,Sequential LSTM
85,-0.29925153,-2.426831,-1.7217532,-1.345879,1.0346055,5,MAP,Normal,Sequential LSTM
86,-0.57356805,-2.762056,-1.9537277,-1.5228109,1.1861118,5,MAP,Normal,Sequential LSTM
87,0.33482176,-2.5344012,-1.8174455,-1.4352392,1.0520346,5,MAP,Normal,Sequential LSTM
88,0.30064988,-2.8548524,-2.0733855,-1.6567885,1.1466962,5,MAP,Normal,Sequential LSTM
89,-0.8521099,-2.4853363,-1.6792513,-1.2495304,1.1828198,5,MAP,Normal,Sequential LSTM
90,-0.55159,-2.8292964,-2.0253625,-1.5967882,1.1796637,5,MAP,Normal,Sequential LSTM
91,0.7047216,-2.9566066,-2.0737808,-1.6031497,1.2954267,5,MAP,Normal,Sequential LSTM
92,-1.6425067,-2.7503004,-1.9636105,-1.5442291,1.1543602,5,MAP,Normal,Sequential LSTM
93,0.52606463,-2.8979588,-1.8736329,-1.3275685,1.5030588,5,MAP,Normal,Sequential LSTM
94,0.555456,-4.3217998,-3.1657288,-2.5494318,1.6963764,5,MAP,Normal,Sequential LSTM
95,-0.7342312,-2.3930752,-1.6810275,-1.3014375,1.0448332,5,MAP,Normal,Sequential LSTM
96,0.85433614,-2.7818503,-1.8997775,-1.4295478,1.2943218,5,MAP,Normal,Sequential LSTM
97,-0.57178473,-2.591034,-1.6986078,-1.2228588,1.3095138,5,MAP,Normal,Sequential LSTM
98,0.36293715,-3.5411747,-2.5518377,-2.024426,1.4517171,5,MAP,Normal,Sequential LSTM
99,0.9711735,-3.1913588,-2.3561654,-1.9109268,1.2255327,5,MAP,Normal,Sequential LSTM
100,1.3664556,-2.7854693,-2.0096304,-1.5960335,1.138438,5,MAP,Normal,Sequential LSTM
101,0.40784568,-2.8464198,-1.9474276,-1.4681782,1.3191487,5,MAP,Normal,Sequential LSTM
102,-0.55501246,-2.6125004,-1.7715253,-1.3232045,1.2340165,5,MAP,Normal,Sequential LSTM
103,-0.70662564,-2.605225,-1.80846,-1.3837075,1.1691444,5,MAP,Normal,Sequential LSTM
104,-0.13018763,-3.1513293,-2.3523698,-1.9264476,1.172364,5,MAP,Normal,Sequential LSTM
105,-0.3912676,-2.6992598,-1.9725267,-1.5851079,1.0663818,5,MAP,Normal,Sequential LSTM
106,-0.6288526,-2.4423645,-1.6747099,-1.265476,1.1264286,5,MAP,Normal,Sequential LSTM
107,-1.9421805,-2.5752826,-1.8245279,-1.4243033,1.1016302,5,MAP,Normal,Sequential LSTM
108,-0.4352516,-3.38281,-2.4146142,-1.8984725,1.4206958,5,MAP,Normal,Sequential LSTM
109,-0.6051929,-2.9854786,-2.1942215,-1.7724053,1.1610619,5,MAP,Normal,Sequential LSTM
110,0.7175941,-2.7858586,-1.9016839,-1.4303337,1.297406,5,MAP,Normal,Sequential LSTM
111,-0.17319584,-2.7519305,-1.8634634,-1.389825,1.3037043,5,MAP,Normal,Sequential LSTM
112,-4.1918263,-2.836165,-1.757148,-1.1819282,1.5833104,5,MAP,Normal,Sequential LSTM
113,0.97772783,-4.2945886,-3.110037,-2.4785573,1.7381675,5,MAP,Normal,Sequential LSTM
114,-2.6626549,-3.1779609,-2.1963031,-1.6729851,1.440449,5,MAP,Normal,Sequential LSTM
115,-0.5925437,-3.1419384,-2.1066203,-1.5546961,1.5191884,5,MAP,Normal,Sequential LSTM
116,0.6502417,-3.9937181,-2.7372255,-2.0673943,1.8437316,5,MAP,Normal,Sequential LSTM
117,-1.3343314,-3.5152638,-2.5748687,-2.0735476,1.3799016,5,MAP,Normal,Sequential LSTM
118,1.0682511,-3.656239,-2.712495,-2.2093885,1.384816,5,MAP,Normal,Sequential LSTM
119,0.9736755,-2.779779,-1.966523,-1.5329794,1.1933423,5,MAP,Normal,Sequential LSTM
120,-1.2294788,-2.7911487,-1.8391178,-1.3315938,1.3969755,5,MAP,Normal,Sequential LSTM
121,-2.1893919,-3.2188766,-2.124551,-1.5411701,1.6057737,5,MAP,Normal,Sequential LSTM
122,-1.3375509,-3.573341,-2.235163,-1.5217851,1.9635941,5,MAP,Normal,Sequential LSTM
123,-1.431119,-4.176762,-3.0407972,-2.4352186,1.6668738,5,MAP,Normal,Sequential LSTM
124,-6.401457,-3.0028136,-2.0925145,-1.6072375,1.3357399,5,MAP,Normal,Sequential LSTM
125,-7.072468,-3.3779607,-2.0566883,-1.3523229,1.9387872,5,MAP,Normal,Sequential LSTM
126,2.4702113,-4.7498627,-3.6319637,-3.0360157,1.6403649,5,MAP,Normal,Sequential LSTM
127,0.45388833,-3.1708615,-2.100742,-1.5302656,1.5702542,5,MAP,Normal,Sequential LSTM
128,1.8620411,-3.8231347,-2.7897367,-2.238836,1.5163709,5,MAP,Normal,Sequential LSTM
129,2.9920413,-3.553996,-2.337024,-1.6882604,1.7857411,5,MAP,Normal,Sequential LSTM
130,-2.89922,-4.616091,-3.3173337,-2.6249712,1.9057492,5,MAP,Normal,Sequential LSTM
131,3.3416996,-3.717467,-2.7583025,-2.2469752,1.4074435,5,MAP,Normal,Sequential LSTM
132,4.386545,-3.3229928,-2.257399,-1.689335,1.5636138,5,MAP,Normal,Sequential LSTM
133,5.6032014,-4.5091095,-3.4297013,-2.854273,1.5838841,5,MAP,Normal,Sequential LSTM
134,0.43359852,-4.6162624,-3.4129767,-2.7715096,1.7656581,5,MAP,Normal,Sequential LSTM
135,6.4031706,-4.088224,-3.0524886,-2.500342,1.5198004,5,MAP,Normal,Sequential LSTM
136,-2.33754,-2.161685,-1.344309,-0.90856886,1.199388,5,MAP,Normal,Sequential LSTM
137,-1.4747542,-3.531524,-2.583292,-2.077793,1.3914014,5,MAP,Normal,Sequential LSTM
138,-10.0218315,-3.5279584,-2.552022,-2.031754,1.4320537,5,MAP,Normal,Sequential LSTM
139,-0.75025356,-3.7346869,-2.6442034,-2.0628707,1.6001359,5,MAP,Normal,Sequential LSTM
140,0.06179094,-3.7301447,-2.6910741,-2.1371493,1.5246948,5,MAP,Normal,Sequential LSTM
141,2.200286,-2.9401555,-1.9704286,-1.4534707,1.4229423,5,MAP,Normal,Sequential LSTM
142,3.342519,-4.323487,-3.2498055,-2.67743,1.5754814,5,MAP,Normal,Sequential LSTM
143,3.0271451,-3.8479111,-2.8384998,-2.3003862,1.4811739,5,MAP,Normal,Sequential LSTM
144,-1.6989659,-3.2432666,-2.3796387,-1.9192418,1.2672564,5,MAP,Normal,Sequential LSTM
145,-0.76336956,-3.997931,-2.9482024,-2.3885958,1.5403339,5,MAP,Normal,Sequential LSTM
146,2.0143046,-2.846693,-1.9768337,-1.5131149,1.2764002,5,MAP,Normal,Sequential LSTM
147,-0.041865297,-3.2464979,-2.353381,-1.8772638,1.3105272,5,MAP,Normal,Sequential LSTM
148,-2.538372,-2.6947782,-1.5852436,-0.9937547,1.6280911,5,MAP,Normal,Sequential LSTM
149,2.7734294,-3.4540555,-2.4803233,-1.9612302,1.4288194,5,MAP,Normal,Sequential LSTM
150,-0.4578615,-3.2863588,-2.4417331,-1.9914663,1.2393732,5,MAP,Normal,Sequential LSTM
151,-0.84404653,-3.529065,-2.5102344,-1.9670997,1.4949949,5,MAP,Normal,Sequential LSTM
152,-1.1701304,-3.4882622,-2.2391284,-1.5732195,1.832934,5,MAP,Normal,Sequential LSTM
153,1.2760459,-3.8644042,-2.9248478,-2.4239738,1.378671,5,MAP,Normal,Sequential LSTM
154,0.10357636,-2.6067233,-1.8272415,-1.4117028,1.1437832,5,MAP,Normal,Sequential LSTM
155,1.919282,-2.8060122,-1.8554214,-1.348665,1.3948625,5,MAP,Normal,Sequential LSTM
156,0.7525143,-3.8692284,-2.902216,-2.3867054,1.4189588,5,MAP,Normal,Sequential LSTM
157,0.2157307,-3.6098914,-2.7152543,-2.2383265,1.3127582,5,MAP,Normal,Sequential LSTM
158,-0.9375183,-4.3650227,-3.3159208,-2.7566488,1.5394137,5,MAP,Normal,Sequential LSTM
159,0.9693195,-2.921098,-1.9648805,-1.4551244,1.403119,5,MAP,Normal,Sequential LSTM
160,-2.223016,-3.7327642,-2.5746365,-1.9572428,1.6993947,5,MAP,Normal,Sequential LSTM
161,-0.3641265,-2.2121875,-1.3374897,-0.8711915,1.2835001,5,MAP,Normal,Sequential LSTM
162,-0.061983854,-3.4822786,-2.5494242,-2.0521228,1.3688368,5,MAP,Normal,Sequential LSTM
163,-0.48050267,-2.6080687,-1.7484462,-1.2901846,1.2613789,5,MAP,Normal,Sequential LSTM
164,2.4189029,-3.0384994,-2.2229228,-1.7881421,1.1967473,5,MAP,Normal,Sequential LSTM
165,-0.20904298,-3.7886324,-2.831854,-2.321799,1.403942,5,MAP,Normal,Sequential LSTM
166,0.9087278,-2.9098537,-1.9321555,-1.4109482,1.4346389,5,MAP,Normal,Sequential LSTM
167,-1.3419044,-2.8034015,-1.9846679,-1.548204,1.2013801,5,MAP,Normal,Sequential LSTM
168,-1.4386297,-2.6091359,-1.6137034,-1.0830419,1.4606618,5,MAP,Normal,Sequential LSTM
169,-0.17789164,-3.9412262,-2.811949,-2.2099357,1.6570604,5,MAP,Normal,Sequential LSTM
170,1.5182974,-2.8007812,-1.9869503,-1.5531,1.1941861,5,MAP,Normal,Sequential LSTM
171,-0.236565,-4.2892284,-3.2607653,-2.7124956,1.5091294,5,MAP,Normal,Sequential LSTM
172,1.2117335,-2.9099429,-2.0295377,-1.5601969,1.2918748,5,MAP,Normal,Sequential LSTM
173,-1.2637445,-3.502697,-2.5950487,-2.1111846,1.3318505,5,MAP,Normal,Sequential LSTM
174,0.3127272,-3.9877586,-2.866771,-2.2691765,1.6448969,5,MAP,Normal,Sequential LSTM
175,1.6012571,-3.3871167,-2.37687,-1.8383111,1.4823995,5,MAP,Normal,Sequential LSTM
176,1.6721023,-4.342498,-3.2567785,-2.6779854,1.5931453,5,MAP,Normal,Sequential LSTM
177,1.7500703,-3.300507,-2.4103804,-1.9358569,1.30614,5,MAP,Normal,Sequential LSTM
178,-0.5071981,-2.937908,-2.10436,-1.6599988,1.2231181,5,MAP,Normal,Sequential LSTM
179,-0.6306087,-3.305567,-2.309743,-1.7788728,1.4612362,5,MAP,Normal,Sequential LSTM
180,0.11464586,-3.7373307,-2.8384953,-2.3593297,1.3189183,5,MAP,Normal,Sequential LSTM
181,0.58652616,-4.1609015,-3.1623769,-2.630067,1.4651986,5,MAP,Normal,Sequential LSTM
182,-0.21488644,-4.265349,-3.2395833,-2.6927512,1.5051717,5,MAP,Normal,Sequential LSTM
183,0.29831758,-3.0672445,-2.2203665,-1.7688988,1.2426783,5,MAP,Normal,Sequential LSTM
184,2.915504,-4.0112557,-3.0063388,-2.4706213,1.4745784,5,MAP,Normal,Sequential LSTM
185,-0.7530329,-3.3620145,-2.406533,-1.8971691,1.4020393,5,MAP,Normal,Sequential LSTM
186,-0.04399363,-2.991602,-2.0655298,-1.5718443,1.3588846,5,MAP,Normal,Sequential LSTM
187,-0.62611866,-2.667124,-1.8288281,-1.3819356,1.2300851,5,MAP,Normal,Sequential LSTM
188,-1.0533993,-3.0882375,-1.9886056,-1.4023958,1.6135602,5,MAP,Normal,Sequential LSTM
189,-1.2713573,-4.0531626,-2.9559155,-2.3709774,1.6100603,5,MAP,Normal,Sequential LSTM
190,4.1271286,-3.72148,-2.6753898,-2.117723,1.5349948,5,MAP,Normal,Sequential LSTM
191,-0.70101005,-3.8956335,-2.852083,-2.2957702,1.531268,5,MAP,Normal,Sequential LSTM
192,0.7270123,-3.31835,-2.4019723,-1.9134548,1.3446594,5,MAP,Normal,Sequential LSTM
193,-0.2546927,-2.938268,-2.0346024,-1.5528616,1.326006,5,MAP,Normal,Sequential LSTM
194,-0.661496,-2.6048365,-1.8676406,-1.4746443,1.0817345,5,MAP,Normal,Sequential LSTM
195,2.049818,-2.8946114,-2.042782,-1.588675,1.2499436,5,MAP,Normal,Sequential LSTM
196,-2.9030054,-3.5197835,-2.6163812,-2.1347806,1.3256199,5,MAP,Normal,Sequential LSTM
197,-0.52178216,-2.4248028,-1.4863966,-0.9861357,1.3769833,5,MAP,Normal,Sequential LSTM
198,0.21138623,-3.9216192,-2.7955935,-2.1953135,1.6522892,5,MAP,Normal,Sequential LSTM
199,-1.4573606,-2.7200093,-1.8669331,-1.4121612,1.2517734,5,MAP,Normal,Sequential LSTM
200,-0.31139842,-4.454382,-3.3683884,-2.7894492,1.5935478,5,MAP,Normal,Sequential LSTM
201,-1.8386016,-2.842247,-1.9847146,-1.5275671,1.2583122,5,MAP,Normal,Sequential LSTM
202,0.99047333,-3.4994988,-2.5832896,-2.0948617,1.3444123,5,MAP,Normal,Sequential LSTM
203,2.0363474,-3.2256444,-2.3977597,-1.9564174,1.214808,5,MAP,Normal,Sequential LSTM
204,-0.6234373,-3.5587842,-2.6077433,-2.1007469,1.3955231,5,MAP,Normal,Sequential LSTM
205,-0.70605236,-2.631962,-1.7686534,-1.3084266,1.266788,5,MAP,Normal,Sequential LSTM
206,-0.80004513,-3.5964916,-2.5642297,-2.0139349,1.5147038,5,MAP,Normal,Sequential LSTM
207,-0.7228849,-2.415867,-1.6317744,-1.2137774,1.1505493,5,MAP,Normal,Sequential LSTM
208,2.0016448,-3.8396597,-2.8612838,-2.339715,1.4356337,5,MAP,Normal,Sequential LSTM
209,-0.3873177,-2.8152156,-2.030511,-1.6121879,1.1514473,5,MAP,Normal,Sequential LSTM
210,1.1649035,-2.8969426,-2.0326245,-1.5718598,1.2682691,5,MAP,Normal,Sequential LSTM
211,-0.49753466,-3.7433085,-2.785113,-2.2743025,1.4060215,5,MAP,Normal,Sequential LSTM
212,-1.0440449,-2.955604,-2.0718472,-1.6007197,1.2967927,5,MAP,Normal,Sequential LSTM
213,0.695619,-3.0906827,-2.267319,-1.8283867,1.2081743,5,MAP,Normal,Sequential LSTM
214,-1.0986423,-3.2860098,-2.4192674,-1.9572103,1.2718264,5,MAP,Normal,Sequential LSTM
215,-0.5013317,-3.940276,-2.9348192,-2.398814,1.4753708,5,MAP,Normal,Sequential LSTM
216,0.83670676,-3.4673963,-2.5113735,-2.0017214,1.402833,5,MAP,Normal,Sequential LSTM
217,0.9475537,-2.5253453,-1.744548,-1.3283077,1.145714,5,MAP,Normal,Sequential LSTM
218,0.6756266,-3.0784903,-2.0302863,-1.4714926,1.5380967,5,MAP,Normal,Sequential LSTM
219,-0.5461756,-3.2688909,-2.4259434,-1.9765712,1.2369106,5,MAP,Normal,Sequential LSTM
220,-1.514241,-2.8138475,-1.9878063,-1.5474468,1.2121029,5,MAP,Normal,Sequential LSTM
221,-2.1380079,-3.2387257,-2.3914154,-1.9397174,1.2433125,5,MAP,Normal,Sequential LSTM
222,-3.9149256,-2.5105724,-1.5902194,-1.0995826,1.3504928,5,MAP,Normal,Sequential LSTM
223,3.5053413,-3.7796032,-2.756574,-2.2112007,1.5011562,5,MAP,Normal,Sequential LSTM
224,1.3618349,-2.8532503,-1.9738523,-1.5050485,1.2903967,5,MAP,Normal,Sequential LSTM
225,0.5242697,-2.8497593,-1.9326669,-1.4437684,1.3457081,5,MAP,Normal,Sequential LSTM
226,-1.72349,-3.5704682,-2.6374767,-2.1401024,1.369038,5,MAP,Normal,Sequential LSTM
227,0.40384308,-2.8310406,-1.958429,-1.4932429,1.2804389,5,MAP,Normal,Sequential LSTM
228,-1.0918419,-2.7765067,-1.9477178,-1.5058935,1.2161349,5,MAP,Normal,Sequential LSTM
229,2.7909029,-2.773906,-2.0185711,-1.6159049,1.108351,5,MAP,Normal,Sequential LSTM
230,1.4881345,-2.9051569,-2.0727973,-1.6290693,1.2213743,5,MAP,Normal,Sequential LSTM
231,1.5571012,-2.8917017,-2.0746026,-1.63901,1.1989818,5,MAP,Normal,Sequential LSTM
232,-0.18584618,-3.0091622,-2.1113534,-1.6327349,1.3174121,5,MAP,Normal,Sequential LSTM
233,-0.03841483,-2.6190999,-1.7272464,-1.2518026,1.3086736,5,MAP,Normal,Sequential LSTM
234,-0.39746064,-2.6723242,-1.8868828,-1.4681668,1.1525284,5,MAP,Normal,Sequential LSTM
235,-0.1976447,-3.1428545,-2.1926308,-1.6860698,1.3943241,5,MAP,Normal,Sequential LSTM
236,-0.60641897,-2.795429,-2.009016,-1.5897821,1.153954,5,MAP,Normal,Sequential LSTM
237,-0.53758407,-2.9032996,-1.927315,-1.4070213,1.4321244,5,MAP,Normal,Sequential LSTM
238,0.77365845,-3.103834,-2.1763368,-1.6818913,1.360976,5,MAP,Normal,Sequential LSTM
239,-0.14949843,-3.5348575,-2.6385553,-2.1607397,1.3152016,5,MAP,Normal,Sequential LSTM
240,0.8609084,-2.5808444,-1.8260292,-1.42364,1.1075885,5,MAP,Normal,Sequential LSTM
241,-1.385242,-2.7132838,-1.942127,-1.5310262,1.1315674,5,MAP,Normal,Sequential LSTM
242,-0.24940036,-2.7692995,-1.9072181,-1.4476457,1.264987,5,MAP,Normal,Sequential LSTM
243,-0.60403645,-3.281715,-2.4405165,-1.9920769,1.234344,5,MAP,Normal,Sequential LSTM
244,-0.1581986,-2.7867992,-1.8698907,-1.38109,1.3454385,5,MAP,Normal,Sequential LSTM
245,-0.15326,-3.5719721,-2.5678558,-2.032565,1.4734042,5,MAP,Normal,Sequential LSTM
246,-0.5710437,-2.7444272,-1.9668306,-1.5522968,1.1410171,5,MAP,Normal,Sequential LSTM
247,0.08817807,-2.3940935,-1.581655,-1.1485472,1.1921428,5,MAP,Normal,Sequential LSTM
248,-0.23672934,-4.007673,-2.8057363,-2.1649885,1.7636782,5,MAP,Normal,Sequential LSTM
249,0.42031288,-2.8366306,-2.0225122,-1.5885087,1.1946077,5,MAP,Normal,Sequential LSTM
