Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
131,-0.92572075,-0.4166386,-0.31459624,-0.2601978,0.14973332,30,MAP,Normal,Sequential RNN
132,0.8557235,-0.5035026,-0.40838453,-0.35767746,0.13957278,30,MAP,Normal,Sequential RNN
133,0.27821684,-0.25264364,-0.17290755,-0.13040054,0.11700185,30,MAP,Normal,Sequential RNN
134,0.40886453,-0.21868457,-0.14341494,-0.10328899,0.11044791,30,MAP,Normal,Sequential RNN
135,-0.056920715,-0.19376181,-0.11821737,-0.07794491,0.11085117,30,MAP,Normal,Sequential RNN
136,-0.22801133,-0.5040387,-0.38576105,-0.32270768,0.1735563,30,MAP,Normal,Sequential RNN
137,-0.21057011,-0.22956228,-0.1539769,-0.11368263,0.110911235,30,MAP,Normal,Sequential RNN
138,-0.09150491,-0.25560066,-0.16903606,-0.122888796,0.12702177,30,MAP,Normal,Sequential RNN
139,-0.04566944,-0.23614763,-0.15761094,-0.11574332,0.1152419,30,MAP,Normal,Sequential RNN
140,-0.09772993,-0.27608538,-0.19511905,-0.15195622,0.11880705,30,MAP,Normal,Sequential RNN
141,0.07829225,-0.3155942,-0.23477587,-0.19169192,0.1185899,30,MAP,Normal,Sequential RNN
142,-0.07144569,-0.22809811,-0.15482277,-0.11575996,0.10752158,30,MAP,Normal,Sequential RNN
143,0.15301551,-0.25938994,-0.18365067,-0.14327435,0.111137055,30,MAP,Normal,Sequential RNN
144,-0.071084484,-0.2773482,-0.20447111,-0.16562063,0.10693716,30,MAP,Normal,Sequential RNN
145,-0.11618084,-0.251373,-0.1781611,-0.13913211,0.107428476,30,MAP,Normal,Sequential RNN
146,-0.006064296,-0.2812228,-0.20279647,-0.1609877,0.115079924,30,MAP,Normal,Sequential RNN
147,-0.043410987,-0.26002514,-0.18506017,-0.14509663,0.11000088,30,MAP,Normal,Sequential RNN
148,0.14979243,-0.29814568,-0.21811466,-0.17545043,0.11743461,30,MAP,Normal,Sequential RNN
149,-0.03313553,-0.29248893,-0.21543206,-0.17435335,0.113070436,30,MAP,Normal,Sequential RNN
150,-0.110274225,-0.26125735,-0.18314612,-0.14150532,0.11461759,30,MAP,Normal,Sequential RNN
151,0.031399474,-0.297781,-0.21931393,-0.17748342,0.11513972,30,MAP,Normal,Sequential RNN
152,0.021594435,-0.33588967,-0.25537074,-0.2124464,0.11815056,30,MAP,Normal,Sequential RNN
153,-0.019730007,-0.26804063,-0.19307789,-0.15311553,0.10999762,30,MAP,Normal,Sequential RNN
154,0.14440799,-0.26140943,-0.18427677,-0.14315763,0.11318167,30,MAP,Normal,Sequential RNN
155,-0.06625095,-0.3189065,-0.24382943,-0.20380613,0.11016535,30,MAP,Normal,Sequential RNN
156,0.055972405,-0.24769665,-0.17345051,-0.13387017,0.108946085,30,MAP,Normal,Sequential RNN
157,0.11092792,-0.2437163,-0.1676157,-0.12704673,0.111667275,30,MAP,Normal,Sequential RNN
158,-0.1229847,-0.2891539,-0.21113203,-0.16953886,0.11448648,30,MAP,Normal,Sequential RNN
159,-0.034475893,-0.32420433,-0.24582502,-0.20404132,0.11501094,30,MAP,Normal,Sequential RNN
160,-0.003238147,-0.33519924,-0.25392997,-0.21060565,0.11925156,30,MAP,Normal,Sequential RNN
161,-0.010614794,-0.33010712,-0.25287098,-0.21169667,0.113333516,30,MAP,Normal,Sequential RNN
162,0.106006905,-0.26187184,-0.18627945,-0.14598142,0.110921554,30,MAP,Normal,Sequential RNN
163,-0.010519581,-0.35311517,-0.27356714,-0.23116037,0.116725914,30,MAP,Normal,Sequential RNN
164,-0.069276445,-0.32475743,-0.24684316,-0.20530735,0.11432858,30,MAP,Normal,Sequential RNN
165,0.023469226,-0.23144944,-0.15730917,-0.11778527,0.108790755,30,MAP,Normal,Sequential RNN
166,-0.058357313,-0.27501503,-0.19697411,-0.15537079,0.11451442,30,MAP,Normal,Sequential RNN
167,-0.10884267,-0.27593583,-0.19359112,-0.14969344,0.12082966,30,MAP,Normal,Sequential RNN
168,0.029213538,-0.3231416,-0.24192448,-0.19862793,0.11917507,30,MAP,Normal,Sequential RNN
169,-0.054056115,-0.29684186,-0.22213517,-0.1823093,0.1096219,30,MAP,Normal,Sequential RNN
170,-0.042876612,-0.2782588,-0.20232019,-0.16183758,0.11142959,30,MAP,Normal,Sequential RNN
171,-0.016917478,-0.27216908,-0.19612724,-0.15558963,0.11158104,30,MAP,Normal,Sequential RNN
172,0.020342546,-0.30894515,-0.23175867,-0.19061083,0.11326068,30,MAP,Normal,Sequential RNN
173,0.06425487,-0.25941497,-0.18412733,-0.14399177,0.110474356,30,MAP,Normal,Sequential RNN
174,-0.03252871,-0.2750221,-0.20007701,-0.16012408,0.1099717,30,MAP,Normal,Sequential RNN
175,-0.18280792,-0.30169007,-0.22666982,-0.1866768,0.11008201,30,MAP,Normal,Sequential RNN
176,0.025237212,-0.25064072,-0.17619172,-0.13650322,0.10924379,30,MAP,Normal,Sequential RNN
177,-0.030879179,-0.28623483,-0.2108443,-0.17065388,0.11062534,30,MAP,Normal,Sequential RNN
178,-0.098412886,-0.28229195,-0.20457508,-0.16314448,0.11403894,30,MAP,Normal,Sequential RNN
179,-0.13203602,-0.26834455,-0.18917483,-0.14696975,0.11617079,30,MAP,Normal,Sequential RNN
180,0.014172948,-0.28875867,-0.2121164,-0.17125872,0.11246205,30,MAP,Normal,Sequential RNN
181,0.062210046,-0.26284423,-0.18725276,-0.1469552,0.11092021,30,MAP,Normal,Sequential RNN
182,-0.034071498,-0.2882352,-0.21263891,-0.17233883,0.110927224,30,MAP,Normal,Sequential RNN
183,-0.046808966,-0.28102347,-0.20622376,-0.16634831,0.10975839,30,MAP,Normal,Sequential RNN
184,0.055337206,-0.30692834,-0.23008785,-0.18912446,0.11275295,30,MAP,Normal,Sequential RNN
185,-0.09276384,-0.27079788,-0.19638245,-0.15671185,0.10919452,30,MAP,Normal,Sequential RNN
186,-0.028417693,-0.29449612,-0.21698365,-0.17566204,0.113738984,30,MAP,Normal,Sequential RNN
187,0.021592177,-0.32965156,-0.24919273,-0.20630042,0.11806237,30,MAP,Normal,Sequential RNN
188,0.4987848,-0.6216085,-0.5087142,-0.4485306,0.16565706,30,MAP,Normal,Sequential RNN
189,0.028793927,-0.26604208,-0.19121218,-0.15132065,0.10980267,30,MAP,Normal,Sequential RNN
190,-0.048666876,-0.2560259,-0.18110658,-0.14116737,0.10993391,30,MAP,Normal,Sequential RNN
191,0.010697861,-0.29081878,-0.21661547,-0.17705797,0.10888325,30,MAP,Normal,Sequential RNN
192,0.009937756,-0.2627068,-0.18799274,-0.14816295,0.109632716,30,MAP,Normal,Sequential RNN
193,0.051023956,-0.2926031,-0.21686307,-0.17648633,0.1111382,30,MAP,Normal,Sequential RNN
194,-0.0061198203,-0.27885816,-0.20455892,-0.16495027,0.10902401,30,MAP,Normal,Sequential RNN
195,-0.036354277,-0.27014914,-0.19506443,-0.15503706,0.11017658,30,MAP,Normal,Sequential RNN
196,-0.0014685502,-0.27240413,-0.19741715,-0.15744188,0.11003316,30,MAP,Normal,Sequential RNN
197,0.1551587,-0.41230887,-0.3284336,-0.28372002,0.123075515,30,MAP,Normal,Sequential RNN
198,0.0372817,-0.2845608,-0.2094699,-0.16943921,0.11018568,30,MAP,Normal,Sequential RNN
199,-7.9148915e-5,-0.34404355,-0.2630212,-0.2198285,0.118889265,30,MAP,Normal,Sequential RNN
200,-0.027687637,-0.2490285,-0.17534605,-0.1360662,0.108118966,30,MAP,Normal,Sequential RNN
201,-0.0122685265,-0.2899081,-0.21630302,-0.17706443,0.10800542,30,MAP,Normal,Sequential RNN
202,-0.077578396,-0.26497576,-0.18889825,-0.14834161,0.111633375,30,MAP,Normal,Sequential RNN
203,0.009074672,-0.26168308,-0.18664509,-0.14664261,0.11010801,30,MAP,Normal,Sequential RNN
204,0.03633971,-0.26552334,-0.1913279,-0.15177459,0.108871706,30,MAP,Normal,Sequential RNN
205,0.06586039,-0.2938359,-0.21700346,-0.17604437,0.112741135,30,MAP,Normal,Sequential RNN
206,0.035987895,-0.28017324,-0.20409769,-0.16354209,0.111630514,30,MAP,Normal,Sequential RNN
207,0.039929844,-0.30843103,-0.23088723,-0.18954892,0.11378496,30,MAP,Normal,Sequential RNN
208,-0.037403505,-0.26415995,-0.18903941,-0.14899293,0.11022918,30,MAP,Normal,Sequential RNN
209,0.006189627,-0.28121156,-0.20489569,-0.16421199,0.11198313,30,MAP,Normal,Sequential RNN
210,-0.013198641,-0.2854869,-0.21084651,-0.171056,0.10952461,30,MAP,Normal,Sequential RNN
211,0.0067371363,-0.23890331,-0.16570851,-0.12668863,0.107403405,30,MAP,Normal,Sequential RNN
212,-0.00020988175,-0.28336367,-0.20833462,-0.16833693,0.11009489,30,MAP,Normal,Sequential RNN
213,-0.037057146,-0.27412033,-0.19950119,-0.159722,0.10949341,30,MAP,Normal,Sequential RNN
214,-0.0984662,-0.29722282,-0.2207531,-0.17998737,0.11220892,30,MAP,Normal,Sequential RNN
215,-0.0102796815,-0.24518178,-0.16914947,-0.12861693,0.11156706,30,MAP,Normal,Sequential RNN
216,0.00888373,-0.29186553,-0.21687892,-0.17690383,0.110032625,30,MAP,Normal,Sequential RNN
217,-0.001086153,-0.2752151,-0.19874066,-0.15797241,0.11221583,30,MAP,Normal,Sequential RNN
218,-0.019217959,-0.31717193,-0.24095677,-0.20032676,0.11183535,30,MAP,Normal,Sequential RNN
219,0.008922803,-0.2827323,-0.20806947,-0.168267,0.10955753,30,MAP,Normal,Sequential RNN
220,0.014789114,-0.33021975,-0.2529706,-0.21178935,0.113352604,30,MAP,Normal,Sequential RNN
221,0.048387505,-0.27798432,-0.20377102,-0.16420819,0.10889791,30,MAP,Normal,Sequential RNN
222,0.06367959,-0.28247678,-0.20538442,-0.16428676,0.11312255,30,MAP,Normal,Sequential RNN
223,0.04571895,-0.32016733,-0.24334522,-0.20239162,0.112726,30,MAP,Normal,Sequential RNN
224,-0.15583798,-0.30211556,-0.22465263,-0.18335745,0.11366629,30,MAP,Normal,Sequential RNN
225,-0.02501574,-0.29760703,-0.22159028,-0.18106604,0.11154422,30,MAP,Normal,Sequential RNN
226,-0.033887945,-0.28278673,-0.20695156,-0.16652411,0.11127779,30,MAP,Normal,Sequential RNN
227,0.0088339485,-0.2956245,-0.21891335,-0.17801891,0.112563185,30,MAP,Normal,Sequential RNN
228,0.043955486,-0.3139785,-0.23870318,-0.19857417,0.11045629,30,MAP,Normal,Sequential RNN
229,0.046064436,-0.26808164,-0.19326186,-0.15337572,0.10978784,30,MAP,Normal,Sequential RNN
230,-0.05243614,-0.3142337,-0.23765978,-0.1968385,0.1123618,30,MAP,Normal,Sequential RNN
231,-0.06949571,-0.29590282,-0.21944407,-0.1786842,0.11219279,30,MAP,Normal,Sequential RNN
232,-0.01845963,-0.29157242,-0.21455729,-0.17350082,0.1130092,30,MAP,Normal,Sequential RNN
233,0.045166645,-0.26824054,-0.1938613,-0.15421002,0.10914139,30,MAP,Normal,Sequential RNN
234,-0.02240377,-0.29104033,-0.21444304,-0.17360932,0.112396084,30,MAP,Normal,Sequential RNN
235,0.00055422424,-0.24972837,-0.1744722,-0.13435341,0.11042818,30,MAP,Normal,Sequential RNN
236,0.09690445,-0.29043663,-0.21471445,-0.17434725,0.11111195,30,MAP,Normal,Sequential RNN
237,0.036283936,-0.2874398,-0.21165496,-0.17125435,0.11120391,30,MAP,Normal,Sequential RNN
238,-0.013473618,-0.3071076,-0.23121138,-0.19075139,0.111367375,30,MAP,Normal,Sequential RNN
239,-0.027851954,-0.26597923,-0.19173488,-0.15215549,0.10894348,30,MAP,Normal,Sequential RNN
240,0.101970606,-0.30229288,-0.22749794,-0.18762502,0.10975142,30,MAP,Normal,Sequential RNN
241,0.012733605,-0.28651974,-0.2105033,-0.16997921,0.11154378,30,MAP,Normal,Sequential RNN
242,-0.034508556,-0.28678617,-0.21277758,-0.17332388,0.1085975,30,MAP,Normal,Sequential RNN
243,-0.055132806,-0.26710835,-0.1924483,-0.15264729,0.10955348,30,MAP,Normal,Sequential RNN
244,0.035427634,-0.29567075,-0.21859826,-0.1775112,0.11309338,30,MAP,Normal,Sequential RNN
245,-0.03665509,-0.27429798,-0.19973703,-0.15998887,0.10940806,30,MAP,Normal,Sequential RNN
246,-0.11176366,-0.26225427,-0.18871449,-0.14951071,0.1079096,30,MAP,Normal,Sequential RNN
247,0.15227652,-0.36984676,-0.2894608,-0.24660735,0.117955446,30,MAP,Normal,Sequential RNN
248,0.06382115,-0.3113563,-0.23554069,-0.19512366,0.11124911,30,MAP,Normal,Sequential RNN
249,-0.0052969507,-0.35063636,-0.27118996,-0.22883736,0.116576806,30,MAP,Normal,Sequential RNN
