Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
95,0.34497923,1.2414635,0.82491,0.6028468,0.6112357,29,MAP,Normal,Sequential RNN
96,-0.7015292,1.2103026,0.7701031,0.53543437,0.6459328,29,MAP,Normal,Sequential RNN
97,-0.21658297,1.6333407,1.1660717,0.9169723,0.6856536,29,MAP,Normal,Sequential RNN
98,0.6606309,1.3242964,0.82049423,0.5519192,0.7392609,29,MAP,Normal,Sequential RNN
99,-0.6981621,0.8831066,0.44505075,0.21152481,0.6427873,29,MAP,Normal,Sequential RNN
100,0.4022294,1.0407116,0.6078902,0.37715465,0.63510656,29,MAP,Normal,Sequential RNN
101,0.19644736,1.2951483,0.8885625,0.67181313,0.5966092,29,MAP,Normal,Sequential RNN
102,0.47448856,1.4223393,0.9803334,0.7447017,0.6485835,29,MAP,Normal,Sequential RNN
103,-0.07534029,1.2194161,0.717155,0.44940144,0.7369998,29,MAP,Normal,Sequential RNN
104,0.17542718,1.4740921,0.952449,0.67436296,0.7654403,29,MAP,Normal,Sequential RNN
105,0.824279,1.4516836,0.9538518,0.6884595,0.7305004,29,MAP,Normal,Sequential RNN
106,-0.4006799,1.3264384,0.86820626,0.62392443,0.6723932,29,MAP,Normal,Sequential RNN
107,-1.2449714,1.2343129,0.7837921,0.5436211,0.661078,29,MAP,Normal,Sequential RNN
108,0.14317763,1.6413476,1.1048543,0.8188517,0.7872309,29,MAP,Normal,Sequential RNN
109,0.2085385,1.3327646,0.8119108,0.53424555,0.764282,29,MAP,Normal,Sequential RNN
110,0.23291281,1.7279625,1.1543481,0.8485564,0.8417009,29,MAP,Normal,Sequential RNN
111,-1.6729329,1.4944888,1.0141064,0.7580163,0.70489585,29,MAP,Normal,Sequential RNN
112,-1.9160517,2.4205794,1.8555697,1.5543653,0.8290746,29,MAP,Normal,Sequential RNN
113,-1.0340255,2.1363728,1.6137409,1.335128,0.7668909,29,MAP,Normal,Sequential RNN
114,-1.8744994,1.3946627,0.919916,0.66683024,0.69662625,29,MAP,Normal,Sequential RNN
115,-5.9055166,2.989488,2.407416,2.097116,0.8541108,29,MAP,Normal,Sequential RNN
116,0.17282753,3.3413286,2.4734416,2.0107744,1.2735059,29,MAP,Normal,Sequential RNN
117,-0.5727382,0.9834791,0.60545397,0.4039302,0.5547003,29,MAP,Normal,Sequential RNN
118,1.4677734,2.2151587,1.7380675,1.4837319,0.70006657,29,MAP,Normal,Sequential RNN
119,-0.42223325,1.698471,1.2728838,1.0460048,0.6244913,29,MAP,Normal,Sequential RNN
120,-1.5549324,2.376501,1.9893467,1.7829562,0.56809616,29,MAP,Normal,Sequential RNN
121,-4.1501765,2.661095,2.0026236,1.651595,0.966217,29,MAP,Normal,Sequential RNN
122,2.4047704,1.2629704,0.9781631,0.8263334,0.41791594,29,MAP,Normal,Sequential RNN
123,-2.945192,1.818811,1.3851963,1.1540378,0.6362707,29,MAP,Normal,Sequential RNN
124,-4.874697,2.717313,2.3118632,2.0957193,0.5949426,29,MAP,Normal,Sequential RNN
125,-4.325141,2.4353676,2.0842006,1.896995,0.5152895,29,MAP,Normal,Sequential RNN
126,-1.2175602,0.9208353,0.65875286,0.51903766,0.38457027,29,MAP,Normal,Sequential RNN
127,2.068599,1.9045485,1.6715786,1.5473832,0.34185162,29,MAP,Normal,Sequential RNN
128,0.5851569,0.68502593,0.49778986,0.39797503,0.27474338,29,MAP,Normal,Sequential RNN
129,-3.0131817,0.89581597,0.69919986,0.59438455,0.28850734,29,MAP,Normal,Sequential RNN
130,-4.1152015,1.1173403,0.7959071,0.62455225,0.4716595,29,MAP,Normal,Sequential RNN
131,-3.627288,1.0634079,0.7684846,0.6112621,0.43275976,29,MAP,Normal,Sequential RNN
132,0.8833725,1.6048208,1.2712471,1.0934201,0.48947406,29,MAP,Normal,Sequential RNN
133,1.5213891,1.1670996,0.9581936,0.8468266,0.30654106,29,MAP,Normal,Sequential RNN
134,3.461125,1.4176438,1.1871768,1.0643157,0.3381789,29,MAP,Normal,Sequential RNN
135,3.844714,0.2476413,-0.058359794,-0.22148785,0.44901493,29,MAP,Normal,Sequential RNN
136,0.96128005,1.9109162,1.6747088,1.5487875,0.34660223,29,MAP,Normal,Sequential RNN
137,-0.017484225,0.826077,0.39633965,0.1672483,0.630581,29,MAP,Normal,Sequential RNN
138,0.4148375,1.6112868,1.1522685,0.90756756,0.6735468,29,MAP,Normal,Sequential RNN
139,-0.8953855,2.1771004,1.6150556,1.3154316,0.82472426,29,MAP,Normal,Sequential RNN
140,2.6843233,1.1358231,0.63878864,0.3738214,0.72933036,29,MAP,Normal,Sequential RNN
141,1.4713056,2.3077264,1.6706978,1.3311002,0.93475264,29,MAP,Normal,Sequential RNN
142,5.681762,1.0520988,0.6345839,0.41200826,0.6126463,29,MAP,Normal,Sequential RNN
143,-1.2285295,1.8153602,1.3503132,1.1023984,0.68239313,29,MAP,Normal,Sequential RNN
144,-0.10941978,0.68591213,0.19330671,-0.06929944,0.7228314,29,MAP,Normal,Sequential RNN
145,-1.0106006,0.7879903,0.3894906,0.17705189,0.58474404,29,MAP,Normal,Sequential RNN
146,3.384485,1.4958789,1.0364344,0.79150623,0.6741722,29,MAP,Normal,Sequential RNN
147,-1.7021222,2.0968962,1.5845784,1.3114636,0.7517567,29,MAP,Normal,Sequential RNN
148,0.12105017,1.9535851,1.2703074,0.90605456,1.002617,29,MAP,Normal,Sequential RNN
149,0.9121961,1.7585524,1.1204599,0.78029513,0.9363139,29,MAP,Normal,Sequential RNN
150,0.023592234,1.7805266,1.3220763,1.0776782,0.6727134,29,MAP,Normal,Sequential RNN
151,-0.12276311,1.6236486,1.0296949,0.7130604,0.87154627,29,MAP,Normal,Sequential RNN
152,1.0401359,2.4409509,1.7634706,1.4023085,0.99410987,29,MAP,Normal,Sequential RNN
153,0.47479272,1.441546,0.87798536,0.5775533,0.8269484,29,MAP,Normal,Sequential RNN
154,0.88872564,1.4032387,0.94736063,0.7043337,0.6689389,29,MAP,Normal,Sequential RNN
155,-0.23911808,1.6425635,1.1064554,0.8206584,0.7866654,29,MAP,Normal,Sequential RNN
156,1.364637,1.3121489,0.8034636,0.53228533,0.74642634,29,MAP,Normal,Sequential RNN
157,-2.770672,1.9908315,1.4058039,1.0939279,0.85844827,29,MAP,Normal,Sequential RNN
158,-1.3891646,1.0786499,0.60961187,0.35956943,0.6882494,29,MAP,Normal,Sequential RNN
159,-2.1250296,1.5807632,1.1702029,0.95133466,0.6024414,29,MAP,Normal,Sequential RNN
160,-0.0017027172,2.0779524,1.6384124,1.4040953,0.644965,29,MAP,Normal,Sequential RNN
161,0.060527347,1.6128515,1.0164865,0.69856656,0.87508434,29,MAP,Normal,Sequential RNN
162,1.1194985,0.7827926,0.36715904,0.14558631,0.6098857,29,MAP,Normal,Sequential RNN
163,-0.5833282,1.6069431,1.0995675,0.82908756,0.7445046,29,MAP,Normal,Sequential RNN
164,1.825446,1.153897,0.70462495,0.46511963,0.6592456,29,MAP,Normal,Sequential RNN
165,-0.1367222,1.3983748,0.9454482,0.70399475,0.66460806,29,MAP,Normal,Sequential RNN
166,-1.237537,1.1798184,0.7800729,0.5669701,0.58657205,29,MAP,Normal,Sequential RNN
167,-0.10126536,1.8623022,1.4944359,1.2983278,0.53979367,29,MAP,Normal,Sequential RNN
168,0.5036018,1.6229326,1.1820198,0.9469709,0.6469794,29,MAP,Normal,Sequential RNN
169,1.1151303,1.1057905,0.51018685,0.19267282,0.8739671,29,MAP,Normal,Sequential RNN
170,-1.0861398,1.2069649,0.74220085,0.49443686,0.68197787,29,MAP,Normal,Sequential RNN
171,0.15483506,0.9749256,0.55848575,0.3364832,0.6110687,29,MAP,Normal,Sequential RNN
172,0.48872384,1.3319533,0.9400304,0.73109776,0.57509345,29,MAP,Normal,Sequential RNN
173,0.13724756,1.177422,0.7383988,0.5043571,0.6442069,29,MAP,Normal,Sequential RNN
174,-1.1905773,1.7384038,1.181467,0.8845662,0.8172288,29,MAP,Normal,Sequential RNN
175,0.0810844,1.547049,1.0485247,0.78276324,0.73151654,29,MAP,Normal,Sequential RNN
176,0.8682842,0.8842449,0.52248263,0.32962847,0.5308369,29,MAP,Normal,Sequential RNN
177,1.7916595,0.88841116,0.5020949,0.29615113,0.5668665,29,MAP,Normal,Sequential RNN
178,0.21154399,0.6779031,0.39334333,0.24164559,0.41755268,29,MAP,Normal,Sequential RNN
179,0.39110994,1.3074244,0.8565538,0.61619633,0.6615913,29,MAP,Normal,Sequential RNN
180,-0.3539034,1.051611,0.66030574,0.4517024,0.57418716,29,MAP,Normal,Sequential RNN
181,0.6520912,1.224888,0.80208963,0.5766974,0.62039894,29,MAP,Normal,Sequential RNN
182,-0.9521026,0.9315006,0.5487441,0.344698,0.56164306,29,MAP,Normal,Sequential RNN
183,0.4842297,1.4871877,1.0318036,0.7890399,0.66821426,29,MAP,Normal,Sequential RNN
184,0.8294359,0.9967355,0.6048507,0.39593834,0.5750376,29,MAP,Normal,Sequential RNN
185,-0.79922867,1.149251,0.7341675,0.5128881,0.6090784,29,MAP,Normal,Sequential RNN
186,0.05732593,1.1815292,0.83057976,0.64348996,0.51497036,29,MAP,Normal,Sequential RNN
187,-3.933069,1.0103565,0.7216113,0.5676823,0.42369422,29,MAP,Normal,Sequential RNN
188,-1.434316,1.9546818,1.6273549,1.4528581,0.48030764,29,MAP,Normal,Sequential RNN
189,0.19979568,1.0332038,0.55828,0.30509982,0.6968861,29,MAP,Normal,Sequential RNN
190,1.5283113,1.0462108,0.5061819,0.21829447,0.7924189,29,MAP,Normal,Sequential RNN
191,0.79259026,1.1847075,0.7831773,0.5691231,0.5891908,29,MAP,Normal,Sequential RNN
192,0.42653215,1.1930144,0.7514409,0.5160397,0.64794886,29,MAP,Normal,Sequential RNN
193,0.4287219,1.4297727,0.96535397,0.71777403,0.6814713,29,MAP,Normal,Sequential RNN
194,-1.2267385,1.2960482,0.74825674,0.45623118,0.80380934,29,MAP,Normal,Sequential RNN
195,-0.20154731,1.4102736,0.9059276,0.6370626,0.7400591,29,MAP,Normal,Sequential RNN
196,-0.18616134,1.1798022,0.7224305,0.47860745,0.67113054,29,MAP,Normal,Sequential RNN
197,0.78258234,1.6192414,1.1545198,0.9067784,0.6819157,29,MAP,Normal,Sequential RNN
198,-0.3372194,0.8688933,0.39639345,0.14450549,0.6933293,29,MAP,Normal,Sequential RNN
199,0.29905298,1.5705206,1.2095795,1.017163,0.52963203,29,MAP,Normal,Sequential RNN
200,-0.5222492,1.3845108,0.8147679,0.51104015,0.83602,29,MAP,Normal,Sequential RNN
201,-0.060532007,1.031871,0.6278026,0.4123952,0.5929154,29,MAP,Normal,Sequential RNN
202,0.7189737,0.72312903,0.3783239,0.1945096,0.5059545,29,MAP,Normal,Sequential RNN
203,0.9500853,1.1055502,0.723385,0.51965415,0.56077534,29,MAP,Normal,Sequential RNN
204,1.2092814,0.9809078,0.5778519,0.36298427,0.59142965,29,MAP,Normal,Sequential RNN
205,-0.015651,1.2327765,0.8378254,0.62727845,0.579537,29,MAP,Normal,Sequential RNN
206,-0.14686264,0.9346182,0.5166061,0.29376543,0.6133758,29,MAP,Normal,Sequential RNN
207,0.6588667,1.0811862,0.70725906,0.50791997,0.54868704,29,MAP,Normal,Sequential RNN
208,-0.515626,1.2489554,0.8020551,0.5638143,0.6557653,29,MAP,Normal,Sequential RNN
209,0.39036658,1.5373157,1.1191711,0.8962598,0.6135703,29,MAP,Normal,Sequential RNN
210,1.38807,1.1520715,0.65590405,0.3913991,0.72805804,29,MAP,Normal,Sequential RNN
211,-0.72612745,1.3834947,0.8773355,0.60750383,0.7427198,29,MAP,Normal,Sequential RNN
212,1.7304785,1.7090771,1.20366,0.93422407,0.7416307,29,MAP,Normal,Sequential RNN
213,-0.44541276,1.0707372,0.64484113,0.41779757,0.62494445,29,MAP,Normal,Sequential RNN
214,-0.6105384,0.7041191,0.34879515,0.15937327,0.5213895,29,MAP,Normal,Sequential RNN
215,-1.2591842,1.601789,1.1501297,0.90935177,0.6627485,29,MAP,Normal,Sequential RNN
216,-0.183019,1.3638937,0.89224434,0.6408097,0.6920814,29,MAP,Normal,Sequential RNN
217,0.22404623,1.7335798,1.240882,0.97822666,0.72296685,29,MAP,Normal,Sequential RNN
218,0.9448674,1.6010854,1.1073744,0.844179,0.72445357,29,MAP,Normal,Sequential RNN
219,0.45904192,1.2267417,0.7915047,0.55948144,0.638651,29,MAP,Normal,Sequential RNN
220,0.18737818,1.1352081,0.72520894,0.50663984,0.601618,29,MAP,Normal,Sequential RNN
221,0.81363946,1.0412823,0.5628702,0.30783045,0.7020047,29,MAP,Normal,Sequential RNN
222,0.027301759,1.3419249,0.91889143,0.69337386,0.620744,29,MAP,Normal,Sequential RNN
223,0.42107567,1.0864532,0.62940955,0.38576123,0.67064935,29,MAP,Normal,Sequential RNN
224,0.24308129,1.0037752,0.6175779,0.41169757,0.56669194,29,MAP,Normal,Sequential RNN
225,-0.39444336,1.3940278,1.0031779,0.79481715,0.5735191,29,MAP,Normal,Sequential RNN
226,0.22939254,1.2217726,0.75444824,0.50531936,0.6857348,29,MAP,Normal,Sequential RNN
227,0.16496415,1.372474,0.91624945,0.6730378,0.66944736,29,MAP,Normal,Sequential RNN
228,-0.2693847,1.512796,1.0238073,0.7631291,0.7175245,29,MAP,Normal,Sequential RNN
229,-0.2929866,1.846224,1.3297497,1.0544192,0.7578557,29,MAP,Normal,Sequential RNN
230,0.6537365,1.4347707,1.0172498,0.794671,0.61265504,29,MAP,Normal,Sequential RNN
231,-0.25009745,0.9159372,0.58673155,0.41123328,0.4830644,29,MAP,Normal,Sequential RNN
232,0.52375776,1.3905357,0.9794941,0.76036936,0.60314757,29,MAP,Normal,Sequential RNN
233,0.40517172,1.5932673,1.0519156,0.7633231,0.79435974,29,MAP,Normal,Sequential RNN
234,-0.36792043,1.2798767,0.86023796,0.63653004,0.6157628,29,MAP,Normal,Sequential RNN
235,-0.42460653,1.238101,0.8336856,0.6180932,0.5934246,29,MAP,Normal,Sequential RNN
236,-0.41349185,1.5484229,1.0737832,0.8207545,0.6964691,29,MAP,Normal,Sequential RNN
237,0.45427352,1.3872349,0.9266108,0.6810538,0.67590314,29,MAP,Normal,Sequential RNN
238,0.87476027,1.2889694,0.8425045,0.60449576,0.65512633,29,MAP,Normal,Sequential RNN
239,-0.47607046,1.3190643,0.848219,0.59721315,0.69090134,29,MAP,Normal,Sequential RNN
240,1.3930348,1.0495975,0.62125564,0.39290822,0.6285333,29,MAP,Normal,Sequential RNN
241,1.0068392,1.1852976,0.7912533,0.5811898,0.57820624,29,MAP,Normal,Sequential RNN
242,-0.2012543,1.1333642,0.69201887,0.45673925,0.6476143,29,MAP,Normal,Sequential RNN
243,-0.7039542,1.26593,0.81462723,0.5740394,0.6622255,29,MAP,Normal,Sequential RNN
244,-0.3920346,1.0032419,0.6354344,0.43935755,0.5397075,29,MAP,Normal,Sequential RNN
245,1.5010798,1.6155207,1.1628839,0.92158496,0.6641828,29,MAP,Normal,Sequential RNN
246,-2.520581,1.127231,0.67404443,0.43245232,0.66498965,29,MAP,Normal,Sequential RNN
247,0.23984101,2.011044,1.468104,1.1786647,0.7966907,29,MAP,Normal,Sequential RNN
248,0.61811465,1.9948555,1.3137212,0.95061094,0.9994719,29,MAP,Normal,Sequential RNN
249,-0.29125348,1.8850582,1.3101355,1.0036465,0.8436206,29,MAP,Normal,Sequential RNN
