Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.6893074,-0.08526219,0.5248667,0.018018313,1.2316846,37,Sequential RNN
-0.2639861,-0.074398026,0.29803577,-0.2552079,1.2955563,38,Sequential RNN
-0.4988684,-0.13740844,0.59724844,-0.1618276,1.200856,39,Sequential RNN
-0.4990914,-0.11035311,0.5350016,-0.18319477,1.2576377,40,Sequential RNN
-0.47983027,-0.10547673,0.51913404,-0.20437656,1.2705495,41,Sequential RNN
-0.37150267,-0.078723155,0.420862,-0.274141,1.3035048,42,Sequential RNN
-0.55052143,-0.094402574,0.5185253,-0.1619977,1.2883964,43,Sequential RNN
-0.44721606,-0.12632126,0.552048,-0.2024287,1.223918,44,Sequential RNN
-0.6914607,-0.11970537,0.6137964,0.010049808,1.1873199,45,Sequential RNN
-0.49699932,-0.17321496,0.6558809,-0.06521888,1.0795523,46,Sequential RNN
-0.38097838,-0.11172004,0.4479393,-0.18726575,1.2320249,47,Sequential RNN
-0.56326795,-0.12618129,0.61588365,-0.15353099,1.2270966,48,Sequential RNN
-0.49089983,-0.082729496,0.4850253,-0.21601921,1.3046232,49,Sequential RNN
-0.16773622,-0.12534241,0.44872075,-0.25583765,1.1001955,50,Sequential RNN
-0.41796377,-0.08000668,0.40464866,-0.1467741,1.2400959,51,Sequential RNN
-0.5289824,-0.10900014,0.52444506,-0.14982168,1.2633592,52,Sequential RNN
-0.5961236,-0.15513633,0.6899994,-0.080875434,1.142136,53,Sequential RNN
-0.47920594,-0.08924825,0.46707395,-0.18623023,1.2876104,54,Sequential RNN
-0.4523355,-0.12938543,0.591025,-0.1922585,1.1829544,55,Sequential RNN
0.04820188,-0.107947886,0.25370604,-0.29652694,1.102567,56,Sequential RNN
-0.4077857,-0.06945318,0.40274203,-0.24210863,1.3166054,57,Sequential RNN
-0.30869973,-0.12648332,0.49492767,-0.21390298,1.1541584,58,Sequential RNN
-0.36159,-0.09996079,0.44058475,-0.24541304,1.2663791,59,Sequential RNN
-0.5108484,-0.09728503,0.4861616,-0.11362139,1.2355933,60,Sequential RNN
-0.33272657,-0.08691194,0.37848273,-0.22832058,1.2694764,61,Sequential RNN
-0.5991531,-0.12725893,0.5821671,-0.052431464,1.1966764,62,Sequential RNN
-0.51467884,-0.055792302,0.41511753,-0.19595894,1.3513125,63,Sequential RNN
-0.7331059,-0.064008415,0.45550883,0.1680072,1.1735983,64,Sequential RNN
-0.33855665,-0.0936874,0.36222705,-0.19119513,1.2612121,65,Sequential RNN
-0.547438,-0.06730863,0.44326085,-0.1616975,1.3331833,66,Sequential RNN
-0.4660628,-0.077931345,0.3714694,-0.0980785,1.2706033,67,Sequential RNN
-0.56722945,-0.089883916,0.5028603,-0.0826512,1.2369043,68,Sequential RNN
-0.45653293,-0.10582391,0.47605813,-0.15847203,1.2447708,69,Sequential RNN
-0.6789619,-0.14257938,0.6692395,0.004828203,1.1474736,70,Sequential RNN
-0.42249873,-0.0878405,0.44585362,-0.17773826,1.2422239,71,Sequential RNN
-0.45912582,-0.14211082,0.60090923,-0.18514848,1.1854758,72,Sequential RNN
-0.48670098,-0.07478766,0.4300018,-0.12257006,1.2540569,73,Sequential RNN
-0.59427434,-0.14364964,0.6281618,-0.052578107,1.1623403,74,Sequential RNN
-0.49824792,-0.10852644,0.5132733,-0.16158232,1.2550834,75,Sequential RNN
-0.4138417,-0.11797775,0.47195655,-0.14252721,1.2023901,76,Sequential RNN
-0.05130984,-0.07368092,0.2872213,-0.25608373,1.0938532,77,Sequential RNN
-0.4019551,-0.12325627,0.51798296,-0.21979815,1.2270266,78,Sequential RNN
-0.7591619,-0.19808412,0.92753196,0.03774848,0.99196553,79,Sequential RNN
-0.36260659,-0.08734029,0.36950898,-0.21788242,1.2983203,80,Sequential RNN
-0.7053466,-0.16724186,0.8170585,-0.047801137,1.1033311,81,Sequential RNN
-0.5245413,-0.08911157,0.44538736,-0.13156709,1.2998326,82,Sequential RNN
-0.51830786,-0.08223225,0.4562075,-0.17033161,1.3146642,83,Sequential RNN
-0.6920977,-0.11218542,0.5650928,0.05167889,1.1875114,84,Sequential RNN
-0.41882515,-0.10621788,0.46455842,-0.19174796,1.2522326,85,Sequential RNN
-0.64299023,-0.18209676,0.80838275,-0.049819946,1.0665241,86,Sequential RNN
-0.5672467,-0.13312377,0.60450727,-0.09899859,1.1948618,87,Sequential RNN
-0.3279587,-0.07700154,0.37392852,-0.21396016,1.2449919,88,Sequential RNN
-0.44485638,-0.16131106,0.65281236,-0.18416445,1.1375195,89,Sequential RNN
-0.38718903,-0.05461857,0.31080952,-0.17155191,1.30255,90,Sequential RNN
-0.27730173,-0.13421586,0.47670308,-0.19498253,1.1297971,91,Sequential RNN
-0.5421085,-0.14843725,0.6565508,-0.1413673,1.1753622,92,Sequential RNN
-0.5595357,-0.07592798,0.5107623,-0.1299491,1.2546505,93,Sequential RNN
-0.23490265,-0.13126485,0.5210831,-0.2410872,1.0861715,94,Sequential RNN
-0.42044163,-0.14396186,0.561621,-0.16716073,1.1699432,95,Sequential RNN
