Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
42,0.040056735,-3.0940819,-2.2134466,-1.7439834,1.2922121,2,MAP,Normal,Sequential LSTM
43,-1.0955907,-2.9019186,-1.8740987,-1.3261718,1.5081857,2,MAP,Normal,Sequential LSTM
44,-0.3003534,-3.511152,-2.478808,-1.9284691,1.5148245,2,MAP,Normal,Sequential LSTM
45,1.7832218,-3.2717693,-2.3739057,-1.8952581,1.3174924,2,MAP,Normal,Sequential LSTM
46,-0.3667662,-3.2078698,-2.2227757,-1.6976259,1.4454913,2,MAP,Normal,Sequential LSTM
47,1.1603761,-3.1932862,-2.2769914,-1.788518,1.3445377,2,MAP,Normal,Sequential LSTM
48,-2.2162974,-2.9255488,-1.9555806,-1.4384942,1.4232961,2,MAP,Normal,Sequential LSTM
49,-1.1638072,-4.45852,-3.30719,-2.6934202,1.6894199,2,MAP,Normal,Sequential LSTM
50,0.14377135,-4.1419244,-3.0978305,-2.5412283,1.5320652,2,MAP,Normal,Sequential LSTM
51,0.35654333,-3.6171176,-2.716492,-2.2363715,1.3215456,2,MAP,Normal,Sequential LSTM
52,1.7068032,-2.8455617,-1.918665,-1.4245398,1.3600948,2,MAP,Normal,Sequential LSTM
53,0.797169,-3.0900578,-1.9233177,-1.3013328,1.7120322,2,MAP,Normal,Sequential LSTM
54,-0.7257868,-3.1989913,-2.3239582,-1.8574814,1.2839918,2,MAP,Normal,Sequential LSTM
55,0.9191783,-3.8465416,-2.875739,-2.358208,1.4245204,2,MAP,Normal,Sequential LSTM
56,-2.2405713,-3.2576118,-2.3744144,-1.9035852,1.2959719,2,MAP,Normal,Sequential LSTM
57,-1.8466308,-4.5402393,-3.3805137,-2.7622683,1.7017393,2,MAP,Normal,Sequential LSTM
58,0.943925,-4.617847,-3.4702482,-2.8584673,1.6839453,2,MAP,Normal,Sequential LSTM
59,0.24227488,-2.993162,-2.0889094,-1.6068559,1.3268672,2,MAP,Normal,Sequential LSTM
60,0.38031584,-3.4133499,-2.5358,-2.0679815,1.2876848,2,MAP,Normal,Sequential LSTM
61,-0.76442504,-3.1428232,-2.2808125,-1.8212777,1.2648833,2,MAP,Normal,Sequential LSTM
62,1.4542427,-3.4678357,-2.5049918,-1.9917033,1.4128424,2,MAP,Normal,Sequential LSTM
63,-0.25876743,-3.3366356,-2.4126458,-1.9200705,1.3558289,2,MAP,Normal,Sequential LSTM
64,0.014009096,-3.6542954,-2.7385862,-2.2504249,1.3436787,2,MAP,Normal,Sequential LSTM
65,2.3286774,-3.1492422,-2.2768004,-1.8117051,1.2801893,2,MAP,Normal,Sequential LSTM
66,-0.8220938,-3.3980553,-2.3551178,-1.7991318,1.5303688,2,MAP,Normal,Sequential LSTM
67,-0.13461098,-3.7752273,-2.8011773,-2.2819147,1.4292858,2,MAP,Normal,Sequential LSTM
68,-0.15029627,-3.7055125,-2.7885125,-2.299663,1.3455728,2,MAP,Normal,Sequential LSTM
69,0.1416968,-3.2450259,-2.3609664,-1.8896778,1.2972367,2,MAP,Normal,Sequential LSTM
70,-0.57429504,-3.0026863,-2.1248794,-1.6569238,1.2880621,2,MAP,Normal,Sequential LSTM
71,0.43223944,-3.7252614,-2.780496,-2.2768447,1.3863149,2,MAP,Normal,Sequential LSTM
72,-0.1407903,-2.9102736,-2.0215192,-1.5477275,1.3041261,2,MAP,Normal,Sequential LSTM
73,1.1258144,-3.6603167,-2.7492888,-2.2636232,1.3368095,2,MAP,Normal,Sequential LSTM
74,0.029679889,-2.983605,-2.0476048,-1.5486268,1.3734524,2,MAP,Normal,Sequential LSTM
75,-1.4871048,-3.1110828,-2.2380972,-1.7727118,1.2809875,2,MAP,Normal,Sequential LSTM
76,-0.7703505,-3.9342022,-2.8737824,-2.3084764,1.5560217,2,MAP,Normal,Sequential LSTM
77,0.056743722,-4.225216,-3.2067456,-2.6638029,1.4944664,2,MAP,Normal,Sequential LSTM
78,-0.16072784,-2.90222,-1.9810416,-1.4899647,1.3517039,2,MAP,Normal,Sequential LSTM
79,0.6646857,-3.0017,-2.0705044,-1.5740876,1.3664026,2,MAP,Normal,Sequential LSTM
80,-0.26400816,-2.8401875,-1.9015784,-1.4012092,1.3772812,2,MAP,Normal,Sequential LSTM
81,0.84947205,-3.205355,-2.3080778,-1.8297428,1.3166319,2,MAP,Normal,Sequential LSTM
82,1.9556409,-2.9407015,-2.0375166,-1.5560321,1.3253008,2,MAP,Normal,Sequential LSTM
83,-0.4811126,-3.2382858,-2.224587,-1.6841879,1.487465,2,MAP,Normal,Sequential LSTM
84,0.8467204,-3.2749941,-2.3483214,-1.8543155,1.3597661,2,MAP,Normal,Sequential LSTM
85,0.8891288,-3.0396938,-2.1563416,-1.6854296,1.2961993,2,MAP,Normal,Sequential LSTM
86,0.72369564,-2.8427222,-1.8232466,-1.279768,1.4959415,2,MAP,Normal,Sequential LSTM
87,-0.23487768,-3.0375206,-2.1617517,-1.6948826,1.2850716,2,MAP,Normal,Sequential LSTM
88,0.11060746,-3.5841389,-2.6770947,-2.193553,1.3309635,2,MAP,Normal,Sequential LSTM
89,0.4803675,-2.8642163,-1.8753484,-1.3481866,1.4510291,2,MAP,Normal,Sequential LSTM
90,-0.6924466,-3.4880002,-2.6008966,-2.127985,1.3017037,2,MAP,Normal,Sequential LSTM
91,-0.061618865,-3.8726285,-2.8993134,-2.3804429,1.428207,2,MAP,Normal,Sequential LSTM
92,-0.48516887,-2.9262998,-1.973504,-1.465572,1.3980981,2,MAP,Normal,Sequential LSTM
93,-1.8688755,-3.3821917,-2.0466218,-1.3346345,1.9597669,2,MAP,Normal,Sequential LSTM
94,0.4339054,-4.8810067,-3.6918821,-3.057964,1.7448783,2,MAP,Normal,Sequential LSTM
95,-0.7066181,-2.8612356,-1.94921,-1.4630125,1.3382734,2,MAP,Normal,Sequential LSTM
96,0.19626889,-3.239416,-2.218558,-1.6743425,1.4979699,2,MAP,Normal,Sequential LSTM
97,-1.8427458,-2.8524745,-1.8625103,-1.3347641,1.4526376,2,MAP,Normal,Sequential LSTM
98,0.7631444,-4.636525,-3.4885817,-2.8766172,1.6844509,2,MAP,Normal,Sequential LSTM
99,0.678409,-3.1906967,-2.317465,-1.8519486,1.2813483,2,MAP,Normal,Sequential LSTM
100,1.3637167,-2.9962132,-2.1184406,-1.6505032,1.2880119,2,MAP,Normal,Sequential LSTM
101,-0.95872843,-2.9825323,-1.9943141,-1.4674985,1.4500755,2,MAP,Normal,Sequential LSTM
102,-0.187483,-3.340744,-2.1971092,-1.5874417,1.6781284,2,MAP,Normal,Sequential LSTM
103,0.9960003,-2.9926507,-2.0452015,-1.54012,1.3902526,2,MAP,Normal,Sequential LSTM
104,0.91672426,-3.7309253,-2.798013,-2.3006809,1.3689219,2,MAP,Normal,Sequential LSTM
105,0.29694024,-3.1573966,-2.2750525,-1.8046781,1.2947197,2,MAP,Normal,Sequential LSTM
106,0.4257548,-2.917698,-2.0277553,-1.5533302,1.3058695,2,MAP,Normal,Sequential LSTM
107,-0.35654128,-2.8839083,-1.9844334,-1.5049267,1.3198568,2,MAP,Normal,Sequential LSTM
108,0.012352467,-3.130419,-2.200216,-1.7043283,1.3649461,2,MAP,Normal,Sequential LSTM
109,-0.20824337,-3.3078966,-2.4337933,-1.9678122,1.2826276,2,MAP,Normal,Sequential LSTM
110,-0.16930056,-2.99486,-1.9359363,-1.371428,1.5538263,2,MAP,Normal,Sequential LSTM
111,-2.5999799,-3.0505707,-2.1417677,-1.6572882,1.3335446,2,MAP,Normal,Sequential LSTM
112,-2.0319266,-4.4730825,-3.291631,-2.6618035,1.7336195,2,MAP,Normal,Sequential LSTM
113,-2.3583417,-4.25391,-3.1271546,-2.5264852,1.6533605,2,MAP,Normal,Sequential LSTM
114,0.03569895,-3.961133,-2.3623607,-1.5100613,2.3459804,2,MAP,Normal,Sequential LSTM
115,-5.751151,-3.1165934,-1.8347197,-1.1513575,1.8809752,2,MAP,Normal,Sequential LSTM
116,0.059832215,-5.702104,-4.267586,-3.5028503,2.1049592,2,MAP,Normal,Sequential LSTM
117,2.4052851,-4.034721,-3.074395,-2.5624485,1.4091479,2,MAP,Normal,Sequential LSTM
118,-2.0083573,-3.43948,-2.3513818,-1.7713207,1.5966359,2,MAP,Normal,Sequential LSTM
119,2.582977,-4.146423,-3.0265145,-2.4294953,1.6433133,2,MAP,Normal,Sequential LSTM
120,-2.333293,-3.6199543,-2.1117795,-1.3077772,2.213041,2,MAP,Normal,Sequential LSTM
121,-6.121277,-3.7038622,-2.355328,-1.6364297,1.97879,2,MAP,Normal,Sequential LSTM
122,-0.29236692,-4.1893735,-2.4484527,-1.5203744,2.554564,2,MAP,Normal,Sequential LSTM
123,-3.118938,-4.831658,-3.7317872,-3.1454504,1.6139103,2,MAP,Normal,Sequential LSTM
124,-9.92363,-4.040021,-2.395365,-1.518605,2.4133086,2,MAP,Normal,Sequential LSTM
125,1.3301698,-4.059196,-2.3481486,-1.4359955,2.510729,2,MAP,Normal,Sequential LSTM
126,-10.482583,-5.1766906,-3.9936478,-3.362972,1.7359542,2,MAP,Normal,Sequential LSTM
127,3.222555,-4.0936785,-2.3732173,-1.4560459,2.5245423,2,MAP,Normal,Sequential LSTM
128,-8.962753,-4.456349,-3.341964,-2.7478895,1.6352081,2,MAP,Normal,Sequential LSTM
129,-3.4237578,-3.5685265,-2.0200052,-1.1944941,2.272244,2,MAP,Normal,Sequential LSTM
130,0.28485936,-5.3246775,-4.025122,-3.3323343,1.90692,2,MAP,Normal,Sequential LSTM
131,-6.7167115,-3.3595254,-2.4866624,-2.0213423,1.2808079,2,MAP,Normal,Sequential LSTM
132,6.554123,-3.719738,-2.2177591,-1.4170599,2.2039495,2,MAP,Normal,Sequential LSTM
133,6.437556,-5.3638983,-4.072622,-3.3842473,1.8947724,2,MAP,Normal,Sequential LSTM
134,3.611555,-4.7876825,-3.590406,-2.9521425,1.7568402,2,MAP,Normal,Sequential LSTM
135,-4.196226,-4.496727,-3.3677762,-2.7659366,1.6565815,2,MAP,Normal,Sequential LSTM
136,8.672371,-3.9130526,-2.3183835,-1.4682714,2.3399596,2,MAP,Normal,Sequential LSTM
137,-2.6950173,-4.2992897,-2.9024773,-2.1578417,2.0496318,2,MAP,Normal,Sequential LSTM
138,4.951359,-3.8236947,-2.5524743,-1.8747915,1.8653426,2,MAP,Normal,Sequential LSTM
139,-4.0975285,-3.781615,-2.3257778,-1.5496762,2.136243,2,MAP,Normal,Sequential LSTM
140,-1.8759909,-5.420095,-4.0926538,-3.3849995,1.9478395,2,MAP,Normal,Sequential LSTM
141,5.3944798,-3.691767,-2.2732797,-1.5170894,2.0814369,2,MAP,Normal,Sequential LSTM
142,0.4865386,-4.968032,-3.7487829,-3.0988057,1.7890822,2,MAP,Normal,Sequential LSTM
143,-1.1318581,-3.9581847,-3.0096612,-2.5040069,1.391829,2,MAP,Normal,Sequential LSTM
144,5.3850713,-4.9703455,-3.7967587,-3.171124,1.7220787,2,MAP,Normal,Sequential LSTM
145,1.426708,-4.1974235,-2.91424,-2.2301793,1.8828975,2,MAP,Normal,Sequential LSTM
146,2.434797,-2.9892483,-1.9510535,-1.3975956,1.5234094,2,MAP,Normal,Sequential LSTM
147,-1.8119824,-3.6472898,-2.6304579,-2.0883887,1.4920623,2,MAP,Normal,Sequential LSTM
148,-1.3684771,-3.617617,-2.373606,-1.7104285,1.8254164,2,MAP,Normal,Sequential LSTM
149,2.33697,-3.6184788,-2.545797,-1.9739544,1.5740144,2,MAP,Normal,Sequential LSTM
150,-2.4470387,-3.527193,-2.5128233,-1.9720665,1.4884496,2,MAP,Normal,Sequential LSTM
151,-3.941803,-4.3248615,-3.1599083,-2.538876,1.7094103,2,MAP,Normal,Sequential LSTM
152,-0.17229867,-3.9899547,-2.657378,-1.9469861,1.9553751,2,MAP,Normal,Sequential LSTM
153,1.261818,-4.3533373,-3.341888,-2.8026881,1.4841644,2,MAP,Normal,Sequential LSTM
154,1.771005,-3.1045482,-1.9238993,-1.2944996,1.7324417,2,MAP,Normal,Sequential LSTM
155,2.4194658,-3.406548,-1.9208506,-1.1288309,2.1800585,2,MAP,Normal,Sequential LSTM
156,-0.45705304,-4.5253186,-3.4233267,-2.8358588,1.6170231,2,MAP,Normal,Sequential LSTM
157,2.389814,-4.6605816,-3.57975,-3.0035627,1.5859733,2,MAP,Normal,Sequential LSTM
158,2.8961582,-4.734298,-3.6093068,-3.0095782,1.6507717,2,MAP,Normal,Sequential LSTM
159,-6.964294,-3.645312,-2.2481687,-1.5033568,2.0501175,2,MAP,Normal,Sequential LSTM
160,0.9825349,-4.7181997,-3.3038344,-2.5498416,2.0753882,2,MAP,Normal,Sequential LSTM
161,2.4196024,-2.9152045,-1.9786428,-1.4793652,1.3742769,2,MAP,Normal,Sequential LSTM
162,-0.47894546,-3.6385605,-2.6235077,-2.082387,1.4894518,2,MAP,Normal,Sequential LSTM
163,0.41616675,-3.1534803,-2.0133069,-1.4054846,1.6730492,2,MAP,Normal,Sequential LSTM
164,1.3883324,-3.05393,-1.7931122,-1.1209749,1.8500785,2,MAP,Normal,Sequential LSTM
165,0.5676767,-4.5474086,-3.477555,-2.9072201,1.5698643,2,MAP,Normal,Sequential LSTM
166,-0.57269,-2.8728008,-1.7858225,-1.2063583,1.5949928,2,MAP,Normal,Sequential LSTM
167,0.055395275,-3.1702063,-2.1749523,-1.6443859,1.4603997,2,MAP,Normal,Sequential LSTM
168,-3.1552494,-2.9542656,-1.8429958,-1.250582,1.6306372,2,MAP,Normal,Sequential LSTM
169,1.388197,-5.25226,-3.9728925,-3.2908661,1.8772982,2,MAP,Normal,Sequential LSTM
170,1.535979,-3.083757,-2.1185625,-1.6040208,1.4162915,2,MAP,Normal,Sequential LSTM
171,3.2812707,-4.7728133,-3.6521237,-3.0546882,1.6444594,2,MAP,Normal,Sequential LSTM
172,0.28434813,-3.7043996,-2.4629602,-1.8011537,1.8216431,2,MAP,Normal,Sequential LSTM
173,-1.6483941,-3.6005816,-2.7023232,-2.223465,1.3180718,2,MAP,Normal,Sequential LSTM
174,-1.7792373,-5.1100674,-3.894686,-3.2467706,1.7834065,2,MAP,Normal,Sequential LSTM
175,7.123145,-3.9827464,-2.868897,-2.2751079,1.6344223,2,MAP,Normal,Sequential LSTM
176,-1.3612509,-4.754701,-3.5579455,-2.9199595,1.7560757,2,MAP,Normal,Sequential LSTM
177,2.9021804,-5.045266,-3.848541,-3.2105713,1.7560312,2,MAP,Normal,Sequential LSTM
178,-2.6919432,-3.5897028,-2.3071423,-1.6234138,1.8819832,2,MAP,Normal,Sequential LSTM
179,3.6892216,-4.214899,-3.0219646,-2.386016,1.7504686,2,MAP,Normal,Sequential LSTM
180,1.1034414,-4.0751014,-2.9739697,-2.3869607,1.6157606,2,MAP,Normal,Sequential LSTM
181,2.4637883,-4.5612044,-3.493769,-2.924723,1.5663162,2,MAP,Normal,Sequential LSTM
182,1.7519877,-4.806354,-3.6653972,-3.0571575,1.6741987,2,MAP,Normal,Sequential LSTM
183,-0.29760846,-3.219322,-2.1770654,-1.6214421,1.5293698,2,MAP,Normal,Sequential LSTM
184,-0.22432718,-4.2130666,-3.221979,-2.6936336,1.4542862,2,MAP,Normal,Sequential LSTM
185,2.601061,-4.3559227,-3.3337545,-2.7888405,1.4998924,2,MAP,Normal,Sequential LSTM
186,0.68841326,-3.5518956,-2.4529388,-1.8670889,1.6125696,2,MAP,Normal,Sequential LSTM
187,-3.5649784,-2.832375,-1.7829113,-1.223446,1.5399452,2,MAP,Normal,Sequential LSTM
188,-3.4201589,-4.0985403,-2.419271,-1.5240589,2.4640987,2,MAP,Normal,Sequential LSTM
189,-1.9919297,-5.7273088,-4.3613524,-3.6331666,2.0043542,2,MAP,Normal,Sequential LSTM
190,3.8425133,-3.623429,-2.300647,-1.5954766,1.9410026,2,MAP,Normal,Sequential LSTM
191,1.8810036,-3.9808545,-2.8485036,-2.2448514,1.6615709,2,MAP,Normal,Sequential LSTM
192,-1.6632638,-3.4731405,-2.5084872,-1.994234,1.4154973,2,MAP,Normal,Sequential LSTM
193,-0.10414993,-3.726066,-2.6169868,-2.0257406,1.627423,2,MAP,Normal,Sequential LSTM
194,0.53272426,-3.1893232,-2.3095126,-1.8404888,1.2910023,2,MAP,Normal,Sequential LSTM
195,0.96849537,-3.3266184,-2.45385,-1.9885803,1.2806689,2,MAP,Normal,Sequential LSTM
196,-0.37674892,-3.5470715,-2.6383524,-2.1539176,1.3334216,2,MAP,Normal,Sequential LSTM
197,-3.2881665,-3.1893778,-1.9640119,-1.3107738,1.7980576,2,MAP,Normal,Sequential LSTM
198,2.2035482,-4.963279,-3.700285,-3.0269878,1.853271,2,MAP,Normal,Sequential LSTM
199,-1.7676392,-3.458711,-2.0617719,-1.3170687,2.0498178,2,MAP,Normal,Sequential LSTM
200,2.140755,-4.919545,-3.7298696,-3.0956578,1.7456868,2,MAP,Normal,Sequential LSTM
201,0.51544183,-3.301966,-2.1366382,-1.5154064,1.7099596,2,MAP,Normal,Sequential LSTM
202,1.5869231,-4.1837687,-3.1961832,-2.6697052,1.4491471,2,MAP,Normal,Sequential LSTM
203,0.21848112,-3.2524412,-2.2936716,-1.782555,1.4068638,2,MAP,Normal,Sequential LSTM
204,-0.25967145,-4.1229577,-3.1494691,-2.6305058,1.4284619,2,MAP,Normal,Sequential LSTM
205,-2.0954428,-2.9623854,-1.9747636,-1.448266,1.4492006,2,MAP,Normal,Sequential LSTM
206,0.5002869,-4.6450443,-3.4834988,-2.864283,1.7044098,2,MAP,Normal,Sequential LSTM
207,-0.7179623,-3.1611848,-2.2975712,-1.8371819,1.2672354,2,MAP,Normal,Sequential LSTM
208,2.162537,-3.4534447,-2.4981678,-1.9889133,1.4017385,2,MAP,Normal,Sequential LSTM
209,-1.0161822,-3.228039,-2.1185837,-1.5271373,1.6279745,2,MAP,Normal,Sequential LSTM
210,2.5501316,-3.5656588,-2.5622888,-2.027396,1.472309,2,MAP,Normal,Sequential LSTM
211,-0.95510525,-4.2573314,-3.188632,-2.6189125,1.5681707,2,MAP,Normal,Sequential LSTM
212,-0.18651436,-3.322874,-2.2269645,-1.642739,1.6080981,2,MAP,Normal,Sequential LSTM
213,-0.38125414,-3.944063,-2.9947665,-2.4887,1.3929634,2,MAP,Normal,Sequential LSTM
214,4.1383,-3.7229078,-2.7864258,-2.287191,1.3741597,2,MAP,Normal,Sequential LSTM
215,-1.5315162,-4.1342583,-3.006402,-2.405146,1.6549755,2,MAP,Normal,Sequential LSTM
216,0.37451547,-4.777709,-3.625031,-3.0105426,1.6913981,2,MAP,Normal,Sequential LSTM
217,-1.7239697,-2.9105349,-1.7578255,-1.1433203,1.6914442,2,MAP,Normal,Sequential LSTM
218,0.5859563,-3.955165,-2.8601296,-2.2763705,1.606815,2,MAP,Normal,Sequential LSTM
219,-0.13270688,-3.9520943,-2.999605,-2.4918363,1.3976485,2,MAP,Normal,Sequential LSTM
220,-0.3429196,-2.9836152,-2.0630434,-1.5722898,1.3508139,2,MAP,Normal,Sequential LSTM
221,0.4337798,-3.8400857,-2.8989894,-2.3972945,1.3809308,2,MAP,Normal,Sequential LSTM
222,-1.3363394,-2.8335984,-1.8972893,-1.3981464,1.3739061,2,MAP,Normal,Sequential LSTM
223,-0.7873097,-3.4830143,-2.2972624,-1.6651424,1.7399296,2,MAP,Normal,Sequential LSTM
224,3.2468436,-3.295237,-2.107975,-1.4750501,1.7421454,2,MAP,Normal,Sequential LSTM
225,-0.08697465,-3.5658975,-2.3237681,-1.6615937,1.8226556,2,MAP,Normal,Sequential LSTM
226,0.94271916,-3.925079,-2.9807448,-2.4773235,1.385682,2,MAP,Normal,Sequential LSTM
227,-0.9806464,-3.0081408,-2.1050797,-1.6236613,1.325119,2,MAP,Normal,Sequential LSTM
228,1.690056,-3.3952153,-2.162676,-1.5056139,1.8085836,2,MAP,Normal,Sequential LSTM
229,1.1494896,-3.4533262,-2.5063214,-2.0014768,1.3896005,2,MAP,Normal,Sequential LSTM
230,0.36362118,-2.904616,-1.9024839,-1.368251,1.4704925,2,MAP,Normal,Sequential LSTM
231,-0.8315489,-2.8413045,-1.9072682,-1.4093368,1.3705713,2,MAP,Normal,Sequential LSTM
232,0.37534425,-3.5993009,-2.6298304,-2.113009,1.4225662,2,MAP,Normal,Sequential LSTM
233,-0.041216552,-3.1247456,-2.262724,-1.8031832,1.2648996,2,MAP,Normal,Sequential LSTM
234,0.9793836,-3.0262465,-1.8684686,-1.2512616,1.6988813,2,MAP,Normal,Sequential LSTM
235,1.4461423,-3.6273272,-2.7095351,-2.2202637,1.3467349,2,MAP,Normal,Sequential LSTM
236,-1.9959773,-3.0045042,-1.9450912,-1.3803221,1.5545442,2,MAP,Normal,Sequential LSTM
237,-0.5645916,-3.6877449,-2.4737546,-1.8265808,1.7813656,2,MAP,Normal,Sequential LSTM
238,0.37400833,-3.5557277,-2.6225157,-2.1250236,1.3693616,2,MAP,Normal,Sequential LSTM
239,0.85629976,-3.2327018,-2.3682745,-1.9074513,1.2684295,2,MAP,Normal,Sequential LSTM
240,0.12104772,-3.0017867,-2.1118586,-1.6374412,1.3058485,2,MAP,Normal,Sequential LSTM
241,0.47347122,-2.9309297,-2.0288508,-1.5479558,1.3236781,2,MAP,Normal,Sequential LSTM
242,0.08099973,-2.870594,-1.9645257,-1.4815042,1.3295317,2,MAP,Normal,Sequential LSTM
243,0.6295779,-4.3308845,-3.3240955,-2.7873802,1.4773254,2,MAP,Normal,Sequential LSTM
244,-3.005487,-2.98366,-1.7894912,-1.1528842,1.7522801,2,MAP,Normal,Sequential LSTM
245,1.156385,-5.698899,-4.340893,-3.6169448,1.9926889,2,MAP,Normal,Sequential LSTM
246,0.77374023,-3.06879,-2.1164784,-1.6088047,1.3973875,2,MAP,Normal,Sequential LSTM
247,-4.6223917,-2.9565527,-2.0651624,-1.5899655,1.307994,2,MAP,Normal,Sequential LSTM
248,2.0149467,-5.434516,-4.081032,-3.3594947,1.9860536,2,MAP,Normal,Sequential LSTM
249,-2.3727708,-3.267704,-2.0459201,-1.3945917,1.7928014,2,MAP,Normal,Sequential LSTM
