Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
1,-0.015574602,-0.17841356,-0.10813651,-0.07067208,0.103121996,30,MAP,Normal,Sequential LSTM
2,0.068688974,-0.22391945,-0.15358989,-0.116097465,0.10319905,30,MAP,Normal,Sequential LSTM
3,-0.01399453,-0.22010341,-0.14947943,-0.11183006,0.10363106,30,MAP,Normal,Sequential LSTM
4,0.0060286107,-0.20089841,-0.13016506,-0.09245737,0.10379157,30,MAP,Normal,Sequential LSTM
5,0.0052005854,-0.2230974,-0.15148088,-0.113302395,0.10508748,30,MAP,Normal,Sequential LSTM
6,0.028690662,-0.19509575,-0.12352139,-0.08536536,0.10502563,30,MAP,Normal,Sequential LSTM
7,-0.0314796,-0.19726278,-0.12539434,-0.08708156,0.105457135,30,MAP,Normal,Sequential LSTM
8,-0.006686677,-0.17593412,-0.10376105,-0.06528585,0.105904154,30,MAP,Normal,Sequential LSTM
9,-0.02489831,-0.23007816,-0.15814492,-0.11979758,0.10555224,30,MAP,Normal,Sequential LSTM
10,-0.022264743,-0.20257093,-0.13058063,-0.092202865,0.10563596,30,MAP,Normal,Sequential LSTM
11,0.012901305,-0.1847323,-0.11296472,-0.07470568,0.10530916,30,MAP,Normal,Sequential LSTM
12,-0.029131813,-0.21924433,-0.1471497,-0.108716324,0.10578905,30,MAP,Normal,Sequential LSTM
13,-0.10452671,-0.15909907,-0.0870818,-0.048689652,0.10567555,30,MAP,Normal,Sequential LSTM
14,0.0019829276,-0.17689194,-0.10505311,-0.06675609,0.105413705,30,MAP,Normal,Sequential LSTM
15,0.086553425,-0.2431571,-0.171262,-0.13293497,0.10549628,30,MAP,Normal,Sequential LSTM
16,0.017800078,-0.23910742,-0.16664295,-0.12801242,0.106331736,30,MAP,Normal,Sequential LSTM
17,0.017699575,-0.19725016,-0.12481969,-0.08620727,0.10628185,30,MAP,Normal,Sequential LSTM
18,-0.009541801,-0.15626578,-0.08412493,-0.045666914,0.10585686,30,MAP,Normal,Sequential LSTM
19,0.0077563752,-0.23994714,-0.16717651,-0.12838274,0.106781006,30,MAP,Normal,Sequential LSTM
20,0.06606594,-0.2243769,-0.15182838,-0.11315303,0.10645508,30,MAP,Normal,Sequential LSTM
