Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
0.083649546,-0.15804438,-0.5505485,-0.19436319,0.14929289,0.07218929,-0.21150146,0.90850824,-0.95076233,1.8515799,56,Sequential RNN
-0.0058467896,-0.082843214,-0.55493444,-0.113907166,0.12579933,-0.4573671,-0.1441689,0.6153437,-0.6295192,2.247444,57,Sequential RNN
-0.00076244446,-0.22611378,-0.7233763,-0.22276896,0.12016749,-0.55396044,-0.29193938,1.3285449,-0.6977232,2.2679322,58,Sequential RNN
0.045451812,-0.24545883,-0.70596784,-0.22835891,0.11815712,-0.18195483,-0.314643,1.4283637,-0.9506806,2.0350914,59,Sequential RNN
0.029809834,-0.25074467,-0.84027785,-0.262479,0.14041124,-0.4778655,-0.28903028,1.3439627,-0.6859355,2.292149,60,Sequential RNN
0.08215847,-0.14870438,-0.72806543,-0.16688868,0.16469848,-0.1546191,-0.19653319,0.8718438,-0.88761634,2.1637263,61,Sequential RNN
0.03476888,-0.1824983,-0.72169805,-0.18746285,0.1355398,-0.2118886,-0.23662323,1.0857037,-0.904784,2.1889427,62,Sequential RNN
0.020473426,-0.25309038,-0.72187316,-0.21580772,0.07837878,-0.32178766,-0.28831244,1.4310796,-0.87321776,2.1441574,63,Sequential RNN
0.035553306,-0.17953956,-0.84734994,-0.1723865,0.04350884,-0.80016375,-0.25701737,1.0717962,-0.31851643,2.4241154,64,Sequential RNN
0.05692884,-0.33044946,-0.87560433,-0.27268586,0.29706526,-0.05955643,-0.41090947,1.6381805,-0.779746,1.736777,65,Sequential RNN
-0.04966452,-0.32744497,-0.8406315,-0.28000128,0.113502875,-0.2602791,-0.38058174,1.961834,-1.0269442,2.0902104,66,Sequential RNN
0.016452653,-0.23767273,-0.61554116,-0.24386854,0.1286626,-0.35173613,-0.30356973,1.4210371,-0.7643774,1.9506134,67,Sequential RNN
-0.0065608323,-0.19911909,-0.5996767,-0.17811899,0.06603736,-0.52303314,-0.24028085,1.2142175,-0.6671442,2.133679,68,Sequential RNN
0.033592943,-0.27343386,-0.8709569,-0.2702121,0.1943178,-0.23996432,-0.30321398,1.4581758,-0.90305424,2.174749,69,Sequential RNN
0.007143119,-0.30071792,-0.7696834,-0.3066596,0.14687894,-0.23525292,-0.355376,1.7111458,-0.951434,2.053956,70,Sequential RNN
-0.009413758,-0.2264756,-0.700908,-0.1980505,0.11841196,-0.5337147,-0.24178822,1.277033,-0.7177194,2.2326252,71,Sequential RNN
0.017399209,-0.25846922,-0.7689538,-0.24592055,0.17444204,-0.17847879,-0.282196,1.4272654,-0.98246354,2.0973752,72,Sequential RNN
0.057882592,-0.2514805,-0.9441134,-0.24536844,0.1536822,-0.56161445,-0.26165894,1.2698898,-0.5740135,2.3567946,73,Sequential RNN
0.0032047834,-0.20178337,-0.76581174,-0.1725677,0.11301813,-0.46808037,-0.2573267,1.2116314,-0.73468596,2.2724016,74,Sequential RNN
0.04875643,-0.16474801,-0.6820181,-0.16515364,0.13174626,-0.20297676,-0.182721,0.97637683,-0.8592577,2.0999956,75,Sequential RNN
0.09569036,-0.2735466,-0.90139776,-0.3346769,0.25262496,-0.3832452,-0.33492234,1.52326,-0.6885754,2.0447888,76,Sequential RNN
