Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
153,-0.06631661,0.36887768,0.23688504,0.18416508,0.09778089,30,5.0,MAP,t-Distribution,Sequential RNN
154,-0.0042408467,0.2753426,0.1490739,0.09864016,0.09354058,30,5.0,MAP,t-Distribution,Sequential RNN
155,-0.17764625,0.34291506,0.21164398,0.1592122,0.09724637,30,5.0,MAP,t-Distribution,Sequential RNN
156,0.0019756183,0.2907381,0.16649817,0.116874754,0.09203764,30,5.0,MAP,t-Distribution,Sequential RNN
157,0.034363873,0.29870236,0.1737635,0.123860925,0.09255541,30,5.0,MAP,t-Distribution,Sequential RNN
158,-0.04502114,0.29811987,0.17314374,0.123226285,0.09258302,30,5.0,MAP,t-Distribution,Sequential RNN
159,0.056839228,0.29817948,0.16846456,0.116654344,0.09609354,30,5.0,MAP,t-Distribution,Sequential RNN
160,0.07577226,0.31424332,0.18412161,0.13214892,0.096394904,30,5.0,MAP,t-Distribution,Sequential RNN
161,-0.026694033,0.29047105,0.1637244,0.11309976,0.09389464,30,5.0,MAP,t-Distribution,Sequential RNN
162,0.040770378,0.33485964,0.20616361,0.15476036,0.09533876,30,5.0,MAP,t-Distribution,Sequential RNN
163,-0.04820088,0.28725398,0.15764043,0.1058707,0.096018456,30,5.0,MAP,t-Distribution,Sequential RNN
164,-0.08611907,0.32274193,0.19541746,0.14456204,0.09432268,30,5.0,MAP,t-Distribution,Sequential RNN
165,0.01361208,0.30622178,0.1827851,0.1334825,0.0914426,30,5.0,MAP,t-Distribution,Sequential RNN
166,-0.0018565283,0.33698905,0.20507374,0.15238467,0.097723596,30,5.0,MAP,t-Distribution,Sequential RNN
167,-0.06419245,0.25013313,0.12395659,0.073559664,0.093472295,30,5.0,MAP,t-Distribution,Sequential RNN
168,-0.00044218195,0.27920592,0.14686073,0.09399995,0.09804207,30,5.0,MAP,t-Distribution,Sequential RNN
169,-0.052087784,0.3182191,0.1912019,0.1404692,0.09409507,30,5.0,MAP,t-Distribution,Sequential RNN
170,-0.17507838,0.3076318,0.18022475,0.12933633,0.09438386,30,5.0,MAP,t-Distribution,Sequential RNN
171,-0.034879394,0.32398853,0.2002752,0.1508621,0.09164756,30,5.0,MAP,t-Distribution,Sequential RNN
172,-0.0085621625,0.24503583,0.118307106,0.06768963,0.09388136,30,5.0,MAP,t-Distribution,Sequential RNN
173,0.09372178,0.32072097,0.19554412,0.14554648,0.09273173,30,5.0,MAP,t-Distribution,Sequential RNN
174,0.022207845,0.2941128,0.1666885,0.115793206,0.094396636,30,5.0,MAP,t-Distribution,Sequential RNN
175,-0.16614583,0.3223,0.19409817,0.1428923,0.09497265,30,5.0,MAP,t-Distribution,Sequential RNN
176,-0.023577388,0.2831509,0.16158757,0.11303322,0.09005481,30,5.0,MAP,t-Distribution,Sequential RNN
177,-0.10614891,0.33734733,0.21166956,0.16147184,0.093102805,30,5.0,MAP,t-Distribution,Sequential RNN
178,-0.06373064,0.35400996,0.22232035,0.16972141,0.09755641,30,5.0,MAP,t-Distribution,Sequential RNN
179,-0.083621286,0.31444135,0.18470049,0.1328799,0.09611278,30,5.0,MAP,t-Distribution,Sequential RNN
180,0.02161172,0.2968071,0.17035003,0.119841054,0.09368012,30,5.0,MAP,t-Distribution,Sequential RNN
181,0.0020900127,0.32054836,0.19461375,0.14431347,0.09329306,30,5.0,MAP,t-Distribution,Sequential RNN
182,-0.018270403,0.3057055,0.18203902,0.13264467,0.091612816,30,5.0,MAP,t-Distribution,Sequential RNN
183,-0.050752744,0.2861659,0.16209659,0.112541325,0.09191125,30,5.0,MAP,t-Distribution,Sequential RNN
184,0.01237836,0.3121247,0.18883123,0.13958584,0.0913365,30,5.0,MAP,t-Distribution,Sequential RNN
185,-0.04660107,0.2953744,0.17304708,0.12418759,0.09062078,30,5.0,MAP,t-Distribution,Sequential RNN
186,-0.063856445,0.2908963,0.1630984,0.11205386,0.09467342,30,5.0,MAP,t-Distribution,Sequential RNN
187,0.19108725,0.3404282,0.2064216,0.15289721,0.099272855,30,5.0,MAP,t-Distribution,Sequential RNN
188,0.16424276,0.2804941,0.14693122,0.09358406,0.09894415,30,5.0,MAP,t-Distribution,Sequential RNN
189,0.061634123,0.30283707,0.1779575,0.12807862,0.09251149,30,5.0,MAP,t-Distribution,Sequential RNN
190,-0.15471561,0.36280102,0.233099,0.18129395,0.096083984,30,5.0,MAP,t-Distribution,Sequential RNN
191,-0.06154079,0.2717571,0.14424461,0.09331408,0.09446198,30,5.0,MAP,t-Distribution,Sequential RNN
192,-0.0025734091,0.31070858,0.1754975,0.121492036,0.10016513,30,5.0,MAP,t-Distribution,Sequential RNN
193,0.008667627,0.30952063,0.17813954,0.12566383,0.09732786,30,5.0,MAP,t-Distribution,Sequential RNN
194,-0.0011008292,0.281706,0.15293834,0.10150647,0.095391825,30,5.0,MAP,t-Distribution,Sequential RNN
195,-0.051294338,0.3312202,0.20141797,0.14957286,0.09615824,30,5.0,MAP,t-Distribution,Sequential RNN
196,0.066656336,0.29496062,0.16914709,0.11889514,0.09320338,30,5.0,MAP,t-Distribution,Sequential RNN
197,0.046408862,0.28241426,0.15165824,0.099432185,0.096864805,30,5.0,MAP,t-Distribution,Sequential RNN
198,0.0015688457,0.29667014,0.17275265,0.12325802,0.09179879,30,5.0,MAP,t-Distribution,Sequential RNN
199,-0.024111805,0.22674213,0.099634774,0.04886606,0.09416186,30,5.0,MAP,t-Distribution,Sequential RNN
200,-0.054424174,0.34258926,0.21627475,0.16582271,0.09357452,30,5.0,MAP,t-Distribution,Sequential RNN
201,-0.009304762,0.3130455,0.18732665,0.13711253,0.09313323,30,5.0,MAP,t-Distribution,Sequential RNN
202,-0.096084155,0.35218757,0.22263621,0.17089131,0.09597239,30,5.0,MAP,t-Distribution,Sequential RNN
203,-0.06506675,0.2851696,0.16037051,0.11052375,0.09245188,30,5.0,MAP,t-Distribution,Sequential RNN
204,0.049982015,0.30111203,0.17640105,0.12658949,0.0923866,30,5.0,MAP,t-Distribution,Sequential RNN
205,0.05699352,0.32835168,0.1991404,0.14753135,0.09572046,30,5.0,MAP,t-Distribution,Sequential RNN
206,0.025208715,0.33080298,0.20308611,0.15207395,0.09461337,30,5.0,MAP,t-Distribution,Sequential RNN
207,0.056362536,0.32629383,0.19617037,0.14419699,0.0963962,30,5.0,MAP,t-Distribution,Sequential RNN
208,-0.045838416,0.30950543,0.18624182,0.13700837,0.091314375,30,5.0,MAP,t-Distribution,Sequential RNN
209,-0.007876505,0.25674716,0.13347252,0.08423465,0.091322556,30,5.0,MAP,t-Distribution,Sequential RNN
210,-0.09932069,0.3363662,0.2089517,0.1580603,0.094389394,30,5.0,MAP,t-Distribution,Sequential RNN
211,0.04307721,0.27570382,0.15388599,0.105229996,0.09024334,30,5.0,MAP,t-Distribution,Sequential RNN
212,-0.017712884,0.3063715,0.18048646,0.13020596,0.09325637,30,5.0,MAP,t-Distribution,Sequential RNN
213,-0.08390448,0.32043004,0.19297704,0.1420703,0.0944179,30,5.0,MAP,t-Distribution,Sequential RNN
214,-0.10542532,0.34131235,0.21385798,0.16295066,0.09441892,30,5.0,MAP,t-Distribution,Sequential RNN
215,0.023472613,0.27048022,0.14931506,0.10091976,0.089759834,30,5.0,MAP,t-Distribution,Sequential RNN
216,-0.018802606,0.3323339,0.20574185,0.15517896,0.09378011,30,5.0,MAP,t-Distribution,Sequential RNN
217,0.047515456,0.2978511,0.17375234,0.12418532,0.09193305,30,5.0,MAP,t-Distribution,Sequential RNN
218,-0.0246735,0.28773367,0.16329035,0.11358569,0.09218833,30,5.0,MAP,t-Distribution,Sequential RNN
219,0.004786942,0.30667588,0.18120523,0.13109024,0.09294937,30,5.0,MAP,t-Distribution,Sequential RNN
220,0.0024059,0.30480665,0.17857823,0.12816058,0.09351074,30,5.0,MAP,t-Distribution,Sequential RNN
221,0.07066103,0.2813475,0.15881078,0.10986764,0.090775914,30,5.0,MAP,t-Distribution,Sequential RNN
222,0.059065163,0.32988477,0.20097445,0.1494856,0.095497504,30,5.0,MAP,t-Distribution,Sequential RNN
223,-0.061608784,0.32870024,0.19976081,0.14826034,0.09551907,30,5.0,MAP,t-Distribution,Sequential RNN
224,-0.12628697,0.32028747,0.19356242,0.1429464,0.093878634,30,5.0,MAP,t-Distribution,Sequential RNN
225,-0.06427288,0.28281453,0.15587148,0.1051684,0.094040126,30,5.0,MAP,t-Distribution,Sequential RNN
226,-0.030142788,0.29295322,0.1671993,0.116971165,0.093159236,30,5.0,MAP,t-Distribution,Sequential RNN
227,0.012975898,0.31004906,0.17947455,0.12732099,0.096730344,30,5.0,MAP,t-Distribution,Sequential RNN
228,0.03908521,0.30620158,0.1800324,0.12963842,0.09346685,30,5.0,MAP,t-Distribution,Sequential RNN
229,-0.0063673086,0.2774629,0.15363939,0.104182296,0.091729164,30,5.0,MAP,t-Distribution,Sequential RNN
230,-0.04947974,0.27855086,0.15532067,0.10610056,0.09128962,30,5.0,MAP,t-Distribution,Sequential RNN
231,-0.069909066,0.38857502,0.25612044,0.20321599,0.0981231,30,5.0,MAP,t-Distribution,Sequential RNN
232,-0.0031138498,0.29548344,0.16821009,0.11737507,0.09428483,30,5.0,MAP,t-Distribution,Sequential RNN
233,-0.016956544,0.2806657,0.15637173,0.10672674,0.092077665,30,5.0,MAP,t-Distribution,Sequential RNN
234,-0.0065045534,0.30457705,0.17672296,0.125656,0.09471503,30,5.0,MAP,t-Distribution,Sequential RNN
235,-0.0016908608,0.30888748,0.18339497,0.13327125,0.09296557,30,5.0,MAP,t-Distribution,Sequential RNN
236,0.10242011,0.27355897,0.14925352,0.09960392,0.09208619,30,5.0,MAP,t-Distribution,Sequential RNN
237,0.01807893,0.35095322,0.22199811,0.17049138,0.09553067,30,5.0,MAP,t-Distribution,Sequential RNN
238,-0.0618872,0.2978613,0.17188981,0.12157478,0.0933204,30,5.0,MAP,t-Distribution,Sequential RNN
239,-0.032221373,0.28757444,0.16493042,0.115944445,0.090855375,30,5.0,MAP,t-Distribution,Sequential RNN
240,0.07816985,0.30530456,0.17896219,0.12849902,0.09359514,30,5.0,MAP,t-Distribution,Sequential RNN
