Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,0.83199257,2.4816613,1.6382,1.3013082,0.62484056,10,5.0,Sequential LSTM
2,-1.0908257,2.0008678,1.1445479,0.8025207,0.63436615,10,5.0,Sequential LSTM
3,-0.09536593,2.0302775,1.2114445,0.8843893,0.60659635,10,5.0,Sequential LSTM
4,-0.2959292,2.2574167,1.407171,1.0675694,0.62986666,10,5.0,Sequential LSTM
5,2.2808661,2.2456188,1.4199371,1.0901468,0.6116696,10,5.0,Sequential LSTM
6,0.289454,2.0662336,1.252803,0.9279055,0.602594,10,5.0,Sequential LSTM
7,-0.12187111,2.179571,1.3503244,1.019111,0.6143099,10,5.0,Sequential LSTM
8,-0.96639705,2.3380184,1.5085646,1.1772677,0.61446416,10,5.0,Sequential LSTM
9,-0.557435,2.449359,1.5116905,1.1371707,0.69463027,10,5.0,Sequential LSTM
10,-1.1161269,2.3533278,1.3966963,1.0146025,0.7086779,10,5.0,Sequential LSTM
11,-0.956989,2.3895283,1.57877,1.2549402,0.6006143,10,5.0,Sequential LSTM
12,-0.4257898,2.14866,1.3334624,1.0078592,0.6039032,10,5.0,Sequential LSTM
13,0.96716744,2.3174856,1.4703548,1.1319977,0.62755907,10,5.0,Sequential LSTM
14,-0.8013599,2.7025166,1.8944057,1.5716339,0.59865266,10,5.0,Sequential LSTM
15,0.9799834,1.6851143,0.8833592,0.56312543,0.5939448,10,5.0,Sequential LSTM
16,0.027604062,1.2840867,0.54067147,0.24373941,0.5507263,10,5.0,Sequential LSTM
17,0.056665715,2.6823614,1.8465676,1.512738,0.61916083,10,5.0,Sequential LSTM
18,-1.2173389,1.8850392,1.1021639,0.789471,0.5799587,10,5.0,Sequential LSTM
19,-0.57351655,1.936535,1.115211,0.78716063,0.60844195,10,5.0,Sequential LSTM
20,-0.47600928,2.1294785,1.289009,0.953312,0.6226243,10,5.0,Sequential LSTM
21,0.83503586,1.8744164,1.0166107,0.6739894,0.6354671,10,5.0,Sequential LSTM
22,0.71256274,2.0514715,1.238663,0.9140145,0.6021329,10,5.0,Sequential LSTM
23,0.901602,2.0741377,1.1952665,0.84423125,0.65107274,10,5.0,Sequential LSTM
24,1.4659979,2.0960038,1.263715,0.9312862,0.61656415,10,5.0,Sequential LSTM
25,-0.030679235,2.1074164,1.2309095,0.8808187,0.6493214,10,5.0,Sequential LSTM
26,-0.8831084,2.2992141,1.4845281,1.1591287,0.6035245,10,5.0,Sequential LSTM
27,0.96374583,2.002979,1.1497543,0.8089622,0.6320742,10,5.0,Sequential LSTM
28,1.0819571,2.028591,1.0613817,0.6750624,0.7165141,10,5.0,Sequential LSTM
29,-1.0215981,1.9032009,1.0873847,0.7615342,0.6043615,10,5.0,Sequential LSTM
30,-0.025953447,2.122816,1.1896087,0.81687045,0.6913263,10,5.0,Sequential LSTM
31,0.08144483,2.01011,1.187021,0.85826594,0.6097492,10,5.0,Sequential LSTM
32,2.8619514,1.8023261,0.900123,0.5397687,0.66835713,10,5.0,Sequential LSTM
33,0.45612854,2.323949,1.4608283,1.1160839,0.639405,10,5.0,Sequential LSTM
34,0.008924664,2.0391364,1.1864479,0.8458705,0.63167644,10,5.0,Sequential LSTM
35,-0.66898733,2.3468559,1.4995793,1.1611643,0.62766707,10,5.0,Sequential LSTM
36,-0.3103824,1.6932075,0.86201316,0.53002095,0.61575353,10,5.0,Sequential LSTM
37,0.27381808,2.4128788,1.5552096,1.212643,0.6353657,10,5.0,Sequential LSTM
38,0.39418235,2.1993906,1.4147925,1.1014118,0.5812351,10,5.0,Sequential LSTM
39,0.14687288,2.5745597,1.7092098,1.3635755,0.6410561,10,5.0,Sequential LSTM
40,0.530137,2.2501752,1.4079254,1.0715168,0.6239439,10,5.0,Sequential LSTM
41,-1.5870842,3.13442,2.1303234,1.7292703,0.7438404,10,5.0,Sequential LSTM
42,0.32871398,2.3347917,1.4462428,1.0913419,0.6582423,10,5.0,Sequential LSTM
43,-0.896958,2.4508991,1.6136748,1.2792737,0.62022054,10,5.0,Sequential LSTM
44,-0.2744489,2.895538,1.8825258,1.4779129,0.75044477,10,5.0,Sequential LSTM
45,1.3803401,1.9984187,1.1624473,0.8285468,0.61929244,10,5.0,Sequential LSTM
46,0.08706726,2.1371508,1.2547581,0.90231615,0.6536815,10,5.0,Sequential LSTM
47,1.156833,2.3871102,1.5315752,1.1898606,0.6337852,10,5.0,Sequential LSTM
48,0.120026454,2.3431325,1.54306,1.2234983,0.5926979,10,5.0,Sequential LSTM
49,0.27065605,2.7490203,1.7824668,1.3964099,0.7160284,10,5.0,Sequential LSTM
50,0.36788577,2.3092608,1.3905225,1.0235633,0.6806068,10,5.0,Sequential LSTM
51,1.1794506,2.1309137,1.1684945,0.7840884,0.712966,10,5.0,Sequential LSTM
52,-0.3307362,2.1661453,1.3572724,1.0341955,0.5992176,10,5.0,Sequential LSTM
53,0.54519045,2.941524,2.0495303,1.6932541,0.6607939,10,5.0,Sequential LSTM
54,-0.88586444,2.1387289,1.224563,0.8594306,0.67721933,10,5.0,Sequential LSTM
55,1.2017246,2.6476002,1.6944396,1.3137312,0.7061076,10,5.0,Sequential LSTM
56,-0.22065479,1.9167473,1.0606701,0.71873885,0.63418716,10,5.0,Sequential LSTM
57,-0.04925169,2.581311,1.6389356,1.262536,0.6981168,10,5.0,Sequential LSTM
58,0.53584284,1.9768219,1.1030208,0.75401044,0.6473171,10,5.0,Sequential LSTM
59,-0.61614496,2.293055,1.458465,1.1251165,0.61826915,10,5.0,Sequential LSTM
60,-0.5769157,1.8988292,1.0160693,0.6634815,0.653953,10,5.0,Sequential LSTM
61,-0.04432856,2.077005,1.2561728,0.92831993,0.6080768,10,5.0,Sequential LSTM
62,0.008231345,2.12184,1.2872283,0.9538713,0.6182848,10,5.0,Sequential LSTM
