Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
43,1.0218363,1.6945504,1.0966241,0.77787185,0.87737536,15,MAP,Normal,Sequential RNN
44,0.11065584,2.2368622,1.5096623,1.1219949,1.0670666,15,MAP,Normal,Sequential RNN
45,0.19147515,2.0004869,1.3153187,0.95005816,1.0053909,15,MAP,Normal,Sequential RNN
46,0.6933357,1.2068335,0.66332954,0.37358966,0.7975179,15,MAP,Normal,Sequential RNN
47,-0.08968045,2.0024543,1.3870747,1.0590181,0.9029858,15,MAP,Normal,Sequential RNN
48,-0.34240112,1.1930146,0.7368688,0.49369916,0.66933185,15,MAP,Normal,Sequential RNN
49,-0.5620309,2.35304,1.6010058,1.2000992,1.1035075,15,MAP,Normal,Sequential RNN
50,0.4139731,2.071581,1.4221712,1.0759734,0.9529202,15,MAP,Normal,Sequential RNN
51,0.08827783,1.8523369,1.2538528,0.93480325,0.8781938,15,MAP,Normal,Sequential RNN
52,0.35447472,1.1934359,0.7232294,0.47256404,0.68996406,15,MAP,Normal,Sequential RNN
53,0.635037,1.5199862,1.0168631,0.7486501,0.73826456,15,MAP,Normal,Sequential RNN
54,-1.2986203,1.5579178,1.0052831,0.7106756,0.8109162,15,MAP,Normal,Sequential RNN
55,0.2551084,2.4178793,1.7812816,1.4419137,0.9341205,15,MAP,Normal,Sequential RNN
56,-0.7036711,1.494572,0.976212,0.69987625,0.7606227,15,MAP,Normal,Sequential RNN
57,0.7886851,2.1725018,1.5280286,1.1844624,0.9456766,15,MAP,Normal,Sequential RNN
58,0.5139207,1.8640771,1.2681178,0.9504142,0.874489,15,MAP,Normal,Sequential RNN
59,-0.19405991,1.6586674,1.1171646,0.8284914,0.79458165,15,MAP,Normal,Sequential RNN
60,-0.22953233,1.6681656,1.0654906,0.7442068,0.88434345,15,MAP,Normal,Sequential RNN
61,-0.5087742,2.1421647,1.504125,1.1639885,0.9362363,15,MAP,Normal,Sequential RNN
62,0.2696748,1.7370322,1.142648,0.82578385,0.872178,15,MAP,Normal,Sequential RNN
63,0.006460808,1.5553591,0.9904263,0.6892627,0.8289619,15,MAP,Normal,Sequential RNN
64,1.9580487,1.759677,1.0871345,0.72860456,0.9868646,15,MAP,Normal,Sequential RNN
65,1.196235,1.8228989,1.2891805,1.0046573,0.783159,15,MAP,Normal,Sequential RNN
66,0.16601864,1.5088954,0.97023654,0.6830795,0.7904085,15,MAP,Normal,Sequential RNN
67,-0.1275729,1.7091813,1.1503627,0.85245854,0.8199903,15,MAP,Normal,Sequential RNN
68,0.35533023,1.822607,1.2266611,0.90896446,0.87446964,15,MAP,Normal,Sequential RNN
69,1.0849563,1.5550641,1.0078279,0.71609837,0.80299455,15,MAP,Normal,Sequential RNN
70,-0.091963634,1.6037488,1.0205414,0.70963573,0.8557774,15,MAP,Normal,Sequential RNN
71,-0.1732294,1.7028623,1.1015036,0.7809215,0.882412,15,MAP,Normal,Sequential RNN
72,0.09733231,1.8486973,1.280572,0.97770655,0.8336465,15,MAP,Normal,Sequential RNN
73,0.68620425,1.8732269,1.2578161,0.9297428,0.9030316,15,MAP,Normal,Sequential RNN
74,-0.46932745,1.6956614,1.1492081,0.85789585,0.8018459,15,MAP,Normal,Sequential RNN
75,-0.07142479,2.0801926,1.4291781,1.0821247,0.95527506,15,MAP,Normal,Sequential RNN
76,-0.1514247,2.0645897,1.4119798,1.0640758,0.95761615,15,MAP,Normal,Sequential RNN
77,0.09879376,1.617827,1.0937682,0.8143944,0.7689849,15,MAP,Normal,Sequential RNN
78,-0.4570345,2.2038357,1.5367595,1.1811438,0.9788433,15,MAP,Normal,Sequential RNN
79,0.28025258,1.5543952,0.9316006,0.5995911,0.9138662,15,MAP,Normal,Sequential RNN
80,0.24033909,1.7309037,1.1733947,0.87618864,0.8180686,15,MAP,Normal,Sequential RNN
81,0.51845825,1.8943939,1.3108724,0.99979925,0.85623837,15,MAP,Normal,Sequential RNN
82,0.287436,1.5819681,0.9505621,0.61396194,0.9265023,15,MAP,Normal,Sequential RNN
83,0.2412381,1.5850693,1.0079298,0.70025885,0.8468736,15,MAP,Normal,Sequential RNN
84,0.8770044,2.2200077,1.4971749,1.1118355,1.0606586,15,MAP,Normal,Sequential RNN
85,0.83065504,1.6187994,1.0582782,0.75946635,0.8224886,15,MAP,Normal,Sequential RNN
86,0.25788152,1.359653,0.824252,0.5388317,0.785628,15,MAP,Normal,Sequential RNN
87,1.0058974,1.8802066,1.2306314,0.8843452,0.9531632,15,MAP,Normal,Sequential RNN
88,0.7879043,2.1912975,1.5276934,1.1739286,0.97374856,15,MAP,Normal,Sequential RNN
89,0.63176143,2.1669219,1.5036505,1.1500632,0.97326016,15,MAP,Normal,Sequential RNN
90,0.0356735,1.6709404,1.0642333,0.7408001,0.89026,15,MAP,Normal,Sequential RNN
91,0.27412185,2.2808812,1.5646605,1.182846,1.0509562,15,MAP,Normal,Sequential RNN
92,-1.3160738,3.0988102,2.2557294,1.8062861,1.2371063,15,MAP,Normal,Sequential RNN
93,0.35752532,1.4895753,0.92499864,0.6240249,0.82843935,15,MAP,Normal,Sequential RNN
94,0.2760025,1.7777531,1.1959707,0.8858245,0.8536866,15,MAP,Normal,Sequential RNN
95,-0.42182487,1.9770845,1.394266,1.0835676,0.85520685,15,MAP,Normal,Sequential RNN
96,-0.07250673,2.3298743,1.5274087,1.0996172,1.1775091,15,MAP,Normal,Sequential RNN
97,-0.44457108,3.0650363,2.2761765,1.8556381,1.1575445,15,MAP,Normal,Sequential RNN
98,0.9274274,1.6021973,1.0324306,0.72869015,0.8360549,15,MAP,Normal,Sequential RNN
99,0.61273974,1.219792,0.7241096,0.4598631,0.7273465,15,MAP,Normal,Sequential RNN
100,-0.816214,1.1581401,0.6177297,0.32963896,0.7929786,15,MAP,Normal,Sequential RNN
101,-0.3069719,1.5699819,1.0449061,0.7649902,0.77047724,15,MAP,Normal,Sequential RNN
102,0.44586578,2.007826,1.4123524,1.0949076,0.87377656,15,MAP,Normal,Sequential RNN
103,0.5696687,1.7042773,1.0825862,0.7511649,0.912247,15,MAP,Normal,Sequential RNN
104,-0.2045216,1.5051531,0.9427472,0.6429306,0.8252541,15,MAP,Normal,Sequential RNN
105,-0.3283941,1.7746688,1.1655633,0.8408514,0.89377934,15,MAP,Normal,Sequential RNN
106,0.32387114,1.8183318,1.2223392,0.9046176,0.8745382,15,MAP,Normal,Sequential RNN
107,-0.28051728,1.7366762,1.1210827,0.79291207,0.9032997,15,MAP,Normal,Sequential RNN
108,0.096674874,2.0751913,1.3796906,1.008922,1.0205523,15,MAP,Normal,Sequential RNN
109,0.15770496,1.4452018,0.8621926,0.55139256,0.8554866,15,MAP,Normal,Sequential RNN
110,0.3592952,2.032884,1.3894355,1.0464157,0.94417274,15,MAP,Normal,Sequential RNN
111,-2.1142297,1.9857829,1.3972024,1.0834322,0.86366177,15,MAP,Normal,Sequential RNN
112,-2.4384217,3.7924097,2.8912523,2.4108486,1.3223256,15,MAP,Normal,Sequential RNN
113,-2.0564544,4.5716424,3.3688426,2.7276344,1.7649447,15,MAP,Normal,Sequential RNN
114,-2.8305879,2.5562952,1.8908588,1.5361171,0.9764374,15,MAP,Normal,Sequential RNN
115,-4.5473537,3.316846,2.4747434,2.0258217,1.2356707,15,MAP,Normal,Sequential RNN
116,0.56067777,4.1171584,2.8226876,2.13261,1.8994595,15,MAP,Normal,Sequential RNN
117,2.4978194,1.2714555,0.6811528,0.36646464,0.8661888,15,MAP,Normal,Sequential RNN
118,4.3862805,2.549602,1.828365,1.443876,1.0583173,15,MAP,Normal,Sequential RNN
119,1.8188059,1.2959428,0.66347724,0.32631212,0.9280572,15,MAP,Normal,Sequential RNN
120,0.12489364,3.4425778,2.3869712,1.8242313,1.5489589,15,MAP,Normal,Sequential RNN
121,2.1804404,4.362906,3.1123717,2.4457166,1.8349887,15,MAP,Normal,Sequential RNN
122,1.729146,4.9578686,4.057085,3.5768805,1.3217773,15,MAP,Normal,Sequential RNN
123,-4.4011197,1.3934156,0.60379785,0.18285556,1.1586565,15,MAP,Normal,Sequential RNN
124,-4.2918396,4.1770234,3.085126,2.5030396,1.6022104,15,MAP,Normal,Sequential RNN
125,-11.797374,3.0462399,2.250285,1.8259645,1.1679554,15,MAP,Normal,Sequential RNN
126,0.1462152,0.81125665,0.32589275,0.067147054,0.7122054,15,MAP,Normal,Sequential RNN
127,0.13007113,3.953139,3.203274,2.8035238,1.1003249,15,MAP,Normal,Sequential RNN
128,3.5762184,0.67687577,0.24204214,0.010233953,0.6380591,15,MAP,Normal,Sequential RNN
129,1.1487423,3.3869557,2.754396,2.4171808,0.9281953,15,MAP,Normal,Sequential RNN
130,-4.454429,1.0920203,0.6533518,0.41949925,0.6436863,15,MAP,Normal,Sequential RNN
131,-4.3606586,3.8209887,3.0775263,2.6811893,1.0909296,15,MAP,Normal,Sequential RNN
132,5.1458216,3.434298,2.7298737,2.3543475,1.0336468,15,MAP,Normal,Sequential RNN
133,-3.2083523,2.0353174,1.520156,1.2455254,0.7559291,15,MAP,Normal,Sequential RNN
134,4.8567157,1.6633971,1.1524333,0.8800403,0.74976987,15,MAP,Normal,Sequential RNN
135,1.3338729,1.704747,1.1683874,0.88245606,0.78703463,15,MAP,Normal,Sequential RNN
136,3.3762145,3.3484373,2.795078,2.5000844,0.8119793,15,MAP,Normal,Sequential RNN
137,1.9135971,2.7729971,2.1027944,1.7455117,0.9834313,15,MAP,Normal,Sequential RNN
138,2.2411737,2.5051908,1.6794101,1.2391894,1.211721,15,MAP,Normal,Sequential RNN
139,2.208704,4.4378057,3.2880478,2.6751163,1.6871127,15,MAP,Normal,Sequential RNN
140,-1.389993,3.4064407,2.2922645,1.6983011,1.634902,15,MAP,Normal,Sequential RNN
141,1.8128915,2.838009,1.7555147,1.178441,1.588413,15,MAP,Normal,Sequential RNN
142,3.8064797,1.2051381,0.61015046,0.29296476,0.8730633,15,MAP,Normal,Sequential RNN
143,2.3876038,2.966367,2.2521288,1.871371,1.0480474,15,MAP,Normal,Sequential RNN
144,-2.803609,1.1344523,0.55104697,0.24003567,0.856068,15,MAP,Normal,Sequential RNN
145,-1.3129377,2.8247914,2.1043432,1.7202747,1.0571599,15,MAP,Normal,Sequential RNN
146,2.9892185,2.7492573,1.7264644,1.1812172,1.5008093,15,MAP,Normal,Sequential RNN
147,-2.9772356,1.3296635,0.7584673,0.45396474,0.83815265,15,MAP,Normal,Sequential RNN
148,2.0302606,3.0357883,1.914227,1.3163269,1.6457384,15,MAP,Normal,Sequential RNN
149,2.4392445,2.3536968,1.4313507,0.93965137,1.3534174,15,MAP,Normal,Sequential RNN
150,-1.6502234,2.309886,1.5401217,1.1297631,1.1295244,15,MAP,Normal,Sequential RNN
151,-1.5101589,3.0770311,2.2598772,1.8242553,1.1990623,15,MAP,Normal,Sequential RNN
152,0.46568638,4.3453784,2.9392445,2.1896396,2.0633104,15,MAP,Normal,Sequential RNN
153,0.9238276,1.8974805,1.0628952,0.6179809,1.2246401,15,MAP,Normal,Sequential RNN
154,0.16953471,1.946828,1.2078853,0.8139577,1.0842978,15,MAP,Normal,Sequential RNN
155,0.79480743,1.3553237,0.5140587,0.0655835,1.2344418,15,MAP,Normal,Sequential RNN
156,-0.23223366,2.0303845,1.3951206,1.0564637,0.93216336,15,MAP,Normal,Sequential RNN
157,-4.292695,4.1855183,3.1710446,2.6302323,1.488602,15,MAP,Normal,Sequential RNN
158,-1.7410941,1.9184008,1.0321851,0.55974674,1.3004009,15,MAP,Normal,Sequential RNN
159,-2.3156443,3.0879812,2.1117373,1.5913051,1.4325052,15,MAP,Normal,Sequential RNN
160,-0.16856739,3.461064,2.6560185,2.2268517,1.1812948,15,MAP,Normal,Sequential RNN
161,1.5737859,1.7502217,0.88533163,0.42426193,1.2691084,15,MAP,Normal,Sequential RNN
162,0.32601026,1.390962,0.78421104,0.46075436,0.8903244,15,MAP,Normal,Sequential RNN
163,-0.3638059,2.1655633,1.3775338,0.9574382,1.156326,15,MAP,Normal,Sequential RNN
164,2.1247647,2.1547663,1.2617441,0.7856774,1.3103883,15,MAP,Normal,Sequential RNN
165,0.85398006,2.8563154,2.081401,1.6682972,1.1370813,15,MAP,Normal,Sequential RNN
166,-1.4268503,1.2773359,0.73534715,0.44641504,0.7952945,15,MAP,Normal,Sequential RNN
167,-1.2378942,3.675954,2.7778938,2.2991412,1.3177811,15,MAP,Normal,Sequential RNN
168,-1.487112,2.737872,1.8720207,1.4104387,1.2705188,15,MAP,Normal,Sequential RNN
169,-1.9719034,2.2257495,1.3131064,0.8265798,1.3391794,15,MAP,Normal,Sequential RNN
170,0.8882086,1.9719197,1.262835,0.8848247,1.0404851,15,MAP,Normal,Sequential RNN
171,-0.2325364,2.6490304,2.0199003,1.6845134,0.92316264,15,MAP,Normal,Sequential RNN
172,-0.93020725,2.103801,1.4150877,1.0479373,1.0105928,15,MAP,Normal,Sequential RNN
173,-0.6994754,2.1615727,1.5556358,1.2326131,0.8891298,15,MAP,Normal,Sequential RNN
174,-1.580364,2.3084006,1.6003466,1.2228857,1.0389727,15,MAP,Normal,Sequential RNN
175,-1.9114769,2.5675411,1.8530424,1.4721457,1.0484296,15,MAP,Normal,Sequential RNN
176,-2.5722625,2.4829428,1.8492069,1.5113647,0.9299212,15,MAP,Normal,Sequential RNN
177,2.9859307,3.0421846,2.2019923,1.7540888,1.2328678,15,MAP,Normal,Sequential RNN
178,1.0715287,1.7876613,1.1320131,0.7824894,0.96207446,15,MAP,Normal,Sequential RNN
179,-0.24885628,2.5581875,1.6281878,1.1324084,1.364648,15,MAP,Normal,Sequential RNN
180,-0.90523607,3.2727883,2.2742267,1.7418972,1.4652532,15,MAP,Normal,Sequential RNN
181,0.6956486,3.7063797,2.6249034,2.0483725,1.5869188,15,MAP,Normal,Sequential RNN
182,-2.3133614,3.8432975,2.744798,2.1591918,1.6118985,15,MAP,Normal,Sequential RNN
183,-1.7700628,3.386593,2.4024086,1.8777437,1.4441565,15,MAP,Normal,Sequential RNN
184,2.7948554,1.8647943,1.1525112,0.7727958,1.0451783,15,MAP,Normal,Sequential RNN
185,-1.7691097,2.9166842,2.0045962,1.5183655,1.3383648,15,MAP,Normal,Sequential RNN
186,0.669137,2.8362575,1.9944845,1.5457386,1.2351869,15,MAP,Normal,Sequential RNN
187,-4.3949447,2.4020672,1.600322,1.1729146,1.1764519,15,MAP,Normal,Sequential RNN
188,-1.5176786,5.2909694,4.188594,3.6009212,1.6175864,15,MAP,Normal,Sequential RNN
189,-1.3799506,1.563776,0.872942,0.5046609,1.0137049,15,MAP,Normal,Sequential RNN
190,0.9812903,1.9433868,1.2164603,0.82893866,1.0666654,15,MAP,Normal,Sequential RNN
191,1.0451266,1.6087618,1.0163726,0.700572,0.86925054,15,MAP,Normal,Sequential RNN
192,-1.0586226,2.241636,1.5606165,1.1975676,0.99930334,15,MAP,Normal,Sequential RNN
193,0.23963231,2.3559072,1.5995144,1.196284,1.1099036,15,MAP,Normal,Sequential RNN
194,-1.7094786,1.7399762,1.1047107,0.766053,0.9321656,15,MAP,Normal,Sequential RNN
195,-0.7472711,2.2922482,1.5380669,1.1360157,1.1066583,15,MAP,Normal,Sequential RNN
196,-1.7038248,1.8214848,1.2996436,1.021452,0.7657309,15,MAP,Normal,Sequential RNN
197,-0.4235183,3.5754116,2.4464958,1.8446747,1.6565305,15,MAP,Normal,Sequential RNN
198,0.931263,1.3659493,0.7799992,0.4676314,0.85980195,15,MAP,Normal,Sequential RNN
199,-2.8171775,2.8601787,1.9653655,1.488344,1.3130164,15,MAP,Normal,Sequential RNN
200,0.3740961,2.7435696,1.9283628,1.4937791,1.1962049,15,MAP,Normal,Sequential RNN
201,1.0646374,1.6429206,0.9035803,0.5094408,1.0848812,15,MAP,Normal,Sequential RNN
202,-0.076399885,1.9307333,1.270153,0.9180001,0.96931165,15,MAP,Normal,Sequential RNN
203,0.78546804,1.609811,1.0557075,0.76031685,0.81307155,15,MAP,Normal,Sequential RNN
204,-0.38163987,1.0487459,0.5882711,0.34279367,0.675684,15,MAP,Normal,Sequential RNN
205,0.7552154,2.7422504,1.9119438,1.4693104,1.218362,15,MAP,Normal,Sequential RNN
206,0.734861,1.6466002,1.0683459,0.76008064,0.8485095,15,MAP,Normal,Sequential RNN
207,-1.1176456,2.0490112,1.3822837,1.0268537,0.978332,15,MAP,Normal,Sequential RNN
208,-0.11250166,3.447992,2.5814118,2.119441,1.2715884,15,MAP,Normal,Sequential RNN
209,0.03678999,2.220529,1.5717036,1.2258171,0.9520631,15,MAP,Normal,Sequential RNN
210,1.5171015,1.3069636,0.6651551,0.32300946,0.94176644,15,MAP,Normal,Sequential RNN
211,-0.3237069,1.4719089,0.99521977,0.7410986,0.69947636,15,MAP,Normal,Sequential RNN
212,1.0739379,2.6937425,1.9237034,1.5131984,1.1299274,15,MAP,Normal,Sequential RNN
213,-0.9188974,1.5430001,0.93810004,0.61563003,0.8876085,15,MAP,Normal,Sequential RNN
214,-1.4986773,1.7464045,1.1751802,0.87066257,0.83819395,15,MAP,Normal,Sequential RNN
215,0.27611914,1.8355839,1.1987249,0.8592177,0.9345039,15,MAP,Normal,Sequential RNN
216,0.05341403,2.1903193,1.5395381,1.1926091,0.9549328,15,MAP,Normal,Sequential RNN
217,-0.18964696,2.0623343,1.533403,1.2514318,0.77613443,15,MAP,Normal,Sequential RNN
218,-0.08081275,2.205219,1.5691385,1.2300463,0.9333617,15,MAP,Normal,Sequential RNN
219,0.8212969,1.6055684,1.067696,0.7809581,0.78925455,15,MAP,Normal,Sequential RNN
220,0.5048236,1.740061,1.1954077,0.90505505,0.7992046,15,MAP,Normal,Sequential RNN
221,0.29802415,1.4496262,0.8476411,0.5267251,0.8833311,15,MAP,Normal,Sequential RNN
222,0.132613,1.9723455,1.329903,0.9874193,0.9426969,15,MAP,Normal,Sequential RNN
223,0.9302232,1.8196937,1.0405966,0.6252629,1.1432189,15,MAP,Normal,Sequential RNN
224,-0.45075437,1.2482783,0.8034604,0.56632966,0.65270966,15,MAP,Normal,Sequential RNN
225,-1.6476581,1.466023,0.9619079,0.693166,0.7397202,15,MAP,Normal,Sequential RNN
226,-0.8549458,2.18927,1.5298476,1.178312,0.9676125,15,MAP,Normal,Sequential RNN
227,0.104833044,2.1845756,1.4491059,1.0570296,1.0792018,15,MAP,Normal,Sequential RNN
228,-1.1726073,3.2715597,2.338305,1.8407902,1.3694243,15,MAP,Normal,Sequential RNN
229,-0.3300378,2.8163085,1.9495788,1.4875283,1.2718079,15,MAP,Normal,Sequential RNN
230,1.8346041,2.7519422,2.0801275,1.7219855,0.9857965,15,MAP,Normal,Sequential RNN
231,-0.7909068,1.3860389,0.8293984,0.5326554,0.8167941,15,MAP,Normal,Sequential RNN
232,-0.10624462,2.5348656,1.757427,1.3429773,1.1407853,15,MAP,Normal,Sequential RNN
233,0.39721662,2.216628,1.4607682,1.0578221,1.1091214,15,MAP,Normal,Sequential RNN
234,-0.012150498,1.6057163,0.9622175,0.6191706,0.94424695,15,MAP,Normal,Sequential RNN
235,-0.925975,1.8359193,1.2516067,0.9401119,0.8573991,15,MAP,Normal,Sequential RNN
236,-1.0449818,2.2714193,1.6330016,1.2926635,0.93679094,15,MAP,Normal,Sequential RNN
237,1.2797073,2.0453253,1.3443874,0.9707199,1.0285311,15,MAP,Normal,Sequential RNN
238,1.17005,1.7114099,1.0745552,0.73505014,0.9344978,15,MAP,Normal,Sequential RNN
239,-1.5911806,2.7449932,2.070253,1.7105513,0.99008954,15,MAP,Normal,Sequential RNN
240,0.012017712,1.5029745,1.0120714,0.7503727,0.72033346,15,MAP,Normal,Sequential RNN
241,0.30502194,1.8704902,1.298622,0.9937612,0.8391386,15,MAP,Normal,Sequential RNN
242,-1.1346887,1.7541883,1.0452589,0.6673313,1.0402573,15,MAP,Normal,Sequential RNN
243,1.9815898,2.5408301,1.8207217,1.4368346,1.0566609,15,MAP,Normal,Sequential RNN
244,-0.958406,1.8550274,1.2331806,0.9016764,0.9124755,15,MAP,Normal,Sequential RNN
245,2.518665,3.2788146,2.3716323,1.888017,1.3311661,15,MAP,Normal,Sequential RNN
246,-1.1189425,2.1286726,1.3353719,0.9124662,1.1640608,15,MAP,Normal,Sequential RNN
247,-0.59240496,4.6198764,3.6142988,3.078229,1.4755485,15,MAP,Normal,Sequential RNN
248,2.3816748,4.4584985,3.1211774,2.4082565,1.9623364,15,MAP,Normal,Sequential RNN
249,-0.08193845,3.2751684,2.3491073,1.8554275,1.3588687,15,MAP,Normal,Sequential RNN
