Day,Actual_Return,VaR_1_percent,VaR_5_percent,VaR_10_percent
1,-1.3414117420077762,2.8287711977795387,1.674563373179945,1.213554296307737
2,0.128729675891817,2.782194156747903,1.6466787956664197,1.1931357878740512
3,-0.25147302697323487,2.7372770583619905,1.6205681537902379,1.1745367457028841
4,0.9077594656963378,2.6542839434348777,1.5707976382020352,1.1380358679789366
5,-0.03796475942241062,2.576420018500414,1.522037820717838,1.100900696787093
6,-0.2368926635533326,2.484738936790603,1.4676783767031785,1.0614481121564174
7,0.2078139294986861,2.440814606563355,1.4415035471179016,1.0423627171872476
8,-0.5989114366645236,2.39221687323178,1.41233758664915,1.0209581177823832
9,0.3659675606169619,2.6578908170041733,1.571876449570318,1.1381049308454978
10,-0.0038708581037286693,2.4791755506084674,1.4656345059131353,1.0608099921396452
11,-0.8955632318299518,2.360819158473096,1.3949591321690265,1.0091791802191477
12,0.08640139333867058,2.3712405577532114,1.400753731476592,1.0131257615712317
13,-0.9949687450263522,2.3429413549354217,1.3843366101084233,1.0014545336926608
14,-1.0278108196922087,2.9657868927233437,1.7594315700460617,1.2775939478827747
15,0.3110474339942474,2.934457929779102,1.7375785449759558,1.2595257640507445
16,0.10840359719876531,2.9346120169223537,1.7388895145839578,1.2612988110296992
17,-0.2850020005400632,2.788989926183598,1.6518989494780862,1.1977266155896216
18,-0.13531908215433686,2.7096592850021324,1.6046805137923106,1.1633343086965824
19,0.08501150655304635,2.7060712062681755,1.6022300603660968,1.161338241024625
20,0.7018883563484788,2.643364697872771,1.5647875226947345,1.1339865375803289
21,-0.20397520193404772,3.0396560500525007,1.8031927474691403,1.3093295162888612
22,1.6263560735015834,2.8309863254015863,1.6774235867495164,1.216672167528585
23,0.6677584307572201,2.8216910240833153,1.669354034032539,1.2090921984196168
24,-0.1928699177347768,2.8714946292534016,1.700485112132165,1.232765170375654
25,-0.0030050193930876434,2.731772844857229,1.6166243969547767,1.1712162602343994
26,0.32752693731880717,2.655011032430437,1.5711602102709843,1.1382528461537365
27,-0.4113970884392238,2.635288839798976,1.5595865098196133,1.129933783886045
28,0.3833779037764121,2.4728799286729264,1.4616602452254046,1.0577629202849232
29,0.44882964305157586,2.393810263378602,1.4144377437840174,1.0232606857624802
30,0.14845776311412318,2.36294681574526,1.3956396532234536,1.0092816919085121
31,-0.30222259109659716,2.281494490555716,1.3464376893199739,0.9729610384314641
32,0.6839115283011102,2.2034443110828628,1.299530701210361,0.9384931393621655
33,0.28782876158711296,2.2183949605820077,1.3070228526267424,0.9430062472798765
34,0.3573714532496289,2.1543093584694994,1.2692202206845302,0.9157014542514414
35,0.3130340430560831,2.10208561755216,1.2373233703048652,0.8919234892602954
36,-0.04801209656799657,2.171919838333143,1.2805513808262066,0.9245245536031003
37,0.3278594355883704,2.1147158128370194,1.2458394217058395,0.8987962857520535
38,0.22614724751468523,2.115908812808864,1.2463411098220762,0.8990218528495342
39,0.2525363103271514,2.0777746791270837,1.2228941924358963,0.8814412447032918
40,0.09972537468162776,2.0316227909743905,1.1953827747677024,0.8613751292652257
41,0.4013985529245816,2.0199093383708107,1.1882523998155476,0.8560753088737721
42,0.1941209914147824,1.9324093796454611,1.1358131421482567,0.8176398563140016
43,-0.22878888946000525,1.9254545000247785,1.1312985213261473,0.8140999139094899
44,-0.8735467082201178,2.080463217938071,1.2245781622582363,0.8827239735946312
45,0.7978125444825817,2.0644173991585064,1.214321518107694,0.8747796184397935
46,0.4279346367451933,2.3514315373347805,1.385600639956099,0.9998323225651943
47,-0.1926565283635345,2.221224734940405,1.3077513444753093,0.9428954532654833
48,-0.3064098820700556,2.1709480300929105,1.2784141009081291,0.9219217656449005
49,0.44452621980724644,2.3231943099247507,1.3692891390316044,0.9882841476561289
50,-0.16107132073042746,2.223089145863365,1.3088176800519231,0.943643024776517
51,0.31186732192406574,2.1695167893117713,1.2767659586068987,0.9201869894052939
52,0.07810014477622514,2.1576095358579774,1.269177506062301,0.9143235350611145
53,-0.1238272334974839,2.0979150333901013,1.2339189757193332,0.8888251230535835
54,-0.16505455332557178,2.054440592173528,1.2077123868585427,0.8695155907751868
55,-0.14255145135675207,2.125172365034006,1.2508222247599934,0.9015927857976976
56,0.1449299888280603,2.046953089632872,1.2033549719046173,0.8664083828967406
57,0.6484623562103353,2.1903422440696843,1.2894124159739375,0.9295666243192661
58,0.3118027540587784,2.133484266918122,1.2551970282675986,0.9043950492051349
59,0.2329747379543416,2.159325491807677,1.2699326519156602,0.9146949179853694
60,0.1371618014018703,2.2034112514405124,1.297073893761554,0.935068248250251
61,-0.1410500004447594,2.126357592041683,1.2511292879754636,0.9015490963405906
62,-0.2468431330586877,2.0819836097708753,1.2238263925863482,0.8810646662545192
63,-0.4526417336005861,2.017678508107157,1.1850566500119222,0.8524941547634891
64,1.2310795598962836,1.9740984263738346,1.158503938359536,0.8327424472242893
65,0.7115036379882025,2.3689312413973536,1.3961388018494592,1.0075899331049458
66,-0.1680441518339082,2.361018624966822,1.3904104250549183,1.0027339765771843
67,-0.5584925104647914,2.333755686130127,1.3741309782692892,0.9908415122945127
68,0.04701047148927152,2.2634877632297488,1.3312266974044877,0.9588667079813528
69,-0.13981543466070215,2.233123645840741,1.3140005855155306,0.9468881257473102
70,0.06447956273424793,2.1733495987677784,1.2782148349552451,0.9206836847184188
71,0.12855500005579124,2.1183695522331663,1.2454107334704194,0.8967370105861732
72,-0.08683043647930742,2.071829675925029,1.217321539994898,0.8760173151152918
73,0.18331439870021443,2.0128831293332228,1.1816064440393719,0.8495812323357065
74,-0.3447422069350701,2.0388071630459628,1.1968422009405533,0.8605479204251593
75,0.18458023991367836,2.0309130825632042,1.1922139039479476,0.8572240296235115
76,1.098486479101898,1.9751554218548715,1.1587939192344032,0.8327260701902938
77,-0.07073051844018627,2.0560486677142764,1.2088385139607776,0.8704492199580663
78,-1.086143293674414,2.096200274202639,1.2331793486302365,0.8884749793304064
79,0.38384808852910013,2.3991205872157497,1.4165649222606882,1.0241164650397105
80,-0.18534091524839247,2.2899759451667974,1.3486813742730963,0.9727132583550933
81,0.13488685208426418,2.3382796081401103,1.3778723455029116,0.9942703146265958
82,0.37741550087007647,2.3192960090752313,1.365943815841845,0.985159692593429
83,-0.5492680289393798,2.269420128887905,1.3358886371658327,0.963021219307852
84,0.07191042314537241,2.2406307567226347,1.317893290956597,0.9493371798110383
85,0.1636755914340578,2.190459946378777,1.2881317632739466,0.9277274462496341
86,-0.009581973003764455,2.1345541810841184,1.2547477875031545,0.9033390336492004
