Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
156,-0.7412034,1.3782787,0.95552516,0.7301568,0.6203333,15,MAP,Normal,Sequential LSTM
157,-3.4653504,2.0842996,1.514056,1.2100612,0.83675474,15,MAP,Normal,Sequential LSTM
158,-1.0508705,2.1152945,1.4390466,1.0785414,0.9923016,15,MAP,Normal,Sequential LSTM
159,-1.9530569,3.5617242,2.5827858,2.0609171,1.436459,15,MAP,Normal,Sequential LSTM
160,-0.50608754,2.9851177,2.215851,1.8057578,1.1287941,15,MAP,Normal,Sequential LSTM
161,1.7735467,1.8067889,1.0656356,0.67052954,1.0875415,15,MAP,Normal,Sequential LSTM
162,0.5651659,1.8709297,1.2299098,0.8881844,0.94060946,15,MAP,Normal,Sequential LSTM
163,-0.5537456,2.8611107,2.157171,1.7819033,1.0329356,15,MAP,Normal,Sequential LSTM
164,1.9924678,2.0881712,1.3792838,1.0013785,1.0401958,15,MAP,Normal,Sequential LSTM
165,1.318109,1.7846652,1.2213223,0.9210063,0.826629,15,MAP,Normal,Sequential LSTM
166,-0.3912435,2.7552912,1.9568107,1.5311438,1.1716613,15,MAP,Normal,Sequential LSTM
167,-1.4115391,3.332917,2.6202004,2.2402537,1.0458148,15,MAP,Normal,Sequential LSTM
168,-1.9599125,3.7045228,2.9037445,2.4768524,1.1750332,15,MAP,Normal,Sequential LSTM
169,-1.4852586,2.1521094,1.3424447,0.91081536,1.1880727,15,MAP,Normal,Sequential LSTM
170,1.5443764,1.7951418,1.2920581,1.0238659,0.7382068,15,MAP,Normal,Sequential LSTM
171,0.6623638,1.3616326,0.9320166,0.70298994,0.630403,15,MAP,Normal,Sequential LSTM
172,-0.78010887,1.8230104,1.2947668,1.0131619,0.77512574,15,MAP,Normal,Sequential LSTM
173,0.32885543,1.4239908,0.9629906,0.71723306,0.6764551,15,MAP,Normal,Sequential LSTM
174,-1.935325,1.9977977,1.3877952,1.0626051,0.8950956,15,MAP,Normal,Sequential LSTM
175,-1.2850387,1.7143972,1.1326982,0.82259655,0.8535641,15,MAP,Normal,Sequential LSTM
176,-1.6789105,1.4773315,1.0690975,0.8514696,0.59902775,15,MAP,Normal,Sequential LSTM
177,2.5820427,1.6693805,1.1951373,0.94232,0.6958873,15,MAP,Normal,Sequential LSTM
178,-0.7251198,2.5582523,1.8036621,1.4013927,1.1072586,15,MAP,Normal,Sequential LSTM
179,0.15114497,2.5821896,1.810963,1.399825,1.13167,15,MAP,Normal,Sequential LSTM
180,-0.98611045,2.3863623,1.706376,1.3438778,0.9977874,15,MAP,Normal,Sequential LSTM
181,0.76439303,2.1147475,1.434331,1.0716037,0.99841833,15,MAP,Normal,Sequential LSTM
182,-0.8188239,1.9415771,1.4460356,1.1818644,0.72713953,15,MAP,Normal,Sequential LSTM
183,-1.0740134,2.5799963,1.8418969,1.4484189,1.0830604,15,MAP,Normal,Sequential LSTM
184,1.5961995,1.8429146,1.237511,0.9147727,0.88834727,15,MAP,Normal,Sequential LSTM
185,-2.4400856,2.01276,1.3396492,0.98081636,0.9876982,15,MAP,Normal,Sequential LSTM
186,0.95381755,2.761553,1.9568388,1.5278486,1.1808087,15,MAP,Normal,Sequential LSTM
187,-3.3887627,3.5960197,2.7365727,2.2784047,1.2611214,15,MAP,Normal,Sequential LSTM
188,-1.7806093,5.1939397,3.9956565,3.356856,1.7583175,15,MAP,Normal,Sequential LSTM
189,-1.2478746,2.273402,1.4968975,1.0829458,1.1394144,15,MAP,Normal,Sequential LSTM
190,0.6695546,1.9458241,1.2185175,0.83079314,1.0672234,15,MAP,Normal,Sequential LSTM
191,0.8747084,1.352761,0.88134706,0.630038,0.6917358,15,MAP,Normal,Sequential LSTM
192,-0.897438,2.2229931,1.5076928,1.1263689,1.0496058,15,MAP,Normal,Sequential LSTM
193,0.36839402,2.0866306,1.458679,1.1239202,0.9214336,15,MAP,Normal,Sequential LSTM
194,-1.4589233,2.4164863,1.7654983,1.4184589,0.9552364,15,MAP,Normal,Sequential LSTM
195,-0.8832334,1.7782656,1.1017728,0.74113697,0.9926611,15,MAP,Normal,Sequential LSTM
196,-1.955402,1.7645053,1.2515683,0.97812355,0.75266504,15,MAP,Normal,Sequential LSTM
197,-1.3530177,4.8324213,3.8552651,3.3343468,1.4338437,15,MAP,Normal,Sequential LSTM
198,1.0939344,1.719047,1.0584913,0.7063516,0.96927536,15,MAP,Normal,Sequential LSTM
199,-2.076002,3.2264466,2.3668556,1.9086109,1.2613328,15,MAP,Normal,Sequential LSTM
200,-0.6134888,2.423249,1.4707279,0.96294254,1.3976948,15,MAP,Normal,Sequential LSTM
201,1.7694134,1.9819247,1.3321205,0.98571235,0.95349914,15,MAP,Normal,Sequential LSTM
202,-0.9609731,2.3451746,1.6543716,1.2861071,1.0136592,15,MAP,Normal,Sequential LSTM
203,0.6548727,1.3710814,0.9010337,0.6504531,0.6897308,15,MAP,Normal,Sequential LSTM
204,-0.49288133,1.0556751,0.6663466,0.458797,0.5712866,15,MAP,Normal,Sequential LSTM
205,0.33214453,2.5674198,1.8753103,1.5063493,1.0155765,15,MAP,Normal,Sequential LSTM
206,0.72178316,1.8328632,1.2278008,0.9052444,0.8878466,15,MAP,Normal,Sequential LSTM
207,-0.4289153,2.941398,2.2611809,1.8985599,0.9981257,15,MAP,Normal,Sequential LSTM
208,0.5502542,2.4626262,1.6704848,1.2481971,1.1623598,15,MAP,Normal,Sequential LSTM
209,0.08274206,2.80042,2.1331573,1.7774417,0.97911745,15,MAP,Normal,Sequential LSTM
210,1.9952786,1.5185167,0.84903497,0.49213678,0.9823732,15,MAP,Normal,Sequential LSTM
211,-0.36200368,1.3108218,0.90078235,0.6821919,0.60167694,15,MAP,Normal,Sequential LSTM
212,0.8508635,2.3690262,1.6822729,1.3161672,1.0077171,15,MAP,Normal,Sequential LSTM
213,-1.1208291,1.9365855,1.3348113,1.0140078,0.88302165,15,MAP,Normal,Sequential LSTM
214,-1.1056008,1.7546049,1.2515019,0.9832996,0.7382351,15,MAP,Normal,Sequential LSTM
215,-0.018631695,1.6214616,1.149445,0.8978147,0.6926201,15,MAP,Normal,Sequential LSTM
216,0.44287708,1.6176996,1.0366733,0.72693026,0.85257703,15,MAP,Normal,Sequential LSTM
217,0.03128173,2.5177557,1.9521253,1.6505898,0.8299856,15,MAP,Normal,Sequential LSTM
218,0.34916693,1.9855365,1.4394414,1.1483202,0.80132014,15,MAP,Normal,Sequential LSTM
219,0.80899274,1.3708006,0.909647,0.6638077,0.6766802,15,MAP,Normal,Sequential LSTM
220,0.045713477,1.863799,1.3551637,1.0840122,0.746353,15,MAP,Normal,Sequential LSTM
221,0.4947892,1.4393266,0.8133383,0.47962615,0.91855276,15,MAP,Normal,Sequential LSTM
222,-0.6037089,2.6564963,1.9236976,1.5330453,1.0752822,15,MAP,Normal,Sequential LSTM
223,0.9090782,1.9034541,1.2086711,0.83828485,1.0194994,15,MAP,Normal,Sequential LSTM
224,-0.093089625,1.4771221,1.0262717,0.7859251,0.6615614,15,MAP,Normal,Sequential LSTM
225,-1.1582072,1.501433,1.0363153,0.78836286,0.6824968,15,MAP,Normal,Sequential LSTM
226,-0.7422084,1.4686728,1.0301441,0.79636604,0.64348114,15,MAP,Normal,Sequential LSTM
227,-0.20482278,1.6096255,1.0664756,0.77692443,0.7969985,15,MAP,Normal,Sequential LSTM
228,-0.4023693,2.3762856,1.7105006,1.355573,0.9769489,15,MAP,Normal,Sequential LSTM
229,0.07679473,1.9432951,1.371323,1.0664067,0.8392913,15,MAP,Normal,Sequential LSTM
230,2.1177716,2.749347,2.1413333,1.8172034,0.8921772,15,MAP,Normal,Sequential LSTM
231,-0.48980248,1.5823816,0.99023783,0.6745682,0.86889035,15,MAP,Normal,Sequential LSTM
232,-0.3477524,2.3542676,1.7283844,1.3947284,0.91839826,15,MAP,Normal,Sequential LSTM
233,0.45721316,1.9050407,1.3246853,1.0153,0.8515925,15,MAP,Normal,Sequential LSTM
234,-0.11640325,1.840019,1.265675,0.95949435,0.84277153,15,MAP,Normal,Sequential LSTM
235,-0.8053845,1.9604098,1.389355,1.0849277,0.8379452,15,MAP,Normal,Sequential LSTM
236,-1.0325006,2.1824877,1.6292855,1.3343753,0.8117492,15,MAP,Normal,Sequential LSTM
237,0.8098895,1.9051967,1.2682973,0.9287686,0.9345631,15,MAP,Normal,Sequential LSTM
238,1.388132,1.7165502,1.1778835,0.8907222,0.7904201,15,MAP,Normal,Sequential LSTM
239,-0.32199413,1.6708444,1.1713477,0.905068,0.73294324,15,MAP,Normal,Sequential LSTM
240,-0.11671683,1.5750365,1.1360705,0.9020593,0.64412296,15,MAP,Normal,Sequential LSTM
241,-0.05735873,1.9412972,1.3933163,1.1011896,0.8040874,15,MAP,Normal,Sequential LSTM
242,-0.62759805,1.9187081,1.3204771,1.0015625,0.8778224,15,MAP,Normal,Sequential LSTM
243,1.4149344,1.6782365,1.1791116,0.91303,0.7323978,15,MAP,Normal,Sequential LSTM
244,-1.8767492,1.9450327,1.2775346,0.9216939,0.97946244,15,MAP,Normal,Sequential LSTM
245,1.8246524,2.6221035,1.9155209,1.5388445,1.0368136,15,MAP,Normal,Sequential LSTM
246,-1.7702421,2.104379,1.4600896,1.1166213,0.945407,15,MAP,Normal,Sequential LSTM
247,-0.09449235,3.0884826,2.377776,1.9989009,1.0428653,15,MAP,Normal,Sequential LSTM
248,0.64649105,2.5706365,1.8087726,1.4026258,1.1179315,15,MAP,Normal,Sequential LSTM
249,0.54191965,2.2337918,1.4982815,1.1061836,1.0792613,15,MAP,Normal,Sequential LSTM
