Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
83,-0.50016344,3.7090468,2.7323987,2.2117512,1.4330981,2,MAP,Normal,Sequential RNN
84,0.8905785,3.3742466,2.3574586,1.8154128,1.491998,2,MAP,Normal,Sequential RNN
85,1.0539155,3.138032,2.2223804,1.7342498,1.3435941,2,MAP,Normal,Sequential RNN
86,0.7674333,3.9969447,3.0287716,2.5126424,1.4206619,2,MAP,Normal,Sequential RNN
87,-0.328868,3.0972674,2.183142,1.6958252,1.3413544,2,MAP,Normal,Sequential RNN
88,0.21731775,2.7130175,1.7222914,1.194139,1.4537556,2,MAP,Normal,Sequential RNN
89,0.39476278,3.914549,2.9282403,2.4024427,1.4472741,2,MAP,Normal,Sequential RNN
90,-0.804176,2.621014,1.6669736,1.1583781,1.3999245,2,MAP,Normal,Sequential RNN
91,0.005510062,2.955156,1.8760582,1.3007951,1.5834292,2,MAP,Normal,Sequential RNN
92,-0.2299217,3.7189093,2.7379308,2.2149746,1.4394525,2,MAP,Normal,Sequential RNN
93,-2.3145845,5.7592764,4.433718,3.727068,1.9450761,2,MAP,Normal,Sequential RNN
94,0.45693037,3.6642559,2.2867126,1.5523497,2.0213568,2,MAP,Normal,Sequential RNN
95,-0.6707295,3.466414,2.5394862,2.0453446,1.3601403,2,MAP,Normal,Sequential RNN
96,0.32586783,4.073247,2.9730096,2.3864772,1.6144485,2,MAP,Normal,Sequential RNN
97,-2.096463,3.9182773,2.9352129,2.411145,1.4425131,2,MAP,Normal,Sequential RNN
98,0.7639697,3.7508023,2.3961298,1.6739588,1.9877975,2,MAP,Normal,Sequential RNN
99,0.71846294,2.913565,1.99077,1.4988314,1.3540758,2,MAP,Normal,Sequential RNN
100,1.504591,3.151158,2.237715,1.7507617,1.3403535,2,MAP,Normal,Sequential RNN
101,-0.87846905,3.7488587,2.7961905,2.2883265,1.3979108,2,MAP,Normal,Sequential RNN
102,-0.1195178,4.739987,3.5358253,2.893891,1.7669435,2,MAP,Normal,Sequential RNN
103,0.9050705,3.6749492,2.6829176,2.1540694,1.455671,2,MAP,Normal,Sequential RNN
104,0.9297471,2.60697,1.6189036,1.0921692,1.4498528,2,MAP,Normal,Sequential RNN
105,0.34505767,3.0096714,2.0874872,1.5958741,1.3531799,2,MAP,Normal,Sequential RNN
106,0.49611616,3.3216844,2.3946235,1.9004107,1.3603357,2,MAP,Normal,Sequential RNN
107,-0.3423609,3.3888614,2.4639046,1.9708134,1.3572484,2,MAP,Normal,Sequential RNN
