Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
121,-1.8666003,4.56247,3.0359204,2.4261923,1.1308764,5,5.0,MAP,t-Distribution,Sequential LSTM
122,-0.74087006,4.774009,3.253937,2.646796,1.1260781,5,5.0,MAP,t-Distribution,Sequential LSTM
123,-1.6327704,2.9245996,1.6650863,1.1620165,0.9330546,5,5.0,MAP,t-Distribution,Sequential LSTM
124,-6.7434616,3.6853437,2.2964869,1.7417552,1.028873,5,5.0,MAP,t-Distribution,Sequential LSTM
125,-7.8806057,5.014581,3.421647,2.7854037,1.1800545,5,5.0,MAP,t-Distribution,Sequential LSTM
126,3.0030367,2.7578979,1.1844225,0.55595124,1.1656395,5,5.0,MAP,t-Distribution,Sequential LSTM
127,0.07335037,4.178261,2.8444366,2.3116858,0.98810464,5,5.0,MAP,t-Distribution,Sequential LSTM
128,0.8204465,3.3597631,1.9319433,1.3616492,1.0577371,5,5.0,MAP,t-Distribution,Sequential LSTM
129,1.8991357,4.5256495,3.0396361,2.4460986,1.1008472,5,5.0,MAP,t-Distribution,Sequential LSTM
130,-3.5847526,4.0236883,2.4469821,1.8172206,1.1680329,5,5.0,MAP,t-Distribution,Sequential LSTM
131,3.793388,2.952621,1.5403255,0.97623205,1.0462366,5,5.0,MAP,t-Distribution,Sequential LSTM
132,2.2640185,4.6650033,3.1622794,2.5620675,1.1132265,5,5.0,MAP,t-Distribution,Sequential LSTM
133,5.763188,2.8879375,1.4850645,0.9247345,1.0392563,5,5.0,MAP,t-Distribution,Sequential LSTM
134,-0.7580141,2.2944522,1.1474637,0.68933815,0.84969556,5,5.0,MAP,t-Distribution,Sequential LSTM
135,6.7351847,2.9986184,1.5541176,0.97716075,1.0700945,5,5.0,MAP,t-Distribution,Sequential LSTM
136,-3.7808695,3.5234122,2.3231375,1.8437287,0.8891702,5,5.0,MAP,t-Distribution,Sequential LSTM
137,-2.0976644,3.894142,2.1974623,1.5197814,1.2569098,5,5.0,MAP,t-Distribution,Sequential LSTM
138,-9.353081,2.7209384,1.5278864,1.0513623,0.88381976,5,5.0,MAP,t-Distribution,Sequential LSTM
139,1.41115,4.891086,2.9409378,2.162017,1.4446812,5,5.0,MAP,t-Distribution,Sequential LSTM
140,0.11128784,3.1585975,1.810774,1.2724317,0.99847525,5,5.0,MAP,t-Distribution,Sequential LSTM
141,2.1846461,3.9167936,2.5257053,1.9700825,1.030526,5,5.0,MAP,t-Distribution,Sequential LSTM
142,3.497721,2.882106,1.4577763,0.88887614,1.0551516,5,5.0,MAP,t-Distribution,Sequential LSTM
143,2.1033957,2.7023447,1.4651003,0.97092503,0.9165577,5,5.0,MAP,t-Distribution,Sequential LSTM
144,0.7960458,2.5348563,1.4807831,1.0597693,0.7808635,5,5.0,MAP,t-Distribution,Sequential LSTM
145,-0.9697236,3.07022,1.6557847,1.0908366,1.0478216,5,5.0,MAP,t-Distribution,Sequential LSTM
146,1.9115007,3.138255,1.911901,1.4220756,0.9084899,5,5.0,MAP,t-Distribution,Sequential LSTM
147,-0.42808288,2.1529324,1.1952415,0.81272435,0.70946294,5,5.0,MAP,t-Distribution,Sequential LSTM
148,-2.1895325,4.6104045,3.2910903,2.7641351,0.9773556,5,5.0,MAP,t-Distribution,Sequential LSTM
149,3.0137033,2.9164968,1.7072337,1.2242346,0.895829,5,5.0,MAP,t-Distribution,Sequential LSTM
150,-0.31387702,2.5098186,1.3370153,0.8685789,0.86881936,5,5.0,MAP,t-Distribution,Sequential LSTM
151,-0.8603813,3.1659827,1.8645071,1.344677,0.9641405,5,5.0,MAP,t-Distribution,Sequential LSTM
152,-1.1586256,4.3357306,2.8218865,2.2172332,1.121464,5,5.0,MAP,t-Distribution,Sequential LSTM
153,1.761692,2.8703864,1.508116,0.96400344,1.0091777,5,5.0,MAP,t-Distribution,Sequential LSTM
154,0.3621338,2.7462308,1.6637585,1.2314018,0.8019017,5,5.0,MAP,t-Distribution,Sequential LSTM
155,1.8713582,3.6766148,2.2679935,1.7053676,1.0435147,5,5.0,MAP,t-Distribution,Sequential LSTM
156,0.45425406,2.6637275,1.3864839,0.87633234,0.94618934,5,5.0,MAP,t-Distribution,Sequential LSTM
157,-0.014582992,2.993954,1.6984258,1.180971,0.9597347,5,5.0,MAP,t-Distribution,Sequential LSTM
158,-1.2963792,3.0311682,1.6076691,1.0391008,1.0545363,5,5.0,MAP,t-Distribution,Sequential LSTM
159,2.360446,3.546051,2.1717544,1.6228383,1.0180868,5,5.0,MAP,t-Distribution,Sequential LSTM
160,-2.4243128,3.6603801,2.2459345,1.6809824,1.0478294,5,5.0,MAP,t-Distribution,Sequential LSTM
161,-0.042920075,3.6394951,2.4476583,1.9716195,0.8829196,5,5.0,MAP,t-Distribution,Sequential LSTM
162,-0.04580064,2.8507648,1.6046199,1.1068897,0.9231512,5,5.0,MAP,t-Distribution,Sequential LSTM
163,-0.70272374,3.4697819,2.2783208,1.8024323,0.8826411,5,5.0,MAP,t-Distribution,Sequential LSTM
164,2.5383492,2.3907275,1.2782348,0.8338874,0.82414097,5,5.0,MAP,t-Distribution,Sequential LSTM
165,-0.03616681,2.6073086,1.3930638,0.90807486,0.8995196,5,5.0,MAP,t-Distribution,Sequential LSTM
166,1.0856026,3.5727503,2.308525,1.8035733,0.93654525,5,5.0,MAP,t-Distribution,Sequential LSTM
167,-1.362161,2.6979785,1.6206605,1.1903626,0.7980833,5,5.0,MAP,t-Distribution,Sequential LSTM
168,-1.4662554,3.972861,2.6817837,2.1661067,0.95643747,5,5.0,MAP,t-Distribution,Sequential LSTM
169,-0.0075147534,3.5168316,2.222504,1.7055287,0.9588453,5,5.0,MAP,t-Distribution,Sequential LSTM
170,1.8213917,2.7321496,1.6455454,1.2115383,0.8049626,5,5.0,MAP,t-Distribution,Sequential LSTM
171,-0.51011515,2.957627,1.5198809,0.9456221,1.0650905,5,5.0,MAP,t-Distribution,Sequential LSTM
172,1.3544011,3.0928235,1.8646996,1.3741672,0.9098012,5,5.0,MAP,t-Distribution,Sequential LSTM
173,-1.5226984,2.547773,1.3944955,0.933858,0.8543545,5,5.0,MAP,t-Distribution,Sequential LSTM
174,0.15111206,3.171216,1.8973641,1.3885672,0.94367677,5,5.0,MAP,t-Distribution,Sequential LSTM
175,1.5031836,3.3525832,2.0737054,1.5629011,0.9473999,5,5.0,MAP,t-Distribution,Sequential LSTM
176,1.8045899,2.6406243,1.2542696,0.7005373,1.0270195,5,5.0,MAP,t-Distribution,Sequential LSTM
177,2.9220235,3.0534256,1.7954088,1.2929368,0.931946,5,5.0,MAP,t-Distribution,Sequential LSTM
178,-0.7057633,2.744227,1.5913144,1.1308228,0.8540841,5,5.0,MAP,t-Distribution,Sequential LSTM
179,-0.42150763,3.160391,1.8760806,1.3631064,0.9514246,5,5.0,MAP,t-Distribution,Sequential LSTM
180,-0.30337155,2.6702633,1.3679488,0.84778345,0.9647621,5,5.0,MAP,t-Distribution,Sequential LSTM
