Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
160,1.217863,1.5429394,0.6891795,0.34817407,0.63247037,10,5.0,Sequential RNN
161,0.5427235,1.5651734,0.87236106,0.5956408,0.5132391,10,5.0,Sequential RNN
162,-0.77037984,1.2368326,0.38950428,0.05106773,0.62770575,10,5.0,Sequential RNN
163,1.7252575,2.0340455,1.3770664,1.1146585,0.4866938,10,5.0,Sequential RNN
164,2.8885934,1.8038298,1.0134594,0.697773,0.58551085,10,5.0,Sequential RNN
165,2.292569,0.71368706,0.23544535,0.04442809,0.35428393,10,5.0,Sequential RNN
166,0.0055984603,1.6081275,0.9134916,0.63604283,0.5145902,10,5.0,Sequential RNN
167,-1.3794065,2.5496607,1.6982939,1.3582448,0.6306972,10,5.0,Sequential RNN
168,0.14413229,1.8396327,1.222055,0.97538495,0.457505,10,5.0,Sequential RNN
169,-0.8336678,1.5374607,0.7686084,0.46151665,0.5695702,10,5.0,Sequential RNN
170,2.3752203,1.5058044,0.8421659,0.57709837,0.49162698,10,5.0,Sequential RNN
171,-0.7448971,1.2621183,0.91630584,0.7781824,0.2561802,10,5.0,Sequential RNN
172,0.68566406,0.8960456,0.3106887,0.076887704,0.43363595,10,5.0,Sequential RNN
173,-0.8752013,1.8579564,1.258699,1.019346,0.4439334,10,5.0,Sequential RNN
174,-0.722045,2.324818,1.6740215,1.4140822,0.48211455,10,5.0,Sequential RNN
175,-2.680117,2.6817684,1.6517053,1.2402816,0.76307625,10,5.0,Sequential RNN
176,-0.19229625,-0.45505226,-0.77465034,-0.9023031,0.23676018,10,5.0,Sequential RNN
177,-0.12959589,1.2190505,0.75126356,0.56442195,0.34653896,10,5.0,Sequential RNN
178,1.570884,0.5636979,0.07594364,-0.11887322,0.36133102,10,5.0,Sequential RNN
179,1.4222016,1.3400781,0.7363047,0.49514794,0.4472788,10,5.0,Sequential RNN
180,1.7528567,0.7889766,0.17145771,-0.07518919,0.45746145,10,5.0,Sequential RNN
181,-1.4082141,1.3582699,0.4858644,0.13741171,0.6462831,10,5.0,Sequential RNN
182,0.38987523,0.7259998,0.2290067,0.03049974,0.36817533,10,5.0,Sequential RNN
183,1.388128,1.880503,1.2151695,0.94942474,0.492883,10,5.0,Sequential RNN
184,4.7225904,1.8809816,1.1854748,0.90767825,0.5152354,10,5.0,Sequential RNN
185,-2.7001352,0.9048914,0.47494853,0.30322257,0.31850398,10,5.0,Sequential RNN
186,-2.149871,1.4659861,0.9776812,0.7826442,0.36173913,10,5.0,Sequential RNN
187,-6.8455915,1.3143928,0.8894233,0.7196838,0.31481984,10,5.0,Sequential RNN
188,-1.480247,1.9599515,1.3097647,1.0500697,0.48166233,10,5.0,Sequential RNN
189,0.21061347,1.8378421,1.1899481,0.9311686,0.47996372,10,5.0,Sequential RNN
190,1.7388464,1.5222728,1.0045865,0.7978143,0.3835046,10,5.0,Sequential RNN
191,0.11420166,0.7169835,0.25098947,0.06486393,0.34521106,10,5.0,Sequential RNN
192,-1.9124732,1.9351976,1.1054119,0.7739824,0.6147098,10,5.0,Sequential RNN
193,-0.5239065,2.3640578,1.5383762,1.2085859,0.6116697,10,5.0,Sequential RNN
194,-0.16780208,1.051358,0.40528184,0.1472287,0.47861683,10,5.0,Sequential RNN
195,-0.025006795,1.6579777,0.99676293,0.7326631,0.48983184,10,5.0,Sequential RNN
196,1.6398336,1.4560946,0.5685566,0.21406001,0.65749276,10,5.0,Sequential RNN
197,-0.64385796,1.4934032,0.9551754,0.7401985,0.3987222,10,5.0,Sequential RNN
198,-0.80017585,1.6952056,1.0202917,0.7507204,0.49997997,10,5.0,Sequential RNN
199,2.5415995,2.9685233,2.246228,1.9577316,0.5350808,10,5.0,Sequential RNN
200,3.0855656,1.4911252,0.79046875,0.5106151,0.51905036,10,5.0,Sequential RNN
201,0.57328755,1.643433,0.84021455,0.5193963,0.5950287,10,5.0,Sequential RNN
202,-0.021053027,0.89277196,0.07972711,-0.24501605,0.6023082,10,5.0,Sequential RNN
203,2.7792928,1.3611645,0.666109,0.38849282,0.5149009,10,5.0,Sequential RNN
204,-0.069817565,0.22507429,-0.08830612,-0.21347518,0.23215394,10,5.0,Sequential RNN
205,0.6286088,2.8149314,1.7595979,1.3380817,0.7817962,10,5.0,Sequential RNN
206,0.9296051,0.78819746,0.21262442,-0.017268613,0.42638767,10,5.0,Sequential RNN
207,2.1465476,1.4221032,0.6476753,0.33835626,0.57370067,10,5.0,Sequential RNN
208,0.13222978,1.7941222,1.3111434,1.1182337,0.3577937,10,5.0,Sequential RNN
209,1.1010213,1.3551781,0.7286453,0.47839808,0.46413916,10,5.0,Sequential RNN
210,0.91843134,1.2630023,0.71557117,0.49691838,0.40553996,10,5.0,Sequential RNN
211,-0.48069426,1.2236959,0.68227965,0.46602893,0.40108466,10,5.0,Sequential RNN
212,-0.26092622,2.9678113,2.1065745,1.7625833,0.63800913,10,5.0,Sequential RNN
213,-2.2896235,0.5682057,-0.19162239,-0.4951098,0.56288487,10,5.0,Sequential RNN
214,0.5494561,0.49375162,0.07675237,-0.089803725,0.30891526,10,5.0,Sequential RNN
215,-0.34002125,0.97254485,0.5617276,0.3976405,0.30433592,10,5.0,Sequential RNN
216,0.18672492,0.656732,0.14738578,-0.056055244,0.37732658,10,5.0,Sequential RNN
217,-1.1056838,2.0691814,1.4657457,1.2247245,0.44702834,10,5.0,Sequential RNN
218,-0.6280932,1.8343289,1.2330096,0.9928334,0.44546074,10,5.0,Sequential RNN
219,-2.0400226,1.396376,0.7358374,0.47200772,0.48933047,10,5.0,Sequential RNN
220,-0.7827419,1.4129039,0.7272396,0.45337436,0.507944,10,5.0,Sequential RNN
221,-0.7977926,0.9567623,0.3900789,0.16373661,0.41980222,10,5.0,Sequential RNN
222,-2.351024,2.3882482,1.6238663,1.3185595,0.5662586,10,5.0,Sequential RNN
223,2.3592668,1.1108841,0.6387067,0.4501114,0.34979162,10,5.0,Sequential RNN
