Day,Actual_Return,VaR_1_percent,VaR_5_percent,VaR_10_percent
1,-0.06790217833426618,1.1149006744896919,0.6615061260975722,0.48041308742782185
2,0.14872950599721152,1.109437832762838,0.6581243487951202,0.47786252056144335
3,0.056916471974901,1.1108180344083032,0.6585200462654599,0.4778649913084165
4,0.09015956284631872,1.0915028399353344,0.6463401827995261,0.46853509323920156
5,-0.05668787429785495,1.0866686675359412,0.6428477345542046,0.46557855109372
6,0.07740224756081042,1.0825776161830554,0.6410041137223139,0.46463258997937423
7,0.08578739267385255,1.0697594914280877,0.6331009908662055,0.45869259754044545
8,-0.04833261516391997,1.0709835061649746,0.6340205573505983,0.45949056252045883
9,0.11207081000498215,1.0889160466335501,0.6449351300206334,0.46760204653750714
10,-0.007939453393539315,1.080762359157949,0.6407752913872442,0.4650374150485107
11,-0.1045580610965407,1.0647738975981385,0.6309394174499512,0.45765898307251773
12,-0.13045181723452992,1.0546928949787586,0.6247235687081668,0.45298693864664813
13,-0.3507942772629582,1.0863907633073322,0.643922494193191,0.46719358632920466
14,-0.04492300678601742,1.1463124199032497,0.6810335336941021,0.49519370030550103
15,0.1504469409226066,1.1454553356177064,0.6801314935925198,0.49427370413152827
16,-0.04554768280128936,1.1569695401695632,0.6870586310882871,0.4993686936345264
17,-0.04186614453584458,1.1538240394836174,0.6855173896486966,0.49846821901219635
18,-0.0649203210843259,1.134606801787284,0.6734097499244895,0.48920026649873904
19,0.010291933362573403,1.1327375948913994,0.6720945116813178,0.4881062922010718
20,0.0016872363297026887,1.1300211875823594,0.6708213604695145,0.4874096005721067
21,-0.0038322202853295012,1.0970996314681196,0.6508960041906019,0.47267513449618614
22,0.1289362249602102,1.1022959798780414,0.6540239078969279,0.47497686828489216
23,0.12686021555090418,1.1061795002466714,0.656325644236491,0.47664681476866877
24,0.08637719428572918,1.1115270618254998,0.659423682186621,0.47884635698053934
25,0.15623040604812452,1.105360767191805,0.6550872405375154,0.47524078789810525
26,0.15042088354815206,1.0972595277157486,0.6499649977670859,0.4713084040872118
27,-0.12711211885180604,1.109334129600163,0.6580055664223093,0.47773771531077935
28,0.07533534788983864,1.1019624740051903,0.6537278641500888,0.47469578751071895
29,0.05588556606205761,1.0847374441536317,0.6425168239599476,0.4658868310381189
30,-0.23912904808486093,1.0683851132485847,0.6326557998829756,0.45861853879394593
31,-0.15967624069784844,1.0732729458641608,0.6354167644498846,0.460529998224217
32,0.12104353024232942,1.0647534534732086,0.6299732867482778,0.45631513001750124
33,0.1340236357671216,1.0569905478212114,0.6249287480748708,0.4523563506195821
34,-0.007074752027783724,1.0500431189241926,0.6209601606235573,0.4495775601145072
35,0.07718930714166286,1.0506122450363264,0.6214643103618886,0.4500557572492721
36,-0.1656967467366149,1.064710082289058,0.6309339534566997,0.4576768255286521
37,0.10765559812308512,1.058559011958844,0.6271814328439007,0.45488232405893175
38,0.10456364245760888,1.0551252462866432,0.624492941320404,0.4524915069576563
39,-0.0376598508973353,1.0560227148670986,0.6247070628630876,0.4524326887572949
40,0.036738595452561494,1.0359389916681283,0.6117791051961343,0.4423628583633685
41,-0.12030186717046128,1.0260138085651092,0.605501247591311,0.43754180093364275
42,0.02168222816544818,1.0240673112759198,0.6040004373841573,0.43621900527974716
43,0.05977318600188243,1.0153598294124886,0.5982262762805686,0.43161645943195903
44,-0.12158789188722713,0.9904336869433552,0.5819452124361243,0.4187883783444442
45,0.2240391124523187,1.0024735591314262,0.5889871380956198,0.42383404417422094
46,0.16341814265220622,1.0397584666372544,0.6123901265547332,0.4416923720024287
47,-0.14711107499329548,1.0439287367907755,0.61417323371105,0.44252200805394987
48,-0.12625460813987335,1.0323099131640554,0.6064322620986684,0.4363299125965167
49,-0.06758986565884126,1.0544533937714633,0.6217313428315208,0.44889523048297036
50,0.04972359723359115,1.067921316592686,0.630468165209233,0.4557423756278938
51,0.06710850764411,1.0486343570836463,0.6180732182291001,0.44610020875029177
52,0.12276601878458657,1.056017491156004,0.623539911060545,0.45080144427974694
53,0.029451660898058844,1.0526355568012242,0.620737069933063,0.44822990225494797
54,-0.04792461356871276,1.0397177544135652,0.6123937641126816,0.4417137235729286
55,-0.023721668658355132,1.0535893559150231,0.6209917533508218,0.44820534767519093
56,-0.0741888141747509,1.0485869140847703,0.6189307069766822,0.4473191417197683
57,0.18993753479155753,1.0783080570672317,0.6384118854257975,0.4627103144557795
58,0.1276937746327166,1.0920533227314477,0.6461161133482016,0.46800165522446047
59,0.047778290847758295,1.0942978405983423,0.6473899081345372,0.46888772767714926
60,0.023551334290009066,1.083578794655206,0.6410607684464935,0.4643119868026321
61,-0.06324598823758851,1.0730105308482074,0.634622658063818,0.45952352579583766
62,-0.01268481155093129,1.0741846216242008,0.6347905343024971,0.4592895038450432
63,-0.0982710624066138,1.0518937986114538,0.620818885729891,0.44864066668234803
64,0.34684920371881267,1.044636013097014,0.6165760551063935,0.4456020572930697
65,0.12626359960033368,1.0997830358324325,0.6523600489284297,0.47365214748479156
66,0.10691668160129877,1.0988850737745972,0.6506020464474742,0.47155063109491496
67,-0.12954486882924135,1.1038794857100578,0.6536785325761466,0.4738610669622286
68,0.06488848017006316,1.0939278176831795,0.6474771298358585,0.4691575801959521
69,0.03150193431491314,1.0879703552455706,0.6428511356090061,0.46506339568104516
70,-0.05440685159999181,1.0797213987772614,0.6375885671197158,0.46099363834417223
71,0.03926152967299609,1.072609954426849,0.6320979823888027,0.45615045088522266
72,0.09932707380606413,1.061095139400494,0.6248595005050629,0.4506200048962827
73,-0.010480587492434135,1.0598845761213165,0.6253891970996882,0.45184478913529996
74,-0.0883670353011057,1.0471495203027,0.6170361952344247,0.44524204974858117
75,0.08853888008930969,1.067581487221495,0.6294740511056072,0.45448692973108246
76,0.12937598788666815,1.0569351596527101,0.6233803619374566,0.45021163719972257
77,0.0668306739280066,1.0502701047293141,0.619180550625464,0.44699648363942424
78,-0.16171297635303788,1.0465184676754045,0.6184304161892957,0.44744519738427097
79,0.006400462733408416,1.0628639001718276,0.6288146111672163,0.4554483786947662
80,-0.13755920318254064,1.0760802423888065,0.636442186622203,0.46084371126343054
81,0.08858972735038208,1.0826805311330738,0.6399926507297393,0.46317602660223073
82,0.003545324240019356,1.0866309457139667,0.643074264557862,0.4659106275055716
83,-0.1542870199702685,1.0767964394985645,0.6374771774380724,0.46200603338743595
84,0.16061195072513096,1.0569091511568431,0.6249200938483809,0.4523767508869373
85,0.15661561581769814,1.0593121508955945,0.6256993535477521,0.45250746282854676
86,0.10544556888117275,1.0507443132978533,0.619982711214171,0.4479296335134694
87,0.11230435542136742,1.0700507186313524,0.6331734135447952,0.4586776261901731
88,0.09491988914898744,1.0703413074868855,0.6332744627520862,0.45870297022859885
89,0.017544332758433458,1.036351008704464,0.6116112892401708,0.44196344783074154
90,-0.030536219860010747,1.0343462053709893,0.6102033799395651,0.44079394755944445
91,-0.14994669521597218,1.0220496674337116,0.6019231269837148,0.4341178631010532
92,-0.29911622686786504,1.0511857089786318,0.619143358322936,0.44657872914571034
93,-0.07174922245781735,1.0948280408708746,0.6470057004288521,0.4681382907909492
94,-0.07738641980014604,1.0800658670749304,0.6372617951711496,0.46039876229885573
95,0.1511378393303775,1.0712523009273343,0.6320484743214686,0.4566234370388174
96,0.07686261130632789,1.0665580981094207,0.6294739270992624,0.45489551418411045
97,-0.11758484625657985,1.0246485355017696,0.6023907024515417,0.43373416619553806
98,-0.004958778037685563,1.0285010046122236,0.604645004579853,0.4353501348544148
99,0.2552455682008621,1.007021394602234,0.5911987518123141,0.4251125335338643
100,0.30947491736979166,1.0522181333130192,0.6196346788451,0.446853924145548
101,0.02401822068284023,1.0715183330451015,0.6321547205314084,0.456665862199987
102,0.06947634388956526,1.0508522410227557,0.6191424772939692,0.4467106886580107
103,0.12814884013375932,1.0456202672653543,0.61628011482897,0.4447947868660147
104,-0.03295065824056999,1.0512075803765442,0.6199528784430199,0.4477028487708133
105,0.15984251833799465,1.0417829076636504,0.6148629748206724,0.44434432129606727
106,0.027558378135212953,1.0392480476976853,0.6132512290109547,0.4431012820537019
107,-0.13226949618991934,1.0302559760161893,0.6079537189622349,0.4392794390481894
108,-0.12704025921338644,1.036350468388579,0.6111932401879261,0.44137863910746267
109,-0.04184723981828364,1.0463569905070897,0.6166372698763838,0.4450003363020777
110,0.020850945269079577,1.0395458061529044,0.6131977717286061,0.4429075435849776
111,-0.5177180577210847,1.0384576050088552,0.6131552036093013,0.4432826180298719
112,-0.7965730982578878,1.1007625367529823,0.649711234628067,0.4695541260183149
113,-0.2824286890783801,1.1804088610020949,0.698439789213083,0.5059336285972617
114,-0.512688573406244,1.2133408554391611,0.7196038703726466,0.5223974168622976
115,-0.44489628609074766,1.2315932896560238,0.7308069575333794,0.5307848819923743
116,0.2749207174098408,1.267833149259563,0.7540069400864334,0.5487765289637001
117,-0.1676550405697951,1.2718571526680866,0.7568992363533226,0.55121680328659
118,0.17837007659395845,1.2873288955636009,0.7669528213568517,0.55910628931687
119,-0.024256065928925097,1.2886663644264114,0.7682119579116656,0.5603341386942544
120,-0.13760632947625742,1.2771364028590526,0.761150755566772,0.555057830300004
121,-0.15601862503860744,1.2979451552255759,0.7738541274819775,0.5645237835459536
122,0.02632632457271076,1.2770324682647227,0.7605713685348596,0.5542885399554688
123,-0.14792531706401799,1.2911037738701014,0.7693536735297737,0.5609583334623822
124,-0.28892231675502406,1.3127008736442827,0.7828445565947385,0.571211463843303
125,-0.31672590522613625,1.314688561356557,0.783891538607421,0.5718827129446897
126,-0.05401533179572576,1.3399932259310081,0.7993869063872777,0.583460090598626
127,-0.022132268574335708,1.3195211103640816,0.7865264566159601,0.5736398619617568
128,-0.20403405246927375,1.3261229662914047,0.7907698677163876,0.5769412724542102
129,-0.04372951320827385,1.327105646819267,0.7914881810613827,0.5775539933154852
130,0.16133122761259497,1.3272332487346001,0.7916626558409242,0.577747189867136
131,-0.11211159646432027,1.3180493161988052,0.7859538326982218,0.5734263810310385
132,0.17854733940029915,1.3201915385047969,0.7873585923738843,0.5745365863299328
133,0.15179531976188448,1.3302805518492096,0.7935566788077739,0.5791805742860896
134,-0.0018746866872821647,1.3434942377745418,0.8015883634580052,0.5851424846952621
135,0.03422772538237072,1.3465472770033198,0.8035382071348921,0.5866516944133875
136,0.022154932077039377,1.3473170597108988,0.8040590325736201,0.5870730823346705
137,0.051151098338548424,1.3437602388754402,0.8019264449070889,0.5855093561889715
138,-0.049600437387786835,1.3379980510009233,0.7984051441029089,0.5828831015434233
139,-0.004158647965734966,1.3376941524342647,0.7982922041403754,0.5828464335034433
140,-0.013078322150826762,1.3346625066917333,0.7964672110037481,0.5815033967286579
141,0.048204972049437356,1.3270064649472026,0.7918189075500403,0.5780564320835883
