Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
51,1.0726163,2.1388438,1.4423069,1.0709858,1.0220728,10,MAP,Normal,Sequential RNN
52,-0.3372701,2.19527,1.4907805,1.1152197,1.0337425,10,MAP,Normal,Sequential RNN
53,0.53532124,2.6190536,1.8487309,1.4380747,1.1303437,10,MAP,Normal,Sequential RNN
54,-0.6336352,2.4805806,1.7006882,1.2849305,1.1443857,10,MAP,Normal,Sequential RNN
55,1.2280352,3.5229704,2.5274074,1.9966766,1.4608531,10,MAP,Normal,Sequential RNN
56,0.045347773,2.4215698,1.7315944,1.3637712,1.0124449,10,MAP,Normal,Sequential RNN
57,0.6162381,2.8745115,2.012494,1.552956,1.2648928,10,MAP,Normal,Sequential RNN
58,0.6530723,2.7805853,1.8869888,1.4106158,1.3112311,10,MAP,Normal,Sequential RNN
59,-0.59309906,2.591058,1.8501008,1.4550992,1.0872538,10,MAP,Normal,Sequential RNN
60,-0.68456143,2.2703502,1.4902792,1.0744263,1.1446478,10,MAP,Normal,Sequential RNN
61,0.4172992,2.808898,2.0184317,1.597037,1.1599015,10,MAP,Normal,Sequential RNN
62,-0.013669756,2.530462,1.736243,1.3128479,1.1654083,10,MAP,Normal,Sequential RNN
63,-0.24165452,2.336991,1.6308408,1.2543948,1.0361793,10,MAP,Normal,Sequential RNN
64,0.19794986,2.5465684,1.6682194,1.1999749,1.2888575,10,MAP,Normal,Sequential RNN
65,0.49223167,2.3760953,1.6981137,1.3366842,0.9948457,10,MAP,Normal,Sequential RNN
66,1.428692,2.0229278,1.3315655,0.96300286,1.01448,10,MAP,Normal,Sequential RNN
67,0.42988393,2.3523948,1.6263876,1.2393558,1.0653168,10,MAP,Normal,Sequential RNN
68,0.38834643,2.4675622,1.708496,1.3038406,1.1138263,10,MAP,Normal,Sequential RNN
69,0.3540232,2.4252152,1.658349,1.2495356,1.1252717,10,MAP,Normal,Sequential RNN
70,0.7485424,2.124289,1.3903905,0.999152,1.0768961,10,MAP,Normal,Sequential RNN
71,-0.07122631,2.5544438,1.7841702,1.37354,1.1302719,10,MAP,Normal,Sequential RNN
72,-0.9662901,2.5683072,1.826218,1.4306132,1.0889146,10,MAP,Normal,Sequential RNN
73,0.06721358,2.7272978,1.8878562,1.4403529,1.2317663,10,MAP,Normal,Sequential RNN
74,-0.5130718,2.423048,1.686297,1.2935379,1.0810817,10,MAP,Normal,Sequential RNN
75,-0.14985932,2.7045717,1.9418999,1.5353223,1.1191169,10,MAP,Normal,Sequential RNN
76,-0.376974,2.6326647,1.7962238,1.3503202,1.2273631,10,MAP,Normal,Sequential RNN
77,-0.17880568,3.1672912,2.2039561,1.6904058,1.4135629,10,MAP,Normal,Sequential RNN
78,-0.20153013,2.89481,2.1194758,1.7061481,1.1376972,10,MAP,Normal,Sequential RNN
79,0.26438794,2.5500188,1.766175,1.3483108,1.1501839,10,MAP,Normal,Sequential RNN
80,-0.10648799,2.5815048,1.8412901,1.4466842,1.0861645,10,MAP,Normal,Sequential RNN
81,1.08941,3.0294983,2.0897026,1.5887009,1.3790222,10,MAP,Normal,Sequential RNN
82,1.2561438,2.3674178,1.6120465,1.209361,1.1084044,10,MAP,Normal,Sequential RNN
83,-1.4593849,2.3893127,1.689845,1.3169612,1.0263737,10,MAP,Normal,Sequential RNN
84,1.0475757,3.1771927,2.227368,1.7210202,1.3937382,10,MAP,Normal,Sequential RNN
85,1.5543125,2.1973736,1.5157838,1.1524307,1.0001403,10,MAP,Normal,Sequential RNN
86,-0.5701273,2.1875048,1.4856782,1.1115371,1.029835,10,MAP,Normal,Sequential RNN
87,-0.101953335,2.7604609,1.8697604,1.3949312,1.3069818,10,MAP,Normal,Sequential RNN
88,0.08540856,2.4176667,1.6502988,1.2412177,1.126008,10,MAP,Normal,Sequential RNN
89,0.5697405,3.7197595,2.651024,2.0812855,1.5682234,10,MAP,Normal,Sequential RNN
90,-1.037862,2.2441525,1.5609317,1.1967092,1.0025334,10,MAP,Normal,Sequential RNN
91,-2.9167776,3.4192455,2.4392,1.9167411,1.4380834,10,MAP,Normal,Sequential RNN
92,0.79883194,3.3202105,2.4303403,1.955954,1.305763,10,MAP,Normal,Sequential RNN
93,0.1252569,2.6494517,1.8875239,1.481343,1.1180252,10,MAP,Normal,Sequential RNN
94,0.531253,3.2999067,2.3077154,1.7787819,1.4559056,10,MAP,Normal,Sequential RNN
95,-1.272578,3.661723,2.615196,2.0572965,1.5356358,10,MAP,Normal,Sequential RNN
96,-1.1253556,3.5474942,2.6419904,2.1592698,1.3287034,10,MAP,Normal,Sequential RNN
97,0.08013118,2.944133,2.1833904,1.7778414,1.116286,10,MAP,Normal,Sequential RNN
98,1.272962,2.5888293,1.7552217,1.3108287,1.2232056,10,MAP,Normal,Sequential RNN
99,2.334319,2.2937493,1.4859142,1.0552603,1.1853881,10,MAP,Normal,Sequential RNN
100,-0.11681306,1.456386,0.84427893,0.51796687,0.8981838,10,MAP,Normal,Sequential RNN
101,-0.72659785,2.3906887,1.6768277,1.296271,1.0474938,10,MAP,Normal,Sequential RNN
102,-0.06076961,2.9996884,2.1861994,1.7525316,1.1936842,10,MAP,Normal,Sequential RNN
103,0.7459374,3.081642,2.1762686,1.6936172,1.3285123,10,MAP,Normal,Sequential RNN
104,-0.58191746,1.8935963,1.2396463,0.89102805,0.9595825,10,MAP,Normal,Sequential RNN
105,-0.10802609,2.7761855,1.9387182,1.4922676,1.2288691,10,MAP,Normal,Sequential RNN
106,-0.49946323,2.829326,2.0506914,1.635604,1.1425402,10,MAP,Normal,Sequential RNN
107,-0.28637996,2.9077349,2.091919,1.6570107,1.1970986,10,MAP,Normal,Sequential RNN
108,0.33861047,2.7466912,1.9437501,1.5157052,1.1782067,10,MAP,Normal,Sequential RNN
109,-0.8610492,2.6181095,1.7906139,1.3494792,1.214237,10,MAP,Normal,Sequential RNN
110,1.9129384,2.6546748,1.8825561,1.4709425,1.1329789,10,MAP,Normal,Sequential RNN
111,-1.80998,2.3397017,1.685806,1.3372166,0.95950276,10,MAP,Normal,Sequential RNN
112,-2.557408,3.386149,2.5201623,2.0585082,1.2707175,10,MAP,Normal,Sequential RNN
113,-1.0920329,3.2019773,2.359623,1.910567,1.2360402,10,MAP,Normal,Sequential RNN
114,-1.1055611,3.334448,2.360968,1.8420097,1.4284492,10,MAP,Normal,Sequential RNN
115,-2.1551776,3.232901,2.402818,1.9603037,1.218034,10,MAP,Normal,Sequential RNN
116,3.4939167,4.555996,3.3425272,2.6956313,1.7806003,10,MAP,Normal,Sequential RNN
117,0.09981639,1.7685989,0.89662457,0.4317782,1.2795037,10,MAP,Normal,Sequential RNN
118,5.354388,2.925391,2.1780634,1.779666,1.0966014,10,MAP,Normal,Sequential RNN
119,1.982545,1.3911167,0.52943873,0.07008142,1.2643951,10,MAP,Normal,Sequential RNN
120,0.24180327,2.9182105,2.1055453,1.6723166,1.1924756,10,MAP,Normal,Sequential RNN
121,-0.077168286,3.494164,2.4787164,1.9373852,1.4900308,10,MAP,Normal,Sequential RNN
122,1.0184432,3.3961484,2.46444,1.9677498,1.3671552,10,MAP,Normal,Sequential RNN
123,0.69017124,2.7978725,1.8329772,1.318595,1.4158524,10,MAP,Normal,Sequential RNN
124,0.7267854,3.6677425,2.6940546,2.1749852,1.4287544,10,MAP,Normal,Sequential RNN
125,3.3317413,2.505238,1.6924373,1.2591363,1.1926744,10,MAP,Normal,Sequential RNN
126,-0.959853,1.9583877,1.195825,0.7893055,1.118957,10,MAP,Normal,Sequential RNN
127,2.6474726,2.020849,1.4115871,1.086792,0.8940088,10,MAP,Normal,Sequential RNN
128,1.0098984,1.99115,1.2888231,0.9144152,1.0305691,10,MAP,Normal,Sequential RNN
129,-2.6329286,3.2429888,2.3132036,1.8175385,1.3643332,10,MAP,Normal,Sequential RNN
130,-2.3378367,3.4611375,2.5262456,2.027858,1.3718265,10,MAP,Normal,Sequential RNN
131,-6.987029,2.7198637,2.0041087,1.6225425,1.0502727,10,MAP,Normal,Sequential RNN
132,0.56700623,3.484864,2.5830784,2.10234,1.3232474,10,MAP,Normal,Sequential RNN
133,1.4482702,1.4321527,0.732687,0.35980433,1.0263708,10,MAP,Normal,Sequential RNN
134,2.6030035,1.7684699,1.2287153,0.9409742,0.7920163,10,MAP,Normal,Sequential RNN
135,4.994613,1.6407923,1.0278528,0.701097,0.8994053,10,MAP,Normal,Sequential RNN
136,4.0116587,1.9171301,1.5185,1.3059918,0.58493537,10,MAP,Normal,Sequential RNN
137,4.817935,1.2083482,0.7037862,0.4348061,0.7403759,10,MAP,Normal,Sequential RNN
138,-0.31998718,1.5831066,0.9513929,0.6146287,0.9269539,10,MAP,Normal,Sequential RNN
139,2.1117415,2.7733364,2.0505035,1.6651641,1.0606587,10,MAP,Normal,Sequential RNN
140,3.4558122,1.5154798,0.7276455,0.30765393,1.1560396,10,MAP,Normal,Sequential RNN
141,-0.27358633,2.260215,1.5200278,1.1254368,1.086124,10,MAP,Normal,Sequential RNN
142,-0.9073184,2.2249362,1.4699515,1.067472,1.1078373,10,MAP,Normal,Sequential RNN
143,1.0910953,2.061585,1.4589304,1.1376575,0.8843134,10,MAP,Normal,Sequential RNN
144,-1.8722385,1.2726365,0.62892586,0.28576604,0.94455785,10,MAP,Normal,Sequential RNN
145,-0.38909814,1.3849994,0.8326256,0.5381572,0.8105333,10,MAP,Normal,Sequential RNN
146,3.9451084,2.834672,2.086994,1.6884093,1.097116,10,MAP,Normal,Sequential RNN
147,5.54355,2.3371823,1.5192695,1.0832433,1.2001756,10,MAP,Normal,Sequential RNN
148,3.9703553,2.8880296,2.0366564,1.5827925,1.2492743,10,MAP,Normal,Sequential RNN
149,0.92096823,3.925727,2.824749,2.2378216,1.6155354,10,MAP,Normal,Sequential RNN
150,-0.0627384,1.5929453,0.9679989,0.63484234,0.9170237,10,MAP,Normal,Sequential RNN
151,-0.3539571,3.0434725,2.2281463,1.7934988,1.1963804,10,MAP,Normal,Sequential RNN
152,-1.112375,3.6054635,2.618056,2.091673,1.4488859,10,MAP,Normal,Sequential RNN
153,2.6821675,3.1509116,2.2117784,1.7111299,1.37805,10,MAP,Normal,Sequential RNN
154,1.4346691,2.3207464,1.6455284,1.2855722,0.9907904,10,MAP,Normal,Sequential RNN
155,0.6920634,3.0742023,1.9959795,1.421183,1.5821452,10,MAP,Normal,Sequential RNN
156,-3.407704,2.1145773,1.3339618,0.91781867,1.1454469,10,MAP,Normal,Sequential RNN
157,-4.0186677,2.836721,1.974383,1.5146738,1.2653635,10,MAP,Normal,Sequential RNN
158,-0.44668287,4.503527,3.372137,2.7689974,1.6601608,10,MAP,Normal,Sequential RNN
159,-1.9358729,3.8470829,2.8163052,2.2668014,1.512526,10,MAP,Normal,Sequential RNN
160,0.12917544,5.0311666,3.638569,2.8961806,2.0434473,10,MAP,Normal,Sequential RNN
161,-0.19004357,3.2147284,2.3458457,1.8826475,1.2749671,10,MAP,Normal,Sequential RNN
162,-0.9280753,2.0159006,1.3378145,0.9763293,0.9949989,10,MAP,Normal,Sequential RNN
163,-3.9549198,3.5055542,2.4970927,1.9594857,1.4797798,10,MAP,Normal,Sequential RNN
164,-0.91804785,4.3512845,3.0964267,2.4274666,1.8413329,10,MAP,Normal,Sequential RNN
165,2.8616512,2.5606735,1.7201408,1.2720559,1.2333674,10,MAP,Normal,Sequential RNN
166,0.3637022,2.8912122,2.0551085,1.6093847,1.2268685,10,MAP,Normal,Sequential RNN
167,1.2236842,3.477841,2.5491774,2.0541105,1.362687,10,MAP,Normal,Sequential RNN
168,0.6528648,2.6276295,1.8367614,1.4151524,1.1604913,10,MAP,Normal,Sequential RNN
169,-0.54199785,3.2109034,2.2913451,1.8011318,1.3493266,10,MAP,Normal,Sequential RNN
170,-2.3471987,2.75664,1.9515902,1.5224211,1.1813009,10,MAP,Normal,Sequential RNN
171,-1.8912847,2.151109,1.4183793,1.0277637,1.0751811,10,MAP,Normal,Sequential RNN
172,-1.3540112,3.4878066,2.560589,2.066293,1.3605653,10,MAP,Normal,Sequential RNN
173,-0.49815148,3.3526993,2.429936,1.9380143,1.3540294,10,MAP,Normal,Sequential RNN
174,-0.91465086,3.2576573,2.3462367,1.8603618,1.3373857,10,MAP,Normal,Sequential RNN
175,2.3441048,3.794044,2.816635,2.2955816,1.4342148,10,MAP,Normal,Sequential RNN
176,-0.9666311,2.879508,2.0262308,1.5713519,1.252068,10,MAP,Normal,Sequential RNN
177,3.171264,3.0456393,2.0769079,1.5604807,1.4214814,10,MAP,Normal,Sequential RNN
178,1.3386765,2.0360296,1.3511906,0.9861054,1.004908,10,MAP,Normal,Sequential RNN
179,-1.408349,3.1696346,2.238309,1.7418225,1.3665937,10,MAP,Normal,Sequential RNN
180,-0.37487364,2.5071032,1.7172883,1.2962408,1.158946,10,MAP,Normal,Sequential RNN
181,-2.583527,3.0772495,2.1681328,1.6834859,1.334005,10,MAP,Normal,Sequential RNN
182,-1.1277493,2.673424,1.826284,1.3746768,1.2430627,10,MAP,Normal,Sequential RNN
183,-1.2289957,2.8525937,1.9962157,1.5396838,1.256618,10,MAP,Normal,Sequential RNN
184,2.4112399,3.0011017,2.0092797,1.4805431,1.4553635,10,MAP,Normal,Sequential RNN
185,0.8716205,2.884584,1.9343784,1.4278272,1.3942972,10,MAP,Normal,Sequential RNN
186,-0.24995637,3.1146553,2.279498,1.8342791,1.2254792,10,MAP,Normal,Sequential RNN
187,-3.7688327,3.230871,2.3485003,1.8781116,1.2947589,10,MAP,Normal,Sequential RNN
188,-1.630943,4.020522,3.0151324,2.4791627,1.4752724,10,MAP,Normal,Sequential RNN
189,-0.32039422,2.5331018,1.7845457,1.3854932,1.0984043,10,MAP,Normal,Sequential RNN
190,2.6634412,4.1317935,2.95303,2.3246357,1.7296746,10,MAP,Normal,Sequential RNN
191,1.1392214,1.6146247,0.8865726,0.49845067,1.0683174,10,MAP,Normal,Sequential RNN
192,-0.7455985,2.3161018,1.6156821,1.2422911,1.0277703,10,MAP,Normal,Sequential RNN
193,2.3251727,3.5850391,2.606696,2.0851448,1.4355854,10,MAP,Normal,Sequential RNN
194,-1.5246449,2.2290611,1.5423872,1.176324,1.0076003,10,MAP,Normal,Sequential RNN
195,-0.6714007,3.7232628,2.7710688,2.2634575,1.3972151,10,MAP,Normal,Sequential RNN
196,-0.37831566,2.2170386,1.5516527,1.1969378,0.97636336,10,MAP,Normal,Sequential RNN
197,0.31320554,3.3907447,2.4847474,2.0017636,1.3294278,10,MAP,Normal,Sequential RNN
198,0.7515447,3.1167977,2.2002277,1.7116077,1.3449417,10,MAP,Normal,Sequential RNN
199,-2.0841825,3.646721,2.6526954,2.1227841,1.4585971,10,MAP,Normal,Sequential RNN
200,1.0974066,3.1474352,2.1480615,1.6152991,1.4664446,10,MAP,Normal,Sequential RNN
201,1.1529373,2.3961608,1.6083102,1.1883099,1.1560636,10,MAP,Normal,Sequential RNN
202,0.45382905,2.22593,1.5061072,1.1223725,1.0562418,10,MAP,Normal,Sequential RNN
203,0.9786657,1.7525913,1.1558756,0.83776855,0.8755991,10,MAP,Normal,Sequential RNN
204,0.1499807,1.8382131,1.2722938,0.9706043,0.83040947,10,MAP,Normal,Sequential RNN
205,-0.29013103,3.3971534,2.5062256,2.031275,1.3073153,10,MAP,Normal,Sequential RNN
206,0.79920566,3.332173,2.3756506,1.865732,1.4035666,10,MAP,Normal,Sequential RNN
207,-2.615769,2.8099232,2.0360463,1.6234956,1.1355587,10,MAP,Normal,Sequential RNN
208,0.7752567,3.4685614,2.3696246,1.7837855,1.61254,10,MAP,Normal,Sequential RNN
209,0.66434854,1.9243454,1.2950156,0.9595221,0.92345583,10,MAP,Normal,Sequential RNN
210,1.5384122,2.5961921,1.7337337,1.2739602,1.2655404,10,MAP,Normal,Sequential RNN
211,-0.980292,1.8750768,1.2156768,0.8641531,0.9675797,10,MAP,Normal,Sequential RNN
212,2.2396538,3.3394592,2.3615477,1.8402268,1.4349519,10,MAP,Normal,Sequential RNN
213,-0.70766944,2.164902,1.453946,1.074938,1.043231,10,MAP,Normal,Sequential RNN
214,-1.098882,3.0767126,2.1641812,1.677714,1.3390157,10,MAP,Normal,Sequential RNN
215,-0.97390705,2.2038715,1.5106329,1.1410698,1.0172335,10,MAP,Normal,Sequential RNN
216,0.39073476,2.8514001,1.978278,1.5128199,1.2811878,10,MAP,Normal,Sequential RNN
217,-0.8376407,2.3572452,1.6606846,1.2893507,1.0221077,10,MAP,Normal,Sequential RNN
218,0.46305245,3.2409532,2.4361746,2.0071502,1.1809028,10,MAP,Normal,Sequential RNN
219,1.5438651,2.9257288,2.0702536,1.6142031,1.2552931,10,MAP,Normal,Sequential RNN
220,-0.22161372,2.0040433,1.3210012,0.9568741,1.0022712,10,MAP,Normal,Sequential RNN
221,0.57134753,2.4656472,1.6242759,1.175744,1.2345979,10,MAP,Normal,Sequential RNN
222,-2.205987,3.3204122,2.4098625,1.9244521,1.3361075,10,MAP,Normal,Sequential RNN
223,1.3607223,3.1103122,2.1478155,1.6347119,1.4123331,10,MAP,Normal,Sequential RNN
224,0.8630549,2.1868553,1.4878789,1.1152571,1.0256528,10,MAP,Normal,Sequential RNN
225,-0.4390092,2.5009203,1.8041753,1.4327431,1.0223786,10,MAP,Normal,Sequential RNN
226,-1.1066496,2.311529,1.5436691,1.134326,1.1267295,10,MAP,Normal,Sequential RNN
227,1.5264084,3.2186327,2.4369948,2.0203066,1.146947,10,MAP,Normal,Sequential RNN
228,-1.0229518,2.5743976,1.773994,1.3473017,1.1744834,10,MAP,Normal,Sequential RNN
229,-1.0595821,2.5049922,1.747335,1.3434305,1.1117591,10,MAP,Normal,Sequential RNN
230,1.3275722,2.4257236,1.7003745,1.3136938,1.0643507,10,MAP,Normal,Sequential RNN
231,0.7407931,2.1699455,1.395907,0.9832701,1.135796,10,MAP,Normal,Sequential RNN
232,0.26391786,2.9252167,2.1308181,1.7073274,1.1656713,10,MAP,Normal,Sequential RNN
233,1.4612138,2.2474957,1.56398,1.1996002,1.0029663,10,MAP,Normal,Sequential RNN
234,0.009318048,2.68181,1.8714228,1.4394085,1.1891326,10,MAP,Normal,Sequential RNN
235,-0.28257856,2.7058506,1.9305241,1.5172005,1.137686,10,MAP,Normal,Sequential RNN
236,-0.95753264,2.7113106,1.9219306,1.501115,1.1583077,10,MAP,Normal,Sequential RNN
237,-0.046891093,3.6913676,2.6312675,2.066132,1.5555525,10,MAP,Normal,Sequential RNN
238,-3.1536167,2.8429132,2.0383608,1.6094571,1.1805708,10,MAP,Normal,Sequential RNN
239,0.45753333,2.03568,1.3361521,0.96323633,1.0264621,10,MAP,Normal,Sequential RNN
240,-1.2990831,3.0489504,2.2060058,1.7566353,1.2369063,10,MAP,Normal,Sequential RNN
241,0.6777133,3.111347,2.1864893,1.6934513,1.3571024,10,MAP,Normal,Sequential RNN
242,-1.0282063,2.2225778,1.5007907,1.1160088,1.0591241,10,MAP,Normal,Sequential RNN
243,1.3037466,2.9989736,2.094227,1.61191,1.3275924,10,MAP,Normal,Sequential RNN
244,-2.8672915,2.93032,2.0983796,1.6548754,1.2207592,10,MAP,Normal,Sequential RNN
245,2.0171251,3.2125514,2.223426,1.6961269,1.4514068,10,MAP,Normal,Sequential RNN
246,-0.8867611,1.6816059,0.96554166,0.58381045,1.0507269,10,MAP,Normal,Sequential RNN
247,-0.37027502,3.1532164,2.3109555,1.8619494,1.235903,10,MAP,Normal,Sequential RNN
248,2.0394237,3.671868,2.59863,2.0264907,1.5748309,10,MAP,Normal,Sequential RNN
249,0.802866,3.354175,2.4101822,1.9069431,1.3851811,10,MAP,Normal,Sequential RNN
