Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
103,0.3721366,1.1772995,0.6438529,0.43078578,0.39518026,15,5.0,MAP,t-Distribution,Sequential RNN
104,-0.09482749,1.2720532,0.70601034,0.47992378,0.41932777,15,5.0,MAP,t-Distribution,Sequential RNN
105,-0.49435315,1.3275375,0.78035975,0.56180817,0.40535244,15,5.0,MAP,t-Distribution,Sequential RNN
106,-0.07654231,1.1462103,0.69707644,0.5176851,0.332721,15,5.0,MAP,t-Distribution,Sequential RNN
107,-0.35309255,1.2307572,0.7232811,0.520587,0.3759412,15,5.0,MAP,t-Distribution,Sequential RNN
108,-0.2755468,1.3757224,0.7188924,0.45654398,0.48658344,15,5.0,MAP,t-Distribution,Sequential RNN
109,-0.1371322,1.2136476,0.56690395,0.30858424,0.47911134,15,5.0,MAP,t-Distribution,Sequential RNN
110,0.09103752,1.059182,0.62744534,0.45500275,0.319833,15,5.0,MAP,t-Distribution,Sequential RNN
111,-1.4478017,1.4087843,0.79607713,0.5513521,0.45389694,15,5.0,MAP,t-Distribution,Sequential RNN
112,-1.9600648,3.1454978,1.9323297,1.447771,0.8987218,15,5.0,MAP,t-Distribution,Sequential RNN
113,-2.1024568,4.2252254,2.7579327,2.1718724,1.0869789,15,5.0,MAP,t-Distribution,Sequential RNN
114,-2.5378404,1.4015907,0.91806185,0.72493273,0.3582009,15,5.0,MAP,t-Distribution,Sequential RNN
115,-3.5159402,3.1354349,1.9453341,1.4699887,0.8816334,15,5.0,MAP,t-Distribution,Sequential RNN
116,6.2486577,2.7857594,1.5732977,1.0890211,0.89819854,15,5.0,MAP,t-Distribution,Sequential RNN
117,-0.64332783,0.8567773,0.2321941,-0.017274428,0.4626948,15,5.0,MAP,t-Distribution,Sequential RNN
118,5.0559278,2.0782642,1.4019561,1.1318277,0.501013,15,5.0,MAP,t-Distribution,Sequential RNN
119,-0.8995106,0.9524811,0.21636578,-0.07765046,0.5453184,15,5.0,MAP,t-Distribution,Sequential RNN
120,-0.21873967,2.3374152,1.4937565,1.1567857,0.6249872,15,5.0,MAP,t-Distribution,Sequential RNN
121,-0.029437646,2.040852,1.1052421,0.7315445,0.6931052,15,5.0,MAP,t-Distribution,Sequential RNN
122,-1.7940111,3.3385625,2.0205905,1.4941716,0.97636104,15,5.0,MAP,t-Distribution,Sequential RNN
123,-5.582588,1.2376549,0.51217514,0.22240694,0.5374395,15,5.0,MAP,t-Distribution,Sequential RNN
124,-4.921467,3.0834014,1.8667506,1.3808008,0.90130186,15,5.0,MAP,t-Distribution,Sequential RNN
125,-2.5892467,3.3534315,2.1763084,1.7061466,0.8720194,15,5.0,MAP,t-Distribution,Sequential RNN
126,-1.9387321,-0.017283615,-0.4836808,-0.6699673,0.3455097,15,5.0,MAP,t-Distribution,Sequential RNN
127,3.6221786,3.7103038,2.2235513,1.6297184,1.1013948,15,5.0,MAP,t-Distribution,Sequential RNN
128,-0.43944126,0.73787683,0.3517214,0.19748475,0.28606611,15,5.0,MAP,t-Distribution,Sequential RNN
129,1.8793674,3.4709642,2.1413457,1.6102749,0.9849889,15,5.0,MAP,t-Distribution,Sequential RNN
130,-3.2147186,0.5753199,0.13097751,-0.04649995,0.32917136,15,5.0,MAP,t-Distribution,Sequential RNN
131,-7.6842275,1.7537758,1.0298091,0.7406452,0.53631866,15,5.0,MAP,t-Distribution,Sequential RNN
132,4.6882935,2.9048374,1.7868354,1.3402874,0.8282223,15,5.0,MAP,t-Distribution,Sequential RNN
133,1.7281009,1.2964523,0.76984304,0.55950683,0.3901152,15,5.0,MAP,t-Distribution,Sequential RNN
134,5.14855,1.129064,0.58757967,0.37130216,0.40113464,15,5.0,MAP,t-Distribution,Sequential RNN
135,0.04078173,0.13109763,-0.15417367,-0.2681156,0.21133061,15,5.0,MAP,t-Distribution,Sequential RNN
136,3.097104,2.9538386,1.9022635,1.4822475,0.77901286,15,5.0,MAP,t-Distribution,Sequential RNN
137,-0.2878646,0.38804528,0.080018185,-0.04301276,0.22818823,15,5.0,MAP,t-Distribution,Sequential RNN
138,1.0894661,1.724343,0.92949617,0.6120217,0.588827,15,5.0,MAP,t-Distribution,Sequential RNN
139,2.393403,1.6377959,0.89766514,0.60204506,0.54829305,15,5.0,MAP,t-Distribution,Sequential RNN
140,1.0192491,1.8796324,1.0626652,0.7363554,0.60521394,15,5.0,MAP,t-Distribution,Sequential RNN
141,1.534738,1.424013,0.7926766,0.5405107,0.46769762,15,5.0,MAP,t-Distribution,Sequential RNN
142,0.32336065,0.7391843,0.37769118,0.23330502,0.2677962,15,5.0,MAP,t-Distribution,Sequential RNN
143,0.67900604,2.7810757,1.9953645,1.6815389,0.58205926,15,5.0,MAP,t-Distribution,Sequential RNN
144,-2.9012165,1.0788994,0.3857777,0.10893379,0.5134685,15,5.0,MAP,t-Distribution,Sequential RNN
145,0.0662996,1.6476439,1.1658103,0.97335833,0.35694507,15,5.0,MAP,t-Distribution,Sequential RNN
146,4.5685573,0.7227326,0.18595882,-0.028437203,0.39764506,15,5.0,MAP,t-Distribution,Sequential RNN
147,0.25402,0.42656583,0.0946233,-0.037959863,0.24590492,15,5.0,MAP,t-Distribution,Sequential RNN
148,4.4665556,2.3617766,1.2483596,0.803643,0.8248257,15,5.0,MAP,t-Distribution,Sequential RNN
149,0.71487886,1.268596,0.61247855,0.3504147,0.48605558,15,5.0,MAP,t-Distribution,Sequential RNN
150,0.7054873,1.6501318,0.8814107,0.5743713,0.5694729,15,5.0,MAP,t-Distribution,Sequential RNN
151,-2.3753521,2.529432,1.6100137,1.2427833,0.6811103,15,5.0,MAP,t-Distribution,Sequential RNN
152,1.1786617,3.0192912,1.7881905,1.2964691,0.91200644,15,5.0,MAP,t-Distribution,Sequential RNN
153,0.96525156,1.1549443,0.56621504,0.3310672,0.43613395,15,5.0,MAP,t-Distribution,Sequential RNN
154,1.3714705,1.0257784,0.6525004,0.50340724,0.27652645,15,5.0,MAP,t-Distribution,Sequential RNN
155,-0.9396183,0.75336623,0.23473616,0.027587,0.38420412,15,5.0,MAP,t-Distribution,Sequential RNN
