Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,97.45158,15.237616,5.0,94,10,0.0037880833,Sequential RNN,82.21396,Yellow,10.843374
0.1,42.555286,1.4086198,5.0,25,10,1.2652692,Sequential RNN,41.146667,Red,24.096386
0.05,69.07369,16.667734,5.0,94,10,4.456106,Sequential RNN,52.40596,Red,17.670683
0.01,59.463913,5.5038147,5.0,91,10,0.008710116,Sequential LSTM,53.9601,Yellow,8.433735
0.1,19.528774,1.7576252,5.0,2,10,2.0433025,Sequential LSTM,17.771149,Red,18.875502
0.05,24.07211,3.1173353,5.0,18,10,0.01130733,Sequential LSTM,20.954773,Red,12.4498
