Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
-0.013643172,-0.13267693,-0.60638976,-0.1119316,-0.05197353,0.73958504,-0.13895518,0.93004745,0.13106635,0.38937557,-0.5629537,-0.0821824,0.77189916,0.91439223,-1.1756597,22,Sequential RNN
-0.052375898,-0.050464068,-0.88894904,-0.036717307,-0.32503495,1.0490463,-0.06826736,0.39348537,0.43125686,0.24155596,-0.7055723,0.042084128,1.8118544,-0.4094903,-0.432412,23,Sequential RNN
-0.023525935,-0.09312421,-0.76747954,-0.09066547,-0.26737815,0.93702435,-0.1059259,0.66189766,0.3188072,0.32616547,-0.67093855,0.017983023,1.4881546,-0.4490051,-0.2819898,24,Sequential RNN
-0.025284521,-0.08999961,-0.78160125,-0.07703574,-0.22381544,1.1443325,-0.10118757,0.6240682,0.19145268,0.37325332,-0.63833994,-0.047527075,1.43724,0.13524231,-0.92079794,25,Sequential RNN
-0.052464195,-0.13530505,-0.5730668,-0.14335273,-0.13040271,0.86276513,-0.16336584,1.0815275,0.15778032,0.3590567,-0.35798934,-0.011568115,0.85399103,-0.12036001,-0.62724566,26,Sequential RNN
0.021461012,-0.18284,-0.24389453,-0.12326216,0.031987656,1.0701889,-0.12880038,0.9965003,0.388027,0.3341281,-0.33631477,-0.09291809,-0.0146671785,0.5937309,-1.3133267,27,Sequential RNN
-0.03290613,0.0741934,-0.605924,0.04051948,-0.22030981,1.0571337,0.0720738,-0.21079485,0.60019827,0.4230579,-0.62350965,-0.0681059,1.1226387,0.18572016,-0.81398505,28,Sequential RNN
-0.020446818,-0.16460767,-0.45013767,-0.13144551,-0.17421097,1.0633705,-0.06955839,0.8017891,0.25523835,0.3423815,-0.62143433,-0.04783246,0.8846757,-0.5222133,-0.14556783,29,Sequential RNN
0.14151871,-0.25297076,-0.06105498,-0.15213618,0.02618511,1.0338207,-0.15993096,1.2620463,0.23177016,0.2553302,-0.495009,-0.0011330323,-0.106826715,-0.5046079,-0.21700159,30,Sequential RNN
0.04989881,-0.17097296,-0.40495482,-0.104110375,-0.15211868,1.1039722,-0.122859366,0.7803255,0.3493429,0.2649539,-0.40317565,0.03853301,0.6364819,-0.70056045,-0.1647557,31,Sequential RNN
0.07431831,-0.2516965,-0.3135134,-0.14285563,-0.01503612,0.6569779,-0.16715941,1.172167,0.3705709,0.554344,-0.40984806,-0.0055427807,0.19206649,0.11303408,-0.82782686,32,Sequential RNN
0.021355022,-0.1039257,-0.0980639,-0.023200827,-0.01479682,0.8933075,-0.035883527,0.24392606,0.5846704,0.5472462,-0.43396232,0.017880503,0.12702103,-0.12939467,-0.5961791,33,Sequential RNN
0.17480344,-0.21609867,-0.15913545,-0.117080316,0.08830384,0.43601802,-0.13983236,0.9104232,0.418266,0.78172094,0.2555595,0.33798158,-0.7265933,-0.5208923,-0.5234444,34,Sequential RNN
0.0633701,-0.14213946,-0.032963436,-0.05499898,0.1474542,1.6093892,0.050451465,0.34246895,0.1973653,0.09428722,-0.6179719,0.1258534,0.067634694,-0.029375644,-0.82082456,35,Sequential RNN
0.05528058,-0.19438912,-0.06395113,-0.08258667,0.13971166,1.1956962,-0.06974914,0.662905,-0.02654892,0.20886026,-0.23791765,-0.1121026,-0.30449754,1.8450944,-2.0158057,36,Sequential RNN
0.28076717,-0.08286888,0.6376556,-0.1649257,0.42464226,0.9371636,-0.09559631,0.7717263,0.050294586,0.028494045,-0.4741079,-0.2314818,-0.96381384,0.6819537,-0.7999033,37,Sequential RNN
0.08719454,-0.13994984,-0.3166934,-0.15937388,0.009719658,0.4838047,-0.17064774,1.3702388,-0.155932,0.5467978,-0.34998348,-0.102380425,0.17345403,0.25854638,-0.53479457,38,Sequential RNN
0.18386169,-0.13023618,0.3295105,-0.09427299,0.28225648,0.5946167,-0.122502476,0.928828,-0.39738005,0.45325348,-0.8095404,-0.16055481,-0.5796372,1.7628584,-1.241061,39,Sequential RNN
-0.1620002,-0.05721683,-1.1228982,-0.0036271086,-0.31987923,0.8381595,-0.15617669,0.65520155,-0.2499797,0.32306835,-0.76632667,-0.053071838,2.2565458,0.52535623,-0.7071553,40,Sequential RNN
0.16344498,-0.10500019,0.50931436,-0.1623243,0.34860635,0.9227867,-0.23492308,1.502182,-0.3330134,0.59194607,-0.5607416,-0.15965892,-1.1105618,0.48256725,-0.85462415,41,Sequential RNN
