Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,Model
0.12785302,-0.13318057,0.208075,-5.5611283e-5,0.063582726,0.4676648,0.043611154,0.054760955,-0.27124208,-0.36481446,-0.386646,-0.029430447,-0.062221285,0.25337508,-0.61307377,0.043403167,0.102669865,-0.023530293,-0.11534469,0.8219483,-0.13621633,0.43282756,0.057279326,0.032098815,0.330602,0.17377587,-0.17147818,0.12322177,-0.098525494,0.069009915,144,Sequential RNN
0.25019056,-0.15227416,0.2549387,-0.051259585,0.103851594,0.44970912,-0.040626522,0.16754356,-0.13223314,-0.21760823,0.58699363,-0.30610406,-0.32822907,-0.27558193,-0.21009836,-0.21592174,0.01520104,0.055935513,0.148356,0.5713762,-0.052274358,-0.06651512,0.3518312,0.0994703,0.008161504,0.17556497,-0.010200642,-0.012907792,-0.19734554,0.030056555,145,Sequential RNN
0.19899867,-0.075657256,0.29246286,-0.015526014,0.18866013,0.7237146,0.024661629,0.07867389,-0.84825045,0.37514564,0.040044166,-0.002139084,-0.49365506,0.43896005,-0.57701075,0.39789033,0.7653064,-0.3488761,0.18365861,-0.21329933,0.023150787,-0.20778157,0.07770372,-0.3639559,0.5768713,0.51530546,-0.22265208,-0.08103704,-0.61333907,0.16197136,146,Sequential RNN
-0.014190136,-0.05479454,-0.2476024,-0.05052425,0.11590466,-0.25704435,-0.054759115,0.11122823,-0.49668017,-0.12793097,1.1160299,-0.005042636,-0.11087642,0.6277273,-0.40284604,-0.049109392,0.6616254,-0.52214146,0.14381234,0.47168705,0.6065894,-0.0067290054,0.07091482,-0.1474946,-0.14921959,0.32929847,0.023252439,-0.015460637,-0.63796407,0.072340086,147,Sequential RNN
-0.05688022,-0.046756443,-0.46761036,-0.16232374,0.012013193,0.0023517571,-0.029967189,0.14910871,0.8783267,0.8384645,1.2679086,-0.26775575,-0.5513196,-0.1019069,-0.2452154,-0.0022551147,0.17538078,-0.8596476,0.8021982,-0.37224686,0.3300191,-0.08182518,0.18677527,-0.30884552,-0.091372944,-0.67203575,-0.09542205,0.074028365,0.5661257,0.13068575,148,Sequential RNN
-0.00053004274,0.0023132411,-0.22434206,0.02344359,-0.056811083,0.49970478,-0.0031644336,-0.03021126,0.17905548,0.2162035,0.592873,-0.15467417,-0.104548015,-0.106907606,-0.040095072,0.009317786,1.1164068,-0.30616885,0.058649026,0.013142868,0.028379688,-0.04233558,0.28457746,-0.114103585,0.048315153,-0.49615723,-0.11490478,0.02111458,-0.31931114,0.020768056,149,Sequential RNN
0.057120204,-0.0119134905,0.14211321,-0.06267769,0.100910604,-0.017309088,0.026255073,-0.022921257,-0.60795194,-0.52021146,0.68120515,0.1699962,-0.15376808,0.4209161,-0.70986533,0.26281455,-0.063464604,0.80513823,-0.15237224,0.9368557,-0.21713796,0.18260486,-0.19119295,-0.39944047,0.64062965,0.5912353,-0.17867962,0.056958545,-0.9278107,0.16196407,150,Sequential RNN
-0.056887012,0.0053080674,0.1793337,-0.2573787,0.18710646,-0.27311262,0.055688877,0.11328899,0.34910288,1.2516574,0.5273756,-0.72985506,-0.9767978,-0.077879295,-0.18071537,0.32887286,-0.035329327,-0.42301258,0.6009732,-0.747226,0.22489028,-0.14693719,0.7480655,-0.25699905,-0.06771336,-0.261425,-0.10959588,0.026597193,0.62980485,0.3727982,151,Sequential RNN
-0.03405942,-0.008671067,-0.017719032,-0.06760675,0.059006527,0.24293002,0.03452982,0.02351019,0.5995809,1.1994418,0.1568538,-0.22642128,-0.45135173,-0.17261589,-0.19769998,0.13740984,-0.09603726,-0.4253332,0.5578424,-0.7155258,0.020751692,0.063103154,0.19829595,-0.21011566,-0.12875123,-0.5142891,-0.12972578,0.06092386,0.849074,0.19266903,152,Sequential RNN
-0.11848508,0.05847166,0.2341133,-0.0054572923,0.061609894,-0.02803186,0.06654966,-0.11278227,-0.22732669,-0.60132205,0.15551141,0.22105627,-0.012908779,0.3693921,-0.200755,0.04899691,1.0681034,0.9098885,-0.24950993,1.1377234,-0.2279933,0.20112112,0.0646129,-0.024959683,0.1357905,-0.13122435,-0.049356762,0.17242105,-2.0093215,0.09407193,153,Sequential RNN
-0.022301195,-0.008547919,-0.25131145,-0.003982285,-0.048913524,-0.15598525,0.0029155274,-0.023356326,0.17096628,0.6356731,-0.017705293,0.25639984,0.2533802,0.2846998,-0.17743658,-0.07121766,-0.4099452,-0.64734167,-0.107908964,-0.34110782,0.018981583,0.18013574,-0.20125104,0.09164428,0.18094464,0.087760136,0.07922564,-0.035429455,1.174666,0.106349334,154,Sequential RNN
-0.006629956,0.02868424,-0.042413905,-0.011189414,-0.0071848403,0.46163803,-0.019780846,0.115002595,-0.08137855,0.19221196,0.031030374,-0.09276019,0.019705039,0.14857958,-0.22560884,0.00399667,-0.070864566,-0.48587176,-0.06222549,-0.099468224,0.056032322,0.021184301,0.1586631,-0.12004807,0.062073354,0.09536442,-0.110907964,-0.03386331,1.0511196,0.024910174,155,Sequential RNN
-0.027420802,0.0023538605,-0.12708265,-0.0462006,0.03230683,0.43447083,-0.0011826955,0.004635079,-0.44647282,-0.25269207,0.637273,-0.03848278,0.07398713,1.2508084,-0.9784772,0.07784645,-0.25742337,0.37142777,-0.042541865,0.33469567,-0.07388941,0.24744788,0.009083264,-0.719499,-0.29398862,0.50801903,-0.1676975,0.065870084,0.24546319,0.1773624,156,Sequential RNN
0.007630429,0.051907107,0.050649557,-0.028853916,0.016971568,0.997682,0.031710833,-0.18829162,0.3843515,-0.20743045,0.38196388,0.07990998,-0.11700215,-0.38365456,-0.15753393,0.035938922,-0.11799038,-0.07896932,0.3902586,0.648402,-0.050733034,0.024471221,-0.083729506,-0.39347145,-0.109640904,-0.096559726,-0.14760686,0.12435415,-0.21501419,0.15028028,157,Sequential RNN
-0.036605176,-0.076929905,-0.043842867,-0.00685367,0.042258073,0.26277655,0.05022655,-0.13614765,-0.48294938,-0.18291335,0.8320419,-0.06113842,-0.0717219,0.8376122,-0.9079941,0.10268023,-0.027339162,0.7592947,0.28385022,0.36121356,-0.029297156,0.12453353,-0.0884251,-0.64461,0.05301458,0.33186004,-0.07806195,0.34416595,-0.65226626,0.14156803,158,Sequential RNN
0.052676953,-0.071318656,-0.017101085,-0.077978134,0.033924703,-0.05200287,0.08483939,0.0152574135,0.15080927,0.56606066,1.0024018,-1.1121869,-0.49513504,0.5361472,-0.6785073,0.11134311,0.23556498,-0.928869,0.1461333,-0.31032234,0.27286214,-0.20180027,1.3514329,-0.44377553,0.27990714,0.0131394835,0.0031928932,0.20652194,0.15379505,0.1729859,159,Sequential RNN
0.0041970573,-0.060983267,0.13206992,-0.059948243,0.076516755,0.5777458,0.08206498,-0.0122862,0.56303126,0.67294526,0.18077597,-0.47578993,-0.386093,-0.33437774,-0.32636204,0.05417875,0.06790649,-0.23351769,0.6289802,-0.32565838,-0.064714335,0.074564114,0.47809425,-0.30749026,-0.07294343,-0.5823892,-0.09578978,0.13028246,0.46461192,0.15037818,160,Sequential RNN
0.052549854,0.008416696,0.12865739,-0.027528493,0.061390925,0.5189143,0.041420925,-0.044533063,0.390775,0.44626328,-0.16971113,0.42413738,-0.34272984,0.4037851,-0.64911103,-0.005944215,-0.1893372,-0.0029086182,-0.1827086,-0.20292948,-0.18346666,0.22592361,-0.28673932,-0.13994198,0.5521399,-0.18526684,-0.14580014,0.101463206,0.16316618,0.23965283,161,Sequential RNN
-0.064449735,-0.0541274,0.13479659,-0.09524972,0.13556843,0.16054574,-0.037556037,0.33071673,-0.08655766,0.6596685,0.30387378,-0.3733207,-0.5015609,1.045637,-0.67634344,0.11401636,-0.25063923,0.035897568,0.10924706,-0.07213035,0.012274834,-0.08481279,0.37953612,-0.24757999,-0.06357517,0.13357161,-0.24652681,0.029311918,-0.15539764,0.42516527,162,Sequential RNN
-0.09897869,0.008533298,-0.036356688,0.024398034,0.039466944,-0.364251,0.050521273,-0.100095265,0.077343926,1.5039368,0.25387102,0.26458272,-0.42516327,0.25330764,-0.21026915,-0.0617941,-0.10645758,-0.7870935,0.08098045,-0.85948724,0.07742941,0.20147842,-0.24150749,0.22852986,0.10777133,0.40586627,0.5354084,0.046670374,-0.19375813,0.32511592,163,Sequential RNN
-0.01607423,0.03517371,0.01673673,-0.028182074,0.035750482,0.23320939,0.014176027,-0.05516468,0.25369015,0.5743402,0.34846595,-0.0022952724,-0.3185233,1.1023628,-0.8716271,0.11301235,-0.23800182,-0.8974937,-0.034518763,-0.29398793,-0.008011021,0.29163712,0.007248578,-0.30568352,-0.00670013,-0.05605507,-0.15871817,0.017838566,0.9192259,0.32816836,164,Sequential RNN
0.0066643297,-0.03733827,-0.08525257,-0.018737225,0.05303349,0.27709377,0.0044015143,0.024082534,-0.22743812,-0.16978477,0.22184353,-0.12554416,-0.0036556867,1.6384726,-1.1976919,0.12705082,-0.14304553,0.93672746,0.060494,0.2875211,-0.25160655,0.30492374,-0.011612916,-0.40264794,-0.0979624,0.019673765,-0.1997853,0.1194321,-0.37556565,0.2662551,165,Sequential RNN
0.0038956543,-0.077791445,-0.024998026,0.0069869636,0.030100144,0.8236111,-0.015400023,0.09757635,0.0011832996,0.104544535,0.30100083,0.12874578,-0.23879322,1.0529374,-0.92506754,0.061698385,0.35802093,-0.5011631,-0.055246927,0.67220044,-0.16343895,0.010869402,-0.02582515,-0.18644586,0.24471094,0.061742917,-0.27537677,0.023604043,-0.7721237,0.27824175,166,Sequential RNN
0.06535107,-0.06931351,0.9432759,-0.050356522,0.2773745,0.5911631,0.058211654,0.11925936,0.07106387,0.2892273,-0.6852266,0.28647605,-0.7897098,-0.3380531,-0.12710775,0.53046924,-0.15113246,-0.6346409,0.06212589,0.54235643,-0.13429925,-0.014026279,-0.25245962,-0.031800445,0.7209003,0.2913147,-0.24312101,-0.0850685,-0.48690182,0.24464805,167,Sequential RNN
