Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
195,0.21558398,1.9075242,0.99517405,0.63076663,0.6758744,29,5.0,Sequential LSTM
196,-3.732251,2.7391617,1.6692773,1.2419479,0.79257697,29,5.0,Sequential LSTM
197,0.89685285,1.3104144,0.810384,0.6106638,0.3704254,29,5.0,Sequential LSTM
198,-0.39715168,1.5769355,0.9169342,0.65331876,0.488933,29,5.0,Sequential LSTM
199,1.3209969,1.9013292,1.2966663,1.0551538,0.44793782,29,5.0,Sequential LSTM
200,1.1836386,1.4892502,0.9642151,0.7545081,0.38894874,29,5.0,Sequential LSTM
201,-0.15253189,1.292348,0.72011834,0.49156052,0.42391095,29,5.0,Sequential LSTM
202,0.45612216,0.8212027,0.28301528,0.06805453,0.39869237,29,5.0,Sequential LSTM
203,1.808009,1.8857809,1.026447,0.6832156,0.63659936,29,5.0,Sequential LSTM
204,-0.6234939,1.670498,1.082046,0.84700906,0.43592826,29,5.0,Sequential LSTM
205,-0.25801256,1.5710187,1.0204363,0.80052453,0.4078749,29,5.0,Sequential LSTM
206,0.12276418,2.1906044,1.4536808,1.1593417,0.54591733,29,5.0,Sequential LSTM
207,1.5688024,1.5885482,1.0374368,0.81731415,0.40826637,29,5.0,Sequential LSTM
208,-0.37753382,1.6664047,1.0782671,0.8433554,0.43569553,29,5.0,Sequential LSTM
209,-0.24215502,1.8137314,1.1012466,0.81666875,0.5278128,29,5.0,Sequential LSTM
210,3.1402082,1.4509441,0.8494557,0.6092113,0.4455861,29,5.0,Sequential LSTM
211,-1.161867,0.8896285,0.4287807,0.2447105,0.3413988,29,5.0,Sequential LSTM
212,0.33859462,2.3597548,1.621384,1.3264667,0.5469893,29,5.0,Sequential LSTM
213,-0.5860218,1.894778,1.1074024,0.7929118,0.5832923,29,5.0,Sequential LSTM
214,1.672921,2.0121093,1.2659059,0.9678603,0.55279183,29,5.0,Sequential LSTM
215,-0.09408657,1.34378,0.68523055,0.4221952,0.48785725,29,5.0,Sequential LSTM
216,1.8671559,1.9150875,1.0678208,0.72940904,0.6276599,29,5.0,Sequential LSTM
217,0.2382126,3.3543906,2.2427752,1.7987787,0.82349044,29,5.0,Sequential LSTM
218,1.0547442,2.0588474,1.2203811,0.88548416,0.6211408,29,5.0,Sequential LSTM
219,-0.1001526,1.5300578,0.75546545,0.44608057,0.5738226,29,5.0,Sequential LSTM
220,-0.2833016,2.9423718,2.0718312,1.724124,0.6449015,29,5.0,Sequential LSTM
221,0.46337792,1.487842,0.86432266,0.61527914,0.4619066,29,5.0,Sequential LSTM
222,-1.3106674,1.68258,1.0492201,0.79624575,0.46919692,29,5.0,Sequential LSTM
223,2.5151057,2.9166856,2.1142755,1.7937799,0.5944299,29,5.0,Sequential LSTM
224,0.7722143,1.1663885,0.47521266,0.19914599,0.512027,29,5.0,Sequential LSTM
225,0.34760493,1.0794649,0.350044,0.05870155,0.5403592,29,5.0,Sequential LSTM
226,0.073338665,1.7294383,0.95057166,0.6394799,0.57698876,29,5.0,Sequential LSTM
227,0.5415103,2.435161,1.6377085,1.3191937,0.5907573,29,5.0,Sequential LSTM
228,-0.5748187,2.974736,2.2517982,1.9630455,0.5355566,29,5.0,Sequential LSTM
229,1.0061663,2.0466535,1.1751413,0.8270456,0.64562106,29,5.0,Sequential LSTM
230,2.3633468,1.6507617,1.0270437,0.7779206,0.46205428,29,5.0,Sequential LSTM
231,0.17739126,1.3325343,0.56825167,0.26298496,0.5661848,29,5.0,Sequential LSTM
232,-0.19535625,1.3354979,0.61058027,0.32103646,0.5370233,29,5.0,Sequential LSTM
233,0.41865617,1.7831928,0.83633035,0.45813859,0.70144063,29,5.0,Sequential LSTM
234,-0.81241137,1.4502302,0.79493785,0.5332035,0.48544446,29,5.0,Sequential LSTM
235,0.2765009,1.8948691,1.0455743,0.70635253,0.6291623,29,5.0,Sequential LSTM
236,-2.2489872,2.7079623,1.7318463,1.3419691,0.7231128,29,5.0,Sequential LSTM
237,0.55463237,1.7806542,1.0500015,0.75816745,0.5412716,29,5.0,Sequential LSTM
238,2.4897616,1.8943145,1.0911775,0.77039146,0.5949687,29,5.0,Sequential LSTM
239,0.39413556,1.3673913,0.76252395,0.52093047,0.44808915,29,5.0,Sequential LSTM
240,0.22839323,2.08631,1.2167403,0.86942023,0.64418226,29,5.0,Sequential LSTM
241,0.09598211,2.0060818,1.2541312,0.95379037,0.5570489,29,5.0,Sequential LSTM
242,-0.73566926,2.3685312,1.482473,1.1285672,0.65639657,29,5.0,Sequential LSTM
243,-1.0775324,1.5982153,0.82136846,0.5110831,0.5754925,29,5.0,Sequential LSTM
244,-0.114271924,1.973355,1.2366021,0.9423317,0.5457908,29,5.0,Sequential LSTM
245,1.0807039,1.8053758,1.0655333,0.7700283,0.5480797,29,5.0,Sequential LSTM
246,-3.8579807,1.4258572,0.71597123,0.43243152,0.5258873,29,5.0,Sequential LSTM
247,-0.6679298,1.9512722,1.3987929,1.1781237,0.40927994,29,5.0,Sequential LSTM
248,-0.9142623,1.9554551,1.2394495,0.9534656,0.5304207,29,5.0,Sequential LSTM
249,0.7039421,1.6124759,1.0089647,0.76791245,0.44708446,29,5.0,Sequential LSTM
