Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
173,-2.784693,2.9002645,1.6545455,1.1569853,0.92283607,5,5.0,Sequential LSTM
174,0.12520468,3.317801,2.2371774,1.8055593,0.8005321,5,5.0,Sequential LSTM
175,-0.15969107,3.5936377,2.2789152,1.7537936,0.97395426,5,5.0,Sequential LSTM
176,1.4113679,1.9490705,0.91135687,0.49687752,0.76874423,5,5.0,Sequential LSTM
177,0.7361693,4.750309,2.8881085,2.1443162,1.3795286,5,5.0,Sequential LSTM
178,1.7002189,3.0223975,1.856987,1.3915033,0.8633425,5,5.0,Sequential LSTM
179,-0.60057044,3.2845209,2.01585,1.509123,0.9398381,5,5.0,Sequential LSTM
180,-1.0674396,2.3513386,1.0406828,0.51718533,0.9709418,5,5.0,Sequential LSTM
181,1.1297141,3.9815257,2.4724798,1.8697423,1.1179097,5,5.0,Sequential LSTM
182,1.141275,2.317583,1.2066445,0.7629181,0.8229895,5,5.0,Sequential LSTM
183,0.85117424,2.134131,1.2328072,0.8728039,0.667706,5,5.0,Sequential LSTM
184,-1.2529162,3.5200596,2.2041342,1.6785324,0.9748452,5,5.0,Sequential LSTM
185,-0.9772581,2.50122,1.524787,1.1347842,0.72334695,5,5.0,Sequential LSTM
186,0.56577486,2.4819272,1.5522444,1.180914,0.68871444,5,5.0,Sequential LSTM
187,-0.14900516,3.2840652,2.1801462,1.7392234,0.8177897,5,5.0,Sequential LSTM
188,-2.1645663,3.1314414,1.6363524,1.0391908,1.1075699,5,5.0,Sequential LSTM
189,-2.0269208,3.6254108,2.4068208,1.9200968,0.9027383,5,5.0,Sequential LSTM
190,3.691064,4.027295,2.4826043,1.86563,1.1443157,5,5.0,Sequential LSTM
191,-3.818076,4.2321415,2.7182178,2.1135316,1.1215233,5,5.0,Sequential LSTM
192,-0.37987682,3.3937757,2.1303778,1.6257565,0.93593264,5,5.0,Sequential LSTM
193,-0.40452546,3.1656353,1.8691239,1.3512776,0.9604623,5,5.0,Sequential LSTM
194,-0.71365225,2.3992848,1.481562,1.1150082,0.67985445,5,5.0,Sequential LSTM
195,1.428671,2.4779122,1.4850535,1.08849,0.73551524,5,5.0,Sequential LSTM
196,-2.6195312,2.4614158,1.3582479,0.9176251,0.81723285,5,5.0,Sequential LSTM
197,0.2614075,3.5716314,2.3216639,1.8224069,0.92598253,5,5.0,Sequential LSTM
198,0.86590487,3.5881402,2.2265046,1.6826453,1.0087079,5,5.0,Sequential LSTM
199,-1.8132384,3.81075,2.5514534,2.0484698,0.9328943,5,5.0,Sequential LSTM
200,-0.74041635,3.5173123,2.1720133,1.6346799,0.9966047,5,5.0,Sequential LSTM
201,-1.7425305,2.8916233,1.8494474,1.4331855,0.7720497,5,5.0,Sequential LSTM
202,0.1502985,3.2419415,2.0518663,1.5765308,0.88161445,5,5.0,Sequential LSTM
203,2.7119653,1.9915298,1.0697707,0.70160574,0.682844,5,5.0,Sequential LSTM
204,-0.6523288,2.3445187,1.3042195,0.8887071,0.77066004,5,5.0,Sequential LSTM
205,-1.4384797,3.1937227,1.9478412,1.4502162,0.9229563,5,5.0,Sequential LSTM
206,-0.52206755,3.3034072,2.1470788,1.6852233,0.856614,5,5.0,Sequential LSTM
207,-0.053663548,2.837762,1.815932,1.4077966,0.7569778,5,5.0,Sequential LSTM
208,2.8959012,2.713457,1.6649987,1.2462268,0.7767048,5,5.0,Sequential LSTM
209,-0.1510329,2.9347916,1.7926841,1.3365083,0.84607935,5,5.0,Sequential LSTM
210,0.66670763,3.3744495,2.1235957,1.6239847,0.92663956,5,5.0,Sequential LSTM
211,0.8199919,2.6585076,1.4625493,0.98486465,0.88597226,5,5.0,Sequential LSTM
212,-1.2944598,3.5961165,2.2150996,1.6634994,1.0230654,5,5.0,Sequential LSTM
213,0.7741344,3.6229115,2.2804003,1.74418,0.9945403,5,5.0,Sequential LSTM
214,-1.8051965,2.8511305,1.668945,1.1967614,0.8757698,5,5.0,Sequential LSTM
215,-0.9098366,1.912094,0.9649633,0.58666426,0.7016397,5,5.0,Sequential LSTM
216,-0.16979952,3.6079483,2.3661005,1.8700863,0.9199674,5,5.0,Sequential LSTM
217,0.84805083,3.4832482,2.2704785,1.7860783,0.8984274,5,5.0,Sequential LSTM
218,0.6097046,2.9764504,1.8644302,1.4202725,0.8237902,5,5.0,Sequential LSTM
219,-0.063321605,2.8911843,1.7179885,1.2493958,0.8691098,5,5.0,Sequential LSTM
220,-0.83305895,2.6806562,1.7192731,1.3352813,0.7121977,5,5.0,Sequential LSTM
221,-2.0607088,3.0537689,1.8589176,1.3816745,0.8851533,5,5.0,Sequential LSTM
222,-3.3588958,3.586613,2.2803562,1.7586167,0.96768194,5,5.0,Sequential LSTM
223,3.8652105,3.3092895,2.0721023,1.577951,0.9165153,5,5.0,Sequential LSTM
224,2.2917984,2.1750228,1.3794652,1.0617068,0.5893535,5,5.0,Sequential LSTM
225,0.7750148,3.296474,2.127314,1.6603332,0.86612,5,5.0,Sequential LSTM
226,-1.7103355,2.9217792,1.7760179,1.3183821,0.8487866,5,5.0,Sequential LSTM
227,0.8401361,2.7413535,1.7175647,1.3086468,0.75842875,5,5.0,Sequential LSTM
228,-0.38985077,2.8130088,1.8036003,1.4004266,0.7477758,5,5.0,Sequential LSTM
229,2.9696827,2.1199641,1.1759411,0.79888326,0.6993377,5,5.0,Sequential LSTM
230,0.49247593,2.315884,1.3567637,0.97367597,0.71052164,5,5.0,Sequential LSTM
231,1.3696725,1.928174,1.1113281,0.78506684,0.6051241,5,5.0,Sequential LSTM
232,0.35470077,2.3998551,1.5390869,1.1952827,0.63766205,5,5.0,Sequential LSTM
233,0.07497953,2.7022803,1.7453825,1.3631825,0.7088753,5,5.0,Sequential LSTM
234,-1.0136775,2.6276608,1.7081119,1.3408295,0.6812071,5,5.0,Sequential LSTM
235,0.108218215,2.1994457,1.2629931,0.88895875,0.6937296,5,5.0,Sequential LSTM
236,-2.4683278,2.20525,1.3620642,1.0252823,0.62463677,5,5.0,Sequential LSTM
237,-0.72698903,3.9917505,2.450918,1.8354847,1.1414574,5,5.0,Sequential LSTM
238,1.7665294,2.8149428,1.79451,1.386932,0.7559431,5,5.0,Sequential LSTM
239,0.25653937,2.4247105,1.3581525,0.93215233,0.7901121,5,5.0,Sequential LSTM
240,0.7479886,2.235525,1.303526,0.93127096,0.69043016,5,5.0,Sequential LSTM
241,-1.0570165,2.022925,1.2090895,0.8840307,0.60289353,5,5.0,Sequential LSTM
242,-0.612897,2.7310896,1.7474878,1.3546207,0.7286586,5,5.0,Sequential LSTM
243,0.09872893,3.3616629,2.0260897,1.4926405,0.98940027,5,5.0,Sequential LSTM
244,-0.40975708,3.7541552,2.4330604,1.905394,0.97867477,5,5.0,Sequential LSTM
245,0.23971562,2.8522046,1.5679557,1.0550064,0.95137876,5,5.0,Sequential LSTM
246,0.24659526,1.9823265,1.1307327,0.79059273,0.63086534,5,5.0,Sequential LSTM
247,-0.28996435,2.8179476,1.8375044,1.4458994,0.7263182,5,5.0,Sequential LSTM
248,-0.21119119,3.6512017,2.394785,1.8929521,0.93076074,5,5.0,Sequential LSTM
249,-0.2984246,3.0260062,1.9614499,1.5362489,0.7886299,5,5.0,Sequential LSTM
