Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
-0.11960994,-0.22997364,-1.0147053,-0.15668017,-0.15107071,0.47320527,-0.14268601,0.8822387,-0.3774237,0.48681545,-0.705523,-0.27124888,1.6045516,2.260308,-1.5381978,16,Sequential LSTM
-0.2636945,-0.08607191,-1.7427945,-0.04055415,-0.61893916,0.89535785,-0.06619912,0.083397895,-0.06344986,0.13384631,-0.760244,-0.18647167,3.606236,1.1078565,-0.9982756,17,Sequential LSTM
-0.23435771,-0.12560932,-1.3951226,-0.08387166,-0.5319328,0.22425108,-0.16048357,0.53963405,-0.16372555,0.07389023,-0.40455478,-0.16670725,3.105814,0.88259584,-0.55982,18,Sequential LSTM
-0.061928492,-0.1769751,-0.7022737,-0.08753011,-0.110707484,0.34716305,-0.1305727,0.7253368,-0.35344207,0.3209577,-0.6295587,-0.29981038,1.1374109,2.7271335,-1.7052039,19,Sequential LSTM
-0.071061224,-0.2266926,-0.6437708,-0.1460002,-0.037247743,0.37908763,-0.18602228,1.0587325,-0.347955,0.49406886,-0.53388345,-0.28830048,0.8305735,2.467651,-1.7491786,20,Sequential LSTM
-0.12151153,-0.19454539,-1.1016076,-0.1343207,-0.19457497,0.5718123,-0.17041309,0.83691424,-0.103310764,0.5270632,-0.7653528,-0.21587415,1.787342,1.6586926,-1.3803138,21,Sequential LSTM
-0.2755079,-0.08612453,-1.5872519,-0.04977828,-0.5381482,0.34013352,-0.13626005,0.2839699,-0.1346953,0.07022719,-0.33088574,-0.15214495,3.2465627,1.2580018,-0.9080983,22,Sequential LSTM
-0.10911815,-0.1575209,-0.8417256,-0.1072505,-0.16629496,0.36551076,-0.14454418,0.76048744,-0.32918727,0.38613534,-0.6299031,-0.23509891,1.4747505,2.1478477,-1.414088,23,Sequential LSTM
-0.21552384,-0.15185283,-1.493449,-0.13637114,-0.43450946,0.42834342,-0.18740517,0.727926,-0.26463166,0.19962415,-0.50573605,-0.22840686,2.765743,1.8119562,-1.3157064,24,Sequential LSTM
-0.10139197,-0.17587641,-0.7777497,-0.11720599,-0.10626677,0.3214172,-0.16491684,0.82780665,-0.2189523,0.358996,-0.3982018,-0.25516853,1.0740439,2.5852036,-1.8517368,25,Sequential LSTM
-0.15049908,-0.16306162,-1.2418624,-0.10654429,-0.31415656,0.6242833,-0.16634126,0.6763196,-0.19819155,0.3534017,-0.506016,-0.25356683,2.0514452,2.1241775,-1.7293874,26,Sequential LSTM
-0.16443413,-0.16158071,-0.9845365,-0.031223346,-0.2457561,0.74025375,-0.124867365,0.52346873,-0.06847936,0.116713375,-0.70304877,-0.25041324,1.8552114,2.1997433,-1.701051,27,Sequential LSTM
-0.23311234,-0.072014205,-1.4558955,0.030559972,-0.4197517,0.39990968,-0.06501122,0.053925585,-0.22925545,0.15913284,-0.46174785,-0.2583798,2.643695,2.6261473,-1.7182025,28,Sequential LSTM
-0.14722751,-0.13246906,-1.0422642,-0.057437383,-0.2795978,0.3628384,-0.11461233,0.45934728,-0.2551265,0.26623285,-0.44885883,-0.27949432,1.7999568,2.6076293,-1.7389165,29,Sequential LSTM
-0.15962899,-0.150684,-1.182717,-0.07910617,-0.31684545,0.51261693,-0.12582003,0.52665156,-0.28797424,0.1670673,-0.5446361,-0.2558026,2.1458871,2.247554,-1.4965625,30,Sequential LSTM
-0.14014038,-0.16173103,-1.0114411,-0.10655058,-0.26130566,0.46600515,-0.1397606,0.6776058,-0.2669388,0.18236338,-0.5419266,-0.25625318,1.8520213,2.1299706,-1.4219176,31,Sequential LSTM
-0.090112105,-0.16895051,-0.7663418,-0.10889664,-0.11372831,0.28258976,-0.12449715,0.6647886,-0.2716815,0.35778823,-0.46506336,-0.29400632,1.121608,2.8308814,-1.854377,32,Sequential LSTM
-0.26595867,-0.043908082,-1.6224189,-0.029500885,-0.5992032,0.5235982,-0.057963934,0.039928146,-0.0020085447,0.09549201,-0.51487154,-0.20937373,3.348465,1.4976802,-1.1599563,33,Sequential LSTM
-0.22675166,-0.13511156,-1.8685069,-0.10156079,-0.59910494,0.8387955,-0.13442044,0.40187177,-0.011529117,0.18447582,-0.3877803,-0.18129076,3.2638903,1.3741918,-1.4171691,34,Sequential LSTM
-0.28067312,-0.08857028,-1.6539515,-0.054609314,-0.61538625,0.57258016,-0.09321321,0.16622525,-0.07421391,0.016139517,-0.4824771,-0.20088509,3.4405782,1.5269139,-1.1784571,35,Sequential LSTM
-0.112255074,-0.21461621,-0.87396073,-0.12720245,-0.17442484,0.62598145,-0.15171553,0.8577168,-0.17885652,0.25657535,-0.73736846,-0.2789166,1.5494411,2.2971585,-1.7375568,36,Sequential LSTM
-0.17407838,-0.15790969,-1.1706756,-0.09682086,-0.29832748,0.7167504,-0.123155855,0.5836452,-0.18570633,0.23089954,-0.6644099,-0.26284924,2.0874045,2.2810655,-1.7658314,37,Sequential LSTM
-0.2341195,-0.1558372,-1.3911906,-0.13307376,-0.45280185,0.5396233,-0.18351746,0.6891025,-0.25016809,0.1447089,-0.48802704,-0.24137512,2.6811547,1.8995241,-1.4240022,38,Sequential LSTM
-0.25054723,-0.08875809,-1.7590384,-0.05396458,-0.6120547,0.8329155,-0.10440605,0.1934493,-0.1288527,0.124093354,-0.5342642,-0.16430318,3.400698,1.4437791,-1.2987466,39,Sequential LSTM
-0.11456404,-0.1912493,-1.1444031,-0.15101472,-0.29068154,0.5784442,-0.17226435,0.8376272,-0.2508461,0.21338244,-0.5716996,-0.2315049,1.9740021,2.049421,-1.5346494,40,Sequential LSTM
-0.31885368,-0.052887928,-1.766409,-0.030008838,-0.6930109,0.5326441,-0.09510816,0.059668522,-0.1103847,0.073812224,-0.37219635,-0.13866675,3.8292325,0.76557595,-0.6834063,41,Sequential LSTM
-0.066215694,-0.15969637,-1.4815918,-0.18548103,-0.41209626,1.2330618,-0.21714987,0.75618684,-0.05131938,0.23996873,-0.93797433,-0.24298911,2.729126,1.0473778,-1.2512069,42,Sequential LSTM
-0.27541974,-0.042938665,-1.5291327,0.030220106,-0.6017237,0.49892524,-0.053246994,-0.103182815,-0.062090125,-0.005346965,-0.4456085,-0.16007002,3.4312518,1.2288071,-0.91044354,43,Sequential LSTM
-0.19771421,-0.102010205,-1.7456051,-0.05133348,-0.55196,1.1686587,-0.1038014,0.29474437,-0.17796396,0.3411394,-0.8646483,-0.22115248,3.2928855,1.2580322,-1.3392708,44,Sequential LSTM
-0.23879212,-0.08972216,-1.5251172,-0.057220805,-0.488628,0.41413605,-0.07734983,0.17055504,-0.1623722,0.114766225,-0.4488908,-0.22778541,2.9935095,1.9668132,-1.3439019,45,Sequential LSTM
-0.23370308,-0.113440186,-1.4766021,-0.08844287,-0.3962158,0.5026926,-0.10027832,0.4127949,-0.26432046,0.20372686,-0.5568272,-0.22651184,2.7673495,1.7134535,-1.143676,46,Sequential LSTM
-0.23404266,-0.11339284,-1.6062546,-0.08545041,-0.517551,0.42443046,-0.14479056,0.3727565,-0.20167866,0.09522915,-0.3511631,-0.20497279,3.0637164,1.7414393,-1.2382753,47,Sequential LSTM
-0.16349682,-0.18876722,-1.2008042,-0.17100674,-0.32467285,0.75997907,-0.2357239,1.0384847,-0.25682452,0.18045989,-0.6021183,-0.21339685,2.1960347,1.461416,-1.2795632,48,Sequential LSTM
0.10773941,-0.15804002,-0.18995628,-0.11780129,0.113721065,0.9669555,-0.091209866,0.63962275,-0.4211303,0.4722544,-0.79714936,-0.2940519,0.1833413,2.9440413,-2.3583357,49,Sequential LSTM
0.0365086,-0.11137633,-0.4011388,-0.115686074,0.013868566,0.87658525,-0.0873396,0.44092944,-0.22272517,0.48588985,-0.6467495,-0.22036445,0.52842396,2.5668683,-2.1436944,50,Sequential LSTM
-0.2218944,-0.16577078,-1.3451893,-0.12224183,-0.35025883,0.31609595,-0.15854281,0.5797617,-0.2728284,0.2578887,-0.3707818,-0.21893664,2.351325,2.2766457,-1.5552717,51,Sequential LSTM
-0.07716433,-0.14457227,-0.59710526,-0.113041766,-0.094111755,0.56722766,-0.13277748,0.7080468,-0.3489219,0.29379264,-0.6582382,-0.25421944,1.1150563,2.54312,-1.8070908,52,Sequential LSTM
-0.234552,-0.07293686,-1.5251118,-0.07634211,-0.56302065,0.78309333,-0.118188426,0.24654946,-0.121938534,0.083531275,-0.54866076,-0.15482277,3.284591,0.9964407,-0.978632,53,Sequential LSTM
-0.19533457,-0.16456515,-0.9993763,-0.120039016,-0.19774035,0.44026157,-0.16845006,0.8099033,-0.32664862,0.299137,-0.48346722,-0.25213492,1.6801757,2.3335676,-1.6552883,54,Sequential LSTM
0.12875718,-0.021753764,-0.40219107,-0.104525976,-0.11515663,2.1689832,-0.0696696,0.17473489,0.06475521,0.11508367,-1.2209959,-0.15531193,1.1675389,0.45941663,-1.189665,55,Sequential LSTM
-0.1523338,-0.17968984,-1.1364845,-0.23549783,-0.3646227,0.7373802,-0.27910823,0.93687296,-0.21565004,0.13293779,-0.7065889,-0.3229485,2.3034678,2.105784,-1.6235185,56,Sequential LSTM
-0.14785556,-0.16857395,-0.986741,-0.226042,-0.12907647,1.1627748,-0.21070099,0.96561265,-0.23506945,0.33275717,-0.8306375,-0.3341856,1.7333826,1.7634168,-1.689062,57,Sequential LSTM
-0.03957847,-0.120570146,-0.40211967,-0.09372708,0.03460831,0.016626261,-0.09316682,0.5305811,-0.19803476,0.6010203,-0.3751465,-0.30220944,0.36874706,2.9239166,-1.8509469,58,Sequential LSTM
-0.21647848,-0.1374322,-1.3395936,-0.099463075,-0.39342692,0.49705943,-0.16376884,0.6392683,-0.2832495,0.18721147,-0.5385875,-0.24959393,2.5414717,1.8864298,-1.3298476,59,Sequential LSTM
-0.1289434,-0.17134202,-0.88344574,-0.09155583,-0.19341283,0.6576705,-0.12457053,0.665745,-0.22334762,0.25884748,-0.7847229,-0.28444085,1.6568077,2.349039,-1.7023276,60,Sequential LSTM
-0.256995,-0.13518022,-1.6468408,-0.118306294,-0.5016746,0.4639364,-0.17255874,0.5496831,-0.25093722,0.11843444,-0.4302668,-0.24857454,3.0812705,1.9348148,-1.386806,61,Sequential LSTM
-0.26511246,-0.08261472,-1.5051794,-0.0106621,-0.47833294,0.53074515,-0.0955728,0.17729133,-0.19530573,0.18941736,-0.4774868,-0.22773656,2.8567812,2.1196547,-1.5358863,62,Sequential LSTM
-0.24337476,-0.17605194,-1.3592517,-0.11620273,-0.344476,0.47674072,-0.19430088,0.75928956,-0.2889483,0.24207348,-0.37234864,-0.22498982,2.3650403,1.8228372,-1.3460355,63,Sequential LSTM
-0.112166874,-0.17642146,-0.7812025,-0.11157781,-0.12601607,0.6721312,-0.13064948,0.6783504,-0.21436767,0.3060991,-0.8447878,-0.2925738,1.4416744,2.3663635,-1.6748557,64,Sequential LSTM
-0.17528427,-0.040246285,-1.3392743,-0.029385425,-0.5015501,0.3696853,-0.06315096,-0.0004052283,-0.16365016,-0.019237759,-0.4146598,-0.15268332,3.0248673,1.2931142,-0.7881394,65,Sequential LSTM
-0.22421932,-0.17976849,-1.0699077,-0.14166208,-0.16477256,0.44051197,-0.15353294,0.99209917,-0.34344873,0.3362974,-0.5295585,-0.26786855,1.7482029,1.8392444,-1.2816174,66,Sequential LSTM
-0.32726896,-0.11168634,-1.4855211,-0.08529175,-0.4436436,0.49396002,-0.11553358,0.52226317,-0.26514834,0.037335817,-0.5229462,-0.24912767,2.961463,1.8343092,-1.243164,67,Sequential LSTM
-0.12586918,-0.1869716,-0.94361717,-0.14291073,-0.15706831,0.28796744,-0.16021857,0.8269773,-0.32923725,0.27940208,-0.4065172,-0.3118527,1.4043992,2.846463,-1.8809453,68,Sequential LSTM
-0.1865769,-0.13754898,-1.2288007,-0.10500808,-0.34456947,0.43176693,-0.11337167,0.53906125,-0.25786468,0.14193675,-0.46922317,-0.24685657,2.2685592,2.1196342,-1.4111372,69,Sequential LSTM
-0.2091539,-0.11625188,-1.5233754,-0.12926506,-0.3901693,0.4243148,-0.12779205,0.49410287,-0.24009427,0.14414832,-0.3690474,-0.24231642,2.6853812,1.8817797,-1.2822609,70,Sequential LSTM
-0.11935026,-0.1630771,-0.911901,-0.15589619,-0.13745755,0.23705876,-0.13123934,0.6840513,-0.2481223,0.36562434,-0.4084011,-0.2618229,1.2987943,2.9191952,-1.9674563,71,Sequential LSTM
-0.16498053,-0.19824915,-1.3173293,-0.20780782,-0.32649845,0.5426482,-0.19861665,0.9265152,-0.24733599,0.3333724,-0.53386885,-0.24023964,2.2163596,1.9759921,-1.5599616,72,Sequential LSTM
-0.17781185,-0.15420663,-1.2705455,-0.11206215,-0.32523793,0.36961973,-0.11921205,0.4948468,-0.24502406,0.20825586,-0.47269112,-0.26311672,2.2173684,2.4714262,-1.6216087,73,Sequential LSTM
-0.2909845,-0.04958343,-1.7296453,-0.0628081,-0.57541466,0.3927029,-0.08924236,0.081649944,-0.109483786,0.05377052,-0.34287506,-0.14136778,3.571235,1.040747,-0.74869937,74,Sequential LSTM
-0.21892478,-0.16236407,-1.5100076,-0.15560593,-0.42215884,0.3903532,-0.18692107,0.69246376,-0.29730666,0.20785296,-0.37720194,-0.25455207,2.6856441,2.1060593,-1.4973304,75,Sequential LSTM
-0.16464008,-0.10636639,-1.1461973,-0.057254896,-0.31444818,0.40686908,-0.09145192,0.29018185,-0.2058897,0.23485509,-0.4321423,-0.26979107,2.0032694,2.7152703,-1.8622633,76,Sequential LSTM
-0.107136086,-0.15979275,-0.79408216,-0.093238726,-0.11289856,0.20750296,-0.1111234,0.54048944,-0.14047699,0.4713354,-0.501611,-0.29099593,1.1541406,2.8998249,-1.9619373,77,Sequential LSTM
-0.24066612,-0.18369469,-1.6621715,-0.19473158,-0.5122464,0.7037286,-0.2078055,0.82615393,-0.1301002,0.22670954,-0.6367125,-0.25580707,3.1024194,1.5008949,-1.33597,78,Sequential LSTM
-0.13960758,-0.1515403,-1.3361039,-0.13884133,-0.4321066,0.7931805,-0.10446336,0.518228,-0.13434541,0.39635128,-0.6465584,-0.20792618,2.3772783,1.8286417,-1.6221871,79,Sequential LSTM
-0.2882105,-0.031403597,-1.5548902,-0.0046856394,-0.65267867,0.44658276,-0.040268425,-0.097934105,-0.058202967,-0.042269636,-0.4033093,-0.15678675,3.5502188,1.1752461,-0.8414074,80,Sequential LSTM
-0.10397176,-0.19606411,-1.2405765,-0.20391269,-0.32600075,0.9536157,-0.19086172,0.91397935,-0.081683055,0.3030138,-0.5958201,-0.25234136,2.048516,1.4497468,-1.4776398,81,Sequential LSTM
-0.24631305,-0.06134623,-1.5238234,-0.04025459,-0.5931574,0.594934,-0.07759335,0.112579316,-0.03372878,-0.018431071,-0.501087,-0.18904507,3.3165712,1.0825447,-0.8218487,82,Sequential LSTM
-0.29495257,-0.08768927,-1.7396674,-0.079957485,-0.5857263,0.40351582,-0.115838915,0.27666372,-0.10894836,0.09906116,-0.4321988,-0.19128607,3.5372028,1.1939722,-0.8741504,83,Sequential LSTM
-0.20289995,-0.11651513,-1.3282363,-0.10344091,-0.38764527,0.6250232,-0.11634555,0.44192895,-0.25797325,0.1739221,-0.6028875,-0.2679294,2.499832,2.2750974,-1.6319298,84,Sequential LSTM
-0.24499989,-0.12313298,-1.4650216,-0.12827913,-0.4313788,0.39296886,-0.10733232,0.4498817,-0.09489931,0.18617658,-0.41504514,-0.22950403,2.7143903,1.922307,-1.426131,85,Sequential LSTM
-0.31464723,-0.09998848,-1.7500892,-0.095634095,-0.55152243,0.5866633,-0.1409823,0.4331345,-0.10489409,0.2680392,-0.39040166,-0.19301668,3.3074484,1.2300618,-1.1841713,86,Sequential LSTM
-0.09245964,-0.20078899,-0.69655037,-0.15352748,-0.094795376,0.40752956,-0.17432752,0.9938919,-0.29740593,0.29223678,-0.5114128,-0.27584356,1.0759654,2.393494,-1.6660051,87,Sequential LSTM
-0.19560091,-0.13849978,-1.3658267,-0.082734495,-0.37071446,0.33071312,-0.1223849,0.44396973,-0.26043528,0.1880378,-0.42079732,-0.24568458,2.4476922,2.2342346,-1.4419684,88,Sequential LSTM
-0.27140015,-0.0062068705,-1.6657014,0.026716657,-0.61174005,1.186819,0.13391231,-0.25595117,-0.0433055,0.21841967,-0.968564,-0.09567016,3.5741632,0.4170468,-0.63853854,89,Sequential LSTM
-0.25426468,-0.12994434,-1.3433973,-0.10101496,-0.49437317,0.5348289,-0.11892274,0.36722103,-0.20954427,-0.020235583,-0.49002728,-0.17094243,2.9747586,1.4752544,-1.0193961,90,Sequential LSTM
-0.15403834,-0.18029374,-1.162416,-0.11238312,-0.32085815,0.68186903,-0.11254029,0.5826497,-0.23600978,0.231644,-0.60838646,-0.2721879,2.0982013,2.3701289,-1.8053778,91,Sequential LSTM
-0.235766,-0.10894622,-1.6278465,-0.0733635,-0.5601015,1.011892,-0.07866402,0.23217037,-0.04217677,0.065159276,-0.8332073,-0.21445855,3.3448052,1.4043659,-1.2838626,92,Sequential LSTM
-0.31567442,-0.090546906,-1.9318624,-0.05049613,-0.6801287,-0.033035066,-0.088472255,0.12868461,-0.10122295,0.44030663,-0.14932021,-0.15571949,3.6460025,1.1452619,-0.7637773,93,Sequential LSTM
-0.13016368,-0.22339971,-0.9735129,-0.08312103,-0.21274348,0.055282675,-0.18843928,0.84934306,-0.2836104,0.47718093,-0.27343148,-0.23389433,1.4504753,2.2694044,-1.4993701,94,Sequential LSTM
-0.3180526,-0.013471715,-2.1521742,0.054815017,-0.7364123,0.6247274,-0.027221646,-0.29003575,0.101832755,0.1667191,-0.58189875,-0.1511486,4.2632036,0.9253441,-0.8662268,95,Sequential LSTM
-0.054879926,-0.1007045,-0.9315824,-0.012543869,-0.22835076,1.0385132,-0.075717665,0.05145866,-0.078712225,0.38917196,-0.44351295,-0.17386635,1.4309299,2.4874926,-2.297696,96,Sequential LSTM
-0.18192,-0.14569557,-1.595095,-0.12279091,-0.55125713,1.1229874,-0.14052929,0.39348426,0.25100717,0.14196414,-0.8017968,-0.16556598,3.1071615,0.75870603,-1.0706595,97,Sequential LSTM
-0.06747586,-0.14370506,-0.64785504,-0.10666242,-0.0967332,0.15452781,-0.108028546,0.5293607,-0.21213983,0.23609139,-0.30642933,-0.27237123,0.920165,2.9768233,-1.8555684,98,Sequential LSTM
-0.06824474,-0.05284972,-0.76457083,-0.065165445,-0.11815857,0.6673636,-0.02498574,0.14907724,-0.31019118,0.40575558,-0.67565924,-0.20379184,1.3635046,2.3546207,-1.656703,99,Sequential LSTM
-0.10205146,-0.13746695,-1.0099285,-0.14073879,-0.15139475,0.36639366,-0.15578361,0.82059145,-0.4087842,0.5788757,-0.52955115,-0.29577586,1.4864349,2.2148936,-1.5357141,100,Sequential LSTM
-0.26945567,-0.024648922,-1.1387289,0.11832998,-0.49520484,0.4200239,-0.0075614043,-0.14247693,0.009577417,-0.040583324,-0.3130404,-0.098214924,2.876621,0.5435702,-0.43820745,101,Sequential LSTM
-0.15422063,-0.13096337,-1.0316125,-0.078753926,-0.25667125,0.9528786,-0.0617538,0.31901923,-0.14042772,0.41224045,-0.5938746,-0.24411276,1.8372324,2.038727,-1.8677069,102,Sequential LSTM
-0.25934768,-0.14038047,-1.3408426,-0.11422757,-0.39267406,0.540293,-0.14466491,0.639827,-0.32258457,0.21942426,-0.44685242,-0.22074474,2.5901606,1.7594379,-1.3668234,103,Sequential LSTM
-0.22299081,-0.17051616,-1.361097,-0.12505156,-0.30899906,0.4860099,-0.1375314,0.5385494,-0.153164,0.298069,-0.51270074,-0.24629326,2.3540733,2.1158662,-1.5542227,104,Sequential LSTM
-0.13389955,-0.19486913,-0.9099549,-0.14949906,-0.14937964,0.5232861,-0.1628441,0.84349203,-0.27582043,0.2802731,-0.5958208,-0.2822467,1.5246505,2.3268266,-1.6441946,105,Sequential LSTM
-0.20077296,-0.19646153,-1.36411,-0.18615171,-0.36002472,0.4422699,-0.21982284,0.9659765,-0.30920446,0.25262463,-0.43627536,-0.27126187,2.391758,2.0202777,-1.5288206,106,Sequential LSTM
-0.2620237,-0.09272593,-1.613431,-0.06678435,-0.5548184,0.46045968,-0.108348906,0.2483182,-0.12589546,0.0590917,-0.42399594,-0.20063147,3.2904992,1.4721881,-1.0819023,107,Sequential LSTM
0.20272025,-0.13467151,0.42721447,-0.13330448,0.2779121,1.4596063,-0.06402564,0.68766487,-0.302513,0.5005824,-1.2830653,-0.2374562,-0.42059126,1.6687422,-1.6488142,108,Sequential LSTM
-0.07683461,-0.19169119,-0.7310497,-0.14996657,-0.14636557,0.4963342,-0.1274979,0.7998049,-0.23862267,0.33045438,-0.68358606,-0.2909407,1.2153735,2.6445124,-1.8499248,109,Sequential LSTM
-0.22090729,-0.12308937,-1.5353268,-0.11523832,-0.5326075,0.84075594,-0.1750718,0.5882238,-0.2483244,0.2691281,-0.63074356,-0.25496763,2.962228,1.7304214,-1.5544795,110,Sequential LSTM
0.2512382,-0.13631774,0.6012319,-0.09340878,0.32830146,1.7094215,-0.07883844,0.6913465,-0.082289994,0.34290418,-1.2154281,-0.20612326,-0.7437519,1.1423508,-1.5106359,111,Sequential LSTM
-0.15092066,-0.08871917,-1.2962723,-0.18095316,-0.2721071,0.7899587,-0.15241213,0.7802845,0.20226282,0.45138827,-0.52740186,-0.12451546,2.105304,-0.42535165,-0.1105453,112,Sequential LSTM
-0.24238132,-0.15021667,-1.4440742,-0.0968148,-0.4219792,-0.0993622,-0.19573873,0.8336724,-0.28902507,0.6240395,-0.27472916,-0.22525597,2.5344315,1.293571,-0.8461372,113,Sequential LSTM
-0.28700337,0.08137179,-1.8851056,0.012917969,-0.69880205,0.16881981,-0.084817976,0.06510721,0.02886491,0.69948936,-0.09542926,-0.22905988,3.244292,1.0863022,-1.1069471,114,Sequential LSTM
-0.023926495,-0.033531744,-0.7373938,-0.08233302,-0.22283402,-0.021170992,-0.09187958,0.48155203,0.049262933,1.2831714,-0.45917317,-0.23690926,1.1150026,0.42720333,-0.4470403,115,Sequential LSTM
-0.20893745,0.06397349,-1.4941641,-0.022959309,-0.684946,1.0731997,0.039984435,-0.03838944,0.38371167,-0.19378674,-0.93697065,-0.034611467,3.6503267,-0.6414637,0.045032036,116,Sequential LSTM
-0.09461531,-0.23287557,-0.7992674,-0.30940467,-0.07774819,0.2068828,-0.39580604,1.6870574,0.14695233,0.83409095,-0.7981121,-0.13442235,1.2059127,0.10260257,-0.34124663,117,Sequential LSTM
-0.1666742,-0.25945735,-1.4869217,-0.25671566,-0.22075784,0.5219221,-0.2809399,1.2803891,0.3904129,0.0062930537,-0.82231665,-0.22466433,2.5206406,0.47272265,-0.4739331,118,Sequential LSTM
-0.03829339,-0.053176783,-1.2556409,-0.2698864,-0.26521358,0.68768317,-0.115326665,0.6308182,-0.31124452,0.21469143,-0.51965034,-0.15659505,2.1860185,1.268028,-1.0022113,119,Sequential LSTM
-0.18590839,-0.056953385,-1.2824303,-0.09067955,-0.5292208,-0.11659761,-0.07264797,0.11407375,-0.07937064,0.08909631,-0.14212252,-0.109627955,2.968682,1.0817633,-0.5880564,120,Sequential LSTM
-0.14058644,0.011585455,-1.5132384,-0.08556083,-0.61770535,0.7563161,-0.057363275,-0.0025280872,0.18806891,0.16713245,-0.6953138,-0.17168106,3.4071608,-0.081217505,-0.16506958,121,Sequential LSTM
-0.1139077,-0.020238878,-0.80241156,-0.034313984,-0.29991674,0.33381385,-0.038444377,0.053301692,0.5012675,0.12174967,-0.31393668,-0.22624198,2.07966,-0.21334507,-0.02703534,122,Sequential LSTM
-0.11036165,-0.19837685,-0.81598246,-0.09084502,-0.26511657,0.9778614,-0.09473664,0.48530406,0.5595559,-0.0005786952,-0.91802734,-0.3066925,1.929062,0.72533005,-0.8763959,123,Sequential LSTM
-0.14087419,-0.11760173,-0.6478098,-0.05670985,-0.3482132,0.41968265,-0.06545541,0.20633303,0.5107513,0.6973752,-0.40892464,-0.079575635,1.6110084,-0.42708096,-0.15290518,124,Sequential LSTM
