Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,-0.2595299,-4.552101,-2.671131,-1.9198412,1.3934342,2,5.0,Sequential LSTM
2,0.40495303,-4.527286,-2.7571764,-2.0501668,1.3113066,2,5.0,Sequential LSTM
3,-0.55005693,-4.413218,-2.7294483,-2.0569239,1.2473465,2,5.0,Sequential LSTM
4,0.16861986,-4.58351,-2.8149002,-2.1084886,1.310197,2,5.0,Sequential LSTM
5,-0.10890866,-4.779086,-2.8061793,-2.0181684,1.4615407,2,5.0,Sequential LSTM
6,0.27894074,-4.593924,-2.7655551,-2.0352771,1.3544655,2,5.0,Sequential LSTM
7,0.58754206,-4.392763,-2.683255,-2.000451,1.2664123,2,5.0,Sequential LSTM
8,-1.4438764,-4.538596,-2.6845136,-1.9439621,1.373516,2,5.0,Sequential LSTM
9,-0.7530213,-4.815564,-3.0419471,-2.333536,1.3139061,2,5.0,Sequential LSTM
10,0.94625545,-5.33263,-3.4359055,-2.6783226,1.4051049,2,5.0,Sequential LSTM
11,-0.93091613,-4.284377,-2.5700195,-1.8852779,1.2700063,2,5.0,Sequential LSTM
12,0.1284636,-4.850111,-2.9377735,-2.1739562,1.4166712,2,5.0,Sequential LSTM
13,-1.2384392,-4.693666,-2.7773974,-2.0120091,1.4195818,2,5.0,Sequential LSTM
14,-2.4383612,-5.9014907,-3.3802164,-2.373179,1.8677738,2,5.0,Sequential LSTM
15,0.40990353,-6.23286,-4.089318,-3.2331533,1.5879475,2,5.0,Sequential LSTM
16,0.8263975,-5.5672517,-3.5665271,-2.767406,1.4821476,2,5.0,Sequential LSTM
17,0.43336093,-5.122693,-2.8639278,-1.9617412,1.6733055,2,5.0,Sequential LSTM
18,-1.2333324,-4.6067452,-2.695051,-1.9314886,1.4161944,2,5.0,Sequential LSTM
19,0.44673923,-4.878075,-3.110854,-2.4049964,1.3091676,2,5.0,Sequential LSTM
20,1.5207831,-4.4554787,-2.7683134,-2.0944324,1.2498618,2,5.0,Sequential LSTM
21,0.15627906,-5.47192,-3.4535522,-2.647385,1.4952171,2,5.0,Sequential LSTM
22,0.28833738,-4.443092,-2.7290204,-2.0443933,1.2697937,2,5.0,Sequential LSTM
23,1.14939,-4.451894,-2.6951666,-1.9935021,1.301393,2,5.0,Sequential LSTM
24,0.33867627,-4.3479805,-2.6552346,-1.9791234,1.2539973,2,5.0,Sequential LSTM
25,-0.028740846,-4.463363,-2.7698977,-2.0935013,1.2545286,2,5.0,Sequential LSTM
26,0.05864896,-4.461023,-2.7290266,-2.0372388,1.2830731,2,5.0,Sequential LSTM
27,-0.14477825,-4.8797817,-3.0883138,-2.3727736,1.3271292,2,5.0,Sequential LSTM
28,-0.25536454,-6.0424867,-3.9087696,-3.056529,1.5806701,2,5.0,Sequential LSTM
29,-0.06582931,-4.5515246,-2.857886,-2.1814203,1.2546568,2,5.0,Sequential LSTM
30,0.9374866,-4.7830606,-3.0254672,-2.3234556,1.3020363,2,5.0,Sequential LSTM
31,-0.19654949,-4.292714,-2.6067612,-1.9333644,1.2489638,2,5.0,Sequential LSTM
32,0.660575,-5.645312,-3.6359482,-2.833376,1.4885486,2,5.0,Sequential LSTM
33,-0.9141487,-4.648353,-2.712055,-1.9386657,1.4344215,2,5.0,Sequential LSTM
34,-0.11324115,-4.654249,-2.9106946,-2.214291,1.291635,2,5.0,Sequential LSTM
35,0.055672333,-4.8135924,-2.8449056,-2.0585809,1.4584137,2,5.0,Sequential LSTM
