Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
29,0.8148777,-4.2518163,-2.6685238,-2.0361319,1.1729119,29,5.0,Sequential LSTM
30,1.0381199,-3.7037792,-2.32466,-1.7738167,1.0216604,29,5.0,Sequential LSTM
31,0.3458868,-3.8790596,-2.4605577,-1.8939856,1.0508337,29,5.0,Sequential LSTM
32,0.7152137,-4.170185,-2.549325,-1.9019278,1.2007421,29,5.0,Sequential LSTM
33,1.3100647,-4.2364383,-2.5201728,-1.83467,1.2714183,29,5.0,Sequential LSTM
34,-0.5716933,-4.053596,-2.627623,-2.0580654,1.0563703,29,5.0,Sequential LSTM
35,1.3426834,-4.235461,-2.7303877,-2.129238,1.1149669,29,5.0,Sequential LSTM
36,0.055679277,-2.8897386,-1.7367351,-1.2762076,0.85415107,29,5.0,Sequential LSTM
37,0.32008433,-3.222749,-2.026647,-1.5489049,0.8860792,29,5.0,Sequential LSTM
38,0.018675582,-3.4908729,-2.2282333,-1.7239147,0.9353708,29,5.0,Sequential LSTM
39,0.036084067,-3.5178432,-2.123197,-1.5661528,1.0331619,29,5.0,Sequential LSTM
40,0.22363308,-3.9217117,-2.517959,-1.9572775,1.039907,29,5.0,Sequential LSTM
41,-0.2756947,-3.317032,-2.052729,-1.5477453,0.93660426,29,5.0,Sequential LSTM
42,-0.10806362,-3.8621042,-2.5194557,-1.9831804,0.9946418,29,5.0,Sequential LSTM
43,0.029996818,-3.1184793,-1.8236846,-1.3065223,0.95919156,29,5.0,Sequential LSTM
44,-0.7168026,-3.8559387,-2.4234927,-1.8513516,1.0611632,29,5.0,Sequential LSTM
45,0.006681323,-3.8142698,-2.217599,-1.5798625,1.1828228,29,5.0,Sequential LSTM
46,0.02293177,-3.9959683,-2.475855,-1.8686963,1.1261096,29,5.0,Sequential LSTM
47,-0.6937855,-3.4037542,-2.0017078,-1.4417073,1.0386443,29,5.0,Sequential LSTM
48,-0.11694956,-4.101547,-2.4567676,-1.7998173,1.2184616,29,5.0,Sequential LSTM
49,-1.1452597,-4.6718354,-2.996815,-2.3277836,1.2408656,29,5.0,Sequential LSTM
50,0.086933844,-4.0678263,-2.62933,-2.0547707,1.0656465,29,5.0,Sequential LSTM
51,1.0796955,-4.872827,-3.0292,-2.292826,1.3657701,29,5.0,Sequential LSTM
52,0.4339531,-3.1837835,-1.9212614,-1.416989,0.9352844,29,5.0,Sequential LSTM
53,0.16607101,-3.0510244,-1.8441621,-1.3621225,0.89405066,29,5.0,Sequential LSTM
54,-1.2208594,-4.3186946,-2.6652625,-2.0048556,1.2248718,29,5.0,Sequential LSTM
55,0.35320395,-4.071702,-2.6194923,-2.0394554,1.0758052,29,5.0,Sequential LSTM
56,-1.4317142,-4.1889954,-2.6282253,-2.0048296,1.1562271,29,5.0,Sequential LSTM
57,0.05194415,-3.8315542,-2.388203,-1.8117056,1.0692427,29,5.0,Sequential LSTM
58,0.8969642,-3.8860047,-2.3830748,-1.7827818,1.1133785,29,5.0,Sequential LSTM
59,0.84710854,-3.7388175,-2.2532241,-1.659855,1.1005356,29,5.0,Sequential LSTM
60,-0.056424953,-3.4086304,-2.1269894,-1.6150813,0.9494471,29,5.0,Sequential LSTM
61,-0.13872854,-3.9358892,-2.5052254,-1.9337969,1.0598435,29,5.0,Sequential LSTM
62,0.6677858,-4.431781,-2.7631185,-2.096628,1.2361547,29,5.0,Sequential LSTM
63,1.5270256,-4.1064672,-2.5339506,-1.905863,1.1649289,29,5.0,Sequential LSTM
64,1.0942036,-3.2140362,-1.9568285,-1.454679,0.93134767,29,5.0,Sequential LSTM
65,0.8592131,-4.0176845,-2.5813305,-2.0076275,1.0640597,29,5.0,Sequential LSTM
66,0.054369926,-4.461384,-2.8859904,-2.2567537,1.1670597,29,5.0,Sequential LSTM
67,-0.100923136,-3.4920402,-2.067204,-1.4981017,1.0555271,29,5.0,Sequential LSTM
68,0.0631997,-3.9073257,-2.3379097,-1.7110591,1.1626327,29,5.0,Sequential LSTM
69,0.57016516,-4.074676,-2.507886,-1.8820853,1.1606871,29,5.0,Sequential LSTM
70,0.015495675,-4.156863,-2.5594523,-1.9214206,1.1833712,29,5.0,Sequential LSTM
71,-0.23090535,-4.298327,-2.7981918,-2.1990128,1.1113095,29,5.0,Sequential LSTM
72,-0.16913359,-4.2324433,-2.6350112,-1.9969708,1.183387,29,5.0,Sequential LSTM
73,0.55322945,-4.4738173,-2.7339735,-2.0390525,1.288885,29,5.0,Sequential LSTM
74,-0.21656099,-3.7050898,-2.204946,-1.6057643,1.1113153,29,5.0,Sequential LSTM
75,-0.31178275,-4.3484144,-2.7411392,-2.0991685,1.1906778,29,5.0,Sequential LSTM
76,-0.1801108,-4.0512757,-2.4937727,-1.8716811,1.1538073,29,5.0,Sequential LSTM
77,-0.32517928,-4.4014034,-2.7622693,-2.1075733,1.2142797,29,5.0,Sequential LSTM
78,-1.1049819,-4.817027,-3.1177065,-2.438971,1.2588664,29,5.0,Sequential LSTM
79,0.093446024,-3.8744047,-2.3897216,-1.7967149,1.0998613,29,5.0,Sequential LSTM
80,-0.60483724,-3.1788046,-1.9219,-1.4198726,0.93112147,29,5.0,Sequential LSTM
81,0.35471871,-3.318831,-1.9806409,-1.4461462,0.9913388,29,5.0,Sequential LSTM
82,0.4079328,-4.120883,-2.6492045,-2.061392,1.0902281,29,5.0,Sequential LSTM
83,0.5294539,-3.6871698,-2.2264276,-1.642983,1.0821267,29,5.0,Sequential LSTM
84,0.26172268,-3.1109228,-1.7414603,-1.1944748,1.0145057,29,5.0,Sequential LSTM
85,0.34297588,-4.3616047,-2.6920316,-2.0251777,1.236829,29,5.0,Sequential LSTM
86,0.1668986,-3.63289,-2.2260242,-1.6640999,1.0422138,29,5.0,Sequential LSTM
87,0.72191244,-3.4738662,-2.0552168,-1.488585,1.0509444,29,5.0,Sequential LSTM
88,-0.54723907,-4.3507648,-2.6877408,-2.0235026,1.2319771,29,5.0,Sequential LSTM
89,0.11523716,-2.829128,-1.6406577,-1.1659642,0.8804252,29,5.0,Sequential LSTM
90,-0.22820207,-3.7580602,-2.2747257,-1.6822575,1.0988626,29,5.0,Sequential LSTM
91,-0.03387334,-4.0323267,-2.4852757,-1.8673584,1.1460644,29,5.0,Sequential LSTM
92,-1.4143754,-3.6160712,-2.2707207,-1.7333665,0.9966425,29,5.0,Sequential LSTM
93,0.2863184,-2.7477894,-1.6786658,-1.2516407,0.7920124,29,5.0,Sequential LSTM
94,0.29164746,-3.1609824,-1.876526,-1.3634939,0.9515322,29,5.0,Sequential LSTM
95,0.5697986,-3.6339104,-2.2772639,-1.735397,1.0050116,29,5.0,Sequential LSTM
96,-0.8624875,-4.039086,-2.5603602,-1.969733,1.095449,29,5.0,Sequential LSTM
97,-0.21058224,-2.6405134,-1.5223186,-1.0756938,0.8283646,29,5.0,Sequential LSTM
98,1.8060924,-3.1921399,-1.8373014,-1.2961569,1.0036721,29,5.0,Sequential LSTM
99,0.62594104,-2.73201,-1.6879191,-1.2708932,0.773468,29,5.0,Sequential LSTM
100,-0.16966093,-2.9582472,-1.9407421,-1.5343344,0.7537729,29,5.0,Sequential LSTM
101,-0.57161635,-3.3056185,-1.9524204,-1.4119307,1.0024574,29,5.0,Sequential LSTM
102,0.31569806,-4.003214,-2.6233838,-2.0722573,1.0221868,29,5.0,Sequential LSTM
103,-0.210486,-3.7609398,-2.32153,-1.7466065,1.0663229,29,5.0,Sequential LSTM
104,0.66764617,-4.4637284,-2.8612678,-2.221218,1.1871133,29,5.0,Sequential LSTM
105,-0.5205407,-4.096404,-2.5606384,-1.9472289,1.1377035,29,5.0,Sequential LSTM
106,-0.25826728,-4.027901,-2.4779015,-1.858807,1.148248,29,5.0,Sequential LSTM
107,-0.4847315,-3.34509,-1.8956594,-1.3167332,1.0737464,29,5.0,Sequential LSTM
108,0.3073358,-3.182114,-1.9067874,-1.3974016,0.94476897,29,5.0,Sequential LSTM
109,0.52320755,-4.1306148,-2.6390357,-2.043275,1.1049708,29,5.0,Sequential LSTM
110,0.8451467,-4.536882,-2.953211,-2.320667,1.1731929,29,5.0,Sequential LSTM
111,-2.2587647,-3.4085512,-2.0645432,-1.5277246,0.9956495,29,5.0,Sequential LSTM
112,-2.7444534,-1.8829166,-1.0832866,-0.76390195,0.59237033,29,5.0,Sequential LSTM
113,-0.60209554,-1.5961243,-0.82331204,-0.5146384,0.572504,29,5.0,Sequential LSTM
114,-2.1860995,-2.04406,-1.1711607,-0.82251114,0.64664835,29,5.0,Sequential LSTM
115,-3.5154626,-2.0900166,-1.2554889,-0.9221651,0.618223,29,5.0,Sequential LSTM
116,4.1555643,-2.310219,-1.4347898,-1.0851291,0.64852357,29,5.0,Sequential LSTM
117,-0.92754465,-1.7817435,-1.1916163,-0.95590997,0.4371699,29,5.0,Sequential LSTM
118,3.3699753,-1.592167,-0.6722548,-0.30482712,0.68147606,29,5.0,Sequential LSTM
119,-1.0192198,-2.0409682,-1.3848016,-1.1227185,0.4860917,29,5.0,Sequential LSTM
120,-1.3987421,-2.3755627,-1.406449,-1.0193695,0.7179247,29,5.0,Sequential LSTM
121,-4.9709077,-2.070604,-1.1429566,-0.77243924,0.68720657,29,5.0,Sequential LSTM
122,1.8820843,-0.912748,-0.38997653,-0.18117318,0.38727206,29,5.0,Sequential LSTM
123,-4.621108,-1.2209537,-0.69592667,-0.48622245,0.3889429,29,5.0,Sequential LSTM
124,-7.3629026,-1.6978894,-1.0957588,-0.85525787,0.44606194,29,5.0,Sequential LSTM
125,5.4730306,-1.2435241,-0.781989,-0.59764445,0.341908,29,5.0,Sequential LSTM
126,-5.932623,-1.162765,-0.7556192,-0.5929983,0.30161616,29,5.0,Sequential LSTM
127,4.786932,-0.8025256,-0.41752875,-0.26375496,0.28520778,29,5.0,Sequential LSTM
128,-1.5494014,-1.0369382,-0.6739956,-0.5290303,0.26887,29,5.0,Sequential LSTM
129,-0.8398154,-1.0946457,-0.63316965,-0.4488488,0.34186414,29,5.0,Sequential LSTM
130,-2.3850868,-2.0298607,-1.3975252,-1.1449605,0.46843776,29,5.0,Sequential LSTM
131,-3.6978288,-1.5611289,-0.8681261,-0.59132946,0.5133807,29,5.0,Sequential LSTM
132,5.111232,-1.3306787,-0.6866288,-0.42938474,0.47711605,29,5.0,Sequential LSTM
133,0.7039675,-1.0228828,-0.6502784,-0.501454,0.27602738,29,5.0,Sequential LSTM
134,3.7083368,-1.3805312,-0.8204573,-0.5967551,0.41490567,29,5.0,Sequential LSTM
135,-0.39682657,-1.603211,-1.1581751,-0.9804207,0.32968533,29,5.0,Sequential LSTM
136,1.2473183,-1.27724,-0.46107352,-0.13508339,0.6046208,29,5.0,Sequential LSTM
137,-0.28459716,-1.626169,-0.99537253,-0.74342227,0.46729773,29,5.0,Sequential LSTM
138,-0.36287674,-2.9336774,-1.9285694,-1.5271128,0.7445902,29,5.0,Sequential LSTM
139,0.73465705,-1.3286033,-0.68967265,-0.43447348,0.4733234,29,5.0,Sequential LSTM
140,-0.45129785,-2.4727564,-1.7040821,-1.3970616,0.5694382,29,5.0,Sequential LSTM
141,3.640247,-2.039671,-1.0429615,-0.64486,0.7383677,29,5.0,Sequential LSTM
142,-0.55444473,-1.2374276,-0.8028698,-0.62930036,0.32192302,29,5.0,Sequential LSTM
143,2.1697,-1.4257351,-0.62947345,-0.31143382,0.589875,29,5.0,Sequential LSTM
144,0.58845955,-1.7366529,-1.1701809,-0.9439231,0.41964585,29,5.0,Sequential LSTM
145,-0.33569774,-1.9220871,-1.244226,-0.9734775,0.5021634,29,5.0,Sequential LSTM
146,2.3727288,-2.3816683,-1.3713661,-0.96783555,0.7484374,29,5.0,Sequential LSTM
147,-1.9697502,-2.0173116,-1.2776563,-0.98222613,0.54794073,29,5.0,Sequential LSTM
148,-0.47919264,-2.0157554,-1.1161134,-0.75678223,0.66646004,29,5.0,Sequential LSTM
149,5.1337185,-1.9088098,-1.1292547,-0.817888,0.57749844,29,5.0,Sequential LSTM
150,-1.1347862,-2.1635046,-1.4791147,-1.2057585,0.5069999,29,5.0,Sequential LSTM
151,-1.2196555,-2.1644464,-1.1078776,-0.6858667,0.78271246,29,5.0,Sequential LSTM
152,0.9271212,-2.078752,-1.202947,-0.85313606,0.64880157,29,5.0,Sequential LSTM
153,-0.22242357,-2.3808095,-1.4780111,-1.1174192,0.6687979,29,5.0,Sequential LSTM
154,-0.23332073,-3.392291,-2.216938,-1.7474835,0.8707081,29,5.0,Sequential LSTM
155,0.9340469,-2.757507,-1.7992728,-1.4165384,0.7098656,29,5.0,Sequential LSTM
156,-0.6872676,-1.8281772,-1.1551387,-0.8863161,0.49859056,29,5.0,Sequential LSTM
157,0.87390655,-2.307727,-1.2471427,-0.82352847,0.78568685,29,5.0,Sequential LSTM
158,-1.553952,-1.867044,-1.1758603,-0.8997906,0.51203215,29,5.0,Sequential LSTM
159,-3.6420765,-2.3567827,-1.4266887,-1.0551943,0.689019,29,5.0,Sequential LSTM
160,0.22693694,-1.4329534,-0.6074019,-0.27766335,0.61157334,29,5.0,Sequential LSTM
161,1.5944399,-3.5386157,-2.4911222,-2.0727358,0.7759899,29,5.0,Sequential LSTM
162,-0.4326595,-3.8666348,-2.444205,-1.8760629,1.0537441,29,5.0,Sequential LSTM
163,0.4022519,-2.2391386,-1.167117,-0.7389347,0.79415923,29,5.0,Sequential LSTM
164,2.790459,-2.5291407,-1.4512074,-1.0206639,0.7985388,29,5.0,Sequential LSTM
165,0.71346396,-2.0564883,-1.351599,-1.0700545,0.5221861,29,5.0,Sequential LSTM
166,-1.4885283,-2.349224,-1.289822,-0.86667913,0.7848118,29,5.0,Sequential LSTM
167,-1.0369499,-2.0324051,-1.1243697,-0.76168585,0.67267776,29,5.0,Sequential LSTM
168,0.15901318,-2.2336628,-1.2904788,-0.913756,0.6987162,29,5.0,Sequential LSTM
169,0.42488584,-2.7508483,-1.5726767,-1.1020964,0.8727961,29,5.0,Sequential LSTM
170,2.5424094,-3.0582645,-1.8229392,-1.3295306,0.9151363,29,5.0,Sequential LSTM
171,-0.4782349,-1.919435,-1.3193997,-1.079736,0.4445099,29,5.0,Sequential LSTM
172,0.838104,-1.5749726,-0.7175841,-0.375129,0.6351587,29,5.0,Sequential LSTM
173,-0.32193175,-2.1599603,-1.357603,-1.0371288,0.59439105,29,5.0,Sequential LSTM
174,-2.0736706,-4.1915555,-2.7193015,-2.131258,1.0906549,29,5.0,Sequential LSTM
175,1.0473887,-3.401435,-2.0329428,-1.4863465,1.0137858,29,5.0,Sequential LSTM
176,-0.25533044,-2.2542725,-1.4216427,-1.0890763,0.6168173,29,5.0,Sequential LSTM
177,0.29707715,-1.8520477,-1.05013,-0.7298311,0.5940655,29,5.0,Sequential LSTM
178,-0.57085717,-2.1866996,-1.2647938,-0.89657,0.6829532,29,5.0,Sequential LSTM
179,0.12888375,-2.8585894,-1.725555,-1.2730031,0.83935827,29,5.0,Sequential LSTM
180,0.6754846,-2.841602,-1.719926,-1.2719107,0.8309439,29,5.0,Sequential LSTM
181,0.50302976,-3.369368,-2.1662261,-1.685671,0.8912954,29,5.0,Sequential LSTM
182,-0.01357317,-2.499866,-1.5830296,-1.2168301,0.67919755,29,5.0,Sequential LSTM
183,2.2779844,-2.5757873,-1.4351971,-0.9796268,0.84495616,29,5.0,Sequential LSTM
184,0.9156387,-2.295866,-1.5430096,-1.2423071,0.55772,29,5.0,Sequential LSTM
185,-0.33083484,-2.5970964,-1.706438,-1.3506949,0.6598045,29,5.0,Sequential LSTM
186,-1.5904921,-1.8875422,-0.963282,-0.5941185,0.6846967,29,5.0,Sequential LSTM
187,-5.2850895,-1.3681996,-0.673972,-0.39668658,0.5142877,29,5.0,Sequential LSTM
188,-0.47288913,-1.4535328,-0.8447953,-0.60165596,0.45095617,29,5.0,Sequential LSTM
189,0.23167011,-1.7839029,-0.9455016,-0.6106302,0.62109315,29,5.0,Sequential LSTM
190,1.8337785,-2.350779,-1.4636238,-1.1092801,0.6572097,29,5.0,Sequential LSTM
191,1.0334136,-1.539372,-0.84120476,-0.56234527,0.5172064,29,5.0,Sequential LSTM
192,-0.26895863,-2.5778232,-1.4205508,-0.9583179,0.8573139,29,5.0,Sequential LSTM
193,0.3968045,-3.7390344,-2.449828,-1.9348985,0.9550518,29,5.0,Sequential LSTM
194,0.22599958,-3.2592492,-2.1076183,-1.6476384,0.85313517,29,5.0,Sequential LSTM
195,0.21558398,-4.1571946,-2.6366107,-2.0292656,1.1264573,29,5.0,Sequential LSTM
196,-3.732251,-4.372747,-2.589605,-1.8773898,1.3209615,29,5.0,Sequential LSTM
197,0.89685285,-2.0134673,-1.1800829,-0.8472159,0.61737555,29,5.0,Sequential LSTM
198,-0.39715168,-2.8103325,-1.7103294,-1.2709708,0.81488836,29,5.0,Sequential LSTM
199,1.3209969,-2.1180837,-1.1103119,-0.70779127,0.74656343,29,5.0,Sequential LSTM
200,1.1836386,-2.0008445,-1.1257857,-0.776274,0.6482479,29,5.0,Sequential LSTM
201,-0.15253189,-2.5114675,-1.5577513,-1.1768218,0.70651823,29,5.0,Sequential LSTM
202,0.45612216,-2.756322,-1.859343,-1.5010753,0.6644873,29,5.0,Sequential LSTM
203,1.808009,-3.8265164,-2.3942945,-1.8222413,1.0609989,29,5.0,Sequential LSTM
204,-0.6234939,-2.2411506,-1.2603981,-0.86867005,0.7265474,29,5.0,Sequential LSTM
205,-0.25801256,-2.0889032,-1.1712646,-0.8047453,0.6797916,29,5.0,Sequential LSTM
206,0.12276418,-2.7079923,-1.4797853,-0.98922,0.909862,29,5.0,Sequential LSTM
207,1.5688024,-2.0748856,-1.1563673,-0.78949594,0.6804441,29,5.0,Sequential LSTM
208,-0.37753382,-2.2431562,-1.2629272,-0.8714079,0.72615933,29,5.0,Sequential LSTM
209,-0.24215502,-2.922411,-1.7349359,-1.2606393,0.8796881,29,5.0,Sequential LSTM
210,3.1402082,-2.547366,-1.5448854,-1.144478,0.7426437,29,5.0,Sequential LSTM
211,-1.161867,-2.1737933,-1.4057127,-1.0989295,0.568998,29,5.0,Sequential LSTM
212,0.33859462,-2.548461,-1.3178424,-0.82631415,0.911649,29,5.0,Sequential LSTM
213,-0.5860218,-3.3391888,-2.0268965,-1.5027454,0.97215384,29,5.0,Sequential LSTM
214,1.672921,-2.9481728,-1.7045,-1.2077575,0.9213199,29,5.0,Sequential LSTM
215,-0.09408657,-3.0338352,-1.9362532,-1.4978607,0.81309557,29,5.0,Sequential LSTM
216,1.8671559,-3.716996,-2.3048851,-1.7408655,1.0460998,29,5.0,Sequential LSTM
217,0.2382126,-4.0349097,-2.1822195,-1.4422249,1.3724841,29,5.0,Sequential LSTM
218,1.0547442,-3.514741,-2.1172965,-1.5591347,1.035235,29,5.0,Sequential LSTM
219,-0.1001526,-3.618937,-2.3279498,-1.8123081,0.9563711,29,5.0,Sequential LSTM
220,-0.2833016,-2.8444226,-1.3935224,-0.8140087,1.0748355,29,5.0,Sequential LSTM
221,0.46337792,-2.6569135,-1.617715,-1.2026426,0.76984453,29,5.0,Sequential LSTM
222,-1.3106674,-2.5275924,-1.4719918,-1.0503681,0.78199476,29,5.0,Sequential LSTM
223,2.5151057,-2.417222,-1.0798718,-0.5457129,0.9907169,29,5.0,Sequential LSTM
224,0.7722143,-3.4281049,-2.2761452,-1.8160341,0.85337836,29,5.0,Sequential LSTM
225,0.34760493,-3.7692578,-2.5535557,-2.067985,0.9005987,29,5.0,Sequential LSTM
226,0.073338665,-3.4479673,-2.1498568,-1.63137,0.96164787,29,5.0,Sequential LSTM
227,0.5415103,-2.8657906,-1.5367032,-1.0058445,0.9845955,29,5.0,Sequential LSTM
228,-0.5748187,-1.8308917,-0.6259949,-0.14473999,0.8925946,29,5.0,Sequential LSTM
229,1.0061663,-3.746598,-2.294078,-1.7139183,1.0760349,29,5.0,Sequential LSTM
230,2.3633468,-2.4953182,-1.4557873,-1.0405818,0.77009004,29,5.0,Sequential LSTM
231,0.17739126,-3.747925,-2.474121,-1.9653435,0.9436414,29,5.0,Sequential LSTM
232,-0.19535625,-3.4832904,-2.2750947,-1.7925215,0.89503896,29,5.0,Sequential LSTM
233,0.41865617,-4.5109396,-2.932835,-2.3025157,1.1690679,29,5.0,Sequential LSTM
234,-0.81241137,-2.905734,-1.8135802,-1.377356,0.80907404,29,5.0,Sequential LSTM
235,0.2765009,-3.7506976,-2.3352063,-1.769836,1.0486034,29,5.0,Sequential LSTM
236,-2.2489872,-3.7806363,-2.1537733,-1.5039797,1.2051884,29,5.0,Sequential LSTM
237,0.55463237,-3.0762558,-1.8585018,-1.3721108,0.9021195,29,5.0,Sequential LSTM
238,2.4897616,-3.4444273,-2.1058652,-1.5712222,0.9916146,29,5.0,Sequential LSTM
239,0.39413556,-2.653378,-1.6452659,-1.2426101,0.7468153,29,5.0,Sequential LSTM
240,0.22839323,-3.6940317,-2.2447486,-1.6658822,1.0736369,29,5.0,Sequential LSTM
241,0.09598211,-2.9924014,-1.7391499,-1.2385823,0.92841506,29,5.0,Sequential LSTM
242,-0.73566926,-3.5214114,-2.0446496,-1.4548067,1.0939945,29,5.0,Sequential LSTM
243,-1.0775324,-3.5657642,-2.2710197,-1.753878,0.9591543,29,5.0,Sequential LSTM
244,-0.114271924,-2.924105,-1.6961834,-1.2057325,0.9096516,29,5.0,Sequential LSTM
245,1.0807039,-3.112623,-1.8795515,-1.3870435,0.913466,29,5.0,Sequential LSTM
246,-3.8579807,-3.2930083,-2.1098647,-1.6372982,0.8764787,29,5.0,Sequential LSTM
247,-0.6679298,-1.721257,-0.8004577,-0.43267587,0.68213344,29,5.0,Sequential LSTM
248,-0.9142623,-2.8040893,-1.6107466,-1.134107,0.8840348,29,5.0,Sequential LSTM
249,0.7039421,-2.3992789,-1.3934271,-0.9916738,0.74514085,29,5.0,Sequential LSTM
