Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.87420654,0.027780527,1.3388191,0.18572311,0.32188365,209,Sequential RNN
-0.2122863,0.06698155,0.14767729,-0.40746334,1.4050909,210,Sequential RNN
-1.8692838,-0.20681567,1.3166184,0.51783776,1.2416434,211,Sequential RNN
-1.1448989,-0.38483083,1.0695698,-0.13139468,1.5915545,212,Sequential RNN
-1.1520265,-0.27965686,1.0350332,0.3668378,1.029812,213,Sequential RNN
-0.7218709,-0.2801661,1.035598,0.039493367,0.92694575,214,Sequential RNN
-0.12177344,-0.31895503,0.944797,-0.005883611,0.5018151,215,Sequential RNN
-0.31868666,0.23665659,0.15728953,-0.4054665,1.3302068,216,Sequential RNN
-0.5445557,-0.1608624,0.9849594,-0.22697358,0.94743216,217,Sequential RNN
0.30358085,-0.10431838,0.33086127,-0.40753463,0.8774108,218,Sequential RNN
-0.9111917,-0.4545689,1.2746938,0.16936882,0.9216979,219,Sequential RNN
-1.0181937,-0.26047808,1.0670097,0.37936342,0.8322982,220,Sequential RNN
-0.93216014,-0.19110224,0.88672143,0.45767754,0.7788627,221,Sequential RNN
-0.04572196,0.015638357,-0.4902923,0.050277278,1.4700987,222,Sequential RNN
-0.33129516,-0.36230618,0.4370319,0.32507053,0.93149924,223,Sequential RNN
0.3265275,-0.110168345,0.67293906,-0.27867305,0.38937443,224,Sequential RNN
-1.6779498,0.1126081,0.5476685,-0.048124846,2.0657978,225,Sequential RNN
-0.8808702,-0.3529441,2.1671069,-1.2739526,1.3406596,226,Sequential RNN
-0.90250987,-0.112285286,0.17603433,0.7613348,1.0774257,227,Sequential RNN
-0.39206535,-0.07586592,0.35905066,0.120546676,0.98833394,228,Sequential RNN
-0.7661499,-0.1938803,0.81391203,0.18652478,0.9595936,229,Sequential RNN
-0.6517608,0.0388466,1.4116751,0.05429028,0.14694887,230,Sequential RNN
-0.39226773,0.07176266,1.1230178,-0.3091811,0.5066682,231,Sequential RNN
0.47464162,-0.031663388,0.04839963,-0.62967503,1.1382974,232,Sequential RNN
0.051056214,-0.12342629,0.36283615,-0.2688053,0.97833943,233,Sequential RNN
-0.36824366,-0.01463225,0.77385056,-0.25845394,0.8674794,234,Sequential RNN
0.04131745,-0.07163661,0.19105746,0.34432656,0.49493504,235,Sequential RNN
-0.6495027,-0.19970402,1.0632808,0.10150658,0.68441945,236,Sequential RNN
1.2513925,-0.0077286046,-0.35671476,-0.8453009,0.95835173,237,Sequential RNN
-0.6192974,-0.22063507,0.87491524,-0.2864523,1.2514696,238,Sequential RNN
-0.4954256,-0.24978414,1.2164937,-0.27763695,0.80635285,239,Sequential RNN
-0.71592486,-0.22076395,1.0276433,0.2428638,0.6661813,240,Sequential RNN
-0.63640106,-0.15618147,1.0648007,0.07184654,0.65593505,241,Sequential RNN
0.42700016,-0.085704796,0.0072733043,-0.47374666,1.1251777,242,Sequential RNN
-0.5428708,-0.45905152,1.137136,0.26306546,0.60172105,243,Sequential RNN
-0.19512771,-0.72282416,0.90158737,0.058680743,0.9576838,244,Sequential RNN
0.14039579,-0.50077546,0.4468122,0.3720802,0.5414871,245,Sequential RNN
-0.58546394,-0.38608852,1.1825639,-0.043243047,0.8322317,246,Sequential RNN
-0.3805701,-0.24106379,0.623011,0.07392408,0.92469877,247,Sequential RNN
1.6211607,0.32959187,-0.743299,-0.7089909,0.50153714,248,Sequential RNN
-1.1925795,-0.27038673,1.386,0.52499104,0.55197513,249,Sequential RNN
