Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,0.033289697,1.2623385,0.84639364,0.6802585,0.30813444,30,5.0,Sequential LSTM
2,0.3628762,1.5218973,1.1683798,1.0271792,0.2618877,30,5.0,Sequential LSTM
3,0.021314373,0.87261224,0.4980264,0.348411,0.27749512,30,5.0,Sequential LSTM
4,-0.07070055,1.1422591,0.68049484,0.4960587,0.34207767,30,5.0,Sequential LSTM
5,-0.051800117,0.90601176,0.49781743,0.334778,0.3023927,30,5.0,Sequential LSTM
6,0.2439112,0.89803666,0.48673952,0.32246095,0.30469126,30,5.0,Sequential LSTM
7,0.009386372,0.95983523,0.53320736,0.3628055,0.3160483,30,5.0,Sequential LSTM
8,0.2454571,0.84778184,0.43760285,0.2737708,0.30386293,30,5.0,Sequential LSTM
9,0.083645135,0.8626527,0.55341274,0.4298972,0.22908694,30,5.0,Sequential LSTM
10,-0.31135237,1.4016201,0.87565917,0.66558194,0.38963455,30,5.0,Sequential LSTM
11,0.17259464,0.9131134,0.47894806,0.30553564,0.32163212,30,5.0,Sequential LSTM
12,-0.010375525,0.77948815,0.41102722,0.263858,0.27295786,30,5.0,Sequential LSTM
13,-0.3549434,0.6057387,0.25314838,0.11231808,0.261201,30,5.0,Sequential LSTM
14,0.13456108,0.48595902,0.15097614,0.017178666,0.24815717,30,5.0,Sequential LSTM
15,0.19464022,0.80592054,0.53096235,0.42113972,0.20369062,30,5.0,Sequential LSTM
16,0.038089152,0.6111876,0.3952509,0.30900246,0.159967,30,5.0,Sequential LSTM
17,-0.32564145,0.7675892,0.33974007,0.16885029,0.31695306,30,5.0,Sequential LSTM
18,-0.0869843,0.5872021,0.2608004,0.13043043,0.24180011,30,5.0,Sequential LSTM
19,-0.021626776,0.7364813,0.48316097,0.38198078,0.18766125,30,5.0,Sequential LSTM
20,0.16259779,0.83740306,0.56622964,0.45791876,0.20088664,30,5.0,Sequential LSTM
21,-0.0068348646,0.47152805,0.26748663,0.18598905,0.15115522,30,5.0,Sequential LSTM
22,-0.05536281,1.1058326,0.62823296,0.43747175,0.35380882,30,5.0,Sequential LSTM
23,-0.07794624,0.74572563,0.50533164,0.40931445,0.17808527,30,5.0,Sequential LSTM
24,0.16352819,1.2078137,0.7631237,0.58550704,0.32942903,30,5.0,Sequential LSTM
25,-0.08687857,0.9140878,0.59240514,0.4639201,0.2383042,30,5.0,Sequential LSTM
26,0.17718492,1.0834361,0.6354311,0.45649093,0.33188456,30,5.0,Sequential LSTM
27,-0.1512561,0.75883394,0.50575405,0.40466985,0.18748304,30,5.0,Sequential LSTM
28,0.12623596,1.7350098,1.3282101,1.1657277,0.3013596,30,5.0,Sequential LSTM
29,0.22199939,1.2139686,0.8467707,0.700106,0.27202234,30,5.0,Sequential LSTM
30,0.12549132,1.0014787,0.5886299,0.4237315,0.30584082,30,5.0,Sequential LSTM
31,0.30882084,1.0450739,0.7146967,0.58273894,0.24474524,30,5.0,Sequential LSTM
32,0.06403267,0.99951005,0.6497105,0.50999475,0.2591337,30,5.0,Sequential LSTM
33,0.038083162,1.1819279,0.79280967,0.6373896,0.2882611,30,5.0,Sequential LSTM
34,-0.2698568,0.9250423,0.49239913,0.3195947,0.32050446,30,5.0,Sequential LSTM
35,0.44272274,0.8130363,0.35092694,0.166353,0.34233338,30,5.0,Sequential LSTM
36,0.23170057,0.7159611,0.48854557,0.39771214,0.16847071,30,5.0,Sequential LSTM
37,-0.08709752,1.0466592,0.73722017,0.61362505,0.22923441,30,5.0,Sequential LSTM
38,0.25602868,1.135887,0.6914272,0.51390296,0.32925826,30,5.0,Sequential LSTM
39,0.1620341,0.90131134,0.44721386,0.26584014,0.33639795,30,5.0,Sequential LSTM
40,0.13917306,1.2585449,0.8841282,0.73458016,0.27736995,30,5.0,Sequential LSTM
41,-0.06484627,0.7900879,0.39393073,0.23569933,0.29347527,30,5.0,Sequential LSTM
42,-0.16165954,0.93281996,0.499674,0.32666844,0.3208771,30,5.0,Sequential LSTM
43,0.2763943,1.0505725,0.6075497,0.4305992,0.32819402,30,5.0,Sequential LSTM
44,-0.18209887,0.8798378,0.42289123,0.24037941,0.3385087,30,5.0,Sequential LSTM
45,0.00093476876,0.99766356,0.59775186,0.4380207,0.2962569,30,5.0,Sequential LSTM
46,0.1911557,0.75886863,0.4946611,0.38913214,0.19572648,30,5.0,Sequential LSTM
47,-0.09688517,1.230322,0.7301777,0.5304122,0.3705096,30,5.0,Sequential LSTM
48,-0.029373696,0.90970373,0.43424094,0.24433362,0.35222548,30,5.0,Sequential LSTM
49,0.120777085,0.9000073,0.4425606,0.259849,0.33887944,30,5.0,Sequential LSTM
50,0.13850732,1.2515326,0.84096456,0.6769772,0.30415112,30,5.0,Sequential LSTM
51,0.24725193,1.1678379,0.7583908,0.5948511,0.30332065,30,5.0,Sequential LSTM
52,0.05125152,0.76440626,0.50024986,0.3947415,0.1956886,30,5.0,Sequential LSTM
53,0.22767338,0.8069809,0.42790547,0.27649647,0.28082135,30,5.0,Sequential LSTM
54,-0.23886997,0.870587,0.5654913,0.44363126,0.22601666,30,5.0,Sequential LSTM
55,-0.012660532,0.6764576,0.262349,0.09694744,0.3067739,30,5.0,Sequential LSTM
56,-0.18390593,0.74842036,0.3869542,0.24257869,0.2677763,30,5.0,Sequential LSTM
57,0.20659833,0.85937154,0.40707013,0.22641346,0.3350676,30,5.0,Sequential LSTM
58,0.04885234,0.9501021,0.6745875,0.5645426,0.20410274,30,5.0,Sequential LSTM
59,0.037173662,1.0377475,0.63699293,0.47692508,0.29688132,30,5.0,Sequential LSTM
60,-0.0020984905,0.7334502,0.49296218,0.39690736,0.17815489,30,5.0,Sequential LSTM
61,-0.15931791,1.1554433,0.69505996,0.51117563,0.34105456,30,5.0,Sequential LSTM
62,-0.13205852,1.0467196,0.62217313,0.45260242,0.31450626,30,5.0,Sequential LSTM
63,-0.1344096,0.9942843,0.6385754,0.4964995,0.26351115,30,5.0,Sequential LSTM
64,0.19689964,0.7667774,0.519355,0.42053047,0.183292,30,5.0,Sequential LSTM
65,0.19021922,1.1699101,0.7101972,0.5265805,0.34055796,30,5.0,Sequential LSTM
66,-0.024143789,0.73796946,0.4961495,0.39956293,0.17914161,30,5.0,Sequential LSTM
67,-0.25916576,1.2102156,0.7772114,0.6042627,0.3207719,30,5.0,Sequential LSTM
68,0.20026529,1.1400394,0.75183225,0.596776,0.28758618,30,5.0,Sequential LSTM
69,0.14058161,0.92191374,0.5859361,0.45174146,0.24889404,30,5.0,Sequential LSTM
70,-0.09716821,0.862258,0.5560043,0.43368164,0.22687444,30,5.0,Sequential LSTM
71,-0.056155056,1.5164008,1.0915073,0.92179817,0.3147634,30,5.0,Sequential LSTM
72,-0.091380864,0.9555296,0.55342245,0.3928145,0.2978831,30,5.0,Sequential LSTM
73,0.17316939,0.89273834,0.582083,0.45800236,0.23013525,30,5.0,Sequential LSTM
74,-0.096630305,1.0724154,0.6399503,0.4672169,0.32037255,30,5.0,Sequential LSTM
75,0.18786058,0.8665735,0.42355582,0.24660751,0.32819,30,5.0,Sequential LSTM
76,0.10265707,1.0570111,0.70566535,0.56533253,0.26027885,30,5.0,Sequential LSTM
77,0.07163933,0.9499958,0.6209057,0.48946163,0.24379194,30,5.0,Sequential LSTM
78,-0.19718346,0.8791667,0.440112,0.26474652,0.3252542,30,5.0,Sequential LSTM
79,-0.016530236,1.0278828,0.65015715,0.49928752,0.27982137,30,5.0,Sequential LSTM
80,-0.06732051,0.9013689,0.47272345,0.3015156,0.31754288,30,5.0,Sequential LSTM
81,0.12854071,0.6568707,0.29221818,0.14657003,0.27013674,30,5.0,Sequential LSTM
82,0.012867195,0.78965724,0.50279254,0.3882144,0.21251091,30,5.0,Sequential LSTM
83,0.2069434,1.0832037,0.63596725,0.45733383,0.33131546,30,5.0,Sequential LSTM
84,0.109281816,0.7275638,0.44774434,0.33597982,0.20729208,30,5.0,Sequential LSTM
85,-0.032680694,1.1572167,0.7639752,0.6069084,0.29131562,30,5.0,Sequential LSTM
86,0.052185807,0.8824444,0.5034017,0.35200614,0.280797,30,5.0,Sequential LSTM
87,0.12196593,0.6943215,0.44096145,0.3397652,0.18769068,30,5.0,Sequential LSTM
88,0.28844035,1.0213554,0.6474332,0.49808276,0.27700374,30,5.0,Sequential LSTM
89,0.02994975,0.86991346,0.44808045,0.27959356,0.31249633,30,5.0,Sequential LSTM
90,-0.0107324375,1.2923383,0.79817903,0.6008038,0.36607617,30,5.0,Sequential LSTM
91,-0.010075141,1.0145668,0.615662,0.45633316,0.2955108,30,5.0,Sequential LSTM
92,-0.65961593,0.74577314,0.3495603,0.19130655,0.2935167,30,5.0,Sequential LSTM
93,-0.019364782,0.44080392,0.10946808,-0.022872757,0.24545549,30,5.0,Sequential LSTM
94,-0.016538916,0.8319794,0.5672586,0.46152487,0.19610669,30,5.0,Sequential LSTM
95,-0.5905194,0.83433896,0.41739258,0.25085744,0.30887625,30,5.0,Sequential LSTM
96,-0.600011,0.828941,0.47394076,0.33214805,0.26298615,30,5.0,Sequential LSTM
97,-0.07532421,0.5275469,0.1870086,0.050992165,0.25227273,30,5.0,Sequential LSTM
98,0.4514486,0.6573668,0.36476895,0.24790068,0.21675813,30,5.0,Sequential LSTM
99,0.046156973,0.50604135,0.29555392,0.21148193,0.15593025,30,5.0,Sequential LSTM
100,-0.03929413,0.8113512,0.5807304,0.4886166,0.17084526,30,5.0,Sequential LSTM
101,-0.3780197,1.0468067,0.6378278,0.47447515,0.30297393,30,5.0,Sequential LSTM
102,0.092193514,0.7514741,0.35017627,0.18989149,0.29728374,30,5.0,Sequential LSTM
103,0.09356925,0.6891137,0.39537853,0.27805597,0.21760088,30,5.0,Sequential LSTM
104,0.16563484,0.89896065,0.61727697,0.504768,0.20867296,30,5.0,Sequential LSTM
105,0.06250578,0.75522375,0.49772003,0.39486894,0.19076042,30,5.0,Sequential LSTM
106,-0.24514546,0.8877014,0.44308367,0.26549625,0.32937542,30,5.0,Sequential LSTM
107,-0.21545431,0.8995462,0.49039346,0.3269714,0.3031026,30,5.0,Sequential LSTM
108,0.0370739,0.99005425,0.49588072,0.2985001,0.36608645,30,5.0,Sequential LSTM
109,-0.040801283,1.0356307,0.7160322,0.5883794,0.2367604,30,5.0,Sequential LSTM
110,-0.32352585,0.92668486,0.46830842,0.2852257,0.3395676,30,5.0,Sequential LSTM
111,-0.5613421,0.6494081,0.284743,0.13908987,0.27014613,30,5.0,Sequential LSTM
112,-0.7699643,0.32841817,0.023396406,-0.09843414,0.22596176,30,5.0,Sequential LSTM
113,-0.046169754,0.31745118,0.018587567,-0.10078337,0.22139992,30,5.0,Sequential LSTM
114,-1.680446,1.1248121,0.75383615,0.60566217,0.27482125,30,5.0,Sequential LSTM
115,-0.45233136,0.20629214,-0.07983911,-0.1941245,0.21196762,30,5.0,Sequential LSTM
116,2.1994424,0.949676,0.54971594,0.38996556,0.29629275,30,5.0,Sequential LSTM
117,-0.5414381,0.597976,0.4219919,0.35170117,0.13036996,30,5.0,Sequential LSTM
118,1.5990853,0.574871,0.28035033,0.16271406,0.21818265,30,5.0,Sequential LSTM
119,-0.41321957,0.6843994,0.506558,0.43552524,0.13174595,30,5.0,Sequential LSTM
120,-0.5157987,0.29926977,0.039001063,-0.064954415,0.19280855,30,5.0,Sequential LSTM
121,-0.693045,0.30478522,-0.036495928,-0.17280906,0.25282297,30,5.0,Sequential LSTM
122,2.117068,0.2606143,0.009812605,-0.09036162,0.18579532,30,5.0,Sequential LSTM
123,-1.2570797,0.5495073,0.3827936,0.31620547,0.12350246,30,5.0,Sequential LSTM
124,-1.5818988,0.079804294,-0.1508017,-0.24290943,0.17083426,30,5.0,Sequential LSTM
125,2.2102845,0.13077588,-0.084712595,-0.17078215,0.15963507,30,5.0,Sequential LSTM
126,-3.4567347,0.60753846,0.4566344,0.3963609,0.11179059,30,5.0,Sequential LSTM
127,2.2064228,0.0874909,-0.09724454,-0.17103085,0.13685307,30,5.0,Sequential LSTM
128,-0.5214079,0.50985223,0.36052513,0.30088162,0.11062232,30,5.0,Sequential LSTM
129,0.3912637,0.17321438,-0.04627182,-0.13393812,0.16259658,30,5.0,Sequential LSTM
130,-1.8756592,1.1802406,0.9491981,0.8569165,0.17115735,30,5.0,Sequential LSTM
131,-1.3714348,0.253102,0.024173439,-0.06726429,0.16959156,30,5.0,Sequential LSTM
132,3.3962045,0.47920474,0.19860457,0.08652837,0.20787014,30,5.0,Sequential LSTM
133,0.60626256,0.43942872,0.29624242,0.23905146,0.10607325,30,5.0,Sequential LSTM
134,1.9753101,0.57568854,0.4142231,0.3497311,0.11961449,30,5.0,Sequential LSTM
135,-0.6192659,0.5463106,0.3775439,0.3101357,0.1250234,30,5.0,Sequential LSTM
136,0.8026376,0.29844108,0.049968805,-0.04927505,0.18406972,30,5.0,Sequential LSTM
137,0.010362127,0.55466515,0.3750624,0.30332622,0.13305074,30,5.0,Sequential LSTM
138,-0.61932737,0.43411693,0.13767965,0.019277899,0.21960239,30,5.0,Sequential LSTM
139,0.18937834,0.29864436,0.016154928,-0.096675865,0.2092698,30,5.0,Sequential LSTM
140,-0.17611387,0.7212191,0.5122199,0.4287421,0.1548278,30,5.0,Sequential LSTM
141,0.7047995,0.2768437,-0.0026157566,-0.11423635,0.20702514,30,5.0,Sequential LSTM
142,0.3556449,0.519264,0.36759144,0.30701104,0.11235993,30,5.0,Sequential LSTM
143,1.1894425,0.50487924,0.29448923,0.21045616,0.15585808,30,5.0,Sequential LSTM
144,0.1530903,0.667362,0.48838916,0.41690454,0.13258414,30,5.0,Sequential LSTM
145,0.15144877,0.4716305,0.28784743,0.21444169,0.13614738,30,5.0,Sequential LSTM
146,0.9900347,0.37511986,0.06969557,-0.052295767,0.22626005,30,5.0,Sequential LSTM
147,-0.17263271,0.4909156,0.31442034,0.24392529,0.13074866,30,5.0,Sequential LSTM
148,0.07159145,0.30005586,0.015658913,-0.09793378,0.21068296,30,5.0,Sequential LSTM
149,3.4359927,0.89788765,0.49335113,0.33177254,0.29968315,30,5.0,Sequential LSTM
150,-0.42659608,0.7415982,0.57043284,0.5020666,0.12680025,30,5.0,Sequential LSTM
151,-0.49437696,0.2665761,0.007855654,-0.09548142,0.19166148,30,5.0,Sequential LSTM
152,0.34532964,0.26953185,-0.013196559,-0.1261228,0.20944677,30,5.0,Sequential LSTM
153,0.06710558,0.59791297,0.41672775,0.34435964,0.13422304,30,5.0,Sequential LSTM
154,0.46397704,1.1100789,0.7810469,0.64962626,0.24374875,30,5.0,Sequential LSTM
155,0.43378747,0.58669364,0.32813087,0.22485672,0.19154479,30,5.0,Sequential LSTM
156,0.061337322,0.45230183,0.2688233,0.19553904,0.13592187,30,5.0,Sequential LSTM
157,0.7907236,0.701621,0.42490128,0.31437486,0.20499565,30,5.0,Sequential LSTM
158,0.028151467,0.65988237,0.47298416,0.39833423,0.13845524,30,5.0,Sequential LSTM
159,-1.4400356,0.6759649,0.35139817,0.22176105,0.24044089,30,5.0,Sequential LSTM
160,0.073245734,0.088197365,-0.19612858,-0.30969304,0.21063034,30,5.0,Sequential LSTM
161,0.15188189,1.1224374,0.80996054,0.68515235,0.23148459,30,5.0,Sequential LSTM
162,0.33519295,0.64996547,0.40413302,0.30594346,0.18211412,30,5.0,Sequential LSTM
163,0.14194794,0.40443966,0.06976926,-0.06390343,0.24792564,30,5.0,Sequential LSTM
164,0.33077458,0.72176313,0.50484747,0.41820794,0.16069236,30,5.0,Sequential LSTM
165,0.283579,0.5517242,0.3616302,0.28570348,0.1408228,30,5.0,Sequential LSTM
166,-0.8056637,0.8327051,0.3661683,0.17982621,0.34561294,30,5.0,Sequential LSTM
167,-0.024198031,0.32584557,0.019429319,-0.10295821,0.22699487,30,5.0,Sequential LSTM
168,0.07718986,0.4149948,0.106976554,-0.016050896,0.2281817,30,5.0,Sequential LSTM
169,0.45074463,0.8567647,0.6110102,0.51285195,0.18205631,30,5.0,Sequential LSTM
170,0.036624875,0.8551902,0.5416716,0.4164471,0.23225637,30,5.0,Sequential LSTM
171,-0.026670875,0.61076075,0.43886364,0.37020516,0.1273424,30,5.0,Sequential LSTM
172,0.6762092,0.63512045,0.29225302,0.15530632,0.2539981,30,5.0,Sequential LSTM
173,0.02096451,0.5894391,0.40140045,0.3262948,0.13930002,30,5.0,Sequential LSTM
174,-0.27335393,0.8249623,0.39324364,0.22080818,0.31981966,30,5.0,Sequential LSTM
175,-0.37260666,0.5321548,0.18353021,0.04428392,0.25826302,30,5.0,Sequential LSTM
176,0.13284086,0.41777933,0.24031085,0.1694271,0.13146967,30,5.0,Sequential LSTM
177,-0.05450463,0.61876214,0.4159241,0.3349073,0.15026361,30,5.0,Sequential LSTM
178,-0.25118938,1.168436,0.71399635,0.532486,0.33665153,30,5.0,Sequential LSTM
179,-0.54526114,1.372162,0.88852525,0.6953531,0.35828075,30,5.0,Sequential LSTM
180,0.089507,0.6183393,0.40064645,0.3136964,0.16126822,30,5.0,Sequential LSTM
181,0.03368481,0.5666416,0.35482284,0.27021897,0.15691659,30,5.0,Sequential LSTM
182,-0.21061699,0.443135,0.2594056,0.18602118,0.13610774,30,5.0,Sequential LSTM
183,0.6228904,1.1992553,0.7370232,0.5524006,0.34242404,30,5.0,Sequential LSTM
184,0.2831539,0.626144,0.4396886,0.3652154,0.13812725,30,5.0,Sequential LSTM
185,0.1733136,0.7976298,0.58302134,0.49730325,0.15898305,30,5.0,Sequential LSTM
186,-0.554552,0.62349266,0.25581956,0.10896512,0.27237427,30,5.0,Sequential LSTM
187,-2.3368673,0.59292275,0.24298662,0.10321643,0.2592348,30,5.0,Sequential LSTM
188,-0.13546586,0.14443068,-0.119629525,-0.22509943,0.19561735,30,5.0,Sequential LSTM
189,0.124739364,0.66629326,0.4325968,0.33925462,0.17312378,30,5.0,Sequential LSTM
190,0.9099549,0.78138024,0.520478,0.41626912,0.19327806,30,5.0,Sequential LSTM
191,0.13175398,0.41724995,0.22906023,0.15389419,0.13941205,30,5.0,Sequential LSTM
192,-0.17955537,0.8591809,0.38060328,0.18945165,0.35453317,30,5.0,Sequential LSTM
193,0.19991226,1.173176,0.7440997,0.5727198,0.31786212,30,5.0,Sequential LSTM
194,-0.317194,1.0687333,0.63929296,0.4677677,0.31813174,30,5.0,Sequential LSTM
195,0.024440117,0.7725714,0.49633503,0.38600174,0.20463744,30,5.0,Sequential LSTM
196,-0.2949472,0.8667775,0.57042956,0.45206326,0.21953644,30,5.0,Sequential LSTM
197,0.3601687,0.40574276,0.11979141,0.005577834,0.21183445,30,5.0,Sequential LSTM
198,-0.85401934,0.75583345,0.5080536,0.4090864,0.18355669,30,5.0,Sequential LSTM
199,0.14954732,0.5314373,0.25130507,0.13941585,0.20752344,30,5.0,Sequential LSTM
200,0.16922945,0.68143624,0.46840668,0.38331926,0.15781346,30,5.0,Sequential LSTM
201,0.19540063,0.7207424,0.50638735,0.4207702,0.15879564,30,5.0,Sequential LSTM
202,-0.08447032,1.0741578,0.69367796,0.54170805,0.2818616,30,5.0,Sequential LSTM
203,0.1229852,0.6518775,0.3834433,0.27622628,0.19885764,30,5.0,Sequential LSTM
204,-0.3584834,0.5072891,0.29137507,0.20513557,0.15995035,30,5.0,Sequential LSTM
205,0.2881739,0.5934133,0.23475905,0.09150683,0.26569313,30,5.0,Sequential LSTM
206,0.286612,0.9561628,0.64270747,0.51750845,0.23220938,30,5.0,Sequential LSTM
207,0.7033751,0.72112983,0.3382378,0.18530469,0.28364852,30,5.0,Sequential LSTM
208,-0.18658565,0.7830876,0.5715556,0.4870661,0.15670438,30,5.0,Sequential LSTM
209,0.23281254,0.84737986,0.49492428,0.35414788,0.261101,30,5.0,Sequential LSTM
210,0.11082042,0.9202581,0.6606407,0.5569458,0.19232592,30,5.0,Sequential LSTM
211,-0.11713944,0.5742383,0.37333614,0.29309264,0.14882945,30,5.0,Sequential LSTM
212,-0.29918775,0.85994965,0.4227032,0.24805994,0.32391465,30,5.0,Sequential LSTM
213,0.62227106,0.9121952,0.5476335,0.40202165,0.27006948,30,5.0,Sequential LSTM
214,0.40896964,0.8103194,0.36810696,0.19148014,0.32759368,30,5.0,Sequential LSTM
215,-0.108519986,0.8685235,0.6409538,0.5500588,0.16858502,30,5.0,Sequential LSTM
216,0.009457006,0.6922901,0.37845588,0.25310552,0.23249008,30,5.0,Sequential LSTM
217,-0.4349897,0.7216526,0.37066972,0.23048154,0.2600101,30,5.0,Sequential LSTM
218,0.28961778,0.6669721,0.28096578,0.12678877,0.28595573,30,5.0,Sequential LSTM
219,0.07146796,0.5674534,0.3241618,0.22698736,0.18023178,30,5.0,Sequential LSTM
220,0.6542182,0.9592531,0.50478977,0.32326972,0.33666915,30,5.0,Sequential LSTM
221,0.12458389,0.6564151,0.43780017,0.35048208,0.16195105,30,5.0,Sequential LSTM
222,0.10096171,0.77635175,0.3900903,0.23581137,0.28614467,30,5.0,Sequential LSTM
223,0.4954222,0.75386727,0.37218353,0.21973303,0.28275338,30,5.0,Sequential LSTM
224,-0.24957281,0.85792303,0.52351224,0.3899435,0.24773316,30,5.0,Sequential LSTM
225,-0.2427138,0.8498322,0.5880601,0.48350394,0.19392239,30,5.0,Sequential LSTM
226,-0.0018469988,0.6244544,0.3921321,0.29933888,0.17210566,30,5.0,Sequential LSTM
227,-0.3245344,0.8713882,0.47834024,0.32135054,0.2911721,30,5.0,Sequential LSTM
228,-0.27850172,0.8186904,0.5043049,0.3787343,0.23289858,30,5.0,Sequential LSTM
229,0.002520085,0.9388022,0.6646269,0.555117,0.20311064,30,5.0,Sequential LSTM
230,0.50850976,0.8340568,0.43768722,0.27937078,0.2936329,30,5.0,Sequential LSTM
231,0.030391097,0.6245096,0.3938153,0.3016723,0.17089964,30,5.0,Sequential LSTM
232,0.19441523,0.9149418,0.43941733,0.24948528,0.35227126,30,5.0,Sequential LSTM
233,-0.08342018,1.3840123,0.9181392,0.7320619,0.34512135,30,5.0,Sequential LSTM
234,-0.6728838,0.6222713,0.20538408,0.038872633,0.30883256,30,5.0,Sequential LSTM
235,-0.7358916,1.2603154,0.7379843,0.529357,0.38694602,30,5.0,Sequential LSTM
236,-0.22133438,0.7444234,0.3170944,0.14641242,0.3165676,30,5.0,Sequential LSTM
237,0.2238503,1.2970616,0.89675134,0.7368611,0.29655233,30,5.0,Sequential LSTM
238,0.16075426,0.99541044,0.5060018,0.31052417,0.36255664,30,5.0,Sequential LSTM
239,-0.025756836,0.6405956,0.43603635,0.35433197,0.15153877,30,5.0,Sequential LSTM
240,0.5022714,0.97716147,0.5712731,0.40915498,0.30068436,30,5.0,Sequential LSTM
241,0.20878732,0.7069989,0.31176025,0.15389557,0.2927951,30,5.0,Sequential LSTM
242,-0.13910946,0.9062024,0.529146,0.37854356,0.2793256,30,5.0,Sequential LSTM
243,0.077892944,0.7286554,0.4804877,0.3813656,0.18384391,30,5.0,Sequential LSTM
244,-0.054606393,0.8587522,0.4336928,0.2639172,0.31488648,30,5.0,Sequential LSTM
245,0.3682767,0.6745321,0.37810516,0.2597075,0.21959478,30,5.0,Sequential LSTM
246,-0.69498014,0.6707718,0.44988596,0.36166054,0.16363357,30,5.0,Sequential LSTM
247,-0.07213195,0.50699425,0.2258595,0.11356971,0.20826626,30,5.0,Sequential LSTM
248,-0.8315747,0.7927714,0.34161735,0.16141924,0.33421746,30,5.0,Sequential LSTM
249,-0.026652163,0.7000722,0.38578647,0.26025558,0.23282476,30,5.0,Sequential LSTM
