Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.120134614,-0.07521153,0.09183493,0.14354286,0.9599686,77,Sequential LSTM
-0.3599347,-0.28958592,0.7142249,0.14868674,0.7866091,78,Sequential LSTM
-0.35618234,-0.35715896,0.9175636,0.3244008,0.47137684,79,Sequential LSTM
-0.54968566,-0.044851292,0.27225366,0.1264016,1.1958818,80,Sequential LSTM
-0.40829527,-0.27675176,0.8552753,0.15813577,0.67163604,81,Sequential LSTM
-0.7304216,-0.054825343,0.34386662,0.4075092,1.0338708,82,Sequential LSTM
-0.40393335,-0.11275149,0.33032775,0.15746619,1.0288907,83,Sequential LSTM
-0.6192009,-0.15751544,0.49358776,0.5553089,0.7278195,84,Sequential LSTM
-0.46726716,-0.19280855,0.5069047,0.37125504,0.7819162,85,Sequential LSTM
-0.25885597,-0.29478112,0.6605822,0.34300667,0.55004865,86,Sequential LSTM
-0.33793503,-0.25845015,0.5702982,0.3738181,0.652269,87,Sequential LSTM
-0.4811085,-0.22929014,0.5724144,0.18719116,0.950793,88,Sequential LSTM
-0.50576514,-0.3406202,0.9666522,0.21328336,0.66644996,89,Sequential LSTM
-0.94322675,-0.26897544,0.7087881,0.6929629,0.8104509,90,Sequential LSTM
-0.57541394,-0.08031361,0.4775452,-0.11846717,1.2966496,91,Sequential LSTM
-0.32022095,-0.13930008,0.39426923,0.51126796,0.55398405,92,Sequential LSTM
-0.74367815,-0.34649885,1.245066,0.07766794,0.76744324,93,Sequential LSTM
-0.29712802,-0.14540471,0.20642151,-0.0070693116,1.2431806,94,Sequential LSTM
-0.5431781,-0.21961741,0.486636,0.62486535,0.65129423,95,Sequential LSTM
-0.5654106,-0.42643532,1.2306015,0.13728191,0.6239624,96,Sequential LSTM
-0.6056443,-0.29946554,0.99278146,0.048115052,0.8642131,97,Sequential LSTM
-0.68780327,-0.09590851,0.42748788,0.105190374,1.2510337,98,Sequential LSTM
-0.5225606,-0.23029444,0.52921206,0.3714863,0.8521566,99,Sequential LSTM
-0.32694685,-0.24828544,0.50540876,0.4345084,0.6353153,100,Sequential LSTM
-0.630868,0.15534545,0.013844622,-0.014500257,1.4761784,101,Sequential LSTM
-0.4580697,-0.23270866,1.0715274,-0.01849102,0.63774157,102,Sequential LSTM
-0.44485816,-0.27949652,0.928237,0.24599728,0.55012023,103,Sequential LSTM
-0.7068441,-0.3227295,1.0902854,0.33570027,0.60358775,104,Sequential LSTM
-0.5891728,-0.26451093,0.731312,0.42705905,0.6953125,105,Sequential LSTM
-0.19881359,-0.29434597,0.7193837,0.057663053,0.71611285,106,Sequential LSTM
-0.4979322,-0.24933265,0.5747675,0.5947859,0.5777114,107,Sequential LSTM
-0.3222308,-0.36137828,1.0401663,0.0042061354,0.6392364,108,Sequential LSTM
-0.18893728,-0.26123405,0.676527,-0.09603528,0.8696797,109,Sequential LSTM
-0.5613348,-0.39291772,1.292049,-0.023039514,0.6852431,110,Sequential LSTM
0.03189537,-0.3448547,0.7342575,-0.034550063,0.61325204,111,Sequential LSTM
-0.69829965,-0.14270452,0.86112404,-0.06507933,1.0449593,112,Sequential LSTM
-0.86841744,-0.06242743,0.6019123,0.52298564,0.80594665,113,Sequential LSTM
-1.0207474,0.0021162713,0.91672647,0.4125673,0.68933725,114,Sequential LSTM
-0.492136,-0.22399864,0.8320746,0.16712312,0.7169369,115,Sequential LSTM
-0.7254587,-0.10153764,0.6300348,0.023079026,1.1738822,116,Sequential LSTM
-0.72333837,-0.38066882,1.1052089,0.3451651,0.6536332,117,Sequential LSTM
0.08250816,-0.25232324,0.4086994,0.06623462,0.6948809,118,Sequential LSTM
0.2847895,-0.2006547,0.059714027,0.51449674,0.34165448,119,Sequential LSTM
-0.3879782,0.116824485,0.1690278,-0.26869214,1.3708181,120,Sequential LSTM
-0.60520923,-0.16591176,1.0959868,-0.34002805,1.0151618,121,Sequential LSTM
-0.81527954,-0.5610487,2.1656084,-0.15417919,0.36489913,122,Sequential LSTM
-1.3346467,-0.15113537,0.8457499,0.38209924,1.2579336,123,Sequential LSTM
-0.9275276,-0.22385965,1.0309621,0.1756765,0.9447487,124,Sequential LSTM
-1.2351975,-0.31412724,1.7581635,0.35321397,0.4379474,125,Sequential LSTM
-0.63918287,1.1467581,-0.72174674,-0.4955709,1.7097429,126,Sequential LSTM
1.9132719,-1.1192555,0.7736007,-0.49866483,-0.06895224,127,Sequential LSTM
1.4855253,-0.87876326,0.08240559,-0.360901,0.6717334,128,Sequential LSTM
0.69241196,-0.77972186,1.4855272,-0.37827882,-0.019938668,129,Sequential LSTM
2.5564857,-1.1710109,-0.23525465,-0.6630805,0.51286024,130,Sequential LSTM
-0.10315957,-0.18050389,-0.026872948,0.66752595,0.6430105,131,Sequential LSTM
0.7013264,-0.6903849,0.849303,-0.04681357,0.18656906,132,Sequential LSTM
0.35794953,-0.8257996,-0.03248477,1.1283078,0.37202725,133,Sequential LSTM
-1.070326,-0.6866351,0.38590115,1.961647,0.4094125,134,Sequential LSTM
-0.19531041,-0.95059276,1.3735336,-0.2037335,0.976103,135,Sequential LSTM
0.11104962,-0.06841721,0.2677835,-0.4649099,1.154494,136,Sequential LSTM
0.37208363,-0.4038378,0.7803312,-0.35236192,0.60378516,137,Sequential LSTM
-0.14727677,-0.2991292,0.824526,0.09068094,0.5311991,138,Sequential LSTM
0.46271062,-0.48576176,1.037189,-0.16942284,0.15528506,139,Sequential LSTM
0.4028224,-0.25324336,-0.05025429,0.7472627,0.15341243,140,Sequential LSTM
0.2002433,-0.48368075,1.2306587,-0.19017671,0.2429558,141,Sequential LSTM
-0.06993327,-0.64738905,2.1583037,-0.45196873,0.010988197,142,Sequential LSTM
0.3844433,-0.8889605,1.7075276,-0.17546134,-0.027548406,143,Sequential LSTM
0.12929916,-0.16230536,-0.38264614,0.16043825,1.2552142,144,Sequential LSTM
0.44305393,-0.2056164,-0.13939019,-0.011582852,0.9135356,145,Sequential LSTM
0.55321866,-0.25531024,0.04257945,-0.05456192,0.7140738,146,Sequential LSTM
-0.8099199,-0.3039197,0.7022015,0.27726433,1.1343739,147,Sequential LSTM
-0.64846665,-0.2621822,1.4953953,-0.48066753,0.8959212,148,Sequential LSTM
-1.0563191,-0.23872618,1.0280595,0.36668387,0.9003023,149,Sequential LSTM
-0.8293569,0.07667583,-0.22117245,0.5270793,1.446774,150,Sequential LSTM
-0.743,-0.16302083,0.8752157,-0.4630942,1.4938993,151,Sequential LSTM
-1.1356853,-0.28359917,1.7262486,-0.14847222,0.8415081,152,Sequential LSTM
-1.0717306,-0.060247432,0.68131864,-0.061765786,1.512425,153,Sequential LSTM
-0.69054574,0.071127325,0.06467078,0.19458185,1.3601661,154,Sequential LSTM
-0.7586687,-0.16247143,0.9731271,-0.06484959,1.0128627,155,Sequential LSTM
-1.2821553,-0.43627807,2.0933475,0.03126024,0.5938255,156,Sequential LSTM
-0.58433086,0.030789206,0.20885985,-0.14811644,1.4927984,157,Sequential LSTM
-0.9771647,-0.45621556,1.5065547,0.020436699,0.9063887,158,Sequential LSTM
-0.43664983,-0.062466394,0.22371733,-0.12984017,1.405239,159,Sequential LSTM
-0.13655677,-0.40874702,1.239696,-0.18567064,0.49127853,160,Sequential LSTM
-0.49469948,-0.16572952,0.4344669,0.019334784,1.2066271,161,Sequential LSTM
-0.2128582,-0.40535754,1.0733993,0.13052206,0.41429427,162,Sequential LSTM
-0.65189856,-0.09327379,0.54413486,0.054607254,1.1464303,163,Sequential LSTM
-0.75272375,-0.090434596,0.80740196,0.5283388,0.5074176,164,Sequential LSTM
-1.0878102,-0.43796018,1.4472215,0.099391125,0.9791577,165,Sequential LSTM
-0.72883886,-0.31892255,0.93882674,-0.102612525,1.2115469,166,Sequential LSTM
-0.05011906,-0.37855572,0.7617833,0.19426897,0.4726223,167,Sequential LSTM
-0.723296,-0.19674858,0.747173,0.14684787,1.0260235,168,Sequential LSTM
-0.70588285,-0.016240893,0.37609532,0.039496318,1.3065318,169,Sequential LSTM
-0.60138774,-0.18864441,0.57118005,0.46109837,0.75775397,170,Sequential LSTM
-1.3726859,-0.67421484,2.0689182,0.32821536,0.6497677,171,Sequential LSTM
-0.89781797,-0.12318637,0.5404806,0.28461826,1.1959056,172,Sequential LSTM
-0.9552662,-0.44855306,1.2271748,0.49533993,0.68130463,173,Sequential LSTM
-0.67904925,0.097486705,0.14975147,0.087905854,1.3439049,174,Sequential LSTM
-1.1090341,-0.09118515,0.7935113,0.3585742,1.0481337,175,Sequential LSTM
-0.8796852,-0.5321853,2.2621317,-0.064893365,0.21463221,176,Sequential LSTM
-1.9270321,-0.41723785,0.69089895,0.83504266,1.8183284,177,Sequential LSTM
-1.2819009,-0.12933287,0.29026988,0.5956518,1.5253121,178,Sequential LSTM
-1.1906819,-0.26002008,1.1176044,0.5213839,0.81171393,179,Sequential LSTM
-1.658536,-0.24070528,0.76487535,1.1840467,0.9503191,180,Sequential LSTM
-1.3406175,-0.124805145,1.0020938,0.28702325,1.1763059,181,Sequential LSTM
-0.6816893,-0.62634504,1.9969149,-0.016169215,0.327289,182,Sequential LSTM
-0.23915638,-0.34755257,0.57487756,0.28300875,0.72882277,183,Sequential LSTM
-0.4775448,-0.5778691,1.4773719,-0.1278791,0.7059212,184,Sequential LSTM
-0.55188715,-0.30368817,0.4921589,0.36002442,1.003392,185,Sequential LSTM
-0.34191072,-0.21225478,0.31107688,0.23937152,1.0037168,186,Sequential LSTM
-0.5545008,-0.17834534,0.5577643,0.022470979,1.1526105,187,Sequential LSTM
-0.6002706,-0.41994563,1.6132956,-0.097443506,0.50436413,188,Sequential LSTM
-0.66675305,-0.027235543,0.33949646,-0.07813264,1.4326243,189,Sequential LSTM
-1.1594665,-0.37646297,1.553376,0.071947,0.9106064,190,Sequential LSTM
-1.9325814,0.023020728,0.5067529,0.0682269,2.33458,191,Sequential LSTM
0.35238963,-0.32680196,0.6819221,-0.9681982,1.2606883,192,Sequential LSTM
-0.47341025,-0.2965165,1.1583173,-0.51529413,1.1269034,193,Sequential LSTM
-0.22459553,-0.26231483,0.6007874,0.10174261,0.7843803,194,Sequential LSTM
0.12052968,-0.16773808,0.30420178,-0.19990334,0.9429098,195,Sequential LSTM
-0.45879716,-0.44236153,1.1997888,0.13479155,0.5665786,196,Sequential LSTM
-0.7654351,-0.23169477,0.8448372,0.2702139,0.88207895,197,Sequential LSTM
-0.9255147,-0.2526219,0.7993155,0.34889117,1.0299299,198,Sequential LSTM
-0.8715348,-0.0029922873,0.29962862,0.26476026,1.3101381,199,Sequential LSTM
-0.74044496,0.103339545,0.28167838,0.0061521144,1.3492746,200,Sequential LSTM
-0.66676325,-0.046782635,0.32516178,0.18800831,1.2003756,201,Sequential LSTM
-0.54504216,0.15557519,0.26333857,-0.030079229,1.1562077,202,Sequential LSTM
-0.5006269,-0.11070111,0.5205947,0.23849261,0.8522409,203,Sequential LSTM
-0.19424625,-0.5318677,1.2910959,0.053062927,0.38195503,204,Sequential LSTM
-0.08843031,-0.46867463,1.1456947,-0.31247094,0.72388154,205,Sequential LSTM
-0.538446,-0.16053805,0.48628578,-0.13787465,1.350573,206,Sequential LSTM
-0.48068318,-0.19196387,0.51152265,0.0014287025,1.1596956,207,Sequential LSTM
-0.54674554,-0.30213308,0.80770445,0.40663588,0.6345383,208,Sequential LSTM
-0.965701,0.060931202,0.21171963,0.24141821,1.4516325,209,Sequential LSTM
-1.0597003,-0.07593479,0.8257809,0.123902515,1.1859517,210,Sequential LSTM
-1.0893941,-0.39049146,1.7041315,0.110798195,0.6649556,211,Sequential LSTM
-1.1184092,-0.43946317,1.4381413,0.49944794,0.6202829,212,Sequential LSTM
-1.1929593,-0.15416783,0.65484315,0.364722,1.3275619,213,Sequential LSTM
-0.7488711,-0.25407508,0.65630496,0.33366662,1.0129747,214,Sequential LSTM
-0.3147759,-0.30687666,0.72942764,0.31972244,0.5725024,215,Sequential LSTM
-0.651852,0.13645233,0.15453798,-0.05165076,1.4125125,216,Sequential LSTM
-0.659142,-0.1312265,0.7274766,0.10841632,0.95447576,217,Sequential LSTM
-0.45387352,-0.11715496,0.67022073,-0.116255276,1.0170633,218,Sequential LSTM
-0.7380543,-0.33727506,1.0637124,0.112798244,0.8988188,219,Sequential LSTM
-0.81172824,-0.24731945,0.64875627,0.63043404,0.77985746,220,Sequential LSTM
