Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,0.8893868,-3.57519,-2.1745994,-1.6151805,1.0375654,5,5.0,Sequential LSTM
2,-0.28239498,-3.9172003,-2.199421,-1.5133119,1.2725415,5,5.0,Sequential LSTM
3,0.1442123,-3.8618314,-2.3474462,-1.7425772,1.1218653,5,5.0,Sequential LSTM
4,1.2344882,-3.727274,-2.144027,-1.5116521,1.1728787,5,5.0,Sequential LSTM
5,0.65800774,-3.2471573,-1.9055713,-1.3697205,0.9938545,5,5.0,Sequential LSTM
6,-0.42830408,-3.3970282,-1.9532324,-1.3765576,1.0695716,5,5.0,Sequential LSTM
7,0.22479023,-4.030987,-2.3023727,-1.6119365,1.2805679,5,5.0,Sequential LSTM
8,-0.84433335,-3.5376828,-2.0167353,-1.4092445,1.1267271,5,5.0,Sequential LSTM
9,0.61682,-4.577791,-2.5875287,-1.7925863,1.4743978,5,5.0,Sequential LSTM
10,-0.8796029,-4.337395,-2.554932,-1.8429874,1.3204592,5,5.0,Sequential LSTM
11,0.1374205,-3.6412292,-2.188584,-1.6083741,1.0761284,5,5.0,Sequential LSTM
12,0.37760842,-3.5125184,-1.9834921,-1.372775,1.1327109,5,5.0,Sequential LSTM
13,-0.37067875,-4.1605625,-2.3588257,-1.6391838,1.3347362,5,5.0,Sequential LSTM
14,0.21671715,-5.4109826,-3.3001995,-2.4571204,1.5636783,5,5.0,Sequential LSTM
15,0.037909392,-4.4740486,-2.5524895,-1.7849879,1.4235023,5,5.0,Sequential LSTM
16,0.69136393,-4.7089615,-2.8217523,-2.067971,1.398055,5,5.0,Sequential LSTM
17,0.65886396,-3.5794473,-2.0589507,-1.4516405,1.1263918,5,5.0,Sequential LSTM
18,0.424969,-3.8549757,-2.1230352,-1.4312712,1.2830303,5,5.0,Sequential LSTM
19,-0.32312825,-4.222235,-2.455185,-1.7493961,1.3090407,5,5.0,Sequential LSTM
20,1.2373222,-4.3976192,-2.6935904,-2.0129735,1.2623544,5,5.0,Sequential LSTM
21,-0.16848168,-4.776469,-2.9991422,-2.2892501,1.3166546,5,5.0,Sequential LSTM
22,1.6984224,-3.8064692,-2.2136242,-1.577416,1.1799891,5,5.0,Sequential LSTM
23,0.32531464,-3.6497207,-2.2544749,-1.6971915,1.0336058,5,5.0,Sequential LSTM
24,-0.41324988,-3.8111389,-2.3104942,-1.7111135,1.1116861,5,5.0,Sequential LSTM
25,-0.22736119,-3.9117255,-2.3928685,-1.7862123,1.1251781,5,5.0,Sequential LSTM
26,0.711005,-3.6218684,-2.1141534,-1.5119482,1.1169236,5,5.0,Sequential LSTM
27,-0.34827623,-4.179387,-2.5629196,-1.9172755,1.1974887,5,5.0,Sequential LSTM
28,0.24623652,-4.726427,-2.8347883,-2.079238,1.4013366,5,5.0,Sequential LSTM
