Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,-0.2641482,-4.7464027,-2.6849053,-1.8615117,1.5271686,2,5.0,Sequential RNN
2,0.40283746,-5.3373394,-3.2422006,-2.4053702,1.552089,2,5.0,Sequential RNN
3,-0.53937525,-5.257356,-3.2729754,-2.4803824,1.4700398,2,5.0,Sequential RNN
4,0.12100379,-5.80681,-3.5786135,-2.6886337,1.6506624,2,5.0,Sequential RNN
5,-0.107703425,-5.474531,-3.1286173,-2.1916218,1.7378675,2,5.0,Sequential RNN
6,0.27287441,-5.428709,-3.23989,-2.3656402,1.6214898,2,5.0,Sequential RNN
7,0.5711448,-5.2123785,-3.1753356,-2.3617082,1.5090523,2,5.0,Sequential RNN
8,-1.3969318,-5.0317364,-2.8894682,-2.0338113,1.5870053,2,5.0,Sequential RNN
9,-0.5012634,-6.7294416,-4.269733,-3.2872872,1.8221653,2,5.0,Sequential RNN
10,0.7682789,-6.0389595,-3.9461777,-3.1102872,1.5503442,2,5.0,Sequential RNN
11,-0.9140061,-4.697238,-2.7403007,-1.9586688,1.4497098,2,5.0,Sequential RNN
12,0.09747213,-6.2482142,-3.7814813,-2.7962286,1.8273692,2,5.0,Sequential RNN
13,-1.2416798,-5.395817,-3.1238422,-2.216378,1.6830931,2,5.0,Sequential RNN
14,-3.12416,-7.5744634,-4.201388,-2.8541272,2.498792,2,5.0,Sequential RNN
15,0.5555073,-7.485105,-4.8936987,-3.8586514,1.9197264,2,5.0,Sequential RNN
16,0.5084777,-5.833682,-3.8442264,-3.049607,1.4737995,2,5.0,Sequential RNN
17,0.47822955,-5.6614885,-3.0011334,-1.9385452,1.9708068,2,5.0,Sequential RNN
18,-1.0410184,-4.840085,-2.734233,-1.8931224,1.5600275,2,5.0,Sequential RNN
19,0.46139947,-6.548567,-4.2038894,-3.2673886,1.7369506,2,5.0,Sequential RNN
20,1.5414474,-5.1612816,-3.2379928,-2.4698005,1.4247836,2,5.0,Sequential RNN
21,0.17057863,-6.3101363,-4.1240177,-3.250847,1.6194884,2,5.0,Sequential RNN
22,0.3048829,-5.4859986,-3.379786,-2.5385294,1.560295,2,5.0,Sequential RNN
23,1.1572602,-5.2526393,-3.1513963,-2.3121247,1.5566139,2,5.0,Sequential RNN
24,0.3377619,-5.0955825,-3.0797465,-2.27459,1.4933418,2,5.0,Sequential RNN
25,-0.028011033,-5.479377,-3.4370844,-2.6213596,1.5129416,2,5.0,Sequential RNN
26,0.0657544,-5.428868,-3.3231943,-2.4821537,1.5598941,2,5.0,Sequential RNN
27,-0.10967303,-5.971856,-3.8613698,-3.0184088,1.5634593,2,5.0,Sequential RNN
28,-0.15567781,-6.18556,-4.11067,-3.281925,1.537091,2,5.0,Sequential RNN
29,0.088193566,-5.3421464,-3.3909845,-2.6116576,1.4454329,2,5.0,Sequential RNN
30,0.8229964,-5.4969234,-3.5345542,-2.7507524,1.4537336,2,5.0,Sequential RNN
31,-0.07560888,-4.8136816,-2.877667,-2.104391,1.4342119,2,5.0,Sequential RNN
32,0.61942154,-6.5177417,-4.309914,-3.4280736,1.6355706,2,5.0,Sequential RNN
33,-0.942703,-5.214502,-2.9174979,-2.0000374,1.7016331,2,5.0,Sequential RNN
34,-0.1379532,-6.4502153,-4.072638,-3.1229942,1.7613238,2,5.0,Sequential RNN
35,0.00759532,-5.7245564,-3.3184655,-2.357434,1.7824454,2,5.0,Sequential RNN
36,-0.09790662,-6.9391007,-4.6156435,-3.6876173,1.721231,2,5.0,Sequential RNN
37,0.19319911,-5.4736257,-3.4065287,-2.5808964,1.5313169,2,5.0,Sequential RNN
38,-0.28975838,-5.204042,-3.1412144,-2.317288,1.5281543,2,5.0,Sequential RNN
39,1.0919737,-6.2214513,-3.5144296,-2.4332013,2.0053773,2,5.0,Sequential RNN
40,0.08462292,-4.9534383,-2.9466693,-2.1451337,1.4866258,2,5.0,Sequential RNN
41,0.84817284,-6.721745,-3.6123953,-2.3704708,2.3034241,2,5.0,Sequential RNN
42,0.05262968,-5.096198,-3.1255054,-2.33838,1.4598999,2,5.0,Sequential RNN
43,-1.1053711,-6.3325253,-3.460496,-2.313362,2.1276147,2,5.0,Sequential RNN
44,-0.31370398,-6.567896,-3.9726074,-2.9360075,1.9226054,2,5.0,Sequential RNN
45,1.8094295,-5.7802525,-3.6278734,-2.7681797,1.594494,2,5.0,Sequential RNN
46,-0.36513102,-4.8631506,-2.7973862,-1.9722863,1.530331,2,5.0,Sequential RNN
47,1.1606077,-5.6549425,-3.460242,-2.5836442,1.6258458,2,5.0,Sequential RNN
48,-2.0216494,-4.8074923,-2.6570148,-1.7980795,1.5930861,2,5.0,Sequential RNN
49,-0.768787,-7.113325,-4.4966974,-3.451574,1.9384122,2,5.0,Sequential RNN
50,0.44878438,-6.189462,-4.006477,-3.1345575,1.6171674,2,5.0,Sequential RNN
51,0.12285717,-5.6524854,-3.7108352,-2.9353075,1.4383868,2,5.0,Sequential RNN
52,1.5638652,-5.183696,-2.9358034,-2.037961,1.6652498,2,5.0,Sequential RNN
53,0.78841263,-4.56095,-2.4068754,-1.5465027,1.5957513,2,5.0,Sequential RNN
54,-0.49305865,-4.8980308,-3.0738044,-2.3451788,1.3513973,2,5.0,Sequential RNN
55,0.92275894,-5.8743715,-3.8157392,-2.993487,1.5250474,2,5.0,Sequential RNN
56,-2.0089436,-5.094511,-3.2185388,-2.4692452,1.3897312,2,5.0,Sequential RNN
57,-0.98464864,-6.542254,-4.138234,-3.178033,1.7809101,2,5.0,Sequential RNN
58,0.6329467,-6.188466,-3.9861865,-3.1065617,1.6314604,2,5.0,Sequential RNN
59,0.3878585,-4.466581,-2.6250064,-1.8894511,1.3642491,2,5.0,Sequential RNN
60,0.38195956,-5.96474,-3.8843381,-3.0533915,1.5411744,2,5.0,Sequential RNN
61,-0.7492106,-5.2900767,-3.3205807,-2.5339327,1.4590137,2,5.0,Sequential RNN
62,1.4308319,-5.9718657,-3.7082453,-2.8041208,1.6769022,2,5.0,Sequential RNN
