Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,-0.4367615,-1.9130739,-0.9547484,-0.5719777,0.7099331,15,5.0,Sequential RNN
2,-0.0068470947,-1.512474,-0.48969987,-0.08118756,0.7576767,15,5.0,Sequential RNN
3,0.3222496,-2.490677,-1.4850821,-1.0834316,0.7449504,15,5.0,Sequential RNN
4,-0.4090382,-3.1271772,-1.8609241,-1.355162,0.9380476,15,5.0,Sequential RNN
5,-0.07199089,-2.2675118,-1.1993607,-0.77272433,0.79129195,15,5.0,Sequential RNN
6,0.49603507,-2.446956,-1.3609581,-0.9271933,0.8045131,15,5.0,Sequential RNN
7,0.09685725,-1.9206048,-1.035009,-0.681288,0.65605456,15,5.0,Sequential RNN
8,-0.35128972,-3.5090716,-2.1152298,-1.5585066,1.0325662,15,5.0,Sequential RNN
9,0.60859233,-2.0994823,-1.1988715,-0.83915323,0.66717726,15,5.0,Sequential RNN
10,-0.8856204,-2.8430326,-1.8352714,-1.4327557,0.74655527,15,5.0,Sequential RNN
11,-1.0909374,-2.66791,-1.3702667,-0.8519674,0.96130174,15,5.0,Sequential RNN
12,-0.26904747,-2.3716836,-1.4297367,-1.0535083,0.6977993,15,5.0,Sequential RNN
13,-1.8972924,-3.203477,-1.9947691,-1.5119913,0.8954184,15,5.0,Sequential RNN
14,0.37107167,-2.5799003,-1.5844824,-1.186897,0.7374106,15,5.0,Sequential RNN
15,1.2990326,-2.5418944,-1.6738877,-1.327192,0.64302397,15,5.0,Sequential RNN
16,-0.4707255,-1.7320012,-0.9525226,-0.6411866,0.57744217,15,5.0,Sequential RNN
17,-0.7623121,-2.28156,-1.2895659,-0.893348,0.7348747,15,5.0,Sequential RNN
18,0.43918064,-2.0058126,-1.216509,-0.9012482,0.5847207,15,5.0,Sequential RNN
19,0.32678553,-2.2173185,-1.2699269,-0.8915234,0.70183283,15,5.0,Sequential RNN
20,-0.15008838,-1.9271736,-1.0267223,-0.6670676,0.6670593,15,5.0,Sequential RNN
21,0.15580931,-2.4958947,-1.5988393,-1.240541,0.66454375,15,5.0,Sequential RNN
22,-0.060479984,-2.291977,-1.3200058,-0.9317848,0.720042,15,5.0,Sequential RNN
23,-0.21268159,-2.3065708,-1.4081482,-1.049304,0.66555643,15,5.0,Sequential RNN
24,-0.07598667,-2.267198,-1.2808051,-0.8868242,0.73072535,15,5.0,Sequential RNN
25,0.1355031,-2.7259672,-1.6717628,-1.2506958,0.7809614,15,5.0,Sequential RNN
26,-0.27134407,-2.0740833,-1.0728158,-0.6728939,0.7417442,15,5.0,Sequential RNN
27,-0.18762895,-2.4927986,-1.4800283,-1.0755112,0.7502663,15,5.0,Sequential RNN
28,0.54979044,-2.3970916,-1.3899679,-0.9877068,0.74608344,15,5.0,Sequential RNN
29,0.36157474,-2.2423704,-1.2996264,-0.92307913,0.6983906,15,5.0,Sequential RNN
30,0.076781504,-2.4846628,-1.5624858,-1.1941528,0.68315434,15,5.0,Sequential RNN
31,-0.003700378,-2.1988344,-1.2877678,-0.9238728,0.67492396,15,5.0,Sequential RNN
32,0.45002422,-2.640126,-1.7216847,-1.3548439,0.68038696,15,5.0,Sequential RNN
33,0.83175385,-1.806974,-1.0032063,-0.6821686,0.5954358,15,5.0,Sequential RNN
34,0.19285141,-3.0919175,-2.038087,-1.6171701,0.78068334,15,5.0,Sequential RNN
35,0.47359836,-2.6080227,-1.4621403,-1.0044571,0.8488761,15,5.0,Sequential RNN
36,0.66897696,-2.8842165,-1.7514632,-1.2990239,0.8391498,15,5.0,Sequential RNN
37,0.42093778,-2.2661843,-1.4374596,-1.1064526,0.6139246,15,5.0,Sequential RNN
38,0.27263013,-1.6046999,-0.78733003,-0.46085972,0.60551184,15,5.0,Sequential RNN
39,-0.45300862,-2.7429557,-1.5151379,-1.0247283,0.90957433,15,5.0,Sequential RNN
40,0.114024125,-2.7358694,-1.5182346,-1.0318918,0.90203077,15,5.0,Sequential RNN
41,-0.87679344,-2.6872551,-1.5247359,-1.0604066,0.86120164,15,5.0,Sequential RNN
42,0.074392736,-2.6906147,-1.5188272,-1.0507965,0.8680668,15,5.0,Sequential RNN
43,0.26398858,-2.7347476,-1.5725167,-1.108303,0.86098695,15,5.0,Sequential RNN
44,-0.2198257,-3.798349,-2.418535,-1.867416,1.0221735,15,5.0,Sequential RNN
45,0.9473469,-2.7992446,-1.654262,-1.1969365,0.8482104,15,5.0,Sequential RNN
46,0.8167041,-3.4113805,-2.1610715,-1.6616771,0.92623675,15,5.0,Sequential RNN
47,0.9546732,-2.7942438,-1.6259315,-1.1592885,0.86549234,15,5.0,Sequential RNN
48,-0.1679372,-1.7630565,-0.84638166,-0.4802471,0.6790779,15,5.0,Sequential RNN
49,0.354094,-3.257424,-1.9894673,-1.483025,0.93930936,15,5.0,Sequential RNN
50,0.05920526,-3.3159487,-1.970699,-1.4333843,0.99656916,15,5.0,Sequential RNN
51,0.0039931545,-2.648176,-1.591427,-1.1693449,0.7828454,15,5.0,Sequential RNN
52,0.20384927,-2.578093,-1.5543904,-1.1455071,0.75836474,15,5.0,Sequential RNN
53,0.44325602,-2.1528304,-1.1005173,-0.6802068,0.7795591,15,5.0,Sequential RNN
54,-1.0640922,-2.9326248,-1.7364364,-1.258659,0.8861435,15,5.0,Sequential RNN
55,0.13840562,-2.7110696,-1.4999515,-1.016212,0.89720327,15,5.0,Sequential RNN
56,-0.057879213,-2.471241,-1.2808615,-0.80540466,0.8818398,15,5.0,Sequential RNN
57,-0.2589865,-3.7649856,-2.477797,-1.963673,0.95355624,15,5.0,Sequential RNN
58,0.43553725,-3.3929663,-1.9330842,-1.3499837,1.0814892,15,5.0,Sequential RNN
59,0.08010928,-2.7895484,-1.6308063,-1.1679858,0.85840327,15,5.0,Sequential RNN
60,-0.6943937,-3.2116764,-1.9360652,-1.4265654,0.94498014,15,5.0,Sequential RNN
61,-0.17472364,-2.7288687,-1.5860564,-1.1295992,0.84660196,15,5.0,Sequential RNN
62,0.58213633,-2.913028,-1.6518435,-1.1481062,0.934293,15,5.0,Sequential RNN
63,0.6214204,-2.7524824,-1.6874908,-1.2621167,0.7889513,15,5.0,Sequential RNN
64,-0.56747705,-2.5684943,-1.5123181,-1.0904646,0.7824214,15,5.0,Sequential RNN
65,0.19874246,-2.432508,-1.5233989,-1.1602869,0.673473,15,5.0,Sequential RNN
66,0.05122912,-2.7853012,-1.778043,-1.3757281,0.74618196,15,5.0,Sequential RNN
67,0.4953986,-2.5118186,-1.5476015,-1.1624773,0.71429753,15,5.0,Sequential RNN
68,-0.09268656,-2.8275683,-1.8301489,-1.4317636,0.73889387,15,5.0,Sequential RNN
69,0.6514538,-2.3659954,-1.4467804,-1.0796313,0.68095994,15,5.0,Sequential RNN
70,0.005052292,-2.2120712,-1.3316681,-0.9800208,0.65220773,15,5.0,Sequential RNN
71,0.20118931,-2.5977554,-1.4330971,-0.96791375,0.8627859,15,5.0,Sequential RNN
72,-0.09423539,-2.2657015,-1.2372355,-0.8264496,0.7618935,15,5.0,Sequential RNN
73,0.7689563,-2.800125,-1.7160449,-1.2830467,0.8030927,15,5.0,Sequential RNN
74,-0.13618465,-3.2362094,-1.9470665,-1.432162,0.9550043,15,5.0,Sequential RNN
75,-0.21808302,-3.0896256,-1.7499329,-1.2148387,0.99245125,15,5.0,Sequential RNN
76,-0.09351533,-2.6054945,-1.5090642,-1.0711325,0.812242,15,5.0,Sequential RNN
77,-0.21276101,-2.3463216,-1.5010372,-1.163417,0.62619156,15,5.0,Sequential RNN
78,-0.13250466,-2.9915085,-1.6608891,-1.129419,0.98573023,15,5.0,Sequential RNN
79,0.6969977,-3.1726182,-1.8214923,-1.2818313,1.0009216,15,5.0,Sequential RNN
80,0.7758713,-3.3054852,-1.9319116,-1.3832846,1.0175513,15,5.0,Sequential RNN
81,1.6431199,-2.643792,-1.5993332,-1.1821597,0.7737413,15,5.0,Sequential RNN
82,1.0463614,-3.7842593,-2.0902228,-1.4135976,1.2549521,15,5.0,Sequential RNN
83,0.14622441,-3.9248865,-2.3189502,-1.6775138,1.1896869,15,5.0,Sequential RNN
84,-0.10081782,-2.474412,-1.4519981,-1.0436292,0.75741035,15,5.0,Sequential RNN
85,0.44668388,-2.4641137,-1.472753,-1.0767877,0.7344058,15,5.0,Sequential RNN
86,-0.15479271,-2.7327313,-1.714299,-1.3075209,0.7544604,15,5.0,Sequential RNN
87,1.2190026,-2.2022755,-1.2891579,-0.92444426,0.6764425,15,5.0,Sequential RNN
88,-0.8657788,-3.190576,-2.0503452,-1.5949185,0.8446897,15,5.0,Sequential RNN
89,-0.7380363,-2.4319541,-1.3162141,-0.8705692,0.8265465,15,5.0,Sequential RNN
90,-0.4062384,-2.2253785,-1.413161,-1.0887481,0.60169566,15,5.0,Sequential RNN
91,-0.5970222,-2.5659666,-1.6020646,-1.2170668,0.7140641,15,5.0,Sequential RNN
92,-1.4546199,-2.8264463,-1.6842641,-1.2280583,0.846135,15,5.0,Sequential RNN
93,0.009723655,-2.7926548,-1.8186841,-1.4296646,0.721523,15,5.0,Sequential RNN
94,0.17685261,-3.1203148,-1.9322263,-1.4576843,0.88014275,15,5.0,Sequential RNN
95,-0.97940207,-2.4949775,-1.5102731,-1.116967,0.7294743,15,5.0,Sequential RNN
96,-0.6488053,-2.8471994,-1.6248966,-1.1366895,0.905489,15,5.0,Sequential RNN
