Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
1,-0.4953593,1.0434749,0.65717626,0.50288236,0.28617233,29,5.0,Sequential RNN
2,0.90063965,2.3300903,1.7459984,1.5127023,0.43269882,29,5.0,Sequential RNN
3,0.15677907,1.219308,0.7864786,0.6135995,0.3206425,29,5.0,Sequential RNN
4,0.17224203,1.4400989,0.8210853,0.5738412,0.45856893,29,5.0,Sequential RNN
5,-0.03363797,1.9573005,1.331287,1.0812466,0.46375462,29,5.0,Sequential RNN
6,0.054935444,1.0725731,0.3813267,0.10523186,0.5120792,29,5.0,Sequential RNN
7,0.09077497,2.064059,1.4178586,1.159756,0.4787088,29,5.0,Sequential RNN
8,-0.011770602,1.3454705,0.6576577,0.38293418,0.5095357,29,5.0,Sequential RNN
9,0.125671,1.2002922,0.6701831,0.45844907,0.39270797,29,5.0,Sequential RNN
10,0.19702066,1.7605797,1.2995534,1.1154121,0.34153107,29,5.0,Sequential RNN
11,0.7599973,1.8948431,1.2609271,1.0077313,0.46960813,29,5.0,Sequential RNN
12,-0.51055205,1.5335896,1.0584404,0.86865807,0.3519931,29,5.0,Sequential RNN
13,-2.1572058,1.6605041,0.940219,0.65252554,0.5335915,29,5.0,Sequential RNN
14,0.51878613,0.9905857,0.5663063,0.39684218,0.31430876,29,5.0,Sequential RNN
15,1.3679234,1.3214128,0.71453947,0.4721445,0.44957516,29,5.0,Sequential RNN
16,-0.38240966,1.473248,0.89357847,0.66204923,0.42942247,29,5.0,Sequential RNN
17,-1.9409649,2.1277745,1.4192615,1.1362702,0.5248707,29,5.0,Sequential RNN
18,0.8825528,1.6111724,1.0414485,0.8138912,0.42205513,29,5.0,Sequential RNN
19,0.32801026,1.9639688,1.1700051,0.8528834,0.5881727,29,5.0,Sequential RNN
20,0.27902436,1.704747,1.0808296,0.83162695,0.46220124,29,5.0,Sequential RNN
21,-0.12146593,1.8832833,1.2415384,0.98521537,0.4754082,29,5.0,Sequential RNN
22,0.20833926,1.5616664,0.91836715,0.6614228,0.47656018,29,5.0,Sequential RNN
23,-0.4054241,1.4746708,0.95934296,0.75351304,0.38175762,29,5.0,Sequential RNN
24,-0.17063774,1.2920332,0.744152,0.52531946,0.40587342,29,5.0,Sequential RNN
25,0.05460145,1.2571491,0.68452525,0.45581013,0.42420295,29,5.0,Sequential RNN
26,0.6740323,1.75809,1.1275294,0.87567323,0.46712303,29,5.0,Sequential RNN
27,-0.4132196,2.1788192,1.350945,1.0202785,0.613294,29,5.0,Sequential RNN
28,0.2757553,1.9707816,1.487316,1.2942125,0.3581537,29,5.0,Sequential RNN
29,0.75263095,0.9978164,0.4754212,0.26676804,0.3869935,29,5.0,Sequential RNN
30,0.16407953,1.3117397,0.89078677,0.7226519,0.31184408,29,5.0,Sequential RNN
31,-0.12948154,1.0518451,0.56982946,0.3773046,0.35707992,29,5.0,Sequential RNN
32,-0.10042702,1.392764,0.874916,0.66807944,0.3836246,29,5.0,Sequential RNN
33,0.57275426,1.3919982,0.80631155,0.5723791,0.43388,29,5.0,Sequential RNN
34,-0.17790163,1.1408286,0.6949583,0.51687044,0.33030343,29,5.0,Sequential RNN
35,0.84971654,1.7254008,1.0338905,0.75769013,0.5122751,29,5.0,Sequential RNN
36,0.09728983,2.3984668,1.5975609,1.2776663,0.5933156,29,5.0,Sequential RNN
37,0.7319371,1.8140999,1.31904,1.1213052,0.36674285,29,5.0,Sequential RNN
38,-0.09063708,0.9710426,0.5716319,0.41210076,0.2958857,29,5.0,Sequential RNN
39,0.96895295,1.4956098,1.0032631,0.8066121,0.36473328,29,5.0,Sequential RNN
40,-0.16736656,0.99117225,0.5510101,0.37520215,0.3260747,29,5.0,Sequential RNN
41,-0.2508171,1.522238,1.0274992,0.8298923,0.36650565,29,5.0,Sequential RNN
42,-0.36372817,1.6586956,1.0056183,0.7447687,0.48380357,29,5.0,Sequential RNN
43,-0.077771656,1.6379334,0.9644778,0.6954893,0.49889958,29,5.0,Sequential RNN
44,-0.5081553,1.4758302,0.77417535,0.49392316,0.51978993,29,5.0,Sequential RNN
45,-0.466823,1.4746847,0.8444516,0.5927265,0.4668805,29,5.0,Sequential RNN
46,0.3264662,1.2002391,0.5594396,0.303494,0.474708,29,5.0,Sequential RNN
47,-0.14908546,1.4726424,1.0119679,0.82796705,0.34127015,29,5.0,Sequential RNN
48,0.034449857,1.4192401,0.9091592,0.7054249,0.3778706,29,5.0,Sequential RNN
49,0.65847623,1.9316753,1.0270622,0.6657453,0.67014265,29,5.0,Sequential RNN
50,-0.30852658,1.6569529,1.0982674,0.87511915,0.41387764,29,5.0,Sequential RNN
51,1.0843508,1.4670975,0.8071475,0.54355294,0.4888946,29,5.0,Sequential RNN
52,0.65240514,1.8371106,1.1116872,0.8219414,0.53739744,29,5.0,Sequential RNN
53,0.40047047,1.4347569,1.0132307,0.84486663,0.31226897,29,5.0,Sequential RNN
54,-0.502867,1.7323173,0.9557327,0.64555246,0.5752983,29,5.0,Sequential RNN
55,-0.5054799,2.0627685,1.2889361,0.9798551,0.5732592,29,5.0,Sequential RNN
56,-0.77588326,1.5935616,0.9621544,0.70996034,0.46775016,29,5.0,Sequential RNN
57,0.29761267,1.2623123,0.6784536,0.4452508,0.43252614,29,5.0,Sequential RNN
58,-0.06418727,1.8554106,1.0656419,0.7501953,0.5850651,29,5.0,Sequential RNN
59,0.74115014,1.2558674,0.69198805,0.46676564,0.41772497,29,5.0,Sequential RNN
60,-0.34120208,2.1663208,1.3829753,1.0700936,0.5803072,29,5.0,Sequential RNN
61,-0.34802082,2.0264726,1.4300748,1.1918638,0.4418151,29,5.0,Sequential RNN
62,0.49221975,2.4049146,1.6004281,1.2791024,0.59596866,29,5.0,Sequential RNN
63,-0.10913961,1.2789427,0.64387393,0.39021754,0.4704624,29,5.0,Sequential RNN
64,0.034167305,2.0944967,1.376504,1.089726,0.53189296,29,5.0,Sequential RNN
65,0.45391133,1.4489965,0.709764,0.41450286,0.54762775,29,5.0,Sequential RNN
66,0.28047606,1.326862,0.5892861,0.2946863,0.54640085,29,5.0,Sequential RNN
67,-0.14461246,1.3328242,0.6172328,0.33141425,0.530114,29,5.0,Sequential RNN
68,0.13507171,2.3409731,1.6056077,1.3118904,0.5447632,29,5.0,Sequential RNN
69,0.4106058,1.1666405,0.64857054,0.44164506,0.38378936,29,5.0,Sequential RNN
70,-0.3821601,1.4775923,0.9126313,0.6869771,0.4185264,29,5.0,Sequential RNN
71,0.043158576,1.71643,1.1792887,0.96474624,0.39791697,29,5.0,Sequential RNN
72,-0.24227512,1.934361,1.290081,1.0327449,0.4772867,29,5.0,Sequential RNN
73,0.48503694,1.5030756,0.77552855,0.48493493,0.538971,29,5.0,Sequential RNN
74,-0.520447,1.5357208,0.9343002,0.6940833,0.4455357,29,5.0,Sequential RNN
75,0.76952535,1.9921508,1.0347172,0.6523025,0.7092727,29,5.0,Sequential RNN
76,0.025411047,1.6265013,1.0040064,0.75537145,0.46114802,29,5.0,Sequential RNN
77,-0.2973556,0.9460244,0.54007256,0.3779289,0.30073148,29,5.0,Sequential RNN
78,-1.3030477,1.8390194,0.91145045,0.54096454,0.68714845,29,5.0,Sequential RNN
79,0.09802107,1.8171446,1.2114279,0.96949476,0.4487183,29,5.0,Sequential RNN
80,0.08016081,1.6956394,1.0377063,0.77491724,0.48740044,29,5.0,Sequential RNN
81,0.56723803,0.93771315,0.50105196,0.32664222,0.32348132,29,5.0,Sequential RNN
82,0.1618552,1.5794293,0.86055595,0.5734265,0.5325453,29,5.0,Sequential RNN
83,0.3697563,2.588025,1.8267654,1.5227063,0.56394506,29,5.0,Sequential RNN
84,0.5853815,1.6394441,0.9117039,0.6210331,0.53911406,29,5.0,Sequential RNN
85,0.21278682,1.8213702,1.2123431,0.96908844,0.45117036,29,5.0,Sequential RNN
86,0.37135997,1.3482239,0.9180984,0.746299,0.31863979,29,5.0,Sequential RNN
87,0.9475134,1.7576141,0.96557665,0.6492247,0.5867455,29,5.0,Sequential RNN
88,-0.0031325538,1.4607166,0.78157896,0.5103203,0.50310916,29,5.0,Sequential RNN
89,-0.3806578,1.473574,0.80393445,0.5364698,0.49607247,29,5.0,Sequential RNN
90,-0.7124323,1.6653672,1.0268035,0.7717505,0.4730518,29,5.0,Sequential RNN
91,-0.055748615,1.6091613,1.0902584,0.8830003,0.384406,29,5.0,Sequential RNN
92,-1.8377893,1.0589918,0.18655299,-0.16191298,0.6463076,29,5.0,Sequential RNN
93,1.1790138,1.1909299,0.6215742,0.39416435,0.42178208,29,5.0,Sequential RNN
94,-0.48949334,1.6977806,1.0937281,0.85246,0.44748536,29,5.0,Sequential RNN
95,1.2120038,0.6520794,0.16510305,-0.029403098,0.3607548,29,5.0,Sequential RNN
96,-1.387453,1.9247738,1.4285048,1.2302868,0.3676394,29,5.0,Sequential RNN
97,1.3268515,1.7420249,1.0426211,0.7632681,0.5181223,29,5.0,Sequential RNN
98,1.5480231,1.524859,1.028487,0.8302279,0.36771524,29,5.0,Sequential RNN
99,0.47320262,0.9882459,0.52794415,0.3440922,0.34099433,29,5.0,Sequential RNN
100,0.59503424,1.3139,0.8042801,0.6007299,0.37752914,29,5.0,Sequential RNN
101,0.032000795,0.89717597,0.3688532,0.15783258,0.39138454,29,5.0,Sequential RNN
102,1.3353044,2.226382,1.2659328,0.8823136,0.7115064,29,5.0,Sequential RNN
103,0.32184833,1.8628662,1.205531,0.9429811,0.4869581,29,5.0,Sequential RNN
104,0.44658434,1.8740925,1.0806053,0.7636743,0.5878193,29,5.0,Sequential RNN
105,0.2892551,1.6551448,0.9304189,0.64095163,0.5368812,29,5.0,Sequential RNN
106,0.5207094,1.9230314,1.3253514,1.0866287,0.44276446,29,5.0,Sequential RNN
107,-0.7121198,2.1110203,1.466151,1.2085799,0.47772282,29,5.0,Sequential RNN
108,-0.7513431,2.0649643,1.3312476,1.038189,0.5435417,29,5.0,Sequential RNN
109,-0.43168998,1.3126825,0.7271025,0.49321267,0.433801,29,5.0,Sequential RNN
110,-0.8200506,1.873952,1.2210807,0.9603133,0.48365092,29,5.0,Sequential RNN
111,-2.0872884,1.6297035,0.907663,0.6192688,0.5348917,29,5.0,Sequential RNN
112,-2.76686,0.69828886,0.41182992,0.29741365,0.21221058,29,5.0,Sequential RNN
113,0.003151741,0.9127166,0.5623673,0.42243263,0.2595406,29,5.0,Sequential RNN
114,-3.9551253,1.5046517,0.8987206,0.65670186,0.4488772,29,5.0,Sequential RNN
115,-2.3893735,1.0510658,0.65683573,0.4993742,0.29204774,29,5.0,Sequential RNN
116,3.3056176,0.31505144,-0.031033011,-0.16926464,0.25638127,29,5.0,Sequential RNN
117,-1.0367098,1.0701575,0.7214321,0.58214563,0.25833774,29,5.0,Sequential RNN
118,2.1561532,0.0074163587,-0.40687135,-0.57234454,0.3069068,29,5.0,Sequential RNN
119,0.038624093,0.76268744,0.39249554,0.24463497,0.27424034,29,5.0,Sequential RNN
120,-3.486948,1.0166196,0.5971288,0.42957747,0.3107609,29,5.0,Sequential RNN
121,-7.595721,1.0320027,0.6282013,0.46691665,0.29913846,29,5.0,Sequential RNN
122,4.3242674,0.5698607,0.34314618,0.25259274,0.16795139,29,5.0,Sequential RNN
123,-1.8588419,0.42909265,0.1923262,0.09775788,0.17539792,29,5.0,Sequential RNN
124,-12.299378,0.21458934,-0.12060699,-0.25448984,0.24831535,29,5.0,Sequential RNN
125,-0.030122275,1.3603789,1.0465479,0.9211988,0.2324878,29,5.0,Sequential RNN
126,-6.339436,0.28826043,0.09825761,0.022367522,0.14075504,29,5.0,Sequential RNN
127,4.510129,0.31626323,0.12179326,0.04411887,0.14406444,29,5.0,Sequential RNN
128,-0.7131227,0.8762654,0.65675133,0.56907374,0.16261746,29,5.0,Sequential RNN
129,-1.7175055,0.3778681,0.14058268,0.045807105,0.17578234,29,5.0,Sequential RNN
130,-2.938793,0.28104058,0.15752383,0.10818925,0.091501914,29,5.0,Sequential RNN
