Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,Model
-0.08073008,-0.029558431,-0.39040834,-0.005429407,-0.08632014,0.07372105,-0.018873839,0.079219356,-0.29032212,0.32825503,0.20390403,0.03622911,0.37929332,0.5027978,-0.60780454,-0.016762951,-0.0010271335,-0.96056557,-0.029284444,-0.42276886,0.20677659,-0.12951185,-0.1273067,-0.19309415,-0.13187844,0.06864972,-0.13573769,-0.069115505,2.261406,0.58624816,1,Sequential LSTM
-0.07423737,-0.016782697,-0.29019102,0.034536775,-0.059963964,-0.1385309,0.017551789,-0.070573695,-0.059282083,0.5749765,0.35718748,0.34169975,0.07511045,0.035208374,-0.35534063,0.021112159,0.4293085,-0.34392184,-0.09695244,-0.61999923,0.20368947,-0.07777397,-0.32513374,-0.19086404,0.07795947,-0.51084334,-0.049505394,0.077726476,1.4109062,0.62292296,2,Sequential LSTM
-0.12171162,-0.043097947,-0.6276473,-0.05216245,-0.18558718,0.6367916,-0.02442146,0.13055344,0.23268777,0.12203686,0.26094177,0.3123485,0.8142195,0.5437736,-0.54469174,-0.039622903,-0.20604442,-0.4901226,-0.06826181,-0.06782043,0.19947644,-0.042862765,-0.31565753,-0.2637552,-0.14187571,-0.04116868,-0.21836486,-0.08551842,0.743655,0.5839105,3,Sequential LSTM
-0.09517639,-0.044334702,-0.6109227,-0.07005086,-0.17458518,0.5759751,-0.010901477,0.1638972,0.686911,0.58964217,-0.042022333,0.1326396,0.64300203,0.53306615,-0.6523464,-0.06861369,-0.39239234,0.19116852,-0.10110057,-0.59818596,0.13978848,-0.052841466,-0.23026824,-0.264747,-0.16870762,-0.57462585,-0.26685938,-0.043521613,1.1663735,0.63974005,4,Sequential LSTM
-0.09925059,-0.043641195,-0.54091066,-0.041839086,-0.14525272,0.779163,-0.018332822,0.1408554,0.21036234,0.49194086,0.14226726,0.24247181,0.5476387,0.57650256,-0.6916458,-0.041613117,-0.22604772,-0.5106246,-0.087584585,-0.3982418,0.09979218,-0.013452057,-0.26343957,-0.28183982,-0.13024974,-0.053518537,-0.25590065,-0.083241954,1.0592735,0.63635945,5,Sequential LSTM
-0.09478004,-0.049587566,-0.5080404,-0.018610159,-0.09548432,0.3557336,-0.025205664,0.19710742,-0.1375377,1.1330419,0.37382916,0.040972386,0.2162103,0.73258346,-0.65287,-0.040762596,0.09368381,-0.16646953,-0.0445865,-0.91035,0.13340944,-0.065343335,-0.066120386,-0.2848318,-0.027015207,-0.04485968,-0.16509505,-0.032950293,0.5323881,0.6215407,6,Sequential LSTM
-0.122615665,-0.040507764,-0.5989584,-0.048179727,-0.19984344,0.41477147,-0.010497486,0.094992556,0.64820176,0.44485354,-0.034459148,0.12963563,0.78862774,0.6502459,-0.7452379,-0.04178593,-0.10170785,-0.3173664,-0.08512227,-0.39905143,0.013478028,-0.053973597,-0.2183619,-0.18214934,-0.04135925,-0.7299634,-0.17657565,0.041121278,1.2914084,0.6303801,7,Sequential LSTM
-0.039959177,-0.034907255,-0.20090465,-0.038196277,-0.058630124,0.5944115,0.0064632553,0.09102088,0.7271349,0.63370466,0.09605804,0.2355256,-0.07117094,0.7529623,-0.6022239,-0.062477723,-0.17998405,1.2391772,-0.11067903,-0.55075973,-0.04927842,-0.047575373,-0.30788738,-0.30742672,-0.09565989,-0.718213,-0.20083731,0.013206749,-0.27494308,0.562049,8,Sequential LSTM
-0.09374063,-0.024419837,-0.37217528,-0.014432383,-0.12580633,-0.08974281,0.0018187184,0.028697819,0.20968804,-0.056662668,-0.11494762,0.15226604,0.7270839,0.37806305,-0.32766235,-0.033362202,-0.28268737,1.228323,-0.10398672,-0.1292262,-0.07638394,-0.019393947,-0.29174888,-0.15532918,-0.19459504,-0.3217,-0.056378346,-0.042678043,0.5714748,0.62964445,9,Sequential LSTM
0.009991689,-0.09108152,-0.12972781,-0.093247004,-0.018088853,0.4103779,-0.052661087,0.37907484,0.6994122,0.6082681,-0.21845457,0.5880236,-0.14551027,0.26196173,-0.6165321,-0.12881622,-0.6245851,-0.9014398,-0.19971476,-0.5624372,0.061227486,0.0451294,-0.6211632,-0.12202985,-0.15168265,-0.42738068,-0.23809461,0.029816063,2.753002,0.4963623,10,Sequential LSTM
-0.039339155,-0.05032307,-0.44358808,-0.051019024,-0.097699024,0.6608715,-0.026704779,0.25460467,-0.12580477,0.6144313,0.030257586,-0.33839104,0.39038515,0.67231846,-0.66723716,-0.07489013,-0.33177966,0.03826388,-0.021318655,-0.61345434,0.07863192,-0.12547237,0.24734388,-0.31541544,-0.09964503,0.17229006,-0.29919255,-0.13067771,1.064585,0.6279686,11,Sequential LSTM
-0.14086708,-0.04227364,-0.6802826,-0.014137192,-0.2183924,0.13990097,-0.022210747,0.107911184,-0.2347614,0.04920919,-0.09576861,0.2294566,1.3201872,0.2027507,-0.3891013,-0.031764425,0.0060379743,-0.13458082,-0.087661475,-0.20213549,0.030581908,-0.016182369,-0.2936771,-0.099984616,-0.16776416,-0.07281453,-0.1210415,-0.079342425,1.4755958,0.58311224,12,Sequential LSTM
-0.029506119,-0.019541979,-0.23861933,-0.018946333,-0.05718376,0.29674748,0.010273352,-0.0030830163,0.5757796,0.6766634,0.25079167,0.08739588,-0.07444516,0.43538833,-0.40308505,-0.0258735,0.086732045,0.9216199,-0.06054857,-0.59931386,-0.024133453,-0.013867898,-0.13559622,-0.24250369,-0.037686713,-0.76486534,-0.10417848,0.03417367,-0.18305449,0.6604676,13,Sequential LSTM
-0.018475583,-0.052610874,-0.167063,-0.045679007,-0.0022873757,0.03983872,0.0013167611,0.17778434,0.2904807,0.744083,0.09355797,0.022363069,-0.1490859,0.3639395,-0.29175606,-0.013815733,-0.15277721,0.70522386,-0.035354134,-0.6610828,-0.07583971,-0.018307557,-0.13214733,-0.19949402,-0.18287572,-0.48246372,-0.07437892,-0.012437218,0.59605515,0.7332889,14,Sequential LSTM
