Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,Model
-0.0043903613,0.002988611,-0.20597412,-0.010312701,-0.0829327,-0.09014173,-0.040391896,0.09899234,0.3599264,0.10771303,-0.30376416,0.13228601,0.46846735,0.08787893,-0.210394,-0.06913644,-0.17613564,-0.56606084,-0.062207244,-0.16510916,0.048930977,0.089578465,-0.16155742,0.23433007,-0.09743595,-0.43416253,0.008508753,0.012550123,1.8059963,0.22195952,1,Sequential RNN
-0.055017136,0.012474061,-0.3218945,0.06341029,-0.10602202,-0.1665237,0.017628118,-0.10935104,-0.21052456,-0.12992142,-0.23346142,0.27297443,1.2574193,0.097175114,0.050608054,-0.008634885,-0.19388473,0.45135096,-0.07151181,0.041708246,-0.013204151,0.07386772,-0.24127682,0.12696537,-0.06867666,0.35730806,0.06389565,-0.019284766,-0.009424677,0.071828805,2,Sequential RNN
-0.030508183,-0.029762072,-0.19550212,-0.036021538,-0.015636742,0.3542688,-0.032034677,0.104464225,0.12489865,0.15666865,0.6485914,0.20899217,-0.09955141,-0.004336782,-0.045531843,0.09631192,0.2029491,1.1224738,-0.0054371846,-0.17848752,0.2451412,-0.08268519,-0.18036623,-0.35307685,-0.13265648,-0.26681247,-0.14243849,0.0027729846,-0.67978704,0.24309993,3,Sequential RNN
-0.069546804,0.0055214674,-0.562281,-0.019631444,-0.17790897,-0.09619795,0.004698481,-0.02010273,0.37389532,0.5626879,-0.14671531,-0.006967302,0.9479127,0.30860355,-0.15605332,-0.016626336,-0.055265393,0.47609544,-0.07926098,-0.43995747,0.031186862,0.050755817,-0.01885746,0.019242866,-0.15116099,-0.45713237,-0.011810857,0.032749724,0.22491021,0.4472164,4,Sequential RNN
-0.09746215,-0.021347763,-0.62886876,0.008081238,-0.14666529,0.1658633,-0.010269833,0.123283885,-0.5391721,0.6936583,0.12886615,-0.165248,0.8997529,0.22757252,-0.23117271,0.013025642,0.6264384,0.34750077,-0.088838845,-0.59909546,0.012012019,-0.16558461,0.14428346,-0.15252031,0.123486556,-0.11799006,-0.07737503,-0.029231818,0.26169366,0.295324,5,Sequential RNN
-0.056706812,0.020170704,-0.47556403,-0.0005330638,-0.16065139,0.050666466,0.044229075,-0.02579303,0.018529078,1.0105348,-0.09670998,-0.19944437,0.6556293,0.402941,-0.23215719,-0.0433232,0.119988404,0.30537233,-0.06228421,-0.6935299,-0.11189666,0.08666845,0.14658065,-0.046555307,-0.09448486,-0.38786772,-0.03004423,0.0075467695,0.6278598,0.22082928,6,Sequential RNN
-0.05458446,0.052810192,-0.40302724,-0.029020572,-0.21049519,0.24569342,0.048063222,-0.14447686,1.0748067,0.18097028,-0.17785223,-0.0029406708,0.72928786,-0.050970525,-0.113315694,-0.0068125473,-0.689804,-0.027240172,-0.11640104,-0.03466467,-0.16856398,0.056098647,-0.043164987,-0.121240415,0.052264024,-0.32124203,-0.06640216,0.067933016,0.93419856,0.34009355,7,Sequential RNN
0.02775452,0.08130407,-0.32542616,-0.07598421,-0.14794147,-0.24830467,0.12536088,-0.3635734,1.6888739,0.2967307,-0.19100147,-0.66738904,0.38344362,1.0286714,-0.43738532,-0.036481474,0.43128392,0.13903734,-0.050486587,-0.14993426,0.008655137,0.19900319,0.693092,0.19886191,-0.21054105,-1.8059386,0.27549928,0.41004357,-0.7521968,0.47496894,8,Sequential RNN
-0.020373244,0.020115236,-0.33485907,-0.0066712997,-0.14901048,0.2647391,0.011062627,-0.043753766,0.40053582,-0.0315909,-0.44683844,0.13286832,0.80758095,0.026274554,-0.40777576,0.011889722,-0.61172897,-0.8022893,-0.15736969,0.049636964,-0.072621554,0.017237896,-0.21299472,0.023747554,0.11375018,0.0016313029,-0.037771072,0.051519915,2.1132715,0.28978676,9,Sequential RNN
-0.06870061,0.054699,-0.41260177,-0.017265981,-0.14354977,-0.20217645,0.038556296,-0.17029905,0.60875505,0.14297982,-0.091719955,-0.14235744,0.7706437,0.16499545,0.10646337,0.023221962,-0.1568187,1.4536254,-0.019613964,-0.12290474,0.061146718,0.00096070446,0.11632119,0.024088847,-0.03478891,-0.3978051,-0.002468599,0.13112034,-0.98645085,0.27194405,10,Sequential RNN
0.0032764156,0.027444275,-0.30672765,-0.03532312,-0.15540132,0.1453268,0.025898138,-0.0934186,0.37510905,-0.4605478,-0.6106946,0.0034577325,0.9952506,0.39551315,-0.22922339,-0.0023422202,-0.7151991,2.0589845,-0.10814749,0.18977985,-0.11815126,0.011808822,-0.16595452,-0.054366853,-0.37514505,-0.23285551,-0.11081576,-0.005313264,0.21911058,0.32866758,11,Sequential RNN
-0.047542125,-0.02234019,-0.3030992,-0.0033371174,-0.07314702,0.1696321,-0.019857114,0.15182295,-0.29535478,0.5948574,0.090485334,-0.07465467,0.36084375,0.5012155,-0.24511795,-0.0101944115,0.374865,-0.6070318,-0.03147772,-0.27042952,0.124454044,-0.07436942,0.14841221,0.03638595,0.21960361,0.25038943,-0.03831324,-0.034852415,-0.30384466,0.43199608,12,Sequential RNN
0.10650197,-0.01989786,0.45435128,-0.101960905,0.31458116,0.21512999,-0.028222755,0.21962295,1.0625395,1.0399401,0.055901647,0.017752733,-1.2326859,0.44331565,-0.6323375,0.040134367,-0.124018714,-1.9829271,-0.15895806,-0.43861267,0.27488038,0.15220726,0.17307574,0.060347322,0.3439673,-0.2764046,-0.02966536,0.09742695,0.7613637,0.19265153,13,Sequential RNN
