Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.32100448,0.008781293,0.34708452,-0.27019152,1.2353302,29,Sequential RNN
-0.5670642,-0.17140664,0.8266556,-0.14856529,1.0603806,30,Sequential RNN
-0.42041388,-0.16194089,0.768576,-0.2602328,1.0740116,31,Sequential RNN
-0.59416854,-0.11173153,0.813844,-0.1825465,1.0746026,32,Sequential RNN
-0.7159287,-0.19629392,1.2285541,-0.004051596,0.68772006,33,Sequential RNN
-0.1084311,-0.16386117,0.47958583,-0.17505002,0.96775645,34,Sequential RNN
-0.37532872,-0.18879409,0.9379802,-0.11498684,0.74112946,35,Sequential RNN
-0.67040914,-0.34295568,1.3372619,-0.164302,0.8404049,36,Sequential RNN
-0.6840551,-0.24156632,1.1960888,-0.044019613,0.7735523,37,Sequential RNN
-0.7245827,-0.18277287,0.9424237,-0.049452703,1.0143845,38,Sequential RNN
-0.6401801,-0.13254748,1.0023812,-0.078793325,0.84913975,39,Sequential RNN
-0.70816284,-0.15621352,0.9607173,-0.14182033,1.0454794,40,Sequential RNN
-0.69472796,-0.12095389,0.91713834,-0.082626626,0.9811702,41,Sequential RNN
-0.70126957,-0.19380058,0.7625991,0.043030996,1.0894401,42,Sequential RNN
-0.6824306,-0.09101394,0.9954777,-0.04149918,0.81946605,43,Sequential RNN
-0.22235724,-0.06903901,0.33979002,-0.16977938,1.1213856,44,Sequential RNN
-0.760817,-0.14177555,0.7162705,0.20391136,0.98241067,45,Sequential RNN
-0.9575668,-0.20138247,1.3746194,0.15795673,0.62637323,46,Sequential RNN
-0.5803549,-0.18034053,0.91027737,-0.14119752,0.9916156,47,Sequential RNN
-0.29950067,-0.23291102,0.83348364,-0.23039962,0.92932767,48,Sequential RNN
0.597654,0.013985998,-0.06390988,-0.5626555,1.0149254,49,Sequential RNN
0.9083664,0.036836505,-0.13648131,-0.62948644,0.82076484,50,Sequential RNN
-0.56348825,-0.08244139,0.6331564,-0.13525847,1.1480317,51,Sequential RNN
-0.7721754,-0.16104782,1.2131757,0.036307994,0.6837396,52,Sequential RNN
-0.91070664,-0.20598777,1.2579333,-0.0043399683,0.86310107,53,Sequential RNN
-0.7454196,-0.15016536,0.86332476,-0.20976353,1.2420237,54,Sequential RNN
0.08626762,0.16637586,-0.0141731445,-0.66318744,1.4247171,55,Sequential RNN
-0.47197214,-0.07568649,0.5647663,-0.36015078,1.3430431,56,Sequential RNN
0.43811655,-0.118371844,0.24377921,-0.4750939,0.91157,57,Sequential RNN
0.14668898,-0.23496975,0.7779295,-0.4608867,0.77123797,58,Sequential RNN
-0.23598011,-0.19903356,0.7498574,-0.34252596,1.0276822,59,Sequential RNN
-0.58581215,-0.29047477,1.1367153,-0.20058736,0.94015896,60,Sequential RNN
-0.4785055,-0.11127745,0.64824224,-0.28000748,1.2215482,61,Sequential RNN
-0.6090692,-0.19114769,0.9008906,-0.14307901,1.0424054,62,Sequential RNN
-0.14153594,-0.16826141,0.7166757,-0.31522018,0.9083418,63,Sequential RNN
-0.6569023,-0.22924836,0.96749234,0.18063445,0.7380239,64,Sequential RNN
