Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,1930.2798,1.6575271,5.0,1,30,9.2103405,Sequential RNN,1928.6223,Red,90.763054
0.1,724.4355,3.352667,5.0,1,30,4.6051702,Sequential RNN,721.0828,Red,82.329315
0.05,1061.3196,5.9731545,5.0,1,30,5.9914646,Sequential RNN,1055.3464,Red,84.73896
0.01,2118.2825,0.70033544,5.0,1,30,9.2103405,Sequential LSTM,2117.582,Red,95.98393
0.1,826.1446,2.8296645,5.0,1,30,4.6051702,Sequential LSTM,823.31494,Red,87.5502
0.05,1252.5494,6.849882,5.0,1,30,5.9914646,Sequential LSTM,1245.6996,Red,92.36948
