Confidence_Level,LR_CC,LR_IND,Nu,TUFF,N_Assets,LR_TUFF,Model,LR_UC,Basel_Zone,PF_Percent
0.01,2160.5955,11.490786,5.0,1,5,9.2103405,Sequential RNN,2149.1047,Red,96.78715
0.1,826.43225,3.1173353,5.0,1,5,4.6051702,Sequential RNN,823.31494,Red,87.5502
0.05,1273.4432,5.755658,5.0,1,5,5.9914646,Sequential RNN,1267.6876,Red,93.17269
0.01,2259.1992,7.4857726,5.0,1,5,9.2103405,Sequential LSTM,2251.7134,Red,99.196785
0.1,903.3494,2.0982454,5.0,1,5,4.6051702,Sequential LSTM,901.25116,Red,91.16466
0.05,1293.8467,3.6649144,5.0,1,5,5.9914646,Sequential LSTM,1290.1818,Red,93.9759
