Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
-0.0691826,-0.2977923,-0.80629045,-0.21880788,0.2145904,-0.5719886,-0.31747076,1.4699388,-0.6658796,2.262883,104,Sequential LSTM
-0.07867998,-0.35521117,-0.7065895,-0.29479522,0.22808212,-0.36505592,-0.38172764,1.9697533,-0.75229937,1.7365234,105,Sequential LSTM
-0.028801667,-0.41307548,-0.43095484,-0.30593264,0.21629713,0.6709037,-0.3486495,2.0901144,-0.9976956,0.5477945,106,Sequential LSTM
-0.041229926,-0.35408297,-0.45780984,-0.27379844,0.2126182,0.57177806,-0.32796672,1.9115434,-1.0144393,0.7733877,107,Sequential LSTM
0.003181753,-0.42379084,-0.46051896,-0.33982012,0.21536769,0.76939464,-0.33524838,2.0977402,-1.0803674,0.5540614,108,Sequential LSTM
-0.085270695,-0.36674225,-0.7110123,-0.29477438,0.24946195,-0.27117056,-0.3679481,1.9941491,-0.8399601,1.6932673,109,Sequential LSTM
-0.038088813,-0.47075725,-0.42357418,-0.352315,0.22745071,0.60397935,-0.40828198,2.4381142,-0.9736523,0.3971254,110,Sequential LSTM
-0.024865646,-0.49934503,-0.63428664,-0.3081514,0.19703633,0.20884994,-0.41878653,2.3800192,-0.8262278,0.9257575,111,Sequential LSTM
-0.07311968,-0.1670512,-0.44893432,-0.11700193,0.124166936,-0.32663766,-0.17633842,1.0194274,-0.5693828,1.7348716,112,Sequential LSTM
-0.120151654,-0.5106995,-0.5904489,-0.3097563,0.20347762,-0.10766014,-0.41117477,2.5866902,-0.99897164,1.2586952,113,Sequential LSTM
0.019872485,-0.5901957,-0.91188365,-0.47120425,0.26580957,-0.4057683,-0.6048116,2.8422577,0.052175812,0.803748,114,Sequential LSTM
-0.057398487,-0.5112942,-0.4676273,-0.30818737,0.18711281,-0.12997559,-0.40374497,2.5581565,-0.36910188,0.50206035,115,Sequential LSTM
-0.017781138,-0.08835185,-0.6352364,-0.11087217,0.2282456,-0.83805007,-0.04424695,0.25403228,0.4096467,1.842614,116,Sequential LSTM
-0.040660884,-0.05255386,-0.32293874,-0.069229536,0.047970977,-0.6155518,-0.10470042,0.5213546,-0.30966583,1.9459755,117,Sequential LSTM
-0.059433088,-0.36543104,-0.5903627,-0.2770635,0.1758486,0.022480536,-0.33388808,1.9840618,-0.81132346,1.255111,118,Sequential LSTM
0.043832336,-0.008151332,-0.41948423,-0.16248587,0.033802573,-0.915869,-0.119392775,0.55349433,-0.40118355,2.3954375,119,Sequential LSTM
-0.040428486,-0.385834,-0.45629445,-0.3304799,0.12636305,-0.383114,-0.384831,2.4463735,-0.32569528,0.73394054,120,Sequential LSTM
-0.026535125,-0.40150285,-0.6569885,-0.40204778,0.188656,-0.5382119,-0.40311924,2.2817209,-0.65643144,1.61446,121,Sequential LSTM
0.0006722303,-0.48642346,-0.38643405,-0.27861392,0.08431124,-0.5003651,-0.2913386,2.2539928,0.037131056,0.5670678,122,Sequential LSTM
-0.034257773,-0.108185485,-0.27386993,-0.04934248,0.04640708,-0.6593257,-0.08464014,0.319811,-0.0064083817,1.8498118,123,Sequential LSTM
-0.050388254,-0.5403698,-0.3775145,-0.35532638,0.14732963,-0.5135723,-0.37396115,2.5732467,-0.019885812,0.51044184,124,Sequential LSTM
-0.013070434,-0.5642747,-0.35282537,-0.22065203,0.08000306,-0.52799046,-0.24758604,2.1371927,-0.031472854,0.740676,125,Sequential LSTM
-0.032268256,-0.16809784,-0.24362604,-0.039364997,0.051470596,-0.76986754,-0.040801022,0.24716803,0.6464441,1.348943,126,Sequential LSTM
-0.069960296,-0.47696012,-0.22819838,-0.267894,-0.01097764,-1.2001824,-0.23368292,2.2145987,1.226267,0.046990108,127,Sequential LSTM
-0.061122764,-0.021325706,-0.178245,-0.006640471,0.009720793,-0.66687554,-0.02140493,0.1628603,-0.4068446,2.189878,128,Sequential LSTM
-0.009900698,-0.37605047,-0.39201134,-0.2739207,0.06685574,-0.63605624,-0.25968,1.9461033,-0.23709841,1.1717588,129,Sequential LSTM
-0.03355656,-0.6002079,-0.4271851,-0.62556005,0.21474968,0.3252407,-0.32941926,2.6243339,-0.52106297,0.37266764,130,Sequential LSTM
-0.055879563,-0.2576739,-0.43513128,-0.35633612,0.17865805,-0.19674653,-0.26205528,1.5193435,-0.5785539,1.444375,131,Sequential LSTM
-0.1994172,-0.48404014,-0.43757087,-0.54176277,0.2619058,-0.7738874,-0.35094428,2.0828307,0.29682118,1.1460651,132,Sequential LSTM
-0.14804323,-0.18528022,-0.27496207,-0.16472384,0.12607592,-0.54145104,-0.07275322,0.7379041,-0.20143557,1.7246692,133,Sequential LSTM
-0.2492304,-0.61545575,-0.68374056,-0.6668757,0.2912689,-0.72403216,-0.42514908,2.614764,-0.18922475,1.6476756,134,Sequential LSTM
