Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
188,0.5863362,3.2516172,2.3486624,1.867353,1.325923,10,Sequential RNN
189,-0.5841863,1.800283,1.2300506,0.92609406,0.83734596,10,Sequential RNN
190,2.6762314,2.5686176,1.8113244,1.4076571,1.1120312,10,Sequential RNN
191,0.55352217,1.1043427,0.56583,0.27878147,0.79076743,10,Sequential RNN
192,-0.6056426,1.2759897,0.8034527,0.5515718,0.6938868,10,Sequential RNN
193,-0.16459896,2.4365454,1.7389052,1.3670343,1.024436,10,Sequential RNN
194,-0.8109178,1.3447564,0.76674324,0.4586393,0.84877104,10,Sequential RNN
195,0.040375773,2.8376026,2.064848,1.6529399,1.134735,10,Sequential RNN
196,-1.8716463,1.6440822,1.281649,1.0884576,0.53220785,10,Sequential RNN
197,1.7274014,6.05115,4.787621,4.114106,1.8554053,10,Sequential RNN
198,0.7529935,2.5474072,1.8182913,1.4296439,1.0706543,10,Sequential RNN
199,0.20813908,3.9807532,3.1473136,2.703057,1.2238455,10,Sequential RNN
200,0.73270774,3.0945928,2.259822,1.8148575,1.2258008,10,Sequential RNN
201,0.874663,2.2788987,1.7800909,1.5142059,0.73246443,10,Sequential RNN
202,0.44547257,1.3266859,0.8792442,0.64073974,0.6570366,10,Sequential RNN
203,1.4093417,1.7350256,1.296184,1.0622637,0.644408,10,Sequential RNN
204,-0.102616005,1.2834793,0.91578895,0.7197957,0.539927,10,Sequential RNN
205,-0.84906906,3.5333817,2.717,2.2818365,1.1987972,10,Sequential RNN
206,0.49982685,2.7466178,2.0754237,1.7176509,0.98559934,10,Sequential RNN
207,-4.06845,1.5968019,1.0455365,0.7516902,0.80949384,10,Sequential RNN
208,1.5138954,1.3095249,0.6764561,0.33900517,0.92961615,10,Sequential RNN
209,1.1963568,1.4390908,0.9352393,0.6666664,0.73987037,10,Sequential RNN
210,1.4813385,1.5955695,0.9546185,0.6129663,0.9411909,10,Sequential RNN
211,-0.4694706,1.8505502,1.3363689,1.0622897,0.7550386,10,Sequential RNN
212,-0.51097137,4.4619455,3.4044466,2.8407564,1.5528623,10,Sequential RNN
213,0.90298617,1.5173415,0.9682171,0.6755117,0.80635035,10,Sequential RNN
214,-3.1346636,1.8779396,1.2498622,0.91507155,0.92228675,10,Sequential RNN
215,-1.1335483,2.3732033,1.759003,1.4316095,0.90191025,10,Sequential RNN
216,0.4432209,2.6002321,1.8892846,1.5103215,1.0439761,10,Sequential RNN
217,-0.9898046,2.036791,1.4615669,1.1549503,0.8446747,10,Sequential RNN
218,0.45420456,3.431824,2.7779517,2.4294124,0.9601639,10,Sequential RNN
219,0.90710676,1.946696,1.4435363,1.1753327,0.73885417,10,Sequential RNN
220,0.2916466,1.5392189,0.9945763,0.7042602,0.7997684,10,Sequential RNN
221,0.70786595,1.9512783,1.2528331,0.88053393,1.0256175,10,Sequential RNN
222,-1.3443642,2.5686872,1.8792195,1.5117058,1.0124341,10,Sequential RNN
223,1.1611478,3.0465782,2.1680229,1.6997179,1.2900957,10,Sequential RNN
224,0.69520915,1.1502197,0.726995,0.5013991,0.6214758,10,Sequential RNN
225,-0.1284624,2.2728722,1.6822157,1.3673729,0.8673366,10,Sequential RNN
226,-1.0572686,2.7139356,2.0941634,1.7637998,0.91009295,10,Sequential RNN
227,0.9519359,2.3657417,1.8580623,1.5874491,0.7454912,10,Sequential RNN
228,0.15086679,2.5275347,1.8140591,1.4337487,1.0476878,10,Sequential RNN
229,0.51910746,1.9393954,1.4243476,1.1498069,0.75631106,10,Sequential RNN
230,1.7465367,2.4415424,1.7918004,1.4454627,0.9540997,10,Sequential RNN
231,0.7564062,1.3028046,0.8688009,0.63745964,0.63730395,10,Sequential RNN
232,-0.3634366,1.7393951,1.0851461,0.73640555,0.96071845,10,Sequential RNN
233,1.8871732,2.2885554,1.6833264,1.3607155,0.8887356,10,Sequential RNN
234,1.1002945,1.8852037,1.365109,1.0878773,0.7637232,10,Sequential RNN
235,-0.3622903,1.4540557,1.0620258,0.8530581,0.5756686,10,Sequential RNN
236,-1.1873945,1.8751438,1.2890013,0.9765642,0.86070776,10,Sequential RNN
237,0.5058019,2.5450273,1.8230394,1.438191,1.0601875,10,Sequential RNN
238,-2.3566706,2.6998246,1.9799849,1.5962814,1.0570339,10,Sequential RNN
239,1.3599777,1.1415635,0.5877861,0.2926007,0.8131828,10,Sequential RNN
240,0.037485585,1.8567111,1.248614,0.92447466,0.892947,10,Sequential RNN
241,-0.3426694,1.6905975,1.0987203,0.7832262,0.8691297,10,Sequential RNN
242,-0.6286047,1.6441121,1.1100081,0.8253095,0.7842936,10,Sequential RNN
243,0.62272906,2.585769,1.9601402,1.6266556,0.9186909,10,Sequential RNN
244,-0.13615371,2.054502,1.3267113,0.9387698,1.0687094,10,Sequential RNN
245,2.0785925,2.7703152,2.0593543,1.6803849,1.0439956,10,Sequential RNN
246,-1.6547223,1.9761627,1.3429455,1.0054153,0.92983526,10,Sequential RNN
247,-0.7589683,4.1802077,3.3529806,2.912035,1.2147248,10,Sequential RNN
248,0.3750921,3.4289374,2.6751585,2.2733643,1.1068697,10,Sequential RNN
249,2.4434166,3.3290887,2.4849405,2.0349758,1.2395716,10,Sequential RNN
