Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,N_Assets,Model
-0.015102833,5.312519e-5,-0.29003632,-0.00455221,-0.0094014425,-0.18241964,-0.04145064,0.045652315,-0.2843774,0.7090688,0.22580022,-0.24922653,0.15874684,0.24926172,-0.048002873,-0.039749827,-0.020848555,-0.07409303,0.0048301606,-0.6080925,-0.0013642281,-0.059538428,0.17902245,-0.09767888,0.07490617,0.15731555,0.0032432133,-0.0087781865,0.48763865,0.7391746,197,30,Sequential LSTM
-0.08605586,-0.00821324,-0.6100021,0.019741256,-0.16069876,-0.1664124,-0.04634768,0.004268756,0.023329306,0.7412357,0.07724663,-0.37281218,0.95036376,-0.22293572,0.07510782,-0.044002384,-0.11395112,0.21780062,0.043217253,-0.797991,0.04320342,-0.022791898,0.20572233,-0.18623951,-0.08501326,-0.24017422,-0.009198652,0.0032575591,1.3756229,0.3927223,198,30,Sequential LSTM
0.0018894969,-0.019583827,-0.120426424,-0.008266033,0.019183254,-0.16344853,-0.054458838,0.074047,-0.24852099,0.35222396,0.21155378,-0.18303281,0.008912345,0.06184958,-0.01764574,-0.022350714,0.049857996,0.097878195,0.0034668935,-0.40341341,0.038434014,-0.17329216,0.08351049,-0.17090672,0.045900162,-0.019580243,-0.03360398,0.015886884,0.7977391,0.7761976,199,30,Sequential LSTM
0.00023263381,-0.00850627,-0.12602979,0.008736704,-0.0029362226,-0.24232157,-0.03564568,0.056671046,-0.45388374,0.44467255,-0.08221937,-0.18187733,0.18922956,0.20344153,-0.014330131,-0.04102271,-0.17025489,0.88113004,-0.055242077,-0.61862546,0.1432752,-0.2034372,-0.010783009,-0.109223865,0.022288984,0.1873496,-0.06589339,-0.06541827,0.7911913,0.5594322,200,30,Sequential LSTM
-0.0016734272,0.0044808034,-0.114189185,0.0025695246,-0.0047147973,-0.2214057,-0.04451943,0.029491883,-0.257589,0.36786014,-0.013231512,-0.22674511,0.13012108,0.30603907,-0.07176883,-0.04561732,0.023012903,0.78858674,-0.05109147,-0.62455547,0.171093,-0.23176895,0.041416302,-0.12218978,0.06211596,-0.21235363,-0.068142526,0.006284334,0.62148875,0.7569956,201,30,Sequential LSTM
0.07285748,-0.02370006,0.5245798,-0.022721983,0.3001706,-0.18413958,-0.05901294,0.24595916,-0.73062307,-0.11472168,-0.29912022,-0.5276902,-0.51681924,-0.11938873,-0.02232597,-0.0075230002,0.42084172,0.46169904,-0.13989066,-0.37371838,0.069155954,-0.5193749,0.32839942,-0.15817457,0.17128351,-0.28734314,-0.12825508,-0.08831074,2.4475064,0.28040063,202,30,Sequential LSTM
-0.031776804,-0.022644775,-0.30878228,-0.027308226,0.009881112,-0.29753914,-0.1135252,0.30474848,-0.8764763,0.1358018,-0.014188829,-0.39024857,0.49827504,0.9131735,-0.27070877,-0.09712951,-0.033497278,0.59761214,-0.042037006,-0.5070224,0.34668872,-0.29509434,0.1459603,-0.14491397,-0.08661264,0.3463545,-0.1007466,-0.016448433,0.7390341,0.63917154,203,30,Sequential LSTM
-0.029271223,-0.0952609,-0.34291428,-0.04102852,-0.059597135,-0.25138828,-0.32049155,0.67220426,-0.80897766,-0.044044327,-0.17598838,-0.13812865,0.77416044,0.5117942,-0.09316309,-0.08614294,-0.11145615,0.83839345,-0.10088651,-0.33219573,0.25478327,-0.4252488,-0.032806747,-0.09867559,-0.017567208,0.2370057,-0.04379498,-0.12905255,0.88173264,0.6080074,204,30,Sequential LSTM
0.020041993,-0.009585456,-0.030699588,-0.010299509,0.077353165,-0.0528869,-0.077364504,0.12169389,-0.2786384,0.5819783,0.28261575,-0.27555135,-0.25344074,0.14926013,0.030178657,-0.042739224,0.0990591,0.02689107,0.07486863,-0.46943477,0.09280493,-0.07876575,0.22889501,-0.11371896,0.035226356,0.09482506,-0.010081418,-0.020990483,-0.005574821,0.8140796,205,30,Sequential LSTM
0.0049932157,-0.08112321,-0.29632103,-0.04921838,-0.014877217,-0.1978546,-0.09546406,0.3561279,-0.2578996,1.36974,0.1226618,-0.28193355,0.026302958,-0.054452028,0.13235126,-0.08642485,-0.28409714,0.77132004,0.00498812,-1.3099262,0.29264176,-0.22021452,0.08614347,-0.24266721,0.011839526,0.0059356163,-0.044229563,-0.10596908,0.9732301,0.46439677,206,30,Sequential LSTM
